,BA_HR,HR_BA,BA_ME,ME_BA,BA_RS,RS_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-02 12:00:00+00:00,903.0,0.0,16.698,585.088225,0.0,27.7252,903.0,-568.390225,-27.7252,306.88457500000004,None,BA,2026-04-23
2026-03-02 13:00:00+00:00,976.0,0.0,15.312,556.206925,24.6756,0.0,976.0,-540.894925,24.6756,459.78067500000003,None,BA,2026-04-23
2026-03-02 14:00:00+00:00,643.0,0.0,23.874,343.6717,151.9562,0.0,643.0,-319.79769999999996,151.9562,475.1585,None,BA,2026-04-23
2026-03-02 15:00:00+00:00,330.0,0.0,168.552,153.81545,293.3802,0.0,330.0,14.736549999999994,293.3802,638.1167499999999,None,BA,2026-04-23
2026-03-02 16:00:00+00:00,462.0,0.0,153.257,215.905425,265.8279,0.0,462.0,-62.648425,265.8279,665.179475,None,BA,2026-04-23
2026-03-02 17:00:00+00:00,551.0,0.0,116.759,246.035325,253.567,0.0,551.0,-129.27632499999999,253.567,675.290675,None,BA,2026-04-23
2026-03-02 18:00:00+00:00,579.0,0.0,99.886,253.85,238.9608,0.0,579.0,-153.964,238.9608,663.9968,None,BA,2026-04-23
2026-03-02 19:00:00+00:00,591.0,0.0,98.654,252.9318,221.3804,0.0,591.0,-154.2778,221.3804,658.1025999999999,None,BA,2026-04-23
2026-03-02 20:00:00+00:00,569.0,0.0,108.726,241.08745,168.1655,0.0,569.0,-132.36145,168.1655,604.80405,None,BA,2026-04-23
2026-03-02 21:00:00+00:00,479.0,0.0,132.553,197.3181,159.9629,0.0,479.0,-64.76509999999999,159.9629,574.1978,None,BA,2026-04-23
2026-03-02 22:00:00+00:00,673.0,0.0,26.519,290.008175,121.5318,0.0,673.0,-263.489175,121.5318,531.042625,None,BA,2026-04-23
2026-03-02 23:00:00+00:00,761.0,0.0,17.479,348.563375,84.0967,0.0,761.0,-331.084375,84.0967,514.0123249999999,None,BA,2026-04-23
2026-03-03 00:00:00+00:00,774.0,0.0,15.972,343.828875,8.2473,0.0,774.0,-327.856875,8.2473,454.390425,None,BA,2026-04-23
2026-03-03 01:00:00+00:00,792.0,0.0,14.586,348.17995,8.7148,0.0,792.0,-333.59395,8.7148,467.12085,None,BA,2026-04-23
2026-03-03 02:00:00+00:00,814.0,0.0,14.267,364.90625,0.0,6.0419,814.0,-350.63925,-6.0419,457.31885,None,BA,2026-04-23
2026-03-03 03:00:00+00:00,719.0,0.0,16.841,309.86265,9.6307,0.0,719.0,-293.02164999999997,9.6307,435.60905,None,BA,2026-04-23
2026-03-03 04:00:00+00:00,447.0,0.0,27.142,182.76545,164.6826,0.0,447.0,-155.62345,164.6826,456.05915000000005,None,BA,2026-04-23
2026-03-03 05:00:00+00:00,545.0,0.0,36.621,279.300075,175.8332,0.0,545.0,-242.67907499999998,175.8332,478.154125,None,BA,2026-04-23
2026-03-03 06:00:00+00:00,931.0,0.0,23.21,451.079725,0.0,5.854,931.0,-427.869725,-5.854,497.276275,None,BA,2026-04-23
2026-03-03 07:00:00+00:00,948.0,0.0,28.919,318.50985,0.0,62.3529,948.0,-289.59085,-62.3529,596.05625,None,BA,2026-04-23
2026-03-03 08:00:00+00:00,983.0,0.0,27.973,398.31095,0.0,61.966,983.0,-370.33795,-61.966,550.69605,None,BA,2026-04-23
2026-03-03 09:00:00+00:00,945.0,0.0,28.567,420.139275,0.0,116.1607,945.0,-391.572275,-116.1607,437.267025,None,BA,2026-04-23
2026-03-03 10:00:00+00:00,921.0,0.0,25.366,447.360125,0.0,121.2388,921.0,-421.994125,-121.2388,377.767075,None,BA,2026-04-23
2026-03-03 11:00:00+00:00,864.0,0.0,26.4,389.032975,0.0,82.3992,864.0,-362.63297500000004,-82.3992,418.96782499999995,None,BA,2026-04-23
2026-03-03 12:00:00+00:00,730.0,0.0,30.063,282.521525,0.0,54.4626,730.0,-252.458525,-54.4626,423.078875,None,BA,2026-04-23
2026-03-03 13:00:00+00:00,770.0,0.0,28.754,327.855225,20.3303,0.0,770.0,-299.101225,20.3303,491.229075,None,BA,2026-04-23
2026-03-03 14:00:00+00:00,511.0,0.0,45.737,181.88735,131.216,0.0,511.0,-136.15035,131.216,506.06565,None,BA,2026-04-23
2026-03-03 15:00:00+00:00,260.0,0.0,223.445,133.326925,284.3934,0.0,260.0,90.118075,284.3934,634.511475,None,BA,2026-04-23
2026-03-03 16:00:00+00:00,320.0,0.0,192.575,165.43955,322.535,0.0,320.0,27.13544999999999,322.535,669.6704500000001,None,BA,2026-04-23
2026-03-03 17:00:00+00:00,448.0,0.0,164.548,193.9843,221.9303,0.0,448.0,-29.43629999999999,221.9303,640.494,None,BA,2026-04-23
2026-03-03 18:00:00+00:00,482.0,0.0,171.367,178.9672,176.1127,0.0,482.0,-7.600200000000001,176.1127,650.5125,None,BA,2026-04-23
2026-03-03 19:00:00+00:00,463.0,0.0,177.147,172.2698,168.4433,0.0,463.0,4.877199999999988,168.4433,636.3205,None,BA,2026-04-23
2026-03-03 20:00:00+00:00,534.0,0.0,150.348,186.692425,95.7798,0.0,534.0,-36.34442499999997,95.7798,593.435375,None,BA,2026-04-23
2026-03-03 21:00:00+00:00,689.0,0.0,67.999,245.983875,62.7584,0.0,689.0,-177.98487500000002,62.7584,573.7735250000001,None,BA,2026-04-23
2026-03-03 22:00:00+00:00,744.0,0.0,23.078,367.463525,111.3161,0.0,744.0,-344.38552500000003,111.3161,510.930575,None,BA,2026-04-23
2026-03-03 23:00:00+00:00,798.0,0.0,18.183,376.6929,70.6648,0.0,798.0,-358.5099,70.6648,510.1549,None,BA,2026-04-23
2026-03-04 00:00:00+00:00,856.0,0.0,15.202,431.3133,6.1423,0.0,856.0,-416.1113,6.1423,446.03099999999995,None,BA,2026-04-23
2026-03-04 01:00:00+00:00,843.0,0.0,16.071,394.45085,11.7383,0.0,843.0,-378.37985,11.7383,476.35845,None,BA,2026-04-23
2026-03-04 02:00:00+00:00,848.0,0.0,15.389,406.922975,11.3092,0.0,848.0,-391.533975,11.3092,467.775225,None,BA,2026-04-23
2026-03-04 03:00:00+00:00,727.0,0.0,18.304,341.350125,51.008,0.0,727.0,-323.046125,51.008,454.96187499999996,None,BA,2026-04-23
2026-03-04 04:00:00+00:00,470.0,0.0,24.686,211.4304,207.1163,0.0,470.0,-186.74439999999998,207.1163,490.3719,None,BA,2026-04-23
2026-03-04 05:00:00+00:00,516.0,0.0,50.651,268.2457,239.1767,0.0,516.0,-217.5947,239.1767,537.582,None,BA,2026-04-23
2026-03-04 06:00:00+00:00,1017.0,0.0,23.023,480.2667,0.0,4.529,1017.0,-457.2437,-4.529,555.2273,None,BA,2026-04-23
2026-03-04 07:00:00+00:00,1012.0,0.0,25.949,377.424175,0.0,78.268,1012.0,-351.475175,-78.268,582.2568249999999,None,BA,2026-04-23
2026-03-04 08:00:00+00:00,1134.0,0.0,20.746,488.206775,0.0,194.7106,1134.0,-467.460775,-194.7106,471.828625,None,BA,2026-04-23
2026-03-04 09:00:00+00:00,1279.0,0.0,13.123,653.849025,0.0,303.6626,1279.0,-640.7260249999999,-303.6626,334.61137500000007,None,BA,2026-04-23
2026-03-04 10:00:00+00:00,1115.0,0.0,15.18,582.370425,0.0,276.5818,1115.0,-567.190425,-276.5818,271.227775,None,BA,2026-04-23
2026-03-04 11:00:00+00:00,1033.0,0.0,18.249,546.17125,0.0,222.4912,1033.0,-527.92225,-222.4912,282.58655000000005,None,BA,2026-04-23
2026-03-04 12:00:00+00:00,955.0,0.0,21.153,499.89345,0.0,242.6184,955.0,-478.74044999999995,-242.6184,233.64115000000004,None,BA,2026-04-23
2026-03-04 13:00:00+00:00,1025.0,0.0,18.557,518.0805,0.0,232.4669,1025.0,-499.5235,-232.4669,293.0096,None,BA,2026-04-23
2026-03-04 14:00:00+00:00,716.0,0.0,27.408,229.1836,0.0,46.7479,716.0,-201.7756,-46.7479,467.47650000000004,None,BA,2026-04-23
2026-03-04 15:00:00+00:00,447.0,0.0,182.132,143.024075,141.8997,0.0,447.0,39.107924999999994,141.8997,628.007625,None,BA,2026-04-23
2026-03-04 16:00:00+00:00,428.0,0.0,196.603,147.22975,153.894,0.0,428.0,49.37325000000001,153.894,631.26725,None,BA,2026-04-23
2026-03-04 17:00:00+00:00,645.0,0.0,131.769,210.288375,107.2908,0.0,645.0,-78.519375,107.2908,673.771425,None,BA,2026-04-23
2026-03-04 18:00:00+00:00,512.0,0.0,158.376,189.636725,88.5871,0.0,512.0,-31.260725000000008,88.5871,569.326375,None,BA,2026-04-23
2026-03-04 19:00:00+00:00,432.0,0.0,173.987,165.8972,68.4452,0.0,432.0,8.089799999999997,68.4452,508.53499999999997,None,BA,2026-04-23
2026-03-04 20:00:00+00:00,549.0,0.0,111.779,197.15505,0.0,6.5368,549.0,-85.37604999999999,-6.5368,457.08715,None,BA,2026-04-23
2026-03-04 21:00:00+00:00,661.0,0.0,37.874,277.238175,9.936,0.0,661.0,-239.36417500000002,9.936,431.57182499999993,None,BA,2026-04-23
2026-03-04 22:00:00+00:00,715.0,0.0,23.761,377.325575,23.4445,0.0,715.0,-353.564575,23.4445,384.879925,None,BA,2026-04-23
2026-03-04 23:00:00+00:00,767.0,0.0,21.142,353.55815,27.8847,0.0,767.0,-332.41615,27.8847,462.46855,None,BA,2026-04-23
2026-03-05 00:00:00+00:00,799.0,0.0,18.942,356.414725,17.5039,0.0,799.0,-337.47272499999997,17.5039,479.031175,None,BA,2026-04-23
2026-03-05 01:00:00+00:00,840.0,0.0,19.074,398.246725,17.8453,0.0,840.0,-379.172725,17.8453,478.672575,None,BA,2026-04-23
2026-03-05 02:00:00+00:00,769.0,0.0,20.856,343.649275,14.56,0.0,769.0,-322.793275,14.56,460.766725,None,BA,2026-04-23
2026-03-05 03:00:00+00:00,697.0,0.0,22.66,306.36475,36.5191,0.0,697.0,-283.70475,36.5191,449.81435,None,BA,2026-04-23
2026-03-05 04:00:00+00:00,462.0,0.0,105.076,131.9779,168.2962,0.0,462.0,-26.901900000000012,168.2962,603.3942999999999,None,BA,2026-04-23
2026-03-05 05:00:00+00:00,401.0,0.0,123.225,169.812975,237.556,0.0,401.0,-46.587975,237.556,591.968025,None,BA,2026-04-23
2026-03-05 06:00:00+00:00,732.0,0.0,48.284,274.770975,44.4827,0.0,732.0,-226.48697500000003,44.4827,549.995725,None,BA,2026-04-23
2026-03-05 07:00:00+00:00,988.0,0.0,32.835,344.163175,0.0,160.181,988.0,-311.32817500000004,-160.181,516.4908249999999,None,BA,2026-04-23
2026-03-05 08:00:00+00:00,1005.0,0.0,34.243,286.15295,0.0,199.3492,1005.0,-251.90994999999998,-199.3492,553.74085,None,BA,2026-04-23
2026-03-05 09:00:00+00:00,878.0,0.0,35.43985,252.136375,0.0,140.825,878.0,-216.69652499999998,-140.825,520.4784750000001,None,BA,2026-04-23
2026-03-05 10:00:00+00:00,576.0,0.0,67.13195,112.0314,0.0,37.2399,576.0,-44.89945,-37.2399,493.86065,None,BA,2026-04-23
2026-03-05 11:00:00+00:00,129.0,0.0,279.08845,1.386,104.8089,0.0,129.0,277.70245,104.8089,511.51135,None,BA,2026-04-23
2026-03-05 12:00:00+00:00,0.0,42.0,391.084775,0.0,141.7041,0.0,-42.0,391.084775,141.7041,490.78887499999996,None,BA,2026-04-23
2026-03-05 13:00:00+00:00,330.0,0.0,157.6778,27.996,36.4306,0.0,330.0,129.68179999999998,36.4306,496.1124,None,BA,2026-04-23
2026-03-05 14:00:00+00:00,541.0,0.0,37.843,184.89095,30.8062,0.0,541.0,-147.04795000000001,30.8062,424.75825,None,BA,2026-04-23
2026-03-05 15:00:00+00:00,286.0,0.0,200.976075,93.873,168.3896,0.0,286.0,107.103075,168.3896,561.492675,None,BA,2026-04-23
2026-03-05 16:00:00+00:00,384.0,0.0,124.39,165.5527,169.0139,0.0,384.0,-41.16269999999999,169.0139,511.85120000000006,None,BA,2026-04-23
2026-03-05 17:00:00+00:00,537.0,0.0,66.415,230.514225,172.3122,0.0,537.0,-164.099225,172.3122,545.212975,None,BA,2026-04-23
2026-03-05 18:00:00+00:00,567.0,0.0,75.804,228.043475,178.904,0.0,567.0,-152.239475,178.904,593.664525,None,BA,2026-04-23
2026-03-05 19:00:00+00:00,431.0,0.0,251.804,223.4801,142.5834,0.0,431.0,28.32390000000001,142.5834,601.9073,None,BA,2026-04-23
2026-03-05 20:00:00+00:00,428.0,0.0,331.544,231.58455,45.8253,0.0,428.0,99.95944999999998,45.8253,573.7847499999999,None,BA,2026-04-23
2026-03-05 21:00:00+00:00,447.0,0.0,305.409,207.096525,9.6813,0.0,447.0,98.31247499999998,9.6813,554.9937749999999,None,BA,2026-04-23
2026-03-05 22:00:00+00:00,650.0,0.0,227.421,239.749375,0.0,29.4964,650.0,-12.328374999999994,-29.4964,608.175225,None,BA,2026-04-23
2026-03-05 23:00:00+00:00,753.0,0.0,115.771,266.424525,0.0,71.1865,753.0,-150.653525,-71.1865,531.159975,None,BA,2026-04-23
2026-03-06 00:00:00+00:00,748.0,0.0,114.145,244.848375,0.0,76.2501,748.0,-130.703375,-76.2501,541.046525,None,BA,2026-04-23
2026-03-06 01:00:00+00:00,800.0,0.0,86.392,242.75895,0.0,84.7851,800.0,-156.36695,-84.7851,558.8479500000001,None,BA,2026-04-23
2026-03-06 02:00:00+00:00,804.0,0.0,85.292,250.711425,0.0,88.5987,804.0,-165.419425,-88.5987,549.981875,None,BA,2026-04-23
2026-03-06 03:00:00+00:00,671.0,0.0,127.956,217.67265,0.0,58.5597,671.0,-89.71665,-58.5597,522.72365,None,BA,2026-04-23
2026-03-06 04:00:00+00:00,393.0,0.0,236.178,142.790325,50.8422,0.0,393.0,93.387675,50.8422,537.229875,None,BA,2026-04-23
2026-03-06 05:00:00+00:00,570.0,0.0,188.384,203.0124,45.3061,0.0,570.0,-14.628400000000028,45.3061,600.6777,None,BA,2026-04-23
2026-03-06 06:00:00+00:00,794.0,0.0,132.95,239.339425,0.0,48.1545,794.0,-106.38942500000002,-48.1545,639.4560749999999,None,BA,2026-04-23
2026-03-06 07:00:00+00:00,1217.0,0.0,82.124,299.99965,0.0,339.7889,1217.0,-217.87564999999998,-339.7889,659.33545,None,BA,2026-04-23
2026-03-06 08:00:00+00:00,1210.0,0.0,48.648625,296.778,0.0,373.2807,1210.0,-248.129375,-373.2807,588.589925,None,BA,2026-04-23
2026-03-06 09:00:00+00:00,898.0,0.0,117.287775,183.75,0.0,299.8189,898.0,-66.462225,-299.8189,531.718875,None,BA,2026-04-23
2026-03-06 10:00:00+00:00,862.0,0.0,99.16665,196.02,0.0,283.5265,862.0,-96.85335,-283.5265,481.62015,None,BA,2026-04-23
2026-03-06 11:00:00+00:00,790.0,0.0,130.397525,176.022,0.0,242.2531,790.0,-45.62447499999999,-242.2531,502.122425,None,BA,2026-04-23
2026-03-06 12:00:00+00:00,762.0,0.0,137.209825,177.936,0.0,239.8934,762.0,-40.72617500000001,-239.8934,481.38042499999995,None,BA,2026-04-23
2026-03-06 13:00:00+00:00,817.0,0.0,126.670325,198.858,0.0,243.8418,817.0,-72.187675,-243.8418,500.97052499999995,None,BA,2026-04-23
2026-03-06 14:00:00+00:00,974.0,0.0,113.219025,284.537,0.0,273.5335,974.0,-171.317975,-273.5335,529.1485250000001,None,BA,2026-04-23
2026-03-06 15:00:00+00:00,716.0,0.0,221.159,225.527175,0.0,59.9535,716.0,-4.368175000000008,-59.9535,651.678325,None,BA,2026-04-23
2026-03-06 16:00:00+00:00,577.0,0.0,104.441,202.55195,123.859,0.0,577.0,-98.11095,123.859,602.74805,None,BA,2026-04-23
2026-03-06 17:00:00+00:00,669.0,0.0,56.943,265.75115,136.3129,0.0,669.0,-208.80815,136.3129,596.5047500000001,None,BA,2026-04-23
2026-03-06 18:00:00+00:00,502.0,0.0,149.051,220.396175,173.1383,0.0,502.0,-71.34517500000001,173.1383,603.7931249999999,None,BA,2026-04-23
2026-03-06 19:00:00+00:00,452.0,0.0,234.599,218.315075,142.0012,0.0,452.0,16.283924999999982,142.0012,610.285125,None,BA,2026-04-23
2026-03-06 20:00:00+00:00,528.0,0.0,260.822,232.499325,48.7314,0.0,528.0,28.322675000000004,48.7314,605.054075,None,BA,2026-04-23
2026-03-06 21:00:00+00:00,623.0,0.0,212.846,266.2506,11.539,0.0,623.0,-53.404600000000016,11.539,581.1343999999999,None,BA,2026-04-23
2026-03-06 22:00:00+00:00,746.0,0.0,162.339,316.543825,0.0,47.5756,746.0,-154.20482500000003,-47.5756,544.219575,None,BA,2026-04-23
2026-03-06 23:00:00+00:00,691.0,0.0,95.219,224.2047,0.0,93.8254,691.0,-128.9857,-93.8254,468.18890000000005,None,BA,2026-04-23
2026-03-07 00:00:00+00:00,764.0,0.0,58.918,228.2306,0.0,105.6195,764.0,-169.3126,-105.6195,489.0679,None,BA,2026-04-23
2026-03-07 01:00:00+00:00,811.0,0.0,38.93,228.05645,0.0,117.3796,811.0,-189.12645,-117.3796,504.49395000000004,None,BA,2026-04-23
2026-03-07 02:00:00+00:00,771.0,0.0,52.375,208.646125,0.0,103.8276,771.0,-156.271125,-103.8276,510.901275,None,BA,2026-04-23
2026-03-07 03:00:00+00:00,696.0,0.0,79.559,183.37815,0.0,93.0568,696.0,-103.81915000000001,-93.0568,499.12404999999995,None,BA,2026-04-23
2026-03-07 04:00:00+00:00,633.0,0.0,89.003,166.73925,0.0,33.2091,633.0,-77.73625,-33.2091,522.0546499999999,None,BA,2026-04-23
2026-03-07 05:00:00+00:00,786.0,0.0,60.936,236.4383,0.0,78.1646,786.0,-175.5023,-78.1646,532.3331000000001,None,BA,2026-04-23
2026-03-07 06:00:00+00:00,1131.0,0.0,22.913,463.671025,0.0,207.4027,1131.0,-440.758025,-207.4027,482.83927500000004,None,BA,2026-04-23
2026-03-07 07:00:00+00:00,1387.0,0.0,29.161,485.50525,0.0,377.429,1387.0,-456.34425,-377.429,553.22675,None,BA,2026-04-23
2026-03-07 08:00:00+00:00,1206.0,0.0,28.358,422.169225,0.0,472.8647,1206.0,-393.811225,-472.8647,339.32407500000005,None,BA,2026-04-23
2026-03-07 09:00:00+00:00,991.0,0.0,14.201,434.110525,0.0,295.9548,991.0,-419.909525,-295.9548,275.135675,None,BA,2026-04-23
2026-03-07 10:00:00+00:00,467.0,0.0,61.823925,87.752,0.0,98.9997,467.0,-25.928074999999993,-98.9997,342.072225,None,BA,2026-04-23
2026-03-07 11:00:00+00:00,294.0,0.0,129.473525,8.118,0.0,47.4335,294.0,121.355525,-47.4335,367.922025,None,BA,2026-04-23
2026-03-07 12:00:00+00:00,387.0,0.0,66.251425,44.77,0.0,68.9399,387.0,21.481424999999994,-68.9399,339.541525,None,BA,2026-04-23
2026-03-07 13:00:00+00:00,858.0,0.0,24.102675,323.278,0.0,144.9106,858.0,-299.17532500000004,-144.9106,413.91407499999997,None,BA,2026-04-23
2026-03-07 14:00:00+00:00,862.0,0.0,63.432,256.419225,0.0,116.4869,862.0,-192.98722499999997,-116.4869,552.525875,None,BA,2026-04-23
2026-03-07 15:00:00+00:00,595.0,0.0,145.450475,142.642725,54.9779,0.0,595.0,2.8077499999999986,54.9779,652.7856499999999,None,BA,2026-04-23
2026-03-07 16:00:00+00:00,723.0,0.0,48.105,229.9463,59.6035,0.0,723.0,-181.84130000000002,59.6035,600.7621999999999,None,BA,2026-04-23
2026-03-07 17:00:00+00:00,957.0,0.0,17.688,455.8452,48.1204,0.0,957.0,-438.1572,48.1204,566.9632,None,BA,2026-04-23
2026-03-07 18:00:00+00:00,889.0,0.0,22.407,386.2345,52.9008,0.0,889.0,-363.82750000000004,52.9008,578.0732999999999,None,BA,2026-04-23
2026-03-07 19:00:00+00:00,679.0,0.0,123.76,233.3155,40.7485,0.0,679.0,-109.55549999999998,40.7485,610.1930000000001,None,BA,2026-04-23
2026-03-07 20:00:00+00:00,799.0,0.0,94.989,240.986025,0.0,35.559,799.0,-145.997025,-35.559,617.443975,None,BA,2026-04-23
2026-03-07 21:00:00+00:00,723.0,0.0,142.38,230.065825,0.0,62.8813,723.0,-87.685825,-62.8813,572.432875,None,BA,2026-04-23
2026-03-07 22:00:00+00:00,835.0,0.0,109.291,243.7176,0.0,188.1273,835.0,-134.4266,-188.1273,512.4461,None,BA,2026-04-23
2026-03-07 23:00:00+00:00,710.0,0.0,49.904,304.39445,0.0,229.8087,710.0,-254.49045,-229.8087,225.70085,None,BA,2026-04-23
2026-03-08 00:00:00+00:00,778.0,0.0,24.18,338.60395,0.0,228.7461,778.0,-314.42395,-228.7461,234.82995,None,BA,2026-04-23
2026-03-08 01:00:00+00:00,793.0,0.0,21.824,347.04625,0.0,228.7408,793.0,-325.22225,-228.7408,239.03695000000002,None,BA,2026-04-23
2026-03-08 02:00:00+00:00,788.0,0.0,22.132,338.54945,0.0,235.1707,788.0,-316.41745,-235.1707,236.41185000000002,None,BA,2026-04-23
2026-03-08 03:00:00+00:00,762.0,0.0,22.408,325.3424,0.0,223.6408,762.0,-302.9344,-223.6408,235.4248,None,BA,2026-04-23
2026-03-08 04:00:00+00:00,790.0,0.0,21.378,356.178475,0.0,215.112,790.0,-334.800475,-215.112,240.087525,None,BA,2026-04-23
2026-03-08 05:00:00+00:00,801.0,0.0,25.996,349.051875,0.0,238.7188,801.0,-323.055875,-238.7188,239.225325,None,BA,2026-04-23
2026-03-08 06:00:00+00:00,1231.0,0.0,19.921,604.158475,0.0,383.2532,1231.0,-584.2374749999999,-383.2532,263.5093250000001,None,BA,2026-04-23
2026-03-08 07:00:00+00:00,1387.0,0.0,7.568,714.16375,0.0,370.2147,1387.0,-706.5957500000001,-370.2147,310.18954999999994,None,BA,2026-04-23
2026-03-08 08:00:00+00:00,1387.0,0.0,4.587,715.497525,0.0,509.6881,1387.0,-710.910525,-509.6881,166.40137499999997,None,BA,2026-04-23
2026-03-08 09:00:00+00:00,1114.0,0.0,16.4776,560.506,0.0,407.625,1114.0,-544.0283999999999,-407.625,162.34660000000008,None,BA,2026-04-23
2026-03-08 10:00:00+00:00,747.0,0.0,27.283075,377.198,0.0,259.1337,747.0,-349.914925,-259.1337,137.95137500000004,None,BA,2026-04-23
2026-03-08 11:00:00+00:00,360.0,0.0,53.253525,122.458,0.0,164.6983,360.0,-69.204475,-164.6983,126.09722500000001,None,BA,2026-04-23
2026-03-08 12:00:00+00:00,311.0,0.0,65.30985,80.882,0.0,150.5356,311.0,-15.572150000000008,-150.5356,144.89225,None,BA,2026-04-23
2026-03-08 13:00:00+00:00,609.0,0.0,42.963825,212.466,0.0,142.0569,609.0,-169.50217500000002,-142.0569,297.440925,None,BA,2026-04-23
2026-03-08 14:00:00+00:00,867.0,0.0,17.903775,408.926,0.0,163.1401,867.0,-391.022225,-163.1401,312.837675,None,BA,2026-04-23
2026-03-08 15:00:00+00:00,780.0,0.0,15.653,448.813775,0.0,53.6083,780.0,-433.160775,-53.6083,293.230925,None,BA,2026-04-23
2026-03-08 16:00:00+00:00,361.0,0.0,179.288,223.37705,8.3135,0.0,361.0,-44.089049999999986,8.3135,325.22445,None,BA,2026-04-23
2026-03-08 17:00:00+00:00,626.0,0.0,70.71,330.018325,0.0,58.8462,626.0,-259.308325,-58.8462,307.84547499999996,None,BA,2026-04-23
2026-03-08 18:00:00+00:00,531.0,0.0,123.824,309.37725,0.0,39.5522,531.0,-185.55325,-39.5522,305.89455,None,BA,2026-04-23
2026-03-08 19:00:00+00:00,551.0,0.0,125.43,298.063025,0.0,52.7942,551.0,-172.63302499999998,-52.7942,325.57277500000004,None,BA,2026-04-23
2026-03-08 20:00:00+00:00,551.0,0.0,119.166,288.5905,0.0,56.6689,551.0,-169.42450000000002,-56.6689,324.90659999999997,None,BA,2026-04-23
2026-03-08 21:00:00+00:00,687.0,0.0,64.793,333.171525,0.0,105.5452,687.0,-268.37852499999997,-105.5452,313.076275,None,BA,2026-04-23
2026-03-08 22:00:00+00:00,767.0,0.0,31.634,355.996525,0.0,127.141,767.0,-324.362525,-127.141,315.496475,None,BA,2026-04-23
2026-03-08 23:00:00+00:00,825.0,0.0,25.421,353.090925,0.0,211.4654,825.0,-327.66992500000003,-211.4654,285.864675,None,BA,2026-04-23
2026-03-09 00:00:00+00:00,808.0,0.0,25.63,312.389725,0.0,210.0451,808.0,-286.759725,-210.0451,311.195175,None,BA,2026-04-23
2026-03-09 01:00:00+00:00,827.0,0.0,24.387,310.3504,0.0,216.0168,827.0,-285.9634,-216.0168,325.01980000000003,None,BA,2026-04-23
2026-03-09 02:00:00+00:00,804.0,0.0,25.726,288.452575,0.0,218.3517,804.0,-262.726575,-218.3517,322.921725,None,BA,2026-04-23
2026-03-09 03:00:00+00:00,743.0,0.0,31.353,263.331925,0.0,203.2915,743.0,-231.978925,-203.2915,307.72957499999995,None,BA,2026-04-23
2026-03-09 04:00:00+00:00,394.0,0.0,129.717,177.610425,0.0,62.5586,394.0,-47.89342499999998,-62.5586,283.547975,None,BA,2026-04-23
2026-03-09 05:00:00+00:00,833.0,0.0,14.905,413.939475,0.0,14.4773,833.0,-399.03447500000004,-14.4773,419.48822499999994,None,BA,2026-04-23
2026-03-09 06:00:00+00:00,1034.0,0.0,14.069,491.549725,0.0,142.9009,1034.0,-477.480725,-142.9009,413.618375,None,BA,2026-04-23
2026-03-09 07:00:00+00:00,1004.0,0.0,51.001,246.411775,0.0,363.2954,1004.0,-195.410775,-363.2954,445.29382499999997,None,BA,2026-04-23
2026-03-09 08:00:00+00:00,1026.0,0.0,32.472,409.58165,0.0,536.8214,1026.0,-377.10965000000004,-536.8214,112.06894999999986,None,BA,2026-04-23
2026-03-09 09:00:00+00:00,1143.0,0.0,35.464,429.087675,0.0,562.4862,1143.0,-393.623675,-562.4862,186.8901249999999,None,BA,2026-04-23
2026-03-09 10:00:00+00:00,1063.0,0.0,29.7536,408.447,0.0,498.5566,1063.0,-378.6934,-498.5566,185.75,None,BA,2026-04-23
2026-03-09 11:00:00+00:00,862.0,0.0,30.8974,327.69225,0.0,444.9372,862.0,-296.79485,-444.9372,120.26794999999998,None,BA,2026-04-23
2026-03-09 12:00:00+00:00,882.0,0.0,22.704,379.4834,0.0,462.8752,882.0,-356.7794,-462.8752,62.345399999999984,None,BA,2026-04-23
2026-03-09 13:00:00+00:00,1222.0,0.0,20.801,510.507425,0.0,462.5761,1222.0,-489.706425,-462.5761,269.7174749999999,None,BA,2026-04-23
2026-03-09 14:00:00+00:00,811.0,0.0,57.186,252.199725,0.0,275.7121,811.0,-195.013725,-275.7121,340.27417499999996,None,BA,2026-04-23
2026-03-09 15:00:00+00:00,264.0,0.0,271.019,179.6813,32.2658,0.0,264.0,91.33770000000001,32.2658,387.60350000000005,None,BA,2026-04-23
2026-03-09 16:00:00+00:00,434.0,0.0,32.59,213.551775,110.924,0.0,434.0,-180.961775,110.924,363.962225,None,BA,2026-04-23
2026-03-09 17:00:00+00:00,585.0,0.0,18.986,344.25485,107.3957,0.0,585.0,-325.26885,107.3957,367.12685,None,BA,2026-04-23
2026-03-09 18:00:00+00:00,594.0,0.0,19.316,355.1912,105.5688,0.0,594.0,-335.8752,105.5688,363.6936,None,BA,2026-04-23
2026-03-09 19:00:00+00:00,489.0,0.0,24.793,252.795,97.712,0.0,489.0,-228.00199999999998,97.712,358.71000000000004,None,BA,2026-04-23
2026-03-09 20:00:00+00:00,337.0,0.0,267.004,245.562975,13.8348,0.0,337.0,21.441025000000025,13.8348,372.275825,None,BA,2026-04-23
2026-03-09 21:00:00+00:00,255.0,0.0,333.879,192.708125,0.0,83.184,255.0,141.17087500000002,-83.184,312.98687500000005,None,BA,2026-04-23
