,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_HU,HU_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-20 20:00:00+00:00,0.0,147.8612,147.4886,0.0,70.0,0.0,111.7455,0.0,99.8538,0.0,0.0,110.8652,323.6905,0.0,-147.8612,147.4886,70.0,111.7455,99.8538,-110.8652,323.6905,494.052,None,RS,2026-04-23
2026-01-20 21:00:00+00:00,0.0,39.5759,106.5932,0.0,0.0,106.0,0.3995,90.963,174.5005,0.0,0.0,66.893,236.6533,0.0,-39.5759,106.5932,-106.0,-90.56349999999999,174.5005,-66.893,236.6533,214.7146,None,RS,2026-04-23
2026-01-20 22:00:00+00:00,0.0,103.6597,89.4922,0.0,0.0,130.0,0.0,110.77725,189.3737,0.0,0.0,110.607,408.2668,0.0,-103.6597,89.4922,-130.0,-110.77725,189.3737,-110.607,408.2668,232.08875,None,RS,2026-04-23
2026-01-20 23:00:00+00:00,0.0,73.6006,131.6681,0.0,0.0,169.0,0.0,153.2885,218.7692,0.0,0.0,157.4907,326.594,0.0,-73.6006,131.6681,-169.0,-153.2885,218.7692,-157.4907,326.594,123.6515,None,RS,2026-04-23
2026-01-21 00:00:00+00:00,0.0,100.3019,272.0447,0.0,0.0,241.0,0.0,175.79225,246.3017,0.0,0.0,217.2746,297.481,0.0,-100.3019,272.0447,-241.0,-175.79225,246.3017,-217.2746,297.481,81.45865,None,RS,2026-04-23
2026-01-21 01:00:00+00:00,0.0,110.2133,327.4531,0.0,0.0,273.0,0.0,173.51875,177.833,0.0,0.0,226.6107,308.9693,0.0,-110.2133,327.4531,-273.0,-173.51875,177.833,-226.6107,308.9693,30.912649999999985,None,RS,2026-04-23
2026-01-21 02:00:00+00:00,0.0,130.7717,326.1747,0.0,0.0,259.0,0.0,128.91625,102.6484,0.0,0.0,237.9643,329.2553,0.0,-130.7717,326.1747,-259.0,-128.91625,102.6484,-237.9643,329.2553,1.42614999999995,None,RS,2026-04-23
2026-01-21 03:00:00+00:00,0.0,137.81,213.6835,0.0,0.0,210.0,0.06325,75.185,47.1967,0.0,0.0,227.0097,334.197,0.0,-137.81,213.6835,-210.0,-75.12175,47.1967,-227.0097,334.197,-54.86424999999997,None,RS,2026-04-23
2026-01-21 04:00:00+00:00,0.0,182.1211,191.643,0.0,0.0,176.0,13.85,13.80475,19.8739,0.0,0.0,236.424,436.1862,0.0,-182.1211,191.643,-176.0,0.045249999999999346,19.8739,-236.424,436.1862,53.20324999999997,None,RS,2026-04-23
2026-01-21 05:00:00+00:00,0.0,320.6717,187.8153,0.0,23.0,0.0,174.55,0.0,45.7643,0.0,0.0,245.3337,488.1418,0.0,-320.6717,187.8153,23.0,174.55,45.7643,-245.3337,488.1418,353.266,None,RS,2026-04-23
2026-01-21 06:00:00+00:00,0.0,233.053,63.3962,0.0,80.0,0.0,156.24775,0.0,0.0,15.4988,0.0,226.6336,593.3855,0.0,-233.053,63.3962,80.0,156.24775,-15.4988,-226.6336,593.3855,417.84405,None,RS,2026-04-23
2026-01-21 07:00:00+00:00,0.0,142.3742,0.0,94.0606,161.0,0.0,128.0,0.0,0.0,68.5436,0.0,175.4544,573.446,0.0,-142.3742,-94.0606,161.0,128.0,-68.5436,-175.4544,573.446,382.01320000000004,None,RS,2026-04-23
2026-01-21 08:00:00+00:00,0.0,51.4534,0.0,23.6964,112.0,0.0,3.21425,25.19325,11.9608,0.0,0.0,124.9881,417.835,0.0,-51.4534,-23.6964,112.0,-21.979,11.9608,-124.9881,417.835,319.6789,None,RS,2026-04-23
2026-01-21 09:00:00+00:00,20.6763,0.0,32.2107,0.0,125.0,0.0,0.0,93.77225,3.1844,0.0,0.0,70.8318,249.832,0.0,20.6763,32.2107,125.0,-93.77225,3.1844,-70.8318,249.832,266.29935,None,RS,2026-04-23
2026-01-21 10:00:00+00:00,15.4991,0.0,108.5848,0.0,33.0,0.0,0.0,177.98875,11.7295,0.0,0.0,75.5995,316.2753,0.0,15.4991,108.5848,33.0,-177.98875,11.7295,-75.5995,316.2753,231.50045,None,RS,2026-04-23
2026-01-21 11:00:00+00:00,14.5485,0.0,126.1491,0.0,0.0,30.0,0.0,203.44275,22.3282,0.0,0.0,81.6442,371.179,0.0,14.5485,126.1491,-30.0,-203.44275,22.3282,-81.6442,371.179,219.11784999999998,None,RS,2026-04-23
2026-01-21 12:00:00+00:00,28.9975,0.0,132.0628,0.0,0.0,31.0,0.0,158.443,21.5789,0.0,0.0,104.2596,349.304,0.0,28.9975,132.0628,-31.0,-158.443,21.5789,-104.2596,349.304,238.24059999999997,None,RS,2026-04-23
2026-01-21 13:00:00+00:00,0.0,31.7728,97.4143,0.0,17.0,0.0,6.10675,32.175,0.9634,0.0,0.0,116.8426,399.2853,0.0,-31.7728,97.4143,17.0,-26.06825,0.9634,-116.8426,399.2853,339.97935,None,RS,2026-04-23
2026-01-21 14:00:00+00:00,0.0,177.7903,179.4039,0.0,36.0,0.0,69.62725,0.003,41.8918,0.0,0.0,158.699,493.4092,0.0,-177.7903,179.4039,36.0,69.62425,41.8918,-158.699,493.4092,483.83984999999996,None,RS,2026-04-23
2026-01-21 15:00:00+00:00,0.0,213.7531,85.5939,0.0,192.0,0.0,228.8915,0.0,16.8089,0.0,0.0,140.8044,630.5177,0.0,-213.7531,85.5939,192.0,228.8915,16.8089,-140.8044,630.5177,799.2545,None,RS,2026-04-23
2026-01-21 16:00:00+00:00,0.0,173.4706,32.5241,0.0,229.0,0.0,231.93075,0.0,3.1779,0.0,0.0,118.981,572.9075,0.0,-173.4706,32.5241,229.0,231.93075,3.1779,-118.981,572.9075,777.08865,None,RS,2026-04-23
2026-01-21 17:00:00+00:00,0.0,104.9431,104.7448,0.0,163.0,0.0,230.25275,0.0,19.8862,0.0,0.0,127.2734,518.3247,0.0,-104.9431,104.7448,163.0,230.25275,19.8862,-127.2734,518.3247,803.99195,None,RS,2026-04-23
2026-01-21 18:00:00+00:00,0.0,40.1398,125.2317,0.0,100.0,0.0,193.31275,0.0,26.3369,0.0,0.0,129.34,495.002,0.0,-40.1398,125.2317,100.0,193.31275,26.3369,-129.34,495.002,770.40355,None,RS,2026-04-23
2026-01-21 19:00:00+00:00,0.0,59.4299,107.5902,0.0,52.0,0.0,124.15775,0.0,6.5449,0.0,0.0,121.9686,316.5975,0.0,-59.4299,107.5902,52.0,124.15775,6.5449,-121.9686,316.5975,425.49185,None,RS,2026-04-23
2026-01-21 20:00:00+00:00,0.0,1.2572,59.1092,0.0,42.0,0.0,67.4005,0.008,0.0,4.4258,0.0,56.5718,242.7282,0.0,-1.2572,59.1092,42.0,67.3925,-4.4258,-56.5718,242.7282,348.9751,None,RS,2026-04-23
2026-01-21 21:00:00+00:00,80.0237,0.0,10.6068,0.0,66.0,0.0,26.41475,0.90875,10.9445,0.0,0.0,28.1023,0.0,15.9826,80.0237,10.6068,66.0,25.506,10.9445,-28.1023,-15.9826,148.9961,None,RS,2026-04-23
2026-01-21 22:00:00+00:00,43.1776,0.0,0.0,19.5703,7.0,0.0,0.64225,52.641,51.7461,0.0,0.0,51.5623,130.4435,0.0,43.1776,-19.5703,7.0,-51.99875,51.7461,-51.5623,130.4435,109.23585,None,RS,2026-04-23
2026-01-21 23:00:00+00:00,33.3211,0.0,86.4278,0.0,0.0,96.0,0.0,149.015,153.9086,0.0,0.0,125.3824,98.6184,0.0,33.3211,86.4278,-96.0,-149.015,153.9086,-125.3824,98.6184,1.8785000000000167,None,RS,2026-04-23
2026-01-22 00:00:00+00:00,0.0,23.2029,280.9363,0.0,0.0,205.0,0.0,249.4665,236.2535,0.0,0.0,178.9265,51.2672,0.0,-23.2029,280.9363,-205.0,-249.4665,236.2535,-178.9265,51.2672,-88.13889999999998,None,RS,2026-04-23
2026-01-22 01:00:00+00:00,0.0,106.0528,318.714,0.0,0.0,215.0,0.0,236.53025,207.3065,0.0,0.0,200.3475,53.5009,0.0,-106.0528,318.714,-215.0,-236.53025,207.3065,-200.3475,53.5009,-178.40914999999998,None,RS,2026-04-23
2026-01-22 02:00:00+00:00,0.0,133.3112,298.6675,0.0,0.0,203.0,0.0,197.963,137.8274,0.0,0.0,196.8635,105.5433,0.0,-133.3112,298.6675,-203.0,-197.963,137.8274,-196.8635,105.5433,-189.09949999999998,None,RS,2026-04-23
2026-01-22 03:00:00+00:00,0.0,127.7933,239.9158,0.0,0.0,181.0,0.0,156.3095,131.3723,0.0,0.0,203.3529,92.2595,0.0,-127.7933,239.9158,-181.0,-156.3095,131.3723,-203.3529,92.2595,-204.9081,None,RS,2026-04-23
2026-01-22 04:00:00+00:00,0.0,148.4418,169.4347,0.0,0.0,73.0,4.647,23.4595,64.3517,0.0,0.0,204.4302,176.0103,0.0,-148.4418,169.4347,-73.0,-18.8125,64.3517,-204.4302,176.0103,-34.88780000000003,None,RS,2026-04-23
2026-01-22 05:00:00+00:00,0.0,214.7984,193.9404,0.0,4.0,0.0,94.9735,0.0,51.9926,0.0,0.0,217.7523,323.9798,0.0,-214.7984,193.9404,4.0,94.9735,51.9926,-217.7523,323.9798,236.33560000000006,None,RS,2026-04-23
2026-01-22 06:00:00+00:00,0.0,163.3332,159.635,0.0,0.0,25.0,61.536,0.0235,13.8242,0.0,0.0,196.569,596.4643,0.0,-163.3332,159.635,-25.0,61.5125,13.8242,-196.569,596.4643,446.5338,None,RS,2026-04-23
2026-01-22 07:00:00+00:00,0.0,118.0945,138.208,0.0,0.0,14.0,25.3295,1.8465,27.8679,0.0,0.0,153.1292,665.9447,0.0,-118.0945,138.208,-14.0,23.483,27.8679,-153.1292,665.9447,570.2799,None,RS,2026-04-23
2026-01-22 08:00:00+00:00,0.0,113.0229,199.1343,0.0,0.0,73.0,0.00675,73.17125,57.741,0.0,0.0,122.7165,720.6335,0.0,-113.0229,199.1343,-73.0,-73.1645,57.741,-122.7165,720.6335,595.6049,None,RS,2026-04-23
2026-01-22 09:00:00+00:00,0.0,149.5575,253.8158,0.0,0.0,134.0,0.0,111.35775,102.46,0.0,0.0,117.531,719.627,0.0,-149.5575,253.8158,-134.0,-111.35775,102.46,-117.531,719.627,563.4565499999999,None,RS,2026-04-23
2026-01-22 10:00:00+00:00,0.0,165.9167,296.5881,0.0,0.0,173.0,0.0,132.46275,119.862,0.0,0.0,120.451,685.3587,0.0,-165.9167,296.5881,-173.0,-132.46275,119.862,-120.451,685.3587,509.97835,None,RS,2026-04-23
2026-01-22 11:00:00+00:00,0.0,183.7937,291.4749,0.0,0.0,173.0,0.0,111.9735,116.0711,0.0,0.0,112.8686,632.6747,0.0,-183.7937,291.4749,-173.0,-111.9735,116.0711,-112.8686,632.6747,458.5849,None,RS,2026-04-23
2026-01-22 12:00:00+00:00,0.0,191.787,293.9456,0.0,0.0,169.0,0.01475,69.5,133.3576,0.0,0.0,144.5668,557.7692,0.0,-191.787,293.9456,-169.0,-69.48525,133.3576,-144.5668,557.7692,410.23335,None,RS,2026-04-23
2026-01-22 13:00:00+00:00,0.0,190.7086,295.9451,0.0,0.0,146.0,1.002,28.72925,152.4587,0.0,0.0,161.7149,451.2445,0.0,-190.7086,295.9451,-146.0,-27.72725,152.4587,-161.7149,451.2445,373.49755000000005,None,RS,2026-04-23
2026-01-22 14:00:00+00:00,0.0,193.0742,268.0902,0.0,0.0,78.0,46.89125,0.04675,143.0551,0.0,0.0,174.9631,534.631,0.0,-193.0742,268.0902,-78.0,46.8445,143.0551,-174.9631,534.631,546.5835,None,RS,2026-04-23
2026-01-22 15:00:00+00:00,0.0,218.5381,221.0426,0.0,0.0,52.0,62.20775,0.016,128.4353,0.0,0.0,167.1315,567.889,0.0,-218.5381,221.0426,-52.0,62.19175,128.4353,-167.1315,567.889,541.88905,None,RS,2026-04-23
2026-01-22 16:00:00+00:00,0.0,194.5545,135.6135,0.0,0.0,66.0,12.57775,3.334,150.6719,0.0,0.0,156.1893,597.5545,0.0,-194.5545,135.6135,-66.0,9.24375,150.6719,-156.1893,597.5545,476.33984999999996,None,RS,2026-04-23
2026-01-22 17:00:00+00:00,0.0,188.4883,103.7898,0.0,0.0,61.0,19.58225,1.44675,137.3636,0.0,0.0,155.236,570.2178,0.0,-188.4883,103.7898,-61.0,18.135499999999997,137.3636,-155.236,570.2178,424.7824,None,RS,2026-04-23
2026-01-22 18:00:00+00:00,0.0,174.0654,123.7187,0.0,0.0,58.0,7.74925,12.08225,145.6923,0.0,0.0,156.9575,538.0598,0.0,-174.0654,123.7187,-58.0,-4.333,145.6923,-156.9575,538.0598,414.1149,None,RS,2026-04-23
2026-01-22 19:00:00+00:00,0.0,163.2102,195.2042,0.0,0.0,73.0,0.105,45.8155,129.4431,0.0,0.0,136.0959,527.1365,0.0,-163.2102,195.2042,-73.0,-45.7105,129.4431,-136.0959,527.1365,433.76719999999995,None,RS,2026-04-23
2026-01-22 20:00:00+00:00,0.0,126.2488,147.9684,0.0,0.0,45.0,3.50325,33.30825,105.7684,0.0,0.0,84.4325,313.342,0.0,-126.2488,147.9684,-45.0,-29.805,105.7684,-84.4325,313.342,281.5925,None,RS,2026-04-23
2026-01-22 21:00:00+00:00,0.0,106.3257,70.2907,0.0,0.0,26.0,0.266,59.67575,79.2613,0.0,0.0,73.5345,237.9665,0.0,-106.3257,70.2907,-26.0,-59.40975,79.2613,-73.5345,237.9665,122.24855000000001,None,RS,2026-04-23
2026-01-22 22:00:00+00:00,0.0,137.9461,53.6323,0.0,0.0,74.0,0.0,126.84525,99.3221,0.0,0.0,71.0066,281.6412,0.0,-137.9461,53.6323,-74.0,-126.84525,99.3221,-71.0066,281.6412,24.797650000000033,None,RS,2026-04-23
2026-01-22 23:00:00+00:00,0.0,74.5805,42.6407,0.0,0.0,56.0,0.0,110.21925,18.3423,0.0,0.0,79.433,280.2605,0.0,-74.5805,42.6407,-56.0,-110.21925,18.3423,-79.433,280.2605,21.010749999999973,None,RS,2026-04-23
2026-01-23 00:00:00+00:00,0.0,109.6646,207.5939,0.0,0.0,126.0,0.0,130.14325,39.97,0.0,0.0,125.5438,13.6765,0.0,-109.6646,207.5939,-126.0,-130.14325,39.97,-125.5438,13.6765,-230.11125,None,RS,2026-04-23
2026-01-23 01:00:00+00:00,0.0,141.1623,280.2286,0.0,0.0,169.0,0.0,142.518,44.6335,0.0,0.0,158.204,21.5587,0.0,-141.1623,280.2286,-169.0,-142.518,44.6335,-158.204,21.5587,-264.4635,None,RS,2026-04-23
2026-01-23 02:00:00+00:00,0.0,144.0495,298.7005,0.0,0.0,175.0,0.0,126.55575,60.6694,0.0,0.0,175.6522,31.6234,0.0,-144.0495,298.7005,-175.0,-126.55575,60.6694,-175.6522,31.6234,-230.26415000000003,None,RS,2026-04-23
2026-01-23 03:00:00+00:00,0.0,117.2887,218.8837,0.0,0.0,107.0,1.99075,22.67275,42.9894,0.0,0.0,168.593,38.7919,0.0,-117.2887,218.8837,-107.0,-20.682000000000002,42.9894,-168.593,38.7919,-112.89869999999999,None,RS,2026-04-23
2026-01-23 04:00:00+00:00,0.0,140.3266,213.0768,0.0,0.0,47.0,89.14925,0.0,67.1062,0.0,0.0,188.8557,104.192,0.0,-140.3266,213.0768,-47.0,89.14925,67.1062,-188.8557,104.192,97.34194999999995,None,RS,2026-04-23
2026-01-23 05:00:00+00:00,0.0,277.645,255.5069,0.0,0.0,85.0,44.45275,0.028,83.4724,0.0,0.0,223.053,431.8853,0.0,-277.645,255.5069,-85.0,44.42475,83.4724,-223.053,431.8853,229.59134999999998,None,RS,2026-04-23
2026-01-23 06:00:00+00:00,0.0,250.0564,139.4931,0.0,0.0,55.0,67.81725,0.019,0.0,9.1743,0.0,203.8617,682.5525,0.0,-250.0564,139.4931,-55.0,67.79825,-9.1743,-203.8617,682.5525,371.75145,None,RS,2026-04-23
2026-01-23 07:00:00+00:00,0.0,182.8565,88.9206,0.0,0.0,37.0,36.85125,2.401,0.1473,0.0,0.0,149.2141,614.8683,0.0,-182.8565,88.9206,-37.0,34.45025,0.1473,-149.2141,614.8683,369.31584999999995,None,RS,2026-04-23
2026-01-23 08:00:00+00:00,0.0,151.2717,105.5515,0.0,0.0,41.0,21.4785,4.059,0.0,11.2651,0.0,103.0634,577.9753,0.0,-151.2717,105.5515,-41.0,17.4195,-11.2651,-103.0634,577.9753,394.3460999999999,None,RS,2026-04-23
2026-01-23 09:00:00+00:00,0.0,114.5398,105.6747,0.0,0.0,41.0,16.66925,6.6025,3.9249,0.0,0.0,111.0959,527.2155,0.0,-114.5398,105.6747,-41.0,10.066750000000003,3.9249,-111.0959,527.2155,380.24615000000006,None,RS,2026-04-23
2026-01-23 10:00:00+00:00,0.0,103.9777,128.6543,0.0,0.0,60.0,9.1565,11.51875,24.784,0.0,0.0,113.1193,456.9595,0.0,-103.9777,128.6543,-60.0,-2.3622500000000013,24.784,-113.1193,456.9595,330.93854999999996,None,RS,2026-04-23
2026-01-23 11:00:00+00:00,0.0,124.4261,167.0289,0.0,0.0,86.0,8.91675,7.32925,29.6047,0.0,0.0,124.9548,463.9525,0.0,-124.4261,167.0289,-86.0,1.5875000000000004,29.6047,-124.9548,463.9525,326.79269999999997,None,RS,2026-04-23
2026-01-23 12:00:00+00:00,0.0,92.6248,144.7368,0.0,0.0,46.0,49.89875,0.00075,1.2469,0.0,0.0,129.1864,397.006,0.0,-92.6248,144.7368,-46.0,49.898,1.2469,-129.1864,397.006,325.0765,None,RS,2026-04-23
2026-01-23 13:00:00+00:00,0.0,136.3118,165.7815,0.0,0.0,55.0,67.7955,0.0,8.9687,0.0,0.0,145.1328,441.087,0.0,-136.3118,165.7815,-55.0,67.7955,8.9687,-145.1328,441.087,347.18809999999996,None,RS,2026-04-23
2026-01-23 14:00:00+00:00,0.0,177.5044,143.3567,0.0,0.0,20.0,131.2245,0.0,9.9816,0.0,0.0,142.4778,429.763,0.0,-177.5044,143.3567,-20.0,131.2245,9.9816,-142.4778,429.763,374.3436,None,RS,2026-04-23
2026-01-23 15:00:00+00:00,0.0,262.1437,116.9107,0.0,0.0,57.0,104.134,0.0,94.7917,0.0,0.0,172.6896,497.9305,0.0,-262.1437,116.9107,-57.0,104.134,94.7917,-172.6896,497.9305,321.93359999999996,None,RS,2026-04-23
2026-01-23 16:00:00+00:00,0.0,252.4019,61.0347,0.0,0.0,50.0,72.87575,0.0,136.5021,0.0,0.0,169.3879,489.0675,0.0,-252.4019,61.0347,-50.0,72.87575,136.5021,-169.3879,489.0675,287.69025,None,RS,2026-04-23
2026-01-23 17:00:00+00:00,0.0,259.161,94.4401,0.0,0.0,50.0,100.06975,0.0,148.7884,0.0,0.0,182.9442,446.1685,0.0,-259.161,94.4401,-50.0,100.06975,148.7884,-182.9442,446.1685,297.36154999999997,None,RS,2026-04-23
2026-01-23 18:00:00+00:00,0.0,237.6669,116.232,0.0,0.0,28.0,110.69725,0.0,129.2322,0.0,0.0,180.6673,422.2707,0.0,-237.6669,116.232,-28.0,110.69725,129.2322,-180.6673,422.2707,332.09794999999997,None,RS,2026-04-23
2026-01-23 19:00:00+00:00,0.0,211.337,215.1023,0.0,0.0,27.0,108.24875,0.0,128.5009,0.0,0.0,176.0614,353.5527,0.0,-211.337,215.1023,-27.0,108.24875,128.5009,-176.0614,353.5527,391.00625,None,RS,2026-04-23
2026-01-23 20:00:00+00:00,0.0,122.7768,154.5568,0.0,52.0,0.0,122.06275,0.0,39.8333,0.0,0.0,126.2744,252.5742,0.0,-122.7768,154.5568,52.0,122.06275,39.8333,-126.2744,252.5742,371.97585000000004,None,RS,2026-04-23
2026-01-23 21:00:00+00:00,0.0,113.5847,139.9563,0.0,0.0,1.0,60.43,0.0,111.4505,0.0,0.0,170.7815,194.3903,0.0,-113.5847,139.9563,-1.0,60.43,111.4505,-170.7815,194.3903,220.86090000000002,None,RS,2026-04-23
2026-01-23 22:00:00+00:00,0.0,133.7286,134.0452,0.0,0.0,40.0,6.75325,16.76025,168.8586,0.0,0.0,180.326,226.2135,0.0,-133.7286,134.0452,-40.0,-10.006999999999998,168.8586,-180.326,226.2135,165.0557,None,RS,2026-04-23
2026-01-23 23:00:00+00:00,0.0,60.8145,52.1955,0.0,0.0,75.0,0.0,101.19375,36.6108,0.0,0.0,179.8598,349.6275,0.0,-60.8145,52.1955,-75.0,-101.19375,36.6108,-179.8598,349.6275,21.56574999999998,None,RS,2026-04-23
2026-01-24 00:00:00+00:00,0.0,101.3223,144.9361,0.0,0.0,118.0,0.0,124.94975,19.6038,0.0,0.0,232.1392,329.236,0.0,-101.3223,144.9361,-118.0,-124.94975,19.6038,-232.1392,329.236,-82.63534999999996,None,RS,2026-04-23
2026-01-24 01:00:00+00:00,0.0,108.5381,194.7726,0.0,0.0,95.0,0.0,86.87775,0.0,49.8513,0.0,254.1949,287.5447,0.0,-108.5381,194.7726,-95.0,-86.87775,-49.8513,-254.1949,287.5447,-112.14474999999999,None,RS,2026-04-23
2026-01-24 02:00:00+00:00,0.0,121.0015,236.5518,0.0,0.0,93.0,0.0,72.585,0.0,60.7077,0.0,261.1153,267.891,0.0,-121.0015,236.5518,-93.0,-72.585,-60.7077,-261.1153,267.891,-103.9667,None,RS,2026-04-23
2026-01-24 03:00:00+00:00,0.0,121.0214,239.3927,0.0,0.0,81.0,0.22,46.65825,0.0,82.4139,0.0,266.6683,282.442,0.0,-121.0214,239.3927,-81.0,-46.438250000000004,-82.4139,-266.6683,282.442,-75.70714999999996,None,RS,2026-04-23
2026-01-24 04:00:00+00:00,0.0,128.6314,209.3959,0.0,0.0,56.0,5.6605,17.9765,0.0,93.4949,0.0,279.4751,302.3195,0.0,-128.6314,209.3959,-56.0,-12.316000000000003,-93.4949,-279.4751,302.3195,-58.202,None,RS,2026-04-23
2026-01-24 05:00:00+00:00,0.0,212.5107,194.7282,0.0,0.0,6.0,52.28825,0.248,0.0,86.7627,0.0,291.9972,374.5768,0.0,-212.5107,194.7282,-6.0,52.04025,-86.7627,-291.9972,374.5768,24.074649999999963,None,RS,2026-04-23
2026-01-24 06:00:00+00:00,0.0,141.968,147.5221,0.0,101.0,0.0,156.05175,0.0,0.0,151.5572,0.0,252.1837,324.397,0.0,-141.968,147.5221,101.0,156.05175,-151.5572,-252.1837,324.397,183.26195000000004,None,RS,2026-04-23
2026-01-24 07:00:00+00:00,0.0,85.3957,113.9306,0.0,117.0,0.0,175.80025,0.0,0.0,132.4314,0.0,212.6322,376.6765,0.0,-85.3957,113.9306,117.0,175.80025,-132.4314,-212.6322,376.6765,352.94804999999997,None,RS,2026-04-23
2026-01-24 08:00:00+00:00,0.0,43.0828,119.0841,0.0,116.0,0.0,171.7135,0.0,0.0,66.3935,0.0,192.6017,387.29,0.0,-43.0828,119.0841,116.0,171.7135,-66.3935,-192.6017,387.29,492.00960000000003,None,RS,2026-04-23
2026-01-24 09:00:00+00:00,0.0,39.3059,76.6846,0.0,95.0,0.0,123.8465,0.0,0.0,54.8109,0.0,183.2443,453.4658,0.0,-39.3059,76.6846,95.0,123.8465,-54.8109,-183.2443,453.4658,471.6358,None,RS,2026-04-23
2026-01-24 10:00:00+00:00,0.0,37.5861,110.6274,0.0,71.0,0.0,58.99825,0.01025,0.0,16.871,0.0,198.9498,436.4053,0.0,-37.5861,110.6274,71.0,58.988,-16.871,-198.9498,436.4053,423.61379999999997,None,RS,2026-04-23
2026-01-24 11:00:00+00:00,0.0,32.9788,119.4988,0.0,91.0,0.0,53.884,0.02575,0.0,33.5027,0.0,206.6428,442.8015,0.0,-32.9788,119.4988,91.0,53.85825,-33.5027,-206.6428,442.8015,434.03425,None,RS,2026-04-23
2026-01-24 12:00:00+00:00,0.0,35.1674,110.7892,0.0,92.0,0.0,55.1305,0.016,0.0,59.4029,0.0,203.4379,436.058,0.0,-35.1674,110.7892,92.0,55.1145,-59.4029,-203.4379,436.058,395.95349999999996,None,RS,2026-04-23
2026-01-24 13:00:00+00:00,0.0,121.7811,175.9594,0.0,32.0,0.0,53.68725,0.033,4.8789,0.0,0.0,268.6313,423.0315,0.0,-121.7811,175.9594,32.0,53.65425,4.8789,-268.6313,423.0315,299.11164999999994,None,RS,2026-04-23
2026-01-24 14:00:00+00:00,0.0,185.8106,205.3554,0.0,44.0,0.0,152.74,0.0,27.0204,0.0,0.0,253.5006,429.2825,0.0,-185.8106,205.3554,44.0,152.74,27.0204,-253.5006,429.2825,419.0871000000001,None,RS,2026-04-23
2026-01-24 15:00:00+00:00,0.0,255.0016,171.2673,0.0,49.0,0.0,206.414,0.0,33.0689,0.0,0.0,261.5307,458.7518,0.0,-255.0016,171.2673,49.0,206.414,33.0689,-261.5307,458.7518,401.9697,None,RS,2026-04-23
2026-01-24 16:00:00+00:00,0.0,213.3792,42.9637,0.0,81.0,0.0,198.50525,0.0,10.0239,0.0,0.0,238.5088,444.6955,0.0,-213.3792,42.9637,81.0,198.50525,10.0239,-238.5088,444.6955,325.30035,None,RS,2026-04-23
2026-01-24 17:00:00+00:00,0.0,161.964,0.0,2.1049,142.0,0.0,240.8715,0.0,0.0,63.4571,0.0,211.4239,423.2528,0.0,-161.964,-2.1049,142.0,240.8715,-63.4571,-211.4239,423.2528,367.1744,None,RS,2026-04-23
2026-01-24 18:00:00+00:00,0.0,147.0483,28.2321,0.0,103.0,0.0,196.74175,0.0,0.0,20.6429,0.0,223.4146,382.9425,0.0,-147.0483,28.2321,103.0,196.74175,-20.6429,-223.4146,382.9425,319.81055,None,RS,2026-04-23
2026-01-24 19:00:00+00:00,0.0,48.7069,16.1604,0.0,142.0,0.0,219.7305,0.0,0.0,89.5088,0.0,178.5514,300.3395,0.0,-48.7069,16.1604,142.0,219.7305,-89.5088,-178.5514,300.3395,361.4633,None,RS,2026-04-23
2026-01-24 20:00:00+00:00,0.0,24.7153,12.2096,0.0,144.0,0.0,212.8495,0.0,0.0,61.8091,0.0,174.8791,352.6405,0.0,-24.7153,12.2096,144.0,212.8495,-61.8091,-174.8791,352.6405,460.29609999999997,None,RS,2026-04-23
2026-01-24 21:00:00+00:00,0.0,25.5048,0.0,41.9553,116.0,0.0,127.5745,0.0,0.0,26.0166,0.0,178.5226,352.9105,0.0,-25.5048,-41.9553,116.0,127.5745,-26.0166,-178.5226,352.9105,324.48569999999995,None,RS,2026-04-23
2026-01-24 22:00:00+00:00,8.4543,0.0,0.0,57.1863,162.0,0.0,140.9145,0.0,0.0,47.3138,0.0,186.0308,222.7078,0.0,8.4543,-57.1863,162.0,140.9145,-47.3138,-186.0308,222.7078,243.54569999999998,None,RS,2026-04-23
2026-01-24 23:00:00+00:00,26.5337,0.0,0.0,39.1551,168.0,0.0,151.037,0.0,0.0,110.8527,0.0,171.7233,234.5638,0.0,26.5337,-39.1551,168.0,151.037,-110.8527,-171.7233,234.5638,258.40340000000003,None,RS,2026-04-23
2026-01-25 00:00:00+00:00,0.0,14.2855,66.4588,0.0,109.0,0.0,98.7965,0.0,0.0,104.3622,0.0,207.0629,212.2313,0.0,-14.2855,66.4588,109.0,98.7965,-104.3622,-207.0629,212.2313,160.77599999999995,None,RS,2026-04-23
2026-01-25 01:00:00+00:00,0.0,12.8804,88.3762,0.0,103.0,0.0,90.19925,0.0,0.0,153.0419,0.0,227.4692,183.1855,0.0,-12.8804,88.3762,103.0,90.19925,-153.0419,-227.4692,183.1855,71.36945000000003,None,RS,2026-04-23
2026-01-25 02:00:00+00:00,0.0,19.133,134.2709,0.0,109.0,0.0,127.63625,0.0,0.0,179.1906,0.0,246.38,163.516,0.0,-19.133,134.2709,109.0,127.63625,-179.1906,-246.38,163.516,89.71955000000003,None,RS,2026-04-23
