,FI_EE,EE_FI,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_SE_3,SE_3_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-06 09:00:00+00:00,0.0,148.59449999999998,21.284753,0.0,0.0,1842.75,0.0,1190.875,-148.59449999999998,21.284753,-1842.75,-1190.875,-3160.9347470000002,None,FI,2026-04-23
2026-04-06 10:00:00+00:00,0.0,169.09,17.90577575,0.0,0.0,1685.725,0.0,1193.825,-169.09,17.90577575,-1685.725,-1193.825,-3030.73422425,None,FI,2026-04-23
2026-04-06 11:00:00+00:00,0.0,143.0375,12.07454025,0.0,0.0,1671.425,0.0,1191.9250000000002,-143.0375,12.07454025,-1671.425,-1191.9250000000002,-2994.31295975,None,FI,2026-04-23
2026-04-06 12:00:00+00:00,0.0,133.21699999999998,14.8318745,0.0,0.0,1762.275,0.0,1109.5,-133.21699999999998,14.8318745,-1762.275,-1109.5,-2990.1601255,None,FI,2026-04-23
2026-04-06 13:00:00+00:00,0.0,168.95499999999998,17.1749155,0.0,0.0,1622.35,0.0,1138.95,-168.95499999999998,17.1749155,-1622.35,-1138.95,-2913.0800845,None,FI,2026-04-23
2026-04-06 14:00:00+00:00,13.510525000000001,27.267,17.42874175,0.0,0.0,1736.425,0.0,1070.825,-13.756474999999998,17.42874175,-1736.425,-1070.825,-2803.57773325,None,FI,2026-04-23
2026-04-06 15:00:00+00:00,143.8725,0.0,15.073702749999999,0.0,0.0,1862.0,0.0,1082.9,143.8725,15.073702749999999,-1862.0,-1082.9,-2785.95379725,None,FI,2026-04-23
2026-04-06 16:00:00+00:00,206.7825,0.0,32.626212,0.0,0.0,1881.6999999999998,0.0,954.94,206.7825,32.626212,-1881.6999999999998,-954.94,-2597.231288,None,FI,2026-04-23
2026-04-06 17:00:00+00:00,658.6475,0.0,30.2051465,0.0,0.0,1854.35,0.0,1066.84,658.6475,30.2051465,-1854.35,-1066.84,-2232.3373535,None,FI,2026-04-23
2026-04-06 18:00:00+00:00,997.8,0.0,18.2903605,0.0,0.0,1802.85,0.0,1113.025,997.8,18.2903605,-1802.85,-1113.025,-1899.7846395000001,None,FI,2026-04-23
2026-04-06 19:00:00+00:00,979.655,0.0,8.824335999999999,0.0,0.0,1922.9,0.0,1105.825,979.655,8.824335999999999,-1922.9,-1105.825,-2040.245664,None,FI,2026-04-23
2026-04-06 20:00:00+00:00,902.8325,0.0,0.0,5.010425,0.0,1869.5,0.0,1144.75,902.8325,-5.010425,-1869.5,-1144.75,-2116.427925,None,FI,2026-04-23
2026-04-06 21:00:00+00:00,876.7,0.0,0.85204025,5.320475,0.0,1838.4,0.0,1147.175,876.7,-4.46843475,-1838.4,-1147.175,-2113.34343475,None,FI,2026-04-23
2026-04-06 22:00:00+00:00,965.39,0.0,7.55475225,0.0,0.0,1774.625,0.0,1126.6,965.39,7.55475225,-1774.625,-1126.6,-1928.28024775,None,FI,2026-04-23
2026-04-06 23:00:00+00:00,987.145,0.0,2.8538222500000003,1.229,0.0,1812.525,0.0,1047.825,987.145,1.6248222500000002,-1812.525,-1047.825,-1871.58017775,None,FI,2026-04-23
2026-04-07 00:00:00+00:00,1015.0125,0.0,0.59603275,5.9593,0.0,1721.025,0.0,1052.285,1015.0125,-5.36326725,-1721.025,-1052.285,-1763.6607672500002,None,FI,2026-04-23
2026-04-07 01:00:00+00:00,1028.1,0.0,0.0,7.03305,0.0,1887.025,0.0,869.2525,1028.1,-7.03305,-1887.025,-869.2525,-1735.2105500000002,None,FI,2026-04-23
2026-04-07 02:00:00+00:00,1027.55,0.0,0.0,23.386000000000003,0.0,1868.1,0.0,951.0074999999999,1027.55,-23.386000000000003,-1868.1,-951.0074999999999,-1814.9434999999999,None,FI,2026-04-23
2026-04-07 03:00:00+00:00,1020.525,0.0,0.0,8.515799999999999,0.0,1814.825,0.0,1009.3275,1020.525,-8.515799999999999,-1814.825,-1009.3275,-1812.1433000000002,None,FI,2026-04-23
2026-04-07 04:00:00+00:00,833.4275,0.0,20.207407,0.0,0.0,487.595,0.0,1097.925,833.4275,20.207407,-487.595,-1097.925,-731.885093,None,FI,2026-04-23
2026-04-07 05:00:00+00:00,781.3050000000001,0.0,21.4666285,0.0,0.0,695.4,0.0,1125.2,781.3050000000001,21.4666285,-695.4,-1125.2,-1017.8283715,None,FI,2026-04-23
2026-04-07 06:00:00+00:00,643.44,0.0,27.7146895,0.0,0.0,666.11,0.0,1113.875,643.44,27.7146895,-666.11,-1113.875,-1108.8303105,None,FI,2026-04-23
2026-04-07 07:00:00+00:00,573.44,0.0,16.00852875,0.0,0.0,631.305,0.0,1163.875,573.44,16.00852875,-631.305,-1163.875,-1205.73147125,None,FI,2026-04-23
2026-04-07 08:00:00+00:00,159.55875,0.0,31.92701925,0.0,0.0,606.125,0.0,1184.175,159.55875,31.92701925,-606.125,-1184.175,-1598.81423075,None,FI,2026-04-23
2026-04-07 09:00:00+00:00,42.187,0.0,38.02407125,0.0,0.0,590.235,0.0,1053.6,42.187,38.02407125,-590.235,-1053.6,-1563.6239287499998,None,FI,2026-04-23
2026-04-07 10:00:00+00:00,45.8795,0.0,41.6272625,0.0,0.0,557.9325,0.0,1034.725,45.8795,41.6272625,-557.9325,-1034.725,-1505.1507374999999,None,FI,2026-04-23
2026-04-07 11:00:00+00:00,67.071,0.0,39.2341105,0.0,0.0,498.1325,0.0,1076.825,67.071,39.2341105,-498.1325,-1076.825,-1468.6523895,None,FI,2026-04-23
2026-04-07 12:00:00+00:00,292.15250000000003,0.0,40.31291,0.0,0.0,654.62,0.0,761.3774999999999,292.15250000000003,40.31291,-654.62,-761.3774999999999,-1083.53209,None,FI,2026-04-23
2026-04-07 13:00:00+00:00,507.5925,0.0,43.861489750000004,0.0,0.0,602.155,0.0,820.6775,507.5925,43.861489750000004,-602.155,-820.6775,-871.37851025,None,FI,2026-04-23
2026-04-07 14:00:00+00:00,453.3075,0.0,48.9053485,0.0,0.0,351.59325,0.0,775.3050000000001,453.3075,48.9053485,-351.59325,-775.3050000000001,-624.6854015000001,None,FI,2026-04-23
2026-04-07 15:00:00+00:00,803.3425,0.0,43.64072675,0.0,0.0,330.74,0.0,601.9825000000001,803.3425,43.64072675,-330.74,-601.9825000000001,-85.73927325000011,None,FI,2026-04-23
2026-04-07 16:00:00+00:00,1008.645,0.0,26.62547675,0.0,0.0,585.6275,0.0,558.7025,1008.645,26.62547675,-585.6275,-558.7025,-109.0595232500001,None,FI,2026-04-23
2026-04-07 17:00:00+00:00,1026.5,0.0,27.03255925,0.0,0.0,469.105,0.0,458.04,1026.5,27.03255925,-469.105,-458.04,126.38755925000004,None,FI,2026-04-23
2026-04-07 18:00:00+00:00,1024.15,0.0,38.11108575,0.0,0.0,568.6275,0.0,177.29,1024.15,38.11108575,-568.6275,-177.29,316.3435857500001,None,FI,2026-04-23
2026-04-07 19:00:00+00:00,1006.265,0.0,36.1922415,0.0,0.0,651.5875,0.0,95.234,1006.265,36.1922415,-651.5875,-95.234,295.63574150000005,None,FI,2026-04-23
2026-04-07 20:00:00+00:00,1016.76,0.0,31.02866675,0.0,0.0,586.11,14.15412225,6.5634999999999994,1016.76,31.02866675,-586.11,7.590622250000001,469.26928899999996,None,FI,2026-04-23
2026-04-07 21:00:00+00:00,904.5,0.0,24.397533,0.0,0.0,651.8475,306.475029,0.0,904.5,24.397533,-651.8475,306.475029,583.5250619999999,None,FI,2026-04-23
2026-04-07 22:00:00+00:00,948.89,0.0,13.4592165,0.0,0.0,233.04224999999997,57.4004125,0.0,948.89,13.4592165,-233.04224999999997,57.4004125,786.7073790000001,None,FI,2026-04-23
2026-04-07 23:00:00+00:00,959.7325,0.0,0.91585325,2.83095125,0.0,247.195,71.958492,0.0,959.7325,-1.915098,-247.195,71.958492,782.580894,None,FI,2026-04-23
2026-04-08 00:00:00+00:00,926.875,0.0,0.0,21.59675,0.0,378.23,19.11340725,0.0,926.875,-21.59675,-378.23,19.11340725,546.16165725,None,FI,2026-04-23
2026-04-08 01:00:00+00:00,929.2025,0.0,0.0,30.71875,0.0,488.545,31.415403,0.0,929.2025,-30.71875,-488.545,31.415403,441.354153,None,FI,2026-04-23
2026-04-08 02:00:00+00:00,952.5825,0.0,0.0,47.94625,0.0,128.2145,0.0,236.67425,952.5825,-47.94625,-128.2145,-236.67425,539.7475,None,FI,2026-04-23
2026-04-08 03:00:00+00:00,1011.575,0.0,0.0,56.76575,20.94353875,62.4435,0.0,693.0875,1011.575,-56.76575,-41.49996125,-693.0875,220.2217887500001,None,FI,2026-04-23
2026-04-08 04:00:00+00:00,970.2175,0.0,0.0,70.09675,0.0,301.47249999999997,0.0,815.625,970.2175,-70.09675,-301.47249999999997,-815.625,-216.97675000000004,None,FI,2026-04-23
2026-04-08 05:00:00+00:00,418.7525,0.0,0.0,68.909,0.0,361.6825,0.0,1009.395,418.7525,-68.909,-361.6825,-1009.395,-1021.2339999999999,None,FI,2026-04-23
2026-04-08 06:00:00+00:00,43.51475,117.3775,0.0,73.78275000000001,0.0,449.9025,0.0,923.5975000000001,-73.86275,-73.78275000000001,-449.9025,-923.5975000000001,-1521.1455,None,FI,2026-04-23
2026-04-08 07:00:00+00:00,0.0,552.6225,0.0,65.14175,0.0,298.4375,0.0,921.695,-552.6225,-65.14175,-298.4375,-921.695,-1837.8967499999999,None,FI,2026-04-23
2026-04-08 08:00:00+00:00,0.0,648.84,7.568465,23.519750000000002,0.0,329.0075,0.0,801.5275,-648.84,-15.951285000000002,-329.0075,-801.5275,-1795.326285,None,FI,2026-04-23
2026-04-08 09:00:00+00:00,0.0,648.6975,34.696433,0.0,0.0,387.76,0.0,878.1700000000001,-648.6975,34.696433,-387.76,-878.1700000000001,-1879.931067,None,FI,2026-04-23
2026-04-08 10:00:00+00:00,0.0,588.8725,34.72248625,0.0,0.0,476.59499999999997,0.0,888.09,-588.8725,34.72248625,-476.59499999999997,-888.09,-1918.8350137500001,None,FI,2026-04-23
2026-04-08 11:00:00+00:00,0.0,629.8,33.087528750000004,0.0,0.0,575.105,0.0,951.5125,-629.8,33.087528750000004,-575.105,-951.5125,-2123.32997125,None,FI,2026-04-23
2026-04-08 12:00:00+00:00,0.0,643.2225000000001,33.02523075,0.0,0.0,450.4275,0.0,1144.025,-643.2225000000001,33.02523075,-450.4275,-1144.025,-2204.64976925,None,FI,2026-04-23
2026-04-08 13:00:00+00:00,0.0,791.2225000000001,27.219876,0.0,0.0,552.065,0.0,1038.6125,-791.2225000000001,27.219876,-552.065,-1038.6125,-2354.6801240000004,None,FI,2026-04-23
2026-04-08 14:00:00+00:00,0.0,607.7125000000001,14.101367250000001,8.238,0.0,437.68,0.0,1108.2475,-607.7125000000001,5.863367250000001,-437.68,-1108.2475,-2147.7766327500003,None,FI,2026-04-23
2026-04-08 15:00:00+00:00,0.0,300.47249999999997,0.0,51.122749999999996,0.0,359.2425,0.0,1186.75,-300.47249999999997,-51.122749999999996,-359.2425,-1186.75,-1897.58775,None,FI,2026-04-23
2026-04-08 16:00:00+00:00,118.98499999999999,41.33425,0.0,65.12925,0.0,439.88,0.0,1193.7,77.65074999999999,-65.12925,-439.88,-1193.7,-1621.0585,None,FI,2026-04-23
2026-04-08 17:00:00+00:00,354.945,0.0,0.0,49.40725,0.0,326.0875,0.0,1194.05,354.945,-49.40725,-326.0875,-1194.05,-1214.5997499999999,None,FI,2026-04-23
2026-04-08 18:00:00+00:00,595.625,0.0,0.0,16.899024999999998,0.0,348.155,0.0,1193.825,595.625,-16.899024999999998,-348.155,-1193.825,-963.2540250000001,None,FI,2026-04-23
2026-04-08 19:00:00+00:00,765.0074999999999,0.0,0.22509675,3.235375,0.0,363.01,0.0,1193.625,765.0074999999999,-3.01027825,-363.01,-1193.625,-794.6377782500001,None,FI,2026-04-23
2026-04-08 20:00:00+00:00,950.15,0.0,0.351365,4.9864,0.0,417.46500000000003,0.0,1193.55,950.15,-4.635034999999999,-417.46500000000003,-1193.55,-665.500035,None,FI,2026-04-23
2026-04-08 21:00:00+00:00,928.1625,0.0,5.3728765,14.303,0.0,535.1025,0.0,1193.95,928.1625,-8.9301235,-535.1025,-1193.95,-809.8201235,None,FI,2026-04-23
2026-04-08 22:00:00+00:00,1013.175,0.0,0.0,20.713,0.0,367.71750000000003,0.0,1194.325,1013.175,-20.713,-367.71750000000003,-1194.325,-569.5805,None,FI,2026-04-23
2026-04-08 23:00:00+00:00,939.0374999999999,0.0,19.175822750000002,6.0255,0.0,528.725,0.0,1194.175,939.0374999999999,13.15032275,-528.725,-1194.175,-770.7121772500001,None,FI,2026-04-23
2026-04-09 00:00:00+00:00,868.16,0.0,11.512169499999999,11.6385,0.0,595.645,0.0,1194.225,868.16,-0.12633050000000168,-595.645,-1194.225,-921.8363304999999,None,FI,2026-04-23
2026-04-09 01:00:00+00:00,847.1949999999999,0.0,10.3455415,14.90875,0.0,624.56,0.0,1194.475,847.1949999999999,-4.5632085,-624.56,-1194.475,-976.4032084999999,None,FI,2026-04-23
2026-04-09 02:00:00+00:00,826.975,0.0,0.0,14.0566,0.0,375.78,0.0,1194.4,826.975,-14.0566,-375.78,-1194.4,-757.2616,None,FI,2026-04-23
2026-04-09 03:00:00+00:00,530.46,0.0,20.30562775,1.882725,0.0,533.6949999999999,0.0,1183.725,530.46,18.42290275,-533.6949999999999,-1183.725,-1168.5370972499998,None,FI,2026-04-23
2026-04-09 04:00:00+00:00,539.8399999999999,0.0,0.0,7.176275,0.0,469.5875,0.0,1171.3,539.8399999999999,-7.176275,-469.5875,-1171.3,-1108.223775,None,FI,2026-04-23
2026-04-09 05:00:00+00:00,288.46750000000003,11.541,0.0,11.878675000000001,0.0,602.7425000000001,0.0,1170.4,276.92650000000003,-11.878675000000001,-602.7425000000001,-1170.4,-1508.094675,None,FI,2026-04-23
2026-04-09 06:00:00+00:00,0.0,304.7575,1.5341465,3.5739300000000003,0.0,452.365,0.0,1194.325,-304.7575,-2.0397835000000004,-452.365,-1194.325,-1953.4872835,None,FI,2026-04-23
2026-04-09 07:00:00+00:00,0.0,881.015,5.83050125,0.275175,0.0,356.21,0.0,1193.85,-881.015,5.55532625,-356.21,-1193.85,-2425.51967375,None,FI,2026-04-23
2026-04-09 08:00:00+00:00,0.0,761.635,20.716832750000002,3.21385,0.0,632.99,0.0,1184.65,-761.635,17.50298275,-632.99,-1184.65,-2561.7720172500003,None,FI,2026-04-23
2026-04-09 09:00:00+00:00,0.0,748.2,18.23798,2.5496499999999997,0.0,432.3125,0.0,1194.025,-748.2,15.68833,-432.3125,-1194.025,-2358.8491700000004,None,FI,2026-04-23
2026-04-09 10:00:00+00:00,0.0,762.37,1.063566,0.8106575,0.0,553.765,0.0,1194.175,-762.37,0.2529085,-553.765,-1194.175,-2510.0570915,None,FI,2026-04-23
2026-04-09 11:00:00+00:00,0.0,761.2275,10.97638325,0.0,0.0,503.535,0.0,1194.025,-761.2275,10.97638325,-503.535,-1194.025,-2447.81111675,None,FI,2026-04-23
2026-04-09 12:00:00+00:00,0.0,780.9975,26.378237,0.0,0.0,505.9325,0.0,1194.025,-780.9975,26.378237,-505.9325,-1194.025,-2454.576763,None,FI,2026-04-23
2026-04-09 13:00:00+00:00,0.0,609.4825000000001,40.351202,0.0,0.0,581.545,0.0,1194.45,-609.4825000000001,40.351202,-581.545,-1194.45,-2345.126298,None,FI,2026-04-23
2026-04-09 14:00:00+00:00,0.0,524.965,28.5223435,0.0,0.0,460.71,0.0,1192.35,-524.965,28.5223435,-460.71,-1192.35,-2149.5026565,None,FI,2026-04-23
2026-04-09 15:00:00+00:00,0.0,198.42925,16.90859475,0.0,0.0,561.5275,0.0,1194.4,-198.42925,16.90859475,-561.5275,-1194.4,-1937.4481552500001,None,FI,2026-04-23
2026-04-09 16:00:00+00:00,187.8075,41.343,55.7867155,0.0,0.0,516.9300000000001,0.0,1194.325,146.4645,55.7867155,-516.9300000000001,-1194.325,-1509.0037845000002,None,FI,2026-04-23
2026-04-09 17:00:00+00:00,647.7975,0.0,53.9117505,0.0,0.0,436.685,0.0,1184.8,647.7975,53.9117505,-436.685,-1184.8,-919.7757494999998,None,FI,2026-04-23
2026-04-09 18:00:00+00:00,866.61,0.0,53.28247375,0.0,0.0,532.8275,0.0,1133.025,866.61,53.28247375,-532.8275,-1133.025,-745.96002625,None,FI,2026-04-23
2026-04-09 19:00:00+00:00,1023.05,0.0,51.63115675,0.0,0.0,543.645,0.0,1180.85,1023.05,51.63115675,-543.645,-1180.85,-649.81384325,None,FI,2026-04-23
2026-04-09 20:00:00+00:00,1029.4,0.0,50.10212675,0.0,0.0,665.2674999999999,0.0,1123.6425,1029.4,50.10212675,-665.2674999999999,-1123.6425,-709.4078732499997,None,FI,2026-04-23
2026-04-09 21:00:00+00:00,1029.725,0.0,46.89337225,0.0,0.0,541.3675000000001,0.0,934.245,1029.725,46.89337225,-541.3675000000001,-934.245,-398.9941277500001,None,FI,2026-04-23
2026-04-09 22:00:00+00:00,1023.775,0.0,53.71659325,0.0,0.0,391.85,0.0,776.075,1023.775,53.71659325,-391.85,-776.075,-90.43340675000002,None,FI,2026-04-23
2026-04-09 23:00:00+00:00,1029.9,0.0,51.176114,0.0,0.0,466.9375,0.0,611.315,1029.9,51.176114,-466.9375,-611.315,2.823614000000134,None,FI,2026-04-23
2026-04-10 00:00:00+00:00,1029.925,0.0,47.3058875,0.0,0.0,465.0,0.0,720.65,1029.925,47.3058875,-465.0,-720.65,-108.4191125000001,None,FI,2026-04-23
2026-04-10 01:00:00+00:00,1030.025,0.0,43.89715075,0.0,0.0,448.47749999999996,0.0,936.495,1030.025,43.89715075,-448.47749999999996,-936.495,-311.05034924999984,None,FI,2026-04-23
2026-04-10 02:00:00+00:00,1029.75,0.0,48.973735250000004,0.0,0.0,506.42249999999996,0.0,1132.525,1029.75,48.973735250000004,-506.42249999999996,-1132.525,-560.2237647499999,None,FI,2026-04-23
2026-04-10 03:00:00+00:00,1000.545,0.0,51.785416,0.0,0.0,531.6975,0.0,1186.95,1000.545,51.785416,-531.6975,-1186.95,-666.317084,None,FI,2026-04-23
2026-04-10 04:00:00+00:00,730.895,0.0,61.3564095,0.0,0.0,541.52,0.0,1157.8,730.895,61.3564095,-541.52,-1157.8,-907.0685904999999,None,FI,2026-04-23
2026-04-10 05:00:00+00:00,201.029,0.0,62.40116475,0.0,0.0,549.96,0.0,1169.95,201.029,62.40116475,-549.96,-1169.95,-1456.4798352500002,None,FI,2026-04-23
2026-04-10 06:00:00+00:00,0.0,457.82,56.194343,0.0,0.0,386.33,0.0,1174.3249999999998,-457.82,56.194343,-386.33,-1174.3249999999998,-1962.2806569999998,None,FI,2026-04-23
2026-04-10 07:00:00+00:00,0.0,707.8824999999999,33.033690750000005,0.0,0.0,531.585,0.0,1181.9,-707.8824999999999,33.033690750000005,-531.585,-1181.9,-2388.33380925,None,FI,2026-04-23
2026-04-10 08:00:00+00:00,0.0,780.3824999999999,38.64941325,0.0,0.0,444.595,0.0,1149.95,-780.3824999999999,38.64941325,-444.595,-1149.95,-2336.27808675,None,FI,2026-04-23
2026-04-10 09:00:00+00:00,0.0,755.8875,20.45393325,0.0,0.0,391.60249999999996,0.0,1133.25,-755.8875,20.45393325,-391.60249999999996,-1133.25,-2260.28606675,None,FI,2026-04-23
2026-04-10 10:00:00+00:00,0.0,716.0525,17.7097945,0.0,0.0,453.7575,0.0,1161.65,-716.0525,17.7097945,-453.7575,-1161.65,-2313.7502055,None,FI,2026-04-23
2026-04-10 11:00:00+00:00,0.0,672.365,19.134086500000002,0.0,0.0,537.2525,0.0,1194.1499999999999,-672.365,19.134086500000002,-537.2525,-1194.1499999999999,-2384.6334134999997,None,FI,2026-04-23
2026-04-10 12:00:00+00:00,0.0,734.2049999999999,18.222799000000002,0.0,0.0,507.0825,0.0,1194.4250000000002,-734.2049999999999,18.222799000000002,-507.0825,-1194.4250000000002,-2417.489701,None,FI,2026-04-23
2026-04-10 13:00:00+00:00,0.0,798.54,16.912943,0.0,0.0,476.525,0.0,1194.375,-798.54,16.912943,-476.525,-1194.375,-2452.527057,None,FI,2026-04-23
2026-04-10 14:00:00+00:00,0.0,721.765,5.8380175,0.0,0.0,442.615,0.0,1194.475,-721.765,5.8380175,-442.615,-1194.475,-2353.0169825,None,FI,2026-04-23
2026-04-10 15:00:00+00:00,0.0,442.2875,0.0,22.06675,0.0,528.715,0.0,1194.5,-442.2875,-22.06675,-528.715,-1194.5,-2187.56925,None,FI,2026-04-23
2026-04-10 16:00:00+00:00,22.4105,114.88225,0.0,29.6795,0.0,447.855,0.0,1194.45,-92.47175,-29.6795,-447.855,-1194.45,-1764.4562500000002,None,FI,2026-04-23
2026-04-10 17:00:00+00:00,268.4075,0.0,1.93777425,9.8104025,0.0,513.5725,0.0,1194.375,268.4075,-7.87262825,-513.5725,-1194.375,-1447.41262825,None,FI,2026-04-23
2026-04-10 18:00:00+00:00,508.805,0.0,13.67608625,0.0,0.0,667.915,0.0,1194.2,508.805,13.67608625,-667.915,-1194.2,-1339.63391375,None,FI,2026-04-23
2026-04-10 19:00:00+00:00,498.475,0.0,18.926606,0.0,0.0,512.38,0.0,1194.275,498.475,18.926606,-512.38,-1194.275,-1189.253394,None,FI,2026-04-23
2026-04-10 20:00:00+00:00,560.3325,0.0,21.451755249999998,0.0,0.0,342.89,0.0,1194.4,560.3325,21.451755249999998,-342.89,-1194.4,-955.5057447500001,None,FI,2026-04-23
2026-04-10 21:00:00+00:00,684.6800000000001,0.0,15.171005000000001,0.0,0.0,398.52,0.0,1194.475,684.6800000000001,15.171005000000001,-398.52,-1194.475,-893.1439949999998,None,FI,2026-04-23
2026-04-10 22:00:00+00:00,715.7975,0.0,31.967795000000002,0.0,0.0,325.52250000000004,0.0,1191.975,715.7975,31.967795000000002,-325.52250000000004,-1191.975,-769.7322049999999,None,FI,2026-04-23
2026-04-10 23:00:00+00:00,723.1500000000001,0.0,19.742126499999998,0.0,0.0,567.3199999999999,0.0,1155.425,723.1500000000001,19.742126499999998,-567.3199999999999,-1155.425,-979.8528734999998,None,FI,2026-04-23
2026-04-11 00:00:00+00:00,768.135,0.0,14.34953975,0.0,0.0,502.9175,0.0,1065.8,768.135,14.34953975,-502.9175,-1065.8,-786.23296025,None,FI,2026-04-23
2026-04-11 01:00:00+00:00,779.9975000000001,0.0,19.187799,0.0,0.0,355.0175,0.0,1184.45,779.9975000000001,19.187799,-355.0175,-1184.45,-740.282201,None,FI,2026-04-23
2026-04-11 02:00:00+00:00,683.1525,0.0,24.976954,0.0,0.0,552.1975,0.0,1192.45,683.1525,24.976954,-552.1975,-1192.45,-1036.5180460000001,None,FI,2026-04-23
2026-04-11 03:00:00+00:00,524.6875,0.0,29.4959965,0.0,0.0,419.9475,0.0,1194.7,524.6875,29.4959965,-419.9475,-1194.7,-1060.4640035,None,FI,2026-04-23
2026-04-11 04:00:00+00:00,63.07975,34.025,32.815143250000006,0.0,0.0,394.8775,0.0,1194.7,29.05475,32.815143250000006,-394.8775,-1194.7,-1527.70760675,None,FI,2026-04-23
2026-04-11 05:00:00+00:00,0.0,399.79,30.456279000000002,0.0,0.0,384.9925,0.0,1194.725,-399.79,30.456279000000002,-384.9925,-1194.725,-1949.051221,None,FI,2026-04-23
2026-04-11 06:00:00+00:00,0.0,663.2674999999999,24.71295525,0.0,0.0,442.11,0.0,1192.175,-663.2674999999999,24.71295525,-442.11,-1192.175,-2272.8395447499997,None,FI,2026-04-23
2026-04-11 07:00:00+00:00,0.0,743.7,38.33999125,0.0,0.0,401.3875,0.0,1190.0749999999998,-743.7,38.33999125,-401.3875,-1190.0749999999998,-2296.8225087499995,None,FI,2026-04-23
2026-04-11 08:00:00+00:00,0.0,731.0475,38.9043635,0.0,0.0,401.9575,0.0,1191.7,-731.0475,38.9043635,-401.9575,-1191.7,-2285.8006365,None,FI,2026-04-23
2026-04-11 09:00:00+00:00,0.0,721.99,32.067056,0.0,0.0,430.5225,0.0,1180.65,-721.99,32.067056,-430.5225,-1180.65,-2301.095444,None,FI,2026-04-23
2026-04-11 10:00:00+00:00,0.0,707.0,33.12929525,0.0,0.0,493.5875,0.0,1185.925,-707.0,33.12929525,-493.5875,-1185.925,-2353.38320475,None,FI,2026-04-23
2026-04-11 11:00:00+00:00,0.0,672.025,32.00451725,0.0,0.0,496.97249999999997,0.0,1184.575,-672.025,32.00451725,-496.97249999999997,-1184.575,-2321.56798275,None,FI,2026-04-23
2026-04-11 12:00:00+00:00,0.0,663.7075,31.660273,0.0,0.0,419.6775,0.0,1194.65,-663.7075,31.660273,-419.6775,-1194.65,-2246.3747270000003,None,FI,2026-04-23
2026-04-11 13:00:00+00:00,0.0,697.785,31.86879425,0.0,0.0,506.6975,0.0,1194.575,-697.785,31.86879425,-506.6975,-1194.575,-2367.18870575,None,FI,2026-04-23
2026-04-11 14:00:00+00:00,0.0,667.0074999999999,32.5541185,0.0,0.0,414.5875,0.0,1194.675,-667.0074999999999,32.5541185,-414.5875,-1194.675,-2243.7158815000003,None,FI,2026-04-23
2026-04-11 15:00:00+00:00,0.0,382.3025,26.660754750000002,0.0,0.0,528.9675,0.0,1194.375,-382.3025,26.660754750000002,-528.9675,-1194.375,-2078.9842452499997,None,FI,2026-04-23
2026-04-11 16:00:00+00:00,0.0,162.5075,24.335255,0.0,0.0,477.4425,0.0,1194.475,-162.5075,24.335255,-477.4425,-1194.475,-1810.0897449999998,None,FI,2026-04-23
2026-04-11 17:00:00+00:00,22.38325,0.0,25.08343025,0.0,0.0,389.235,0.0,1194.55,22.38325,25.08343025,-389.235,-1194.55,-1536.31831975,None,FI,2026-04-23
2026-04-11 18:00:00+00:00,27.892,0.0,30.56253675,0.0,0.0,624.6949999999999,0.0,1194.5,27.892,30.56253675,-624.6949999999999,-1194.5,-1760.74046325,None,FI,2026-04-23
2026-04-11 19:00:00+00:00,0.0,158.635,31.12330125,0.0,0.0,565.5675,0.0,1194.275,-158.635,31.12330125,-565.5675,-1194.275,-1887.35419875,None,FI,2026-04-23
2026-04-11 20:00:00+00:00,16.99825,50.836,42.159808999999996,0.0,0.0,545.915,0.0,1194.525,-33.83775,42.159808999999996,-545.915,-1194.525,-1732.117941,None,FI,2026-04-23
2026-04-11 21:00:00+00:00,22.07475,2.57625,46.75368975,0.0,0.0,496.385,0.0,1194.6,19.4985,46.75368975,-496.385,-1194.6,-1624.7328102499998,None,FI,2026-04-23
2026-04-11 22:00:00+00:00,133.585,0.0,46.404483,0.0,0.0,559.77,0.0,1194.7,133.585,46.404483,-559.77,-1194.7,-1574.480517,None,FI,2026-04-23
2026-04-11 23:00:00+00:00,290.3825,0.0,43.7415725,0.0,0.0,451.58500000000004,0.0,1194.9,290.3825,43.7415725,-451.58500000000004,-1194.9,-1312.3609275000001,None,FI,2026-04-23
2026-04-12 00:00:00+00:00,340.90999999999997,0.0,42.5642685,0.0,0.0,509.505,0.0,1194.775,340.90999999999997,42.5642685,-509.505,-1194.775,-1320.8057315,None,FI,2026-04-23
2026-04-12 01:00:00+00:00,290.78,0.0,45.21907675,0.0,0.0,550.3675,0.0,1194.9,290.78,45.21907675,-550.3675,-1194.9,-1409.26842325,None,FI,2026-04-23
2026-04-12 02:00:00+00:00,173.8975,0.0,44.43707825,0.0,0.0,448.9575,0.0,1194.875,173.8975,44.43707825,-448.9575,-1194.875,-1425.49792175,None,FI,2026-04-23
2026-04-12 03:00:00+00:00,184.5925,0.0,42.341261,0.0,0.0,427.07500000000005,0.0,1194.875,184.5925,42.341261,-427.07500000000005,-1194.875,-1395.016239,None,FI,2026-04-23
