,NO_4_SE_2,SE_2_NO_4,NO_4_FI,FI_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_FI_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-25 04:00:00+00:00,0.0,38.16825075,9.379574999999999,0.0,947.7374217500001,0.0,0.0,20.18732275,-38.16825075,9.379574999999999,947.7374217500001,-20.18732275,898.76142325,None,NO_4,2026-04-23
2026-01-25 05:00:00+00:00,0.0,27.87528825,5.132275,0.14816375,962.6188422500001,0.0,11.9373165,17.80246725,-27.87528825,4.98411125,962.6188422500001,-5.86515075,933.8625145000001,None,NO_4,2026-04-23
2026-01-25 06:00:00+00:00,0.0,31.068415,6.126925,0.0,988.7530385,0.0,14.966844250000001,0.0,-31.068415,6.126925,988.7530385,14.966844250000001,978.77839275,None,NO_4,2026-04-23
2026-01-25 07:00:00+00:00,0.0,22.645957499999998,15.0345,0.0,1081.78260325,0.0,20.87294975,0.75030425,-22.645957499999998,15.0345,1081.78260325,20.1226455,1094.2937912500001,None,NO_4,2026-04-23
2026-01-25 08:00:00+00:00,0.0,15.16722225,28.515749999999997,0.0,1079.06018175,0.0,42.758078,0.0,-15.16722225,28.515749999999997,1079.06018175,42.758078,1135.1667875,None,NO_4,2026-04-23
2026-01-25 09:00:00+00:00,0.0,17.163643750000002,37.7275,0.0,1021.2847780000001,0.0,0.0,88.64000025,-17.163643750000002,37.7275,1021.2847780000001,-88.64000025,953.2086340000001,None,NO_4,2026-04-23
2026-01-25 10:00:00+00:00,0.0,8.468677249999999,40.21825,0.0,991.17070925,0.0,0.0,41.834228,-8.468677249999999,40.21825,991.17070925,-41.834228,981.0860539999999,None,NO_4,2026-04-23
2026-01-25 11:00:00+00:00,0.0,0.06999225,47.71525,0.0,947.5290904999999,0.0,0.0,79.545423,-0.06999225,47.71525,947.5290904999999,-79.545423,915.62892525,None,NO_4,2026-04-23
2026-01-25 12:00:00+00:00,0.0,0.308089,56.23725,0.0,927.2932315,0.0,0.0,24.478535,-0.308089,56.23725,927.2932315,-24.478535,958.7438575000001,None,NO_4,2026-04-23
2026-01-25 13:00:00+00:00,0.0,6.92782375,53.8745,0.0,927.8124467499999,0.0,10.24853825,26.16200625,-6.92782375,53.8745,927.8124467499999,-15.913468000000002,958.845655,None,NO_4,2026-04-23
2026-01-25 14:00:00+00:00,0.6518465,1.9926745,52.68925,0.0,904.65243,0.0,35.677207,2.87698375,-1.340828,52.68925,904.65243,32.80022325,988.80107525,None,NO_4,2026-04-23
2026-01-25 15:00:00+00:00,0.9419332499999999,0.0023115,55.37975,0.0,898.31701825,0.0,67.4867185,0.0,0.9396217499999999,55.37975,898.31701825,67.4867185,1022.1231085,None,NO_4,2026-04-23
2026-01-25 16:00:00+00:00,1.75409725,0.0,56.8895,0.0,879.2786985,0.0,143.63172600000001,0.0,1.75409725,56.8895,879.2786985,143.63172600000001,1081.55402175,None,NO_4,2026-04-23
2026-01-25 17:00:00+00:00,5.627221875,0.0,66.60425000000001,0.0,915.56428075,0.0,177.25328425,0.0,5.627221875,66.60425000000001,915.56428075,177.25328425,1165.049036875,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_2]_LINEAR,NO_4,2026-04-23
2026-01-25 18:00:00+00:00,9.500346500000001,0.0,50.41175,0.0,954.9079245,0.0,224.87414074999998,0.0,9.500346500000001,50.41175,954.9079245,224.87414074999998,1239.69416175,None,NO_4,2026-04-23
2026-01-25 19:00:00+00:00,8.44360125,0.0,48.21825,0.0,983.60473075,0.0,225.36467475,0.0,8.44360125,48.21825,983.60473075,225.36467475,1265.63125675,None,NO_4,2026-04-23
2026-01-25 20:00:00+00:00,0.0,14.77228925,47.161500000000004,0.0,981.505898,0.0,168.04164075,0.0,-14.77228925,47.161500000000004,981.505898,168.04164075,1181.9367495,None,NO_4,2026-04-23
2026-01-25 21:00:00+00:00,0.0,27.528400249999997,46.789249999999996,0.0,1050.1968845,0.0,115.11239649999999,0.0,-27.528400249999997,46.789249999999996,1050.1968845,115.11239649999999,1184.5701307499999,None,NO_4,2026-04-23
2026-01-25 22:00:00+00:00,0.0,31.09867,49.6145,0.0,1062.8058645,0.0,145.54378925,0.0,-31.09867,49.6145,1062.8058645,145.54378925,1226.86548375,None,NO_4,2026-04-23
2026-01-25 23:00:00+00:00,0.0,39.72552125,48.9245,0.0,1054.01376325,0.0,69.4032545,4.3991655,-39.72552125,48.9245,1054.01376325,65.00408900000001,1128.216831,None,NO_4,2026-04-23
2026-01-26 00:00:00+00:00,0.0,41.87301425,44.705,0.0,1000.4123675000001,0.0,7.00911675,5.73514525,-41.87301425,44.705,1000.4123675000001,1.2739714999999991,1004.5183247500001,None,NO_4,2026-04-23
2026-01-26 01:00:00+00:00,0.0,51.085044249999996,44.274499999999996,0.0,977.38082775,0.0,8.72562225,28.56050825,-51.085044249999996,44.274499999999996,977.38082775,-19.834886,950.7353975,None,NO_4,2026-04-23
2026-01-26 02:00:00+00:00,0.0,67.306574,40.84775,0.0,954.6360205,0.0,0.0,95.1431245,-67.306574,40.84775,954.6360205,-95.1431245,833.0340719999999,None,NO_4,2026-04-23
2026-01-26 03:00:00+00:00,0.0,64.18511775,40.157000000000004,0.0,930.1434722500001,0.0,0.0,91.58692575,-64.18511775,40.157000000000004,930.1434722500001,-91.58692575,814.5284287500001,None,NO_4,2026-04-23
2026-01-26 04:00:00+00:00,0.0,55.046438,44.588499999999996,0.0,1066.77755,0.0,15.25009825,0.0,-55.046438,44.588499999999996,1066.77755,15.25009825,1071.56971025,None,NO_4,2026-04-23
2026-01-26 05:00:00+00:00,0.0,31.6166245,41.209,0.0,994.413861,0.0,45.5563825,0.0,-31.6166245,41.209,994.413861,45.5563825,1049.562619,None,NO_4,2026-04-23
2026-01-26 06:00:00+00:00,0.0,27.24924,40.288,0.0,1026.33030225,0.0,60.741584,0.0,-27.24924,40.288,1026.33030225,60.741584,1100.11064625,None,NO_4,2026-04-23
2026-01-26 07:00:00+00:00,0.0,19.4471,38.3765,0.0,1005.321944,0.0,33.18595275,0.0,-19.4471,38.3765,1005.321944,33.18595275,1057.43729675,None,NO_4,2026-04-23
2026-01-26 08:00:00+00:00,0.0,20.069261,39.2735,0.0,1013.9250274999999,0.0,34.1031025,0.0,-20.069261,39.2735,1013.9250274999999,34.1031025,1067.2323689999998,None,NO_4,2026-04-23
2026-01-26 09:00:00+00:00,0.0,13.85535475,37.533,0.0,1004.2410905,0.0,23.5136755,2.8072125,-13.85535475,37.533,1004.2410905,20.706463000000003,1048.62519875,None,NO_4,2026-04-23
2026-01-26 10:00:00+00:00,0.0,4.72015325,39.548500000000004,0.0,982.2432795,0.0,46.684042000000005,0.0,-4.72015325,39.548500000000004,982.2432795,46.684042000000005,1063.75566825,None,NO_4,2026-04-23
2026-01-26 11:00:00+00:00,5.4953822500000005,0.0,28.8935,0.0,939.641037,0.0,92.7398495,0.0,5.4953822500000005,28.8935,939.641037,92.7398495,1066.7697687500001,None,NO_4,2026-04-23
2026-01-26 12:00:00+00:00,11.05219475,0.0,4.829875,0.0,898.79415025,0.0,82.066007,0.0,11.05219475,4.829875,898.79415025,82.066007,996.7422270000001,None,NO_4,2026-04-23
2026-01-26 13:00:00+00:00,35.1197535,0.0,2.13015,0.0,860.70060225,0.0,92.02776925,0.0,35.1197535,2.13015,860.70060225,92.02776925,989.9782749999999,None,NO_4,2026-04-23
2026-01-26 14:00:00+00:00,60.01453875,0.0,7.7938,0.0,854.83870275,0.0,59.091202249999995,0.0,60.01453875,7.7938,854.83870275,59.091202249999995,981.73824375,None,NO_4,2026-04-23
2026-01-26 15:00:00+00:00,53.279544,0.0,10.519375,0.0,885.8219799999999,0.0,67.06145525,0.0,53.279544,10.519375,885.8219799999999,67.06145525,1016.6823542499999,None,NO_4,2026-04-23
2026-01-26 16:00:00+00:00,54.25797825,0.0,11.8935,0.0,867.32500375,0.0,87.9421195,0.0,54.25797825,11.8935,867.32500375,87.9421195,1021.4186014999999,None,NO_4,2026-04-23
2026-01-26 17:00:00+00:00,45.72385675,0.0,8.571875,0.0,894.6717357499999,0.0,91.5948985,0.0,45.72385675,8.571875,894.6717357499999,91.5948985,1040.5623659999999,None,NO_4,2026-04-23
2026-01-26 18:00:00+00:00,32.7228345,0.0,6.38075,0.0,893.495267,0.0,62.456906000000004,0.0,32.7228345,6.38075,893.495267,62.456906000000004,995.0557575,None,NO_4,2026-04-23
2026-01-26 19:00:00+00:00,29.240761,0.0,7.0374,0.0,943.26743225,0.0,74.2764545,0.0,29.240761,7.0374,943.26743225,74.2764545,1053.82204775,None,NO_4,2026-04-23
2026-01-26 20:00:00+00:00,22.67519725,0.0,17.503500000000003,0.0,956.352713,0.0,90.5903785,0.0,22.67519725,17.503500000000003,956.352713,90.5903785,1087.12178875,None,NO_4,2026-04-23
2026-01-26 21:00:00+00:00,18.919139,0.0,43.995,0.0,1005.54506925,0.0,120.7538405,0.0,18.919139,43.995,1005.54506925,120.7538405,1189.21304875,None,NO_4,2026-04-23
2026-01-26 22:00:00+00:00,16.722939750000002,0.0,45.042500000000004,0.0,978.7944255,0.0,240.467958,0.0,16.722939750000002,45.042500000000004,978.7944255,240.467958,1281.02782325,None,NO_4,2026-04-23
2026-01-26 23:00:00+00:00,10.90728875,0.0,59.88975,0.0,990.1011115,0.0,266.60678925,0.0,10.90728875,59.88975,990.1011115,266.60678925,1327.5049395,None,NO_4,2026-04-23
2026-01-27 00:00:00+00:00,6.34320775,0.11136125,61.246,0.0,1014.0937504999999,0.0,239.75822025,0.0,6.2318465000000005,61.246,1014.0937504999999,239.75822025,1321.32981725,None,NO_4,2026-04-23
2026-01-27 01:00:00+00:00,4.747989,0.0,39.90625,0.0,1002.9028450000001,0.0,246.71850425,0.0,4.747989,39.90625,1002.9028450000001,246.71850425,1294.27558825,None,NO_4,2026-04-23
2026-01-27 02:00:00+00:00,2.2667315,0.0,35.061,0.0,998.71135225,0.0,266.39839875,0.0,2.2667315,35.061,998.71135225,266.39839875,1302.4374825,None,NO_4,2026-04-23
2026-01-27 03:00:00+00:00,4.89827225,0.0,45.218,0.0,964.24926825,0.0,229.44287400000002,0.0,4.89827225,45.218,964.24926825,229.44287400000002,1243.8084145,None,NO_4,2026-04-23
2026-01-27 04:00:00+00:00,14.73057475,0.0,63.55475,0.0,928.2535457500001,0.0,260.50244875,0.0,14.73057475,63.55475,928.2535457500001,260.50244875,1267.04131925,None,NO_4,2026-04-23
2026-01-27 05:00:00+00:00,14.74451,0.0,28.13625,0.0,863.56348775,0.0,176.375369,0.0,14.74451,28.13625,863.56348775,176.375369,1082.81961675,None,NO_4,2026-04-23
2026-01-27 06:00:00+00:00,18.485646,0.0,25.36675,0.0,868.187546,0.0,57.63869175,0.0,18.485646,25.36675,868.187546,57.63869175,969.67863375,None,NO_4,2026-04-23
2026-01-27 07:00:00+00:00,10.31604175,0.0,11.86775,0.0,861.6722935,0.0,0.83406975,5.45138725,10.31604175,11.86775,861.6722935,-4.6173174999999995,879.23876775,None,NO_4,2026-04-23
2026-01-27 08:00:00+00:00,14.7162855,0.0,8.704275,0.0,885.1766345,0.0,12.806279499999999,0.0,14.7162855,8.704275,885.1766345,12.806279499999999,921.4034744999999,None,NO_4,2026-04-23
2026-01-27 09:00:00+00:00,20.17129125,0.0,17.786,0.0,880.63490625,0.0,41.90163025,0.0,20.17129125,17.786,880.63490625,41.90163025,960.49382775,None,NO_4,2026-04-23
2026-01-27 10:00:00+00:00,27.12317,0.0,19.858,0.0,838.2858054999999,0.0,70.791162,0.0,27.12317,19.858,838.2858054999999,70.791162,956.0581374999999,None,NO_4,2026-04-23
2026-01-27 11:00:00+00:00,45.6157635,0.0,15.78325,0.0,785.75583675,0.0,135.58847500000002,0.0,45.6157635,15.78325,785.75583675,135.58847500000002,982.74332525,None,NO_4,2026-04-23
2026-01-27 12:00:00+00:00,59.326628,0.0,8.7483,0.0,741.802825,0.0,166.790948,0.0,59.326628,8.7483,741.802825,166.790948,976.6687009999999,None,NO_4,2026-04-23
2026-01-27 13:00:00+00:00,76.41404725,0.0,3.544975,0.0,681.6630405,0.0,170.0194715,0.0,76.41404725,3.544975,681.6630405,170.0194715,931.64153425,None,NO_4,2026-04-23
2026-01-27 14:00:00+00:00,82.44133575000001,0.0,2.286575,0.0,637.87865775,0.0,165.08805375,0.0,82.44133575000001,2.286575,637.87865775,165.08805375,887.69462225,None,NO_4,2026-04-23
2026-01-27 15:00:00+00:00,76.42942625,0.0,8.83305,0.0,679.50355525,0.0,166.50153775,0.0,76.42942625,8.83305,679.50355525,166.50153775,931.26756925,None,NO_4,2026-04-23
2026-01-27 16:00:00+00:00,81.8939915,0.0,41.4555,0.0,727.1249225,0.0,247.854465,0.0,81.8939915,41.4555,727.1249225,247.854465,1098.3288790000001,None,NO_4,2026-04-23
2026-01-27 17:00:00+00:00,88.295389,0.0,66.698,0.0,727.4445840000001,0.0,297.875708,0.0,88.295389,66.698,727.4445840000001,297.875708,1180.313681,None,NO_4,2026-04-23
2026-01-27 18:00:00+00:00,102.98743225000001,0.0,86.11825,0.0,716.3916385,0.0,321.157193,0.0,102.98743225000001,86.11825,716.3916385,321.157193,1226.65451375,None,NO_4,2026-04-23
2026-01-27 19:00:00+00:00,106.44957925,0.0,92.368,0.0,676.0948637500001,0.0,318.09370975,0.0,106.44957925,92.368,676.0948637500001,318.09370975,1193.0061527500002,None,NO_4,2026-04-23
2026-01-27 20:00:00+00:00,119.19813525,0.0,97.69775,0.0,649.39503025,0.0,357.42470575,0.0,119.19813525,97.69775,649.39503025,357.42470575,1223.71562125,None,NO_4,2026-04-23
2026-01-27 21:00:00+00:00,108.357269,0.0,93.4925,0.0,649.49111575,0.0,361.46545375,0.0,108.357269,93.4925,649.49111575,361.46545375,1212.8063385,None,NO_4,2026-04-23
2026-01-27 22:00:00+00:00,105.86984050000001,0.0,86.5675,0.0,602.0973220000001,0.0,412.550589,0.0,105.86984050000001,86.5675,602.0973220000001,412.550589,1207.0852515000001,None,NO_4,2026-04-23
2026-01-27 23:00:00+00:00,96.78043925,0.0,80.82575,0.0,623.4755339999999,0.0,429.727346,0.0,96.78043925,80.82575,623.4755339999999,429.727346,1230.80906925,None,NO_4,2026-04-23
2026-01-28 00:00:00+00:00,94.68289175,0.0,56.77175,0.0,610.32601125,0.0,419.85967500000004,0.0,94.68289175,56.77175,610.32601125,419.85967500000004,1181.640328,None,NO_4,2026-04-23
2026-01-28 01:00:00+00:00,103.297165,0.0,46.5595,0.0,594.12746975,0.0,438.7087485,0.0,103.297165,46.5595,594.12746975,438.7087485,1182.69288325,None,NO_4,2026-04-23
2026-01-28 02:00:00+00:00,91.906624,0.0,36.12425,0.0,618.71769225,0.0,397.60749225,0.0,91.906624,36.12425,618.71769225,397.60749225,1144.3560585,None,NO_4,2026-04-23
2026-01-28 03:00:00+00:00,75.60732275,0.0,22.091,0.0,654.656012,0.0,368.658898,0.0,75.60732275,22.091,654.656012,368.658898,1121.01323275,None,NO_4,2026-04-23
2026-01-28 04:00:00+00:00,59.76052475,0.0,11.69715,0.0,618.81728175,0.0,276.59717775,0.0,59.76052475,11.69715,618.81728175,276.59717775,966.87213425,None,NO_4,2026-04-23
2026-01-28 05:00:00+00:00,66.76304275000001,0.0,1.9294065,0.05728975,615.66083825,0.0,235.53875625,0.0,66.76304275000001,1.87211675,615.66083825,235.53875625,919.834754,None,NO_4,2026-04-23
2026-01-28 06:00:00+00:00,64.1925975,0.0,5.737325,0.0946255,638.000237,0.0,113.3709785,0.0,64.1925975,5.6426995,638.000237,113.3709785,821.2065124999999,None,NO_4,2026-04-23
2026-01-28 07:00:00+00:00,51.43519325,0.0,6.7787749999999996,0.0,698.10975175,0.0,54.02831475,0.0,51.43519325,6.7787749999999996,698.10975175,54.02831475,810.35203475,None,NO_4,2026-04-23
2026-01-28 08:00:00+00:00,26.430861,0.0,0.1345025,6.564817,657.0465185,0.0,0.0,46.293037999999996,26.430861,-6.4303145,657.0465185,-46.293037999999996,630.7540270000001,None,NO_4,2026-04-23
2026-01-28 09:00:00+00:00,26.1073055,0.0,0.0,13.310788500000001,668.6283894999999,0.0,0.0,114.17291549999999,26.1073055,-13.310788500000001,668.6283894999999,-114.17291549999999,567.2519909999999,None,NO_4,2026-04-23
2026-01-28 10:00:00+00:00,18.818978,0.0,0.0,32.865880000000004,623.68374625,0.0,0.0,149.74451725,18.818978,-32.865880000000004,623.68374625,-149.74451725,459.89232699999997,None,NO_4,2026-04-23
2026-01-28 11:00:00+00:00,14.93684825,0.0,0.0,31.33528625,646.471818,0.0,0.0,105.17721975,14.93684825,-31.33528625,646.471818,-105.17721975,524.8961602500001,None,NO_4,2026-04-23
2026-01-28 12:00:00+00:00,23.41712725,0.0,0.0,33.71362575,639.5175455,0.0,0.0,71.80328925,23.41712725,-33.71362575,639.5175455,-71.80328925,557.41775775,None,NO_4,2026-04-23
2026-01-28 13:00:00+00:00,36.210937,0.0,0.0,34.5174145,664.861148,0.0,10.631946,37.3412015,36.210937,-34.5174145,664.861148,-26.709255499999998,639.8454149999999,None,NO_4,2026-04-23
2026-01-28 14:00:00+00:00,31.3124705,0.0,0.0,15.9717735,620.71430475,0.0,0.5319945,17.82871225,31.3124705,-15.9717735,620.71430475,-17.29671775,618.758284,None,NO_4,2026-04-23
2026-01-28 15:00:00+00:00,40.378964499999995,0.0,0.0,15.770335,672.7863575,0.0,20.215336999999998,0.0,40.378964499999995,-15.770335,672.7863575,20.215336999999998,717.610324,None,NO_4,2026-04-23
2026-01-28 16:00:00+00:00,36.2318115,0.0,0.0,8.639972,733.750873,0.0,29.212708499999998,0.0,36.2318115,-8.639972,733.750873,29.212708499999998,790.5554209999999,None,NO_4,2026-04-23
2026-01-28 17:00:00+00:00,32.3536965,0.0,0.0,4.5273835,738.47407325,0.0,38.565039,0.0,32.3536965,-4.5273835,738.47407325,38.565039,804.8654252499999,None,NO_4,2026-04-23
2026-01-28 18:00:00+00:00,3.40044025,0.0,0.0,13.224574,781.81934175,0.0,45.4760445,23.4234125,3.40044025,-13.224574,781.81934175,22.052632,794.0478400000001,None,NO_4,2026-04-23
2026-01-28 19:00:00+00:00,2.20464125,10.401964750000001,0.0,12.343493,748.7452925,0.0,45.78571475,3.599603,-8.197323500000001,-12.343493,748.7452925,42.186111749999995,770.39058775,None,NO_4,2026-04-23
2026-01-28 20:00:00+00:00,0.0,9.39782675,0.0,10.34659225,750.0036865,0.0,52.07715775,0.0,-9.39782675,-10.34659225,750.0036865,52.07715775,782.3364252499999,None,NO_4,2026-04-23
2026-01-28 21:00:00+00:00,0.0,2.35094725,0.0,10.948637999999999,752.86517425,0.0,71.535306,0.0,-2.35094725,-10.948637999999999,752.86517425,71.535306,811.100895,None,NO_4,2026-04-23
2026-01-28 22:00:00+00:00,0.36927175,0.0988205,0.0,8.1864065,761.702346,0.0,90.0954785,0.0,0.27045125000000003,-8.1864065,761.702346,90.0954785,843.88186925,None,NO_4,2026-04-23
2026-01-28 23:00:00+00:00,14.919364250000001,0.0,0.0,2.667207,744.47278725,0.0,148.95355375,0.0,14.919364250000001,-2.667207,744.47278725,148.95355375,905.67849825,None,NO_4,2026-04-23
2026-01-29 00:00:00+00:00,39.20550075,0.0,2.949075,0.0,740.031822,0.0,205.92970925,0.0,39.20550075,2.949075,740.031822,205.92970925,988.116107,None,NO_4,2026-04-23
2026-01-29 01:00:00+00:00,43.28753275,0.0,1.397,0.0,788.24054075,0.0,216.66467275,0.0,43.28753275,1.397,788.24054075,216.66467275,1049.58974625,None,NO_4,2026-04-23
2026-01-29 02:00:00+00:00,47.13793475,0.0,1.9153,0.0,826.1433985,0.0,229.221694,0.0,47.13793475,1.9153,826.1433985,229.221694,1104.41832725,None,NO_4,2026-04-23
2026-01-29 03:00:00+00:00,60.2541845,0.0,1.0195175,0.0,834.456937,0.0,236.2833675,0.0,60.2541845,1.0195175,834.456937,236.2833675,1132.0140065,None,NO_4,2026-04-23
2026-01-29 04:00:00+00:00,63.1285295,0.0,0.18652000000000002,0.8243944999999999,802.23786825,0.0,238.8642795,0.0,63.1285295,-0.6378744999999999,802.23786825,238.8642795,1103.59280275,None,NO_4,2026-04-23
2026-01-29 05:00:00+00:00,64.4944545,0.0,0.0,5.2200334999999995,771.23308625,0.0,181.48896575,0.0,64.4944545,-5.2200334999999995,771.23308625,181.48896575,1011.996473,None,NO_4,2026-04-23
2026-01-29 06:00:00+00:00,98.1116275,0.0,0.0,6.39513,770.53423725,0.0,118.156414,0.0,98.1116275,-6.39513,770.53423725,118.156414,980.40714875,None,NO_4,2026-04-23
2026-01-29 07:00:00+00:00,94.40906925,0.0,0.0,7.580422,770.25570475,0.0,92.906032,0.0,94.40906925,-7.580422,770.25570475,92.906032,949.990384,None,NO_4,2026-04-23
2026-01-29 08:00:00+00:00,110.79985825,0.0,0.0,8.596321249999999,737.9902545,0.0,93.06737575,0.0,110.79985825,-8.596321249999999,737.9902545,93.06737575,933.26116725,None,NO_4,2026-04-23
2026-01-29 09:00:00+00:00,113.49215125,0.0,0.0,6.7617625,776.913438,0.0,87.06771375,0.0,113.49215125,-6.7617625,776.913438,87.06771375,970.7115405,None,NO_4,2026-04-23
2026-01-29 10:00:00+00:00,122.1285915,0.0,0.0,5.83797925,782.1287335,0.0,120.89052625,0.0,122.1285915,-5.83797925,782.1287335,120.89052625,1019.3098719999999,None,NO_4,2026-04-23
2026-01-29 11:00:00+00:00,120.39879225,0.0,0.0,8.313251000000001,776.470064,0.0,129.74753299999998,0.0,120.39879225,-8.313251000000001,776.470064,129.74753299999998,1018.30313825,None,NO_4,2026-04-23
2026-01-29 12:00:00+00:00,119.6371805,0.0,0.0,5.5111115,761.90577375,0.0,129.42001275,0.0,119.6371805,-5.5111115,761.90577375,129.42001275,1005.4518555,None,NO_4,2026-04-23
2026-01-29 13:00:00+00:00,112.8792785,0.0,0.0,7.135398,736.609856,0.0,107.9268515,0.0,112.8792785,-7.135398,736.609856,107.9268515,950.2805880000001,None,NO_4,2026-04-23
2026-01-29 14:00:00+00:00,117.081133,0.0,0.0,5.86339275,725.85554175,0.0,125.8933165,0.0,117.081133,-5.86339275,725.85554175,125.8933165,962.9665985,None,NO_4,2026-04-23
2026-01-29 15:00:00+00:00,122.64798549999999,0.0,0.0726,0.74029425,741.2890585,0.0,128.5684575,0.0,122.64798549999999,-0.66769425,741.2890585,128.5684575,991.83780725,None,NO_4,2026-04-23
2026-01-29 16:00:00+00:00,125.197901,0.0,3.01265,0.0,750.42770075,0.0,157.60584975,0.0,125.197901,3.01265,750.42770075,157.60584975,1036.2441015,None,NO_4,2026-04-23
2026-01-29 17:00:00+00:00,131.38278375,0.0,7.4465,0.0,746.28451275,0.0,165.12694275,0.0,131.38278375,7.4465,746.28451275,165.12694275,1050.24073925,None,NO_4,2026-04-23
2026-01-29 18:00:00+00:00,124.17447849999999,0.0,7.4328,0.0,760.4344335000001,0.0,133.54454675,0.0,124.17447849999999,7.4328,760.4344335000001,133.54454675,1025.58625875,None,NO_4,2026-04-23
2026-01-29 19:00:00+00:00,110.892067,0.0,6.66475,0.0,725.54072975,0.0,209.70970675,0.0,110.892067,6.66475,725.54072975,209.70970675,1052.8072535000001,None,NO_4,2026-04-23
2026-01-29 20:00:00+00:00,105.43394075,0.0,15.972750000000001,0.0,728.83511675,0.0,255.975715,0.0,105.43394075,15.972750000000001,728.83511675,255.975715,1106.2175225,None,NO_4,2026-04-23
2026-01-29 21:00:00+00:00,108.98648625,0.0,15.62275,0.0,726.78725325,0.0,266.06016650000004,0.0,108.98648625,15.62275,726.78725325,266.06016650000004,1117.456656,None,NO_4,2026-04-23
2026-01-29 22:00:00+00:00,102.49488475,0.0,16.55875,0.0,745.84808825,0.0,265.98704625,0.0,102.49488475,16.55875,745.84808825,265.98704625,1130.88876925,None,NO_4,2026-04-23
2026-01-29 23:00:00+00:00,98.41229799999999,0.0,13.87625,0.0,745.242385,0.0,234.319443,0.0,98.41229799999999,13.87625,745.242385,234.319443,1091.850376,None,NO_4,2026-04-23
2026-01-30 00:00:00+00:00,108.17164625,0.0,10.841675,0.0,724.6559975,0.0,290.597529,0.0,108.17164625,10.841675,724.6559975,290.597529,1134.2668477500001,None,NO_4,2026-04-23
2026-01-30 01:00:00+00:00,95.80053724999999,0.0,11.13765,0.0,687.64393875,0.0,265.99208775,0.0,95.80053724999999,11.13765,687.64393875,265.99208775,1060.5742137500001,None,NO_4,2026-04-23
2026-01-30 02:00:00+00:00,85.02816200000001,0.0,11.4681,0.0,717.58542025,0.0,265.409983,0.0,85.02816200000001,11.4681,717.58542025,265.409983,1079.49166525,None,NO_4,2026-04-23
2026-01-30 03:00:00+00:00,80.83624449999999,0.0,24.5405,0.0,774.9275055,0.0,310.012589,0.0,80.83624449999999,24.5405,774.9275055,310.012589,1190.316839,None,NO_4,2026-04-23
2026-01-30 04:00:00+00:00,63.739234249999996,0.0,20.369999999999997,0.0,763.8210435,0.0,208.92971175,0.0,63.739234249999996,20.369999999999997,763.8210435,208.92971175,1056.8599895,None,NO_4,2026-04-23
2026-01-30 05:00:00+00:00,77.96808975,0.0,23.87525,0.0,731.56366625,0.0,146.6116055,0.0,77.96808975,23.87525,731.56366625,146.6116055,980.0186115,None,NO_4,2026-04-23
2026-01-30 06:00:00+00:00,90.64936275,0.0,12.599925,0.0,744.9283465,0.0,153.42493374999998,0.0,90.64936275,12.599925,744.9283465,153.42493374999998,1001.602568,None,NO_4,2026-04-23
2026-01-30 07:00:00+00:00,78.9976885,0.0,9.363475,0.0,667.1220215,0.0,146.011639,0.0,78.9976885,9.363475,667.1220215,146.011639,901.4948239999999,None,NO_4,2026-04-23
2026-01-30 08:00:00+00:00,43.79438675,0.0,0.022161,5.689226,615.88777175,0.0,126.41428375,0.0,43.79438675,-5.667065,615.88777175,126.41428375,780.4293772499999,None,NO_4,2026-04-23
2026-01-30 09:00:00+00:00,41.3924885,0.0,0.0,10.87917425,602.1344015,0.0,72.83709350000001,0.0,41.3924885,-10.87917425,602.1344015,72.83709350000001,705.48480925,None,NO_4,2026-04-23
2026-01-30 10:00:00+00:00,48.44694725,0.0,0.0,8.01517825,609.716784,0.0,95.152713,0.0,48.44694725,-8.01517825,609.716784,95.152713,745.3012659999999,None,NO_4,2026-04-23
2026-01-30 11:00:00+00:00,46.351242,0.0,0.0,2.533049,703.658646,0.0,56.343905,0.0,46.351242,-2.533049,703.658646,56.343905,803.8207439999999,None,NO_4,2026-04-23
2026-01-30 12:00:00+00:00,34.565268,0.0,0.169665,2.5094575,654.402794,0.0,71.43250375,0.0,34.565268,-2.3397924999999997,654.402794,71.43250375,758.06077325,None,NO_4,2026-04-23
2026-01-30 13:00:00+00:00,29.516417999999998,0.0,2.406825,0.39465,636.26249975,0.0,124.9164415,0.0,29.516417999999998,2.012175,636.26249975,124.9164415,792.70753425,None,NO_4,2026-04-23
2026-01-30 14:00:00+00:00,34.5396875,0.0,7.3740499999999995,0.0,626.17904175,0.0,133.0937035,0.0,34.5396875,7.3740499999999995,626.17904175,133.0937035,801.1864827500001,None,NO_4,2026-04-23
2026-01-30 15:00:00+00:00,33.4173675,0.0,24.325000000000003,0.0,670.41216475,0.0,130.82433425,0.0,33.4173675,24.325000000000003,670.41216475,130.82433425,858.9788665,None,NO_4,2026-04-23
2026-01-30 16:00:00+00:00,44.85161525,0.0,52.566,0.0,688.95125425,0.0,167.64206925,0.0,44.85161525,52.566,688.95125425,167.64206925,954.01093875,None,NO_4,2026-04-23
