,SI_AT,AT_SI,SI_HR,HR_SI,SI_IT_NORD,IT_NORD_SI,SI_HU,HU_SI,SI_AT_net_export,SI_HR_net_export,SI_IT_NORD_net_export,SI_HU_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-03 22:00:00+00:00,0.0,1327.4,475.5,0.0,956.743,0.0,0.0,185.2905,-1327.4,475.5,956.743,-185.2905,-80.44750000000005,None,SI,2026-04-23
2026-04-03 23:00:00+00:00,0.0,1252.7,490.0,0.0,812.344,0.0,0.0,189.6675,-1252.7,490.0,812.344,-189.6675,-140.02349999999998,None,SI,2026-04-23
2026-04-04 00:00:00+00:00,0.0,1049.6,262.5,0.0,903.8119999999999,0.0,0.0,218.5275,-1049.6,262.5,903.8119999999999,-218.5275,-101.81550000000001,None,SI,2026-04-23
2026-04-04 01:00:00+00:00,0.0,1011.9000000000001,234.75,0.0,903.179,0.0,0.0,208.49525,-1011.9000000000001,234.75,903.179,-208.49525,-82.46625000000012,None,SI,2026-04-23
2026-04-04 02:00:00+00:00,0.0,890.3,379.75,0.0,585.28,0.0,0.0,164.082,-890.3,379.75,585.28,-164.082,-89.35199999999998,None,SI,2026-04-23
2026-04-04 03:00:00+00:00,0.0,781.0,418.5,0.0,401.847,0.0,0.0,153.66825,-781.0,418.5,401.847,-153.66825,-114.32125000000002,None,SI,2026-04-23
2026-04-04 04:00:00+00:00,0.0,587.9,414.5,0.0,216.548,0.0,0.0,159.667,-587.9,414.5,216.548,-159.667,-116.51899999999998,None,SI,2026-04-23
2026-04-04 05:00:00+00:00,0.0,505.5,374.25,0.0,149.318,0.0,0.0,232.00025,-505.5,374.25,149.318,-232.00025,-213.93224999999998,None,SI,2026-04-23
2026-04-04 06:00:00+00:00,221.5,41.6,31.0,256.5,220.29,0.0,0.0,444.67224999999996,179.9,-225.5,220.29,-444.67224999999996,-269.98224999999996,None,SI,2026-04-23
2026-04-04 07:00:00+00:00,712.9,0.0,0.0,718.25,537.597,0.0,0.0,575.58025,712.9,-718.25,537.597,-575.58025,-43.33325000000002,None,SI,2026-04-23
2026-04-04 08:00:00+00:00,922.2,0.0,0.0,614.25,412.635,0.0,0.0,542.5435,922.2,-614.25,412.635,-542.5435,178.04150000000004,None,SI,2026-04-23
2026-04-04 09:00:00+00:00,962.0,0.0,0.0,358.25,129.345,0.0,0.0,454.2405,962.0,-358.25,129.345,-454.2405,278.85450000000003,None,SI,2026-04-23
2026-04-04 10:00:00+00:00,694.2,0.0,0.0,173.5,181.664,0.0,0.0,417.09450000000004,694.2,-173.5,181.664,-417.09450000000004,285.2695,None,SI,2026-04-23
2026-04-04 11:00:00+00:00,342.59999999999997,0.0,194.75,18.5,48.455999999999996,30.345,0.0,348.09250000000003,342.59999999999997,176.25,18.110999999999997,-348.09250000000003,188.86849999999987,None,SI,2026-04-23
2026-04-04 12:00:00+00:00,171.5,0.0,516.25,0.0,0.0,139.395,0.0,288.82425,171.5,516.25,-139.395,-288.82425,259.53075,None,SI,2026-04-23
2026-04-04 13:00:00+00:00,67.5,0.0,450.75,0.0,59.42400000000001,33.694,0.0,296.60775,67.5,450.75,25.730000000000004,-296.60775,247.37225,None,SI,2026-04-23
2026-04-04 14:00:00+00:00,23.7,201.8,435.5,0.0,95.176,0.0,0.0,264.91675,-178.10000000000002,435.5,95.176,-264.91675,87.65924999999999,None,SI,2026-04-23
2026-04-04 15:00:00+00:00,0.5,150.1,521.5,0.0,131.57,0.0,0.0,115.63125,-149.6,521.5,131.57,-115.63125,387.83875,None,SI,2026-04-23
2026-04-04 16:00:00+00:00,0.0,196.2,706.25,0.0,180.397,42.09,71.39375,2.95725,-196.2,706.25,138.307,68.4365,716.7935,None,SI,2026-04-23
2026-04-04 17:00:00+00:00,0.0,191.7,856.5,0.0,8.391,104.404,209.7695,0.0,-191.7,856.5,-96.01299999999999,209.7695,778.5564999999999,None,SI,2026-04-23
2026-04-04 18:00:00+00:00,0.0,374.5,905.0,0.0,5.118,56.411,229.71375,0.0,-374.5,905.0,-51.293,229.71375,708.92075,None,SI,2026-04-23
2026-04-04 19:00:00+00:00,0.0,426.0,1024.5,0.0,0.0,162.952,198.58175,0.0,-426.0,1024.5,-162.952,198.58175,634.1297500000001,None,SI,2026-04-23
2026-04-04 20:00:00+00:00,0.0,545.8,993.75,0.0,0.0,157.73499999999999,100.3485,0.0,-545.8,993.75,-157.73499999999999,100.3485,390.56350000000003,None,SI,2026-04-23
2026-04-04 21:00:00+00:00,0.0,622.7,771.5,0.0,38.098,47.096999999999994,14.31125,14.6665,-622.7,771.5,-8.998999999999995,-0.35524999999999984,139.44574999999995,None,SI,2026-04-23
2026-04-04 22:00:00+00:00,0.0,587.7,596.0,0.0,186.119,0.0,0.0,71.22725,-587.7,596.0,186.119,-71.22725,123.19174999999996,None,SI,2026-04-23
2026-04-04 23:00:00+00:00,0.0,306.4,517.75,0.0,45.78,21.034,0.0,113.94925,-306.4,517.75,24.746000000000002,-113.94925,122.14675000000003,None,SI,2026-04-23
2026-04-05 00:00:00+00:00,0.0,255.6,341.25,0.0,195.88400000000001,0.0,0.0,181.84575,-255.6,341.25,195.88400000000001,-181.84575,99.68824999999998,None,SI,2026-04-23
2026-04-05 01:00:00+00:00,0.0,341.3,266.25,0.0,208.84,0.0,0.0,187.85225,-341.3,266.25,208.84,-187.85225,-54.062250000000006,None,SI,2026-04-23
2026-04-05 02:00:00+00:00,0.0,424.20000000000005,242.75,0.0,287.15,0.0,0.0,186.82874999999999,-424.20000000000005,242.75,287.15,-186.82874999999999,-81.12875000000005,None,SI,2026-04-23
2026-04-05 03:00:00+00:00,0.0,410.3,497.25,0.0,14.111999999999998,1.126,0.0,110.6335,-410.3,497.25,12.985999999999999,-110.6335,-10.697500000000005,None,SI,2026-04-23
2026-04-05 04:00:00+00:00,0.0,338.4,326.0,0.0,123.141,0.0,0.0,174.32075,-338.4,326.0,123.141,-174.32075,-63.579749999999976,None,SI,2026-04-23
2026-04-05 05:00:00+00:00,52.6,46.5,68.75,35.0,135.197,0.0,0.0,279.98525,6.100000000000001,33.75,135.197,-279.98525,-104.93825000000001,None,SI,2026-04-23
2026-04-05 06:00:00+00:00,119.1,0.0,237.75,0.0,0.0,37.448,0.0,304.697,119.1,237.75,-37.448,-304.697,14.705000000000041,None,SI,2026-04-23
2026-04-05 07:00:00+00:00,0.0,115.3,109.0,9.25,643.019,0.0,0.0,405.679,-115.3,99.75,643.019,-405.679,221.79000000000008,None,SI,2026-04-23
2026-04-05 08:00:00+00:00,31.5,7.4,196.0,0.0,625.149,0.0,0.0,405.64325,24.1,196.0,625.149,-405.64325,439.60575,None,SI,2026-04-23
2026-04-05 09:00:00+00:00,2.8,63.7,438.25,0.0,552.6320000000001,0.0,0.0,333.58725,-60.900000000000006,438.25,552.6320000000001,-333.58725,596.3947500000002,None,SI,2026-04-23
2026-04-05 10:00:00+00:00,0.0,216.3,694.75,0.0,461.214,0.0,0.0,224.1565,-216.3,694.75,461.214,-224.1565,715.5074999999999,None,SI,2026-04-23
2026-04-05 11:00:00+00:00,0.0,465.6,917.5,0.0,396.51099999999997,0.0,0.0,126.90249999999999,-465.6,917.5,396.51099999999997,-126.90249999999999,721.5084999999999,None,SI,2026-04-23
2026-04-05 12:00:00+00:00,0.0,610.6,868.0,0.0,541.174,0.0,0.0,120.43175,-610.6,868.0,541.174,-120.43175,678.14225,None,SI,2026-04-23
2026-04-05 13:00:00+00:00,0.0,566.1,854.75,0.0,420.387,0.0,0.0,95.75025,-566.1,854.75,420.387,-95.75025,613.28675,None,SI,2026-04-23
2026-04-05 14:00:00+00:00,0.0,611.1,976.5,0.0,97.652,0.0,7.300750000000001,13.8335,-611.1,976.5,97.652,-6.53275,456.51924999999994,None,SI,2026-04-23
2026-04-05 15:00:00+00:00,0.0,343.8,638.0,0.0,92.118,9.074,11.73925,19.926750000000002,-343.8,638.0,83.044,-8.187500000000002,369.05649999999997,None,SI,2026-04-23
2026-04-05 16:00:00+00:00,0.0,315.5,677.25,0.0,112.82600000000001,0.0,104.9675,0.1435,-315.5,677.25,112.82600000000001,104.824,579.4,None,SI,2026-04-23
2026-04-05 17:00:00+00:00,0.0,415.3,611.0,0.0,350.328,0.0,89.19675,0.0,-415.3,611.0,350.328,89.19675,635.22475,None,SI,2026-04-23
2026-04-05 18:00:00+00:00,0.0,543.6,641.75,0.0,511.364,0.0,79.5945,0.0,-543.6,641.75,511.364,79.5945,689.1084999999999,None,SI,2026-04-23
2026-04-05 19:00:00+00:00,0.0,435.6,602.25,0.0,613.112,0.0,16.03675,3.5845000000000002,-435.6,602.25,613.112,12.452250000000001,792.21425,None,SI,2026-04-23
2026-04-05 20:00:00+00:00,0.0,562.8,693.75,0.0,563.223,0.0,0.09,60.13725,-562.8,693.75,563.223,-60.04725,634.12575,None,SI,2026-04-23
2026-04-05 21:00:00+00:00,0.0,599.4,693.75,0.0,399.606,0.0,0.0,103.77525,-599.4,693.75,399.606,-103.77525,390.18075,None,SI,2026-04-23
2026-04-05 22:00:00+00:00,0.0,738.8,843.5,0.0,134.773,0.0,0.0,62.713750000000005,-738.8,843.5,134.773,-62.713750000000005,176.75925000000004,None,SI,2026-04-23
2026-04-05 23:00:00+00:00,0.0,601.9,676.0,0.0,215.835,0.0,0.0,117.4405,-601.9,676.0,215.835,-117.4405,172.49450000000007,None,SI,2026-04-23
2026-04-06 00:00:00+00:00,0.0,436.3,639.5,0.0,94.507,0.0,0.0,133.34675,-436.3,639.5,94.507,-133.34675,164.36025,None,SI,2026-04-23
2026-04-06 01:00:00+00:00,0.0,549.7,744.75,0.0,52.45,0.0,0.0,93.88624999999999,-549.7,744.75,52.45,-93.88624999999999,153.61374999999995,None,SI,2026-04-23
2026-04-06 02:00:00+00:00,0.0,549.4,813.5,0.0,7.35,60.397,0.0285,59.538250000000005,-549.4,813.5,-53.047,-59.509750000000004,151.54325000000003,None,SI,2026-04-23
2026-04-06 03:00:00+00:00,0.0,489.0,848.75,0.0,0.0,159.493,0.0,54.35225,-489.0,848.75,-159.493,-54.35225,145.90475,None,SI,2026-04-23
2026-04-06 04:00:00+00:00,0.0,302.0,813.25,0.0,0.0,112.375,0.0,41.435,-302.0,813.25,-112.375,-41.435,357.44,None,SI,2026-04-23
2026-04-06 05:00:00+00:00,0.0,301.8,584.0,0.0,82.468,48.312,0.025,137.3985,-301.8,584.0,34.156000000000006,-137.3735,178.9825,None,SI,2026-04-23
2026-04-06 06:00:00+00:00,0.0,335.8,173.75,0.0,625.011,0.0,0.0,296.3835,-335.8,173.75,625.011,-296.3835,166.57749999999993,None,SI,2026-04-23
2026-04-06 07:00:00+00:00,0.0,685.5,486.5,0.0,589.081,0.0,0.0,295.5325,-685.5,486.5,589.081,-295.5325,94.54849999999999,None,SI,2026-04-23
2026-04-06 08:00:00+00:00,0.0,518.7,763.5,0.0,287.61,0.0,0.0,230.99,-518.7,763.5,287.61,-230.99,301.41999999999996,None,SI,2026-04-23
2026-04-06 09:00:00+00:00,0.0,445.4,1035.75,0.0,0.0,56.138999999999996,0.0,119.91874999999999,-445.4,1035.75,-56.138999999999996,-119.91874999999999,414.29225,None,SI,2026-04-23
2026-04-06 10:00:00+00:00,0.0,469.2,997.75,0.0,136.888,0.0,0.0,124.92275,-469.2,997.75,136.888,-124.92275,540.51525,None,SI,2026-04-23
2026-04-06 11:00:00+00:00,0.0,392.4,1104.75,0.0,0.0,80.354,0.2805,61.206,-392.4,1104.75,-80.354,-60.9255,571.0705,None,SI,2026-04-23
2026-04-06 12:00:00+00:00,0.0,400.3,1020.5,0.0,21.701,0.717,0.0,58.8975,-400.3,1020.5,20.984,-58.8975,582.2865,None,SI,2026-04-23
2026-04-06 13:00:00+00:00,0.0,446.5,1098.75,0.0,0.0,128.667,3.8810000000000002,28.6815,-446.5,1098.75,-128.667,-24.8005,498.78249999999997,None,SI,2026-04-23
2026-04-06 14:00:00+00:00,0.0,673.3,1055.25,0.0,11.327,77.159,1.27725,26.128249999999998,-673.3,1055.25,-65.83200000000001,-24.851,291.26700000000005,None,SI,2026-04-23
2026-04-06 15:00:00+00:00,0.0,616.1,947.75,0.0,34.663,61.126000000000005,12.2545,26.69225,-616.1,947.75,-26.463000000000008,-14.437750000000001,290.74924999999996,None,SI,2026-04-23
2026-04-06 16:00:00+00:00,0.0,408.0,660.0,0.0,109.584,48.086,4.7867500000000005,41.198,-408.0,660.0,61.498000000000005,-36.41125,277.08675,None,SI,2026-04-23
2026-04-06 17:00:00+00:00,0.0,339.3,701.25,0.0,174.39,0.0,41.87925,2.85475,-339.3,701.25,174.39,39.024499999999996,575.3644999999999,None,SI,2026-04-23
2026-04-06 18:00:00+00:00,0.0,431.9,875.0,0.0,155.39600000000002,0.0,99.5015,0.0,-431.9,875.0,155.39600000000002,99.5015,697.9975000000001,None,SI,2026-04-23
2026-04-06 19:00:00+00:00,0.0,365.4,807.0,0.0,177.679,0.0,39.27375,0.055999999999999994,-365.4,807.0,177.679,39.21775,658.49675,None,SI,2026-04-23
2026-04-06 20:00:00+00:00,0.0,330.2,812.0,0.0,98.477,6.943,20.10925,14.652750000000001,-330.2,812.0,91.534,5.456499999999998,578.7905000000001,None,SI,2026-04-23
2026-04-06 21:00:00+00:00,0.0,371.29999999999995,745.5,0.0,119.228,0.0,0.0,49.3775,-371.29999999999995,745.5,119.228,-49.3775,444.05050000000006,None,SI,2026-04-23
2026-04-06 22:00:00+00:00,0.0,513.7,412.25,0.0,441.398,0.0,0.0,218.9775,-513.7,412.25,441.398,-218.9775,120.97049999999999,None,SI,2026-04-23
2026-04-06 23:00:00+00:00,0.0,450.4,219.5,0.0,622.844,0.0,0.0,279.43625000000003,-450.4,219.5,622.844,-279.43625000000003,112.50775000000004,None,SI,2026-04-23
2026-04-07 00:00:00+00:00,0.0,426.1,100.5,0.0,757.847,0.0,0.0,315.972,-426.1,100.5,757.847,-315.972,116.27499999999998,None,SI,2026-04-23
2026-04-07 01:00:00+00:00,0.0,346.6,104.0,0.0,672.9680000000001,0.0,0.0,296.32375,-346.6,104.0,672.9680000000001,-296.32375,134.04425000000003,None,SI,2026-04-23
2026-04-07 02:00:00+00:00,0.0,446.79999999999995,298.75,0.0,438.597,0.0,0.0,220.26875,-446.79999999999995,298.75,438.597,-220.26875,70.27825000000001,None,SI,2026-04-23
2026-04-07 03:00:00+00:00,0.0,636.0999999999999,420.5,0.0,407.746,0.0,0.0,111.7465,-636.0999999999999,420.5,407.746,-111.7465,80.39950000000007,None,SI,2026-04-23
2026-04-07 04:00:00+00:00,0.0,554.0,441.75,0.0,520.695,0.0,0.5875,34.723,-554.0,441.75,520.695,-34.1355,374.30950000000007,None,SI,2026-04-23
2026-04-07 05:00:00+00:00,0.0,131.0,73.75,196.5,824.338,0.0,0.0,212.27775000000003,-131.0,-122.75,824.338,-212.27775000000003,358.31024999999994,None,SI,2026-04-23
2026-04-07 06:00:00+00:00,320.2,0.0,0.0,717.25,956.557,0.0,0.0,401.3845,320.2,-717.25,956.557,-401.3845,158.12250000000006,None,SI,2026-04-23
2026-04-07 07:00:00+00:00,296.2,0.0,0.0,617.5,790.425,0.0,0.0,472.45775000000003,296.2,-617.5,790.425,-472.45775000000003,-3.3327500000000896,None,SI,2026-04-23
2026-04-07 08:00:00+00:00,97.3,5.9,0.0,385.75,867.5509999999999,0.0,0.0,535.917,91.39999999999999,-385.75,867.5509999999999,-535.917,37.28399999999988,None,SI,2026-04-23
2026-04-07 09:00:00+00:00,0.0,237.4,153.5,6.25,778.301,0.0,0.0,466.051,-237.4,147.25,778.301,-466.051,222.10000000000008,None,SI,2026-04-23
2026-04-07 10:00:00+00:00,0.0,785.9,643.5,0.0,651.126,0.0,0.0,395.06624999999997,-785.9,643.5,651.126,-395.06624999999997,113.65975000000003,None,SI,2026-04-23
2026-04-07 11:00:00+00:00,0.0,900.8,717.5,0.0,761.645,0.0,0.0,348.64300000000003,-900.8,717.5,761.645,-348.64300000000003,229.702,None,SI,2026-04-23
2026-04-07 12:00:00+00:00,0.0,933.5,690.75,0.0,816.03,0.0,0.0,355.79475,-933.5,690.75,816.03,-355.79475,217.48524999999995,None,SI,2026-04-23
2026-04-07 13:00:00+00:00,0.0,984.1,814.25,0.0,669.87,0.0,0.0,325.34000000000003,-984.1,814.25,669.87,-325.34000000000003,174.67999999999995,None,SI,2026-04-23
2026-04-07 14:00:00+00:00,0.0,914.5,629.0,0.0,641.5409999999999,0.0,0.0,314.80025,-914.5,629.0,641.5409999999999,-314.80025,41.240749999999935,None,SI,2026-04-23
2026-04-07 15:00:00+00:00,0.0,715.5,163.75,20.75,839.052,0.0,0.0,268.92725,-715.5,143.0,839.052,-268.92725,-2.375249999999994,None,SI,2026-04-23
2026-04-07 16:00:00+00:00,0.0,620.5,365.25,0.0,659.015,0.0,24.82475,33.87375,-620.5,365.25,659.015,-9.049,394.716,None,SI,2026-04-23
2026-04-07 17:00:00+00:00,0.0,553.0,409.0,0.0,591.621,0.0,127.34575000000001,0.0,-553.0,409.0,591.621,127.34575000000001,574.96675,None,SI,2026-04-23
2026-04-07 18:00:00+00:00,0.0,705.8,445.75,0.0,719.385,0.0,114.17175,0.0,-705.8,445.75,719.385,114.17175,573.50675,None,SI,2026-04-23
2026-04-07 19:00:00+00:00,0.0,769.9,304.0,0.0,855.458,0.0,32.299,1.17225,-769.9,304.0,855.458,31.12675,420.68475,None,SI,2026-04-23
2026-04-07 20:00:00+00:00,0.0,896.4,520.25,0.0,764.817,0.0,0.1635,71.73025,-896.4,520.25,764.817,-71.56675,317.10025,None,SI,2026-04-23
2026-04-07 21:00:00+00:00,0.0,986.0,395.0,0.0,738.817,0.0,0.0,145.3085,-986.0,395.0,738.817,-145.3085,2.508499999999998,None,SI,2026-04-23
2026-04-07 22:00:00+00:00,0.0,845.8,227.75,0.0,769.008,0.0,0.0,212.2815,-845.8,227.75,769.008,-212.2815,-61.32349999999991,None,SI,2026-04-23
2026-04-07 23:00:00+00:00,0.0,877.7,238.0,0.0,800.231,0.0,0.0,195.1055,-877.7,238.0,800.231,-195.1055,-34.57450000000006,None,SI,2026-04-23
2026-04-08 00:00:00+00:00,0.0,633.1,19.0,47.75,859.073,0.0,0.0,216.84,-633.1,-28.75,859.073,-216.84,-19.617000000000047,None,SI,2026-04-23
2026-04-08 01:00:00+00:00,0.0,295.1,0.0,364.25,907.232,0.0,0.0,243.627,-295.1,-364.25,907.232,-243.627,4.254999999999939,None,SI,2026-04-23
2026-04-08 02:00:00+00:00,0.0,224.5,0.0,282.75,741.546,0.0,0.0,201.8945,-224.5,-282.75,741.546,-201.8945,32.401500000000055,None,SI,2026-04-23
2026-04-08 03:00:00+00:00,0.0,150.29999999999998,0.0,313.5,628.7280000000001,0.0,0.0,124.2745,-150.29999999999998,-313.5,628.7280000000001,-124.2745,40.65350000000011,None,SI,2026-04-23
2026-04-08 04:00:00+00:00,17.6,78.89999999999999,0.0,212.75,559.417,0.0,0.0245,43.251000000000005,-61.29999999999999,-212.75,559.417,-43.2265,242.14050000000003,None,SI,2026-04-23
2026-04-08 05:00:00+00:00,199.8,0.0,0.0,652.0,837.065,0.0,0.0,122.2345,199.8,-652.0,837.065,-122.2345,262.6305000000001,None,SI,2026-04-23
2026-04-08 06:00:00+00:00,614.8,0.0,0.0,913.75,722.796,0.0,0.0,243.522,614.8,-913.75,722.796,-243.522,180.324,None,SI,2026-04-23
2026-04-08 07:00:00+00:00,818.4,0.0,0.0,1058.75,668.819,0.0,0.0,360.10325,818.4,-1058.75,668.819,-360.10325,68.36574999999993,None,SI,2026-04-23
2026-04-08 08:00:00+00:00,754.2,0.0,0.0,917.75,696.64,0.0,0.0,387.01625,754.2,-917.75,696.64,-387.01625,146.07375000000002,None,SI,2026-04-23
2026-04-08 09:00:00+00:00,299.9,0.0,0.0,440.25,660.175,0.0,0.0,340.27049999999997,299.9,-440.25,660.175,-340.27049999999997,179.55449999999996,None,SI,2026-04-23
2026-04-08 10:00:00+00:00,0.0,565.4,423.75,0.0,581.354,0.0,0.0,247.382,-565.4,423.75,581.354,-247.382,192.32200000000006,None,SI,2026-04-23
2026-04-08 11:00:00+00:00,0.0,944.9,746.5,0.0,648.885,0.0,0.0,211.9455,-944.9,746.5,648.885,-211.9455,238.5395,None,SI,2026-04-23
2026-04-08 12:00:00+00:00,0.0,941.3,668.0,0.0,733.6320000000001,0.0,0.0,218.87725,-941.3,668.0,733.6320000000001,-218.87725,241.4547500000001,None,SI,2026-04-23
2026-04-08 13:00:00+00:00,0.0,910.5,580.75,0.0,742.0,0.0,0.0,225.46425,-910.5,580.75,742.0,-225.46425,186.78575,None,SI,2026-04-23
2026-04-08 14:00:00+00:00,0.0,326.3,0.0,272.25,964.469,0.0,0.0,325.31025,-326.3,-272.25,964.469,-325.31025,40.6087500000001,None,SI,2026-04-23
2026-04-08 15:00:00+00:00,0.0,261.9,93.5,210.25,733.418,0.0,0.14725,174.694,-261.9,-116.75,733.418,-174.54674999999997,180.22125000000005,None,SI,2026-04-23
2026-04-08 16:00:00+00:00,0.0,394.6,116.25,0.0,716.898,0.0,38.82475,7.70125,-394.6,116.25,716.898,31.1235,469.6715,None,SI,2026-04-23
2026-04-08 17:00:00+00:00,0.0,444.4,248.0,0.0,666.092,0.0,206.45499999999998,0.0,-444.4,248.0,666.092,206.45499999999998,676.1469999999999,None,SI,2026-04-23
2026-04-08 18:00:00+00:00,0.0,700.2,310.5,0.0,745.898,0.0,174.01475,0.0,-700.2,310.5,745.898,174.01475,530.2127499999999,None,SI,2026-04-23
2026-04-08 19:00:00+00:00,0.0,760.8,230.0,0.0,809.7729999999999,0.0,79.9475,0.0,-760.8,230.0,809.7729999999999,79.9475,358.92049999999995,None,SI,2026-04-23
2026-04-08 20:00:00+00:00,0.0,893.7,268.25,0.0,876.735,0.0,0.27525,53.403000000000006,-893.7,268.25,876.735,-53.127750000000006,198.15724999999998,None,SI,2026-04-23
2026-04-08 21:00:00+00:00,0.0,909.6,217.5,0.0,714.2139999999999,0.0,0.0,90.15725,-909.6,217.5,714.2139999999999,-90.15725,-68.04325000000009,None,SI,2026-04-23
2026-04-08 22:00:00+00:00,0.0,921.1,189.25,0.0,761.389,0.0,0.0,120.34275,-921.1,189.25,761.389,-120.34275,-90.80375000000001,None,SI,2026-04-23
2026-04-08 23:00:00+00:00,0.0,890.9,202.25,0.0,718.1030000000001,0.0,0.0,98.85425000000001,-890.9,202.25,718.1030000000001,-98.85425000000001,-69.40124999999992,None,SI,2026-04-23
2026-04-09 00:00:00+00:00,0.0,912.3,202.75,0.0,728.1229999999999,0.0,0.0,94.07825,-912.3,202.75,728.1229999999999,-94.07825,-75.50525000000002,None,SI,2026-04-23
2026-04-09 01:00:00+00:00,0.0,925.6,199.25,0.0,761.6179999999999,0.0,0.0,105.66475,-925.6,199.25,761.6179999999999,-105.66475,-70.39675000000008,None,SI,2026-04-23
2026-04-09 02:00:00+00:00,0.0,909.3,288.0,0.0,642.884,0.0,0.0,80.49175,-909.3,288.0,642.884,-80.49175,-58.907749999999936,None,SI,2026-04-23
2026-04-09 03:00:00+00:00,0.0,882.1,286.25,0.0,570.7280000000001,0.0,22.77025,8.503,-882.1,286.25,570.7280000000001,14.26725,-10.854749999999957,None,SI,2026-04-23
2026-04-09 04:00:00+00:00,0.0,751.2,436.25,0.0,358.788,0.0,106.44125,0.0,-751.2,436.25,358.788,106.44125,150.27924999999996,None,SI,2026-04-23
2026-04-09 05:00:00+00:00,0.0,346.5,124.75,69.5,519.37,0.0,14.7805,56.68725,-346.5,55.25,519.37,-41.90675,186.21325000000002,None,SI,2026-04-23
2026-04-09 06:00:00+00:00,0.0,134.6,0.0,538.75,940.187,0.0,0.0,282.69575,-134.6,-538.75,940.187,-282.69575,-15.858749999999986,None,SI,2026-04-23
2026-04-09 07:00:00+00:00,303.79999999999995,0.0,0.0,918.75,988.846,0.0,0.0,490.81125000000003,303.79999999999995,-918.75,988.846,-490.81125000000003,-116.91525000000007,None,SI,2026-04-23
2026-04-09 08:00:00+00:00,555.4,0.0,0.0,764.0,690.217,0.0,0.0,458.693,555.4,-764.0,690.217,-458.693,22.923999999999978,None,SI,2026-04-23
2026-04-09 09:00:00+00:00,0.0,497.59999999999997,280.5,37.75,631.7429999999999,0.0,0.0,280.36575,-497.59999999999997,242.75,631.7429999999999,-280.36575,96.52724999999998,None,SI,2026-04-23
2026-04-09 10:00:00+00:00,0.0,1264.6,765.5,0.0,808.953,0.0,0.0,174.96075,-1264.6,765.5,808.953,-174.96075,134.89225000000008,None,SI,2026-04-23
2026-04-09 11:00:00+00:00,0.0,1287.4,849.25,0.0,745.4639999999999,0.0,0.0,121.06875,-1287.4,849.25,745.4639999999999,-121.06875,186.24524999999986,None,SI,2026-04-23
2026-04-09 12:00:00+00:00,0.0,1319.8,834.5,0.0,715.764,0.0,0.0,138.65025,-1319.8,834.5,715.764,-138.65025,91.81375000000006,None,SI,2026-04-23
2026-04-09 13:00:00+00:00,0.0,1207.2,603.5,0.0,854.226,0.0,0.0,215.62,-1207.2,603.5,854.226,-215.62,34.90599999999995,None,SI,2026-04-23
2026-04-09 14:00:00+00:00,0.0,997.6,233.5,0.0,881.444,0.0,0.0,217.7835,-997.6,233.5,881.444,-217.7835,-100.43950000000007,None,SI,2026-04-23
2026-04-09 15:00:00+00:00,0.0,1006.5,589.75,0.0,609.4590000000001,0.0,0.61975,85.249,-1006.5,589.75,609.4590000000001,-84.62925,108.07975000000006,None,SI,2026-04-23
2026-04-09 16:00:00+00:00,0.0,711.2,350.5,0.0,776.267,0.0,73.23724999999999,0.089,-711.2,350.5,776.267,73.14824999999999,488.71524999999997,None,SI,2026-04-23
2026-04-09 17:00:00+00:00,0.0,775.4,448.0,0.0,839.752,0.0,148.47025000000002,0.0,-775.4,448.0,839.752,148.47025000000002,660.8222499999999,None,SI,2026-04-23
2026-04-09 18:00:00+00:00,0.0,761.8,367.25,0.0,880.134,0.0,59.75075,0.91225,-761.8,367.25,880.134,58.838499999999996,544.4225,None,SI,2026-04-23
2026-04-09 19:00:00+00:00,0.0,852.4,348.5,0.0,697.671,0.0,25.5705,4.1005,-852.4,348.5,697.671,21.47,215.24100000000007,None,SI,2026-04-23
2026-04-09 20:00:00+00:00,0.0,1077.2,568.75,0.0,522.0409999999999,0.0,1.228,41.0925,-1077.2,568.75,522.0409999999999,-39.8645,-26.273500000000105,None,SI,2026-04-23
2026-04-09 21:00:00+00:00,0.0,1128.5,678.0,0.0,415.72299999999996,0.0,0.0,65.864,-1128.5,678.0,415.72299999999996,-65.864,-100.64100000000005,None,SI,2026-04-23
2026-04-09 22:00:00+00:00,0.0,980.8,633.0,0.0,352.053,0.0,0.0,110.19725,-980.8,633.0,352.053,-110.19725,-105.94424999999995,None,SI,2026-04-23
2026-04-09 23:00:00+00:00,0.0,941.4,661.25,0.0,307.976,0.0,0.0,109.213,-941.4,661.25,307.976,-109.213,-81.38699999999997,None,SI,2026-04-23
2026-04-10 00:00:00+00:00,0.0,919.6,658.5,0.0,313.472,0.0,0.0,119.44749999999999,-919.6,658.5,313.472,-119.44749999999999,-67.07550000000003,None,SI,2026-04-23
2026-04-10 01:00:00+00:00,0.0,793.5,495.0,0.0,423.17,0.0,0.0,194.36625,-793.5,495.0,423.17,-194.36625,-69.69624999999999,None,SI,2026-04-23
2026-04-10 02:00:00+00:00,0.0,752.2,488.25,0.0,391.1,0.0,0.0,199.08775,-752.2,488.25,391.1,-199.08775,-71.93775000000002,None,SI,2026-04-23
2026-04-10 03:00:00+00:00,0.0,738.2,566.5,0.0,180.768,0.0,0.0,156.9065,-738.2,566.5,180.768,-156.9065,-147.83850000000004,None,SI,2026-04-23
