,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-09 23:00:00+00:00,164.75,6.0,4886.75,0.0,22.0,0.0,1910.0,207.25,1396.75,0.0,1.75,8595.25,0.0,172.5,14168.75,8595.25,14341.25,-5746.0,None,IT_NORD,2026-04-23
2026-04-10 00:00:00+00:00,166.5,6.75,4461.75,0.0,22.0,0.0,1901.75,195.5,1398.75,0.0,7.25,8160.25,0.0,476.25,13830.25,8160.25,14306.5,-6146.25,None,IT_NORD,2026-04-23
2026-04-10 01:00:00+00:00,166.75,8.25,4465.75,0.0,22.0,0.0,1886.25,196.5,1396.0,0.0,16.25,8157.75,0.0,725.0,13788.25,8157.75,14513.25,-6355.5,None,IT_NORD,2026-04-23
2026-04-10 02:00:00+00:00,166.75,8.5,4621.0,0.0,22.0,0.0,1883.75,217.0,1396.5,0.0,24.0,8339.5,0.0,660.0,13973.75,8339.5,14633.75,-6294.25,None,IT_NORD,2026-04-23
2026-04-10 03:00:00+00:00,164.0,8.0,5019.25,0.0,21.75,0.0,1985.0,233.25,1401.75,0.0,20.0,8853.0,0.0,217.25,14928.25,8853.0,15145.5,-6292.5,None,IT_NORD,2026-04-23
2026-04-10 04:00:00+00:00,167.0,8.0,6212.5,0.0,22.0,0.0,2269.0,366.75,1394.0,2.5,17.0,10458.75,852.5,0.0,17637.5,11311.25,17637.5,-6326.25,None,IT_NORD,2026-04-23
2026-04-10 05:00:00+00:00,166.5,8.0,6201.25,0.0,22.0,0.0,2674.25,442.0,1414.25,301.5,21.75,11251.5,1680.0,0.0,19933.75,12931.5,19933.75,-7002.25,None,IT_NORD,2026-04-23
2026-04-10 06:00:00+00:00,167.25,9.5,5846.25,0.0,21.75,0.0,2591.75,349.75,1428.25,1592.75,21.25,12028.5,1613.75,0.0,21257.25,13642.25,21257.25,-7615.0,None,IT_NORD,2026-04-23
2026-04-10 07:00:00+00:00,166.5,8.5,5142.5,0.0,22.0,0.0,2122.5,137.5,1418.5,3268.25,8.25,12294.5,259.25,0.0,20995.0,12553.75,20995.0,-8441.25,None,IT_NORD,2026-04-23
2026-04-10 08:00:00+00:00,167.75,7.75,3210.75,0.0,21.75,0.0,1873.75,87.0,1402.25,4209.75,1.0,10981.75,0.0,36.5,20523.75,10981.75,20560.25,-9578.5,None,IT_NORD,2026-04-23
2026-04-10 09:00:00+00:00,167.75,8.5,2719.0,0.0,22.0,0.0,1751.0,55.0,1369.25,4664.75,1.0,10758.25,0.0,137.0,19892.75,10758.25,20029.75,-9271.5,None,IT_NORD,2026-04-23
2026-04-10 10:00:00+00:00,168.0,10.5,2702.75,0.0,22.0,0.0,1666.5,114.75,1353.5,4945.0,1.0,10984.0,0.0,374.5,18189.0,10984.0,18563.5,-7579.5,None,IT_NORD,2026-04-23
2026-04-10 11:00:00+00:00,168.25,10.0,2506.75,0.0,22.0,0.0,1653.75,92.0,1349.25,5129.25,1.25,10932.5,0.0,296.5,18317.0,10932.5,18613.5,-7681.0,None,IT_NORD,2026-04-23
2026-04-10 12:00:00+00:00,143.25,9.5,2414.0,0.0,21.75,0.0,1688.0,171.0,1360.25,4906.5,7.25,10721.5,0.0,153.25,18187.25,10721.5,18340.5,-7619.0,None,IT_NORD,2026-04-23
2026-04-10 13:00:00+00:00,119.5,9.5,2263.0,0.0,22.0,0.0,1764.75,171.5,1376.0,4632.75,21.25,10380.25,0.0,19.25,18313.5,10380.25,18332.75,-7952.5,None,IT_NORD,2026-04-23
2026-04-10 14:00:00+00:00,126.0,10.25,2502.25,0.0,21.75,0.0,1807.25,200.75,1370.5,3777.5,39.0,9855.25,0.0,321.5,18146.25,9855.25,18467.75,-8612.5,None,IT_NORD,2026-04-23
2026-04-10 15:00:00+00:00,125.5,10.0,4408.25,0.0,22.0,0.0,2008.75,338.0,1378.75,2436.75,53.75,10781.75,20.5,0.0,18564.5,10802.25,18564.5,-7762.25,None,IT_NORD,2026-04-23
2026-04-10 16:00:00+00:00,125.0,10.0,6909.0,0.0,22.0,0.0,2461.0,406.25,1396.25,996.25,54.0,12379.75,206.25,0.0,18963.25,12586.0,18963.25,-6377.25,None,IT_NORD,2026-04-23
2026-04-10 17:00:00+00:00,125.25,10.0,7623.5,0.0,22.0,0.0,2850.0,562.0,1414.0,132.75,54.0,12793.5,1186.75,0.0,19780.0,13980.25,19780.0,-5799.75,None,IT_NORD,2026-04-23
2026-04-10 18:00:00+00:00,127.0,7.5,7844.75,0.0,22.0,0.0,2956.5,660.75,1416.5,0.0,58.25,13093.25,1783.75,0.0,19969.5,14877.0,19969.5,-5092.5,None,IT_NORD,2026-04-23
2026-04-10 19:00:00+00:00,129.25,9.25,7311.25,0.0,22.0,0.0,2748.75,493.0,1418.5,0.0,67.25,12199.25,924.75,0.0,18638.0,13124.0,18638.0,-5514.0,None,IT_NORD,2026-04-23
2026-04-10 20:00:00+00:00,128.5,9.75,7139.0,0.0,22.0,0.0,2343.25,445.0,1393.5,0.0,58.75,11539.75,85.25,0.0,16921.25,11625.0,16921.25,-5296.25,None,IT_NORD,2026-04-23
2026-04-10 21:00:00+00:00,128.0,8.75,6204.5,0.0,22.0,0.0,2175.75,393.5,1390.0,0.0,37.75,10360.25,0.0,20.0,15646.75,10360.25,15666.75,-5306.5,None,IT_NORD,2026-04-23
2026-04-10 22:00:00+00:00,127.75,8.25,4338.25,0.0,22.0,0.0,2119.25,298.0,1379.25,0.0,23.75,8316.5,0.0,10.0,14533.5,8316.5,14543.5,-6227.0,None,IT_NORD,2026-04-23
2026-04-10 23:00:00+00:00,129.5,7.5,3722.5,0.0,22.0,0.0,2012.5,290.0,1378.25,0.0,14.5,7576.75,0.25,0.0,13951.5,7577.0,13951.5,-6374.5,None,IT_NORD,2026-04-23
2026-04-11 00:00:00+00:00,129.75,8.0,3478.5,0.0,22.0,0.0,1983.0,247.5,1378.5,0.0,8.5,7255.75,0.0,38.5,13601.75,7255.75,13640.25,-6384.5,None,IT_NORD,2026-04-23
2026-04-11 01:00:00+00:00,129.5,8.5,4143.5,0.0,22.0,0.0,1935.25,247.5,1371.5,0.0,5.25,7863.0,0.0,693.25,13350.25,7863.0,14043.5,-6180.5,None,IT_NORD,2026-04-23
2026-04-11 02:00:00+00:00,127.75,7.5,4117.75,0.0,22.0,0.0,1908.25,259.5,1380.75,0.0,7.5,7831.0,0.0,636.25,13355.5,7831.0,13991.75,-6160.75,None,IT_NORD,2026-04-23
2026-04-11 03:00:00+00:00,127.0,8.75,4623.75,0.0,22.0,0.0,1965.0,282.5,1397.75,0.0,32.25,8459.0,0.0,470.25,13512.75,8459.0,13983.0,-5524.0,None,IT_NORD,2026-04-23
2026-04-11 04:00:00+00:00,129.0,10.0,5256.0,0.0,22.0,0.0,2111.5,267.25,1383.25,2.75,23.5,9205.25,128.5,0.0,14373.0,9333.75,14373.0,-5039.25,None,IT_NORD,2026-04-23
2026-04-11 05:00:00+00:00,129.5,10.5,5027.75,0.0,22.0,0.0,2300.0,301.75,1385.0,372.75,30.5,9579.75,736.25,0.0,15131.0,10316.0,15131.0,-4815.0,None,IT_NORD,2026-04-23
2026-04-11 06:00:00+00:00,131.0,10.0,4308.75,0.0,22.0,0.0,2050.75,272.5,1378.0,1612.0,33.0,9818.0,524.5,0.0,15857.75,10342.5,15857.75,-5515.25,None,IT_NORD,2026-04-23
2026-04-11 07:00:00+00:00,130.0,10.0,3771.75,0.0,22.0,0.0,1909.75,233.5,1377.75,3045.5,25.25,10525.5,343.75,0.0,15703.75,10869.25,15703.75,-4834.5,None,IT_NORD,2026-04-23
2026-04-11 08:00:00+00:00,129.5,9.75,2638.5,0.0,22.0,0.0,1811.75,135.0,1341.25,4292.25,33.75,10413.75,144.0,0.0,14921.75,10557.75,14921.75,-4364.0,None,IT_NORD,2026-04-23
2026-04-11 09:00:00+00:00,131.25,7.75,1438.25,0.0,22.0,0.0,1675.5,109.25,1318.0,5369.75,24.5,10096.25,0.0,87.5,13721.5,10096.25,13809.0,-3712.75,None,IT_NORD,2026-04-23
2026-04-11 10:00:00+00:00,130.75,8.75,1070.75,0.0,22.0,0.0,1560.75,69.0,1323.5,5985.0,10.5,10181.0,0.0,1457.0,12191.0,10181.0,13648.0,-3467.0,None,IT_NORD,2026-04-23
2026-04-11 11:00:00+00:00,130.5,10.0,1126.5,0.0,22.0,0.0,1522.5,43.75,1314.25,6236.5,3.75,10409.75,0.0,2132.25,11355.25,10409.75,13487.5,-3077.75,None,IT_NORD,2026-04-23
2026-04-11 12:00:00+00:00,130.25,10.5,1440.0,0.0,22.0,0.0,1518.25,45.0,1307.25,6187.0,2.5,10662.75,0.0,2082.25,11090.0,10662.75,13172.25,-2509.5,None,IT_NORD,2026-04-23
2026-04-11 13:00:00+00:00,129.25,11.75,1180.75,0.0,22.0,0.0,1558.75,50.75,1323.25,5514.25,3.0,9793.75,0.0,1477.0,10990.25,9793.75,12467.25,-2673.5,None,IT_NORD,2026-04-23
2026-04-11 14:00:00+00:00,129.75,12.25,1555.5,0.0,22.0,0.0,1645.5,95.25,1324.5,4486.0,2.25,9273.0,0.0,927.25,11608.0,9273.0,12535.25,-3262.25,None,IT_NORD,2026-04-23
2026-04-11 15:00:00+00:00,129.25,13.5,2168.75,0.0,21.75,0.0,1804.0,194.75,1346.5,2990.25,1.5,8670.25,0.0,121.75,12877.0,8670.25,12998.75,-4328.5,None,IT_NORD,2026-04-23
2026-04-11 16:00:00+00:00,129.75,13.5,3632.5,0.0,22.0,0.0,2227.5,375.75,1368.5,1194.5,1.25,8965.25,485.0,0.0,14457.75,9450.25,14457.75,-5007.5,None,IT_NORD,2026-04-23
2026-04-11 17:00:00+00:00,130.0,13.0,4191.5,0.0,22.25,0.0,2725.75,455.5,1395.75,126.0,11.25,9071.0,1310.75,0.0,15779.25,10381.75,15779.25,-5397.5,None,IT_NORD,2026-04-23
2026-04-11 18:00:00+00:00,131.75,13.0,4247.0,0.0,22.0,0.0,2725.75,507.25,1398.5,0.0,16.25,9061.5,1427.75,0.0,16262.0,10489.25,16262.0,-5772.75,None,IT_NORD,2026-04-23
2026-04-11 19:00:00+00:00,131.75,12.0,4449.25,0.0,22.0,0.0,2394.25,405.0,1406.75,0.0,19.5,8840.5,821.75,0.0,15266.25,9662.25,15266.25,-5604.0,None,IT_NORD,2026-04-23
2026-04-11 20:00:00+00:00,131.25,10.25,4457.25,0.0,22.0,0.0,2193.25,338.5,1401.0,0.0,25.75,8579.25,74.0,0.0,14200.75,8653.25,14200.75,-5547.5,None,IT_NORD,2026-04-23
2026-04-11 21:00:00+00:00,131.0,10.0,4374.75,0.0,22.0,0.0,2112.25,291.0,1383.0,0.0,21.5,8345.5,0.0,4.75,13168.75,8345.5,13173.5,-4828.0,None,IT_NORD,2026-04-23
2026-04-11 22:00:00+00:00,123.0,10.0,3998.5,0.0,22.0,0.0,2093.0,320.5,1363.5,0.0,11.75,7942.25,34.25,0.0,12345.5,7976.5,12345.5,-4369.0,None,IT_NORD,2026-04-23
2026-04-11 23:00:00+00:00,123.75,10.0,3536.5,0.0,22.0,0.0,2127.25,312.0,1367.25,0.0,9.25,7508.0,117.5,0.0,11803.25,7625.5,11803.25,-4177.75,None,IT_NORD,2026-04-23
2026-04-12 00:00:00+00:00,123.75,11.25,3609.25,0.0,22.0,0.0,2018.0,265.5,1365.25,0.0,19.75,7434.75,0.0,67.75,11487.75,7434.75,11555.5,-4120.75,None,IT_NORD,2026-04-23
2026-04-12 01:00:00+00:00,122.25,10.75,2755.5,0.0,22.0,0.0,1964.0,254.75,1365.5,0.0,28.5,6523.25,0.0,50.0,11388.0,6523.25,11438.0,-4914.75,None,IT_NORD,2026-04-23
2026-04-12 02:00:00+00:00,124.5,10.0,2037.5,0.0,22.0,0.0,1870.25,196.5,1363.5,0.0,59.75,5684.0,250.75,0.0,11233.5,5934.75,11233.5,-5298.75,None,IT_NORD,2026-04-23
2026-04-12 03:00:00+00:00,123.0,11.0,1974.75,0.0,22.0,0.0,1836.75,195.25,1365.25,0.0,86.0,5614.0,310.25,0.0,11430.25,5924.25,11430.25,-5506.0,None,IT_NORD,2026-04-23
2026-04-12 04:00:00+00:00,123.75,10.25,1557.75,0.0,22.0,0.0,1892.75,206.75,1357.25,4.25,98.0,5272.75,88.5,0.0,11685.75,5361.25,11685.75,-6324.5,None,IT_NORD,2026-04-23
2026-04-12 05:00:00+00:00,123.25,10.0,1362.0,0.0,22.0,0.0,1941.0,187.75,1364.0,297.0,88.5,5395.5,150.75,0.0,11793.75,5546.25,11793.75,-6247.5,None,IT_NORD,2026-04-23
2026-04-12 06:00:00+00:00,124.25,8.0,1348.75,0.0,22.0,0.0,1794.5,89.75,1374.75,932.25,78.75,5773.0,952.25,0.0,12215.75,6725.25,12215.75,-5490.5,None,IT_NORD,2026-04-23
2026-04-12 07:00:00+00:00,123.25,8.75,1588.5,0.0,22.0,0.0,1881.5,213.25,1372.5,1638.25,77.25,6925.25,845.0,0.0,12821.0,7770.25,12821.0,-5050.75,None,IT_NORD,2026-04-23
2026-04-12 08:00:00+00:00,122.75,10.0,1563.5,0.0,21.75,0.0,1958.75,239.25,1360.5,2382.75,62.5,7721.75,130.5,0.0,13244.75,7852.25,13244.75,-5392.5,None,IT_NORD,2026-04-23
2026-04-12 09:00:00+00:00,122.75,10.25,1548.25,0.0,22.0,0.0,1994.25,436.5,1336.25,2974.0,59.25,8503.5,456.25,0.0,13657.25,8959.75,13657.25,-4697.5,None,IT_NORD,2026-04-23
2026-04-12 10:00:00+00:00,122.5,11.0,1710.75,0.0,21.5,0.0,1923.0,538.75,1329.0,2964.0,55.25,8675.75,23.25,0.0,13770.75,8699.0,13770.75,-5071.75,None,IT_NORD,2026-04-23
2026-04-12 11:00:00+00:00,123.0,11.0,1831.25,0.0,21.75,0.0,1859.5,367.25,1333.25,2946.75,60.0,8553.75,0.0,969.75,13188.75,8553.75,14158.5,-5604.75,None,IT_NORD,2026-04-23
2026-04-12 12:00:00+00:00,123.5,10.25,1879.0,0.0,22.0,0.0,1892.0,380.75,1334.5,2654.5,65.0,8361.5,0.0,600.5,13063.75,8361.5,13664.25,-5302.75,None,IT_NORD,2026-04-23
2026-04-12 13:00:00+00:00,121.75,10.0,1755.0,0.0,22.0,0.0,1897.75,386.5,1346.0,2192.75,71.5,7803.25,0.0,1147.25,12973.0,7803.25,14120.25,-6317.0,None,IT_NORD,2026-04-23
2026-04-12 14:00:00+00:00,122.0,10.0,2065.75,0.0,22.0,0.0,1874.75,285.75,1349.25,1541.25,85.25,7356.0,0.0,702.25,13273.5,7356.0,13975.75,-6619.75,None,IT_NORD,2026-04-23
2026-04-12 15:00:00+00:00,122.25,10.25,2799.5,0.0,22.0,0.0,1973.5,223.0,1359.5,901.0,98.75,7509.75,0.0,116.0,13597.25,7509.75,13713.25,-6203.5,None,IT_NORD,2026-04-23
2026-04-12 16:00:00+00:00,122.75,11.25,3463.0,0.0,22.0,0.0,2251.0,328.5,1374.25,315.5,101.75,7990.0,233.0,0.0,14532.0,8223.0,14532.0,-6309.0,None,IT_NORD,2026-04-23
2026-04-12 17:00:00+00:00,128.75,10.75,3518.25,0.0,21.75,0.0,2596.75,425.75,1390.5,27.0,108.75,8228.25,1337.75,0.0,15465.25,9566.0,15465.25,-5899.25,None,IT_NORD,2026-04-23
2026-04-12 18:00:00+00:00,133.5,10.5,3849.5,0.0,22.0,0.0,2767.5,441.25,1392.0,0.0,112.25,8728.5,2224.75,0.0,15704.0,10953.25,15704.0,-4750.75,None,IT_NORD,2026-04-23
2026-04-12 19:00:00+00:00,132.0,10.5,3755.75,0.0,22.0,0.0,2546.0,418.75,1391.5,0.0,108.25,8384.75,1357.5,0.0,14825.25,9742.25,14825.25,-5083.0,None,IT_NORD,2026-04-23
2026-04-12 20:00:00+00:00,133.75,9.0,3993.5,0.0,21.75,0.0,2223.75,365.0,1364.25,0.0,99.0,8210.0,90.25,0.0,13829.5,8300.25,13829.5,-5529.25,None,IT_NORD,2026-04-23
2026-04-12 21:00:00+00:00,133.5,8.75,3683.0,0.0,22.0,0.0,2070.0,302.0,1355.0,0.0,102.5,7676.75,0.0,4.75,12791.0,7676.75,12795.75,-5119.0,None,IT_NORD,2026-04-23
2026-04-12 22:00:00+00:00,133.25,10.0,3465.25,0.0,21.75,0.0,1918.25,199.75,889.75,0.0,99.0,6737.0,0.0,815.0,11471.0,6737.0,12286.0,-5549.0,None,IT_NORD,2026-04-23
2026-04-12 23:00:00+00:00,136.0,9.5,3018.25,0.0,22.0,0.0,1830.25,187.75,894.5,0.0,96.75,6195.0,0.0,1267.0,10999.75,6195.0,12266.75,-6071.75,None,IT_NORD,2026-04-23
2026-04-13 00:00:00+00:00,134.0,9.75,3265.25,0.0,22.0,0.0,1801.5,201.0,854.25,0.0,98.5,6386.25,0.0,1836.5,10850.75,6386.25,12687.25,-6301.0,None,IT_NORD,2026-04-23
2026-04-13 01:00:00+00:00,134.5,9.0,2866.75,0.0,22.0,0.0,1791.5,175.25,854.0,0.0,79.75,5932.75,0.0,1798.5,10674.25,5932.75,12472.75,-6540.0,None,IT_NORD,2026-04-23
2026-04-13 02:00:00+00:00,135.75,11.5,2820.75,0.0,22.0,0.0,1784.75,176.25,889.75,0.0,82.25,5923.0,0.0,1762.0,11118.5,5923.0,12880.5,-6957.5,None,IT_NORD,2026-04-23
2026-04-13 03:00:00+00:00,134.5,12.0,4080.5,0.0,22.0,0.0,1866.5,181.75,1060.25,0.0,120.25,7477.75,0.0,476.75,12552.75,7477.75,13029.5,-5551.75,None,IT_NORD,2026-04-23
2026-04-13 04:00:00+00:00,134.25,11.0,6408.75,0.0,22.0,0.0,2173.25,377.5,1351.0,0.25,129.75,10607.75,0.0,299.25,16326.75,10607.75,16626.0,-6018.25,None,IT_NORD,2026-04-23
2026-04-13 05:00:00+00:00,133.5,10.0,7976.5,0.0,22.0,0.0,2449.5,356.0,1423.5,73.5,123.25,12567.75,398.5,0.0,19428.25,12966.25,19428.25,-6462.0,None,IT_NORD,2026-04-23
2026-04-13 06:00:00+00:00,134.5,10.0,8741.5,0.0,21.75,0.0,2602.5,372.5,1454.75,393.0,123.5,13854.0,1191.25,0.0,22077.75,15045.25,22077.75,-7032.5,None,IT_NORD,2026-04-23
2026-04-13 07:00:00+00:00,136.75,8.25,8911.75,0.0,22.0,0.0,2691.5,555.25,1405.25,720.0,114.5,14565.25,1279.5,0.0,22608.25,15844.75,22608.25,-6763.5,None,IT_NORD,2026-04-23
2026-04-13 08:00:00+00:00,134.25,9.25,8044.5,0.0,22.0,0.0,2506.25,464.0,1061.25,1133.5,103.0,13478.0,903.75,0.0,22270.0,14381.75,22270.0,-7888.25,None,IT_NORD,2026-04-23
2026-04-13 09:00:00+00:00,134.75,9.0,7867.25,0.0,22.0,0.0,2346.0,328.0,953.75,1544.75,101.25,13306.75,240.0,0.0,21861.5,13546.75,21861.5,-8314.75,None,IT_NORD,2026-04-23
2026-04-13 10:00:00+00:00,135.75,10.0,7560.25,0.0,21.75,0.0,2230.25,235.0,958.25,1737.25,101.0,12989.5,0.0,470.0,20520.0,12989.5,20990.0,-8000.5,None,IT_NORD,2026-04-23
2026-04-13 11:00:00+00:00,132.5,10.0,8050.25,0.0,21.75,0.0,2194.75,221.75,1035.0,1941.0,98.0,13705.0,0.0,281.25,21139.75,13705.0,21421.0,-7716.0,None,IT_NORD,2026-04-23
2026-04-13 12:00:00+00:00,132.25,10.0,7881.5,0.0,22.0,0.0,2267.25,233.25,1118.75,2124.0,118.25,13907.25,82.5,0.0,21519.75,13989.75,21519.75,-7530.0,None,IT_NORD,2026-04-23
2026-04-13 13:00:00+00:00,133.75,8.0,7771.25,0.0,22.0,0.0,2248.25,247.25,1173.5,2094.25,113.0,13811.25,0.0,97.25,21224.5,13811.25,21321.75,-7510.5,None,IT_NORD,2026-04-23
2026-04-13 14:00:00+00:00,132.5,8.0,8117.75,0.0,22.0,0.0,2339.75,359.25,1199.25,1542.0,111.75,13832.25,0.0,328.5,20905.5,13832.25,21234.0,-7401.75,None,IT_NORD,2026-04-23
2026-04-13 15:00:00+00:00,134.75,9.75,8988.0,0.0,22.0,0.0,2471.75,379.5,1200.25,903.5,114.75,14224.25,0.0,647.5,20289.0,14224.25,20936.5,-6712.25,None,IT_NORD,2026-04-23
2026-04-13 16:00:00+00:00,135.75,10.0,9270.0,0.0,22.0,0.0,2787.5,457.25,1287.0,366.5,113.75,14449.75,61.25,0.0,20359.75,14511.0,20359.75,-5848.75,None,IT_NORD,2026-04-23
2026-04-13 17:00:00+00:00,136.0,10.0,9513.25,0.0,21.75,0.0,2888.75,482.0,1503.75,36.75,94.75,14687.0,1329.25,0.0,20921.25,16016.25,20921.25,-4905.0,None,IT_NORD,2026-04-23
2026-04-13 18:00:00+00:00,135.0,10.0,9578.75,0.0,22.0,0.0,2866.25,511.25,1571.75,0.0,59.5,14754.5,1077.25,0.0,20908.0,15831.75,20908.0,-5076.25,None,IT_NORD,2026-04-23
2026-04-13 19:00:00+00:00,129.75,10.0,9477.25,0.0,21.75,0.0,2658.25,379.75,1508.25,0.0,86.25,14271.25,458.5,0.0,19402.75,14729.75,19402.75,-4673.0,None,IT_NORD,2026-04-23
2026-04-13 20:00:00+00:00,133.75,8.25,8994.0,0.0,22.0,0.0,2460.5,333.5,1287.5,0.0,109.5,13349.0,0.0,539.25,17346.5,13349.0,17885.75,-4536.75,None,IT_NORD,2026-04-23
2026-04-13 21:00:00+00:00,133.5,8.25,7649.5,0.0,21.75,0.0,2305.25,290.75,1150.0,0.0,93.0,11652.0,0.0,719.0,15715.75,11652.0,16434.75,-4782.75,None,IT_NORD,2026-04-23
2026-04-13 22:00:00+00:00,134.0,9.0,6663.75,0.0,21.75,0.0,2125.75,189.75,1336.75,0.0,83.25,10564.0,0.0,385.0,14873.75,10564.0,15258.75,-4694.75,None,IT_NORD,2026-04-23
2026-04-13 23:00:00+00:00,134.5,9.25,6323.0,0.0,22.0,0.0,2115.5,172.5,1336.75,0.0,81.75,10195.25,0.0,765.0,14150.0,10195.25,14915.0,-4719.75,None,IT_NORD,2026-04-23
2026-04-14 00:00:00+00:00,134.75,11.75,6339.5,0.0,22.0,0.0,2097.0,194.25,1334.5,0.0,83.75,10217.5,0.0,1069.75,13666.75,10217.5,14736.5,-4519.0,None,IT_NORD,2026-04-23
2026-04-14 01:00:00+00:00,136.25,10.25,6172.25,0.0,22.0,0.0,2116.25,204.25,1320.5,0.0,81.0,10062.75,0.0,1084.0,13703.75,10062.75,14787.75,-4725.0,None,IT_NORD,2026-04-23
2026-04-14 02:00:00+00:00,135.75,10.25,6097.5,0.0,22.0,0.0,2109.75,166.5,1331.75,0.0,107.0,9980.5,0.0,548.75,13956.25,9980.5,14505.0,-4524.5,None,IT_NORD,2026-04-23
2026-04-14 03:00:00+00:00,134.75,10.5,7207.0,0.0,22.0,0.0,2154.0,227.5,1321.0,0.0,116.25,11193.0,0.0,385.75,14926.0,11193.0,15311.75,-4118.75,None,IT_NORD,2026-04-23
2026-04-14 04:00:00+00:00,134.5,9.5,8821.25,0.0,22.0,0.0,2341.75,370.5,1313.0,0.0,120.75,13133.25,284.5,0.0,17740.0,13417.75,17740.0,-4322.25,None,IT_NORD,2026-04-23
2026-04-14 05:00:00+00:00,135.0,6.75,9268.0,0.0,22.0,0.0,2690.5,481.5,1326.0,121.5,115.75,14167.0,966.25,0.0,20748.0,15133.25,20748.0,-5614.75,None,IT_NORD,2026-04-23
2026-04-14 06:00:00+00:00,135.75,5.75,9803.0,0.0,21.75,0.0,2792.0,633.0,1321.0,554.25,113.25,15379.75,799.0,0.0,22964.25,16178.75,22964.25,-6785.5,None,IT_NORD,2026-04-23
2026-04-14 07:00:00+00:00,135.75,7.0,9392.5,0.0,22.0,0.0,2756.25,389.5,1316.75,1143.5,124.25,15287.5,388.75,0.0,23266.0,15676.25,23266.0,-7589.75,None,IT_NORD,2026-04-23
2026-04-14 08:00:00+00:00,134.5,8.5,9360.25,0.0,21.75,0.0,2604.25,265.0,1301.75,1711.25,127.75,15535.0,0.0,204.75,22973.5,15535.0,23178.25,-7643.25,None,IT_NORD,2026-04-23
2026-04-14 09:00:00+00:00,135.5,9.0,8357.0,0.0,21.75,0.0,2323.5,240.5,1293.0,2358.75,121.25,14860.25,0.0,123.0,22262.5,14860.25,22385.5,-7525.25,None,IT_NORD,2026-04-23
2026-04-14 10:00:00+00:00,135.5,10.0,7084.5,0.0,22.0,0.0,2062.25,166.0,1295.75,2558.5,116.25,13450.75,0.0,1025.25,20688.75,13450.75,21714.0,-8263.25,None,IT_NORD,2026-04-23
2026-04-14 11:00:00+00:00,132.75,10.25,6466.25,0.0,22.0,0.0,2008.0,162.25,1305.25,2521.5,116.5,12744.75,0.0,1126.75,20700.25,12744.75,21827.0,-9082.25,None,IT_NORD,2026-04-23
2026-04-14 12:00:00+00:00,135.25,12.5,7043.5,0.0,22.0,0.0,2009.0,208.5,1316.0,2409.0,115.0,13270.75,0.0,1114.75,20999.75,13270.75,22114.5,-8843.75,None,IT_NORD,2026-04-23
2026-04-14 13:00:00+00:00,145.5,11.25,7876.0,0.0,22.0,0.0,2063.0,256.75,1312.5,2124.25,112.0,13923.25,0.0,400.75,20755.0,13923.25,21155.75,-7232.5,None,IT_NORD,2026-04-23
2026-04-14 14:00:00+00:00,149.5,13.0,7670.75,0.0,21.75,0.0,2144.5,277.5,1320.5,1725.0,106.5,13429.0,0.0,156.25,20558.25,13429.0,20714.5,-7285.5,None,IT_NORD,2026-04-23
2026-04-14 15:00:00+00:00,150.0,13.0,8492.25,0.0,21.75,0.0,2296.5,365.25,1349.75,1083.0,99.25,13870.75,0.0,87.5,20078.25,13870.75,20165.75,-6295.0,None,IT_NORD,2026-04-23
2026-04-14 16:00:00+00:00,134.5,10.5,9468.25,0.0,22.0,0.0,2806.25,517.5,1347.5,524.0,91.5,14922.0,344.25,0.0,20359.0,15266.25,20359.0,-5092.75,None,IT_NORD,2026-04-23
2026-04-14 17:00:00+00:00,132.75,10.0,10069.0,0.0,21.75,0.0,3047.25,757.25,1347.25,69.0,85.75,15540.0,1229.5,0.0,20999.25,16769.5,20999.25,-4229.75,None,IT_NORD,2026-04-23
2026-04-14 18:00:00+00:00,134.5,10.75,10098.25,0.0,22.0,0.0,3189.25,840.25,1358.5,0.0,88.75,15742.25,1529.25,0.0,20994.0,17271.5,20994.0,-3722.5,None,IT_NORD,2026-04-23
2026-04-14 19:00:00+00:00,133.5,10.75,9375.0,0.0,22.0,0.0,2996.0,503.75,1357.25,0.0,91.75,14490.0,497.75,0.0,19640.0,14987.75,19640.0,-4652.25,None,IT_NORD,2026-04-23
2026-04-14 20:00:00+00:00,134.75,10.0,8543.75,0.0,22.0,0.0,2687.25,371.0,1353.25,0.0,93.5,13215.5,0.0,77.5,17637.25,13215.5,17714.75,-4499.25,None,IT_NORD,2026-04-23
2026-04-14 21:00:00+00:00,134.25,10.0,6994.0,0.0,21.75,0.0,2366.25,332.75,1339.0,0.0,109.75,11307.75,0.0,195.0,16059.0,11307.75,16254.0,-4946.25,None,IT_NORD,2026-04-23
2026-04-14 22:00:00+00:00,136.5,10.0,6356.5,0.0,22.0,0.0,2233.5,155.25,1339.0,0.0,117.75,10370.5,30.75,0.0,15036.75,10401.25,15036.75,-4635.5,None,IT_NORD,2026-04-23
