,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Water Reservoir,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-02 10:00:00+00:00,352.0,774.0,0.0,724.0,5073.0,287.0,7210.0,123.0,0.0,6041.5,7333.0,6041.5,1291.5,None,GR,2026-04-23
2026-03-02 11:00:00+00:00,360.0,801.0,0.0,804.0,4975.0,257.0,7197.0,124.0,0.0,6009.5,7321.0,6009.5,1311.5,None,GR,2026-04-23
2026-03-02 12:00:00+00:00,400.0,807.0,0.0,817.0,4879.0,219.0,7122.0,123.0,0.0,5897.0,7245.0,5897.0,1348.0,None,GR,2026-04-23
2026-03-02 13:00:00+00:00,363.0,1234.0,0.0,796.0,4348.0,189.0,6930.0,124.0,0.0,5661.5,7054.0,5661.5,1392.5,None,GR,2026-04-23
2026-03-02 14:00:00+00:00,352.0,2257.0,0.0,1179.0,2964.0,210.0,6962.0,134.0,0.0,5545.25,7096.0,5545.25,1550.75,None,GR,2026-04-23
2026-03-02 15:00:00+00:00,354.0,3649.0,0.0,1883.0,994.0,190.0,7070.0,454.0,0.0,5723.0,7524.0,5723.0,1801.0,None,GR,2026-04-23
2026-03-02 16:00:00+00:00,363.0,4467.0,0.0,2162.0,29.0,209.0,7230.0,490.0,0.0,6224.25,7720.0,6224.25,1495.75,None,GR,2026-04-23
2026-03-02 17:00:00+00:00,355.0,4703.0,0.0,2222.0,0.0,211.0,7491.0,490.0,0.0,6867.25,7981.0,6867.25,1113.75,None,GR,2026-04-23
2026-03-02 18:00:00+00:00,354.0,4885.0,0.0,2028.0,0.0,229.0,7496.0,490.0,0.0,6985.5,7986.0,6985.5,1000.5,None,GR,2026-04-23
2026-03-02 19:00:00+00:00,356.0,4690.0,0.0,2032.0,0.0,229.0,7307.0,491.0,0.0,6727.25,7798.0,6727.25,1070.75,None,GR,2026-04-23
2026-03-02 20:00:00+00:00,349.0,4645.0,0.0,1909.0,0.0,213.0,7116.0,489.0,0.0,6189.25,7605.0,6189.25,1415.75,None,GR,2026-04-23
2026-03-02 21:00:00+00:00,346.0,4125.0,0.0,1727.0,0.0,249.0,6447.0,489.0,0.0,5635.5,6936.0,5635.5,1300.5,None,GR,2026-04-23
2026-03-02 22:00:00+00:00,351.0,4030.0,0.0,1632.0,0.0,276.0,6289.0,398.0,0.0,5112.0,6687.0,5112.0,1575.0,None,GR,2026-04-23
2026-03-02 23:00:00+00:00,349.0,4001.0,0.0,1616.0,0.0,312.0,6278.0,268.0,0.0,4693.25,6546.0,4693.25,1852.75,None,GR,2026-04-23
2026-03-03 00:00:00+00:00,353.0,3796.0,0.0,1669.0,0.0,302.0,6120.0,268.0,0.0,4546.0,6388.0,4546.0,1842.0,None,GR,2026-04-23
2026-03-03 01:00:00+00:00,347.0,3700.0,0.0,1688.0,0.0,275.0,6010.0,268.0,0.0,4460.75,6278.0,4460.75,1817.25,None,GR,2026-04-23
2026-03-03 02:00:00+00:00,347.0,3742.0,0.0,1687.0,0.0,288.0,6064.0,268.0,0.0,4407.5,6332.0,4407.5,1924.5,None,GR,2026-04-23
2026-03-03 03:00:00+00:00,348.0,3785.0,0.0,1688.0,0.0,291.0,6112.0,268.0,0.0,4475.0,6380.0,4475.0,1905.0,None,GR,2026-04-23
2026-03-03 04:00:00+00:00,349.0,3989.0,0.0,1739.0,0.0,338.0,6415.0,324.0,0.0,4872.0,6739.0,4872.0,1867.0,None,GR,2026-04-23
2026-03-03 05:00:00+00:00,352.0,4000.0,0.0,1719.0,371.0,355.0,6797.0,443.0,0.0,5551.25,7240.0,5551.25,1688.75,None,GR,2026-04-23
2026-03-03 06:00:00+00:00,348.0,3010.0,0.0,1548.0,2206.0,352.0,7464.0,443.0,0.0,6026.25,7907.0,6026.25,1880.75,None,GR,2026-04-23
2026-03-03 07:00:00+00:00,343.0,1652.0,0.0,735.0,4286.0,270.0,7286.0,292.0,0.0,6183.5,7578.0,6183.5,1394.5,None,GR,2026-04-23
2026-03-03 08:00:00+00:00,336.0,693.0,0.0,616.0,4962.0,174.0,6781.0,123.0,0.0,6125.5,6904.0,6125.5,778.5,None,GR,2026-04-23
2026-03-03 09:00:00+00:00,336.0,656.0,0.0,624.0,4986.0,129.0,6731.0,123.0,0.0,6025.0,6854.0,6025.0,829.0,None,GR,2026-04-23
2026-03-03 10:00:00+00:00,342.0,656.0,0.0,623.0,5243.0,142.0,7006.0,123.0,0.0,6038.25,7129.0,6038.25,1090.75,None,GR,2026-04-23
2026-03-03 11:00:00+00:00,343.0,650.0,0.0,629.0,5116.0,141.0,6879.0,123.0,0.0,6075.25,7002.0,6075.25,926.75,None,GR,2026-04-23
2026-03-03 12:00:00+00:00,358.0,654.0,0.0,642.0,4372.0,140.0,6166.0,123.0,0.0,5872.5,6289.0,5872.5,416.5,None,GR,2026-04-23
2026-03-03 13:00:00+00:00,577.0,882.0,0.0,706.0,3674.0,181.0,6020.0,123.0,0.0,5623.25,6143.0,5623.25,519.75,None,GR,2026-04-23
2026-03-03 14:00:00+00:00,654.0,2100.0,0.0,1053.0,2554.0,175.0,6536.0,163.0,0.0,5476.0,6699.0,5476.0,1223.0,None,GR,2026-04-23
2026-03-03 15:00:00+00:00,663.0,3633.0,0.0,1558.0,778.0,140.0,6772.0,454.0,0.0,5666.25,7226.0,5666.25,1559.75,None,GR,2026-04-23
2026-03-03 16:00:00+00:00,663.0,4254.0,0.0,1924.0,35.0,168.0,7044.0,490.0,0.0,6128.25,7534.0,6128.25,1405.75,None,GR,2026-04-23
2026-03-03 17:00:00+00:00,660.0,4526.0,0.0,1992.0,0.0,162.0,7340.0,490.0,0.0,6746.75,7830.0,6746.75,1083.25,None,GR,2026-04-23
2026-03-03 18:00:00+00:00,653.0,4654.0,0.0,1995.0,0.0,179.0,7481.0,489.0,0.0,6820.0,7970.0,6820.0,1150.0,None,GR,2026-04-23
2026-03-03 19:00:00+00:00,684.0,4339.0,0.0,1811.0,0.0,209.0,7043.0,490.0,0.0,6572.75,7533.0,6572.75,960.25,None,GR,2026-04-23
2026-03-03 20:00:00+00:00,710.0,4123.0,0.0,1672.0,0.0,254.0,6759.0,467.0,0.0,6048.25,7226.0,6048.25,1177.75,None,GR,2026-04-23
2026-03-03 21:00:00+00:00,708.0,4122.0,0.0,1600.0,0.0,267.0,6697.0,456.0,0.0,5545.75,7153.0,5545.75,1607.25,None,GR,2026-04-23
2026-03-03 22:00:00+00:00,709.0,3846.0,0.0,1525.0,0.0,370.0,6450.0,457.0,0.0,5058.5,6907.0,5058.5,1848.5,None,GR,2026-04-23
2026-03-03 23:00:00+00:00,643.0,3580.0,0.0,1487.0,0.0,533.0,6243.0,352.0,0.0,4632.75,6595.0,4632.75,1962.25,None,GR,2026-04-23
2026-03-04 00:00:00+00:00,519.0,3539.0,0.0,1455.0,0.0,738.0,6251.0,352.0,0.0,4500.0,6603.0,4500.0,2103.0,None,GR,2026-04-23
2026-03-04 01:00:00+00:00,513.0,3274.0,0.0,1440.0,0.0,825.0,6052.0,284.0,0.0,4382.5,6336.0,4382.5,1953.5,None,GR,2026-04-23
2026-03-04 02:00:00+00:00,513.0,3327.0,0.0,1370.0,0.0,955.0,6165.0,196.0,0.0,4320.0,6361.0,4320.0,2041.0,None,GR,2026-04-23
2026-03-04 03:00:00+00:00,514.0,3270.0,0.0,1441.0,0.0,1071.0,6296.0,209.0,0.0,4355.5,6505.0,4355.5,2149.5,None,GR,2026-04-23
2026-03-04 04:00:00+00:00,514.0,3333.0,0.0,1588.0,0.0,1238.0,6673.0,372.0,0.0,4817.75,7045.0,4817.75,2227.25,None,GR,2026-04-23
2026-03-04 05:00:00+00:00,525.0,3301.0,0.0,1593.0,371.0,1269.0,7059.0,443.0,0.0,5455.75,7502.0,5455.75,2046.25,None,GR,2026-04-23
2026-03-04 06:00:00+00:00,511.0,2657.0,0.0,1523.0,1627.0,1115.0,7433.0,435.0,0.0,5962.5,7868.0,5962.5,1905.5,None,GR,2026-04-23
2026-03-04 07:00:00+00:00,492.0,1861.0,0.0,913.0,3143.0,867.0,7276.0,202.0,0.0,6224.25,7478.0,6224.25,1253.75,None,GR,2026-04-23
2026-03-04 08:00:00+00:00,487.0,926.0,0.0,459.0,4533.0,723.0,7128.0,122.0,0.0,6177.25,7250.0,6177.25,1072.75,None,GR,2026-04-23
2026-03-04 09:00:00+00:00,539.0,780.0,0.0,410.0,4962.0,591.0,7282.0,122.0,0.0,6137.0,7404.0,6137.0,1267.0,None,GR,2026-04-23
2026-03-04 10:00:00+00:00,468.0,761.0,0.0,410.0,5044.0,537.0,7220.0,121.0,0.0,6174.5,7341.0,6174.5,1166.5,None,GR,2026-04-23
2026-03-04 11:00:00+00:00,469.0,764.0,0.0,410.0,4997.0,495.0,7135.0,121.0,0.0,6096.0,7256.0,6096.0,1160.0,None,GR,2026-04-23
2026-03-04 12:00:00+00:00,468.0,864.0,0.0,400.0,4592.0,455.0,6779.0,122.0,0.0,5913.0,6901.0,5913.0,988.0,None,GR,2026-04-23
2026-03-04 13:00:00+00:00,472.0,1293.0,0.0,612.0,3712.0,554.0,6643.0,131.0,0.0,5661.75,6774.0,5661.75,1112.25,None,GR,2026-04-23
2026-03-04 14:00:00+00:00,546.0,2438.0,0.0,1048.0,2368.0,504.0,6904.0,229.0,0.0,5547.0,7133.0,5547.0,1586.0,None,GR,2026-04-23
2026-03-04 15:00:00+00:00,559.0,3561.0,0.0,1524.0,869.0,463.0,6976.0,419.0,0.0,5649.75,7395.0,5649.75,1745.25,None,GR,2026-04-23
2026-03-04 16:00:00+00:00,748.0,4525.0,0.0,1866.0,38.0,480.0,7657.0,478.0,0.0,6101.0,8135.0,6101.0,2034.0,None,GR,2026-04-23
2026-03-04 17:00:00+00:00,771.0,4703.0,0.0,2012.0,0.0,461.0,7947.0,458.0,0.0,6721.25,8405.0,6721.25,1683.75,None,GR,2026-04-23
2026-03-04 18:00:00+00:00,759.0,4780.0,0.0,2039.0,0.0,372.0,7950.0,488.0,0.0,6819.75,8438.0,6819.75,1618.25,None,GR,2026-04-23
2026-03-04 19:00:00+00:00,735.0,4626.0,0.0,2006.0,0.0,293.0,7660.0,490.0,0.0,6566.0,8150.0,6566.0,1584.0,None,GR,2026-04-23
2026-03-04 20:00:00+00:00,626.0,4571.0,0.0,1908.0,0.0,267.0,7372.0,505.0,0.0,6051.25,7877.0,6051.25,1825.75,None,GR,2026-04-23
2026-03-04 21:00:00+00:00,761.0,4293.0,0.0,1515.0,0.0,290.0,6859.0,431.0,0.0,5534.5,7290.0,5534.5,1755.5,None,GR,2026-04-23
2026-03-04 22:00:00+00:00,697.0,3954.0,0.0,1395.0,0.0,344.0,6390.0,335.0,0.0,5027.25,6725.0,5027.25,1697.75,None,GR,2026-04-23
2026-03-04 23:00:00+00:00,514.0,4000.0,0.0,1323.0,0.0,404.0,6241.0,122.0,0.0,4655.25,6363.0,4655.25,1707.75,None,GR,2026-04-23
2026-03-05 00:00:00+00:00,506.0,4085.0,0.0,1268.0,0.0,454.0,6313.0,122.0,0.0,4549.25,6435.0,4549.25,1885.75,None,GR,2026-04-23
2026-03-05 01:00:00+00:00,501.0,4004.0,0.0,1258.0,0.0,468.0,6231.0,121.0,0.0,4432.75,6352.0,4432.75,1919.25,None,GR,2026-04-23
2026-03-05 02:00:00+00:00,506.0,3888.0,0.0,1259.0,0.0,399.0,6052.0,122.0,0.0,4371.25,6174.0,4371.25,1802.75,None,GR,2026-04-23
2026-03-05 03:00:00+00:00,509.0,4043.0,0.0,1379.0,0.0,347.0,6278.0,122.0,0.0,4416.5,6400.0,4416.5,1983.5,None,GR,2026-04-23
2026-03-05 04:00:00+00:00,550.0,4019.0,0.0,1694.0,0.0,342.0,6605.0,262.0,0.0,4845.75,6867.0,4845.75,2021.25,None,GR,2026-04-23
2026-03-05 05:00:00+00:00,719.0,4014.0,0.0,1778.0,309.0,331.0,7151.0,372.0,0.0,5456.0,7523.0,5456.0,2067.0,None,GR,2026-04-23
2026-03-05 06:00:00+00:00,568.0,3630.0,0.0,1569.0,1432.0,268.0,7467.0,370.0,0.0,5962.25,7837.0,5962.25,1874.75,None,GR,2026-04-23
2026-03-05 07:00:00+00:00,494.0,2921.0,0.0,881.0,2884.0,221.0,7401.0,128.0,0.0,6125.75,7529.0,6125.75,1403.25,None,GR,2026-04-23
2026-03-05 08:00:00+00:00,484.0,1753.0,0.0,501.0,4048.0,240.0,7026.0,124.0,0.0,6076.25,7150.0,6076.25,1073.75,None,GR,2026-04-23
2026-03-05 09:00:00+00:00,483.0,1039.0,0.0,362.0,4642.0,214.0,6740.0,125.0,0.0,6036.5,6865.0,6036.5,828.5,None,GR,2026-04-23
2026-03-05 10:00:00+00:00,580.0,1073.0,0.0,395.0,4313.0,200.0,6561.0,124.0,0.0,6035.75,6685.0,6035.75,649.25,None,GR,2026-04-23
2026-03-05 11:00:00+00:00,584.0,1075.0,0.0,430.0,4069.0,273.0,6431.0,124.0,0.0,5969.25,6555.0,5969.25,585.75,None,GR,2026-04-23
2026-03-05 12:00:00+00:00,553.0,1200.0,0.0,360.0,3646.0,341.0,6100.0,125.0,0.0,5894.75,6225.0,5894.75,330.25,None,GR,2026-04-23
2026-03-05 13:00:00+00:00,568.0,1603.0,0.0,536.0,2977.0,548.0,6232.0,125.0,0.0,5633.0,6357.0,5633.0,724.0,None,GR,2026-04-23
2026-03-05 14:00:00+00:00,562.0,2989.0,0.0,983.0,1792.0,706.0,7032.0,125.0,0.0,5566.25,7157.0,5566.25,1590.75,None,GR,2026-04-23
2026-03-05 15:00:00+00:00,508.0,3749.0,0.0,1372.0,731.0,820.0,7180.0,316.0,0.0,5694.5,7496.0,5694.5,1801.5,None,GR,2026-04-23
2026-03-05 16:00:00+00:00,551.0,4485.0,0.0,1765.0,27.0,989.0,7817.0,544.0,0.0,6124.25,8361.0,6124.25,2236.75,None,GR,2026-04-23
2026-03-05 17:00:00+00:00,560.0,4646.0,0.0,1833.0,0.0,856.0,7895.0,495.0,0.0,6668.75,8390.0,6668.75,1721.25,None,GR,2026-04-23
2026-03-05 18:00:00+00:00,515.0,4457.0,0.0,1833.0,0.0,858.0,7663.0,486.0,0.0,6696.75,8149.0,6696.75,1452.25,None,GR,2026-04-23
2026-03-05 19:00:00+00:00,521.0,4526.0,0.0,1813.0,0.0,962.0,7822.0,470.0,0.0,6443.5,8292.0,6443.5,1848.5,None,GR,2026-04-23
2026-03-05 20:00:00+00:00,519.0,4065.0,0.0,1714.0,0.0,1259.0,7557.0,187.0,0.0,5921.75,7744.0,5921.75,1822.25,None,GR,2026-04-23
2026-03-05 21:00:00+00:00,515.0,3436.0,0.0,1452.0,0.0,1600.0,7003.0,124.0,0.0,5447.75,7127.0,5447.75,1679.25,None,GR,2026-04-23
2026-03-05 22:00:00+00:00,503.0,3581.0,0.0,1310.0,0.0,1535.0,6929.0,125.0,0.0,4981.75,7054.0,4981.75,2072.25,None,GR,2026-04-23
2026-03-05 23:00:00+00:00,428.0,3023.0,0.0,1441.0,0.0,1499.0,6391.0,107.0,0.0,4588.5,6498.0,4588.5,1909.5,None,GR,2026-04-23
2026-03-06 00:00:00+00:00,214.0,2984.0,0.0,1341.0,0.0,1542.0,6081.0,126.0,0.0,4497.5,6207.0,4497.5,1709.5,None,GR,2026-04-23
2026-03-06 01:00:00+00:00,214.0,2972.0,0.0,1323.0,0.0,1594.0,6103.0,126.0,0.0,4393.5,6229.0,4393.5,1835.5,None,GR,2026-04-23
2026-03-06 02:00:00+00:00,214.0,3049.0,0.0,1324.0,0.0,1578.0,6165.0,126.0,0.0,4309.5,6291.0,4309.5,1981.5,None,GR,2026-04-23
2026-03-06 03:00:00+00:00,214.0,2992.0,0.0,1435.0,0.0,1637.0,6278.0,128.0,0.0,4391.25,6406.0,4391.25,2014.75,None,GR,2026-04-23
2026-03-06 04:00:00+00:00,214.0,2754.0,0.0,1633.0,0.0,1659.0,6260.0,247.0,0.0,4786.0,6507.0,4786.0,1721.0,None,GR,2026-04-23
2026-03-06 05:00:00+00:00,213.0,2600.0,0.0,1756.0,546.0,1457.0,6572.0,332.0,0.0,5346.0,6904.0,5346.0,1558.0,None,GR,2026-04-23
2026-03-06 06:00:00+00:00,182.0,1589.0,0.0,1060.0,2500.0,1294.0,6625.0,240.0,0.0,5843.0,6865.0,5843.0,1022.0,None,GR,2026-04-23
2026-03-06 07:00:00+00:00,171.0,997.0,0.0,585.0,4020.0,1002.0,6775.0,111.0,0.0,5965.25,6886.0,5965.25,920.75,None,GR,2026-04-23
2026-03-06 08:00:00+00:00,186.0,1098.0,0.0,446.0,4428.0,832.0,6990.0,92.0,0.0,5950.75,7082.0,5950.75,1131.25,None,GR,2026-04-23
2026-03-06 09:00:00+00:00,186.0,983.0,0.0,278.0,4335.0,668.0,6450.0,13.0,0.0,5883.5,6463.0,5883.5,579.5,None,GR,2026-04-23
2026-03-06 10:00:00+00:00,185.0,965.0,0.0,374.0,4412.0,608.0,6544.0,0.0,0.0,5921.0,6544.0,5921.0,623.0,None,GR,2026-04-23
2026-03-06 11:00:00+00:00,187.0,963.0,0.0,370.0,4235.0,551.0,6306.0,0.0,0.0,5874.25,6306.0,5874.25,431.75,None,GR,2026-04-23
2026-03-06 12:00:00+00:00,187.0,969.0,0.0,385.0,4009.0,513.0,6063.0,0.0,0.0,5780.5,6063.0,5780.5,282.5,None,GR,2026-04-23
2026-03-06 13:00:00+00:00,265.0,1096.0,0.0,548.0,3634.0,448.0,5991.0,71.0,0.0,5585.0,6062.0,5585.0,477.0,None,GR,2026-04-23
2026-03-06 14:00:00+00:00,332.0,2017.0,0.0,839.0,2462.0,481.0,6131.0,171.0,0.0,5504.0,6302.0,5504.0,798.0,None,GR,2026-04-23
2026-03-06 15:00:00+00:00,372.0,3283.0,0.0,1557.0,749.0,535.0,6496.0,404.0,0.0,5588.25,6900.0,5588.25,1311.75,None,GR,2026-04-23
2026-03-06 16:00:00+00:00,359.0,4379.0,0.0,1795.0,33.0,581.0,7147.0,514.0,0.0,5986.25,7661.0,5986.25,1674.75,None,GR,2026-04-23
2026-03-06 17:00:00+00:00,348.0,4536.0,0.0,1734.0,0.0,616.0,7234.0,527.0,0.0,6464.75,7761.0,6464.75,1296.25,None,GR,2026-04-23
2026-03-06 18:00:00+00:00,348.0,4465.0,0.0,1799.0,0.0,640.0,7252.0,470.0,0.0,6465.25,7722.0,6465.25,1256.75,None,GR,2026-04-23
2026-03-06 19:00:00+00:00,348.0,4582.0,0.0,1817.0,0.0,538.0,7285.0,413.0,0.0,6251.0,7698.0,6251.0,1447.0,None,GR,2026-04-23
2026-03-06 20:00:00+00:00,349.0,4428.0,0.0,1768.0,0.0,560.0,7105.0,430.0,0.0,5817.5,7535.0,5817.5,1717.5,None,GR,2026-04-23
2026-03-06 21:00:00+00:00,349.0,4294.0,0.0,1719.0,0.0,680.0,7042.0,277.0,0.0,5433.5,7319.0,5433.5,1885.5,None,GR,2026-04-23
2026-03-06 22:00:00+00:00,350.0,4246.0,0.0,1395.0,0.0,775.0,6766.0,237.0,0.0,5032.5,7003.0,5032.5,1970.5,None,GR,2026-04-23
2026-03-06 23:00:00+00:00,350.0,3933.0,0.0,1413.0,0.0,769.0,6465.0,186.0,0.0,4683.5,6651.0,4683.5,1967.5,None,GR,2026-04-23
2026-03-07 00:00:00+00:00,349.0,3683.0,0.0,1423.0,0.0,899.0,6354.0,153.0,0.0,4547.5,6507.0,4547.5,1959.5,None,GR,2026-04-23
2026-03-07 01:00:00+00:00,349.0,3393.0,0.0,1438.0,0.0,1060.0,6240.0,153.0,0.0,4383.75,6393.0,4383.75,2009.25,None,GR,2026-04-23
2026-03-07 02:00:00+00:00,350.0,3181.0,0.0,1407.0,0.0,1258.0,6196.0,153.0,0.0,4289.5,6349.0,4289.5,2059.5,None,GR,2026-04-23
2026-03-07 03:00:00+00:00,350.0,3150.0,0.0,1288.0,0.0,1405.0,6193.0,153.0,0.0,4286.75,6346.0,4286.75,2059.25,None,GR,2026-04-23
2026-03-07 04:00:00+00:00,343.0,3238.0,0.0,1281.0,0.0,1334.0,6196.0,246.0,0.0,4429.0,6442.0,4429.0,2013.0,None,GR,2026-04-23
2026-03-07 05:00:00+00:00,349.0,2959.0,0.0,1189.0,556.0,1250.0,6303.0,242.0,0.0,4673.75,6545.0,4673.75,1871.25,None,GR,2026-04-23
2026-03-07 06:00:00+00:00,352.0,1596.0,0.0,1013.0,2450.0,1141.0,6552.0,10.0,0.0,5093.5,6562.0,5093.5,1468.5,None,GR,2026-04-23
2026-03-07 07:00:00+00:00,347.0,785.0,0.0,645.0,4151.0,1045.0,6973.0,0.0,0.0,5352.25,6973.0,5352.25,1620.75,None,GR,2026-04-23
2026-03-07 08:00:00+00:00,349.0,783.0,0.0,481.0,4561.0,703.0,6877.0,0.0,0.0,5388.0,6877.0,5388.0,1489.0,None,GR,2026-04-23
2026-03-07 09:00:00+00:00,352.0,781.0,0.0,338.0,3965.0,564.0,6000.0,0.0,0.0,5300.75,6000.0,5300.75,699.25,None,GR,2026-04-23
2026-03-07 10:00:00+00:00,349.0,789.0,0.0,303.0,3075.0,460.0,4976.0,0.0,0.0,5388.0,4976.0,5388.0,-412.0,None,GR,2026-04-23
2026-03-07 11:00:00+00:00,351.0,784.0,0.0,384.0,2832.0,454.0,4805.0,0.0,0.0,5474.75,4805.0,5474.75,-669.75,None,GR,2026-04-23
2026-03-07 12:00:00+00:00,351.0,826.0,0.0,439.0,2934.0,604.0,5154.0,0.0,0.0,5367.0,5154.0,5367.0,-213.0,None,GR,2026-04-23
2026-03-07 13:00:00+00:00,391.0,1070.0,0.0,482.0,3125.0,788.0,5856.0,0.0,0.0,5156.5,5856.0,5156.5,699.5,None,GR,2026-04-23
2026-03-07 14:00:00+00:00,490.0,1813.0,0.0,720.0,2360.0,1062.0,6445.0,0.0,0.0,5050.5,6445.0,5050.5,1394.5,None,GR,2026-04-23
2026-03-07 15:00:00+00:00,491.0,2930.0,0.0,1009.0,881.0,1317.0,6628.0,63.0,0.0,5183.0,6691.0,5183.0,1508.0,None,GR,2026-04-23
2026-03-07 16:00:00+00:00,427.0,3912.0,0.0,1582.0,38.0,1346.0,7305.0,482.0,0.0,5634.25,7787.0,5634.25,2152.75,None,GR,2026-04-23
2026-03-07 17:00:00+00:00,368.0,3966.0,0.0,1889.0,0.0,1294.0,7517.0,528.0,0.0,6201.5,8045.0,6201.5,1843.5,None,GR,2026-04-23
2026-03-07 18:00:00+00:00,354.0,3957.0,0.0,1764.0,0.0,1302.0,7377.0,489.0,0.0,6237.25,7866.0,6237.25,1628.75,None,GR,2026-04-23
2026-03-07 19:00:00+00:00,354.0,3912.0,0.0,1529.0,0.0,1285.0,7080.0,511.0,0.0,5999.25,7591.0,5999.25,1591.75,None,GR,2026-04-23
2026-03-07 20:00:00+00:00,353.0,3897.0,0.0,1449.0,0.0,1297.0,6996.0,458.0,0.0,5598.75,7454.0,5598.75,1855.25,None,GR,2026-04-23
2026-03-07 21:00:00+00:00,357.0,3654.0,0.0,1325.0,0.0,1358.0,6694.0,301.0,0.0,5236.0,6995.0,5236.0,1759.0,None,GR,2026-04-23
2026-03-07 22:00:00+00:00,392.0,3456.0,0.0,1301.0,0.0,1429.0,6578.0,215.0,0.0,4903.75,6793.0,4903.75,1889.25,None,GR,2026-04-23
2026-03-07 23:00:00+00:00,367.0,3028.0,0.0,1258.0,0.0,1515.0,6168.0,249.0,0.0,4585.0,6417.0,4585.0,1832.0,None,GR,2026-04-23
2026-03-08 00:00:00+00:00,354.0,2925.0,0.0,1235.0,0.0,1581.0,6095.0,250.0,0.0,4424.75,6345.0,4424.75,1920.25,None,GR,2026-04-23
2026-03-08 01:00:00+00:00,355.0,2909.0,0.0,1199.0,0.0,1569.0,6032.0,162.0,0.0,4301.0,6194.0,4301.0,1893.0,None,GR,2026-04-23
2026-03-08 02:00:00+00:00,356.0,2758.0,0.0,1252.0,0.0,1596.0,5962.0,161.0,0.0,4196.0,6123.0,4196.0,1927.0,None,GR,2026-04-23
2026-03-08 03:00:00+00:00,356.0,2576.0,0.0,1251.0,0.0,1738.0,5921.0,230.0,0.0,4106.75,6151.0,4106.75,2044.25,None,GR,2026-04-23
2026-03-08 04:00:00+00:00,354.0,2612.0,0.0,1293.0,5.0,1673.0,5937.0,266.0,0.0,4213.5,6203.0,4213.5,1989.5,None,GR,2026-04-23
2026-03-08 05:00:00+00:00,351.0,2308.0,0.0,1101.0,442.0,1607.0,5809.0,204.0,0.0,4336.25,6013.0,4336.25,1676.75,None,GR,2026-04-23
2026-03-08 06:00:00+00:00,353.0,1813.0,0.0,542.0,1911.0,1473.0,6092.0,31.0,0.0,4590.75,6123.0,4590.75,1532.25,None,GR,2026-04-23
2026-03-08 07:00:00+00:00,352.0,814.0,0.0,279.0,3186.0,1325.0,5956.0,0.0,0.0,4825.75,5956.0,4825.75,1130.25,None,GR,2026-04-23
2026-03-08 08:00:00+00:00,354.0,843.0,0.0,253.0,3662.0,1003.0,6115.0,0.0,0.0,5004.75,6115.0,5004.75,1110.25,None,GR,2026-04-23
2026-03-08 09:00:00+00:00,354.0,874.0,0.0,237.0,3644.0,833.0,5942.0,0.0,0.0,5155.0,5942.0,5155.0,787.0,None,GR,2026-04-23
2026-03-08 10:00:00+00:00,348.0,882.0,0.0,220.0,3483.0,784.0,5717.0,0.0,0.0,5338.5,5717.0,5338.5,378.5,None,GR,2026-04-23
2026-03-08 11:00:00+00:00,352.0,878.0,0.0,284.0,2951.0,730.0,5195.0,0.0,0.0,5326.5,5195.0,5326.5,-131.5,None,GR,2026-04-23
2026-03-08 12:00:00+00:00,354.0,843.0,0.0,334.0,2687.0,825.0,5043.0,0.0,0.0,5020.25,5043.0,5020.25,22.75,None,GR,2026-04-23
2026-03-08 13:00:00+00:00,356.0,1182.0,0.0,339.0,2507.0,992.0,5376.0,0.0,0.0,4738.5,5376.0,4738.5,637.5,None,GR,2026-04-23
2026-03-08 14:00:00+00:00,373.0,1864.0,0.0,430.0,1941.0,1256.0,5864.0,0.0,0.0,4715.75,5864.0,4715.75,1148.25,None,GR,2026-04-23
2026-03-08 15:00:00+00:00,357.0,2534.0,0.0,846.0,637.0,1822.0,6196.0,50.0,0.0,4921.0,6246.0,4921.0,1325.0,None,GR,2026-04-23
2026-03-08 16:00:00+00:00,355.0,3344.0,0.0,1440.0,30.0,1955.0,7124.0,340.0,0.0,5368.5,7464.0,5368.5,2095.5,None,GR,2026-04-23
2026-03-08 17:00:00+00:00,358.0,3606.0,0.0,1830.0,0.0,1980.0,7774.0,458.0,0.0,5996.0,8232.0,5996.0,2236.0,None,GR,2026-04-23
2026-03-08 18:00:00+00:00,355.0,3484.0,0.0,1832.0,0.0,2122.0,7793.0,457.0,0.0,6072.0,8250.0,6072.0,2178.0,None,GR,2026-04-23
2026-03-08 19:00:00+00:00,351.0,3450.0,0.0,1536.0,0.0,2316.0,7653.0,457.0,0.0,5933.5,8110.0,5933.5,2176.5,None,GR,2026-04-23
2026-03-08 20:00:00+00:00,349.0,2921.0,0.0,1402.0,0.0,2528.0,7200.0,395.0,0.0,5589.0,7595.0,5589.0,2006.0,None,GR,2026-04-23
2026-03-08 21:00:00+00:00,351.0,2466.0,0.0,1316.0,0.0,2703.0,6836.0,247.0,0.0,5133.5,7083.0,5133.5,1949.5,None,GR,2026-04-23
2026-03-08 22:00:00+00:00,351.0,2242.0,0.0,998.0,0.0,2783.0,6374.0,144.0,0.0,4672.5,6518.0,4672.5,1845.5,None,GR,2026-04-23
