,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-09 11:00:00+00:00,1943.0,3004.0,0.0,0.0,628.5,5107.0,772.5,5550.0,4934.0875,4425.290999999999,26364.3785,260.5,0.0,40118.0,26624.8785,40118.0,-13493.121500000001,None,GB,2026-04-23
2026-04-09 12:00:00+00:00,1930.5,2285.5,0.0,0.0,509.0,5102.5,604.5,5512.0,5711.223,5389.776,27044.998999999996,26.5,0.0,40282.5,27071.498999999996,40282.5,-13211.001000000004,None,GB,2026-04-23
2026-04-09 13:00:00+00:00,1937.0,2240.5,0.0,0.0,415.0,5103.5,640.0,4812.5,6392.4130000000005,6073.905,27614.818,3.0,0.0,39138.5,27617.818,39138.5,-11520.682,None,GB,2026-04-23
2026-04-09 14:00:00+00:00,1932.5,2780.5,0.0,0.0,411.0,5098.5,900.0,4328.5,6980.9565,6880.5470000000005,29312.5035,2.0,0.0,37212.0,29314.5035,37212.0,-7897.496500000001,None,GB,2026-04-23
2026-04-09 15:00:00+00:00,1948.0,2536.5,0.0,0.0,471.5,5102.0,756.5,3724.5,7376.124,7348.816000000001,29263.940000000002,0.0,0.0,36890.0,29263.940000000002,36890.0,-7626.059999999998,None,GB,2026-04-23
2026-04-09 16:00:00+00:00,1937.5,2915.5,0.0,0.0,505.0,5111.5,811.5,3195.5,8037.706,7264.152,29778.358,59.0,0.0,37004.0,29837.358,37004.0,-7166.642,None,GB,2026-04-23
2026-04-09 17:00:00+00:00,1940.0,3589.0,0.0,0.0,533.5,5114.0,1409.5,1940.0,8648.7025,7106.971,30281.673499999997,54.0,0.0,35983.0,30335.673499999997,35983.0,-5647.326500000003,None,GB,2026-04-23
2026-04-09 18:00:00+00:00,1940.0,3911.5,0.0,0.0,543.0,5106.0,1482.0,347.5,9603.3835,6837.568499999999,29770.951999999997,382.5,0.0,36065.0,30153.451999999997,36065.0,-5911.5480000000025,None,GB,2026-04-23
2026-04-09 19:00:00+00:00,1940.0,3414.5,0.0,0.0,555.5,5110.5,1022.5,0.0,10040.0865,6782.2585,28865.344999999998,420.5,0.0,37350.0,29285.844999999998,37350.0,-8064.1550000000025,None,GB,2026-04-23
2026-04-09 20:00:00+00:00,1938.0,2379.0,0.0,0.0,534.5,5110.0,534.0,0.0,10223.992999999999,6814.777,27534.269999999997,269.5,0.0,34977.0,27803.769999999997,34977.0,-7173.230000000003,None,GB,2026-04-23
2026-04-09 21:00:00+00:00,1938.5,2284.0,0.0,0.0,521.5,5104.5,194.5,0.0,10461.748500000002,7207.125,27711.8735,59.0,0.0,30005.0,27770.8735,30005.0,-2234.1264999999985,None,GB,2026-04-23
2026-04-09 22:00:00+00:00,1654.0,2398.5,0.0,0.0,465.5,5113.0,511.0,0.0,10156.378,7290.404500000001,27588.7825,0.0,0.0,26515.0,27588.7825,26515.0,1073.7825000000012,None,GB,2026-04-23
2026-04-09 23:00:00+00:00,1290.5,2489.0,0.0,0.0,449.0,5115.5,290.0,0.0,10698.0065,6864.9400000000005,27196.9465,0.0,0.0,24634.0,27196.9465,24634.0,2562.946499999998,None,GB,2026-04-23
2026-04-10 00:00:00+00:00,1290.0,2424.5,0.0,0.0,436.5,5114.0,197.5,0.0,11083.7275,6477.406499999999,27023.634,2.0,0.0,24776.5,27025.634,24776.5,2249.133999999998,None,GB,2026-04-23
2026-04-10 01:00:00+00:00,1288.5,1874.0,0.0,0.0,408.5,5114.5,251.0,0.0,11448.889,6312.992,26698.381,4.0,0.0,23928.0,26702.381,23928.0,2774.381000000001,None,GB,2026-04-23
2026-04-10 02:00:00+00:00,1289.0,1601.0,0.0,0.0,392.5,5114.5,197.0,0.0,11418.438,5621.529,25633.967000000004,4.0,0.0,22592.0,25637.967000000004,22592.0,3045.967000000004,None,GB,2026-04-23
2026-04-10 03:00:00+00:00,1364.0,1437.5,0.0,0.0,389.0,5115.5,282.5,0.0,10934.223,4971.3395,24494.0625,4.0,0.0,22055.5,24498.0625,22055.5,2442.5625,None,GB,2026-04-23
2026-04-10 04:00:00+00:00,1919.0,1844.5,0.0,0.0,423.5,5119.5,523.0,0.0,9887.957,4081.6915,23799.148500000003,2.0,0.0,22897.0,23801.148500000003,22897.0,904.148500000003,None,GB,2026-04-23
2026-04-10 05:00:00+00:00,1936.0,3680.5,0.0,0.0,530.5,5109.5,1040.5,62.0,8563.514,3390.992,24313.506,489.0,0.0,26973.0,24802.506,26973.0,-2170.493999999999,None,GB,2026-04-23
2026-04-10 06:00:00+00:00,1937.0,6634.0,0.0,0.0,688.0,5110.5,1014.0,1000.0,7111.875,2606.508,26101.883,778.5,0.0,34053.0,26880.383,34053.0,-7172.616999999998,None,GB,2026-04-23
2026-04-10 07:00:00+00:00,1938.0,7685.0,0.0,0.0,754.0,5105.5,1369.5,2872.5,6281.8369999999995,1965.5115,27971.8485,974.5,0.0,37448.5,28946.3485,37448.5,-8502.1515,None,GB,2026-04-23
2026-04-10 08:00:00+00:00,1939.5,7253.5,0.0,0.0,816.5,5112.5,1248.0,5629.0,4993.448,1583.8335,28576.2815,985.0,0.0,39070.5,29561.2815,39070.5,-9509.218499999999,None,GB,2026-04-23
2026-04-10 09:00:00+00:00,1939.0,6963.5,0.0,0.0,676.5,5118.0,618.5,7540.0,3464.7055,1433.1895,27753.395,934.5,0.0,40524.0,28687.895,40524.0,-11836.105,None,GB,2026-04-23
2026-04-10 10:00:00+00:00,1941.0,6799.5,0.0,0.0,595.5,5122.5,525.0,9292.5,2718.9894999999997,1673.3029999999999,28668.2925,556.0,0.0,40356.5,29224.2925,40356.5,-11132.2075,None,GB,2026-04-23
2026-04-10 11:00:00+00:00,1940.5,6124.5,0.0,0.0,547.0,5124.0,519.0,10847.0,1462.9665,2068.1175000000003,28633.084,185.0,0.0,40772.5,28818.084,40772.5,-11954.416000000001,None,GB,2026-04-23
2026-04-10 12:00:00+00:00,1896.5,4956.0,0.0,0.0,511.0,5122.5,533.5,11380.5,1011.7245,2793.2065000000002,28204.931,47.0,0.0,39817.0,28251.931,39817.0,-11565.069,None,GB,2026-04-23
2026-04-10 13:00:00+00:00,1490.5,4818.0,0.0,0.0,519.0,5119.5,483.5,9847.0,982.8444999999999,3706.862,26967.2065,0.0,0.0,38151.5,26967.2065,38151.5,-11184.2935,None,GB,2026-04-23
2026-04-10 14:00:00+00:00,1836.0,4895.5,0.0,0.0,482.5,5109.5,826.5,6977.5,1311.676,4597.6585,26036.834499999997,193.0,0.0,35787.5,26229.834499999997,35787.5,-9557.665500000003,None,GB,2026-04-23
2026-04-10 15:00:00+00:00,1940.0,5674.5,0.0,0.0,469.0,5112.5,881.0,4034.5,2009.4094999999998,5406.111999999999,25527.021500000003,723.5,0.0,35312.0,26250.521500000003,35312.0,-9061.478499999997,None,GB,2026-04-23
2026-04-10 16:00:00+00:00,1958.5,6955.0,0.0,0.0,446.0,5117.5,1843.0,2379.0,3266.2055,6205.881,28171.0865,1268.0,0.0,33497.5,29439.0865,33497.5,-4058.4134999999987,None,GB,2026-04-23
2026-04-10 17:00:00+00:00,1982.0,8773.0,0.0,0.0,555.0,5123.5,2260.5,1091.0,4925.1295,6539.267,31249.3965,1265.5,0.0,31318.5,32514.8965,31318.5,1196.396499999999,None,GB,2026-04-23
2026-04-10 18:00:00+00:00,1982.0,9207.5,0.0,0.0,568.0,5119.5,1503.5,126.5,6039.382,6782.12,31328.501999999997,930.0,0.0,32000.0,32258.501999999997,32000.0,258.50199999999677,None,GB,2026-04-23
2026-04-10 19:00:00+00:00,1997.0,9315.0,0.0,0.0,569.0,5124.0,849.0,0.0,7116.644,6971.187,31941.831,649.5,0.0,31449.0,32591.331,31449.0,1142.3309999999983,None,GB,2026-04-23
2026-04-10 20:00:00+00:00,2053.0,8255.0,0.0,0.0,473.0,5124.0,471.0,0.0,8362.4365,7159.8279999999995,31898.264499999997,148.5,0.0,29835.0,32046.764499999997,29835.0,2211.7644999999975,None,GB,2026-04-23
2026-04-10 21:00:00+00:00,1988.0,6498.5,0.0,0.0,363.0,5121.0,438.5,0.0,8879.271499999999,7589.741,30878.012499999997,43.5,0.0,26393.5,30921.512499999997,26393.5,4528.012499999997,None,GB,2026-04-23
2026-04-10 22:00:00+00:00,1057.0,5412.0,0.0,0.0,290.0,5116.0,479.5,0.0,9920.689,8000.701999999999,30275.890999999996,45.0,0.0,21999.0,30320.890999999996,21999.0,8321.890999999996,None,GB,2026-04-23
2026-04-10 23:00:00+00:00,1054.0,5140.0,0.0,0.0,235.0,5116.5,230.5,0.0,10788.467,8165.5965,30730.0635,4.0,0.0,20310.0,30734.0635,20310.0,10424.0635,None,GB,2026-04-23
2026-04-11 00:00:00+00:00,948.0,5197.5,0.0,0.0,233.0,5121.5,424.5,0.0,11163.946,8325.809000000001,31414.255,4.0,0.0,19749.5,31418.255,19749.5,11668.755000000001,None,GB,2026-04-23
2026-04-11 01:00:00+00:00,857.0,4650.0,0.0,0.0,231.5,5120.5,302.0,0.0,11400.444,8601.4025,31162.8465,4.0,0.0,19536.5,31166.8465,19536.5,11630.3465,None,GB,2026-04-23
2026-04-11 02:00:00+00:00,860.0,3155.0,0.0,0.0,227.5,5120.0,321.5,0.0,11685.264,8387.661,29756.925,4.0,0.0,18764.5,29760.925,18764.5,10996.425,None,GB,2026-04-23
2026-04-11 03:00:00+00:00,859.0,2855.0,0.0,0.0,244.5,5123.0,273.0,0.0,11989.225,7740.9310000000005,29084.656,4.0,0.0,17778.5,29088.656,17778.5,11310.155999999999,None,GB,2026-04-23
2026-04-11 04:00:00+00:00,859.0,2839.5,0.0,0.0,259.5,5124.0,331.0,0.0,12136.0585,7245.067,28794.1255,4.0,0.0,19051.5,28798.1255,19051.5,9746.625499999998,None,GB,2026-04-23
2026-04-11 05:00:00+00:00,858.5,2696.5,0.0,0.0,262.0,5129.5,587.0,8.0,12520.6175,6465.264999999999,28527.3825,3.5,0.0,20789.5,28530.8825,20789.5,7741.3825,None,GB,2026-04-23
2026-04-11 06:00:00+00:00,856.5,2881.0,0.0,0.0,269.0,5130.5,1030.5,306.5,12364.303,6757.7744999999995,29596.0775,0.0,0.0,21953.5,29596.0775,21953.5,7642.577499999999,None,GB,2026-04-23
2026-04-11 07:00:00+00:00,823.0,3420.5,0.0,0.0,279.0,5124.5,569.0,1305.0,12250.9025,6807.518,30579.4205,0.0,0.0,28093.5,30579.4205,28093.5,2485.9205,None,GB,2026-04-23
2026-04-11 08:00:00+00:00,510.5,2625.5,0.0,0.0,241.5,5132.5,304.5,3160.5,12113.441,7853.9745,31942.4155,0.0,0.0,33932.5,31942.4155,33932.5,-1990.0845000000008,None,GB,2026-04-23
2026-04-11 09:00:00+00:00,510.5,2010.0,0.0,0.0,153.5,5112.5,324.5,5642.0,11832.835,8531.2665,34117.1015,0.0,0.0,33836.5,34117.1015,33836.5,280.60149999999703,None,GB,2026-04-23
2026-04-11 10:00:00+00:00,510.0,1902.5,0.0,0.0,127.0,5087.5,298.5,7873.0,11652.158,8694.093499999999,36144.7515,4.0,0.0,33161.5,36148.7515,33161.5,2987.2514999999985,None,GB,2026-04-23
2026-04-11 11:00:00+00:00,510.5,1909.5,0.0,0.0,112.0,5086.0,328.0,9761.5,10967.593499999999,8386.6245,37061.718,4.0,0.0,33177.5,37065.718,33177.5,3888.2180000000008,None,GB,2026-04-23
2026-04-11 12:00:00+00:00,509.0,1924.0,0.0,0.0,112.0,5092.0,330.0,10390.5,10112.365,8201.188,36671.053,3.0,0.0,30480.5,36674.053,30480.5,6193.553,None,GB,2026-04-23
2026-04-11 13:00:00+00:00,509.5,2139.0,0.0,0.0,125.5,5094.0,1198.0,9996.0,8149.5815,8272.653999999999,35484.235499999995,0.5,0.0,27295.0,35484.735499999995,27295.0,8189.735499999995,None,GB,2026-04-23
2026-04-11 14:00:00+00:00,519.0,2519.0,0.0,0.0,135.5,5095.0,1832.0,8477.5,7992.4545,8410.73,34981.1845,0.0,0.0,25408.0,34981.1845,25408.0,9573.184500000003,None,GB,2026-04-23
2026-04-11 15:00:00+00:00,813.0,2822.5,0.0,0.0,135.0,5092.5,830.0,6875.0,8441.154999999999,8354.0535,33363.2085,314.0,0.0,26900.5,33677.2085,26900.5,6776.708500000001,None,GB,2026-04-23
2026-04-11 16:00:00+00:00,1059.5,3234.0,0.0,0.0,153.5,5091.0,769.5,4432.5,9808.8695,8293.192,32842.061499999996,936.5,0.0,30382.5,33778.561499999996,30382.5,3396.061499999996,None,GB,2026-04-23
2026-04-11 17:00:00+00:00,1061.0,3991.0,0.0,0.0,255.0,5091.5,540.5,2001.5,11364.949,8614.344000000001,32919.793000000005,1020.5,0.0,31622.0,33940.293000000005,31622.0,2318.293000000005,None,GB,2026-04-23
2026-04-11 18:00:00+00:00,1061.5,5476.0,0.0,0.0,291.5,5092.5,860.0,261.5,11788.823,8415.448499999999,33247.2715,1048.5,0.0,31819.0,34295.7715,31819.0,2476.7715000000026,None,GB,2026-04-23
2026-04-11 19:00:00+00:00,1060.0,5550.0,0.0,0.0,290.5,5095.5,1200.5,0.0,11993.444,8377.9275,33567.8715,1050.0,0.0,31869.0,34617.8715,31869.0,2748.871500000001,None,GB,2026-04-23
2026-04-11 20:00:00+00:00,1061.5,5450.0,0.0,0.0,291.0,5096.0,614.0,0.0,12073.8725,8632.327000000001,33218.6995,941.0,0.0,28996.0,34159.6995,28996.0,5163.699500000002,None,GB,2026-04-23
2026-04-11 21:00:00+00:00,1045.0,5255.5,0.0,0.0,276.0,5113.0,271.5,0.0,11953.568,8829.018499999998,32743.586499999998,460.0,0.0,25223.5,33203.5865,25223.5,7980.086499999998,None,GB,2026-04-23
2026-04-11 22:00:00+00:00,1000.0,5167.0,0.0,0.0,228.0,5115.0,364.5,0.0,11957.7795,8561.0465,32393.326,65.0,0.0,20515.0,32458.326,20515.0,11943.326000000001,None,GB,2026-04-23
2026-04-11 23:00:00+00:00,998.5,5068.5,0.0,0.0,205.0,5112.0,496.5,0.0,12137.215,8420.263500000001,32437.9785,0.0,0.0,19214.5,32437.9785,19214.5,13223.478500000001,None,GB,2026-04-23
2026-04-12 00:00:00+00:00,998.0,4416.5,0.0,0.0,198.5,5111.5,256.0,0.0,12204.356,8370.9955,31555.8515,0.0,0.0,19436.0,31555.8515,19436.0,12119.8515,None,GB,2026-04-23
2026-04-12 01:00:00+00:00,999.0,4242.5,0.0,0.0,175.0,5130.0,547.0,0.0,12105.364,8269.189999999999,31468.054,0.0,0.0,17883.0,31468.054,17883.0,13585.054,None,GB,2026-04-23
2026-04-12 02:00:00+00:00,1017.0,3615.5,0.0,0.0,120.0,5120.0,584.0,0.0,11479.1135,7983.209000000001,29918.822500000002,0.0,0.0,16996.0,29918.822500000002,16996.0,12922.822500000002,None,GB,2026-04-23
2026-04-12 03:00:00+00:00,1055.0,3330.0,0.0,0.0,113.0,5129.0,591.5,0.0,11444.954,7674.081,29337.534999999996,0.0,0.0,16479.5,29337.534999999996,16479.5,12858.034999999996,None,GB,2026-04-23
2026-04-12 04:00:00+00:00,1062.0,3369.5,0.0,0.0,113.0,5126.5,793.0,0.0,11299.383,7307.4865,29070.8695,0.0,0.0,15227.0,29070.8695,15227.0,13843.8695,None,GB,2026-04-23
2026-04-12 05:00:00+00:00,1064.0,3112.0,0.0,0.0,113.5,5134.5,689.5,137.0,11044.966,7309.1990000000005,28604.665,59.0,0.0,17207.5,28663.665,17207.5,11456.165,None,GB,2026-04-23
2026-04-12 06:00:00+00:00,1061.0,3364.0,0.0,0.0,119.5,5137.0,659.0,1555.0,11356.3295,7401.8215,30653.650999999998,0.0,0.0,18843.5,30653.650999999998,18843.5,11810.150999999998,None,GB,2026-04-23
2026-04-12 07:00:00+00:00,1061.5,3258.5,0.0,0.0,154.5,5140.5,449.0,3713.5,11357.0555,7481.3895,32615.945000000003,0.0,0.0,22083.0,32615.945000000003,22083.0,10532.945000000003,None,GB,2026-04-23
2026-04-12 08:00:00+00:00,1062.0,3020.5,0.0,0.0,157.5,5135.0,521.0,5774.0,11112.896499999999,7489.3085,34272.205,0.0,0.0,23755.5,34272.205,23755.5,10516.705000000002,None,GB,2026-04-23
2026-04-12 09:00:00+00:00,1061.5,3527.5,0.0,0.0,157.5,5131.5,557.5,7106.5,11020.948,7556.882,36119.83,0.0,0.0,24838.5,36119.83,24838.5,11281.330000000002,None,GB,2026-04-23
2026-04-12 10:00:00+00:00,1062.0,3739.0,0.0,0.0,156.0,5133.5,386.0,8529.0,11128.169,8011.424,38145.093,0.0,0.0,26965.0,38145.093,26965.0,11180.093,None,GB,2026-04-23
2026-04-12 11:00:00+00:00,1061.5,3337.0,0.0,0.0,140.5,5137.0,448.5,9598.0,11076.289,7955.0689999999995,38753.858,0.0,0.0,28987.0,38753.858,28987.0,9766.858,None,GB,2026-04-23
2026-04-12 12:00:00+00:00,1055.5,3203.0,0.0,0.0,150.0,5140.5,597.0,9848.5,10517.4165,7813.2595,38325.176,0.0,0.0,28992.5,38325.176,28992.5,9332.676,None,GB,2026-04-23
2026-04-12 13:00:00+00:00,1058.0,3238.5,0.0,0.0,170.0,5143.0,548.0,9447.0,10314.3395,7637.5445,37556.384000000005,0.0,0.0,29081.0,37556.384000000005,29081.0,8475.384000000005,None,GB,2026-04-23
2026-04-12 14:00:00+00:00,1060.0,3875.5,0.0,0.0,175.0,5144.5,725.0,8074.0,10183.4585,7470.1255,36707.584,0.0,0.0,28003.5,36707.584,28003.5,8704.084000000003,None,GB,2026-04-23
2026-04-12 15:00:00+00:00,1185.0,4942.0,0.0,0.0,213.5,5140.0,592.0,6506.5,9037.0605,6957.984,34574.0445,0.0,0.0,30154.0,34574.0445,30154.0,4420.044500000004,None,GB,2026-04-23
2026-04-12 16:00:00+00:00,1612.0,6415.5,0.0,0.0,267.5,5128.0,1014.0,4396.5,7513.605,6840.007,33187.112,75.0,0.0,31242.5,33262.112,31242.5,2019.612000000001,None,GB,2026-04-23
2026-04-12 17:00:00+00:00,2078.5,9110.0,0.0,0.0,402.5,5137.5,1424.0,2074.5,6264.993,6008.5865,32500.579500000003,0.0,0.0,31075.0,32500.579500000003,31075.0,1425.5795000000035,None,GB,2026-04-23
2026-04-12 18:00:00+00:00,2099.0,10321.5,0.0,0.0,439.5,5132.0,1470.0,390.0,5500.4575,5194.2735,30546.731,491.5,0.0,31494.5,31038.231,31494.5,-456.26900000000023,None,GB,2026-04-23
2026-04-12 19:00:00+00:00,2109.5,10785.0,0.0,0.0,460.5,5133.0,840.5,0.0,5279.844499999999,4431.5985,29039.943,474.5,0.0,33427.0,29514.443,33427.0,-3912.5570000000007,None,GB,2026-04-23
2026-04-12 20:00:00+00:00,2114.0,10398.5,0.0,0.0,467.0,5143.0,527.0,0.0,5281.7045,4376.7305,28307.934999999998,523.0,0.0,32539.0,28830.934999999998,32539.0,-3708.0650000000023,None,GB,2026-04-23
2026-04-12 21:00:00+00:00,2093.5,9370.5,0.0,0.0,469.0,5132.0,477.0,0.0,4580.4185,4092.0535,26214.472,255.0,0.0,29498.5,26469.472,29498.5,-3029.0279999999984,None,GB,2026-04-23
2026-04-12 22:00:00+00:00,2110.0,9276.5,0.0,0.0,440.5,5144.0,428.5,0.0,3966.38,3944.0860000000002,25309.966,150.0,0.0,25442.0,25459.966,25442.0,17.96600000000035,None,GB,2026-04-23
2026-04-12 23:00:00+00:00,2111.5,8620.0,0.0,0.0,438.5,5139.5,599.5,0.0,3372.4975000000004,3697.609,23979.1065,150.0,0.0,25199.5,24129.1065,25199.5,-1070.3934999999983,None,GB,2026-04-23
2026-04-13 00:00:00+00:00,2111.5,8159.0,0.0,0.0,402.5,5146.5,497.0,0.0,2676.249,3615.8375,22608.5865,270.0,0.0,26417.5,22878.5865,26417.5,-3538.9134999999987,None,GB,2026-04-23
2026-04-13 01:00:00+00:00,2110.0,8490.5,0.0,0.0,408.5,5142.0,302.5,0.0,2281.4625,3450.1255,22185.088000000003,270.0,0.0,26903.5,22455.088000000003,26903.5,-4448.411999999997,None,GB,2026-04-23
2026-04-13 02:00:00+00:00,2112.5,8129.5,0.0,0.0,439.5,5145.5,357.0,0.0,1937.2150000000001,3137.9584999999997,21259.1735,270.0,0.0,26728.0,21529.1735,26728.0,-5198.826499999999,None,GB,2026-04-23
2026-04-13 03:00:00+00:00,2113.0,8309.5,0.0,0.0,454.0,5134.5,310.5,0.0,2042.8955,2766.578,21130.9735,195.0,0.0,25654.0,21325.9735,25654.0,-4328.0265,None,GB,2026-04-23
2026-04-13 04:00:00+00:00,2111.5,9314.0,0.0,0.0,479.5,5141.0,777.0,0.0,2024.5369999999998,2638.8954999999996,22486.4325,243.0,0.0,24866.0,22729.4325,24866.0,-2136.567500000001,None,GB,2026-04-23
2026-04-13 05:00:00+00:00,2108.5,11811.5,0.0,0.0,483.5,5135.0,859.5,163.5,2003.1385,2423.1465,24987.785,657.0,0.0,28725.5,25644.785,28725.5,-3080.715,None,GB,2026-04-23
2026-04-13 06:00:00+00:00,2106.5,13096.0,0.0,0.0,514.0,5132.0,2639.0,1829.0,2078.4390000000003,2287.3395,29682.2785,829.5,0.0,31774.0,30511.7785,31774.0,-1262.2214999999997,None,GB,2026-04-23
2026-04-13 07:00:00+00:00,2099.5,13207.0,0.0,0.0,542.5,5135.5,1819.0,4524.5,2248.9985,1953.6799999999998,31530.6785,679.0,0.0,36208.0,32209.6785,36208.0,-3998.321499999998,None,GB,2026-04-23
2026-04-13 08:00:00+00:00,2104.0,12858.5,0.0,0.0,672.5,5137.0,1216.0,7302.5,1875.9250000000002,2032.011,33198.436,349.5,0.0,38471.0,33547.936,38471.0,-4923.0639999999985,None,GB,2026-04-23
2026-04-13 09:00:00+00:00,2106.5,12537.0,0.0,0.0,738.0,5136.5,605.0,9180.0,1565.589,2450.343,34318.932,179.0,0.0,36644.5,34497.932,36644.5,-2146.5679999999993,None,GB,2026-04-23
2026-04-13 10:00:00+00:00,2106.5,11497.5,0.0,0.0,613.0,5139.5,471.5,10347.5,1216.246,2878.2985,34270.044499999996,214.0,0.0,38982.5,34484.044499999996,38982.5,-4498.455500000004,None,GB,2026-04-23
2026-04-13 11:00:00+00:00,2112.0,10825.5,0.0,0.0,636.5,5138.5,444.5,10415.0,923.4555,3126.0685000000003,33621.524,19.0,0.0,40020.5,33640.524,40020.5,-6379.976000000002,None,GB,2026-04-23
2026-04-13 12:00:00+00:00,2103.0,9998.0,0.0,0.0,617.0,5141.0,494.5,9998.5,952.9375,3221.8165,32526.754,0.0,0.0,39307.5,32526.754,39307.5,-6780.745999999999,None,GB,2026-04-23
2026-04-13 13:00:00+00:00,2104.0,9907.5,0.0,0.0,563.5,5132.5,605.0,9103.5,1111.8175,3503.242,32031.059500000003,0.0,0.0,37011.5,32031.059500000003,37011.5,-4980.440499999997,None,GB,2026-04-23
2026-04-13 14:00:00+00:00,2107.5,9826.5,0.0,0.0,595.0,5130.5,363.0,7969.0,1498.239,3888.9300000000003,31378.669,0.0,0.0,36242.0,31378.669,36242.0,-4863.330999999998,None,GB,2026-04-23
2026-04-13 15:00:00+00:00,2101.5,11357.5,0.0,0.0,582.0,5135.0,498.0,6113.0,1972.2365,3600.101,31359.337499999998,226.0,0.0,36192.0,31585.337499999998,36192.0,-4606.662500000002,None,GB,2026-04-23
2026-04-13 16:00:00+00:00,2110.5,12948.0,0.0,0.0,585.0,5133.0,956.0,4063.0,2171.6435,3182.483,31149.6265,103.5,0.0,36251.0,31253.1265,36251.0,-4997.8735000000015,None,GB,2026-04-23
2026-04-13 17:00:00+00:00,2108.5,14035.0,0.0,0.0,759.0,5128.5,1670.0,2084.5,2477.1679999999997,2982.5465000000004,31245.2145,52.0,0.0,36709.5,31297.2145,36709.5,-5412.285500000002,None,GB,2026-04-23
2026-04-13 18:00:00+00:00,2110.5,14188.5,0.0,0.0,722.0,5126.5,2044.5,410.5,2700.938,2398.8595,29702.2975,611.0,0.0,38017.0,30313.2975,38017.0,-7703.702499999999,None,GB,2026-04-23
2026-04-13 19:00:00+00:00,2113.5,13875.0,0.0,0.0,640.0,5130.5,1621.0,0.0,2870.4445,2166.7525,28417.197,156.0,0.0,39221.5,28573.197,39221.5,-10648.303,None,GB,2026-04-23
2026-04-13 20:00:00+00:00,2110.5,13690.0,0.0,0.0,628.0,5121.0,777.0,0.0,3139.536,1957.4695000000002,27423.5055,238.0,0.0,37370.0,27661.5055,37370.0,-9708.4945,None,GB,2026-04-23
2026-04-13 21:00:00+00:00,2101.0,13646.0,0.0,0.0,651.5,5124.0,350.0,0.0,2983.692,1845.4675000000002,26701.659499999998,160.5,0.0,32304.0,26862.159499999998,32304.0,-5441.840500000002,None,GB,2026-04-23
2026-04-13 22:00:00+00:00,2140.0,11551.0,0.0,0.0,665.5,5121.5,348.0,0.0,2685.58,1985.6999999999998,24497.280000000002,226.0,0.0,28619.0,24723.280000000002,28619.0,-3895.7199999999975,None,GB,2026-04-23
2026-04-13 23:00:00+00:00,2252.5,11101.5,0.0,0.0,906.5,5125.5,260.0,0.0,2408.8684999999996,2027.4805000000001,24082.349000000002,301.0,0.0,27141.0,24383.349000000002,27141.0,-2757.650999999998,None,GB,2026-04-23
2026-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.166,1961.2145,4145.3805,0.0,0.0,27295.5,4145.3805,27295.5,-23150.1195,None,GB,2026-04-23
2026-04-14 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.415,1897.9485,3649.3635,0.0,0.0,27384.5,3649.3635,27384.5,-23735.1365,None,GB,2026-04-23
2026-04-14 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.488,1833.5535,3218.0415000000003,0.0,0.0,25368.5,3218.0415000000003,25368.5,-22150.4585,None,GB,2026-04-23
2026-04-14 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.358,1877.7815,3204.1395,0.0,0.0,24314.0,3204.1395,24314.0,-21109.8605,None,GB,2026-04-23
2026-04-14 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.3200000000002,1931.2385,3317.5585,0.0,0.0,23225.0,3317.5585,23225.0,-19907.4415,None,GB,2026-04-23
2026-04-14 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1192.0230000000001,1913.413,3306.436,0.0,0.0,27231.0,3306.436,27231.0,-23924.564,None,GB,2026-04-23
2026-04-14 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.5,1240.4935,2007.0365,4967.03,0.0,0.0,33379.5,4967.03,33379.5,-28412.47,None,GB,2026-04-23
2026-04-14 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3892.5,1542.3474999999999,2157.002,7591.8495,0.0,0.0,38996.0,7591.8495,38996.0,-31404.1505,None,GB,2026-04-23
2026-04-14 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936.0,1882.4615,2521.255,10339.716499999999,0.0,0.0,40624.5,10339.716499999999,40624.5,-30284.7835,None,GB,2026-04-23
2026-04-14 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7409.5,2339.5029999999997,3169.2690000000002,12918.272,0.0,0.0,39878.5,12918.272,39878.5,-26960.228,None,GB,2026-04-23
2026-04-14 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8284.5,3080.127,4250.389,15615.016,0.0,0.0,39214.5,15615.016,39214.5,-23599.484,None,GB,2026-04-23
