,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-06 11:00:00+00:00,0.0,554.0,580.25,122.0,30.0,68.75,1013.75,4.5,2373.25,0.0,17.0,3440.0,2373.25,3457.0,-1083.75,None,IT_CNOR,2026-04-23
2026-03-06 12:00:00+00:00,0.0,556.0,583.0,117.5,30.0,67.5,952.5,4.75,2311.25,0.0,16.75,3326.25,2311.25,3343.0,-1031.75,None,IT_CNOR,2026-04-23
2026-03-06 13:00:00+00:00,0.0,555.5,583.0,116.75,30.0,68.0,756.0,6.25,2115.5,0.0,2.0,3230.0,2115.5,3232.0,-1116.5,None,IT_CNOR,2026-04-23
2026-03-06 14:00:00+00:00,0.0,553.75,583.25,125.25,30.5,67.25,465.0,10.5,1835.5,0.0,0.0,3082.0,1835.5,3082.0,-1246.5,None,IT_CNOR,2026-04-23
2026-03-06 15:00:00+00:00,0.0,618.0,583.0,186.25,59.75,67.0,199.25,8.25,1721.5,0.0,0.0,3070.0,1721.5,3070.0,-1348.5,None,IT_CNOR,2026-04-23
2026-03-06 16:00:00+00:00,0.0,873.0,583.0,224.5,60.25,68.0,35.75,4.0,1848.5,4.25,0.0,3150.0,1852.75,3150.0,-1297.25,None,IT_CNOR,2026-04-23
2026-03-06 17:00:00+00:00,0.0,942.25,583.0,235.0,60.0,69.25,0.0,3.5,1893.0,17.0,0.0,3148.5,1910.0,3148.5,-1238.5,None,IT_CNOR,2026-04-23
2026-03-06 18:00:00+00:00,0.0,943.75,583.25,235.25,60.0,71.75,0.0,2.5,1896.5,15.75,0.0,3106.5,1912.25,3106.5,-1194.25,None,IT_CNOR,2026-04-23
2026-03-06 19:00:00+00:00,0.0,878.25,583.0,227.25,60.0,72.5,0.0,1.0,1822.0,7.0,0.0,2855.25,1829.0,2855.25,-1026.25,None,IT_CNOR,2026-04-23
2026-03-06 20:00:00+00:00,0.0,842.5,591.5,213.75,51.75,73.0,0.0,1.0,1773.5,0.0,1.5,2654.0,1773.5,2655.5,-882.0,None,IT_CNOR,2026-04-23
2026-03-06 21:00:00+00:00,0.0,729.0,611.0,187.75,22.75,74.75,0.0,1.5,1626.75,0.0,0.25,2322.75,1626.75,2323.0,-696.25,None,IT_CNOR,2026-04-23
2026-03-06 22:00:00+00:00,0.0,676.5,610.75,136.0,22.75,74.0,0.0,3.0,1523.0,4.0,0.0,2110.25,1527.0,2110.25,-583.25,None,IT_CNOR,2026-04-23
2026-03-06 23:00:00+00:00,0.0,565.25,611.0,123.75,47.5,74.5,0.0,6.75,1428.75,3.0,0.0,1750.75,1431.75,1750.75,-319.0,None,IT_CNOR,2026-04-23
2026-03-07 00:00:00+00:00,0.0,500.0,612.0,130.0,48.0,75.75,0.0,8.75,1374.5,0.0,9.25,1671.25,1374.5,1680.5,-306.0,None,IT_CNOR,2026-04-23
2026-03-07 01:00:00+00:00,0.0,465.75,612.0,129.5,48.0,76.25,0.0,13.0,1344.5,0.0,2.25,1589.75,1344.5,1592.0,-247.5,None,IT_CNOR,2026-04-23
2026-03-07 02:00:00+00:00,0.0,413.0,612.75,129.25,48.0,75.75,0.0,9.5,1288.25,0.0,2.5,1555.25,1288.25,1557.75,-269.5,None,IT_CNOR,2026-04-23
2026-03-07 03:00:00+00:00,0.0,411.0,613.0,145.75,48.0,75.0,0.0,12.5,1305.25,0.0,3.0,1591.25,1305.25,1594.25,-289.0,None,IT_CNOR,2026-04-23
2026-03-07 04:00:00+00:00,0.0,577.25,613.0,160.25,48.0,73.75,0.0,6.5,1478.75,0.0,0.0,1666.75,1478.75,1666.75,-188.0,None,IT_CNOR,2026-04-23
2026-03-07 05:00:00+00:00,0.0,817.75,613.0,162.0,48.0,73.0,7.25,3.75,1724.75,3.25,0.0,1916.25,1728.0,1916.25,-188.25,None,IT_CNOR,2026-04-23
2026-03-07 06:00:00+00:00,0.0,745.0,612.75,171.5,48.0,73.0,170.5,3.5,1824.25,12.25,0.0,2078.0,1836.5,2078.0,-241.5,None,IT_CNOR,2026-04-23
2026-03-07 07:00:00+00:00,0.0,736.75,611.75,186.75,48.25,72.0,499.25,2.25,2157.0,2.75,0.0,2357.5,2159.75,2357.5,-197.75,None,IT_CNOR,2026-04-23
2026-03-07 08:00:00+00:00,0.0,764.5,610.25,153.75,18.75,70.75,812.25,3.25,2433.5,2.5,0.0,2435.0,2436.0,2435.0,1.0,None,IT_CNOR,2026-04-23
2026-03-07 09:00:00+00:00,0.0,557.75,609.5,113.5,19.0,70.0,1037.5,1.0,2408.25,1.75,0.0,2217.5,2410.0,2217.5,192.5,None,IT_CNOR,2026-04-23
2026-03-07 10:00:00+00:00,0.0,497.75,609.0,96.75,18.0,70.5,1138.25,0.25,2430.5,0.0,8.0,2074.5,2430.5,2082.5,348.0,None,IT_CNOR,2026-04-23
2026-03-07 11:00:00+00:00,1.25,409.75,609.5,98.25,18.0,69.75,1140.75,0.25,2347.5,0.0,17.0,2016.75,2347.5,2033.75,313.75,None,IT_CNOR,2026-04-23
2026-03-07 12:00:00+00:00,6.5,444.0,609.5,96.5,18.0,68.25,1035.5,0.75,2279.0,0.0,16.75,1829.25,2279.0,1846.0,433.0,None,IT_CNOR,2026-04-23
2026-03-07 13:00:00+00:00,8.0,473.5,609.0,97.25,18.0,66.25,818.25,1.0,2091.25,0.0,4.25,1750.75,2091.25,1755.0,336.25,None,IT_CNOR,2026-04-23
2026-03-07 14:00:00+00:00,8.0,538.0,608.25,111.5,18.0,68.0,526.5,2.25,1880.5,0.0,8.25,1828.0,1880.5,1836.25,44.25,None,IT_CNOR,2026-04-23
2026-03-07 15:00:00+00:00,8.0,693.75,608.0,129.75,18.0,71.0,243.0,1.25,1772.75,0.75,0.0,1837.0,1773.5,1837.0,-63.5,None,IT_CNOR,2026-04-23
2026-03-07 16:00:00+00:00,8.0,887.5,608.0,176.5,58.25,70.5,44.25,0.75,1853.75,2.75,0.0,2054.25,1856.5,2054.25,-197.75,None,IT_CNOR,2026-04-23
2026-03-07 17:00:00+00:00,7.0,940.0,608.0,221.75,58.0,72.5,0.25,0.0,1907.5,15.75,0.0,2330.5,1923.25,2330.5,-407.25,None,IT_CNOR,2026-04-23
2026-03-07 18:00:00+00:00,7.75,919.0,608.5,225.0,58.0,74.0,0.0,0.25,1892.5,15.0,0.0,2401.75,1907.5,2401.75,-494.25,None,IT_CNOR,2026-04-23
2026-03-07 19:00:00+00:00,8.0,813.5,609.0,221.5,58.0,75.25,0.0,1.25,1786.5,16.5,0.0,2250.25,1803.0,2250.25,-447.25,None,IT_CNOR,2026-04-23
2026-03-07 20:00:00+00:00,7.75,883.5,609.25,215.0,58.25,75.25,0.0,2.0,1851.0,0.75,0.0,2094.5,1851.75,2094.5,-242.75,None,IT_CNOR,2026-04-23
2026-03-07 21:00:00+00:00,8.0,806.25,609.0,215.0,58.0,73.5,0.0,2.75,1772.5,0.0,0.0,1979.0,1772.5,1979.0,-206.5,None,IT_CNOR,2026-04-23
2026-03-07 22:00:00+00:00,8.0,752.0,609.25,215.25,57.75,73.5,0.0,2.5,1718.25,0.5,0.0,1957.25,1718.75,1957.25,-238.5,None,IT_CNOR,2026-04-23
2026-03-07 23:00:00+00:00,7.25,550.25,610.0,168.0,46.25,74.0,0.0,4.0,1459.75,0.0,0.0,1569.5,1459.75,1569.5,-109.75,None,IT_CNOR,2026-04-23
2026-03-08 00:00:00+00:00,7.0,488.75,610.0,139.5,46.0,72.75,0.0,3.75,1367.75,0.0,0.0,1429.0,1367.75,1429.0,-61.25,None,IT_CNOR,2026-04-23
2026-03-08 01:00:00+00:00,8.0,458.25,610.0,142.25,45.75,74.75,0.0,2.5,1341.5,0.0,2.5,1366.5,1341.5,1369.0,-27.5,None,IT_CNOR,2026-04-23
2026-03-08 02:00:00+00:00,7.25,406.0,610.0,142.25,46.0,76.0,0.0,3.5,1291.0,0.0,3.5,1324.5,1291.0,1328.0,-37.0,None,IT_CNOR,2026-04-23
2026-03-08 03:00:00+00:00,7.25,414.75,610.75,136.25,46.0,75.25,0.0,1.75,1292.0,0.0,0.25,1322.0,1292.0,1322.25,-30.25,None,IT_CNOR,2026-04-23
2026-03-08 04:00:00+00:00,7.25,544.0,610.75,136.5,46.0,74.25,0.0,4.5,1423.25,0.0,4.0,1428.75,1423.25,1432.75,-9.5,None,IT_CNOR,2026-04-23
2026-03-08 05:00:00+00:00,7.75,531.5,610.25,150.5,45.25,74.0,4.0,5.5,1428.75,0.0,7.5,1521.75,1428.75,1529.25,-100.5,None,IT_CNOR,2026-04-23
2026-03-08 06:00:00+00:00,8.0,564.75,609.5,150.25,45.0,76.0,98.25,4.0,1555.75,0.75,0.0,1607.25,1556.5,1607.25,-50.75,None,IT_CNOR,2026-04-23
2026-03-08 07:00:00+00:00,8.0,529.0,609.25,151.25,46.5,74.0,307.75,2.25,1728.0,0.0,0.0,1715.25,1728.0,1715.25,12.75,None,IT_CNOR,2026-04-23
2026-03-08 08:00:00+00:00,8.0,520.75,608.0,104.25,18.5,73.75,500.75,2.0,1836.0,0.0,0.0,1930.75,1836.0,1930.75,-94.75,None,IT_CNOR,2026-04-23
2026-03-08 09:00:00+00:00,8.0,546.25,608.0,86.25,18.5,75.5,639.75,2.25,1984.5,0.0,0.0,2067.5,1984.5,2067.5,-83.0,None,IT_CNOR,2026-04-23
2026-03-08 10:00:00+00:00,8.0,456.25,607.75,79.25,18.0,75.5,808.75,1.0,2054.5,0.0,8.25,2088.0,2054.5,2096.25,-41.75,None,IT_CNOR,2026-04-23
2026-03-08 11:00:00+00:00,8.0,430.0,607.5,80.5,18.0,72.5,887.25,2.25,2106.0,0.0,17.0,2097.0,2106.0,2114.0,-8.0,None,IT_CNOR,2026-04-23
2026-03-08 12:00:00+00:00,8.0,399.75,607.0,87.25,17.75,72.0,875.25,3.5,2070.5,0.0,17.0,1930.0,2070.5,1947.0,123.5,None,IT_CNOR,2026-04-23
2026-03-08 13:00:00+00:00,8.0,404.0,607.25,89.5,18.0,71.75,745.75,2.0,1946.25,0.0,13.5,1820.25,1946.25,1833.75,112.5,None,IT_CNOR,2026-04-23
2026-03-08 14:00:00+00:00,7.5,487.75,607.75,92.5,18.0,70.5,521.75,1.75,1807.5,0.0,3.75,1670.75,1807.5,1674.5,133.0,None,IT_CNOR,2026-04-23
2026-03-08 15:00:00+00:00,8.0,682.0,608.0,104.0,18.75,71.5,257.25,1.5,1751.0,5.5,0.0,1677.0,1756.5,1677.0,79.5,None,IT_CNOR,2026-04-23
2026-03-08 16:00:00+00:00,8.0,734.0,608.0,144.75,45.5,74.25,52.75,0.5,1667.75,0.0,1.25,1855.75,1667.75,1857.0,-189.25,None,IT_CNOR,2026-04-23
2026-03-08 17:00:00+00:00,7.75,702.75,608.5,194.25,46.0,74.25,0.5,0.0,1634.0,4.25,0.0,2034.75,1638.25,2034.75,-396.5,None,IT_CNOR,2026-04-23
2026-03-08 18:00:00+00:00,8.0,890.5,610.0,194.0,45.5,75.75,0.0,0.75,1824.5,15.25,0.0,2236.5,1839.75,2236.5,-396.75,None,IT_CNOR,2026-04-23
2026-03-08 19:00:00+00:00,8.0,831.75,610.0,195.0,47.5,75.25,0.0,2.5,1770.0,14.5,0.0,2147.0,1784.5,2147.0,-362.5,None,IT_CNOR,2026-04-23
2026-03-08 20:00:00+00:00,8.0,694.25,610.0,183.5,48.0,73.5,0.0,0.75,1618.0,13.25,0.0,1976.75,1631.25,1976.75,-345.5,None,IT_CNOR,2026-04-23
2026-03-08 21:00:00+00:00,8.0,642.25,610.0,167.5,48.0,72.5,0.0,2.25,1550.5,0.0,0.25,1792.5,1550.5,1792.75,-242.25,None,IT_CNOR,2026-04-23
2026-03-08 22:00:00+00:00,7.5,488.5,610.0,169.0,48.25,71.75,0.0,3.75,1398.75,0.0,2.0,1759.75,1398.75,1761.75,-363.0,None,IT_CNOR,2026-04-23
2026-03-08 23:00:00+00:00,8.0,497.25,611.0,117.75,18.25,72.0,0.0,2.5,1326.75,0.0,8.75,1390.0,1326.75,1398.75,-72.0,None,IT_CNOR,2026-04-23
2026-03-09 00:00:00+00:00,8.0,420.25,611.0,79.5,18.0,71.25,0.0,1.0,1209.0,0.0,17.0,1296.25,1209.0,1313.25,-104.25,None,IT_CNOR,2026-04-23
2026-03-09 01:00:00+00:00,8.0,435.5,610.75,76.25,18.0,73.25,0.0,1.75,1223.5,0.0,16.75,1332.25,1223.5,1349.0,-125.5,None,IT_CNOR,2026-04-23
2026-03-09 02:00:00+00:00,8.0,467.75,611.0,77.5,18.0,73.0,0.0,1.0,1256.25,0.0,0.0,1390.5,1256.25,1390.5,-134.25,None,IT_CNOR,2026-04-23
2026-03-09 03:00:00+00:00,8.0,557.75,611.25,77.75,18.0,70.75,0.0,0.75,1344.25,0.0,0.0,1433.75,1344.25,1433.75,-89.5,None,IT_CNOR,2026-04-23
2026-03-09 04:00:00+00:00,8.0,791.5,611.0,110.0,38.25,70.0,0.0,0.5,1629.25,0.0,3.5,1710.5,1629.25,1714.0,-84.75,None,IT_CNOR,2026-04-23
2026-03-09 05:00:00+00:00,8.0,874.75,610.75,158.0,65.5,71.5,7.25,1.25,1797.0,11.75,0.0,2182.75,1808.75,2182.75,-374.0,None,IT_CNOR,2026-04-23
2026-03-09 06:00:00+00:00,8.0,925.5,610.25,178.5,65.75,70.0,147.0,2.25,2007.25,17.0,0.0,2717.5,2024.25,2717.5,-693.25,None,IT_CNOR,2026-04-23
2026-03-09 07:00:00+00:00,8.0,857.5,608.75,187.25,64.75,69.5,440.25,2.0,2238.0,12.0,0.0,3310.0,2250.0,3310.0,-1060.0,None,IT_CNOR,2026-04-23
2026-03-09 08:00:00+00:00,8.0,817.5,594.75,171.75,45.5,68.5,764.5,0.25,2470.75,7.0,0.0,3574.5,2477.75,3574.5,-1096.75,None,IT_CNOR,2026-04-23
2026-03-09 09:00:00+00:00,8.0,677.0,587.25,142.5,46.0,68.75,1001.75,0.0,2531.25,0.0,7.0,3589.25,2531.25,3596.25,-1065.0,None,IT_CNOR,2026-04-23
2026-03-09 10:00:00+00:00,8.0,566.5,587.0,130.5,45.75,66.5,1160.75,0.0,2565.0,0.0,17.0,3376.0,2565.0,3393.0,-828.0,None,IT_CNOR,2026-04-23
2026-03-09 11:00:00+00:00,8.0,563.75,587.0,130.25,38.0,66.0,1205.0,1.5,2599.5,0.0,17.0,3096.75,2599.5,3113.75,-514.25,None,IT_CNOR,2026-04-23
2026-03-09 12:00:00+00:00,8.0,562.0,586.0,129.75,46.0,68.0,1105.25,2.5,2507.5,0.0,16.75,3032.5,2507.5,3049.25,-541.75,None,IT_CNOR,2026-04-23
2026-03-09 13:00:00+00:00,8.0,632.75,585.0,135.25,46.0,65.5,907.5,2.25,2382.25,0.0,0.5,3176.0,2382.25,3176.5,-794.25,None,IT_CNOR,2026-04-23
2026-03-09 14:00:00+00:00,8.0,633.5,583.75,145.25,46.0,64.0,623.75,2.75,2107.0,0.0,0.0,3219.5,2107.0,3219.5,-1112.5,None,IT_CNOR,2026-04-23
2026-03-09 15:00:00+00:00,8.0,735.0,586.0,184.75,65.5,69.0,299.5,5.5,1953.25,4.25,0.0,3237.25,1957.5,3237.25,-1279.75,None,IT_CNOR,2026-04-23
2026-03-09 16:00:00+00:00,8.0,914.25,584.25,222.75,66.0,70.75,60.25,4.0,1930.25,7.25,0.0,3223.5,1937.5,3223.5,-1286.0,None,IT_CNOR,2026-04-23
2026-03-09 17:00:00+00:00,8.0,1006.25,584.25,231.25,66.0,71.0,0.5,7.75,1975.0,16.0,0.0,3319.0,1991.0,3319.0,-1328.0,None,IT_CNOR,2026-04-23
2026-03-09 18:00:00+00:00,8.0,958.5,604.25,230.5,65.75,71.75,0.0,4.25,1943.0,3.0,0.0,3298.0,1946.0,3298.0,-1352.0,None,IT_CNOR,2026-04-23
2026-03-09 19:00:00+00:00,6.25,858.25,604.0,219.5,66.0,73.25,0.0,3.75,1831.0,2.75,0.0,2888.75,1833.75,2888.75,-1055.0,None,IT_CNOR,2026-04-23
2026-03-09 20:00:00+00:00,8.0,855.75,605.0,208.5,58.0,73.5,0.0,4.25,1813.0,0.0,5.75,2786.5,1813.0,2792.25,-979.25,None,IT_CNOR,2026-04-23
2026-03-09 21:00:00+00:00,8.0,834.25,605.75,204.25,57.5,73.5,0.0,4.25,1787.5,0.0,1.0,2448.5,1787.5,2449.5,-662.0,None,IT_CNOR,2026-04-23
2026-03-09 22:00:00+00:00,8.0,745.0,606.25,190.25,38.25,73.0,0.0,3.25,1664.0,0.0,0.5,2183.25,1664.0,2183.75,-519.75,None,IT_CNOR,2026-04-23
2026-03-09 23:00:00+00:00,8.0,482.75,607.0,134.5,28.25,73.0,0.0,3.5,1337.0,4.5,0.0,1745.75,1341.5,1745.75,-404.25,None,IT_CNOR,2026-04-23
2026-03-10 00:00:00+00:00,8.0,471.25,607.0,105.25,28.0,72.0,0.0,4.5,1296.0,0.0,1.0,1683.25,1296.0,1684.25,-388.25,None,IT_CNOR,2026-04-23
2026-03-10 01:00:00+00:00,8.0,477.0,607.0,104.0,28.0,72.25,0.0,2.5,1298.75,0.0,8.5,1660.25,1298.75,1668.75,-370.0,None,IT_CNOR,2026-04-23
2026-03-10 02:00:00+00:00,8.0,470.75,607.0,104.0,28.0,73.0,0.0,3.25,1294.0,0.0,14.5,1675.5,1294.0,1690.0,-396.0,None,IT_CNOR,2026-04-23
2026-03-10 03:00:00+00:00,8.0,488.75,606.5,103.75,28.25,72.5,0.0,3.5,1311.25,0.0,8.5,1651.0,1311.25,1659.5,-348.25,None,IT_CNOR,2026-04-23
2026-03-10 04:00:00+00:00,8.0,621.25,604.0,110.5,37.75,73.5,0.0,3.5,1458.5,0.0,4.0,1883.0,1458.5,1887.0,-428.5,None,IT_CNOR,2026-04-23
2026-03-10 05:00:00+00:00,8.0,862.5,598.5,139.25,46.0,74.75,10.25,5.0,1744.25,8.5,0.0,2322.75,1752.75,2322.75,-570.0,None,IT_CNOR,2026-04-23
2026-03-10 06:00:00+00:00,8.0,856.25,596.5,141.75,46.0,73.5,191.5,5.75,1919.25,17.25,0.0,2864.75,1936.5,2864.75,-928.25,None,IT_CNOR,2026-04-23
2026-03-10 07:00:00+00:00,8.0,843.25,596.5,150.0,46.0,73.0,535.5,3.75,2256.0,0.0,1.0,3369.75,2256.0,3370.75,-1114.75,None,IT_CNOR,2026-04-23
2026-03-10 08:00:00+00:00,8.0,778.75,593.25,148.5,45.75,71.75,848.25,3.25,2497.5,7.75,0.0,3749.25,2505.25,3749.25,-1244.0,None,IT_CNOR,2026-04-23
2026-03-10 09:00:00+00:00,8.0,672.25,591.75,131.75,36.25,68.5,1055.0,6.25,2569.75,0.0,2.5,3729.0,2569.75,3731.5,-1161.75,None,IT_CNOR,2026-04-23
2026-03-10 10:00:00+00:00,8.0,502.75,591.75,119.5,36.0,70.5,1159.5,8.25,2496.25,0.0,2.5,3568.25,2496.25,3570.75,-1074.5,None,IT_CNOR,2026-04-23
2026-03-10 11:00:00+00:00,8.0,506.0,592.0,118.75,36.0,71.0,1150.25,12.5,2494.5,0.0,17.0,3332.75,2494.5,3349.75,-855.25,None,IT_CNOR,2026-04-23
2026-03-10 12:00:00+00:00,8.0,492.5,591.0,114.5,36.0,73.25,1062.75,10.0,2388.0,0.0,12.75,3225.5,2388.0,3238.25,-850.25,None,IT_CNOR,2026-04-23
2026-03-10 13:00:00+00:00,8.0,686.75,591.25,109.75,36.0,74.5,891.5,7.75,2405.5,0.0,0.0,3280.0,2405.5,3280.0,-874.5,None,IT_CNOR,2026-04-23
2026-03-10 14:00:00+00:00,8.0,855.75,591.75,129.5,46.0,74.75,631.5,10.75,2348.0,0.0,0.0,3155.25,2348.0,3155.25,-807.25,None,IT_CNOR,2026-04-23
2026-03-10 15:00:00+00:00,8.0,882.75,596.25,154.75,46.25,76.25,324.5,18.25,2107.0,1.0,0.0,3088.0,2108.0,3088.0,-980.0,None,IT_CNOR,2026-04-23
2026-03-10 16:00:00+00:00,8.0,930.75,585.5,211.25,65.5,77.0,67.5,5.75,1951.25,8.75,0.0,3121.5,1960.0,3121.5,-1161.5,None,IT_CNOR,2026-04-23
2026-03-10 17:00:00+00:00,8.0,911.75,595.5,229.0,66.0,76.75,0.25,2.25,1889.5,17.0,0.0,3058.75,1906.5,3058.75,-1152.25,None,IT_CNOR,2026-04-23
2026-03-10 18:00:00+00:00,8.0,939.75,604.25,227.0,66.0,78.0,0.0,3.5,1926.5,16.75,0.0,2947.5,1943.25,2947.5,-1004.25,None,IT_CNOR,2026-04-23
2026-03-10 19:00:00+00:00,8.0,912.75,604.0,214.75,65.5,77.5,0.0,3.75,1886.25,4.25,0.0,2818.25,1890.5,2818.25,-927.75,None,IT_CNOR,2026-04-23
2026-03-10 20:00:00+00:00,8.0,767.5,604.0,195.25,38.5,79.25,0.0,2.0,1694.5,0.0,5.25,2674.5,1694.5,2679.75,-985.25,None,IT_CNOR,2026-04-23
2026-03-10 21:00:00+00:00,8.0,666.75,604.0,167.25,37.75,82.5,0.0,4.0,1570.25,0.0,4.0,2346.25,1570.25,2350.25,-780.0,None,IT_CNOR,2026-04-23
2026-03-10 22:00:00+00:00,8.0,536.0,605.0,159.5,28.25,77.75,0.0,4.5,1419.0,0.0,2.25,2150.0,1419.0,2152.25,-733.25,None,IT_CNOR,2026-04-23
2026-03-10 23:00:00+00:00,8.0,554.25,605.0,118.5,28.0,76.0,0.0,5.0,1394.75,0.0,0.0,1956.25,1394.75,1956.25,-561.5,None,IT_CNOR,2026-04-23
2026-03-11 00:00:00+00:00,8.0,561.75,605.0,109.75,28.0,76.0,0.0,4.0,1392.5,0.0,0.0,1817.25,1392.5,1817.25,-424.75,None,IT_CNOR,2026-04-23
2026-03-11 01:00:00+00:00,8.0,496.0,605.0,109.0,28.0,75.5,0.0,4.75,1326.25,0.0,0.0,1758.5,1326.25,1758.5,-432.25,None,IT_CNOR,2026-04-23
2026-03-11 02:00:00+00:00,8.0,456.75,605.0,118.0,28.0,75.25,0.0,5.75,1296.75,0.0,0.0,1720.0,1296.75,1720.0,-423.25,None,IT_CNOR,2026-04-23
2026-03-11 03:00:00+00:00,8.0,489.25,604.0,118.5,28.25,75.0,0.0,6.5,1329.5,0.0,0.0,1806.0,1329.5,1806.0,-476.5,None,IT_CNOR,2026-04-23
2026-03-11 04:00:00+00:00,8.0,632.5,604.0,126.0,37.75,76.5,0.0,5.5,1490.25,0.0,0.0,1958.0,1490.25,1958.0,-467.75,None,IT_CNOR,2026-04-23
2026-03-11 05:00:00+00:00,8.0,849.5,604.0,135.5,46.75,76.5,5.0,4.75,1730.0,3.75,0.0,2286.5,1733.75,2286.5,-552.75,None,IT_CNOR,2026-04-23
2026-03-11 06:00:00+00:00,8.0,818.0,602.5,159.25,46.0,76.0,99.75,2.5,1812.0,1.5,0.0,2800.75,1813.5,2800.75,-987.25,None,IT_CNOR,2026-04-23
2026-03-11 07:00:00+00:00,8.0,797.0,605.5,173.75,46.0,78.75,277.25,3.25,1989.5,5.25,0.0,3312.5,1994.75,3312.5,-1317.75,None,IT_CNOR,2026-04-23
2026-03-11 08:00:00+00:00,8.0,702.0,605.5,164.5,46.0,77.0,480.75,5.5,2089.25,0.0,1.5,3615.25,2089.25,3616.75,-1527.5,None,IT_CNOR,2026-04-23
2026-03-11 09:00:00+00:00,8.0,510.75,600.75,132.75,26.25,74.75,739.25,9.75,2102.25,0.0,5.0,3726.75,2102.25,3731.75,-1629.5,None,IT_CNOR,2026-04-23
2026-03-11 10:00:00+00:00,8.0,466.5,598.5,117.75,26.0,77.0,874.0,12.25,2180.0,0.0,14.75,3645.75,2180.0,3660.5,-1480.5,None,IT_CNOR,2026-04-23
2026-03-11 11:00:00+00:00,8.0,422.75,597.0,110.75,26.0,75.0,879.75,12.25,2131.5,0.0,16.5,3542.5,2131.5,3559.0,-1427.5,None,IT_CNOR,2026-04-23
2026-03-11 12:00:00+00:00,8.0,456.75,596.25,107.75,26.0,76.25,784.75,20.75,2076.5,0.0,11.0,3415.25,2076.5,3426.25,-1349.75,None,IT_CNOR,2026-04-23
2026-03-11 13:00:00+00:00,8.0,551.25,595.25,109.25,26.0,79.25,643.5,32.0,2044.5,0.0,7.75,3352.75,2044.5,3360.5,-1316.0,None,IT_CNOR,2026-04-23
2026-03-11 14:00:00+00:00,8.0,564.75,594.5,115.5,26.0,80.75,394.5,42.0,1826.0,0.5,0.0,3341.75,1826.5,3341.75,-1515.25,None,IT_CNOR,2026-04-23
2026-03-11 15:00:00+00:00,8.0,723.0,591.75,156.75,46.25,79.75,162.75,37.5,1805.75,3.25,0.0,3372.5,1809.0,3372.5,-1563.5,None,IT_CNOR,2026-04-23
2026-03-11 16:00:00+00:00,8.0,815.75,592.5,212.25,66.0,82.25,23.75,33.5,1834.0,2.0,0.0,3233.75,1836.0,3233.75,-1397.75,None,IT_CNOR,2026-04-23
2026-03-11 17:00:00+00:00,8.0,849.25,593.5,244.25,66.0,81.5,0.0,39.75,1882.25,9.25,0.0,3220.5,1891.5,3220.5,-1329.0,None,IT_CNOR,2026-04-23
2026-03-11 18:00:00+00:00,8.0,821.0,597.5,242.75,66.0,82.0,0.0,49.75,1867.0,14.0,0.0,3139.25,1881.0,3139.25,-1258.25,None,IT_CNOR,2026-04-23
2026-03-11 19:00:00+00:00,8.0,811.75,601.75,229.0,66.0,85.75,0.0,35.75,1838.0,9.5,0.0,2928.75,1847.5,2928.75,-1081.25,None,IT_CNOR,2026-04-23
2026-03-11 20:00:00+00:00,8.0,617.75,601.25,222.0,58.0,85.0,0.0,39.25,1631.25,1.0,0.0,2711.5,1632.25,2711.5,-1079.25,None,IT_CNOR,2026-04-23
2026-03-11 21:00:00+00:00,8.0,561.75,602.0,218.5,58.0,83.0,0.0,49.25,1580.5,0.0,5.25,2432.5,1580.5,2437.75,-857.25,None,IT_CNOR,2026-04-23
2026-03-11 22:00:00+00:00,8.0,489.0,602.0,184.0,38.25,81.5,0.0,53.0,1455.75,0.0,4.75,2107.5,1455.75,2112.25,-656.5,None,IT_CNOR,2026-04-23
2026-03-11 23:00:00+00:00,8.0,488.0,602.0,150.25,28.25,80.75,0.0,54.75,1412.0,0.0,0.0,1983.5,1412.0,1983.5,-571.5,None,IT_CNOR,2026-04-23
2026-03-12 00:00:00+00:00,8.0,431.0,602.25,131.5,28.0,79.75,0.0,47.0,1327.5,0.0,4.5,1912.5,1327.5,1917.0,-589.5,None,IT_CNOR,2026-04-23
2026-03-12 01:00:00+00:00,8.0,424.75,603.0,130.5,27.25,81.75,0.0,47.25,1322.5,0.0,12.5,1926.0,1322.5,1938.5,-616.0,None,IT_CNOR,2026-04-23
2026-03-12 02:00:00+00:00,8.0,414.0,603.0,131.75,28.0,80.0,0.0,47.75,1312.5,0.0,13.0,1954.5,1312.5,1967.5,-655.0,None,IT_CNOR,2026-04-23
2026-03-12 03:00:00+00:00,8.0,431.25,603.5,136.5,28.25,80.25,0.0,32.75,1320.5,0.0,0.25,1940.5,1320.5,1940.75,-620.25,None,IT_CNOR,2026-04-23
2026-03-12 04:00:00+00:00,8.0,531.5,603.25,146.0,37.75,79.5,0.0,16.0,1422.0,0.0,0.0,2028.0,1422.0,2028.0,-606.0,None,IT_CNOR,2026-04-23
2026-03-12 05:00:00+00:00,8.0,881.75,603.25,165.75,46.0,81.5,3.0,16.5,1805.75,0.25,0.0,2533.0,1806.0,2533.0,-727.0,None,IT_CNOR,2026-04-23
