,Fossil Gas,Hydro Water Reservoir,Nuclear,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-29 14:00:00+00:00,2.7,1141.12675,3850.0,430.297,421.672,2402.3165,8248.112250000002,0.0,0.0,9448.5,8248.112250000002,9448.5,-1200.387749999998,None,SE_3,2026-04-23
2026-03-29 15:00:00+00:00,2.5,1326.7334999999998,3849.0,485.77875,226.11275,2477.06725,8367.19225,0.0,0.0,9932.75,8367.19225,9932.75,-1565.55775,None,SE_3,2026-04-23
2026-03-29 16:00:00+00:00,4.6,1469.16175,3850.0,577.5754999999999,66.063,2400.522,8367.92225,0.0,0.0,10269.0,8367.92225,10269.0,-1901.0777500000004,None,SE_3,2026-04-23
2026-03-29 17:00:00+00:00,2.6,1482.586,3850.0,608.338,2.9975,2320.68225,8267.20375,0.0,0.0,10480.5,8267.20375,10480.5,-2213.2962499999994,None,SE_3,2026-04-23
2026-03-29 18:00:00+00:00,3.0,1478.52025,3850.0,589.1975,0.52,2281.0570000000002,8202.294750000001,0.0,0.0,10497.75,8202.294750000001,10497.75,-2295.455249999999,None,SE_3,2026-04-23
2026-03-29 19:00:00+00:00,3.9,1479.4895000000001,3850.0,591.5515,0.47025,2306.203,8231.61425,0.0,0.0,10316.0,8231.61425,10316.0,-2084.3857499999995,None,SE_3,2026-04-23
2026-03-29 20:00:00+00:00,2.8,1354.3615,3849.0,563.1255,0.46675,2387.76,8157.51375,0.0,0.0,9923.5,8157.51375,9923.5,-1765.98625,None,SE_3,2026-04-23
2026-03-29 21:00:00+00:00,3.4,1301.86425,3849.0,515.6682500000001,0.469,2420.22625,8090.62775,0.0,0.0,9670.75,8090.62775,9670.75,-1580.1222500000003,None,SE_3,2026-04-23
2026-03-29 22:00:00+00:00,2.8,1203.8705,3849.0,424.9955,0.19625,2588.099,8068.96125,0.0,0.0,9663.0,8068.96125,9663.0,-1594.0387499999997,None,SE_3,2026-04-23
2026-03-29 23:00:00+00:00,3.3,1190.7327500000001,3849.0,416.568,0.2825,2491.6757500000003,7951.559000000001,0.0,0.0,9894.75,7951.559000000001,9894.75,-1943.190999999999,None,SE_3,2026-04-23
2026-03-30 00:00:00+00:00,2.6,1186.1765,3849.0,415.33799999999997,0.1645,2523.1885,7976.4675,0.0,0.0,9706.75,7976.4675,9706.75,-1730.2825000000003,None,SE_3,2026-04-23
2026-03-30 01:00:00+00:00,2.7,1183.2115,3850.0,443.298,0.187,2455.6767499999996,7935.0732499999995,0.0,0.0,9556.0,7935.0732499999995,9556.0,-1620.9267500000005,None,SE_3,2026-04-23
2026-03-30 02:00:00+00:00,1.6,1226.808,3847.0,445.298,0.14225,2424.28825,7945.136499999999,0.0,0.0,9608.75,7945.136499999999,9608.75,-1663.6135000000013,None,SE_3,2026-04-23
2026-03-30 03:00:00+00:00,1.6,1307.97,3915.0,539.4359999999999,0.198,2312.4985,8076.702499999999,0.0,0.0,9985.5,8076.702499999999,9985.5,-1908.7975000000006,None,SE_3,2026-04-23
2026-03-30 04:00:00+00:00,3.1,1441.28075,4070.0,692.46475,1.587,2172.1504999999997,8380.583,0.0,0.0,10665.5,8380.583,10665.5,-2284.9169999999995,None,SE_3,2026-04-23
2026-03-30 05:00:00+00:00,4.8,1509.5175,4210.0,742.40275,18.83125,2047.1757499999999,8532.72725,0.0,0.0,11286.75,8532.72725,11286.75,-2754.02275,None,SE_3,2026-04-23
2026-03-30 06:00:00+00:00,5.5,1517.4665,4223.0,782.84475,59.529250000000005,1858.7282500000001,8447.06875,0.0,0.0,11506.0,8447.06875,11506.0,-3058.9312499999996,None,SE_3,2026-04-23
2026-03-30 07:00:00+00:00,5.0,1514.36475,4229.0,806.9567499999999,128.02725,1728.2962499999999,8411.645,0.0,0.0,11561.0,8411.645,11561.0,-3149.3549999999996,None,SE_3,2026-04-23
2026-03-30 08:00:00+00:00,6.5,1478.61475,4260.0,774.59175,235.341,1611.46925,8366.51675,0.0,0.0,11581.25,8366.51675,11581.25,-3214.7332499999993,None,SE_3,2026-04-23
2026-03-30 09:00:00+00:00,7.4,1414.3545,4341.0,732.77975,347.72275,1483.0635,8326.3205,0.0,0.0,11217.5,8326.3205,11217.5,-2891.1795,None,SE_3,2026-04-23
2026-03-30 10:00:00+00:00,9.3,1374.15075,4341.0,672.98875,400.45125,1411.77275,8209.6635,0.0,0.0,11302.25,8209.6635,11302.25,-3092.5864999999994,None,SE_3,2026-04-23
2026-03-30 11:00:00+00:00,6.9,1296.14475,4361.0,533.88075,446.835,1260.7785,7905.539000000001,0.0,0.0,11177.75,7905.539000000001,11177.75,-3272.2109999999993,None,SE_3,2026-04-23
2026-03-30 12:00:00+00:00,6.8,1316.45625,4402.0,513.12325,430.96575,1125.93575,7795.281000000001,0.0,0.0,11060.5,7795.281000000001,11060.5,-3265.218999999999,None,SE_3,2026-04-23
2026-03-30 13:00:00+00:00,5.2,1321.56925,4412.0,602.3865,368.9525,1008.5825,7718.69075,0.0,0.0,10864.25,7718.69075,10864.25,-3145.5592500000002,None,SE_3,2026-04-23
2026-03-30 14:00:00+00:00,2.9,1443.7024999999999,4414.0,655.505,258.5075,901.56275,7676.17775,0.0,0.0,10728.5,7676.17775,10728.5,-3052.32225,None,SE_3,2026-04-23
2026-03-30 15:00:00+00:00,2.6,1568.449,4413.0,767.523,156.15825,889.13075,7796.861000000001,0.0,0.0,11101.75,7796.861000000001,11101.75,-3304.888999999999,None,SE_3,2026-04-23
2026-03-30 16:00:00+00:00,4.6,1537.1685,4414.0,786.5495,60.1625,891.772,7694.2525000000005,0.0,0.0,11279.25,7694.2525000000005,11279.25,-3584.9974999999995,None,SE_3,2026-04-23
2026-03-30 17:00:00+00:00,2.8,1535.309,4415.0,771.8715,4.00475,944.5435,7673.52875,0.0,0.0,11343.75,7673.52875,11343.75,-3670.2212499999996,None,SE_3,2026-04-23
2026-03-30 18:00:00+00:00,3.1,1564.45175,4415.0,769.22675,0.34825,1052.63225,7804.759,0.0,0.0,11311.75,7804.759,11311.75,-3506.991,None,SE_3,2026-04-23
2026-03-30 19:00:00+00:00,3.7,1569.0407500000001,4414.0,749.10275,0.267,1161.9135,7898.023999999999,0.0,0.0,10836.0,7898.023999999999,10836.0,-2937.9760000000006,None,SE_3,2026-04-23
2026-03-30 20:00:00+00:00,2.5,1578.91125,4416.0,776.19425,0.245,1231.23425,8005.08475,0.0,0.0,10526.25,8005.08475,10526.25,-2521.16525,None,SE_3,2026-04-23
2026-03-30 21:00:00+00:00,2.5,1571.15575,4416.0,743.8475,0.237,1260.3400000000001,7994.08025,0.0,0.0,10052.0,7994.08025,10052.0,-2057.91975,None,SE_3,2026-04-23
2026-03-30 22:00:00+00:00,3.1,1497.27825,4413.0,728.05825,0.29674999999999996,1279.4605000000001,7921.19375,0.0,0.0,9859.75,7921.19375,9859.75,-1938.5562499999996,None,SE_3,2026-04-23
2026-03-30 23:00:00+00:00,3.5,1496.24475,4414.0,710.4655,0.3035,1121.965,7746.47875,0.0,0.0,9489.0,7746.47875,9489.0,-1742.5212499999998,None,SE_3,2026-04-23
2026-03-31 00:00:00+00:00,2.5,1490.81675,4415.0,707.0215000000001,0.30825,1011.97975,7627.626249999999,0.0,0.0,9220.25,7627.626249999999,9220.25,-1592.6237500000007,None,SE_3,2026-04-23
2026-03-31 01:00:00+00:00,2.4,1493.289,4415.0,696.76375,0.323,880.03525,7487.811000000001,0.0,0.0,9052.25,7487.811000000001,9052.25,-1564.4389999999994,None,SE_3,2026-04-23
2026-03-31 02:00:00+00:00,1.6,1516.10125,4417.0,738.39325,0.34525,780.2570000000001,7453.696750000001,0.0,0.0,9389.5,7453.696750000001,9389.5,-1935.803249999999,None,SE_3,2026-04-23
2026-03-31 03:00:00+00:00,1.6,1560.5075000000002,4416.0,811.6524999999999,0.36375,638.2035,7428.32725,0.0,0.0,9726.5,7428.32725,9726.5,-2298.1727499999997,None,SE_3,2026-04-23
2026-03-31 04:00:00+00:00,3.0,1595.91325,4416.0,880.246,2.4712500000000004,518.70925,7416.339749999999,0.0,0.0,10576.75,7416.339749999999,10576.75,-3160.410250000001,None,SE_3,2026-04-23
2026-03-31 05:00:00+00:00,4.9,1632.0405,4416.0,893.28475,35.52675,432.737,7414.4890000000005,0.0,0.0,11236.75,7414.4890000000005,11236.75,-3822.2609999999995,None,SE_3,2026-04-23
2026-03-31 06:00:00+00:00,4.2,1622.998,4414.0,917.74225,157.27,331.05125,7447.2615000000005,0.0,0.0,11197.25,7447.2615000000005,11197.25,-3749.9884999999995,None,SE_3,2026-04-23
2026-03-31 07:00:00+00:00,4.1,1622.9904999999999,4416.0,812.46975,328.92375,230.34275,7414.82675,0.0,0.0,10955.5,7414.82675,10955.5,-3540.67325,None,SE_3,2026-04-23
2026-03-31 08:00:00+00:00,5.7,1565.8935000000001,4416.0,819.15925,534.56125,170.10225,7511.416249999999,0.0,0.0,10712.5,7511.416249999999,10712.5,-3201.0837500000007,None,SE_3,2026-04-23
2026-03-31 09:00:00+00:00,6.5,1503.60825,4410.0,808.305,715.31225,167.8095,7611.535000000001,0.0,0.0,10437.0,7611.535000000001,10437.0,-2825.4649999999992,None,SE_3,2026-04-23
2026-03-31 10:00:00+00:00,7.8,1488.34475,4401.0,778.9765,868.177,176.60525,7720.9034999999985,0.0,0.0,10257.25,7720.9034999999985,10257.25,-2536.3465000000015,None,SE_3,2026-04-23
2026-03-31 11:00:00+00:00,5.7,1410.50775,4403.0,802.8775,961.0097499999999,187.86124999999998,7770.95625,0.0,0.0,10282.0,7770.95625,10282.0,-2511.04375,None,SE_3,2026-04-23
2026-03-31 12:00:00+00:00,5.7,1420.855,4405.0,787.61375,944.07275,190.0905,7753.332000000001,0.0,0.0,10071.0,7753.332000000001,10071.0,-2317.6679999999988,None,SE_3,2026-04-23
2026-03-31 13:00:00+00:00,4.6,1465.5055,4404.0,710.639,838.98575,178.55349999999999,7602.28375,0.0,0.0,9810.0,7602.28375,9810.0,-2207.7162500000004,None,SE_3,2026-04-23
2026-03-31 14:00:00+00:00,2.3,1512.1064999999999,4404.0,747.58025,610.642,166.50150000000002,7443.13025,0.0,0.0,9681.25,7443.13025,9681.25,-2238.11975,None,SE_3,2026-04-23
2026-03-31 15:00:00+00:00,2.6,1586.24025,4400.0,795.42875,355.60675,149.27425,7289.150000000001,0.0,0.0,10041.0,7289.150000000001,10041.0,-2751.8499999999995,None,SE_3,2026-04-23
2026-03-31 16:00:00+00:00,4.5,1646.83,4399.0,829.44625,119.19975000000001,140.964,7139.94,0.0,0.0,10376.25,7139.94,10376.25,-3236.3100000000004,None,SE_3,2026-04-23
2026-03-31 17:00:00+00:00,2.5,1672.78975,4401.0,830.6827499999999,7.47025,163.442,7077.88475,0.0,0.0,10622.25,7077.88475,10622.25,-3544.36525,None,SE_3,2026-04-23
2026-03-31 18:00:00+00:00,2.3,1678.491,4400.0,824.71725,0.638,211.40474999999998,7117.5509999999995,0.0,0.0,10960.0,7117.5509999999995,10960.0,-3842.4490000000005,None,SE_3,2026-04-23
2026-03-31 19:00:00+00:00,4.1,1675.83925,4402.0,806.91675,0.5812499999999999,260.45225,7149.8895,0.0,0.0,10653.0,7149.8895,10653.0,-3503.1105,None,SE_3,2026-04-23
2026-03-31 20:00:00+00:00,2.8,1596.26075,4404.0,789.57575,0.5475000000000001,355.3225,7148.5064999999995,0.0,0.0,10559.0,7148.5064999999995,10559.0,-3410.4935000000005,None,SE_3,2026-04-23
2026-03-31 21:00:00+00:00,3.2,1556.99825,4405.0,771.1595,0.51125,483.12025,7219.98925,0.0,0.0,10157.5,7219.98925,10157.5,-2937.5107500000004,None,SE_3,2026-04-23
2026-03-31 22:00:00+00:00,3.0,1475.964,4407.0,686.973,0.5155000000000001,641.22775,7214.68025,0.0,0.0,9772.5,7214.68025,9772.5,-2557.8197499999997,None,SE_3,2026-04-23
2026-03-31 23:00:00+00:00,2.4,1475.18575,4408.0,671.20175,0.19425,893.92375,7450.9055,0.0,0.0,9597.5,7450.9055,9597.5,-2146.5945,None,SE_3,2026-04-23
2026-04-01 00:00:00+00:00,2.4,1472.77775,4407.0,669.446,0.2205,1145.82025,7697.6645,0.0,0.0,9439.25,7697.6645,9439.25,-1741.5855000000001,None,SE_3,2026-04-23
2026-04-01 01:00:00+00:00,2.8,1475.6885,4410.0,668.65725,0.22825,1380.49325,7937.867249999999,0.0,0.0,9528.25,7937.867249999999,9528.25,-1590.3827500000007,None,SE_3,2026-04-23
2026-04-01 02:00:00+00:00,1.2,1466.305,4410.0,667.90975,0.2275,1546.4975,8092.13975,0.0,0.0,9611.75,8092.13975,9611.75,-1519.6102499999997,None,SE_3,2026-04-23
2026-04-01 03:00:00+00:00,1.7,1456.133,4410.0,677.16675,0.26775,1735.5335,8280.801000000001,0.0,0.0,10016.5,8280.801000000001,10016.5,-1735.6989999999987,None,SE_3,2026-04-23
2026-04-01 04:00:00+00:00,2.6,1468.5459999999998,4410.0,687.69825,3.4894999999999996,1919.74375,8492.0775,0.0,0.0,10680.75,8492.0775,10680.75,-2188.6725000000006,None,SE_3,2026-04-23
2026-04-01 05:00:00+00:00,4.8,1458.226,4409.0,700.56925,66.14725,2021.856,8660.5985,0.0,0.0,11190.5,8660.5985,11190.5,-2529.9015,None,SE_3,2026-04-23
2026-04-01 06:00:00+00:00,2.9,1450.7215,4410.0,715.64575,299.15274999999997,1953.3715,8831.7915,0.0,0.0,11128.25,8831.7915,11128.25,-2296.4585000000006,None,SE_3,2026-04-23
2026-04-01 07:00:00+00:00,4.5,1394.6412500000001,4409.0,693.87825,593.99725,1677.2735,8773.29025,0.0,0.0,10941.25,8773.29025,10941.25,-2167.95975,None,SE_3,2026-04-23
2026-04-01 08:00:00+00:00,6.7,1364.98675,4411.0,665.1945000000001,859.4232499999999,1515.90925,8823.21375,0.0,0.0,10556.5,8823.21375,10556.5,-1733.2862499999992,None,SE_3,2026-04-23
2026-04-01 09:00:00+00:00,7.0,1361.484,4402.0,605.3452500000001,1038.6635,1630.86275,9045.355500000001,0.0,0.0,10121.5,9045.355500000001,10121.5,-1076.1444999999985,None,SE_3,2026-04-23
2026-04-01 10:00:00+00:00,8.0,1148.4635,4401.0,540.58,1092.25325,1846.005,9036.301749999999,0.0,0.0,9998.25,9036.301749999999,9998.25,-961.9482500000013,None,SE_3,2026-04-23
2026-04-01 11:00:00+00:00,5.2,1085.92375,4398.0,500.57825,1069.74475,2026.7244999999998,9086.17125,0.0,0.0,9966.75,9086.17125,9966.75,-880.5787500000006,None,SE_3,2026-04-23
2026-04-01 12:00:00+00:00,5.0,1114.8815,4398.0,506.63875,980.749,2179.072,9184.34125,0.0,0.0,9897.75,9184.34125,9897.75,-713.4087500000005,None,SE_3,2026-04-23
2026-04-01 13:00:00+00:00,5.2,1121.4247500000001,4396.0,519.353,784.796,2282.55125,9109.325,0.0,0.0,9869.25,9109.325,9869.25,-759.9249999999993,None,SE_3,2026-04-23
2026-04-01 14:00:00+00:00,3.4,1256.27375,4397.0,550.9649999999999,536.58225,2311.04625,9055.26725,0.0,0.0,10088.25,9055.26725,10088.25,-1032.9827499999992,None,SE_3,2026-04-23
2026-04-01 15:00:00+00:00,2.8,1434.748,4399.0,608.21475,284.4955,2288.76,9018.018250000001,0.0,0.0,10477.0,9018.018250000001,10477.0,-1458.981749999999,None,SE_3,2026-04-23
2026-04-01 16:00:00+00:00,4.0,1473.21375,4402.0,667.64475,82.539,2269.28775,8898.68525,0.0,0.0,10689.0,8898.68525,10689.0,-1790.3147499999995,None,SE_3,2026-04-23
2026-04-01 17:00:00+00:00,2.2,1486.54725,4403.0,704.817,4.21125,2326.5275,8927.303,0.0,0.0,10790.25,8927.303,10790.25,-1862.9470000000001,None,SE_3,2026-04-23
2026-04-01 18:00:00+00:00,1.8,1494.107,4402.0,703.8895,0.527,2374.55275,8976.876250000001,0.0,0.0,10809.75,8976.876250000001,10809.75,-1832.8737499999988,None,SE_3,2026-04-23
2026-04-01 19:00:00+00:00,4.2,1471.6625,4403.0,698.40275,0.37575000000000003,2389.515,8967.156,0.0,0.0,10479.5,8967.156,10479.5,-1512.3439999999991,None,SE_3,2026-04-23
2026-04-01 20:00:00+00:00,2.8,1465.8912500000001,4403.0,689.70175,0.3625,2347.07175,8908.82725,0.0,0.0,10154.5,8908.82725,10154.5,-1245.6727499999997,None,SE_3,2026-04-23
2026-04-01 21:00:00+00:00,2.8,1465.893,4402.0,693.45275,0.3695,2249.55775,8814.073,0.0,0.0,9691.25,8814.073,9691.25,-877.1769999999997,None,SE_3,2026-04-23
2026-04-01 22:00:00+00:00,2.8,1496.86825,4401.0,669.65925,0.22475,2113.95025,8684.502499999999,0.0,0.0,9429.25,8684.502499999999,9429.25,-744.7475000000013,None,SE_3,2026-04-23
2026-04-01 23:00:00+00:00,2.2,1495.5435,4400.0,670.1545,0.258,1993.88675,8562.04275,0.0,0.0,9154.5,8562.04275,9154.5,-592.4572499999995,None,SE_3,2026-04-23
2026-04-02 00:00:00+00:00,2.2,1495.06475,4398.0,659.677,0.26875000000000004,1880.7535,8435.964,0.0,0.0,8882.0,8435.964,8882.0,-446.03600000000006,None,SE_3,2026-04-23
2026-04-02 01:00:00+00:00,2.6,1498.44375,4397.0,659.72275,0.25625,1762.5362499999999,8320.559,0.0,0.0,8803.5,8320.559,8803.5,-482.9410000000007,None,SE_3,2026-04-23
2026-04-02 02:00:00+00:00,1.1,1527.0025,4396.0,678.8715,0.266,1670.40725,8273.64725,0.0,0.0,8948.5,8273.64725,8948.5,-674.85275,None,SE_3,2026-04-23
2026-04-02 03:00:00+00:00,1.9,1529.82925,4398.0,695.42675,0.253,1569.39275,8194.801749999999,0.0,0.0,9249.0,8194.801749999999,9249.0,-1054.1982500000013,None,SE_3,2026-04-23
2026-04-02 04:00:00+00:00,2.5,1564.0405,4399.0,735.58925,1.951,1410.23875,8113.3195,0.0,0.0,9914.75,8113.3195,9914.75,-1801.4305000000004,None,SE_3,2026-04-23
2026-04-02 05:00:00+00:00,4.4,1603.6315,4398.0,738.7105,16.41075,1271.751,8032.90375,0.0,0.0,10764.25,8032.90375,10764.25,-2731.3462499999996,None,SE_3,2026-04-23
2026-04-02 06:00:00+00:00,3.2,1604.261,4398.0,722.83575,55.97325,1135.24075,7919.51075,0.0,0.0,11148.25,7919.51075,11148.25,-3228.7392499999996,None,SE_3,2026-04-23
2026-04-02 07:00:00+00:00,4.2,1596.87775,4393.0,711.22475,116.692,985.8705,7807.865000000001,0.0,0.0,11262.25,7807.865000000001,11262.25,-3454.3849999999993,None,SE_3,2026-04-23
2026-04-02 08:00:00+00:00,6.5,1587.27775,4389.0,661.47675,193.60675,850.98325,7688.8445,0.0,0.0,11320.75,7688.8445,11320.75,-3631.9055,None,SE_3,2026-04-23
2026-04-02 09:00:00+00:00,6.2,1534.8475,4387.0,573.20675,263.75125,771.7842499999999,7536.789750000001,0.0,0.0,11264.0,7536.789750000001,11264.0,-3727.210249999999,None,SE_3,2026-04-23
2026-04-02 10:00:00+00:00,7.0,1509.5315,4387.0,554.62,314.097,736.63825,7508.88675,0.0,0.0,11050.25,7508.88675,11050.25,-3541.3632500000003,None,SE_3,2026-04-23
2026-04-02 11:00:00+00:00,4.9,1510.485,4388.0,554.259,332.57124999999996,727.82725,7518.0425000000005,0.0,0.0,11003.25,7518.0425000000005,11003.25,-3485.2074999999995,None,SE_3,2026-04-23
2026-04-02 12:00:00+00:00,4.4,1529.354,4388.0,566.96925,301.41275,746.96925,7537.1052500000005,0.0,0.0,10801.5,7537.1052500000005,10801.5,-3264.3947499999995,None,SE_3,2026-04-23
2026-04-02 13:00:00+00:00,4.8,1538.094,4392.0,635.70675,258.2765,742.32925,7571.2065,0.0,0.0,10650.25,7571.2065,10650.25,-3079.0434999999998,None,SE_3,2026-04-23
2026-04-02 14:00:00+00:00,3.6,1582.21975,4396.0,699.9365,169.52474999999998,706.85025,7558.1312499999985,0.0,0.0,10631.75,7558.1312499999985,10631.75,-3073.6187500000015,None,SE_3,2026-04-23
2026-04-02 15:00:00+00:00,2.9,1661.476,4395.0,726.00375,93.78,709.2345,7588.394249999999,0.0,0.0,10820.5,7588.394249999999,10820.5,-3232.1057500000006,None,SE_3,2026-04-23
2026-04-02 16:00:00+00:00,3.6,1682.43325,4395.0,754.9155,32.098,717.13225,7585.179,0.0,0.0,10790.25,7585.179,10790.25,-3205.071,None,SE_3,2026-04-23
2026-04-02 17:00:00+00:00,2.4,1690.863,4396.0,757.674,3.00125,733.293,7583.23125,0.0,0.0,10659.0,7583.23125,10659.0,-3075.76875,None,SE_3,2026-04-23
2026-04-02 18:00:00+00:00,1.4,1707.0565,4393.0,769.1995,0.45625,740.5550000000001,7611.66725,0.0,0.0,10625.25,7611.66725,10625.25,-3013.5827499999996,None,SE_3,2026-04-23
2026-04-02 19:00:00+00:00,4.2,1702.1845,4394.0,775.7515000000001,0.3575,755.8435,7632.337,0.0,0.0,10258.25,7632.337,10258.25,-2625.9129999999996,None,SE_3,2026-04-23
2026-04-02 20:00:00+00:00,2.8,1606.356,4394.0,764.96675,0.387,804.88675,7573.3965,0.0,0.0,9951.25,7573.3965,9951.25,-2377.8535,None,SE_3,2026-04-23
2026-04-02 21:00:00+00:00,2.9,1592.1232499999999,4394.0,755.62,0.38925,847.8004999999999,7592.8330000000005,0.0,0.0,9671.75,7592.8330000000005,9671.75,-2078.9169999999995,None,SE_3,2026-04-23
2026-04-02 22:00:00+00:00,3.8,1538.27,4393.0,745.824,0.1745,782.46725,7463.535749999999,0.0,0.0,9253.25,7463.535749999999,9253.25,-1789.714250000001,None,SE_3,2026-04-23
2026-04-02 23:00:00+00:00,3.2,1540.604,4392.0,742.54025,0.18525,813.642,7492.1715,0.0,0.0,9043.5,7492.1715,9043.5,-1551.3284999999996,None,SE_3,2026-04-23
2026-04-03 00:00:00+00:00,2.6,1535.30375,4392.0,748.98525,0.18625,825.146,7504.221249999999,0.0,0.0,8874.0,7504.221249999999,8874.0,-1369.7787500000013,None,SE_3,2026-04-23
2026-04-03 01:00:00+00:00,3.6,1540.681,4392.0,749.44475,0.1845,848.3605,7534.27075,0.0,0.0,8888.25,7534.27075,8888.25,-1353.9792500000003,None,SE_3,2026-04-23
2026-04-03 02:00:00+00:00,1.3,1537.645,4392.0,754.2085,0.1995,863.7345,7549.0875,0.0,0.0,8948.75,7549.0875,8948.75,-1399.6625000000004,None,SE_3,2026-04-23
2026-04-03 03:00:00+00:00,2.5,1537.9005,4394.0,764.293,0.2615,802.254,7501.208999999999,0.0,0.0,9010.5,7501.208999999999,9010.5,-1509.291000000001,None,SE_3,2026-04-23
2026-04-03 04:00:00+00:00,3.0,1577.73425,4394.0,794.2570000000001,1.4649999999999999,755.426,7525.88225,0.0,0.0,9208.0,7525.88225,9208.0,-1682.1177500000003,None,SE_3,2026-04-23
2026-04-03 05:00:00+00:00,5.3,1573.56825,4394.0,797.253,17.9825,665.44375,7453.5475,0.0,0.0,9423.25,7453.5475,9423.25,-1969.7025000000003,None,SE_3,2026-04-23
2026-04-03 06:00:00+00:00,4.7,1580.306,4393.0,793.73125,69.739,553.71025,7395.1865,0.0,0.0,9809.75,7395.1865,9809.75,-2414.5635,None,SE_3,2026-04-23
2026-04-03 07:00:00+00:00,4.6,1579.8015,4391.0,792.636,149.99725,467.97425,7386.009000000001,0.0,0.0,9989.75,7386.009000000001,9989.75,-2603.740999999999,None,SE_3,2026-04-23
2026-04-03 08:00:00+00:00,9.3,1576.12625,4392.0,772.41625,230.92275,377.1645,7357.92975,0.0,0.0,10221.0,7357.92975,10221.0,-2863.0702499999998,None,SE_3,2026-04-23
2026-04-03 09:00:00+00:00,7.7,1552.12525,4394.0,715.2345,308.1475,300.721,7277.928250000001,0.0,0.0,10494.75,7277.928250000001,10494.75,-3216.821749999999,None,SE_3,2026-04-23
2026-04-03 10:00:00+00:00,8.2,1482.8229999999999,4394.0,657.5260000000001,369.68399999999997,231.84125,7144.074250000001,0.0,0.0,10516.75,7144.074250000001,10516.75,-3372.6757499999994,None,SE_3,2026-04-23
2026-04-03 11:00:00+00:00,6.3,1482.78825,4394.0,644.835,401.75775,195.734,7125.415,0.0,0.0,10537.5,7125.415,10537.5,-3412.085,None,SE_3,2026-04-23
2026-04-03 12:00:00+00:00,5.5,1449.2495,4391.0,602.5175,405.3025,172.98425,7026.55375,0.0,0.0,10323.0,7026.55375,10323.0,-3296.44625,None,SE_3,2026-04-23
2026-04-03 13:00:00+00:00,6.3,1440.58025,4391.0,583.27025,359.209,176.60399999999998,6956.9635,0.0,0.0,10192.0,6956.9635,10192.0,-3235.0365,None,SE_3,2026-04-23
2026-04-03 14:00:00+00:00,5.1,1441.588,4391.0,600.17475,256.964,193.32825,6888.155,0.0,0.0,10071.75,6888.155,10071.75,-3183.5950000000003,None,SE_3,2026-04-23
2026-04-03 15:00:00+00:00,4.3,1524.93725,4391.0,726.8367499999999,141.6625,225.99425,7014.730750000001,0.0,0.0,10294.0,7014.730750000001,10294.0,-3279.2692499999994,None,SE_3,2026-04-23
2026-04-03 16:00:00+00:00,4.5,1546.40825,4392.0,777.90475,48.0985,262.90925,7031.82075,0.0,0.0,10368.0,7031.82075,10368.0,-3336.17925,None,SE_3,2026-04-23
2026-04-03 17:00:00+00:00,2.5,1545.49225,4392.0,744.70225,4.702,347.2025,7036.599000000001,0.0,0.0,10345.75,7036.599000000001,10345.75,-3309.150999999999,None,SE_3,2026-04-23
2026-04-03 18:00:00+00:00,2.2,1529.3315,4394.0,741.76625,0.535,518.46775,7186.300499999999,0.0,0.0,10307.75,7186.300499999999,10307.75,-3121.4495000000006,None,SE_3,2026-04-23
2026-04-03 19:00:00+00:00,5.4,1512.9134999999999,4393.0,730.557,0.39275,797.18625,7439.4495,0.0,0.0,10043.75,7439.4495,10043.75,-2604.3005000000003,None,SE_3,2026-04-23
2026-04-03 20:00:00+00:00,4.0,1487.78375,4392.0,718.6007500000001,0.368,1086.7705,7689.523000000001,0.0,0.0,9846.0,7689.523000000001,9846.0,-2156.476999999999,None,SE_3,2026-04-23
2026-04-03 21:00:00+00:00,3.3,1486.57525,4391.0,682.57325,0.35324999999999995,1387.75675,7951.558500000001,0.0,0.0,9497.0,7951.558500000001,9497.0,-1545.441499999999,None,SE_3,2026-04-23
2026-04-03 22:00:00+00:00,3.3,1429.92375,4392.0,630.8787500000001,0.23675,1661.38825,8117.7275,0.0,0.0,9206.25,8117.7275,9206.25,-1088.5225,None,SE_3,2026-04-23
2026-04-03 23:00:00+00:00,2.6,1338.2195,4392.0,542.37675,0.23475000000000001,1851.3497499999999,8126.78075,0.0,0.0,8908.5,8126.78075,8908.5,-781.7192500000001,None,SE_3,2026-04-23
2026-04-04 00:00:00+00:00,2.7,1318.25475,4391.0,477.60075,0.2595,2028.411,8218.225999999999,0.0,0.0,8606.75,8218.225999999999,8606.75,-388.52400000000125,None,SE_3,2026-04-23
2026-04-04 01:00:00+00:00,4.0,1311.675,4392.0,452.72175,0.27475000000000005,2227.51975,8388.19125,0.0,0.0,8531.0,8388.19125,8531.0,-142.80875000000015,None,SE_3,2026-04-23
2026-04-04 02:00:00+00:00,1.4,1304.41825,4393.0,432.10450000000003,0.29175,2418.3585000000003,8549.573,0.0,0.0,8730.25,8549.573,8730.25,-180.67699999999968,None,SE_3,2026-04-23
2026-04-04 03:00:00+00:00,2.8,1290.73175,4394.0,395.58275,0.30325,2435.88475,8519.3025,0.0,0.0,8695.25,8519.3025,8695.25,-175.94750000000022,None,SE_3,2026-04-23
