,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-07 06:00:00+00:00,629.85,84.0,732.01,0.0,0.48,2.4,1448.7400000000002,218.8,0.0,1667.31,1667.5400000000002,1667.31,0.23000000000024556,None,BA,2026-04-23
2026-01-07 07:00:00+00:00,645.54,109.6,866.79,0.0,4.4,2.12,1628.4499999999998,218.73,0.0,1925.14,1847.1799999999998,1925.14,-77.96000000000026,None,BA,2026-04-23
2026-01-07 08:00:00+00:00,648.03,129.26,884.31,0.0,6.17,0.0,1667.77,218.63,0.0,1934.3,1886.4,1934.3,-47.899999999999864,None,BA,2026-04-23
2026-01-07 09:00:00+00:00,632.44,138.83,890.45,0.0,8.35,0.28,1670.3500000000001,218.67,0.0,1926.42,1889.0200000000002,1926.42,-37.399999999999864,None,BA,2026-04-23
2026-01-07 10:00:00+00:00,621.99,138.88,900.99,0.0,8.39,0.21,1670.4600000000003,218.76,0.0,1871.13,1889.2200000000003,1871.13,18.090000000000146,None,BA,2026-04-23
2026-01-07 11:00:00+00:00,619.28,140.47,903.84,0.0,4.05,0.0,1667.64,218.69,0.0,1808.64,1886.3300000000002,1808.64,77.69000000000005,None,BA,2026-04-23
2026-01-07 12:00:00+00:00,528.27,147.52,954.29,0.0,3.27,0.0,1633.35,218.72,0.0,1833.2,1852.07,1833.2,18.86999999999989,None,BA,2026-04-23
2026-01-07 13:00:00+00:00,481.48,149.72,1025.62,0.0,5.51,0.14,1662.47,218.78,0.0,1808.3,1881.25,1808.3,72.95000000000005,None,BA,2026-04-23
2026-01-07 14:00:00+00:00,482.29,144.24,1041.93,0.0,1.83,1.1,1671.3899999999999,218.89,0.0,1789.68,1890.2799999999997,1789.68,100.59999999999968,None,BA,2026-04-23
2026-01-07 15:00:00+00:00,480.96,142.9,1047.61,0.0,0.0,0.0,1671.4699999999998,218.96,0.0,1887.5,1890.4299999999998,1887.5,2.9299999999998363,None,BA,2026-04-23
2026-01-07 16:00:00+00:00,475.51,143.07,1068.83,0.0,0.0,1.75,1689.1599999999999,219.09,0.0,1903.03,1908.2499999999998,1903.03,5.2199999999998,None,BA,2026-04-23
2026-01-07 17:00:00+00:00,482.43,133.29,1066.74,0.0,0.0,0.31,1682.77,219.22,0.0,1874.93,1901.99,1874.93,27.059999999999945,None,BA,2026-04-23
2026-01-07 18:00:00+00:00,476.75,134.24,1037.12,0.0,0.0,0.19,1648.3,219.31,0.0,1853.33,1867.61,1853.33,14.279999999999973,None,BA,2026-04-23
2026-01-07 19:00:00+00:00,475.32,135.38,1000.47,0.0,0.0,0.0,1611.17,219.58,0.0,1783.32,1830.75,1783.32,47.430000000000064,None,BA,2026-04-23
2026-01-07 20:00:00+00:00,489.99,135.08,940.66,0.0,0.0,0.0,1565.73,219.74,0.0,1728.36,1785.47,1728.36,57.11000000000013,None,BA,2026-04-23
2026-01-07 21:00:00+00:00,486.23,130.36,904.46,0.0,0.0,0.0,1521.0500000000002,219.88,0.0,1581.78,1740.9300000000003,1581.78,159.15000000000032,None,BA,2026-04-23
2026-01-07 22:00:00+00:00,474.56,124.28,827.56,0.0,0.0,0.0,1426.4,219.98,0.0,1506.04,1646.38,1506.04,140.34000000000015,None,BA,2026-04-23
2026-01-07 23:00:00+00:00,479.4,112.56,803.05,0.0,0.0,0.0,1395.01,220.06,0.0,1359.61,1615.07,1359.61,255.46000000000004,None,BA,2026-04-23
2026-01-08 00:00:00+00:00,476.35,141.37,670.8,0.0,0.0,0.0,1288.52,220.15,0.0,1287.62,1508.67,1287.62,221.05000000000018,None,BA,2026-04-23
2026-01-08 01:00:00+00:00,476.55,134.72,669.02,0.0,0.0,2.04,1282.33,220.26,0.0,1294.29,1502.59,1294.29,208.29999999999995,None,BA,2026-04-23
2026-01-08 02:00:00+00:00,480.63,133.61,656.4,0.0,0.0,3.55,1274.1899999999998,220.31,0.0,1309.63,1494.4999999999998,1309.63,184.86999999999966,None,BA,2026-04-23
2026-01-08 03:00:00+00:00,476.14,132.29,662.47,0.0,0.0,4.95,1275.8500000000001,220.28,0.0,1306.95,1496.13,1306.95,189.18000000000006,None,BA,2026-04-23
2026-01-08 04:00:00+00:00,477.57,132.05,684.55,0.0,0.0,7.15,1301.3200000000002,220.33,0.0,1355.25,1521.65,1355.25,166.4000000000001,None,BA,2026-04-23
2026-01-08 05:00:00+00:00,478.96,140.33,721.09,0.0,0.0,10.02,1350.4,220.35,0.0,1534.66,1570.75,1534.66,36.08999999999992,None,BA,2026-04-23
2026-01-08 06:00:00+00:00,481.99,144.27,893.76,0.0,0.0,10.56,1530.58,220.39,0.0,1712.23,1750.9699999999998,1712.23,38.73999999999978,None,BA,2026-04-23
2026-01-08 07:00:00+00:00,482.93,181.98,944.79,0.0,7.85,35.6,1653.1499999999996,220.4,0.0,1941.22,1873.5499999999997,1941.22,-67.6700000000003,None,BA,2026-04-23
2026-01-08 08:00:00+00:00,474.62,146.96,1014.04,0.0,24.83,45.3,1705.7499999999998,220.46,0.0,1916.37,1926.2099999999998,1916.37,9.839999999999918,None,BA,2026-04-23
2026-01-08 09:00:00+00:00,478.16,130.4,945.86,0.0,43.79,42.6,1640.81,220.51,0.0,1898.75,1861.32,1898.75,-37.430000000000064,None,BA,2026-04-23
2026-01-08 10:00:00+00:00,476.16,117.37,895.33,0.0,50.83,45.18,1584.8700000000001,220.5,0.0,1826.03,1805.3700000000001,1826.03,-20.659999999999854,None,BA,2026-04-23
2026-01-08 11:00:00+00:00,476.72,116.78,936.95,0.0,53.91,38.25,1622.6100000000001,220.52,0.0,1811.07,1843.13,1811.07,32.06000000000017,None,BA,2026-04-23
2026-01-08 12:00:00+00:00,473.0,111.64,921.05,0.0,55.4,33.56,1594.65,220.28,0.0,1848.43,1814.93,1848.43,-33.5,None,BA,2026-04-23
2026-01-08 13:00:00+00:00,472.95,111.68,949.57,0.0,46.3,11.78,1592.28,220.19,0.0,1887.65,1812.47,1887.65,-75.18000000000006,None,BA,2026-04-23
2026-01-08 14:00:00+00:00,477.79,130.14,987.97,0.0,19.98,4.13,1620.0100000000002,220.39,0.0,1915.44,1840.4,1915.44,-75.03999999999996,None,BA,2026-04-23
2026-01-08 15:00:00+00:00,477.84,142.28,1062.51,0.0,0.25,1.63,1684.5100000000002,220.43,0.0,1963.81,1904.9400000000003,1963.81,-58.86999999999966,None,BA,2026-04-23
2026-01-08 16:00:00+00:00,493.02,157.27,1122.23,0.0,0.0,4.25,1776.77,220.49,0.0,2040.86,1997.26,2040.86,-43.59999999999991,None,BA,2026-04-23
2026-01-08 17:00:00+00:00,493.22,165.15,1106.91,0.0,0.0,8.35,1773.63,220.4,0.0,1978.76,1994.0300000000002,1978.76,15.27000000000021,None,BA,2026-04-23
2026-01-08 18:00:00+00:00,490.15,138.22,1046.76,0.0,0.0,1.08,1676.21,220.46,0.0,1893.25,1896.67,1893.25,3.4200000000000728,None,BA,2026-04-23
2026-01-08 19:00:00+00:00,483.22,137.54,1004.58,0.0,0.0,0.0,1625.3400000000001,220.49,0.0,1838.37,1845.8300000000002,1838.37,7.460000000000264,None,BA,2026-04-23
2026-01-08 20:00:00+00:00,471.87,121.9,948.83,0.0,0.0,0.0,1542.6,220.51,0.0,1736.47,1763.11,1736.47,26.639999999999873,None,BA,2026-04-23
2026-01-08 21:00:00+00:00,470.75,113.79,887.81,0.0,0.0,0.34,1472.6899999999998,220.62,0.0,1621.45,1693.31,1621.45,71.8599999999999,None,BA,2026-04-23
2026-01-08 22:00:00+00:00,472.32,130.4,782.75,0.0,0.0,0.0,1385.47,220.58,0.0,1511.08,1606.05,1511.08,94.97000000000003,None,BA,2026-04-23
2026-01-08 23:00:00+00:00,477.31,149.23,789.37,0.0,0.0,0.0,1415.9099999999999,220.57,0.0,1406.74,1636.4799999999998,1406.74,229.73999999999978,None,BA,2026-04-23
2026-01-09 00:00:00+00:00,480.89,125.12,755.33,0.0,0.0,0.0,1361.3400000000001,220.57,0.0,1302.19,1581.91,1302.19,279.72,None,BA,2026-04-23
2026-01-09 01:00:00+00:00,474.03,116.57,750.45,0.0,0.0,0.0,1341.05,220.51,0.0,1257.85,1561.56,1257.85,303.71000000000004,None,BA,2026-04-23
2026-01-09 02:00:00+00:00,476.04,116.53,749.3,0.0,0.0,0.34,1342.2099999999998,220.45,0.0,1248.87,1562.6599999999999,1248.87,313.78999999999996,None,BA,2026-04-23
2026-01-09 03:00:00+00:00,473.57,116.24,751.28,0.0,0.0,0.63,1341.72,220.41,0.0,1276.97,1562.13,1276.97,285.1600000000001,None,BA,2026-04-23
2026-01-09 04:00:00+00:00,479.26,116.82,756.56,0.0,0.0,10.21,1362.85,220.41,0.0,1322.49,1583.26,1322.49,260.77,None,BA,2026-04-23
2026-01-09 05:00:00+00:00,465.37,136.51,763.46,0.0,0.0,17.8,1383.14,220.34,0.0,1548.57,1603.48,1548.57,54.91000000000008,None,BA,2026-04-23
2026-01-09 06:00:00+00:00,368.48,151.04,793.74,0.0,0.0,20.92,1334.18,220.4,0.0,1631.84,1554.5800000000002,1631.84,-77.25999999999976,None,BA,2026-04-23
2026-01-09 07:00:00+00:00,532.31,170.23,927.16,0.0,0.11,26.71,1656.5199999999998,220.46,0.0,1915.1,1876.9799999999998,1915.1,-38.12000000000012,None,BA,2026-04-23
2026-01-09 08:00:00+00:00,533.66,169.08,1043.72,0.0,0.76,24.96,1772.18,220.44,0.0,2054.26,1992.6200000000001,2054.26,-61.6400000000001,None,BA,2026-04-23
2026-01-09 09:00:00+00:00,542.16,169.49,1056.79,0.0,0.96,17.6,1787.0,220.51,0.0,2071.25,2007.51,2071.25,-63.74000000000001,None,BA,2026-04-23
2026-01-09 10:00:00+00:00,548.79,146.42,1051.36,0.0,0.3,22.84,1769.7099999999996,220.44,0.0,2014.2,1990.1499999999996,2014.2,-24.05000000000041,None,BA,2026-04-23
2026-01-09 11:00:00+00:00,541.37,137.27,983.55,0.0,1.03,28.07,1691.29,220.42,0.0,2023.49,1911.71,2023.49,-111.77999999999997,None,BA,2026-04-23
2026-01-09 12:00:00+00:00,547.15,136.67,924.48,0.0,1.54,50.01,1659.85,220.43,0.0,2037.37,1880.28,2037.37,-157.08999999999992,None,BA,2026-04-23
2026-01-09 13:00:00+00:00,564.43,113.34,896.36,0.0,1.3,58.64,1634.0700000000002,220.42,0.0,1896.57,1854.4900000000002,1896.57,-42.0799999999997,None,BA,2026-04-23
2026-01-09 14:00:00+00:00,562.79,127.23,846.48,0.0,0.17,74.64,1611.3100000000002,220.42,0.0,1833.32,1831.7300000000002,1833.32,-1.5899999999996908,None,BA,2026-04-23
2026-01-09 15:00:00+00:00,559.05,157.3,781.67,0.0,0.0,86.58,1584.6,220.39,0.0,1841.48,1804.9899999999998,1841.48,-36.49000000000024,None,BA,2026-04-23
2026-01-09 16:00:00+00:00,561.28,161.63,791.5,0.0,0.0,85.08,1599.4899999999998,220.41,0.0,1854.72,1819.8999999999999,1854.72,-34.820000000000164,None,BA,2026-04-23
2026-01-09 17:00:00+00:00,564.86,155.75,749.37,0.0,0.0,91.22,1561.2,220.34,0.0,1792.33,1781.54,1792.33,-10.789999999999964,None,BA,2026-04-23
2026-01-09 18:00:00+00:00,557.58,147.49,701.88,0.0,0.0,80.02,1486.97,220.36,0.0,1720.19,1707.33,1720.19,-12.860000000000127,None,BA,2026-04-23
2026-01-09 19:00:00+00:00,555.02,144.69,693.46,0.0,0.0,75.11,1468.28,220.3,0.0,1647.86,1688.58,1647.86,40.72000000000003,None,BA,2026-04-23
2026-01-09 20:00:00+00:00,551.82,135.28,618.05,0.0,0.0,82.55,1387.7,220.27,0.0,1589.71,1607.97,1589.71,18.25999999999999,None,BA,2026-04-23
2026-01-09 21:00:00+00:00,554.72,112.51,593.49,0.0,0.0,55.1,1315.82,220.21,0.0,1487.36,1536.03,1487.36,48.67000000000007,None,BA,2026-04-23
2026-01-09 22:00:00+00:00,559.13,93.93,536.9,0.0,0.0,50.46,1240.42,220.2,0.0,1306.94,1460.6200000000001,1306.94,153.68000000000006,None,BA,2026-04-23
2026-01-09 23:00:00+00:00,559.89,85.22,590.99,0.0,0.0,25.96,1262.06,220.1,0.0,1123.53,1482.1599999999999,1123.53,358.6299999999999,None,BA,2026-04-23
2026-01-10 00:00:00+00:00,556.34,79.3,567.13,0.0,0.0,2.29,1205.06,219.92,0.0,1040.47,1424.98,1040.47,384.51,None,BA,2026-04-23
2026-01-10 01:00:00+00:00,551.76,78.32,551.52,0.0,0.0,0.1,1181.6999999999998,219.85,0.0,1008.19,1401.5499999999997,1008.19,393.3599999999997,None,BA,2026-04-23
2026-01-10 02:00:00+00:00,543.55,80.31,547.02,0.0,0.0,0.0,1170.8799999999999,219.73,0.0,1014.14,1390.61,1014.14,376.4699999999999,None,BA,2026-04-23
2026-01-10 03:00:00+00:00,539.22,87.5,555.46,0.0,0.0,0.0,1182.18,219.74,0.0,1037.25,1401.92,1037.25,364.6700000000001,None,BA,2026-04-23
2026-01-10 04:00:00+00:00,533.01,105.54,555.81,0.0,0.0,0.0,1194.36,219.55,0.0,1081.77,1413.9099999999999,1081.77,332.1399999999999,None,BA,2026-04-23
2026-01-10 05:00:00+00:00,527.06,104.87,613.2,0.0,0.0,0.14,1245.2700000000002,219.51,0.0,1231.17,1464.7800000000002,1231.17,233.61000000000013,None,BA,2026-04-23
2026-01-10 06:00:00+00:00,510.93,115.2,722.65,0.0,0.0,0.78,1349.56,219.54,0.0,1408.31,1569.1,1408.31,160.78999999999996,None,BA,2026-04-23
2026-01-10 07:00:00+00:00,538.74,145.11,813.85,0.0,0.32,0.49,1498.51,219.4,0.0,1646.01,1717.91,1646.01,71.90000000000009,None,BA,2026-04-23
2026-01-10 08:00:00+00:00,604.73,152.29,871.9,0.0,2.83,10.32,1642.07,219.26,0.0,1752.75,1861.33,1752.75,108.57999999999993,None,BA,2026-04-23
2026-01-10 09:00:00+00:00,621.83,159.13,882.64,0.0,2.03,42.1,1707.7299999999998,219.13,0.0,1781.16,1926.8599999999997,1781.16,145.6999999999996,None,BA,2026-04-23
2026-01-10 10:00:00+00:00,530.64,175.66,983.0,0.0,2.28,56.33,1747.9099999999999,219.02,0.0,1773.03,1966.9299999999998,1773.03,193.89999999999986,None,BA,2026-04-23
2026-01-10 11:00:00+00:00,528.61,154.89,910.57,0.0,5.29,84.3,1683.66,218.78,0.0,1708.74,1902.44,1708.74,193.70000000000005,None,BA,2026-04-23
2026-01-10 12:00:00+00:00,531.93,138.9,963.1,0.0,12.3,87.43,1733.6599999999999,218.6,0.0,1702.62,1952.2599999999998,1702.62,249.63999999999987,None,BA,2026-04-23
2026-01-10 13:00:00+00:00,529.89,137.66,972.21,0.0,4.88,88.36,1733.0,218.44,0.0,1699.62,1951.44,1699.62,251.82000000000016,None,BA,2026-04-23
2026-01-10 14:00:00+00:00,544.32,135.24,959.22,0.0,1.03,88.09,1727.9,218.24,0.0,1664.07,1946.14,1664.07,282.07000000000016,None,BA,2026-04-23
2026-01-10 15:00:00+00:00,541.4,139.43,969.78,0.0,0.0,88.0,1738.61,218.18,0.0,1745.25,1956.79,1745.25,211.53999999999996,None,BA,2026-04-23
2026-01-10 16:00:00+00:00,546.73,138.52,976.66,0.0,0.0,88.21,1750.12,218.01,0.0,1800.94,1968.1299999999999,1800.94,167.18999999999983,None,BA,2026-04-23
2026-01-10 17:00:00+00:00,545.14,134.31,900.04,0.0,0.0,87.29,1666.78,217.91,0.0,1724.59,1884.69,1724.59,160.10000000000014,None,BA,2026-04-23
2026-01-10 18:00:00+00:00,555.63,156.14,847.62,0.0,0.0,87.34,1646.7299999999998,203.25,0.0,1684.13,1849.9799999999998,1684.13,165.84999999999968,None,BA,2026-04-23
2026-01-10 19:00:00+00:00,704.47,170.77,708.53,0.0,0.0,87.44,1671.21,184.13,0.0,1648.67,1855.3400000000001,1648.67,206.67000000000007,None,BA,2026-04-23
2026-01-10 20:00:00+00:00,724.64,165.12,656.93,0.0,0.0,87.54,1634.23,178.71,0.0,1619.21,1812.94,1619.21,193.73000000000002,None,BA,2026-04-23
2026-01-10 21:00:00+00:00,727.37,156.38,638.23,0.0,0.0,86.26,1608.24,178.59,0.0,1544.02,1786.83,1544.02,242.80999999999995,None,BA,2026-04-23
2026-01-10 22:00:00+00:00,721.51,153.09,574.79,0.0,0.0,82.47,1531.86,178.62,0.0,1441.17,1710.48,1441.17,269.30999999999995,None,BA,2026-04-23
2026-01-10 23:00:00+00:00,717.74,119.26,546.75,0.0,0.0,82.19,1465.94,178.66,0.0,1280.17,1644.6000000000001,1280.17,364.43000000000006,None,BA,2026-04-23
2026-01-11 00:00:00+00:00,714.65,86.19,482.48,0.0,0.0,69.63,1352.9499999999998,178.51,0.0,1248.96,1531.4599999999998,1248.96,282.4999999999998,None,BA,2026-04-23
2026-01-11 01:00:00+00:00,711.62,83.59,436.8,0.0,0.0,85.46,1317.47,178.4,0.0,1171.59,1495.8700000000001,1171.59,324.2800000000002,None,BA,2026-04-23
2026-01-11 02:00:00+00:00,709.09,83.69,397.77,0.0,0.0,71.87,1262.42,178.44,0.0,1148.5,1440.8600000000001,1148.5,292.3600000000001,None,BA,2026-04-23
2026-01-11 03:00:00+00:00,710.88,84.13,265.03,0.0,0.0,67.25,1127.29,178.38,0.0,1085.17,1305.67,1085.17,220.5,None,BA,2026-04-23
2026-01-11 04:00:00+00:00,721.79,89.53,281.87,0.0,0.0,87.76,1180.95,178.5,0.0,1156.26,1359.45,1156.26,203.19000000000005,None,BA,2026-04-23
2026-01-11 05:00:00+00:00,732.88,112.46,299.39,0.0,0.0,88.87,1233.6,178.44,0.0,1227.23,1412.04,1227.23,184.80999999999995,None,BA,2026-04-23
2026-01-11 06:00:00+00:00,732.38,118.5,340.03,0.0,1.5,84.44,1276.85,174.14,0.0,1290.24,1450.9899999999998,1290.24,160.74999999999977,None,BA,2026-04-23
2026-01-11 07:00:00+00:00,735.74,121.98,448.81,0.0,8.28,83.16,1397.97,182.0,0.0,1356.22,1579.97,1356.22,223.75,None,BA,2026-04-23
2026-01-11 08:00:00+00:00,740.44,126.81,557.19,0.0,33.85,84.92,1543.21,182.02,0.0,1459.17,1725.23,1459.17,266.05999999999995,None,BA,2026-04-23
2026-01-11 09:00:00+00:00,743.0,133.98,569.68,0.0,50.04,84.02,1580.7199999999998,182.01,0.0,1432.59,1762.7299999999998,1432.59,330.1399999999999,None,BA,2026-04-23
2026-01-11 10:00:00+00:00,743.19,127.89,522.07,0.0,53.33,80.49,1526.97,182.03,0.0,1349.28,1709.0,1349.28,359.72,None,BA,2026-04-23
2026-01-11 11:00:00+00:00,720.17,126.58,544.98,0.0,54.83,81.56,1528.12,171.53,0.0,1271.74,1699.6499999999999,1271.74,427.90999999999985,None,BA,2026-04-23
2026-01-11 12:00:00+00:00,736.73,126.15,546.25,0.0,53.04,73.93,1536.1000000000001,170.71,0.0,1288.42,1706.8100000000002,1288.42,418.3900000000001,None,BA,2026-04-23
2026-01-11 13:00:00+00:00,756.28,135.13,570.05,0.0,42.13,76.93,1580.5200000000002,170.82,0.0,1345.79,1751.3400000000001,1345.79,405.5500000000002,None,BA,2026-04-23
2026-01-11 14:00:00+00:00,756.97,144.5,634.53,0.0,14.63,78.95,1629.5800000000002,170.82,0.0,1486.53,1800.4,1486.53,313.8700000000001,None,BA,2026-04-23
2026-01-11 15:00:00+00:00,754.29,146.21,752.1,0.0,0.68,66.52,1719.8,170.83,0.0,1573.05,1890.6299999999999,1573.05,317.5799999999999,None,BA,2026-04-23
2026-01-11 16:00:00+00:00,746.12,169.24,804.26,0.0,0.0,67.98,1787.6,170.83,0.0,1722.44,1958.4299999999998,1722.44,235.98999999999978,None,BA,2026-04-23
2026-01-11 17:00:00+00:00,751.54,174.05,777.4,0.0,0.0,72.36,1775.3499999999997,170.79,0.0,1689.38,1946.1399999999996,1689.38,256.75999999999954,None,BA,2026-04-23
2026-01-11 18:00:00+00:00,760.86,171.34,740.43,0.0,0.0,78.55,1751.18,170.86,0.0,1645.33,1922.04,1645.33,276.71000000000004,None,BA,2026-04-23
2026-01-11 19:00:00+00:00,783.02,158.92,697.59,0.0,0.0,79.71,1719.24,170.68,0.0,1595.45,1889.92,1595.45,294.47,None,BA,2026-04-23
2026-01-11 20:00:00+00:00,812.63,141.07,633.62,0.0,0.0,74.63,1661.9500000000003,170.55,0.0,1531.88,1832.5000000000002,1531.88,300.6200000000001,None,BA,2026-04-23
2026-01-11 21:00:00+00:00,820.23,127.38,578.76,0.0,0.0,71.22,1597.59,170.67,0.0,1452.49,1768.26,1452.49,315.77,None,BA,2026-04-23
2026-01-11 22:00:00+00:00,843.89,115.99,496.23,0.0,0.0,84.07,1540.18,170.59,0.0,1352.25,1710.77,1352.25,358.52,None,BA,2026-04-23
2026-01-11 23:00:00+00:00,850.4,118.16,665.64,0.0,0.0,87.86,1722.0599999999997,170.56,0.0,1363.2,1892.6199999999997,1363.2,529.4199999999996,None,BA,2026-04-23
2026-01-12 00:00:00+00:00,860.4,113.42,610.09,0.0,0.0,65.52,1649.4299999999998,170.46,0.0,1262.72,1819.8899999999999,1262.72,557.1699999999998,None,BA,2026-04-23
2026-01-12 01:00:00+00:00,825.75,95.65,539.21,0.0,0.0,69.52,1530.13,170.38,0.0,1191.14,1700.5100000000002,1191.14,509.3700000000001,None,BA,2026-04-23
2026-01-12 02:00:00+00:00,865.97,95.79,532.67,0.0,0.0,61.54,1555.9699999999998,170.3,0.0,1213.42,1726.2699999999998,1213.42,512.8499999999997,None,BA,2026-04-23
2026-01-12 03:00:00+00:00,856.65,95.86,535.1,0.0,0.0,36.39,1524.0000000000002,178.54,0.0,1211.64,1702.5400000000002,1211.64,490.9000000000001,None,BA,2026-04-23
2026-01-12 04:00:00+00:00,864.26,98.51,580.96,0.0,0.0,35.5,1579.23,184.32,0.0,1309.35,1763.55,1309.35,454.20000000000005,None,BA,2026-04-23
2026-01-12 05:00:00+00:00,869.63,100.16,713.5,0.0,0.0,40.92,1724.21,146.38,0.0,1595.09,1870.5900000000001,1595.09,275.5000000000002,None,BA,2026-04-23
2026-01-12 06:00:00+00:00,863.48,133.34,921.31,0.0,2.13,32.5,1952.7600000000002,169.02,0.0,1908.9,2121.78,1908.9,212.8800000000001,None,BA,2026-04-23
2026-01-12 07:00:00+00:00,864.93,164.16,1019.96,0.0,24.42,20.12,2093.59,216.29,0.0,2093.04,2309.88,2093.04,216.84000000000015,None,BA,2026-04-23
2026-01-12 08:00:00+00:00,865.17,155.16,1003.42,0.0,48.05,17.48,2089.28,216.38,0.0,2046.7,2305.6600000000003,2046.7,258.96000000000026,None,BA,2026-04-23
2026-01-12 09:00:00+00:00,872.18,151.97,928.02,0.0,53.91,0.21,2006.29,216.16,0.0,1984.73,2222.45,1984.73,237.7199999999998,None,BA,2026-04-23
2026-01-12 10:00:00+00:00,878.28,169.21,898.42,0.0,53.91,0.0,1999.82,216.02,0.0,1963.14,2215.84,1963.14,252.70000000000005,None,BA,2026-04-23
2026-01-12 11:00:00+00:00,879.95,163.32,863.41,0.0,52.16,0.0,1958.84,215.79,0.0,1925.71,2174.63,1925.71,248.92000000000007,None,BA,2026-04-23
2026-01-12 12:00:00+00:00,869.87,160.63,867.14,0.0,55.82,0.0,1953.4599999999998,215.53,0.0,1942.57,2168.99,1942.57,226.41999999999985,None,BA,2026-04-23
2026-01-12 13:00:00+00:00,876.37,162.87,896.97,0.0,46.83,0.0,1983.04,215.31,0.0,1937.21,2198.35,1937.21,261.1399999999999,None,BA,2026-04-23
2026-01-12 14:00:00+00:00,859.84,165.14,1046.53,0.0,12.23,0.0,2083.7400000000002,215.11,0.0,1938.84,2298.8500000000004,1938.84,360.01000000000045,None,BA,2026-04-23
2026-01-12 15:00:00+00:00,858.27,176.82,1125.77,0.0,0.0,0.0,2160.8599999999997,214.84,0.0,2040.42,2375.7,2040.42,335.27999999999975,None,BA,2026-04-23
2026-01-12 16:00:00+00:00,873.53,160.61,1172.3,0.0,0.0,0.0,2206.4399999999996,214.5,0.0,2081.07,2420.9399999999996,2081.07,339.86999999999944,None,BA,2026-04-23
2026-01-12 17:00:00+00:00,879.01,147.24,1083.55,0.0,0.0,0.0,2109.8,214.23,0.0,1970.52,2324.03,1970.52,353.5100000000002,None,BA,2026-04-23
2026-01-12 18:00:00+00:00,876.63,136.22,1034.35,0.0,0.0,0.0,2047.1999999999998,214.02,0.0,1936.72,2261.22,1936.72,324.4999999999998,None,BA,2026-04-23
2026-01-12 19:00:00+00:00,888.69,134.78,1006.28,0.0,0.0,0.0,2029.75,213.73,0.0,1888.92,2243.48,1888.92,354.55999999999995,None,BA,2026-04-23
2026-01-12 20:00:00+00:00,893.24,139.2,854.43,0.0,0.0,0.0,1886.87,213.31,0.0,1779.87,2100.18,1779.87,320.30999999999995,None,BA,2026-04-23
2026-01-12 21:00:00+00:00,881.82,152.28,685.14,0.0,0.0,0.0,1719.2400000000002,213.01,0.0,1684.6,1932.2500000000002,1684.6,247.65000000000032,None,BA,2026-04-23
2026-01-12 22:00:00+00:00,890.32,125.2,612.85,0.0,0.0,0.0,1628.3700000000001,212.17,0.0,1522.96,1840.5400000000002,1522.96,317.58000000000015,None,BA,2026-04-23
2026-01-12 23:00:00+00:00,895.4,112.65,698.98,0.0,0.0,1.72,1708.75,0.73,0.0,1297.28,1709.48,1297.28,412.20000000000005,None,BA,2026-04-23
2026-01-13 00:00:00+00:00,903.05,94.1,671.89,0.0,0.0,0.0,1669.04,0.44,0.0,1223.8,1669.48,1223.8,445.68000000000006,None,BA,2026-04-23
2026-01-13 01:00:00+00:00,894.15,94.18,644.42,0.0,0.0,0.0,1632.75,0.44,0.0,1177.94,1633.19,1177.94,455.25,None,BA,2026-04-23
2026-01-13 02:00:00+00:00,895.02,100.02,610.5,0.0,0.0,0.0,1605.54,0.44,0.0,1138.72,1605.98,1138.72,467.26,None,BA,2026-04-23
2026-01-13 03:00:00+00:00,900.05,111.82,595.51,0.0,0.0,0.0,1607.3799999999999,0.44,0.0,1200.62,1607.82,1200.62,407.20000000000005,None,BA,2026-04-23
2026-01-13 04:00:00+00:00,905.17,110.44,640.84,0.0,0.0,0.0,1656.4499999999998,1.72,0.0,1319.19,1658.1699999999998,1319.19,338.9799999999998,None,BA,2026-04-23
2026-01-13 05:00:00+00:00,934.15,91.67,672.48,0.0,0.0,0.0,1698.3,161.49,0.0,1500.85,1859.79,1500.85,358.94000000000005,None,BA,2026-04-23
2026-01-13 06:00:00+00:00,957.32,94.8,843.07,0.0,0.0,0.0,1895.19,194.0,0.0,1790.05,2089.19,1790.05,299.1400000000001,None,BA,2026-04-23
2026-01-13 07:00:00+00:00,996.63,108.52,988.77,0.0,1.26,0.45,2095.63,216.62,0.0,2040.67,2312.25,2040.67,271.5799999999999,None,BA,2026-04-23
2026-01-13 08:00:00+00:00,1030.31,151.23,1025.47,0.0,3.41,0.0,2210.42,216.5,0.0,2074.93,2426.92,2074.93,351.99000000000024,None,BA,2026-04-23
2026-01-13 09:00:00+00:00,1040.85,160.09,902.67,0.0,5.57,1.51,2110.69,205.73,0.0,2049.57,2316.42,2049.57,266.8499999999999,None,BA,2026-04-23
2026-01-13 10:00:00+00:00,1045.96,155.97,853.61,0.0,11.02,4.2,2070.7599999999998,192.75,0.0,2027.85,2263.5099999999998,2027.85,235.65999999999985,None,BA,2026-04-23
2026-01-13 11:00:00+00:00,1046.2,162.47,805.47,0.0,6.6,0.18,2020.92,189.18,0.0,1948.86,2210.1,1948.86,261.24,None,BA,2026-04-23
