,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-15 13:00:00+00:00,264.51025000000004,24.443575,107.40775,3.9623375,0.0,0.0,1513.815,90.727575,165.1075,68.823575,2238.7975625,0.0,0.0,2910.9625,2238.7975625,2910.9625,-672.1649375000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 14:00:00+00:00,384.32775,61.273225000000004,157.13975,5.8345,0.0,0.0,1229.1275,95.358575,204.035,82.43405,2219.53035,0.0,0.0,2894.6875,2219.53035,2894.6875,-675.15715,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 15:00:00+00:00,452.68475,90.501125,172.156,6.77794,0.0,0.0,780.06325,96.686375,289.96975,108.8755,1997.7146900000002,0.0,0.0,3003.04,1997.7146900000002,3003.04,-1005.3253099999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 16:00:00+00:00,503.71475,128.2135,206.84725,6.9825625,0.0,0.0,379.37874999999997,95.3493,367.14975,143.917,1831.5528625,0.0,0.0,2961.845,1831.5528625,2961.845,-1130.2921374999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 17:00:00+00:00,480.8705,117.6315,205.904,6.843505,0.0,0.0,102.882125,93.387125,478.531,194.09525000000002,1680.145005,0.0,0.0,2886.88,1680.145005,2886.88,-1206.734995,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 18:00:00+00:00,460.2305,96.48525000000001,206.836,6.6090225,0.0,0.0,11.8773475,94.64975,633.18925,351.8355,1861.7126200000002,0.0,0.0,2793.36,1861.7126200000002,2793.36,-931.6473799999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 19:00:00+00:00,456.9235,85.37514999999999,206.70600000000002,6.6875625,0.0,0.0,7.050405,95.43152500000001,750.97525,520.72425,2129.8736424999997,0.0,0.0,2773.8325,2129.8736424999997,2773.8325,-643.9588575000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 20:00:00+00:00,479.078,83.913275,204.04975000000002,6.9518675,0.0,0.0,6.3593425,94.58245,835.2742499999999,605.91025,2316.119185,0.0,0.0,2711.795,2316.119185,2711.795,-395.67581500000006,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 21:00:00+00:00,476.3665,75.80324999999999,163.88375000000002,6.98339,0.0,0.0,5.66338,96.16907499999999,926.1822500000001,607.8050000000001,2358.856595,0.0,0.0,2588.1025,2358.856595,2588.1025,-229.24590499999977,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 22:00:00+00:00,510.57125,96.89845,165.5355,6.9343175,0.0,0.0,7.6436150000000005,97.31485,1116.83,623.607,2625.3349825,0.0,0.0,2635.675,2625.3349825,2635.675,-10.340017500000158,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-15 23:00:00+00:00,466.776,52.021375,166.77025,6.633929999999999,0.0,0.0,6.255975,94.131925,1039.1950000000002,610.99475,2442.7792050000003,0.0,0.0,2727.2425,2442.7792050000003,2727.2425,-284.46329499999956,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 00:00:00+00:00,471.241,33.468275,165.74824999999998,6.54715,0.0,0.0,6.0126725,90.78042500000001,1134.06,620.25325,2528.1110225,0.0,0.0,2746.77,2528.1110225,2746.77,-218.65897749999976,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 01:00:00+00:00,491.501,34.0533,167.09575,6.6193825,0.0,0.0,9.129380000000001,93.7501,1124.6825,776.6542499999999,2703.4856624999998,0.0,0.0,2642.175,2703.4856624999998,2642.175,61.31066249999958,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 02:00:00+00:00,516.67875,38.47155,167.678,6.82078,0.0,0.0,8.0198325,95.239575,1094.7350000000001,825.71075,2753.3542375,0.0,0.0,2521.8875,2753.3542375,2521.8875,231.46673750000036,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 03:00:00+00:00,531.25025,40.4827,170.096,6.858495,0.0,0.0,8.778880000000001,94.367525,1133.835,875.245,2860.91385,0.0,0.0,2566.0925,2860.91385,2566.0925,294.8213499999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 04:00:00+00:00,529.5337499999999,57.824650000000005,205.33425,6.8098475,0.0,0.0,18.37922,93.820625,1185.965,972.47825,3070.1455925,0.0,0.0,2854.4625,3070.1455925,2854.4625,215.68309249999993,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 05:00:00+00:00,515.34125,59.631325000000004,205.529,6.473115,0.0,0.0,63.106700000000004,94.78659999999999,1029.3285,975.8005,2949.9969900000006,0.0,0.0,3122.8875,2949.9969900000006,3122.8875,-172.89050999999927,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 06:00:00+00:00,522.51875,60.5369,202.874,6.4718975,0.0,0.0,217.06599999999997,90.7033,656.16475,910.78125,2667.1168475,0.0,0.0,3260.1725,2667.1168475,3260.1725,-593.0556525000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 07:00:00+00:00,435.61125000000004,47.581575,160.686,6.141830000000001,0.0,0.0,531.4125,85.816675,510.7355,856.8312500000001,2634.81658,0.0,0.0,3280.05,2634.81658,3280.05,-645.23342,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 08:00:00+00:00,389.51625,36.4032,162.141,7.0813524999999995,0.0,0.0,789.10375,83.963925,408.98575,687.83925,2565.0344775000003,0.0,0.0,3292.17,2565.0344775000003,3292.17,-727.1355224999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 09:00:00+00:00,318.64325,34.44005,110.08475,4.246155,0.0,0.0,1089.44375,78.93017499999999,310.54425,561.13525,2507.46763,0.0,0.0,3296.985,2507.46763,3296.985,-789.51737,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 10:00:00+00:00,364.92625,38.79905,104.70625,5.0618775,0.0,0.0,1496.48,82.7407,259.21,440.12525,2792.0493775,0.0,0.0,3271.74,2792.0493775,3271.74,-479.6906224999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 11:00:00+00:00,355.615,46.1083,107.79975,4.545145,0.0,0.0,1900.345,84.2804,222.91875,370.274,3091.886345,0.0,0.0,3274.425,3091.886345,3274.425,-182.5386550000003,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 12:00:00+00:00,310.38075,46.57325,106.48025,6.21932,0.0,0.0,1831.1975,92.26535,252.74,344.2725,2990.12892,0.0,0.0,3126.6775,2990.12892,3126.6775,-136.54857999999967,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 13:00:00+00:00,352.22024999999996,50.6489,105.72075,4.0038275,0.0,0.0,1723.9175,95.20655,231.713,317.76875,2881.1995275000004,0.0,0.0,2913.3125,2881.1995275000004,2913.3125,-32.112972499999614,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 14:00:00+00:00,448.43425,51.433324999999996,112.22525,5.582515,0.0,0.0,1709.0725,96.08155,247.29575,275.789,2945.91414,0.0,0.0,2932.5625,2945.91414,2932.5625,13.351639999999861,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 15:00:00+00:00,461.725,54.19375,164.89275,6.40155,0.0,0.0,1355.6675,97.99065,258.11400000000003,234.50549999999998,2633.4907000000003,0.0,0.0,2958.0925,2633.4907000000003,2958.0925,-324.6017999999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 16:00:00+00:00,531.885,118.22200000000001,205.036,6.867672499999999,0.0,0.0,743.80425,101.09649999999999,215.1505,207.808,2129.8699225,0.0,0.0,2942.095,2129.8699225,2942.095,-812.2250774999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 17:00:00+00:00,553.31875,149.7945,206.80875,6.93011,0.0,0.0,230.95600000000002,102.62875,160.337,188.62075000000002,1599.39461,0.0,0.0,2850.6025,1599.39461,2850.6025,-1251.20789,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 18:00:00+00:00,525.158,146.38825,204.448,6.2395000000000005,0.0,0.0,24.38315,101.70675,122.1835,173.26825,1303.7754000000002,0.0,0.0,2836.2775,1303.7754000000002,2836.2775,-1532.5021,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 19:00:00+00:00,533.2552499999999,140.484,207.048,6.7213650000000005,0.0,0.0,5.4157825,101.64675,113.455,142.7365,1250.7626475,0.0,0.0,2791.2475,1250.7626475,2791.2475,-1540.4848525,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 20:00:00+00:00,468.16700000000003,110.80125,206.33175,6.386675,0.0,0.0,5.4428175,100.69045,85.58475,114.27505,1097.6797425,0.0,0.0,2692.8825,1097.6797425,2692.8825,-1595.2027575000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 21:00:00+00:00,456.043,89.63624999999999,207.12875,6.6030725,0.0,0.0,5.4718875,101.4495,33.57495,89.18854999999999,989.09596,0.0,0.0,2605.605,989.09596,2605.605,-1616.50904,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 22:00:00+00:00,455.5485,71.0416,201.41875,6.7264225,0.0,0.0,5.482205,101.19175,42.850975,54.00675,938.2669524999999,0.0,0.0,2606.945,938.2669524999999,2606.945,-1668.6780475000003,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-16 23:00:00+00:00,457.24025,78.578925,165.13150000000002,6.6396275,0.0,0.0,5.4800249999999995,100.6128,53.31015,42.84385,909.8371275,0.0,0.0,2672.6275,909.8371275,2672.6275,-1762.7903725,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 00:00:00+00:00,447.7755,62.605575,165.289,6.5479075,0.0,0.0,5.47779,99.5022,19.2801725,50.665425,857.1435700000001,0.0,0.0,2639.05,857.1435700000001,2639.05,-1781.90643,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 01:00:00+00:00,438.3205,62.59835,166.01325,6.539835,0.0,0.0,5.4800450000000005,100.3731,2.4824853333333334,54.970975,836.7785403333334,0.0,0.0,2541.61375,836.7785403333334,2541.61375,-1704.8352096666667,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Actual Load] LINEAR",DK_1,2026-04-23
2026-04-17 02:00:00+00:00,441.77175,70.514825,166.59699999999998,6.460215,0.0,0.0,5.4350075,100.21617499999999,5.811945,51.318025,848.1249425,0.0,0.0,2444.1775,848.1249425,2444.1775,-1596.0525574999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 03:00:00+00:00,425.102,80.8609,169.62975,5.9704725,0.0,0.0,5.409555,96.603525,23.6973025,45.8093,853.082805,0.0,0.0,2484.0625,853.082805,2484.0625,-1630.979695,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 04:00:00+00:00,490.9395,109.93425,201.50525,6.3789925,0.0,0.0,22.7399975,93.5282,112.8101,46.171350000000004,1084.0076399999998,0.0,0.0,2753.2025,1084.0076399999998,2753.2025,-1669.19486,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 05:00:00+00:00,489.42925,115.16550000000001,203.59275,6.3863425,0.0,0.0,147.865775,91.23682500000001,122.43,55.961425,1232.0678675,0.0,0.0,3039.91,1232.0678675,3039.91,-1807.8421325,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 06:00:00+00:00,419.46625,67.709675,202.1225,5.3701975,0.0,0.0,369.66875,94.401925,136.6385,59.129825,1354.5076224999998,0.0,0.0,3119.58,1354.5076224999998,3119.58,-1765.0723775000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 07:00:00+00:00,294.696,34.407925,155.62975,3.448805,0.0,0.0,592.6370000000001,99.40322499999999,127.8445,59.577175,1367.64438,0.0,0.0,3088.79,1367.64438,3088.79,-1721.14562,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 08:00:00+00:00,292.72225,34.467625,107.20075,3.201235,0.0,0.0,958.1645,102.7375,157.503,63.1002,1719.0970599999998,0.0,0.0,3092.105,1719.0970599999998,3092.105,-1373.0079400000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 09:00:00+00:00,293.865,35.868425,103.69225,3.1372675,0.0,0.0,1466.3975,103.176125,234.76024999999998,68.560375,2309.4571925,0.0,0.0,3113.3725,2309.4571925,3113.3725,-803.9153074999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 10:00:00+00:00,287.35,35.435825,106.0265,3.1941325,0.0,0.0,1874.0225,94.5556,250.7665,70.415175,2721.7662325000006,0.0,0.0,3008.4,2721.7662325000006,3008.4,-286.6337674999995,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 11:00:00+00:00,308.93975,40.7158,105.43275,3.3596700000000004,0.0,0.0,2121.03,89.7538,276.69325000000003,70.7167,3016.6417200000005,0.0,0.0,3000.3,3016.6417200000005,3000.3,16.34172000000035,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 12:00:00+00:00,301.8455,37.895875,105.02674999999999,6.480155,0.0,0.0,1906.9125,97.366675,238.87625,82.41775,2776.8214550000002,0.0,0.0,2837.62,2776.8214550000002,2837.62,-60.79854499999965,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 13:00:00+00:00,297.52525,30.022100000000002,105.58500000000001,3.49439,0.0,0.0,1696.245,103.7555,189.88825,87.016775,2513.5322650000003,0.0,0.0,2624.105,2513.5322650000003,2624.105,-110.57273499999974,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 14:00:00+00:00,328.66275,59.943425,110.09275,4.1159225,0.0,0.0,1173.745,105.637,157.05599999999998,104.10245,2043.3552975,0.0,0.0,2579.4475,2043.3552975,2579.4475,-536.0922025000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 15:00:00+00:00,389.688,76.69,166.77,5.06552,0.0,0.0,792.2015,98.787975,121.659,106.62525,1757.487245,0.0,0.0,2696.7875,1757.487245,2696.7875,-939.3002549999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 16:00:00+00:00,448.19575,101.555575,202.813,6.367,0.0,0.0,413.53024999999997,97.0066,109.3085,115.63225,1494.4089249999997,0.0,0.0,2671.3450000000003,1494.4089249999997,2671.3450000000003,-1176.9360750000005,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Actual Load] LINEAR",DK_1,2026-04-23
2026-04-17 17:00:00+00:00,476.028,109.22875,206.18125,6.427845,0.0,0.0,151.04975000000002,99.08525,122.17825,128.12775,1298.306845,0.0,0.0,2645.9025,1298.306845,2645.9025,-1347.595655,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 18:00:00+00:00,520.57925,121.6265,205.89375,6.7457525,0.0,0.0,18.5173225,85.626575,124.71325,192.6285,1276.3309,0.0,0.0,2572.865,1276.3309,2572.865,-1296.5340999999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Actual Load] LINEAR",DK_1,2026-04-23
2026-04-17 19:00:00+00:00,477.015,113.39645,206.0315,6.4037925,0.0,0.0,5.4162675,92.525525,185.28575,253.96375,1340.038035,0.0,0.0,2499.8275,1340.038035,2499.8275,-1159.7894649999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 20:00:00+00:00,439.32525,79.26650000000001,202.01775,6.4164075,0.0,0.0,5.46226,103.83324999999999,322.41975,309.453,1468.1941675,0.0,0.0,2367.6175,1468.1941675,2367.6175,-899.4233324999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 21:00:00+00:00,424.84074999999996,61.044925,167.51225,6.4694650000000005,0.0,0.0,5.580462499999999,102.60725,499.27675,435.23875,1702.5706025,0.0,0.0,2255.495,1702.5706025,2255.495,-552.9243974999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 22:00:00+00:00,430.3225,25.035925,166.4285,6.57789,0.0,0.0,6.6243475,104.09125,584.525,525.51925,1849.1246625,0.0,0.0,2291.0025,1849.1246625,2291.0025,-441.87783749999994,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-17 23:00:00+00:00,444.158,8.45316,166.12375,6.5402925,0.0,0.0,7.3937475,104.383,759.7505,565.9449999999999,2062.74745,0.0,0.0,2285.4275,2062.74745,2285.4275,-222.68004999999994,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 00:00:00+00:00,417.126,5.9176825,165.93574999999998,6.13292,0.0,0.0,8.0690575,103.28275,816.453,620.201,2143.11816,0.0,0.0,2240.855,2143.11816,2240.855,-97.73684000000003,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 01:00:00+00:00,428.77275,5.5035675,166.11950000000002,6.4068575,0.0,0.0,6.645894999999999,103.62175,684.77675,654.72975,2056.57682,0.0,0.0,2200.835,2056.57682,2200.835,-144.2581799999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 02:00:00+00:00,417.04825,1.01452525,165.9445,6.61067,0.0,0.0,6.4276175,104.15725,619.4925000000001,610.91975,1931.61506275,0.0,0.0,2137.57,1931.61506275,2137.57,-205.95493725000006,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 03:00:00+00:00,391.26175,0.0,166.32375,6.3639399999999995,0.0,0.0,6.30415,102.2555,544.7547500000001,598.78375,1816.0475900000001,0.0,0.0,2112.415,1816.0475900000001,2112.415,-296.36740999999984,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 04:00:00+00:00,387.70575,0.0,166.3525,6.3954,0.0,0.0,38.36408,102.41,501.3825,621.77175,1824.38198,0.0,0.0,2132.1175,1824.38198,2132.1175,-307.7355199999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 05:00:00+00:00,387.27324999999996,0.0,163.0175,6.2239875,0.0,0.0,239.63,102.10725,360.97675000000004,559.48275,1818.7114875000002,0.0,0.0,2224.385,1818.7114875000002,2224.385,-405.6735125,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 06:00:00+00:00,310.7825,2.2165325,107.24674999999999,4.8358575,0.0,0.0,536.16175,102.4395,320.13925,396.91925000000003,1780.7413900000001,0.0,0.0,2339.895,1780.7413900000001,2339.895,-559.1536099999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 07:00:00+00:00,126.1856,13.0563975,99.12655000000001,1.05749,0.0,0.0,919.53025,99.2749,303.92375000000004,288.27675,1850.4316875,0.0,0.0,2436.9625,1850.4316875,2436.9625,-586.5308125000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 08:00:00+00:00,156.45225,20.977125,103.63425000000001,1.137655,0.0,0.0,1182.0700000000002,100.081875,296.36024999999995,277.086,2137.799405,0.0,0.0,2624.4075,2137.799405,2624.4075,-486.6080949999996,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 09:00:00+00:00,154.5,22.49625,104.81375,1.13938,0.0,0.0,1212.11,98.2179,302.71175,278.69,2174.67903,0.0,0.0,2739.3925,2174.67903,2739.3925,-564.7134700000001,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 10:00:00+00:00,136.97375,19.149774999999998,101.6522,1.07788,0.0,0.0,1083.674,88.287925,296.4075,285.037,2012.2600300000001,0.0,0.0,2808.755,2012.2600300000001,2808.755,-796.49497,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 11:00:00+00:00,130.09449999999998,16.842875,102.81425,1.1215074999999999,0.0,0.0,833.30425,92.32487499999999,220.17425,268.954,1665.6305075,0.0,0.0,2740.1925,1665.6305075,2740.1925,-1074.5619925,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 12:00:00+00:00,119.68625,15.132325,103.306075,1.1292300000000002,0.0,0.0,564.96275,94.07532499999999,255.60674999999998,296.7545,1450.653205,0.0,0.0,2704.305,1450.653205,2704.305,-1253.6517949999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 13:00:00+00:00,111.238,15.4043,103.73275,1.125115,0.0,0.0,454.2885,92.364525,183.54575,304.90774999999996,1266.60669,0.0,0.0,2661.1875,1266.60669,2661.1875,-1394.58081,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 14:00:00+00:00,125.7355,13.121500000000001,102.20125,1.1508025000000002,0.0,0.0,382.41724999999997,92.78977499999999,330.02175,260.239,1307.6768275,0.0,0.0,2662.07,1307.6768275,2662.07,-1354.3931725000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 15:00:00+00:00,233.2105,19.18335,122.31875,2.791905,0.0,0.0,521.0417500000001,90.659975,345.7425,250.04975000000002,1584.9984800000002,0.0,0.0,2703.525,1584.9984800000002,2703.525,-1118.52652,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 16:00:00+00:00,367.0585,43.38835,202.89375,6.0223375,0.0,0.0,320.60575,89.519925,347.598,305.7045,1682.7911125,0.0,0.0,2650.21,1682.7911125,2650.21,-967.4188875,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 17:00:00+00:00,395.6915,29.03955,205.09375,6.6838049999999996,0.0,0.0,111.004025,80.67625,462.94399999999996,279.78650000000005,1570.9193800000003,0.0,0.0,2484.39,1570.9193800000003,2484.39,-913.4706199999996,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 18:00:00+00:00,406.875,32.139525,207.06075,6.5044125,0.0,0.0,16.20319,77.154575,468.1435,299.769,1513.8499525,0.0,0.0,2379.3675,1513.8499525,2379.3675,-865.5175474999999,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 19:00:00+00:00,440.84875,29.2681,206.071,6.303475000000001,0.0,0.0,5.4166625,77.59705,469.0365,300.83175,1535.3732875,0.0,0.0,2309.33625,1535.3732875,2309.33625,-773.9629624999998,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO, [Actual Load] LINEAR",DK_1,2026-04-23
2026-04-18 20:00:00+00:00,451.16925000000003,29.381775,205.412,6.3602,0.0,0.0,5.4446125,77.3836,471.7125,291.6645,1538.5284374999997,0.0,0.0,2239.305,1538.5284374999997,2239.305,-700.7765625000002,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 21:00:00+00:00,458.43725,18.116775,207.143,6.4736475,0.0,0.0,5.4645425,77.60725,524.97025,234.1745,1532.3872150000002,0.0,0.0,2169.495,1532.3872150000002,2169.495,-637.1077849999997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 22:00:00+00:00,431.79775,3.8711875,205.1705,6.4609725000000005,0.0,0.0,5.4660725,77.092425,383.14549999999997,238.95325,1351.9576575,0.0,0.0,2144.025,1351.9576575,2144.025,-792.0673425,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-18 23:00:00+00:00,403.12350000000004,0.989231,186.27175,6.361190000000001,0.0,0.0,5.49263,77.5136,284.10775,211.06875,1174.928401,0.0,0.0,2107.995,1174.928401,2107.995,-933.066599,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-19 00:00:00+00:00,401.576,1.15977825,183.961,6.368035,0.0,0.0,5.4463375,77.44319999999999,198.7505,223.531,1098.23585075,0.0,0.0,2126.22,1098.23585075,2126.22,-1027.9841492499997,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-19 01:00:00+00:00,418.0775,24.9791125,162.21699999999998,6.0968175,0.0,0.0,5.4726175,77.65,132.0635,195.92725000000002,1022.4837974999998,0.0,0.0,2087.55,1022.4837974999998,2087.55,-1065.0662025000004,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-19 02:00:00+00:00,411.77225,6.3083975,165.96725,6.2048025,0.0,0.0,5.480705,76.89155,113.708,177.64,963.972955,0.0,0.0,2031.69,963.972955,2031.69,-1067.717045,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
2026-04-19 03:00:00+00:00,388.2105,0.0,165.74625,5.9222125,0.0,0.0,5.4609375,75.91447500000001,208.44549999999998,137.43075000000002,987.130625,0.0,0.0,2041.15,987.130625,2041.15,-1054.019375,"[Hydro Run-of-river and poundage] ZERO, [Other renewable] ZERO",DK_1,2026-04-23
