,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-26 14:00:00+00:00,38.58,556.2975,0.0,14.07,2069.8,929.603076,3648.617,236.9475,868.4125,1269.904968,9632.232544000002,0.0,597.4325,10962.34,9632.232544000002,11559.772500000001,-1927.5399559999987,None,BE,2026-04-23
2026-03-26 15:00:00+00:00,38.6675,617.7675,0.0,14.2925,2070.1875,1036.575771,2745.35825,245.38,434.3775,1275.701448,8478.307969,149.485,0.0,10709.705,8627.792969,10709.705,-2081.912031,None,BE,2026-04-23
2026-03-26 16:00:00+00:00,43.0375,939.9525,0.0,11.695,2070.7975,1143.810986,1392.3995,250.915,631.91,1059.565055,7544.083041,141.62,0.0,10899.635,7685.703041,10899.635,-3213.9319590000005,None,BE,2026-04-23
2026-03-26 17:00:00+00:00,42.7625,1141.765,0.0,11.365,2070.7375,1226.985249,331.0525,247.2125,760.1575,878.404718,6710.442467,528.5125,0.0,11324.785,7238.954967,11324.785,-4085.830033,None,BE,2026-04-23
2026-03-26 18:00:00+00:00,41.135,816.3225,0.0,10.835,2072.905,1228.388,0.1645,247.0875,859.7925,709.148458,5985.778457999999,1273.0325,0.0,11333.6425,7258.810957999999,11333.6425,-4074.831542000001,None,BE,2026-04-23
2026-03-26 19:00:00+00:00,41.3675,973.3175,0.79,9.4,2073.6275,1204.136723,0.0,250.445,583.36,512.265149,5648.709371999999,1240.0625,0.0,10760.189999999999,6888.771871999999,10760.189999999999,-3871.4181279999993,None,BE,2026-04-23
2026-03-26 20:00:00+00:00,41.545,765.3175,0.0,9.2925,2072.555,1159.170316,0.0,249.05,361.1075,368.963276,5027.001092,188.79250000000002,0.0,10296.657500000001,5215.793592,10296.657500000001,-5080.863908000001,None,BE,2026-04-23
2026-03-26 21:00:00+00:00,40.6175,692.7725,0.0,11.775,2073.535,1021.437131,0.0,248.175,195.69,259.732154,4543.734285,121.0675,0.0,9968.7925,4664.801785000001,9968.7925,-5303.990714999999,None,BE,2026-04-23
2026-03-26 22:00:00+00:00,48.7975,692.5775,0.0,14.0575,2072.63,1008.967335,0.0,246.7125,18.3,261.880313,4363.922648,34.635,0.0,9534.215,4398.557648,9534.215,-5135.657352,None,BE,2026-04-23
2026-03-26 23:00:00+00:00,53.8775,644.99,0.0,12.9375,2072.5125,1166.849335,0.0,246.48,0.0,208.065737,4405.712571999999,25.827499999999997,0.0,9249.9425,4431.540072,9249.9425,-4818.402427999999,[Wind Offshore] CLIPPED_NEGATIVE,BE,2026-04-23
2026-03-27 00:00:00+00:00,49.8375,625.6975,0.0,11.1375,2072.37,1144.05884,0.0,246.1725,0.0,193.070802,4342.344642,26.6175,0.0,8909.27,4368.962142,8909.27,-4540.307858,[Wind Offshore] CLIPPED_NEGATIVE,BE,2026-04-23
2026-03-27 01:00:00+00:00,55.73,623.88,0.0,10.975,2072.8025,1054.616677,0.0,243.0275,46.535,236.164556,4343.7312329999995,0.0,9.26,8625.2075,4343.7312329999995,8634.4675,-4290.736267000001,None,BE,2026-04-23
2026-03-27 02:00:00+00:00,66.155,631.3125,0.0,11.265,2072.51,1021.914413,0.0,247.6975,207.955,352.742124,4611.551537,0.0,9.2975,8565.4725,4611.551537,8574.77,-3963.218463,None,BE,2026-04-23
2026-03-27 03:00:00+00:00,65.1,790.07,0.0,11.795,2072.56,994.414982,0.0,246.815,573.1525,424.822087,5178.729568999999,0.0,9.047500000000001,8679.2375,5178.729568999999,8688.285,-3509.5554310000007,None,BE,2026-04-23
2026-03-27 04:00:00+00:00,62.9925,883.44,0.0,11.7525,2072.165,1012.237649,0.0,247.115,744.8675,433.355057,5467.925206,78.6625,0.0,9044.75,5546.587706,9044.75,-3498.1622939999997,None,BE,2026-04-23
2026-03-27 05:00:00+00:00,61.035,1168.28,0.0,11.7525,2071.4675,1143.1472,43.8685,243.52,913.5325,475.752452,6132.355652,378.6175,0.0,10064.6475,6510.9731520000005,10064.6475,-3553.6743479999986,None,BE,2026-04-23
2026-03-27 06:00:00+00:00,59.7575,1170.76,0.0,11.61,2070.695,1207.079359,863.36475,239.6525,1088.265,491.313094,7202.497203000001,815.35,0.0,11076.4525,8017.847203000001,11076.4525,-3058.6052969999982,None,BE,2026-04-23
2026-03-27 07:00:00+00:00,59.99,886.085,0.0,11.5425,2074.385,1161.141619,2000.67375,246.515,1194.4625,442.729664,8077.525033000002,421.64,0.0,11567.2725,8499.165033000001,11567.2725,-3068.107466999998,None,BE,2026-04-23
2026-03-27 08:00:00+00:00,61.0875,598.8175,0.0,11.4775,2071.5725,1135.333287,2975.6945,243.86,1314.5225,368.911824,8781.277111000001,207.575,0.0,11752.2,8988.852111000002,11752.2,-2763.3478889999988,None,BE,2026-04-23
2026-03-27 09:00:00+00:00,59.835,606.1775,0.0,11.0175,2065.28,971.126872,3595.8,244.775,1391.9475,372.237995,9318.197366999999,81.54749999999999,0.0,11223.145,9399.744867,11223.145,-1823.400133000001,None,BE,2026-04-23
2026-03-27 10:00:00+00:00,58.7675,490.51,0.0,11.3175,2067.3425,950.14012,4050.46425,244.91,1532.1025,470.176659,9875.731029,0.0,671.4050000000001,11340.05,9875.731029,12011.455,-2135.7239709999994,None,BE,2026-04-23
2026-03-27 11:00:00+00:00,57.1875,418.035,0.0,11.2875,2070.255,956.907318,4517.9355,247.2925,1539.51,628.132319,10446.542637,0.0,708.2724999999999,11378.442500000001,10446.542637,12086.715,-1640.1723629999997,None,BE,2026-04-23
2026-03-27 12:00:00+00:00,60.2875,406.845,0.0,11.135,2070.4275,884.84842,4686.87725,245.87,1539.655,740.691661,10646.637331000002,0.0,721.475,11245.105,10646.637331000002,11966.58,-1319.9426689999982,None,BE,2026-04-23
2026-03-27 13:00:00+00:00,58.465,474.0925,0.0,10.8975,2069.6475,863.005733,3890.26425,247.9925,1511.6625,889.414379,10015.441862,0.0,693.8924999999999,10688.3675,10015.441862,11382.26,-1366.8181380000005,None,BE,2026-04-23
2026-03-27 14:00:00+00:00,58.5175,502.5425,0.0,10.9825,2068.9825,949.731067,2767.8675,245.845,1403.675,991.26129,8999.404857000001,0.0,572.7125,10336.2725,8999.404857000001,10908.984999999999,-1909.5801429999974,None,BE,2026-04-23
2026-03-27 15:00:00+00:00,60.67,755.7175,0.0,9.825,2069.825,1072.960437,1473.05975,250.09,1703.8575,1018.105862,8414.111049000001,45.82749999999999,0.0,10284.2825,8459.938549,10284.2825,-1824.343950999999,None,BE,2026-04-23
2026-03-27 16:00:00+00:00,58.4575,1031.6725,0.0,9.4275,2069.31,1169.448786,585.671,249.115,1840.33,1062.051782,8075.484068,534.55,0.0,10664.6575,8610.034067999999,10664.6575,-2054.6234320000003,None,BE,2026-04-23
2026-03-27 17:00:00+00:00,56.775,1135.0775,0.0,10.6025,2068.71,1162.795766,98.22275,249.4825,1866.13,1012.184403,7659.980419,1232.855,0.0,10646.0975,8892.835419000001,10646.0975,-1753.262080999999,None,BE,2026-04-23
2026-03-27 18:00:00+00:00,59.39,1142.305,0.0,12.3025,2068.2675,1188.37818,0.00475,249.8075,1888.9975,1143.994818,7753.447748,1254.1825,0.0,10683.66,9007.630248,10683.66,-1676.0297520000004,None,BE,2026-04-23
2026-03-27 19:00:00+00:00,58.95,1061.43,0.0,14.175,2068.3475,1212.455584,0.0,240.39,1927.3725,1385.262348,7968.382932,1104.7325,0.0,10460.755000000001,9073.115432,10460.755000000001,-1387.6395680000005,None,BE,2026-04-23
2026-03-27 20:00:00+00:00,55.4075,663.2075,0.0,15.96,2069.2475,1155.439657,0.0,246.0975,1867.55,1630.342328,7703.251985,175.405,0.0,10085.475,7878.656985,10085.475,-2206.8180150000007,None,BE,2026-04-23
2026-03-27 21:00:00+00:00,53.83,607.9575,0.0,14.8425,2068.9525,1025.035245,0.0,241.0725,1672.0725,1855.735336,7539.498081,54.7425,0.0,9834.2625,7594.240581,9834.2625,-2240.0219190000007,None,BE,2026-04-23
2026-03-27 22:00:00+00:00,48.925,615.99,0.0,14.1475,2068.6675,1023.841024,0.0,248.53,507.385,1989.22682,6516.712844,118.4275,0.0,9458.41,6635.1403439999995,9458.41,-2823.2696560000004,None,BE,2026-04-23
2026-03-27 23:00:00+00:00,41.945,577.8275,0.0,13.8275,2069.8775,1113.250122,0.0,246.255,263.08,1932.49752,6258.560142,227.58499999999998,0.0,9049.075,6486.145142,9049.075,-2562.9298580000004,None,BE,2026-04-23
2026-03-28 00:00:00+00:00,39.3525,524.7825,0.0,11.7025,2069.7175,1134.094985,0.0,246.3575,658.635,1769.884808,6454.527293,32.64,0.0,8953.2925,6487.167293,8953.2925,-2466.125206999999,None,BE,2026-04-23
2026-03-28 01:00:00+00:00,41.5875,523.7375,0.0,9.9425,2070.55,1142.659332,0.0,249.3325,1067.7825,1498.61871,6604.210542,0.0,2.7199999999999998,8672.435,6604.210542,8675.154999999999,-2070.944457999999,None,BE,2026-04-23
2026-03-28 02:00:00+00:00,44.9775,528.2025,0.0,11.2125,2070.3925,1139.34371,0.0,250.9525,1067.0625,1263.742745,6375.886455,52.7625,0.0,8441.96,6428.648955,8441.96,-2013.3110449999995,None,BE,2026-04-23
2026-03-28 03:00:00+00:00,46.155,446.63,0.0,11.31,2069.14,1164.514663,0.0,249.38,1632.5725,1135.948207,6755.650369999999,0.0,6.015,8546.9225,6755.650369999999,8552.9375,-1797.2871300000006,None,BE,2026-04-23
2026-03-28 04:00:00+00:00,48.0575,435.1925,0.0,11.305,2069.0575,1207.136759,0.0,248.78,1810.59,945.909085,6776.028344,0.0,158.3925,8723.6875,6776.028344,8882.08,-2106.0516559999996,None,BE,2026-04-23
2026-03-28 05:00:00+00:00,47.195,503.2025,0.0,11.3025,2069.0,1246.024359,1.88325,253.55,1614.2375,972.911356,6719.306465,0.0,140.12,8860.7825,6719.306465,9000.9025,-2281.5960350000005,None,BE,2026-04-23
2026-03-28 06:00:00+00:00,46.2825,521.61,0.0,11.2675,2068.1375,1277.619632,324.476,251.9,1801.39,895.795994,7198.479125999999,96.45499999999998,0.0,9182.75,7294.934125999999,9182.75,-1887.8158740000008,None,BE,2026-04-23
2026-03-28 07:00:00+00:00,46.035,474.755,0.0,11.1675,2068.535,1281.597624,1389.8655,255.3325,1595.4825,952.914715,8075.685339000001,48.125,0.0,9766.925000000001,8123.810339000001,9766.925000000001,-1643.1146610000005,None,BE,2026-04-23
2026-03-28 08:00:00+00:00,44.0,421.995,0.0,11.0575,2068.85,1232.321194,2606.30275,248.855,1512.5925,1196.381869,9342.355813,0.0,129.9425,10223.2375,9342.355813,10353.179999999998,-1010.8241869999983,None,BE,2026-04-23
2026-03-28 09:00:00+00:00,44.6975,423.82,0.0,10.275,2068.6625,1209.116332,4062.4635,253.35,1126.7725,1520.688663,10719.845995,0.0,420.9775,10527.395,10719.845995,10948.372500000001,-228.52650500000163,None,BE,2026-04-23
2026-03-28 10:00:00+00:00,44.3475,423.305,0.0,9.9825,2068.73,1151.406339,5096.13325,249.935,1044.5875,1679.27881,11767.705898999999,0.0,833.31,10889.1525,11767.705898999999,11722.4625,45.243398999999044,None,BE,2026-04-23
2026-03-28 11:00:00+00:00,40.395,397.4225,0.0,9.7675,2068.32,1041.113938,5697.19875,250.8675,1028.3925,1759.402779,12292.880467,0.0,868.3275,10868.6,12292.880467,11736.9275,555.9529670000011,None,BE,2026-04-23
2026-03-28 12:00:00+00:00,45.54,393.9975,0.0,12.6025,2068.0425,1015.610412,5867.029,247.4525,1026.86,1630.1244,12307.258812,0.0,855.2025,10538.880000000001,12307.258812,11394.0825,913.1763119999996,None,BE,2026-04-23
2026-03-28 13:00:00+00:00,46.1825,393.5625,0.0,13.485,2068.2,1046.349726,5353.4525,256.205,688.0025,1899.798284,11765.238010000001,0.0,835.23,9821.56,11765.238010000001,10656.789999999999,1108.448010000002,None,BE,2026-04-23
2026-03-28 14:00:00+00:00,44.2325,401.785,0.0,13.4675,2068.4775,1114.795836,4315.178,251.11,469.97,2097.497315,10776.513651,0.0,456.49749999999995,9617.285,10776.513651,10073.7825,702.731151,None,BE,2026-04-23
2026-03-28 15:00:00+00:00,45.6275,416.695,0.0,13.45,2068.8725,1138.554342,2943.22875,248.4275,342.3375,1943.697265,9160.890357,0.0,81.72749999999999,9607.635,9160.890357,9689.362500000001,-528.4721430000009,None,BE,2026-04-23
2026-03-28 16:00:00+00:00,47.8225,526.2975,0.0,12.845,2068.515,1194.03533,1624.6665,256.2125,652.055,1472.174588,7854.623918,48.0025,0.0,9862.3175,7902.626418,9862.3175,-1959.6910819999994,None,BE,2026-04-23
2026-03-28 17:00:00+00:00,46.49,632.005,0.0,11.3625,2068.8375,1254.492648,362.71425,258.725,219.725,992.055608,5846.4075060000005,1279.915,0.0,9646.3475,7126.322506,9646.3475,-2520.0249939999994,None,BE,2026-04-23
2026-03-28 18:00:00+00:00,45.355,640.1125,0.0,11.3675,2069.045,1235.95138,2.31875,256.6775,587.405,900.605945,5748.838575,1291.6525,0.0,9847.657500000001,7040.491075,9847.657500000001,-2807.1664250000013,None,BE,2026-04-23
2026-03-28 19:00:00+00:00,44.9475,595.69,0.0,11.3875,2069.295,1165.395349,0.0,257.6775,1167.2875,940.55046,6252.230809000001,1009.355,0.0,9873.9225,7261.585809,9873.9225,-2612.3366910000004,None,BE,2026-04-23
2026-03-28 20:00:00+00:00,45.68,584.2125,0.0,11.37,2071.7925,1111.183699,0.0,259.87,1407.4125,866.190426,6357.711624999999,461.27,0.0,9612.602499999999,6818.9816249999985,9612.602499999999,-2793.6208750000005,None,BE,2026-04-23
2026-03-28 21:00:00+00:00,43.7,596.4575,0.0,11.3375,2072.315,1129.412258,0.0,260.41,1351.3075,736.368059,6201.307817,92.4425,0.0,9289.02,6293.750317,9289.02,-2995.2696830000004,None,BE,2026-04-23
2026-03-28 22:00:00+00:00,42.59,655.2775,0.0,11.375,2072.695,1115.121401,0.0,258.5325,1258.205,828.748148,6242.544549,31.572499999999998,0.0,9033.3575,6274.117049,9033.3575,-2759.2404509999997,None,BE,2026-04-23
2026-03-28 23:00:00+00:00,43.24,552.0525,0.0,12.4525,2073.045,1059.28481,0.0,249.26,1267.3225,694.153534,5950.8108440000005,227.005,0.0,8575.0125,6177.815844000001,8575.0125,-2397.196656,None,BE,2026-04-23
2026-03-29 00:00:00+00:00,42.65,526.07,0.0,14.96,2072.14,1002.272616,0.0,241.515,1171.97,657.848658,5729.4262739999995,44.5475,0.0,8350.34,5773.973773999999,8350.34,-2576.366226000001,None,BE,2026-04-23
2026-03-29 01:00:00+00:00,43.9625,515.53,0.0,15.5225,2071.8175,1009.918325,0.0,243.7725,831.535,624.992647,5357.050972,66.325,0.0,7978.4925,5423.375972,7978.4925,-2555.1165280000005,None,BE,2026-04-23
2026-03-29 02:00:00+00:00,42.865,485.1275,0.0,15.525,2071.9475,1052.775457,0.0,240.385,547.4875,590.300258,5046.4132150000005,8.025,0.0,7975.797500000001,5054.438215,7975.797500000001,-2921.3592850000005,None,BE,2026-04-23
2026-03-29 03:00:00+00:00,43.91,486.25,0.0,15.5175,2071.745,1081.866991,0.0,245.42,433.125,477.250932,4855.0854229999995,0.0,0.125,8049.975,4855.0854229999995,8050.1,-3195.014577000001,None,BE,2026-04-23
2026-03-29 04:00:00+00:00,43.54,514.9375,0.0,15.465,2071.38,1119.198807,0.0,249.345,289.675,473.228498,4776.769805,71.255,0.0,8340.36,4848.024805,8340.36,-3492.3351950000006,None,BE,2026-04-23
2026-03-29 05:00:00+00:00,43.24,515.1425,0.0,15.335,2071.3025,1164.395967,80.078,245.47,107.39,439.583947,4681.937914,91.09,0.0,8465.3625,4773.027914,8465.3625,-3692.334585999999,None,BE,2026-04-23
2026-03-29 06:00:00+00:00,44.5075,475.235,0.0,15.2625,2071.6825,1160.743311,1161.67975,245.4725,15.195,372.171556,5561.949617,115.5325,0.0,8853.1625,5677.4821170000005,8853.1625,-3175.680383,None,BE,2026-04-23
2026-03-29 07:00:00+00:00,45.2475,443.195,0.0,15.23,2072.08,1052.550329,2984.697,244.21,7.517499999999999,208.019091,7072.74642,50.8925,0.0,9240.965,7123.63892,9240.965,-2117.32608,None,BE,2026-04-23
2026-03-29 08:00:00+00:00,44.9825,411.86,0.0,15.215,2072.1725,973.879325,4679.26425,246.805,62.7675,135.072141,8642.018216,0.0,29.855000000000004,9496.8525,8642.018216,9526.7075,-884.689284,None,BE,2026-04-23
2026-03-29 09:00:00+00:00,44.6525,405.325,0.0,15.1125,2071.25,975.76266,5378.9895,242.6775,186.2375,148.608825,9468.615984999999,0.0,204.5475,9718.6225,9468.615984999999,9923.17,-454.5540150000015,None,BE,2026-04-23
2026-03-29 10:00:00+00:00,44.6725,396.71,0.0,13.5375,2071.2575,931.136724,5975.7355,241.5225,481.03,192.938098,10348.540322,0.0,797.34,9975.2125,10348.540322,10772.5525,-424.01217799999904,None,BE,2026-04-23
2026-03-29 11:00:00+00:00,44.4725,394.4025,0.0,11.795,2071.88,880.616347,6456.9505,236.03,787.195,304.643902,11187.985749000001,0.0,858.5125,10116.9575,11187.985749000001,10975.470000000001,212.51574900000014,None,BE,2026-04-23
2026-03-29 12:00:00+00:00,52.165,392.325,0.0,8.415,2071.5675,858.189399,5599.1165,239.3625,1427.885,520.739281,11169.76518,0.0,860.69,9495.325,11169.76518,10356.015000000001,813.7501799999991,None,BE,2026-04-23
2026-03-29 13:00:00+00:00,53.0325,391.7975,0.0,7.1925,2072.7125,912.67928,4204.1155,240.535,1945.085,942.455742,10769.605522,0.0,851.53,9237.5325,10769.605522,10089.0625,680.5430219999998,None,BE,2026-04-23
2026-03-29 14:00:00+00:00,51.405,400.515,0.0,10.9225,2072.1075,976.42377,2154.16325,242.8825,2153.345,1432.426162,9494.190681999999,0.0,622.3475,8796.789999999999,9494.190681999999,9419.137499999999,75.05318199999965,None,BE,2026-04-23
2026-03-29 15:00:00+00:00,55.7925,415.4375,0.0,12.6925,2071.885,1068.444016,879.183,246.675,2155.3075,1818.423671,8723.840687,0.0,19.455000000000013,9286.305,8723.840687,9305.76,-581.9193130000003,None,BE,2026-04-23
2026-03-29 16:00:00+00:00,61.23,465.135,0.0,12.0575,2070.72,1200.798759,363.76675,245.13,2156.9475,2066.931804,8642.717313000001,957.2725,0.0,9990.3825,9599.989813,9990.3825,-390.39268699999957,None,BE,2026-04-23
2026-03-29 17:00:00+00:00,64.9175,475.7225,0.0,10.1975,2070.425,1185.006614,55.01475,244.2425,2155.8325,2183.112474,8444.471338,1176.535,0.0,10089.7925,9621.006338,10089.7925,-468.78616200000033,None,BE,2026-04-23
2026-03-29 18:00:00+00:00,61.1575,445.6775,0.0,11.595,2070.4275,1143.866372,0.015,245.1675,2155.995,2458.736052,8592.637424,1176.855,0.0,10138.154999999999,9769.492424,10138.154999999999,-368.6625759999988,None,BE,2026-04-23
2026-03-29 19:00:00+00:00,62.61,438.4275,0.0,10.305,2070.8925,1082.157749,0.0,246.225,2156.04,2801.53154,8868.189289,577.15,0.0,9991.5275,9445.339289,9991.5275,-546.1882110000006,None,BE,2026-04-23
2026-03-29 20:00:00+00:00,64.405,429.6225,0.0,11.4325,2071.1625,1045.006514,0.0,245.5125,2155.875,3022.610923,9045.627437,124.6875,0.0,9792.2825,9170.314937,9792.2825,-621.9675630000002,None,BE,2026-04-23
2026-03-29 21:00:00+00:00,64.23,426.275,0.0,15.0725,2071.2575,1042.531538,0.0,239.6825,2154.7775,3121.251741,9135.078279000001,46.575,0.0,9511.74,9181.653279000002,9511.74,-330.08672099999785,None,BE,2026-04-23
2026-03-29 22:00:00+00:00,63.4975,409.3525,0.0,15.1925,2070.715,1056.816784,0.0,240.445,2129.58,3103.046728,9088.646012,0.0,108.195,9117.2025,9088.646012,9225.3975,-136.75148799999988,None,BE,2026-04-23
2026-03-29 23:00:00+00:00,62.5775,409.5975,0.0,13.115,2070.4175,1035.768415,0.0,241.9125,2133.4325,3047.765762,9014.586677,0.0,743.99,8872.817500000001,9014.586677,9616.8075,-602.2208230000015,None,BE,2026-04-23
2026-03-30 00:00:00+00:00,63.8825,399.7675,0.0,10.245,2070.295,1010.976641,0.0,236.9425,2103.9075,2798.378741,8694.395382,0.0,756.3275,8646.1475,8694.395382,9402.474999999999,-708.0796179999979,None,BE,2026-04-23
2026-03-30 01:00:00+00:00,62.0375,393.2375,0.0,12.0075,2071.0675,998.728027,0.0,236.0625,2100.895,2603.308323,8477.343850000001,0.0,776.3775,8558.215,8477.343850000001,9334.5925,-857.2486499999995,None,BE,2026-04-23
2026-03-30 02:00:00+00:00,62.735,391.4075,0.0,12.1,2072.165,1007.295106,0.0,237.535,2122.235,2688.250105,8593.722711,0.0,770.01,8766.365,8593.722711,9536.375,-942.6522889999997,None,BE,2026-04-23
2026-03-30 03:00:00+00:00,62.655,390.975,0.0,12.1475,2073.0475,1038.825682,0.0,238.8925,2100.1075,2682.136425,8598.787107,0.0,232.91500000000002,9285.4,8598.787107,9518.315,-919.5278930000004,None,BE,2026-04-23
2026-03-30 04:00:00+00:00,67.015,434.28,0.0,12.1525,2071.935,1141.874329,0.0,238.3725,2131.3575,2539.150328,8636.137157,0.0,102.675,10209.675,8636.137157,10312.349999999999,-1676.2128429999993,None,BE,2026-04-23
2026-03-30 05:00:00+00:00,66.065,507.08,0.0,12.11,2069.235,1188.189785,62.0665,235.0075,2108.4175,2381.635979,8629.807264000001,801.7850000000001,0.0,10940.9175,9431.592264,10940.9175,-1509.3252359999988,None,BE,2026-04-23
2026-03-30 06:00:00+00:00,65.17,535.18,0.0,13.145,2069.02,1121.447522,913.57125,232.5075,2062.16,1993.081089,9005.282361,1049.9925,0.0,11398.0625,10055.274861,11398.0625,-1342.7876390000001,None,BE,2026-04-23
2026-03-30 07:00:00+00:00,64.2125,520.085,0.0,13.37,2068.5525,1053.731524,2249.96525,231.84,2109.81,1894.713921,10206.280695000001,941.7075,0.0,11692.96,11147.988195000002,11692.96,-544.9718049999974,None,BE,2026-04-23
2026-03-30 08:00:00+00:00,63.36,491.4175,0.0,12.96,2050.1175,1071.200761,3209.35475,235.0225,2069.3475,2166.612826,11369.393337000001,39.42,0.0,11847.1625,11408.813337000001,11847.1625,-438.34916299999895,None,BE,2026-04-23
2026-03-30 09:00:00+00:00,65.895,410.14,0.0,11.995,2062.6775,1059.077922,4117.40325,234.1925,2027.075,2348.765051,12337.221223,0.0,123.23,11979.615,12337.221223,12102.845,234.37622300000112,None,BE,2026-04-23
2026-03-30 10:00:00+00:00,65.5475,385.8375,0.0,12.0125,2069.3425,1013.883329,4620.2925,231.0925,1945.515,2185.254534,12528.777863,0.0,604.995,11813.38,12528.777863,12418.375,110.40286299999934,None,BE,2026-04-23
2026-03-30 11:00:00+00:00,66.88,390.73,0.0,12.0425,2071.13,926.799984,4703.9085,233.6875,1521.0725,2162.154135,12088.405119000001,0.0,673.51,11486.785,12088.405119000001,12160.295,-71.88988099999915,None,BE,2026-04-23
2026-03-30 12:00:00+00:00,67.3075,392.9575,0.0,11.49,2069.96,938.262695,4546.8375,237.745,913.485,2446.993798,11625.038993,0.0,633.6724999999999,11294.0275,11625.038993,11927.7,-302.6610070000006,None,BE,2026-04-23
2026-03-30 13:00:00+00:00,65.8275,392.53,0.0,10.115,2069.3175,987.630669,4047.283,235.655,976.98,2346.51277,11131.851439,0.0,566.36,10982.03,11131.851439,11548.390000000001,-416.5385610000012,None,BE,2026-04-23
2026-03-30 14:00:00+00:00,65.3825,389.48,0.0,9.8225,2069.255,1042.978802,3421.85675,212.95,1458.69,1937.948925,10608.364477000001,0.0,498.49,11047.7425,10608.364477000001,11546.2325,-937.8680229999991,None,BE,2026-04-23
2026-03-30 15:00:00+00:00,67.795,452.755,0.0,10.0825,2072.99,1101.05611,2505.84675,227.765,1532.275,1924.912513,9895.477873,34.177499999999995,0.0,11198.0175,9929.655373,11198.0175,-1268.3621270000003,None,BE,2026-04-23
2026-03-30 16:00:00+00:00,65.2075,494.82,0.0,10.835,2071.1625,1114.776497,1475.6265,235.5025,1200.935,2009.410132,8678.275629,64.5525,0.0,11303.58,8742.828129,11303.58,-2560.7518710000004,None,BE,2026-04-23
2026-03-30 17:00:00+00:00,65.8925,561.2175,0.0,11.08,2068.45,1231.676011,373.869,236.5675,1251.5875,1884.008507,7684.348518000001,929.4425,0.0,11128.255,8613.791018,11128.255,-2514.4639819999993,None,BE,2026-04-23
2026-03-30 18:00:00+00:00,64.58,562.605,0.0,11.175,2068.1775,1291.779943,0.9995,232.79,1256.1925,1459.671601,6947.971044,1127.735,0.0,11063.0775,8075.706044,11063.0775,-2987.371456,None,BE,2026-04-23
2026-03-30 19:00:00+00:00,65.5525,599.685,0.0,11.4125,2068.7025,1212.522297,0.0,234.3725,990.9475,1106.36374,6289.558537,1155.26,0.0,10481.630000000001,7444.818537,10481.630000000001,-3036.811463000001,None,BE,2026-04-23
2026-03-30 20:00:00+00:00,64.9625,620.69,0.0,11.7,2069.23,1125.069416,0.0,235.325,531.5425,881.728732,5540.248147999999,382.78999999999996,0.0,9952.7225,5923.038147999999,9952.7225,-4029.684352000001,None,BE,2026-04-23
2026-03-30 21:00:00+00:00,64.5,632.4425,0.0,14.7675,2070.0425,1144.369014,0.0,234.455,274.05,714.857889,5149.484403,351.1025,0.0,9473.5875,5500.586903,9473.5875,-3973.0005969999993,None,BE,2026-04-23
2026-03-30 22:00:00+00:00,64.2275,621.1525,0.0,14.6525,2070.96,1082.718199,0.0,233.605,145.3825,596.342148,4829.040347,0.0,112.89999999999999,8924.15,4829.040347,9037.05,-4208.009652999999,None,BE,2026-04-23
2026-03-30 23:00:00+00:00,64.925,604.55,0.0,12.4625,2072.22,1060.23222,0.0,235.32,137.445,553.9847,4741.13942,0.0,332.43,8647.58,4741.13942,8980.01,-4238.87058,None,BE,2026-04-23
2026-03-31 00:00:00+00:00,64.5325,619.125,0.0,11.47,2071.8625,1060.46865,0.0,237.175,162.9925,546.37852,4774.004670000001,0.0,321.1175,8371.45,4774.004670000001,8692.567500000001,-3918.56283,None,BE,2026-04-23
2026-03-31 01:00:00+00:00,63.46,653.2575,0.0,11.4825,2071.545,1001.512757,0.0,236.795,127.9475,560.298121,4726.2983779999995,0.0,506.02750000000003,8286.685,4726.2983779999995,8792.7125,-4066.414122,None,BE,2026-04-23
2026-03-31 02:00:00+00:00,63.98,674.48,0.0,11.4675,2070.7625,1021.581744,0.0,234.84,145.72,533.395815,4756.227559,0.0,590.5525,8445.1875,4756.227559,9035.74,-4279.512441,None,BE,2026-04-23
2026-03-31 03:00:00+00:00,62.925,793.355,0.0,11.4525,2071.1625,1064.045873,0.0,234.855,196.58,481.891059,4916.2669319999995,0.0,205.26500000000001,8872.49,4916.2669319999995,9077.755,-4161.488068,None,BE,2026-04-23
2026-03-31 04:00:00+00:00,64.545,1086.905,0.0,11.3475,2070.9275,1161.520258,0.0,233.19,161.95,484.730759,5275.116016999999,610.9025,0.0,9910.05,5886.0185169999995,9910.05,-4024.0314829999998,None,BE,2026-04-23
2026-03-31 05:00:00+00:00,64.72,1156.6325,0.0,12.905,2071.3075,1236.186375,76.235,232.6825,103.615,427.433785,5381.717659999999,1242.1,0.0,10720.885,6623.817659999999,10720.885,-4097.067340000001,None,BE,2026-04-23
2026-03-31 06:00:00+00:00,63.4575,1480.36,1.6,13.7225,2070.8925,1201.743484,785.06425,236.68,78.1025,385.56613,6317.188864000001,1128.8125,0.0,11265.465,7446.001364000001,11265.465,-3819.4636359999995,None,BE,2026-04-23
