,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Water Reservoir,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-31 09:00:00+00:00,304.423634,0.0,0.0,214.742,14.59,533.755634,0.0,0.0,584.535634,533.755634,584.535634,-50.77999999999997,None,MK,2026-04-23
2026-03-31 10:00:00+00:00,303.839998,0.0,0.0,215.606,13.77,533.2159979999999,0.0,0.0,607.115998,533.2159979999999,607.115998,-73.90000000000009,None,MK,2026-04-23
2026-03-31 11:00:00+00:00,303.409089,0.0,0.0,294.444,15.22,613.073089,0.0,0.0,702.333089,613.073089,702.333089,-89.25999999999999,None,MK,2026-04-23
2026-03-31 12:00:00+00:00,303.086362,0.0,0.0,365.574,17.81,686.470362,0.0,0.0,713.590362,686.470362,713.590362,-27.120000000000005,None,MK,2026-04-23
2026-03-31 13:00:00+00:00,305.359089,0.0,0.0,273.684,21.94,600.9830890000001,0.0,0.0,650.563089,600.9830890000001,650.563089,-49.57999999999993,None,MK,2026-04-23
2026-03-31 14:00:00+00:00,303.217271,0.0,0.0,254.736,24.03,581.983271,0.0,0.0,743.393271,581.983271,743.393271,-161.41000000000008,None,MK,2026-04-23
2026-03-31 15:00:00+00:00,301.019998,0.0,0.0,299.046,11.04,611.105998,0.0,0.0,833.025998,611.105998,833.025998,-221.91999999999996,None,MK,2026-04-23
2026-03-31 16:00:00+00:00,302.284544,0.0,0.0,295.394,23.14,620.818544,0.0,0.0,887.318544,620.818544,887.318544,-266.5,None,MK,2026-04-23
2026-03-31 17:00:00+00:00,300.833634,0.0,0.0,288.838,34.38,624.051634,0.0,0.0,893.751634,624.051634,893.751634,-269.69999999999993,None,MK,2026-04-23
2026-03-31 18:00:00+00:00,301.179998,0.0,0.0,286.932,34.52,622.6319980000001,0.0,0.0,897.581998,622.6319980000001,897.581998,-274.94999999999993,None,MK,2026-04-23
2026-03-31 19:00:00+00:00,302.523634,0.0,0.0,287.456,33.61,623.589634,0.0,0.0,883.319634,623.589634,883.319634,-259.7299999999999,None,MK,2026-04-23
2026-03-31 20:00:00+00:00,300.621816,0.0,0.0,292.646,30.77,624.037816,0.0,0.0,938.547816,624.037816,938.547816,-314.51,None,MK,2026-04-23
2026-03-31 21:00:00+00:00,298.804544,0.0,0.0,304.196,28.01,631.010544,0.0,0.0,900.530544,631.010544,900.530544,-269.52,None,MK,2026-04-23
2026-03-31 22:00:00+00:00,297.771816,0.0,0.0,244.442,27.8,570.0138159999999,0.0,0.0,804.413816,570.0138159999999,804.413816,-234.4000000000001,None,MK,2026-04-23
2026-03-31 23:00:00+00:00,300.13818,0.0,0.0,148.556,27.23,475.92418,0.0,0.0,696.98418,475.92418,696.98418,-221.06000000000006,None,MK,2026-04-23
2026-04-01 00:00:00+00:00,305.557271,0.0,0.0,123.528,29.09,458.175271,0.0,0.0,640.715271,458.175271,640.715271,-182.54000000000002,None,MK,2026-04-23
2026-04-01 01:00:00+00:00,300.154544,0.0,0.0,123.994,31.54,455.68854400000004,0.0,0.0,618.068544,455.68854400000004,618.068544,-162.37999999999994,None,MK,2026-04-23
2026-04-01 02:00:00+00:00,299.769998,0.0,0.0,126.432,24.54,450.741998,0.0,0.0,617.611998,450.741998,617.611998,-166.86999999999995,None,MK,2026-04-23
2026-04-01 03:00:00+00:00,299.780907,0.0,0.0,106.02,23.39,429.190907,0.0,0.0,657.570907,429.190907,657.570907,-228.38000000000005,None,MK,2026-04-23
2026-04-01 04:00:00+00:00,299.529998,0.0,0.0,131.674,23.93,455.13399799999996,0.0,0.0,716.223998,455.13399799999996,716.223998,-261.0900000000001,None,MK,2026-04-23
2026-04-01 05:00:00+00:00,298.964544,0.0,0.0,167.878,17.11,483.952544,0.0,0.0,748.752544,483.952544,748.752544,-264.79999999999995,None,MK,2026-04-23
2026-04-01 06:00:00+00:00,298.961816,0.0,0.0,239.292,12.59,550.8438160000001,0.0,0.0,775.313816,550.8438160000001,775.313816,-224.4699999999999,None,MK,2026-04-23
2026-04-01 07:00:00+00:00,300.749089,0.0,0.0,295.376,10.58,606.705089,0.0,0.0,737.705089,606.705089,737.705089,-131.0,None,MK,2026-04-23
2026-04-01 08:00:00+00:00,301.829089,0.0,0.0,255.528,6.32,563.677089,0.0,0.0,679.577089,563.677089,679.577089,-115.89999999999998,None,MK,2026-04-23
2026-04-01 09:00:00+00:00,301.08818,0.0,0.0,187.492,2.26,490.84018000000003,0.0,0.0,624.01018,490.84018000000003,624.01018,-133.16999999999996,None,MK,2026-04-23
2026-04-01 10:00:00+00:00,300.059089,0.0,0.0,191.994,1.64,493.693089,0.0,0.0,660.573089,493.693089,660.573089,-166.88,None,MK,2026-04-23
2026-04-01 11:00:00+00:00,301.010907,0.0,0.0,296.98,0.48,598.470907,0.0,0.0,860.770907,598.470907,860.770907,-262.29999999999995,None,MK,2026-04-23
2026-04-01 12:00:00+00:00,302.314544,0.0,0.0,334.542,0.0,636.856544,0.0,0.0,908.646544,636.856544,908.646544,-271.78999999999996,None,MK,2026-04-23
2026-04-01 13:00:00+00:00,298.071816,0.55,0.0,308.99,0.23,607.8418160000001,0.0,0.0,862.821816,607.8418160000001,862.821816,-254.9799999999999,None,MK,2026-04-23
2026-04-01 14:00:00+00:00,299.825453,35.27,0.0,277.048,2.83,614.973453,0.0,0.0,862.733453,614.973453,862.733453,-247.7600000000001,None,MK,2026-04-23
2026-04-01 15:00:00+00:00,299.110907,60.94,0.0,316.248,3.3,679.5989069999999,0.0,0.0,908.608907,679.5989069999999,908.608907,-229.0100000000001,None,MK,2026-04-23
2026-04-01 16:00:00+00:00,295.851816,185.2,0.0,331.032,2.66,814.7438159999999,0.0,0.0,942.443816,814.7438159999999,942.443816,-127.70000000000005,None,MK,2026-04-23
2026-04-01 17:00:00+00:00,295.264544,207.03,0.0,335.336,2.81,840.4405439999999,0.0,0.0,967.090544,840.4405439999999,967.090544,-126.65000000000009,None,MK,2026-04-23
2026-04-01 18:00:00+00:00,288.799089,209.1,0.0,337.838,5.78,841.5170889999999,0.0,0.0,948.787089,841.5170889999999,948.787089,-107.2700000000001,None,MK,2026-04-23
2026-04-01 19:00:00+00:00,287.486362,226.06,0.0,312.78,7.35,833.676362,0.0,0.0,918.636362,833.676362,918.636362,-84.95999999999992,None,MK,2026-04-23
2026-04-01 20:00:00+00:00,291.366362,189.61,0.0,352.27,6.91,840.156362,0.0,0.0,971.266362,840.156362,971.266362,-131.11,None,MK,2026-04-23
2026-04-01 21:00:00+00:00,288.47818,1.76,0.0,328.938,4.56,623.7361799999999,0.0,0.0,928.15618,623.7361799999999,928.15618,-304.4200000000001,None,MK,2026-04-23
2026-04-01 22:00:00+00:00,290.195453,0.0,0.0,264.856,7.36,562.411453,0.0,0.0,826.411453,562.411453,826.411453,-264.0,None,MK,2026-04-23
2026-04-01 23:00:00+00:00,292.356362,0.0,0.0,167.92,12.86,473.13636199999996,0.0,0.0,720.106362,473.13636199999996,720.106362,-246.97000000000003,None,MK,2026-04-23
2026-04-02 00:00:00+00:00,293.189998,0.0,0.0,128.286,20.78,442.255998,0.0,0.0,654.525998,442.255998,654.525998,-212.26999999999998,None,MK,2026-04-23
2026-04-02 01:00:00+00:00,292.853635,0.0,0.0,113.692,26.93,433.475635,0.0,0.0,612.675635,433.475635,612.675635,-179.20000000000005,None,MK,2026-04-23
2026-04-02 02:00:00+00:00,293.96818,0.0,0.0,89.368,23.7,407.03618,0.0,0.0,604.86618,407.03618,604.86618,-197.82999999999998,None,MK,2026-04-23
2026-04-02 03:00:00+00:00,295.96818,0.0,0.0,160.312,21.66,477.94018000000005,0.0,0.0,641.92018,477.94018000000005,641.92018,-163.9799999999999,None,MK,2026-04-23
2026-04-02 04:00:00+00:00,293.399089,0.0,0.0,137.818,26.06,457.277089,0.0,0.0,686.437089,457.277089,686.437089,-229.16000000000003,None,MK,2026-04-23
2026-04-02 05:00:00+00:00,298.882725,0.0,0.0,178.988,27.0,504.870725,0.0,0.0,728.430725,504.870725,728.430725,-223.56000000000006,None,MK,2026-04-23
2026-04-02 06:00:00+00:00,298.866362,0.0,0.0,196.212,28.22,523.298362,0.0,0.0,776.628362,523.298362,776.628362,-253.33000000000004,None,MK,2026-04-23
2026-04-02 07:00:00+00:00,299.172725,0.0,0.0,206.836,29.34,535.3487250000001,0.0,0.0,813.148725,535.3487250000001,813.148725,-277.79999999999995,None,MK,2026-04-23
2026-04-02 08:00:00+00:00,301.48818,0.0,0.0,230.494,28.8,560.7821799999999,0.0,0.0,826.23218,560.7821799999999,826.23218,-265.45000000000005,None,MK,2026-04-23
2026-04-02 09:00:00+00:00,301.394544,0.0,0.0,231.292,34.41,567.096544,0.0,0.0,797.296544,567.096544,797.296544,-230.20000000000005,None,MK,2026-04-23
2026-04-02 10:00:00+00:00,294.196362,0.0,0.0,220.938,35.29,550.424362,0.0,0.0,786.544362,550.424362,786.544362,-236.12,None,MK,2026-04-23
2026-04-02 11:00:00+00:00,289.74818,0.0,0.0,228.948,35.45,554.1461800000001,0.0,0.0,856.93618,554.1461800000001,856.93618,-302.78999999999996,None,MK,2026-04-23
2026-04-02 12:00:00+00:00,290.239998,0.0,0.0,217.658,31.62,539.517998,0.0,0.0,824.687998,539.517998,824.687998,-285.16999999999996,None,MK,2026-04-23
2026-04-02 13:00:00+00:00,297.467271,0.18,0.0,165.04,32.79,495.47727100000003,0.0,0.0,710.447271,495.47727100000003,710.447271,-214.96999999999997,None,MK,2026-04-23
2026-04-02 14:00:00+00:00,305.835452,85.48,0.0,145.274,31.68,568.2694519999999,0.0,0.0,714.759452,568.2694519999999,714.759452,-146.49000000000012,None,MK,2026-04-23
2026-04-02 15:00:00+00:00,307.739089,200.11,0.0,166.678,24.07,698.597089,0.0,0.0,804.627089,698.597089,804.627089,-106.02999999999997,None,MK,2026-04-23
2026-04-02 16:00:00+00:00,309.170907,176.94,0.0,276.872,12.85,775.8329070000001,0.0,0.0,879.362907,775.8329070000001,879.362907,-103.52999999999986,None,MK,2026-04-23
2026-04-02 17:00:00+00:00,308.711816,200.7,0.0,317.48,3.79,830.681816,0.0,0.0,923.021816,830.681816,923.021816,-92.33999999999992,None,MK,2026-04-23
2026-04-02 18:00:00+00:00,305.580907,211.16,0.0,314.254,5.07,836.0649070000001,0.0,0.0,917.204907,836.0649070000001,917.204907,-81.13999999999999,None,MK,2026-04-23
2026-04-02 19:00:00+00:00,306.194543,199.94,0.0,291.316,9.14,806.5905429999999,0.0,0.0,904.900543,806.5905429999999,904.900543,-98.31000000000006,None,MK,2026-04-23
2026-04-02 20:00:00+00:00,303.935452,6.27,0.0,353.096,11.94,675.241452,0.0,0.0,967.861452,675.241452,967.861452,-292.62,None,MK,2026-04-23
2026-04-02 21:00:00+00:00,288.329089,0.0,0.0,330.056,13.73,632.115089,0.0,0.0,924.925089,632.115089,924.925089,-292.80999999999995,None,MK,2026-04-23
2026-04-02 22:00:00+00:00,286.883634,0.0,0.0,265.684,23.27,575.837634,0.0,0.0,806.477634,575.837634,806.477634,-230.64,None,MK,2026-04-23
2026-04-02 23:00:00+00:00,290.081816,0.0,0.0,108.768,31.28,430.129816,0.0,0.0,697.719816,430.129816,697.719816,-267.59000000000003,None,MK,2026-04-23
2026-04-03 00:00:00+00:00,289.441816,0.0,0.0,40.45,34.26,364.151816,0.0,0.0,630.001816,364.151816,630.001816,-265.84999999999997,None,MK,2026-04-23
2026-04-03 01:00:00+00:00,287.791816,0.0,0.0,17.45,35.52,340.76181599999995,0.0,0.0,581.201816,340.76181599999995,581.201816,-240.44000000000005,None,MK,2026-04-23
2026-04-03 02:00:00+00:00,289.176362,0.0,0.0,16.27,35.86,341.306362,0.0,0.0,574.296362,341.306362,574.296362,-232.99000000000007,None,MK,2026-04-23
2026-04-03 03:00:00+00:00,289.382725,0.0,0.0,53.072,35.65,378.104725,0.0,0.0,602.784725,378.104725,602.784725,-224.68,None,MK,2026-04-23
2026-04-03 04:00:00+00:00,288.720907,0.0,0.0,130.838,35.86,455.418907,0.0,0.0,664.338907,455.418907,664.338907,-208.91999999999996,None,MK,2026-04-23
2026-04-03 05:00:00+00:00,289.739998,0.0,0.0,121.262,35.08,446.081998,0.0,0.0,647.361998,446.081998,647.361998,-201.27999999999997,None,MK,2026-04-23
2026-04-03 06:00:00+00:00,289.691816,0.0,0.0,96.026,33.84,419.557816,0.0,0.0,572.157816,419.557816,572.157816,-152.60000000000002,None,MK,2026-04-23
2026-04-03 07:00:00+00:00,288.272725,0.0,0.0,95.16,29.78,413.212725,0.0,0.0,520.722725,413.212725,520.722725,-107.50999999999999,None,MK,2026-04-23
2026-04-03 08:00:00+00:00,288.777271,0.0,0.0,95.416,27.56,411.753271,0.0,0.0,517.153271,411.753271,517.153271,-105.40000000000003,None,MK,2026-04-23
2026-04-03 09:00:00+00:00,290.112725,0.0,0.0,71.794,24.04,385.946725,0.0,0.0,427.776725,385.946725,427.776725,-41.829999999999984,None,MK,2026-04-23
2026-04-03 10:00:00+00:00,284.295453,0.0,0.0,71.99,23.02,379.305453,0.0,0.0,420.635453,379.305453,420.635453,-41.329999999999984,None,MK,2026-04-23
2026-04-03 11:00:00+00:00,285.301816,0.0,0.0,72.014,27.51,384.825816,0.0,0.0,451.345816,384.825816,451.345816,-66.52000000000004,None,MK,2026-04-23
2026-04-03 12:00:00+00:00,290.099998,0.0,0.0,87.112,31.42,408.631998,0.0,0.0,478.501998,408.631998,478.501998,-69.87,None,MK,2026-04-23
2026-04-03 13:00:00+00:00,283.969998,0.16,0.0,90.262,33.05,407.441998,0.0,0.0,383.401998,407.441998,383.401998,24.04000000000002,None,MK,2026-04-23
2026-04-03 14:00:00+00:00,284.629998,85.17,0.0,90.75,33.45,493.999998,0.0,0.0,501.419998,493.999998,501.419998,-7.420000000000016,None,MK,2026-04-23
2026-04-03 15:00:00+00:00,283.605453,190.02,0.0,173.218,33.91,680.7534529999999,0.0,0.0,643.503453,680.7534529999999,643.503453,37.249999999999886,None,MK,2026-04-23
2026-04-03 16:00:00+00:00,284.662725,180.19,0.0,276.682,25.35,766.884725,0.0,0.0,750.384725,766.884725,750.384725,16.5,None,MK,2026-04-23
2026-04-03 17:00:00+00:00,290.666362,181.0,0.0,278.8,30.27,780.736362,0.0,0.0,799.706362,780.736362,799.706362,-18.970000000000027,None,MK,2026-04-23
2026-04-03 18:00:00+00:00,291.460907,183.43,0.0,268.214,33.03,776.134907,0.0,0.0,795.354907,776.134907,795.354907,-19.220000000000027,None,MK,2026-04-23
2026-04-03 19:00:00+00:00,290.423635,209.31,0.0,257.836,34.71,792.2796350000001,0.0,0.0,792.259635,792.2796350000001,792.259635,0.020000000000095497,None,MK,2026-04-23
2026-04-03 20:00:00+00:00,288.809998,13.51,0.0,278.582,34.66,615.561998,0.0,0.0,820.171998,615.561998,820.171998,-204.61,None,MK,2026-04-23
2026-04-03 21:00:00+00:00,290.607271,0.0,0.0,253.608,35.06,579.275271,0.0,0.0,789.265271,579.275271,789.265271,-209.99,None,MK,2026-04-23
2026-04-03 22:00:00+00:00,292.00818,0.0,0.0,137.378,34.35,463.73618,0.0,0.0,709.08618,463.73618,709.08618,-245.35000000000002,None,MK,2026-04-23
2026-04-03 23:00:00+00:00,288.574544,0.0,0.0,102.84,35.75,427.164544,0.0,0.0,613.374544,427.164544,613.374544,-186.21000000000004,None,MK,2026-04-23
2026-04-04 00:00:00+00:00,290.46818,0.0,0.0,75.25,34.94,400.65818,0.0,0.0,542.44818,400.65818,542.44818,-141.78999999999996,None,MK,2026-04-23
2026-04-04 01:00:00+00:00,288.594544,0.0,0.0,40.288,34.75,363.632544,0.0,0.0,505.732544,363.632544,505.732544,-142.10000000000002,None,MK,2026-04-23
2026-04-04 02:00:00+00:00,288.01818,0.0,0.0,40.42,35.59,364.02818,0.0,0.0,485.72818,364.02818,485.72818,-121.69999999999999,None,MK,2026-04-23
2026-04-04 03:00:00+00:00,290.129998,0.0,0.0,55.14,35.83,381.09999799999997,0.0,0.0,511.739998,381.09999799999997,511.739998,-130.64000000000004,None,MK,2026-04-23
2026-04-04 04:00:00+00:00,287.742725,0.0,0.0,78.336,35.85,401.92872500000004,0.0,0.0,515.408725,401.92872500000004,515.408725,-113.47999999999996,None,MK,2026-04-23
2026-04-04 05:00:00+00:00,288.695453,0.0,0.0,77.22,35.88,401.79545299999995,0.0,0.0,462.395453,401.79545299999995,462.395453,-60.60000000000002,None,MK,2026-04-23
2026-04-04 06:00:00+00:00,287.449998,0.0,0.0,102.014,35.87,425.333998,0.0,0.0,372.623998,425.333998,372.623998,52.710000000000036,None,MK,2026-04-23
2026-04-04 07:00:00+00:00,290.557271,0.0,0.0,55.49,35.82,381.867271,0.0,0.0,302.287271,381.867271,302.287271,79.58000000000004,None,MK,2026-04-23
2026-04-04 08:00:00+00:00,295.990907,0.0,0.0,0.18,35.79,331.960907,0.0,0.0,302.580907,331.960907,302.580907,29.379999999999995,None,MK,2026-04-23
2026-04-04 09:00:00+00:00,292.199998,0.0,0.0,0.0,35.6,327.799998,0.0,0.0,224.879998,327.799998,224.879998,102.92000000000002,None,MK,2026-04-23
2026-04-04 10:00:00+00:00,282.269089,0.0,0.0,0.41,35.61,318.28908900000005,0.0,0.0,274.799089,318.28908900000005,274.799089,43.490000000000066,None,MK,2026-04-23
2026-04-04 11:00:00+00:00,276.224544,0.0,0.0,78.97,35.49,390.68454399999996,0.0,0.0,351.844544,390.68454399999996,351.844544,38.839999999999975,None,MK,2026-04-23
2026-04-04 12:00:00+00:00,206.935453,0.0,0.0,84.238,35.68,326.853453,0.0,0.0,269.833453,326.853453,269.833453,57.01999999999998,None,MK,2026-04-23
2026-04-04 13:00:00+00:00,143.363634,0.0,0.0,234.928,35.61,413.901634,0.0,0.0,232.451634,413.901634,232.451634,181.45,None,MK,2026-04-23
2026-04-04 14:00:00+00:00,144.163634,0.0,0.0,225.022,35.45,404.635634,0.0,0.0,330.265634,404.635634,330.265634,74.37,None,MK,2026-04-23
2026-04-04 15:00:00+00:00,143.999998,0.0,0.0,324.316,32.94,501.255998,0.0,0.0,435.545998,501.255998,435.545998,65.70999999999998,None,MK,2026-04-23
2026-04-04 16:00:00+00:00,143.163634,0.0,0.0,359.27,32.5,534.933634,0.0,0.0,605.663634,534.933634,605.663634,-70.73000000000002,None,MK,2026-04-23
2026-04-04 17:00:00+00:00,141.81818,0.0,0.0,372.195,31.34,545.3531800000001,0.0,0.0,687.67318,545.3531800000001,687.67318,-142.31999999999994,None,MK,2026-04-23
2026-04-04 18:00:00+00:00,141.61818,0.0,0.0,417.8995,30.92,590.4376799999999,0.0,0.0,709.82768,590.4376799999999,709.82768,-119.3900000000001,None,MK,2026-04-23
2026-04-04 19:00:00+00:00,138.709089,0.0,0.0,401.076,27.19,566.975089,0.0,0.0,713.055089,566.975089,713.055089,-146.07999999999993,None,MK,2026-04-23
2026-04-04 20:00:00+00:00,143.381816,0.0,0.0,382.9245,30.63,556.936316,0.0,0.0,767.676316,556.936316,767.676316,-210.74,None,MK,2026-04-23
2026-04-04 21:00:00+00:00,139.909089,0.0,0.0,344.702,29.31,513.9210889999999,0.0,0.0,741.831089,513.9210889999999,741.831089,-227.91000000000008,None,MK,2026-04-23
2026-04-04 22:00:00+00:00,139.090907,0.0,0.0,276.646,34.27,450.00690699999996,0.0,0.0,654.876907,450.00690699999996,654.876907,-204.87,None,MK,2026-04-23
2026-04-04 23:00:00+00:00,138.963634,0.0,0.0,214.404,35.77,389.137634,0.0,0.0,578.797634,389.137634,578.797634,-189.66000000000003,None,MK,2026-04-23
2026-04-05 00:00:00+00:00,139.927271,0.0,0.0,176.294,35.9,352.121271,0.0,0.0,510.571271,352.121271,510.571271,-158.45000000000005,None,MK,2026-04-23
2026-04-05 01:00:00+00:00,142.981816,0.0,0.0,129.236,35.89,308.10781599999996,0.0,0.0,474.797816,308.10781599999996,474.797816,-166.69000000000005,None,MK,2026-04-23
2026-04-05 02:00:00+00:00,146.709089,0.0,0.0,124.202,35.91,306.82108900000003,0.0,0.0,458.231089,306.82108900000003,458.231089,-151.40999999999997,None,MK,2026-04-23
2026-04-05 03:00:00+00:00,145.181816,0.0,0.0,122.864,35.91,303.955816,0.0,0.0,459.485816,303.955816,459.485816,-155.52999999999997,None,MK,2026-04-23
2026-04-05 04:00:00+00:00,145.781816,0.0,0.0,137.312,35.88,318.973816,0.0,0.0,448.163816,318.973816,448.163816,-129.19,None,MK,2026-04-23
2026-04-05 05:00:00+00:00,143.01818,0.0,0.0,148.676,35.8,327.49418,0.0,0.0,340.90418,327.49418,340.90418,-13.410000000000025,None,MK,2026-04-23
2026-04-05 06:00:00+00:00,143.709089,0.0,0.0,51.184,35.55,230.443089,0.0,0.0,177.453089,230.443089,177.453089,52.98999999999998,None,MK,2026-04-23
2026-04-05 07:00:00+00:00,146.090907,0.0,0.0,40.35,33.0,219.44090699999998,0.0,0.0,303.970907,219.44090699999998,303.970907,-84.53000000000003,None,MK,2026-04-23
2026-04-05 08:00:00+00:00,146.254543,0.0,0.0,21.03,20.55,187.83454300000002,0.0,0.0,333.384543,187.83454300000002,333.384543,-145.54999999999998,None,MK,2026-04-23
2026-04-05 09:00:00+00:00,142.145453,0.0,0.0,20.87,6.42,169.435453,0.0,0.0,298.355453,169.435453,298.355453,-128.92000000000002,None,MK,2026-04-23
2026-04-05 10:00:00+00:00,140.254544,0.0,0.0,21.07,1.0,162.324544,0.0,0.0,291.994544,162.324544,291.994544,-129.67000000000002,None,MK,2026-04-23
2026-04-05 11:00:00+00:00,138.81818,0.0,0.0,73.44,0.36,212.61818000000002,0.0,0.0,315.98818,212.61818000000002,315.98818,-103.36999999999998,None,MK,2026-04-23
2026-04-05 12:00:00+00:00,136.836362,0.0,0.0,74.08,1.03,211.946362,0.0,0.0,318.786362,211.946362,318.786362,-106.84,None,MK,2026-04-23
2026-04-05 13:00:00+00:00,142.490907,0.0,0.0,74.39,0.45,217.33090699999997,0.0,0.0,309.240907,217.33090699999997,309.240907,-91.91000000000003,None,MK,2026-04-23
2026-04-05 14:00:00+00:00,141.709089,0.0,0.0,110.272,0.46,252.441089,0.0,0.0,342.131089,252.441089,342.131089,-89.68999999999997,None,MK,2026-04-23
2026-04-05 15:00:00+00:00,140.509089,0.0,0.0,322.256,2.43,465.195089,0.0,0.0,411.725089,465.195089,411.725089,53.46999999999997,None,MK,2026-04-23
2026-04-05 16:00:00+00:00,140.836362,0.0,0.0,361.508,1.96,504.30436199999997,0.0,0.0,603.264362,504.30436199999997,603.264362,-98.96000000000004,None,MK,2026-04-23
2026-04-05 17:00:00+00:00,139.436362,0.0,0.0,363.134,0.04,502.61036200000007,0.0,0.0,722.940362,502.61036200000007,722.940362,-220.32999999999998,None,MK,2026-04-23
2026-04-05 18:00:00+00:00,140.090907,0.0,0.0,374.1065,0.43,514.627407,0.0,0.0,769.817407,514.627407,769.817407,-255.19000000000005,None,MK,2026-04-23
2026-04-05 19:00:00+00:00,139.399998,0.0,0.0,385.7355,0.31,525.4454979999999,0.0,0.0,794.195498,525.4454979999999,794.195498,-268.7500000000001,None,MK,2026-04-23
2026-04-05 20:00:00+00:00,139.963634,0.0,0.0,366.508,0.07,506.541634,0.0,0.0,782.371634,506.541634,782.371634,-275.83,None,MK,2026-04-23
2026-04-05 21:00:00+00:00,137.727271,0.0,0.0,360.164,0.0,497.89127099999996,0.0,0.0,725.561271,497.89127099999996,725.561271,-227.67000000000007,None,MK,2026-04-23
2026-04-05 22:00:00+00:00,136.727271,0.0,0.0,241.736,0.0,378.46327099999996,0.0,0.0,636.803271,378.46327099999996,636.803271,-258.34000000000003,None,MK,2026-04-23
2026-04-05 23:00:00+00:00,138.61818,0.0,0.0,185.736,0.26,324.61418,0.0,0.0,552.30418,324.61418,552.30418,-227.69,None,MK,2026-04-23
2026-04-06 00:00:00+00:00,139.01818,0.0,0.0,124.796,6.3,270.11418000000003,0.0,0.0,496.58418,270.11418000000003,496.58418,-226.46999999999997,None,MK,2026-04-23
2026-04-06 01:00:00+00:00,140.636362,0.0,0.0,96.274,16.36,253.27036199999998,0.0,0.0,469.980362,253.27036199999998,469.980362,-216.71000000000004,None,MK,2026-04-23
2026-04-06 02:00:00+00:00,135.872725,0.0,0.0,95.616,23.4,254.888725,0.0,0.0,471.028725,254.888725,471.028725,-216.14000000000001,None,MK,2026-04-23
2026-04-06 03:00:00+00:00,137.181816,0.0,0.0,128.838,26.19,292.209816,0.0,0.0,518.119816,292.209816,518.119816,-225.91000000000003,None,MK,2026-04-23
2026-04-06 04:00:00+00:00,140.181816,0.0,0.0,161.14,22.15,323.471816,0.0,0.0,569.051816,323.471816,569.051816,-245.58000000000004,None,MK,2026-04-23
2026-04-06 05:00:00+00:00,136.763635,0.0,0.0,174.98,18.67,330.413635,0.0,0.0,453.853635,330.413635,453.853635,-123.44,None,MK,2026-04-23
2026-04-06 06:00:00+00:00,134.163635,0.0,0.0,89.262,13.02,236.445635,0.0,0.0,245.535635,236.445635,245.535635,-9.090000000000003,None,MK,2026-04-23
2026-04-06 07:00:00+00:00,137.854544,0.0,0.0,72.41,8.24,218.504544,0.0,0.0,305.084544,218.504544,305.084544,-86.57999999999998,None,MK,2026-04-23
2026-04-06 08:00:00+00:00,141.490907,0.0,0.0,36.92,2.39,180.800907,0.0,0.0,309.380907,180.800907,309.380907,-128.57999999999998,None,MK,2026-04-23
2026-04-06 09:00:00+00:00,138.309089,0.0,0.0,36.89,6.03,181.22908900000002,0.0,0.0,272.159089,181.22908900000002,272.159089,-90.92999999999998,None,MK,2026-04-23
2026-04-06 10:00:00+00:00,138.109089,0.0,0.0,37.01,14.36,189.479089,0.0,0.0,264.279089,189.479089,264.279089,-74.80000000000001,None,MK,2026-04-23
2026-04-06 11:00:00+00:00,138.927271,0.0,0.0,36.78,15.42,191.12727099999998,0.0,0.0,327.397271,191.12727099999998,327.397271,-136.27,None,MK,2026-04-23
2026-04-06 12:00:00+00:00,140.381816,0.0,0.0,39.88,17.2,197.46181599999997,0.0,0.0,275.371816,197.46181599999997,275.371816,-77.91000000000005,None,MK,2026-04-23
2026-04-06 13:00:00+00:00,140.036362,0.0,0.0,36.06,9.49,185.586362,0.0,0.0,213.716362,185.586362,213.716362,-28.129999999999995,None,MK,2026-04-23
2026-04-06 14:00:00+00:00,141.890907,0.0,0.0,38.28,8.05,188.220907,0.0,0.0,287.580907,188.220907,287.580907,-99.36000000000001,None,MK,2026-04-23
2026-04-06 15:00:00+00:00,142.290907,0.0,0.0,177.104,4.72,324.114907,0.0,0.0,363.884907,324.114907,363.884907,-39.76999999999998,None,MK,2026-04-23
2026-04-06 16:00:00+00:00,144.399998,0.0,0.0,251.036,7.87,403.30599800000005,0.0,0.0,566.205998,403.30599800000005,566.205998,-162.89999999999998,None,MK,2026-04-23
2026-04-06 17:00:00+00:00,144.21818,0.0,0.0,299.422,3.88,447.52018,0.0,0.0,656.20018,447.52018,656.20018,-208.68000000000006,None,MK,2026-04-23
2026-04-06 18:00:00+00:00,144.654544,0.0,0.0,334.183,1.29,480.127544,0.0,0.0,689.647544,480.127544,689.647544,-209.52000000000004,None,MK,2026-04-23
2026-04-06 19:00:00+00:00,141.236362,0.0,0.0,361.273,2.34,504.849362,0.0,0.0,715.909362,504.849362,715.909362,-211.06,None,MK,2026-04-23
2026-04-06 20:00:00+00:00,146.181816,0.0,0.0,406.3705,0.93,553.482316,0.0,0.0,768.622316,553.482316,768.622316,-215.14,None,MK,2026-04-23
2026-04-06 21:00:00+00:00,143.836362,0.0,0.0,387.6525,0.12,531.6088619999999,0.0,0.0,730.428862,531.6088619999999,730.428862,-198.82000000000005,None,MK,2026-04-23
