,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-21 17:00:00+00:00,310.3225,3929.975,0.0,347.5825,120.0475,1.0,135.3225,507.205,2969.08,35.235,279.435,48.52,33.6925,69.165,8786.5825,827.4975,0.0,7137.71,9614.08,7137.71,2476.37,None,CZ,2026-04-23
2026-03-21 18:00:00+00:00,306.1075,4018.085,0.0,349.83500000000004,119.715,1.0,135.315,474.7075,2970.435,34.9025,280.135,0.0,33.629999999999995,92.0775,8815.944999999998,816.1225,0.0,7159.965,9632.067499999997,7159.965,2472.1024999999972,None,CZ,2026-04-23
2026-03-21 19:00:00+00:00,302.92,4039.09,0.0,334.77,116.35249999999999,0.99,139.915,135.8425,2970.9325,36.615,277.7275,0.0,34.055,114.0775,8503.2875,825.735,0.0,6923.6375,9329.022500000001,6923.6375,2405.385000000001,None,CZ,2026-04-23
2026-03-21 20:00:00+00:00,302.3425,4037.9175,0.0,325.1875,117.2675,0.99,143.9275,36.7225,2971.8975,37.832499999999996,275.37,0.0,33.565,124.475,8407.495,236.2825,0.0,6612.105,8643.7775,6612.105,2031.6725000000006,None,CZ,2026-04-23
2026-03-21 21:00:00+00:00,298.7975,4016.5625,0.0,288.8725,112.455,0.9824999999999999,144.615,20.6375,2972.0550000000003,42.5,269.4075,0.0,33.5575,124.275,8324.7175,74.0325,0.0,6444.65,8398.75,6444.65,1954.1000000000004,None,CZ,2026-04-23
2026-03-21 22:00:00+00:00,297.1675,3940.83,0.0,281.0975,107.1725,0.98,140.305,20.564999999999998,2972.0775000000003,43.6275,267.9975,0.0,33.365,108.11500000000001,8213.3,0.0,0.0,6162.9925,8213.3,6162.9925,2050.307499999999,None,CZ,2026-04-23
2026-03-21 23:00:00+00:00,295.61,3511.75,0.0,268.4475,99.5075,0.98,145.485,14.7375,2974.34,48.99,264.96,0.0,43.19,96.6075,7764.604999999999,0.0,0.0,5802.737499999999,7764.604999999999,5802.737499999999,1961.8674999999994,None,CZ,2026-04-23
2026-03-22 00:00:00+00:00,295.745,3352.34,0.0,265.1275,101.7375,0.98,146.2275,14.2225,2974.9375,49.08,264.03,0.0,42.96,93.4175,7600.804999999999,0.0,0.0,5753.9,7600.804999999999,5753.9,1846.9049999999997,None,CZ,2026-04-23
2026-03-22 01:00:00+00:00,297.3125,3342.24,0.0,263.815,105.8725,0.97,145.38,14.1775,2975.225,49.305,262.995,0.0,42.6425,85.425,7585.359999999999,0.0,0.0,5742.6849999999995,7585.359999999999,5742.6849999999995,1842.6749999999993,None,CZ,2026-04-23
2026-03-22 02:00:00+00:00,297.46999999999997,3362.91,0.0,266.1125,106.6425,0.98,144.085,27.8375,2975.26,48.9725,262.675,0.0,43.3675,89.485,7625.7975,0.0,0.0,5719.7025,7625.7975,5719.7025,1906.0949999999993,None,CZ,2026-04-23
2026-03-22 03:00:00+00:00,298.435,3429.7925,0.0,282.6,107.3075,0.98,142.4725,26.01,2973.7400000000002,47.465,264.3175,0.0,43.125,83.2325,7699.4775,0.0,0.0,5852.2625,7699.4775,5852.2625,1847.2150000000001,None,CZ,2026-04-23
2026-03-22 04:00:00+00:00,300.05,3448.83,0.0,302.0575,107.01,0.98,142.0425,14.605,2974.2925,45.9675,266.1975,23.735,43.2025,68.13499999999999,7737.104999999999,87.67,0.0,5927.2474999999995,7824.774999999999,5927.2474999999995,1897.5274999999992,None,CZ,2026-04-23
2026-03-22 05:00:00+00:00,301.7625,3455.08,0.0,329.7775,104.1075,0.99,139.5125,14.77,2974.7925,37.9775,272.99,163.285,32.5275,60.8075,7888.379999999999,0.0,0.0,6122.4525,7888.379999999999,6122.4525,1765.9274999999989,None,CZ,2026-04-23
2026-03-22 06:00:00+00:00,302.2975,3027.2,0.0,320.94,94.705,0.9875,145.23,20.49,2977.2875,38.1825,272.755,786.0425,32.71,50.8525,8069.68,0.0,26.365,6597.95,8069.68,6624.315,1445.3650000000007,None,CZ,2026-04-23
2026-03-22 07:00:00+00:00,296.84749999999997,1985.725,0.0,296.3175,89.66,0.9724999999999999,137.22,31.1825,2977.08,39.8125,267.5675,1599.71,32.254999999999995,32.8,7787.15,0.0,421.15,7086.865,7787.15,7508.014999999999,279.1350000000002,None,CZ,2026-04-23
2026-03-22 08:00:00+00:00,294.4975,1742.91,0.0,275.1,78.6875,0.96,138.78,19.505,2976.8925,42.182500000000005,261.96750000000003,2224.7075,31.665,27.76,8115.615000000001,0.0,934.5325,7503.2,8115.615000000001,8437.7325,-322.1174999999994,None,CZ,2026-04-23
2026-03-22 09:00:00+00:00,291.9325,1687.0674999999999,0.0,253.2075,72.3725,0.95,138.5775,14.1325,2972.1825,44.2525,257.96,2645.7825000000003,31.7,40.6575,8450.775,0.0,1004.6225,7815.755,8450.775,8820.3775,-369.6025000000009,None,CZ,2026-04-23
2026-03-22 10:00:00+00:00,285.7575,1660.6275,0.0,251.4775,72.6575,0.95,138.0725,12.53,2961.8275000000003,44.4125,259.105,2656.8575,31.634999999999998,54.6875,8430.5975,0.0,996.7875,7828.2525000000005,8430.5975,8825.04,-394.442500000001,None,CZ,2026-04-23
2026-03-22 11:00:00+00:00,286.3475,1658.955,0.0,249.7575,73.025,0.95,135.8775,12.49,2964.5625,44.6325,258.78999999999996,2294.8199999999997,31.695,54.94,8066.842499999999,0.0,988.56,7591.0075,8066.842499999999,8579.5675,-512.7250000000004,None,CZ,2026-04-23
2026-03-22 12:00:00+00:00,282.43,1667.26,0.0,250.12,73.7775,0.95,138.9525,14.35,2968.5525,44.6425,258.925,1734.3,31.71,49.527499999999996,7515.4975,0.0,980.12,7403.7275,7515.4975,8383.8475,-868.3499999999995,None,CZ,2026-04-23
2026-03-22 13:00:00+00:00,294.1275,1772.955,0.0,252.45,72.615,0.95,139.89,14.05,2968.925,44.7175,259.61,1364.135,31.822499999999998,44.4125,7260.66,0.0,959.6375,7175.635,7260.66,8135.2725,-874.6125000000002,None,CZ,2026-04-23
2026-03-22 14:00:00+00:00,299.53,2192.0625,0.0,266.47249999999997,75.5,0.9675,139.64249999999998,14.012500000000001,2967.7325,43.1875,264.785,935.4975,32.287499999999994,40.025,7271.702499999999,0.0,688.0125,6935.9275,7271.702499999999,7623.94,-352.2375000000002,None,CZ,2026-04-23
2026-03-22 15:00:00+00:00,306.7,2970.6925,0.0,419.3025,86.4425,0.98,139.3775,17.175,2966.8575,40.6625,270.495,552.0,33.2725,38.99,7842.9475,0.0,50.925,6797.5375,7842.9475,6848.462500000001,994.4849999999997,None,CZ,2026-04-23
2026-03-22 16:00:00+00:00,311.34749999999997,3435.855,0.0,960.245,97.0425,0.99,142.14999999999998,24.7125,2965.6275,36.945,276.04,188.935,33.6,30.18,8503.67,161.7525,0.0,6762.6375,8665.4225,6762.6375,1902.7850000000008,None,CZ,2026-04-23
2026-03-22 17:00:00+00:00,311.1,3613.7025,0.0,1158.9825,103.4125,0.99,132.3975,110.4175,2967.5425,36.5075,277.53249999999997,52.1175,33.7275,28.435,8826.865,814.2625,0.0,7136.595,9641.1275,7136.595,2504.5325000000003,None,CZ,2026-04-23
2026-03-22 18:00:00+00:00,310.705,3785.27,0.0,1152.6025,108.8825,0.99,133.655,89.85249999999999,2970.0375000000004,36.56,278.4875,0.0,33.445,43.8175,8944.304999999997,869.69,0.0,7281.2,9813.994999999997,7281.2,2532.7949999999973,None,CZ,2026-04-23
2026-03-22 19:00:00+00:00,310.565,3945.8525,0.0,1176.14,113.325,0.99,136.64499999999998,32.9175,2970.1,37.32,277.92,0.0,33.0925,35.815,9070.6825,673.0825,0.0,7136.0599999999995,9743.765000000001,7136.0599999999995,2607.7050000000017,None,CZ,2026-04-23
2026-03-22 20:00:00+00:00,311.2525,4022.035,0.0,1177.9775,113.3675,0.99,138.0,26.5975,2970.5950000000003,38.2375,276.2475,0.0,32.917500000000004,37.43,9145.647499999997,261.365,0.0,6838.245,9407.012499999997,6838.245,2568.767499999997,None,CZ,2026-04-23
2026-03-22 21:00:00+00:00,307.335,4024.7349999999997,0.0,1131.5925,110.8925,0.98,137.1775,20.067500000000003,2970.3824999999997,43.8825,269.3325,0.0,32.5225,34.7625,9083.662499999999,0.0,0.0,6724.4275,9083.662499999999,6724.4275,2359.2349999999988,None,CZ,2026-04-23
2026-03-22 22:00:00+00:00,306.4975,4025.19,0.0,1127.005,108.4025,0.98,137.665,19.985,2972.77,44.85,268.08500000000004,0.0,32.6725,29.365000000000002,9073.4675,0.0,0.0,6462.89,9073.4675,6462.89,2610.5775000000003,None,CZ,2026-04-23
2026-03-22 23:00:00+00:00,303.69,4083.8125,0.0,1101.2275,107.6425,0.98,139.20499999999998,14.9975,2973.77,44.7775,268.365,0.0,32.485,28.0325,9098.984999999999,0.0,0.0,6267.6975,9098.984999999999,6267.6975,2831.2874999999985,None,CZ,2026-04-23
2026-03-23 00:00:00+00:00,303.03499999999997,4078.23,0.0,1095.25,110.1675,0.98,139.58,14.71,2972.3824999999997,44.647499999999994,268.27,0.0,32.64,32.0675,9091.959999999997,0.0,0.0,6337.3675,9091.959999999997,6337.3675,2754.592499999997,None,CZ,2026-04-23
2026-03-23 01:00:00+00:00,303.12,4087.7775,0.0,1094.9650000000001,109.2525,0.98,139.15,19.9775,2973.91,45.1175,267.2075,0.0,32.56,30.012500000000003,9104.03,0.0,0.0,6254.262500000001,9104.03,6254.262500000001,2849.7675,None,CZ,2026-04-23
2026-03-23 02:00:00+00:00,302.14,4080.9825,0.0,1105.865,101.295,0.98,138.01749999999998,23.355,2976.825,44.7425,267.0575,0.0,32.91,25.9525,9100.1225,0.0,0.0,6277.702499999999,9100.1225,6277.702499999999,2822.42,None,CZ,2026-04-23
2026-03-23 03:00:00+00:00,302.125,4077.9849999999997,0.0,1051.7125,100.4625,0.9824999999999999,138.2,27.02,2976.7025,43.43,267.7975,0.0,32.97,21.865000000000002,9041.2525,0.0,0.0,6487.825,9041.2525,6487.825,2553.4275000000007,None,CZ,2026-04-23
2026-03-23 04:00:00+00:00,303.7025,4143.955,0.0,1182.3000000000002,108.9125,0.99,132.9,170.3225,2977.0299999999997,40.0925,271.6325,32.2675,32.644999999999996,23.2325,9419.9825,167.61,0.0,7140.375,9587.5925,7140.375,2447.2175000000007,None,CZ,2026-04-23
2026-03-23 05:00:00+00:00,306.46500000000003,4195.115,0.0,1246.63,119.45750000000001,1.0,128.8875,525.235,2978.1725,32.852500000000006,280.435,197.60250000000002,33.005,20.6275,10065.485,877.0125,0.0,8183.645,10942.497500000001,8183.645,2758.852500000001,None,CZ,2026-04-23
2026-03-23 06:00:00+00:00,309.135,4197.7125,0.0,1249.61,118.39750000000001,1.0,128.73,500.375,2978.5725,32.445,279.725,859.275,33.475,14.12,10702.5725,874.86,0.0,8714.0775,11577.4325,8714.0775,2863.3550000000014,None,CZ,2026-04-23
2026-03-23 07:00:00+00:00,306.5725,4085.89,0.0,1185.3225,109.15,0.9924999999999999,130.66,123.9625,2978.2799999999997,35.6625,275.58000000000004,1717.8025,33.0375,8.2425,10991.154999999999,204.71,0.0,8960.24,11195.864999999998,8960.24,2235.624999999998,None,CZ,2026-04-23
2026-03-23 08:00:00+00:00,304.435,3832.5125,0.0,961.9225,100.0525,0.99,131.5275,60.7275,2975.565,36.715,272.42,2449.0,33.015,6.695,11165.5775,0.0,594.1625,9117.795,11165.5775,9711.9575,1453.619999999999,None,CZ,2026-04-23
2026-03-23 09:00:00+00:00,301.95,3588.775,0.0,312.6825,86.7175,0.99,133.055,17.875,2974.695,38.4875,269.0825,2888.05,32.33,9.185,10653.875,0.0,1008.0,8963.630000000001,10653.875,9971.630000000001,682.244999999999,None,CZ,2026-04-23
2026-03-23 10:00:00+00:00,300.39,3441.4875,0.0,285.3925,79.5225,0.98,132.7225,16.175,2971.1775,41.4,265.3925,2966.6,32.025,10.254999999999999,10543.519999999997,0.0,999.115,8856.79,10543.519999999997,9855.905,687.6149999999961,None,CZ,2026-04-23
2026-03-23 11:00:00+00:00,299.63750000000005,3444.95,0.0,269.7525,77.87,0.98,135.79,16.2825,2965.7200000000003,43.9325,262.39750000000004,2719.3925,31.97,10.765,10279.439999999999,0.0,990.3525,8847.817500000001,10279.439999999999,9838.170000000002,441.2699999999968,None,CZ,2026-04-23
2026-03-23 12:00:00+00:00,302.8725,3508.6724999999997,0.0,276.14,76.6425,0.98,136.4275,15.844999999999999,2966.71,42.932500000000005,263.735,2328.8575,32.004999999999995,10.6025,9962.422499999999,0.0,982.3175,8719.7025,9962.422499999999,9702.019999999999,260.40250000000015,None,CZ,2026-04-23
2026-03-23 13:00:00+00:00,303.7175,3718.38,0.0,271.5425,85.8725,0.98,136.13,16.4525,2965.7025,43.64,264.0175,1754.6525,31.9375,10.285,9603.31,0.0,787.965,8372.71,9603.31,9160.675,442.6350000000002,None,CZ,2026-04-23
2026-03-23 14:00:00+00:00,305.4525,3900.1225,0.0,614.06,92.97,0.99,134.3675,40.305,2963.83,39.0225,271.755,1122.8375,32.2275,9.8525,9527.792500000001,0.0,310.2575,8146.547500000001,9527.792500000001,8456.805,1070.987500000001,None,CZ,2026-04-23
2026-03-23 15:00:00+00:00,307.51,4042.5025,0.0,1094.515,107.5375,0.99,131.325,104.8825,2964.045,38.1725,273.125,545.63,32.325,10.665,9653.225,54.3975,0.0,7915.255,9707.6225,7915.255,1792.3674999999994,None,CZ,2026-04-23
2026-03-23 16:00:00+00:00,307.6925,4144.0825,0.0,1199.77,115.0425,0.9975,125.535,369.7025,2962.2200000000003,34.7575,277.5675,178.31,32.495000000000005,10.21,9758.382499999998,681.5375,0.0,7814.6275000000005,10439.919999999998,7814.6275000000005,2625.2924999999977,None,CZ,2026-04-23
2026-03-23 17:00:00+00:00,304.7,4147.6775,0.0,1216.8000000000002,115.2525,1.0,124.83500000000001,606.8625,2961.3375,34.345,279.75,52.6,32.4675,13.1775,9890.805,810.6875,0.0,8064.115,10701.4925,8064.115,2637.3775000000005,None,CZ,2026-04-23
2026-03-23 18:00:00+00:00,306.2,4147.4575,0.0,1232.9975,116.8225,1.0,125.16,572.2775,2962.3375,33.925,280.21500000000003,0.0,32.3525,19.017500000000002,9829.7625,831.8050000000001,0.0,8228.395,10661.567500000001,8228.395,2433.1725000000006,None,CZ,2026-04-23
2026-03-23 19:00:00+00:00,306.1875,4128.625,0.0,1228.4475,120.7825,1.0,127.425,362.275,2963.525,34.665,279.5375,0.0,32.385,19.4175,9604.272500000001,795.4575,0.0,7888.4125,10399.730000000001,7888.4125,2511.317500000001,None,CZ,2026-04-23
2026-03-23 20:00:00+00:00,304.7625,4074.2075,0.0,1202.7075,120.2975,0.99,128.10000000000002,294.4925,2966.7175,37.3475,275.65,0.0,32.225,12.89,9450.387499999999,774.135,0.0,7454.8175,10224.5225,7454.8175,2769.704999999999,None,CZ,2026-04-23
2026-03-23 21:00:00+00:00,302.89250000000004,4035.09,0.0,1144.435,118.3525,0.9824999999999999,128.97,205.6925,2971.025,42.275,269.3,0.0,33.075,8.9,9260.99,440.9925,0.0,7058.535,9701.9825,7058.535,2643.4475,None,CZ,2026-04-23
2026-03-23 22:00:00+00:00,303.70500000000004,4038.8275,0.0,907.0975,114.075,0.98,131.22,82.475,2970.3075,43.8975,267.55,0.0,33.3575,6.8525,8900.345,165.4475,0.0,6685.1425,9065.7925,6685.1425,2380.6499999999996,None,CZ,2026-04-23
2026-03-23 23:00:00+00:00,304.2375,4031.9625,0.0,280.26,114.7775,0.98,132.5825,61.8725,2970.6075,45.15,266.29499999999996,0.0,32.7325,5.8100000000000005,8247.2675,0.0,0.0,6380.6449999999995,8247.2675,6380.6449999999995,1866.6225000000004,None,CZ,2026-04-23
2026-03-24 00:00:00+00:00,301.6875,4023.3175,0.0,280.15250000000003,116.785,0.98,131.915,67.4,2972.2375,45.125,266.4175,0.0,32.5975,5.59,8244.205,0.0,0.0,6441.215,8244.205,6441.215,1802.9899999999998,None,CZ,2026-04-23
2026-03-24 01:00:00+00:00,301.2275,3939.3675000000003,0.0,279.92,116.45750000000001,0.98,131.715,67.7075,2973.2025,45.1425,266.135,0.0,32.5925,9.4625,8163.910000000001,0.0,52.535,6359.1375,8163.910000000001,6411.6725,1752.237500000001,None,CZ,2026-04-23
2026-03-24 02:00:00+00:00,300.0925,3854.085,0.0,279.59000000000003,115.84,0.98,130.825,66.86500000000001,2974.3075,45.120000000000005,266.0325,0.0,32.6675,13.3225,8079.727499999999,0.0,529.4725,6383.014999999999,8079.727499999999,6912.487499999999,1167.2399999999998,None,CZ,2026-04-23
2026-03-24 03:00:00+00:00,302.38,3932.5074999999997,0.0,298.085,109.545,0.98,131.48250000000002,61.4975,2975.6324999999997,44.5325,266.4,0.0,32.64,19.8325,8175.515,0.0,584.6775,6611.425,8175.515,7196.1025,979.4125000000004,None,CZ,2026-04-23
2026-03-24 04:00:00+00:00,301.7575,3911.3125,0.0,324.33000000000004,113.745,0.9875,131.775,66.4975,2974.0425,42.285,269.47749999999996,25.75,32.735,21.215,8215.91,0.0,31.38,7243.8175,8215.91,7275.1975,940.7124999999996,None,CZ,2026-04-23
2026-03-24 05:00:00+00:00,306.71,4124.885,0.0,379.85,114.985,0.9975,130.2875,84.28999999999999,2972.7124999999996,35.76,278.075,167.7475,33.025,20.12,8649.445000000002,170.8675,0.0,8204.6525,8820.312500000002,8204.6525,615.6600000000017,None,CZ,2026-04-23
2026-03-24 06:00:00+00:00,306.6225,4088.7275,0.0,377.09749999999997,113.34,1.0,135.71249999999998,84.41499999999999,2972.435,35.33,278.7525,792.6225,32.480000000000004,23.14,9241.675,235.9025,0.0,8782.815,9477.5775,8782.815,694.7624999999989,None,CZ,2026-04-23
2026-03-24 07:00:00+00:00,305.1575,3769.1075,0.0,342.565,103.6725,0.99,132.7575,42.8625,2969.5625,37.004999999999995,275.83500000000004,1550.6399999999999,31.0375,17.2975,9578.49,0.0,29.1025,8923.9525,9578.49,8953.055,625.4349999999995,None,CZ,2026-04-23
2026-03-24 08:00:00+00:00,302.72749999999996,3061.7225,0.0,321.8675,87.5975,0.9824999999999999,134.095,26.41,2970.56,38.9975,270.5575,2004.0175,30.5975,16.5,9266.6325,0.0,555.04,8979.485,9266.6325,9534.525000000001,-267.89250000000175,None,CZ,2026-04-23
2026-03-24 09:00:00+00:00,298.175,2419.63,0.0,290.1875,73.6525,0.9724999999999999,135.6825,17.355,2968.635,41.055,264.96500000000003,2248.5325000000003,30.0925,24.25,8813.185000000003,0.0,948.8199999999999,8936.7225,8813.185000000003,9885.5425,-1072.3574999999964,None,CZ,2026-04-23
2026-03-24 10:00:00+00:00,293.4075,2132.735,0.0,268.3875,73.6225,0.965,134.4725,15.7975,2964.505,43.0175,262.3625,2378.5825,29.91,32.05,8629.814999999999,0.0,989.5925,8841.785,8629.814999999999,9831.3775,-1201.5625000000018,None,CZ,2026-04-23
2026-03-24 11:00:00+00:00,294.605,2078.6275,0.0,259.7475,77.505,0.96,133.995,15.6175,2953.33,44.230000000000004,260.46500000000003,2475.4849999999997,29.6575,34.2575,8658.482499999998,0.0,985.845,8890.0825,8658.482499999998,9875.9275,-1217.4450000000015,None,CZ,2026-04-23
2026-03-24 12:00:00+00:00,294.0475,2116.8999999999996,0.0,263.125,77.7425,0.96,132.14749999999998,17.1275,2958.89,43.76,261.6625,2349.7425000000003,29.62,33.29,8579.015000000001,0.0,977.0675,8721.717499999999,8579.015000000001,9698.784999999998,-1119.7699999999968,None,CZ,2026-04-23
2026-03-24 13:00:00+00:00,296.645,2302.205,0.0,264.46000000000004,77.795,0.97,130.82,16.86,2959.8625,43.792500000000004,263.8775,2012.99,29.6725,33.625,8433.575,0.0,619.3425,8351.965,8433.575,8971.3075,-537.7325000000001,None,CZ,2026-04-23
2026-03-24 14:00:00+00:00,300.6125,2424.4449999999997,0.0,290.8725,82.8725,0.9724999999999999,131.31,16.872500000000002,2959.685,40.7425,268.005,1440.9025,30.5375,35.455,8023.285000000001,0.0,107.98500000000001,8038.96,8023.285000000001,8146.945,-123.65999999999894,None,CZ,2026-04-23
2026-03-24 15:00:00+00:00,306.3175,3096.535,0.0,324.40999999999997,94.5325,0.985,127.8625,31.4925,2960.045,38.975,270.97749999999996,766.3575,30.7075,38.075,8087.272500000001,239.525,0.0,7738.2675,8326.7975,7738.2675,588.5300000000007,None,CZ,2026-04-23
2026-03-24 16:00:00+00:00,308.9825,3491.125,0.0,357.515,101.31,0.99,124.9825,145.355,2958.785,35.227500000000006,276.08,239.79749999999999,30.74,36.9225,8107.812499999999,424.055,0.0,7745.3475,8531.867499999998,7745.3475,786.5199999999986,None,CZ,2026-04-23
2026-03-24 17:00:00+00:00,309.85249999999996,3628.9125,0.0,375.515,106.36500000000001,0.99,118.6,478.9,2960.1949999999997,34.9625,277.59749999999997,53.349999999999994,30.7925,46.8225,8422.855,732.065,0.0,8055.1325,9154.92,8055.1325,1099.7875000000004,None,CZ,2026-04-23
2026-03-24 18:00:00+00:00,309.835,3671.3625,0.0,372.7925,102.11500000000001,0.99,119.33,387.545,2962.51,35.485,277.55,0.0,31.427500000000002,70.7,8341.6425,546.8825,0.0,8245.5325,8888.525,8245.5325,642.9925000000003,None,CZ,2026-04-23
2026-03-24 19:00:00+00:00,306.5025,3545.575,0.0,365.7675,99.905,0.99,118.875,288.21000000000004,2962.5225,36.6675,276.8,0.0,32.1525,105.73,8139.697499999999,434.505,0.0,7906.885,8574.2025,7906.885,667.3174999999992,None,CZ,2026-04-23
2026-03-24 20:00:00+00:00,305.25,3474.685,0.0,348.11,103.465,0.99,122.695,103.04,2965.6425,38.545,273.485,0.0,29.9225,128.34,7894.169999999999,423.0875,0.0,7494.2375,8317.2575,7494.2375,823.0199999999995,None,CZ,2026-04-23
2026-03-24 21:00:00+00:00,302.4675,3458.0950000000003,0.0,289.8625,99.1975,0.98,121.38,80.3375,2965.8625,43.3,266.5775,0.0,29.7125,130.175,7787.9475,87.7775,0.0,7153.445,7875.725,7153.445,722.2800000000007,None,CZ,2026-04-23
2026-03-24 22:00:00+00:00,302.0075,3413.17,0.0,266.9225,91.2,0.98,125.115,24.37,2966.05,45.195,264.6825,0.0,30.65,147.5525,7677.8949999999995,161.365,0.0,6703.185,7839.259999999999,6703.185,1136.074999999999,None,CZ,2026-04-23
2026-03-24 23:00:00+00:00,300.0525,2871.08,0.0,264.7825,94.83,0.97,127.285,20.3475,2968.25,45.635,263.04,0.0,32.197500000000005,168.985,7157.455,0.2525,0.0,6369.7825,7157.7074999999995,6369.7825,787.9249999999993,None,CZ,2026-04-23
2026-03-25 00:00:00+00:00,297.4325,2909.1275,0.0,255.995,94.715,0.97,128.115,19.79,2971.625,45.545,263.21000000000004,0.0,32.5875,157.7,7176.812499999999,0.0,0.0,6427.1025,7176.812499999999,6427.1025,749.7099999999991,None,CZ,2026-04-23
2026-03-25 01:00:00+00:00,298.59000000000003,3194.4425,0.0,256.01,91.045,0.97,128.12,19.7075,2973.9125,45.705,263.575,0.0,32.635,167.825,7472.5375,0.0,0.0,6260.88,7472.5375,6260.88,1211.6575000000003,None,CZ,2026-04-23
2026-03-25 02:00:00+00:00,299.2675,3163.2375,0.0,257.3425,91.86500000000001,0.97,128.12,19.755,2972.4925000000003,45.489999999999995,263.40999999999997,0.0,32.4025,171.8725,7446.224999999999,0.0,0.0,6237.215,7446.224999999999,6237.215,1209.0099999999993,None,CZ,2026-04-23
2026-03-25 03:00:00+00:00,301.3675,3285.38,0.0,263.575,93.0725,0.975,128.3425,25.495,2973.07,44.8725,263.9375,0.0,32.435,179.2225,7591.745000000001,0.0,0.0,6455.2725,7591.745000000001,6455.2725,1136.4725000000008,None,CZ,2026-04-23
2026-03-25 04:00:00+00:00,303.645,3241.6625,0.0,295.8575,102.87,0.98,129.1375,29.4425,2972.72,42.835,267.295,25.802500000000002,32.8825,197.0125,7642.142499999998,11.3075,0.0,7045.3025,7653.449999999998,7045.3025,608.1474999999982,None,CZ,2026-04-23
2026-03-25 05:00:00+00:00,307.5075,3553.435,0.0,354.4625,106.0,0.99,125.5975,147.89,2973.5725,36.4125,276.8275,124.17250000000001,32.83,211.34,8251.0375,222.85500000000002,0.0,8004.05,8473.8925,8004.05,469.84249999999975,None,CZ,2026-04-23
2026-03-25 06:00:00+00:00,307.3725,3576.565,0.0,351.15250000000003,97.0525,0.99,132.0575,85.3675,2973.52,36.4725,276.5425,560.3775,32.6975,219.6025,8649.77,205.885,0.0,8507.3975,8855.655,8507.3975,348.2575000000015,None,CZ,2026-04-23
2026-03-25 07:00:00+00:00,297.6575,3003.4575,0.0,336.89250000000004,87.0,0.99,128.635,52.5425,2972.425,37.54,272.89750000000004,1101.605,32.2525,205.6825,8529.577500000001,0.0,252.96,8724.3425,8529.577500000001,8977.3025,-447.72499999999854,None,CZ,2026-04-23
2026-03-25 08:00:00+00:00,295.115,2292.9025,0.0,322.4075,75.39750000000001,0.9775,129.18,21.2525,2970.1175,37.489999999999995,270.4275,1661.815,31.895,207.6575,8316.635,0.0,762.97,8838.25,8316.635,9601.22,-1284.5849999999991,None,CZ,2026-04-23
2026-03-25 09:00:00+00:00,296.985,1894.5925,0.0,294.025,71.035,0.965,129.93,15.875,2965.445,39.8825,263.4875,2004.8425,31.5275,228.41,8237.0025,0.0,784.6525,8828.11,8237.0025,9612.7625,-1375.7600000000002,None,CZ,2026-04-23
2026-03-25 10:00:00+00:00,296.835,1766.935,0.0,271.87,72.63,0.96,128.73,15.59,2959.1575000000003,41.8725,261.4075,1947.9250000000002,31.2875,218.475,8013.675000000002,0.0,883.2950000000001,8778.092499999999,8013.675000000002,9661.387499999999,-1647.712499999997,None,CZ,2026-04-23
2026-03-25 11:00:00+00:00,299.10249999999996,1862.47,0.0,266.495,73.55250000000001,0.96,129.2275,15.535,2956.2825000000003,42.94,260.5125,1611.6399999999999,31.4,188.595,7738.712499999999,0.0,962.7950000000001,8772.182499999999,7738.712499999999,9734.977499999999,-1996.2650000000003,None,CZ,2026-04-23
2026-03-25 12:00:00+00:00,299.755,1968.56,0.0,264.7875,72.495,0.96,127.7425,16.994999999999997,2953.38,43.3275,260.52,1224.59,31.535,163.7475,7428.3949999999995,0.0,971.86,8701.7575,7428.3949999999995,9673.6175,-2245.2225000000008,None,CZ,2026-04-23
2026-03-25 13:00:00+00:00,300.03499999999997,2045.8075,0.0,272.14,69.9975,0.965,127.2725,16.775,2950.6175000000003,42.32,262.9275,879.4275,31.572499999999998,181.9175,7181.775,0.0,636.0175,8454.415,7181.775,9090.4325,-1908.6575000000012,None,CZ,2026-04-23
2026-03-25 14:00:00+00:00,303.63750000000005,2631.32,0.0,297.015,76.3875,0.9775,124.78,25.5175,2950.1800000000003,40.3875,267.1625,580.0074999999999,32.225,156.93,7486.527500000001,0.0,56.245000000000005,8262.057499999999,7486.527500000001,8318.3025,-831.7749999999987,None,CZ,2026-04-23
2026-03-25 15:00:00+00:00,304.8675,3273.9725,0.0,311.87,83.7175,0.9824999999999999,124.32,34.04,2950.6025,39.2175,268.7525,318.165,31.985,122.615,7865.107499999998,325.7325,0.0,8143.665,8190.839999999998,8143.665,47.17499999999836,None,CZ,2026-04-23
2026-03-25 16:00:00+00:00,305.9425,3564.86,0.0,345.7125,95.5375,0.99,122.16,161.4125,2955.5825,35.515,274.0525,110.97,32.932500000000005,93.72999999999999,8099.3975,617.51,0.0,8152.0725,8716.9075,8152.0725,564.8349999999991,None,CZ,2026-04-23
