,Biomass,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-07 13:00:00+00:00,0.0,237.8479295,1291.38112575,0.0,25.0,0.0,4.050796249999999,73.2649165,1631.544768,41.85952875,0.0,3392.6375,1673.40429675,3392.6375,-1719.2332032499999,None,NO_3,2026-04-23
2026-04-07 14:00:00+00:00,0.0,244.00601275,1622.602401,0.0,25.0,0.0,4.02101875,49.8606575,1945.4900900000002,42.036083,0.0,3381.4175,1987.5261730000002,3381.4175,-1393.8913269999998,None,NO_3,2026-04-23
2026-04-07 15:00:00+00:00,0.0,234.87935825,1762.50112175,0.0,25.0,0.0,4.03041075,27.899224,2054.31011475,42.05818,0.0,3320.45,2096.36829475,3320.45,-1224.0817052499997,None,NO_3,2026-04-23
2026-04-07 16:00:00+00:00,0.0,248.32293825,1684.6524385,0.0,25.0,0.0,4.08137825,41.97836925,2004.03512425,42.04229825,0.0,3285.705,2046.0774225,3285.705,-1239.6275775,None,NO_3,2026-04-23
2026-04-07 17:00:00+00:00,0.0,251.19065575000002,1478.92371575,0.0,25.0,0.0,4.0473315,68.135608,1827.2973109999998,42.046238,0.0,3324.9674999999997,1869.3435489999997,3324.9674999999997,-1455.623951,None,NO_3,2026-04-23
2026-04-07 18:00:00+00:00,0.0,248.7372565,1436.566484,0.0,25.0,0.0,4.100539250000001,143.223164,1857.62744375,41.78396775,0.0,3400.395,1899.4114115000002,3400.395,-1500.9835884999998,None,NO_3,2026-04-23
2026-04-07 19:00:00+00:00,0.0,244.0087315,1353.8516825000002,0.0,25.0,0.0,4.10117325,395.234787,2022.1963742500002,41.8391315,0.0,3466.8875,2064.03550575,3466.8875,-1402.8519942499997,None,NO_3,2026-04-23
2026-04-07 20:00:00+00:00,0.0,245.751369,1243.9849434999999,0.0,25.0,0.0,4.0927405,699.477334,2218.306387,38.620861,0.0,3445.355,2256.927248,3445.355,-1188.427752,None,NO_3,2026-04-23
2026-04-07 21:00:00+00:00,0.0,239.52865,1361.46826075,0.0,25.0,0.0,4.0512555,1080.79227075,2710.840437,22.01793575,0.0,3369.09,2732.85837275,3369.09,-636.2316272500002,None,NO_3,2026-04-23
2026-04-07 22:00:00+00:00,0.0,233.6146645,1272.9619050000001,0.0,25.0,0.0,3.9965915,1261.79987875,2797.3730397500003,9.383158,0.0,3309.2425000000003,2806.7561977500004,3309.2425000000003,-502.4863022499999,None,NO_3,2026-04-23
2026-04-07 23:00:00+00:00,0.0,237.59848325000002,1407.852182,0.0,25.0,0.0,3.9735234999999998,1322.329446,2996.75363475,9.103967,0.0,3268.3225,3005.85760175,3268.3225,-262.46489825000026,None,NO_3,2026-04-23
2026-04-08 00:00:00+00:00,0.0,239.738295,1476.41606375,0.0,25.0,0.0,3.99104775,1339.2376695,3084.383076,9.12382775,0.0,3239.555,3093.50690375,3239.555,-146.04809624999962,None,NO_3,2026-04-23
2026-04-08 01:00:00+00:00,0.0,234.5687055,1437.91959025,0.0,25.0,0.0,4.01044525,1314.4107955,3015.9095365000003,9.1128355,0.0,3220.5375,3025.0223720000004,3220.5375,-195.51512799999955,None,NO_3,2026-04-23
2026-04-08 02:00:00+00:00,0.0,237.546056,1387.51289425,0.0,25.0,0.0,4.03757875,1302.565161,2956.66169,9.04230025,0.0,3266.9874999999997,2965.70399025,3266.9874999999997,-301.28350974999967,None,NO_3,2026-04-23
2026-04-08 03:00:00+00:00,0.0,235.358056,1554.7434895000001,0.0,25.0,0.0,4.082139,1120.23189125,2939.4155757500002,9.080368,0.0,3293.51,2948.49594375,3293.51,-345.01405625000007,None,NO_3,2026-04-23
2026-04-08 04:00:00+00:00,0.0,234.5938165,1537.926313,0.0,25.0,0.0,4.839499249999999,1081.11150325,2883.4711319999997,9.147338,0.0,3420.6375,2892.61847,3420.6375,-528.0190299999999,None,NO_3,2026-04-23
2026-04-08 05:00:00+00:00,0.0,241.35877175000002,1447.69799275,0.0,25.0,0.0,4.0201135,1284.21024325,3002.28712125,9.10616275,0.0,3596.4175,3011.3932839999998,3596.4175,-585.0242160000003,None,NO_3,2026-04-23
2026-04-08 06:00:00+00:00,0.0,242.045429,1446.5257995,0.0,25.0,0.0,4.024623249999999,1242.691497,2960.28734875,9.0518115,0.0,3547.37,2969.33916025,3547.37,-578.0308397499998,None,NO_3,2026-04-23
2026-04-08 07:00:00+00:00,0.0,236.511057,1361.1337485,0.0,25.0,0.0,3.9551105,1225.120756,2851.720672,22.637859,0.0,3500.5275,2874.358531,3500.5275,-626.1689690000003,None,NO_3,2026-04-23
2026-04-08 08:00:00+00:00,0.0,240.19868925,1469.9818155,0.0,25.0,0.0,3.9921610000000003,1220.02542625,2959.1980919999996,24.462577500000002,0.0,3485.1925,2983.6606694999996,3485.1925,-501.5318305000005,None,NO_3,2026-04-23
2026-04-08 09:00:00+00:00,0.0,232.6085915,1386.8614955,0.0,25.0,0.0,3.92719225,1221.1927695,2869.5900487500003,12.776269,0.0,3428.4275000000002,2882.3663177500002,3428.4275000000002,-546.06118225,None,NO_3,2026-04-23
2026-04-08 10:00:00+00:00,0.0,232.4730515,1272.9431555,0.0,25.0,0.0,3.89886575,1255.173955,2789.48902775,11.88824,0.0,3441.73,2801.37726775,3441.73,-640.3527322499999,None,NO_3,2026-04-23
2026-04-08 11:00:00+00:00,0.0,231.037758,1269.6303105,0.0,25.0,0.0,3.9147802499999997,1177.89747025,2707.480319,18.01165925,0.0,3434.295,2725.4919782499996,3434.295,-708.8030217500004,None,NO_3,2026-04-23
2026-04-08 12:00:00+00:00,0.0,237.9180165,1347.4940855,0.0,25.0,0.0,3.9044035,1153.25515825,2767.57166375,16.6147675,0.0,3445.1675,2784.18643125,3445.1675,-660.9810687499998,None,NO_3,2026-04-23
2026-04-08 13:00:00+00:00,0.0,238.00875675,1416.75584525,0.0,25.0,0.0,3.9590735,1090.902182,2774.6258575,24.52883775,0.0,3454.005,2799.1546952500003,3454.005,-654.8503047499999,None,NO_3,2026-04-23
2026-04-08 14:00:00+00:00,0.0,241.0249405,1657.346008,0.0,25.0,0.0,3.98638675,779.158983,2706.51631825,24.806195,0.0,3450.705,2731.32251325,3450.705,-719.3824867499998,None,NO_3,2026-04-23
2026-04-08 15:00:00+00:00,0.0,218.10877125,1671.20798125,0.0,25.0,0.0,4.00688275,575.43404825,2493.7576835,24.76413275,0.0,3416.635,2518.52181625,3416.635,-898.1131837500002,None,NO_3,2026-04-23
2026-04-08 16:00:00+00:00,0.0,217.57952275,1506.2616174999998,0.0,25.0,0.0,4.088164,525.8639785,2278.79328275,21.0256565,0.0,3414.2375,2299.81893925,3414.2375,-1114.4185607500003,None,NO_3,2026-04-23
2026-04-08 17:00:00+00:00,0.0,219.80003875,1252.2732695,0.0,25.0,0.0,4.1905815,462.60877074999996,1963.8726605000002,22.2626205,0.0,3435.6825,1986.135281,3435.6825,-1449.5472189999998,None,NO_3,2026-04-23
2026-04-08 18:00:00+00:00,0.0,217.03873775,1302.097005,0.0,25.0,0.0,4.19977,426.09002699999996,1974.42553975,23.48687275,0.0,3462.2825000000003,1997.9124125,3462.2825000000003,-1464.3700875000002,None,NO_3,2026-04-23
2026-04-08 19:00:00+00:00,0.0,218.099963,1410.62631025,0.0,25.0,0.0,4.1977265,416.07736275,2074.0013625,23.44353675,0.0,3454.345,2097.44489925,3454.345,-1356.9001007499996,None,NO_3,2026-04-23
2026-04-08 20:00:00+00:00,0.0,220.21738725,1642.66230475,0.0,25.0,0.0,4.1617922499999995,504.27733424999997,2396.3188185,24.8671325,0.0,3411.975,2421.185951,3411.975,-990.789049,None,NO_3,2026-04-23
2026-04-08 21:00:00+00:00,0.0,218.46382925,1526.97419775,0.0,25.0,0.0,4.199999,598.1153017500001,2372.75332775,23.17083425,0.0,3321.4625,2395.9241620000003,3321.4625,-925.5383379999998,None,NO_3,2026-04-23
2026-04-08 22:00:00+00:00,0.0,214.30183875,1745.2037045,0.0,25.0,0.0,4.11864525,675.010262,2663.6344504999997,22.9774655,0.0,3206.305,2686.611916,3206.305,-519.693084,None,NO_3,2026-04-23
2026-04-08 23:00:00+00:00,0.0,216.41502125,1811.31857575,0.0,25.0,0.0,4.055479500000001,750.34464475,2807.13372125,28.604814,0.0,3145.2775,2835.7385352499996,3145.2775,-309.53896475000056,None,NO_3,2026-04-23
2026-04-09 00:00:00+00:00,0.0,215.35941825,1716.18130075,0.0,25.0,0.0,4.0226085000000005,796.12618825,2756.6895157500003,29.5009695,0.0,3103.4725,2786.19048525,3103.4725,-317.2820147499997,None,NO_3,2026-04-23
2026-04-09 01:00:00+00:00,0.0,210.39925125,1699.16129725,0.0,25.0,0.0,4.002488,783.05755325,2721.62058975,29.48809825,0.0,3073.7175,2751.108688,3073.7175,-322.6088120000004,None,NO_3,2026-04-23
2026-04-09 02:00:00+00:00,0.0,209.7670065,1541.689285,0.0,25.0,0.0,3.9898675,836.8831230000001,2617.3292819999997,29.40846875,0.0,3087.9300000000003,2646.7377507499996,3087.9300000000003,-441.1922492500007,None,NO_3,2026-04-23
2026-04-09 03:00:00+00:00,0.0,208.898278,1532.15230475,0.0,25.0,0.0,4.0580095,888.742155,2658.85074725,29.4687935,0.0,3133.0775000000003,2688.31954075,3133.0775000000003,-444.7579592500001,None,NO_3,2026-04-23
2026-04-09 04:00:00+00:00,0.0,210.2346585,1430.797492,0.0,25.0,0.0,4.0853677500000005,886.51188625,2556.6294045,23.96780475,0.0,3268.6425,2580.59720925,3268.6425,-688.0452907499998,None,NO_3,2026-04-23
2026-04-09 05:00:00+00:00,0.0,216.94125725,1258.5382995,0.0,25.0,0.0,4.38379575,1000.217535,2505.0808875000002,23.71233675,0.0,3449.0675,2528.79322425,3449.0675,-920.27427575,None,NO_3,2026-04-23
2026-04-09 06:00:00+00:00,0.0,219.762372,1370.2491035,0.0,25.0,0.0,4.0213945,1000.80676875,2619.8396387499997,24.74447325,0.0,3494.3425,2644.5841119999995,3494.3425,-849.7583880000007,None,NO_3,2026-04-23
2026-04-09 07:00:00+00:00,0.0,221.9265075,1620.1621975,0.0,25.0,0.0,4.016385,989.4308445,2860.5359345,26.620179,0.0,3447.2925,2887.1561135,3447.2925,-560.1363864999998,None,NO_3,2026-04-23
2026-04-09 08:00:00+00:00,0.0,254.45356325,1571.97480225,0.0,24.910068,0.0,1.85021175,1086.14347,2939.33211525,27.07667225,0.0,3376.55,2966.4087874999996,3376.55,-410.1412125000006,None,NO_3,2026-04-23
2026-04-09 09:00:00+00:00,0.0,256.249439,1423.6058495,0.0,25.0,0.0,0.0,860.21733125,2565.07261975,23.123928,0.0,3312.4,2588.19654775,3312.4,-724.2034522500003,None,NO_3,2026-04-23
2026-04-09 10:00:00+00:00,0.0,236.96867825,1475.817208,0.0,25.0,0.0,0.0,788.24935825,2526.0352445,26.777991749999998,0.0,3272.065,2552.81323625,3272.065,-719.25176375,None,NO_3,2026-04-23
2026-04-09 11:00:00+00:00,0.0,239.04314275000002,1402.995371,0.0,25.0,0.0,0.02798275,827.61238725,2494.67888375,26.93571925,0.0,3261.9300000000003,2521.614603,3261.9300000000003,-740.3153970000003,None,NO_3,2026-04-23
2026-04-09 12:00:00+00:00,0.0,255.411158,1380.79954175,0.0,25.0,0.0,0.0,918.42719,2579.63788975,27.1043565,0.0,3268.6525,2606.74224625,3268.6525,-661.9102537500003,None,NO_3,2026-04-23
2026-04-09 13:00:00+00:00,0.0,248.463177,1346.74390475,0.0,25.0,0.0,0.02831475,1017.1772535,2637.41265,23.64938175,0.0,3261.975,2661.06203175,3261.975,-600.9129682499997,None,NO_3,2026-04-23
2026-04-09 14:00:00+00:00,0.0,257.522906,1503.93719975,0.0,25.0,0.0,0.01882375,1116.21360325,2902.69253275,32.62924975,0.0,3313.8875,2935.3217824999997,3313.8875,-378.5657175000001,None,NO_3,2026-04-23
2026-04-09 15:00:00+00:00,0.0,267.0461885,1577.3635945,0.0,25.0,0.0,0.01216175,1194.7870605,3064.20900525,39.998616999999996,0.0,3306.4375,3104.20762225,3306.4375,-202.22987775,None,NO_3,2026-04-23
2026-04-09 16:00:00+00:00,0.0,275.48413,1418.4407935,0.0,25.0,0.0,0.0442135,1272.2088585000001,2991.1779955,41.2383,0.0,3270.835,3032.4162955,3270.835,-238.41870449999988,None,NO_3,2026-04-23
2026-04-09 17:00:00+00:00,0.0,295.87584649999997,1303.325017,0.0,25.0,0.0,0.48636250000000003,1303.497921,2928.1851469999997,38.713592750000004,0.0,3272.79,2966.8987397499995,3272.79,-305.8912602500004,None,NO_3,2026-04-23
2026-04-09 18:00:00+00:00,0.0,306.00997425,1346.62844475,0.0,25.0,0.0,0.9802087500000001,1295.42536225,2974.04399,38.7135945,0.0,3291.3725,3012.7575845,3291.3725,-278.6149154999998,None,NO_3,2026-04-23
2026-04-09 19:00:00+00:00,0.0,321.1013885,1466.5475865,0.0,25.0,0.0,1.4778445,1211.300637,3025.4274565,42.37578,0.0,3298.5575,3067.8032365,3298.5575,-230.75426349999998,None,NO_3,2026-04-23
2026-04-09 20:00:00+00:00,0.0,329.479891,1549.8977895,0.0,25.0,0.0,1.88769275,1115.6687120000001,3021.93408525,41.938381750000005,0.0,3236.0675,3063.872467,3236.0675,-172.19503299999997,None,NO_3,2026-04-23
2026-04-09 21:00:00+00:00,0.0,338.05387875,1627.16280125,0.0,25.0,0.0,2.29088725,1043.5639855,3036.0715527499997,40.68590425,0.0,3156.1724999999997,3076.7574569999997,3156.1724999999997,-79.41504299999997,None,NO_3,2026-04-23
2026-04-09 22:00:00+00:00,0.0,340.40325275,1506.0997777500002,0.0,25.0,0.0,0.48936350000000006,1058.98504725,2930.97744125,26.76145875,0.0,3057.8325,2957.7389000000003,3057.8325,-100.0935999999997,None,NO_3,2026-04-23
2026-04-09 23:00:00+00:00,0.0,348.94337025,1450.87777675,0.0,25.0,0.0,0.01611425,1153.17305175,2978.010313,23.5952315,0.0,2991.395,3001.6055445,2991.395,10.210544500000196,None,NO_3,2026-04-23
2026-04-10 00:00:00+00:00,0.0,350.58366825,1439.53052575,0.0,25.0,0.0,0.21127525,1246.9883545,3062.3138237499998,23.833828,0.0,2966.3275,3086.1476517499996,2966.3275,119.8201517499997,None,NO_3,2026-04-23
2026-04-10 01:00:00+00:00,0.0,350.6942995,1379.59465625,0.0,25.0,0.0,0.499215,1268.1933334999999,3023.98150425,23.62663075,0.0,2945.9325,3047.608135,2945.9325,101.67563500000006,None,NO_3,2026-04-23
2026-04-10 02:00:00+00:00,0.0,352.3409955,1304.76855875,0.0,25.0,0.0,0.4899695,1270.00167375,2952.6011975,23.835331,0.0,2941.14,2976.4365285000003,2941.14,35.29652850000048,None,NO_3,2026-04-23
2026-04-10 03:00:00+00:00,0.0,350.5526685,1278.2175575,0.0,25.0,0.0,0.40462925,1264.348375,2918.52323025,23.813963,0.0,2995.5575,2942.33719325,2995.5575,-53.22030674999996,None,NO_3,2026-04-23
2026-04-10 04:00:00+00:00,0.0,349.07376725,1240.465714,0.0,25.0,0.0,0.6643177499999999,1336.1009195,2951.3047184999996,23.54173775,0.0,3153.925,2974.8464562499994,3153.925,-179.0785437500008,None,NO_3,2026-04-23
2026-04-10 05:00:00+00:00,0.0,351.44587325,1225.314807,0.0,25.0,0.0,0.931323,1342.953488,2945.6454912500003,13.21119075,0.0,3402.3875,2958.856682,3402.3875,-443.5308179999997,None,NO_3,2026-04-23
2026-04-10 06:00:00+00:00,0.0,358.37305025,1333.36982775,0.0,25.0,0.0,0.00039675,1337.1721035,3053.91537825,12.79519975,0.0,3458.7225,3066.7105779999997,3458.7225,-392.01192200000014,None,NO_3,2026-04-23
2026-04-10 07:00:00+00:00,0.0,360.431735,1328.305373,0.0,24.99010075,0.0,0.028027,1331.452375,3045.2076107499997,12.638822000000001,0.0,3400.8775,3057.8464327499996,3400.8775,-343.03106725000043,None,NO_3,2026-04-23
2026-04-10 08:00:00+00:00,0.0,357.54668475,1336.133976,0.0,25.0,0.0,0.046854,1315.08511575,3033.8126305,14.391847,0.0,3424.4475,3048.2044775,3424.4475,-376.2430225000003,None,NO_3,2026-04-23
2026-04-10 09:00:00+00:00,0.0,359.7955045,1376.418054,0.0,25.0,0.0,0.024383,1301.60001575,3062.83795725,15.282535,0.0,3373.7725,3078.1204922499996,3373.7725,-295.6520077500004,None,NO_3,2026-04-23
2026-04-10 10:00:00+00:00,0.0,355.9693295,1389.936118,0.0,25.0,0.0,0.036772,1404.80775025,3175.7499697499998,15.24888125,0.0,3315.1725,3190.998851,3315.1725,-124.1736490000003,None,NO_3,2026-04-23
2026-04-10 11:00:00+00:00,0.0,350.93138925,1333.5906885,0.0,25.0,0.0,0.49866625,1437.6211819999999,3147.641926,10.451356,0.0,3280.0275,3158.093282,3280.0275,-121.93421800000033,None,NO_3,2026-04-23
2026-04-10 12:00:00+00:00,0.0,348.52617699999996,1386.637645,0.0,25.0,0.0,0.044393,1424.652252,3184.860467,3.61838425,0.0,3253.4125,3188.47885125,3253.4125,-64.93364874999997,None,NO_3,2026-04-23
2026-04-10 13:00:00+00:00,0.0,346.6763575,1404.4568125,0.0,25.0,0.0,0.0082085,1393.68097725,3169.82235575,3.8666382500000003,0.0,3245.1,3173.688994,3245.1,-71.41100599999982,None,NO_3,2026-04-23
2026-04-10 14:00:00+00:00,0.0,363.72913850000003,1261.606084,0.0,25.0,0.0,5.475e-05,1338.4742835,2988.80956075,10.06453775,0.0,3261.96,2998.8740985,3261.96,-263.0859015000001,None,NO_3,2026-04-23
2026-04-10 15:00:00+00:00,0.0,355.276992,1207.21360575,0.0,25.0,0.0,0.0223625,1301.9001645,2889.41312475,8.5513605,0.0,3256.3575,2897.96448525,3256.3575,-358.39301475,None,NO_3,2026-04-23
2026-04-10 16:00:00+00:00,0.0,331.70748925,1051.3860332499999,0.0,25.0,0.0,0.0,1170.55821425,2578.65173675,8.33259,0.0,3250.9825,2586.98432675,3250.9825,-663.99817325,None,NO_3,2026-04-23
2026-04-10 17:00:00+00:00,0.0,313.83407125,813.84952625,0.0,25.0,0.0,0.0,1140.55,2293.2335975,3.8355072499999996,0.0,3261.0125,2297.06910475,3261.0125,-963.9433952499999,None,NO_3,2026-04-23
2026-04-10 18:00:00+00:00,0.0,311.13695225000004,766.4354440000001,0.0,25.0,0.0,0.620668,1108.324482,2211.51754625,1.835718,0.0,3284.61,2213.35326425,3284.61,-1071.2567357500002,None,NO_3,2026-04-23
2026-04-10 19:00:00+00:00,0.0,312.16078525,866.434759,0.0,25.0,0.0,0.72421,1044.57598925,2248.8957435,2.41603,0.0,3323.9525,2251.3117735,3323.9525,-1072.6407264999998,None,NO_3,2026-04-23
2026-04-10 20:00:00+00:00,0.0,331.42825100000005,1228.83658575,0.0,25.0,0.0,0.12201200000000001,960.975707,2546.36255575,4.69474975,0.0,3280.6825,2551.0573055,3280.6825,-729.6251944999999,None,NO_3,2026-04-23
2026-04-10 21:00:00+00:00,0.0,331.59504525,1254.60721075,0.0,25.0,0.0,0.37779775000000004,861.52678825,2473.106842,1.172412,0.0,3235.9,2474.279254,3235.9,-761.620746,None,NO_3,2026-04-23
2026-04-10 22:00:00+00:00,0.0,354.87564475,1503.570718,0.0,25.0,0.0,0.00362775,857.52197125,2740.97196175,18.57470275,0.0,3194.8125,2759.5466645,3194.8125,-435.26583549999987,None,NO_3,2026-04-23
2026-04-10 23:00:00+00:00,0.0,352.44022125,1517.7627487500001,0.0,25.0,0.0,0.00133875,894.1356477500001,2789.3399565,22.980765249999997,0.0,3154.0474999999997,2812.32072175,3154.0474999999997,-341.7267782499998,None,NO_3,2026-04-23
2026-04-11 00:00:00+00:00,0.0,348.29854125,1460.2080745,0.0,25.0,0.0,0.00254925,970.68070675,2804.18987175,21.8204565,0.0,3130.31,2826.01032825,3130.31,-304.29967175,None,NO_3,2026-04-23
2026-04-11 01:00:00+00:00,0.0,322.36349574999997,1422.365945,0.0,25.0,0.0,0.02609825,1030.527393,2800.282932,21.873778,0.0,3124.075,2822.15671,3124.075,-301.9182899999996,None,NO_3,2026-04-23
2026-04-11 02:00:00+00:00,0.0,316.2556385,1409.9822585,0.0,25.0,0.0,0.0,987.1996445,2738.4375415,21.7146015,0.0,3123.84,2760.152143,3123.84,-363.68785700000035,None,NO_3,2026-04-23
2026-04-11 03:00:00+00:00,0.0,313.48337875000004,1458.64112975,0.0,25.0,0.0,0.003352,991.92146525,2789.04932575,21.322713,0.0,3143.395,2810.3720387500002,3143.395,-333.02296124999975,None,NO_3,2026-04-23
2026-04-11 04:00:00+00:00,0.0,309.87975425,1558.7646184999999,0.0,25.0,0.0,0.11478075,909.73040125,2803.48955475,9.57961375,0.0,3155.4775,2813.0691685,3155.4775,-342.4083314999998,None,NO_3,2026-04-23
2026-04-11 05:00:00+00:00,0.0,305.6448295,1650.240689,0.0,25.0,0.0,3.5354444999999997,912.58973875,2897.01070175,9.1642145,0.0,3191.8775,2906.17491625,3191.8775,-285.70258375000003,None,NO_3,2026-04-23
2026-04-11 06:00:00+00:00,0.0,306.7437705,1703.043662,0.0,25.0,0.0,4.41389275,981.2089925,3020.41031775,9.22557925,0.0,3255.5950000000003,3029.635897,3255.5950000000003,-225.95910300000014,None,NO_3,2026-04-23
2026-04-11 07:00:00+00:00,0.0,304.2555615,1589.97602275,0.0,25.0,0.0,2.5964965,1010.63317075,2932.4612515000003,9.221499999999999,0.0,3265.9900000000002,2941.6827515000004,3265.9900000000002,-324.3072484999998,None,NO_3,2026-04-23
2026-04-11 08:00:00+00:00,0.0,294.14786575,1392.07963075,0.0,25.0,0.0,1.3447165,1083.37241275,2795.94462575,9.2281725,0.0,3223.15,2805.1727982499997,3223.15,-417.9772017500004,None,NO_3,2026-04-23
2026-04-11 09:00:00+00:00,0.0,289.2300345,1300.21417775,0.0,25.0,0.0,0.22875725,1180.88580525,2795.55877475,9.2229755,0.0,3185.25,2804.7817502499997,3185.25,-380.46824975000027,None,NO_3,2026-04-23
2026-04-11 10:00:00+00:00,0.0,287.289263,1104.8267575,0.0,25.0,0.0,0.021351,1309.95667275,2727.0940442500005,9.221885,0.0,3141.8325,2736.3159292500004,3141.8325,-405.5165707499996,None,NO_3,2026-04-23
2026-04-11 11:00:00+00:00,0.0,284.58348650000005,1118.2877275,0.0,25.0,0.0,0.12671975000000002,1341.73576275,2769.7336965000004,9.19841425,0.0,3119.085,2778.9321107500004,3119.085,-340.1528892499996,None,NO_3,2026-04-23
2026-04-11 12:00:00+00:00,0.0,285.4537585,1023.9935907500001,0.0,25.0,0.0,0.12255875,1291.04515625,2625.61506425,3.15656325,0.0,3095.0,2628.7716275000002,3095.0,-466.22837249999975,None,NO_3,2026-04-23
2026-04-11 13:00:00+00:00,0.0,287.65791075,928.0799545,0.0,25.0,0.0,0.03290875,1317.4849920000001,2558.255766,9.27942625,0.0,3087.1349999999998,2567.5351922500004,3087.1349999999998,-519.5998077499994,None,NO_3,2026-04-23
2026-04-11 14:00:00+00:00,0.0,289.88127975,1046.0839302499999,0.0,25.0,0.0,0.575874,1335.1836090000002,2696.724693,8.99681725,0.0,3096.675,2705.72151025,3096.675,-390.95348975000024,None,NO_3,2026-04-23
2026-04-11 15:00:00+00:00,0.0,292.103165,1205.26695775,0.0,25.0,0.0,0.75578175,1348.05063975,2871.17654425,8.99610775,0.0,3123.5525,2880.172652,3123.5525,-243.37984799999958,None,NO_3,2026-04-23
2026-04-11 16:00:00+00:00,0.0,297.703838,1412.5841110000001,0.0,25.0,0.0,2.40226475,1365.5996930000001,3103.2899067500002,8.9958895,0.0,3144.205,3112.28579625,3144.205,-31.919203749999724,None,NO_3,2026-04-23
2026-04-11 17:00:00+00:00,0.0,305.7291805,1491.62429325,0.0,25.0,0.0,2.2790957499999998,1400.39568175,3225.02825125,8.96998775,0.0,3181.5875,3233.998239,3181.5875,52.41073899999992,None,NO_3,2026-04-23
2026-04-11 18:00:00+00:00,0.0,308.92601225,1472.780696,0.0,25.0,0.0,3.04856375,1395.161862,3204.9171340000003,2.423503,0.0,3193.9175,3207.3406370000002,3193.9175,13.423137000000224,None,NO_3,2026-04-23
2026-04-11 19:00:00+00:00,0.0,335.8801375,1446.96135825,0.0,25.0,0.0,3.0629555,1455.53479575,3266.4392470000003,9.9972765,0.0,3198.0375,3276.4365235000005,3198.0375,78.39902350000057,None,NO_3,2026-04-23
2026-04-11 20:00:00+00:00,0.0,337.690558,1511.7163675,0.0,25.0,0.0,2.72108225,1458.1470212499999,3335.275029,10.271414499999999,0.0,3159.3424999999997,3345.5464435,3159.3424999999997,186.20394350000015,None,NO_3,2026-04-23
2026-04-11 21:00:00+00:00,0.0,335.60650775,1574.1365772499998,0.0,25.0,0.0,2.41248375,1416.7122342500002,3353.867803,10.280282249999999,0.0,3129.2625,3364.14808525,3129.2625,234.88558525000008,None,NO_3,2026-04-23
2026-04-11 22:00:00+00:00,0.0,333.85384025,1825.8130165,0.0,25.0,0.0,0.6611772499999999,1470.36523375,3655.69326775,10.28719575,0.0,3101.295,3665.9804635,3101.295,564.6854635,None,NO_3,2026-04-23
2026-04-11 23:00:00+00:00,0.0,331.8561205,1837.2555155,0.0,25.0,0.0,0.319879,1519.3760825,3713.8075975,10.2622885,0.0,3064.02,3724.069886,3064.02,660.0498860000002,None,NO_3,2026-04-23
2026-04-12 00:00:00+00:00,0.0,331.586128,1749.858133,0.0,25.0,0.0,0.18371325000000002,1513.9966952500001,3620.6246695,10.294566249999999,0.0,3040.965,3630.91923575,3040.965,589.95423575,None,NO_3,2026-04-23
2026-04-12 01:00:00+00:00,0.0,328.32734700000003,1846.60822725,0.0,25.0,0.0,0.87504125,1471.41067825,3672.22129375,10.26270775,0.0,3032.6000000000004,3682.4840015,3032.6000000000004,649.8840014999996,None,NO_3,2026-04-23
2026-04-12 02:00:00+00:00,0.0,321.87904025,1870.86846725,0.0,25.0,0.0,0.04511975,1462.4350762499998,3680.2277035,10.263272,0.0,3026.2925,3690.4909755000003,3026.2925,664.1984755000003,None,NO_3,2026-04-23
2026-04-12 03:00:00+00:00,0.0,325.34896525,1900.054438,0.0,25.0,0.0,0.03141625,1470.1022075,3720.537027,10.27088925,0.0,3049.06,3730.80791625,3049.06,681.7479162499999,None,NO_3,2026-04-23
2026-04-12 04:00:00+00:00,0.0,333.3094415,1875.20800525,0.0,25.0,0.0,2.08883875,1530.90011075,3766.50639625,10.28692725,0.0,3094.0625,3776.7933235,3094.0625,682.7308235,None,NO_3,2026-04-23
2026-04-12 05:00:00+00:00,0.0,327.47889775,1878.9150845,0.0,25.0,0.0,4.6078695,1518.301302,3754.30315375,10.27611925,0.0,3115.9,3764.5792730000003,3115.9,648.6792730000002,None,NO_3,2026-04-23
2026-04-12 06:00:00+00:00,0.0,323.05454225,1787.58406,0.0,25.0,0.0,3.3795095,1572.1629665,3711.18107825,10.28401575,0.0,3151.6875,3721.465094,3151.6875,569.7775940000001,None,NO_3,2026-04-23
2026-04-12 07:00:00+00:00,0.0,291.901965,1681.56957425,0.0,25.0,0.0,2.40532875,1536.476522,3537.35339,10.27826525,0.0,3170.1325,3547.63165525,3170.1325,377.49915525000006,None,NO_3,2026-04-23
2026-04-12 08:00:00+00:00,0.0,284.475349,1505.48113025,0.0,25.0,0.0,2.3156005,1545.85845875,3363.1305385,10.2756495,0.0,3182.2574999999997,3373.406188,3182.2574999999997,191.14868800000022,None,NO_3,2026-04-23
2026-04-12 09:00:00+00:00,0.0,282.0118745,1584.89967525,0.0,25.0,0.0,2.337114,1545.77308,3440.0217437499996,10.284977,0.0,3178.38,3450.3067207499994,3178.38,271.9267207499993,None,NO_3,2026-04-23
