,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-11 07:00:00+00:00,100.3,10.7,175.3,0.0,34.9,211.0,13.7,1967.7,88.6,54.5,279.5,0.0,2936.2000000000003,9.4,0.0,2910.0,2945.6000000000004,2910.0,35.600000000000364,None,SK,2026-04-23
2026-04-11 08:00:00+00:00,101.1,9.2,172.0,0.0,34.4,177.2,12.6,1966.1,75.3,54.8,347.0,0.0,2949.7000000000003,0.0,359.4,2829.0,2949.7000000000003,3188.4,-238.69999999999982,None,SK,2026-04-23
2026-04-11 09:00:00+00:00,100.4,9.0,177.7,0.0,34.3,178.5,8.7,1965.8,75.7,54.2,375.4,0.0,2979.7,0.0,392.6,2848.0,2979.7,3240.6,-260.9000000000001,None,SK,2026-04-23
2026-04-11 10:00:00+00:00,103.3,7.4,169.0,0.0,34.1,174.1,2.7,1967.1,71.4,54.1,370.8,0.0,2954.0,0.0,460.8,2782.0,2954.0,3242.8,-288.8000000000002,None,SK,2026-04-23
2026-04-11 11:00:00+00:00,101.9,7.5,167.1,0.0,33.8,175.6,2.0,1965.9,72.1,55.0,349.0,0.0,2929.9,0.0,463.0,2696.0,2929.9,3159.0,-229.0999999999999,None,SK,2026-04-23
2026-04-11 12:00:00+00:00,102.2,7.2,161.7,0.0,33.5,173.1,2.0,1965.9,71.3,54.9,320.5,0.0,2892.3000000000006,0.0,462.7,2624.0,2892.3000000000006,3086.7,-194.39999999999918,None,SK,2026-04-23
2026-04-11 13:00:00+00:00,101.6,7.3,161.8,0.0,33.3,173.9,2.0,1964.1,70.0,54.6,253.8,0.1,2822.5,0.0,456.4,2569.0,2822.5,3025.4,-202.9000000000001,None,SK,2026-04-23
2026-04-11 14:00:00+00:00,93.9,8.2,168.0,0.0,33.4,174.7,2.0,1962.7,76.8,54.8,184.7,0.1,2759.3,0.0,225.6,2679.0,2759.3,2904.6,-145.29999999999973,None,SK,2026-04-23
2026-04-11 15:00:00+00:00,106.8,10.2,171.9,0.0,33.3,219.9,22.5,1962.2,86.5,55.7,98.0,0.1,2767.1,16.6,0.0,2740.0,2783.7,2740.0,43.69999999999982,None,SK,2026-04-23
2026-04-11 16:00:00+00:00,112.0,13.2,190.3,0.0,33.7,374.0,145.4,1962.1,94.1,55.5,27.9,0.1,3008.2999999999997,209.6,0.0,2881.0,3217.8999999999996,2881.0,336.89999999999964,None,SK,2026-04-23
2026-04-11 17:00:00+00:00,111.7,14.4,199.1,0.0,34.5,452.9,230.8,1960.3,103.4,54.9,1.5,0.2,3163.7,402.8,0.0,3020.0,3566.5,3020.0,546.5,None,SK,2026-04-23
2026-04-11 18:00:00+00:00,111.6,14.1,192.3,0.0,34.8,461.0,239.6,1960.1,99.1,54.0,0.3,0.2,3167.1,412.6,0.0,3093.0,3579.7,3093.0,486.6999999999998,None,SK,2026-04-23
2026-04-11 19:00:00+00:00,112.0,14.8,190.6,0.0,34.6,444.0,224.8,1960.4,104.3,53.1,0.1,0.2,3138.8999999999996,405.8,0.0,2965.0,3544.7,2965.0,579.6999999999998,None,SK,2026-04-23
2026-04-11 20:00:00+00:00,111.5,13.2,187.7,0.0,34.7,385.5,103.7,1961.3,97.1,54.9,0.1,0.1,2949.7999999999997,198.2,0.0,2796.0,3147.9999999999995,2796.0,351.99999999999955,None,SK,2026-04-23
2026-04-11 21:00:00+00:00,111.3,12.5,180.0,0.0,33.9,340.2,55.9,1964.5,94.8,54.4,0.1,0.1,2847.7000000000003,30.6,0.0,2649.0,2878.3,2649.0,229.30000000000018,None,SK,2026-04-23
2026-04-11 22:00:00+00:00,111.5,12.4,150.1,0.0,33.6,243.4,32.0,1967.0,92.3,53.7,0.2,0.3,2696.5,54.2,0.0,2527.0,2750.7,2527.0,223.69999999999982,None,SK,2026-04-23
2026-04-11 23:00:00+00:00,111.2,12.4,150.7,0.0,33.5,244.0,32.2,1966.6,90.4,53.9,0.1,0.4,2695.4,8.6,0.0,2442.0,2704.0,2442.0,262.0,None,SK,2026-04-23
2026-04-12 00:00:00+00:00,109.5,12.4,150.7,0.0,33.6,244.9,10.3,1967.4,93.0,52.8,0.1,0.6,2675.3,10.1,0.0,2444.0,2685.4,2444.0,241.4000000000001,None,SK,2026-04-23
2026-04-12 01:00:00+00:00,110.5,12.4,149.7,0.0,33.7,244.4,10.1,1967.6,94.9,53.1,0.1,1.1,2677.6,10.1,0.0,2427.0,2687.7,2427.0,260.6999999999998,None,SK,2026-04-23
2026-04-12 02:00:00+00:00,112.1,13.5,154.4,0.0,34.1,243.2,10.1,1967.2,99.7,52.2,0.1,1.4,2687.9999999999995,10.1,0.0,2463.0,2698.0999999999995,2463.0,235.09999999999945,None,SK,2026-04-23
2026-04-12 03:00:00+00:00,107.8,13.6,155.4,0.0,34.5,294.6,7.5,1968.4,102.1,52.2,0.1,1.8,2738.0,7.5,0.0,2501.0,2745.5,2501.0,244.5,None,SK,2026-04-23
2026-04-12 04:00:00+00:00,107.9,13.6,154.5,0.0,34.4,330.6,2.0,1968.4,103.4,53.3,10.8,1.9,2780.8000000000006,2.0,0.0,2605.0,2782.8000000000006,2605.0,177.80000000000064,None,SK,2026-04-23
2026-04-12 05:00:00+00:00,103.8,13.5,155.3,0.0,34.5,326.3,2.0,1968.3,103.3,53.3,72.6,1.7,2834.6,2.0,0.0,2666.0,2836.6,2666.0,170.5999999999999,None,SK,2026-04-23
2026-04-12 06:00:00+00:00,101.9,11.7,160.0,0.0,34.3,293.8,82.7,1968.7,103.7,53.7,162.6,1.7,2974.7999999999997,82.7,0.0,2751.0,3057.4999999999995,2751.0,306.49999999999955,None,SK,2026-04-23
2026-04-12 07:00:00+00:00,101.6,8.9,149.3,0.0,34.7,226.4,2.9,1968.0,87.0,53.4,220.9,1.4,2854.5000000000005,0.0,196.9,2891.0,2854.5000000000005,3087.9,-233.39999999999964,None,SK,2026-04-23
2026-04-12 08:00:00+00:00,104.1,9.7,158.1,0.0,40.0,207.5,3.6,1965.6,82.2,53.8,258.6,1.3,2884.5,0.0,294.7,2891.0,2884.5,3185.7,-301.1999999999998,None,SK,2026-04-23
2026-04-12 09:00:00+00:00,102.6,8.8,153.5,0.0,40.0,194.3,2.7,1964.7,77.6,54.1,287.4,1.3,2887.0,0.0,296.6,2895.0,2887.0,3191.6,-304.5999999999999,None,SK,2026-04-23
2026-04-12 10:00:00+00:00,104.0,7.6,143.8,0.0,39.1,187.0,2.4,1962.7,73.4,53.9,317.9,0.8,2892.6000000000004,0.0,359.3,2702.0,2892.6000000000004,3061.3,-168.69999999999982,None,SK,2026-04-23
2026-04-12 11:00:00+00:00,102.0,7.2,140.5,0.0,38.9,183.5,4.5,1961.0,71.9,53.6,321.5,1.0,2885.6,0.0,358.4,2584.0,2885.6,2942.4,-56.80000000000018,None,SK,2026-04-23
2026-04-12 12:00:00+00:00,100.1,7.4,139.4,0.0,38.9,188.3,2.3,1958.2,74.2,53.1,283.8,1.3,2847.0,0.0,360.7,2515.0,2847.0,2875.7,-28.699999999999818,None,SK,2026-04-23
2026-04-12 13:00:00+00:00,93.9,9.6,152.9,0.0,38.6,203.0,6.1,1957.9,87.0,52.9,214.5,1.1,2817.5,0.0,328.6,2471.0,2817.5,2799.6,17.90000000000009,None,SK,2026-04-23
2026-04-12 14:00:00+00:00,80.6,7.5,146.2,0.0,38.6,217.6,2.3,1958.1,82.3,53.1,139.9,0.8,2727.0000000000005,0.0,107.2,2565.0,2727.0000000000005,2672.2,54.80000000000064,None,SK,2026-04-23
2026-04-12 15:00:00+00:00,105.7,11.4,162.0,0.0,38.7,280.4,9.9,1955.2,96.4,53.7,62.9,0.9,2777.2000000000003,9.8,0.0,2628.0,2787.0000000000005,2628.0,159.00000000000045,None,SK,2026-04-23
2026-04-12 16:00:00+00:00,106.7,11.6,158.0,0.0,38.7,393.8,137.9,1955.7,92.5,54.2,17.0,0.9,2967.0,272.1,0.0,2796.0,3239.1,2796.0,443.0999999999999,None,SK,2026-04-23
2026-04-12 17:00:00+00:00,106.8,11.6,162.4,0.0,38.7,380.8,227.6,1953.5,95.2,53.8,0.8,0.8,3032.0000000000005,396.8,0.0,2923.0,3428.8000000000006,2923.0,505.80000000000064,None,SK,2026-04-23
2026-04-12 18:00:00+00:00,106.2,11.5,158.8,0.0,39.0,383.9,223.7,1950.0,92.3,53.6,0.3,1.1,3020.4,393.8,0.0,2966.0,3414.2000000000003,2966.0,448.2000000000003,None,SK,2026-04-23
2026-04-12 19:00:00+00:00,106.0,11.8,160.0,0.0,39.1,396.5,222.2,1951.3,90.6,52.2,0.1,1.1,3030.8999999999996,403.4,0.0,2789.0,3434.2999999999997,2789.0,645.2999999999997,None,SK,2026-04-23
2026-04-12 20:00:00+00:00,106.5,11.2,154.8,0.0,39.2,376.0,34.8,1953.8,92.1,52.9,0.1,1.3,2822.7000000000003,79.1,0.0,2637.0,2901.8,2637.0,264.8000000000002,None,SK,2026-04-23
2026-04-12 21:00:00+00:00,110.0,11.9,156.1,0.0,39.0,338.0,3.6,1954.8,94.2,52.5,0.0,1.6,2761.7,3.4,0.0,2498.0,2765.1,2498.0,267.0999999999999,None,SK,2026-04-23
2026-04-12 22:00:00+00:00,107.6,11.1,151.4,0.0,38.9,330.0,2.0,1957.2,90.1,53.3,0.1,2.0,2743.7,2.0,0.0,2416.0,2745.7,2416.0,329.6999999999998,None,SK,2026-04-23
2026-04-12 23:00:00+00:00,109.1,10.8,149.4,0.0,39.1,333.6,2.4,1958.1,88.9,52.8,0.1,2.1,2746.4,2.4,0.0,2306.0,2748.8,2306.0,442.8000000000002,None,SK,2026-04-23
2026-04-13 00:00:00+00:00,107.7,10.6,149.6,0.0,39.0,293.3,3.1,1958.0,88.7,52.9,0.1,2.2,2705.2,3.1,0.0,2311.0,2708.2999999999997,2311.0,397.2999999999997,None,SK,2026-04-23
2026-04-13 01:00:00+00:00,105.3,10.6,150.4,0.0,39.1,291.7,0.0,1959.1,95.5,52.8,0.1,2.3,2706.9,0.0,0.0,2319.0,2706.9,2319.0,387.9000000000001,None,SK,2026-04-23
2026-04-13 02:00:00+00:00,108.2,11.7,156.4,0.0,39.4,293.3,0.0,1957.9,103.7,51.5,0.2,2.2,2724.4999999999995,0.0,0.0,2418.0,2724.4999999999995,2418.0,306.49999999999955,None,SK,2026-04-23
2026-04-13 03:00:00+00:00,106.8,12.5,157.9,0.0,39.6,299.6,0.2,1958.6,102.6,50.3,0.2,2.2,2730.4999999999995,0.5,0.0,2629.0,2730.9999999999995,2629.0,101.99999999999955,None,SK,2026-04-23
2026-04-13 04:00:00+00:00,106.5,14.1,179.6,0.0,39.7,382.1,104.3,1958.9,120.1,51.8,4.8,2.3,2964.2000000000003,279.9,0.0,3077.0,3244.1000000000004,3077.0,167.10000000000036,None,SK,2026-04-23
2026-04-13 05:00:00+00:00,106.5,12.5,180.8,0.0,39.9,378.9,125.9,1959.7,113.0,51.6,34.4,2.3,3005.5,308.7,0.0,3259.0,3314.2,3259.0,55.19999999999982,None,SK,2026-04-23
2026-04-13 06:00:00+00:00,103.7,11.5,186.5,0.0,39.8,396.5,132.9,1960.0,109.2,52.0,80.7,2.4,3075.2,241.2,0.0,3289.0,3316.3999999999996,3289.0,27.399999999999636,None,SK,2026-04-23
2026-04-13 07:00:00+00:00,94.2,8.8,171.0,0.0,39.6,285.3,36.0,1958.8,96.0,51.1,131.9,2.2,2874.8999999999996,35.5,0.0,3161.0,2910.3999999999996,3161.0,-250.60000000000036,None,SK,2026-04-23
2026-04-13 08:00:00+00:00,75.5,7.7,163.9,0.0,40.1,204.4,19.7,1957.2,88.9,51.4,200.7,2.3,2811.8,0.0,180.8,2855.0,2811.8,3035.8,-224.0,None,SK,2026-04-23
2026-04-13 09:00:00+00:00,92.7,7.2,151.5,0.0,40.1,199.6,2.9,1953.0,76.2,50.9,242.7,2.3,2819.1,0.0,279.6,2844.0,2819.1,3123.6,-304.5,None,SK,2026-04-23
2026-04-13 10:00:00+00:00,103.5,7.3,141.2,0.0,39.6,183.5,2.2,1952.2,74.3,51.8,268.5,2.2,2826.3,0.0,294.7,2804.0,2826.3,3098.7,-272.39999999999964,None,SK,2026-04-23
2026-04-13 11:00:00+00:00,106.8,7.2,141.8,0.0,38.9,182.4,2.0,1951.7,71.9,51.5,253.6,2.2,2810.0,0.0,328.9,2786.0,2810.0,3114.9,-304.9000000000001,None,SK,2026-04-23
2026-04-13 12:00:00+00:00,107.9,7.3,151.0,0.0,38.7,190.9,3.2,1949.8,76.4,50.9,199.3,2.2,2777.6,0.0,328.7,2737.0,2777.6,3065.7,-288.0999999999999,None,SK,2026-04-23
2026-04-13 13:00:00+00:00,106.6,8.9,163.2,0.0,39.0,200.9,39.3,1948.0,88.0,50.7,139.6,1.7,2785.8999999999996,0.0,229.0,2713.0,2785.8999999999996,2942.0,-156.10000000000036,None,SK,2026-04-23
2026-04-13 14:00:00+00:00,106.7,7.7,160.7,0.0,39.2,219.7,16.8,1948.0,84.5,50.6,98.7,1.4,2734.0,9.7,0.0,2818.0,2743.7,2818.0,-74.30000000000018,None,SK,2026-04-23
2026-04-13 15:00:00+00:00,106.2,7.2,221.8,0.0,38.7,317.1,26.7,1946.9,76.5,50.7,54.3,1.1,2847.2000000000003,48.2,0.0,2821.0,2895.4,2821.0,74.40000000000009,None,SK,2026-04-23
2026-04-13 16:00:00+00:00,102.3,7.8,350.9,0.0,38.7,362.3,78.5,1947.0,82.3,52.1,24.4,1.2,3047.5,143.6,0.0,3016.0,3191.1,3016.0,175.0999999999999,None,SK,2026-04-23
2026-04-13 17:00:00+00:00,100.8,8.2,494.8,0.0,39.0,419.6,143.4,1947.5,88.1,52.3,1.2,1.7,3296.6,303.5,0.0,3182.0,3600.1,3182.0,418.0999999999999,None,SK,2026-04-23
2026-04-13 18:00:00+00:00,102.4,8.3,492.0,0.0,38.8,419.0,146.7,1949.7,81.4,52.1,0.3,1.9,3292.6000000000004,329.3,0.0,3172.0,3621.9000000000005,3172.0,449.90000000000055,None,SK,2026-04-23
2026-04-13 19:00:00+00:00,104.3,8.2,490.5,0.0,39.0,381.3,111.8,1951.0,80.0,52.6,0.1,1.2,3219.9999999999995,155.5,0.0,2877.0,3375.4999999999995,2877.0,498.49999999999955,None,SK,2026-04-23
2026-04-13 20:00:00+00:00,104.4,7.2,513.1,0.0,39.3,360.8,23.6,1951.7,79.9,52.7,0.1,1.0,3133.7999999999997,100.8,0.0,2528.0,3234.6,2528.0,706.5999999999999,None,SK,2026-04-23
2026-04-13 21:00:00+00:00,101.0,7.2,511.2,0.0,39.2,314.2,0.2,1953.5,80.8,52.7,0.1,1.1,3061.2,0.0,0.0,2355.0,3061.2,2355.0,706.1999999999998,None,SK,2026-04-23
2026-04-13 22:00:00+00:00,105.4,7.3,464.9,0.0,38.5,322.7,0.0,1954.8,81.4,52.2,0.1,1.0,3028.2999999999997,0.0,0.0,2197.0,3028.2999999999997,2197.0,831.2999999999997,None,SK,2026-04-23
2026-04-13 23:00:00+00:00,103.3,7.2,448.2,0.0,38.5,320.9,0.0,1954.7,81.2,51.8,0.1,0.9,3006.8,0.0,0.0,2089.0,3006.8,2089.0,917.8000000000002,None,SK,2026-04-23
2026-04-14 00:00:00+00:00,99.9,7.1,449.0,0.0,38.3,320.9,0.0,1955.1,81.7,51.7,0.1,0.9,3004.6999999999994,0.0,0.0,2084.0,3004.6999999999994,2084.0,920.6999999999994,None,SK,2026-04-23
2026-04-14 01:00:00+00:00,102.6,7.1,448.4,0.0,38.4,322.8,0.0,1956.6,82.1,51.2,0.1,0.9,3010.1999999999994,0.0,0.0,2068.0,3010.1999999999994,2068.0,942.1999999999994,None,SK,2026-04-23
2026-04-14 02:00:00+00:00,102.7,7.2,456.3,0.0,38.4,322.5,0.0,1954.8,81.4,50.9,0.2,0.8,3015.2000000000003,0.0,0.0,2133.0,3015.2000000000003,2133.0,882.2000000000003,None,SK,2026-04-23
2026-04-14 03:00:00+00:00,103.1,7.3,470.9,0.0,38.6,318.7,0.2,1953.6,82.5,50.8,0.1,0.9,3026.7,0.1,0.0,2332.0,3026.7999999999997,2332.0,694.7999999999997,None,SK,2026-04-23
2026-04-14 04:00:00+00:00,106.7,7.4,530.1,0.0,39.1,364.0,25.8,1954.9,83.8,50.1,6.7,0.8,3169.4,7.9,0.0,2760.0,3177.3,2760.0,417.3000000000002,None,SK,2026-04-23
2026-04-14 05:00:00+00:00,104.6,7.4,530.1,0.0,39.2,372.3,18.2,1954.5,86.0,51.2,35.8,0.9,3200.2000000000003,45.9,0.0,2993.0,3246.1000000000004,2993.0,253.10000000000036,None,SK,2026-04-23
2026-04-14 06:00:00+00:00,104.1,7.3,508.1,0.0,39.3,350.9,26.1,1954.8,80.6,51.3,73.0,0.9,3196.4,53.0,0.0,3063.0,3249.4,3063.0,186.4000000000001,None,SK,2026-04-23
2026-04-14 07:00:00+00:00,101.4,7.2,524.5,0.0,39.1,312.4,2.3,1952.3,78.0,50.5,111.9,0.9,3180.5,2.2,0.0,2961.0,3182.7,2961.0,221.69999999999982,None,SK,2026-04-23
2026-04-14 08:00:00+00:00,104.2,7.0,534.8,0.0,39.7,210.5,2.0,1951.3,76.0,51.1,158.9,0.7,3136.2,2.0,0.0,2806.0,3138.2,2806.0,332.1999999999998,None,SK,2026-04-23
2026-04-14 09:00:00+00:00,102.6,7.0,526.8,0.0,39.1,207.4,2.1,1949.5,71.3,51.5,185.4,1.1,3143.8,0.0,73.6,2811.0,3143.8,2884.6,259.2000000000003,None,SK,2026-04-23
2026-04-14 10:00:00+00:00,104.6,7.1,520.4,0.0,38.5,204.3,2.0,1948.1,70.1,51.9,196.2,0.9,3144.1,0.0,251.3,3001.0,3144.1,3252.3,-108.20000000000027,None,SK,2026-04-23
2026-04-14 11:00:00+00:00,101.5,7.0,529.6,0.0,38.2,205.3,3.9,1945.8,70.1,53.6,191.7,1.0,3147.7,0.0,249.6,3167.0,3147.7,3416.6,-268.9000000000001,None,SK,2026-04-23
2026-04-14 12:00:00+00:00,101.9,7.1,524.1,0.0,39.0,205.0,3.1,1947.5,71.5,55.0,146.0,0.7,3100.8999999999996,0.0,253.5,3122.0,3100.8999999999996,3375.5,-274.60000000000036,None,SK,2026-04-23
2026-04-14 13:00:00+00:00,104.7,7.1,527.0,0.0,39.8,219.1,2.1,1948.3,74.2,55.7,102.6,0.5,3081.0999999999995,0.0,75.7,3102.0,3081.0999999999995,3177.7,-96.60000000000036,None,SK,2026-04-23
2026-04-14 14:00:00+00:00,105.4,7.1,520.0,0.0,39.2,283.3,20.8,1947.7,69.7,54.2,66.6,0.2,3114.1999999999994,20.7,0.0,3158.0,3134.899999999999,3158.0,-23.10000000000082,None,SK,2026-04-23
2026-04-14 15:00:00+00:00,105.8,7.2,551.5,0.0,39.2,383.4,41.5,1946.7,76.0,54.6,29.7,0.0,3235.6,20.4,0.0,3234.0,3256.0,3234.0,22.0,None,SK,2026-04-23
2026-04-14 16:00:00+00:00,104.1,7.1,564.1,0.0,39.3,398.5,90.4,1946.1,77.6,53.1,7.2,0.0,3287.4999999999995,199.2,0.0,3298.0,3486.6999999999994,3298.0,188.69999999999936,None,SK,2026-04-23
2026-04-14 17:00:00+00:00,105.4,7.2,569.3,0.0,39.4,456.8,145.5,1944.4,79.2,54.6,0.5,0.0,3402.2999999999997,422.8,0.0,3356.0,3825.1,3356.0,469.0999999999999,None,SK,2026-04-23
2026-04-14 18:00:00+00:00,104.4,7.3,584.1,0.0,39.3,473.4,146.5,1943.5,87.2,54.7,0.4,0.0,3440.7999999999997,457.8,0.0,3339.0,3898.6,3339.0,559.5999999999999,None,SK,2026-04-23
2026-04-14 19:00:00+00:00,105.7,7.2,537.9,0.0,39.0,466.4,74.4,1944.7,82.0,55.1,0.1,0.0,3312.5,193.2,0.0,3145.0,3505.7,3145.0,360.6999999999998,None,SK,2026-04-23
2026-04-14 20:00:00+00:00,104.7,7.2,494.9,0.0,39.0,412.3,18.4,1947.3,75.3,55.8,0.0,0.0,3154.9000000000005,0.2,0.0,2888.0,3155.1000000000004,2888.0,267.10000000000036,None,SK,2026-04-23
2026-04-14 21:00:00+00:00,105.6,7.1,487.3,0.0,38.9,403.5,0.1,1948.2,74.2,55.3,0.1,0.0,3120.2999999999997,0.0,0.0,2732.0,3120.2999999999997,2732.0,388.2999999999997,None,SK,2026-04-23
2026-04-14 22:00:00+00:00,104.7,7.2,447.7,0.0,39.0,339.1,0.0,1948.7,72.9,55.1,0.1,0.0,3014.5,0.0,0.0,2615.0,3014.5,2615.0,399.5,None,SK,2026-04-23
2026-04-14 23:00:00+00:00,106.9,7.1,424.9,0.0,39.2,329.3,0.0,1949.3,73.4,54.9,0.1,0.0,2985.1,0.0,0.0,2506.0,2985.1,2506.0,479.0999999999999,None,SK,2026-04-23
2026-04-15 00:00:00+00:00,105.5,7.1,398.7,0.0,39.0,316.7,0.0,1951.0,72.4,55.1,0.1,0.0,2945.6,0.0,0.0,2489.0,2945.6,2489.0,456.5999999999999,None,SK,2026-04-23
2026-04-15 01:00:00+00:00,104.5,7.1,435.4,0.0,39.0,334.3,0.0,1949.5,71.2,54.1,0.1,0.0,2995.2,0.0,0.0,2478.0,2995.2,2478.0,517.1999999999998,None,SK,2026-04-23
2026-04-15 02:00:00+00:00,104.0,7.2,445.4,0.0,39.2,364.1,0.0,1945.5,74.5,53.2,0.1,0.0,3033.2,0.0,0.0,2578.0,3033.2,2578.0,455.1999999999998,None,SK,2026-04-23
2026-04-15 03:00:00+00:00,104.9,7.7,474.7,0.0,39.4,376.0,2.6,1947.2,88.5,52.3,0.1,0.0,3093.4,2.6,0.0,2777.0,3096.0,2777.0,319.0,None,SK,2026-04-23
2026-04-15 04:00:00+00:00,104.7,7.6,543.9,0.0,39.5,466.9,38.0,1948.1,95.9,53.4,4.4,0.0,3302.4,19.2,0.0,3148.0,3321.6,3148.0,173.5999999999999,None,SK,2026-04-23
2026-04-15 05:00:00+00:00,106.3,7.8,521.1,0.0,39.4,470.4,72.7,1948.8,90.3,53.9,27.7,0.0,3338.4,141.3,0.0,3325.0,3479.7000000000003,3325.0,154.70000000000027,None,SK,2026-04-23
2026-04-15 06:00:00+00:00,106.7,7.8,508.0,0.0,39.3,458.1,103.0,1947.3,86.3,53.4,61.1,0.0,3371.0,180.9,0.0,3366.0,3551.9,3366.0,185.9000000000001,None,SK,2026-04-23
2026-04-15 07:00:00+00:00,103.9,8.3,343.5,0.0,39.2,320.9,40.5,1945.7,80.7,52.9,90.1,0.0,3025.7,40.4,0.0,3385.0,3066.1,3385.0,-318.9000000000001,None,SK,2026-04-23
2026-04-15 08:00:00+00:00,105.4,8.5,148.5,0.0,39.1,222.2,46.0,1943.7,68.2,53.1,111.3,0.0,2746.0,0.0,46.5,3272.0,2746.0,3318.5,-572.5,None,SK,2026-04-23
2026-04-15 09:00:00+00:00,104.8,7.7,141.0,0.0,38.8,221.0,22.1,1942.4,63.0,52.8,132.4,0.0,2726.0000000000005,0.0,251.3,3276.0,2726.0000000000005,3527.3,-801.2999999999997,None,SK,2026-04-23
2026-04-15 10:00:00+00:00,104.5,8.3,162.6,0.0,38.6,214.7,5.8,1938.7,67.0,53.7,156.6,0.0,2750.4999999999995,0.0,468.9,3209.0,2750.4999999999995,3677.9,-927.4000000000005,None,SK,2026-04-23
2026-04-15 11:00:00+00:00,104.0,7.8,159.4,0.0,38.1,211.0,2.7,1935.5,61.5,53.5,194.6,0.0,2768.1,0.0,485.9,3126.0,2768.1,3611.9,-843.8000000000002,None,SK,2026-04-23
2026-04-15 12:00:00+00:00,105.8,7.8,158.9,0.0,37.8,211.5,2.0,1933.8,60.1,53.1,217.1,0.0,2787.8999999999996,0.0,512.6,3039.0,2787.8999999999996,3551.6,-763.7000000000003,None,SK,2026-04-23
2026-04-15 13:00:00+00:00,106.9,7.8,163.2,0.0,32.4,212.8,16.3,1931.1,61.1,54.2,190.4,0.0,2776.2,0.0,314.2,2994.0,2776.2,3308.2,-532.0,None,SK,2026-04-23
2026-04-15 14:00:00+00:00,108.0,7.5,164.9,0.0,29.8,288.4,20.8,1930.5,61.5,54.6,133.0,0.0,2798.9999999999995,14.9,0.0,3055.0,2813.8999999999996,3055.0,-241.10000000000036,None,SK,2026-04-23
2026-04-15 15:00:00+00:00,104.3,7.8,292.9,0.0,29.8,348.9,26.2,1936.5,67.0,55.8,66.0,0.0,2935.2000000000003,26.2,0.0,3135.0,2961.4,3135.0,-173.5999999999999,None,SK,2026-04-23
2026-04-15 16:00:00+00:00,103.3,7.6,575.6,0.0,29.9,422.4,68.6,1936.3,62.0,55.9,18.8,0.0,3280.4,47.2,0.0,3211.0,3327.6,3211.0,116.59999999999991,None,SK,2026-04-23
2026-04-15 17:00:00+00:00,100.8,7.5,589.0,0.0,28.4,499.4,148.9,1931.0,62.8,55.8,1.4,0.0,3425.0000000000005,430.0,0.0,3296.0,3855.0000000000005,3296.0,559.0000000000005,None,SK,2026-04-23
2026-04-15 18:00:00+00:00,102.4,7.5,603.2,0.0,23.6,506.5,155.6,1929.8,65.1,54.7,0.4,0.0,3448.7999999999997,408.4,0.0,3332.0,3857.2,3332.0,525.1999999999998,None,SK,2026-04-23
2026-04-15 19:00:00+00:00,105.7,7.4,555.7,0.0,29.3,464.7,90.1,1935.5,69.8,55.0,0.1,0.0,3313.2999999999997,66.8,0.0,3137.0,3380.1,3137.0,243.0999999999999,None,SK,2026-04-23
2026-04-15 20:00:00+00:00,107.0,7.4,532.9,0.0,30.8,369.5,34.7,1938.6,67.9,55.3,0.1,0.0,3144.2,9.1,0.0,2899.0,3153.2999999999997,2899.0,254.29999999999973,None,SK,2026-04-23
2026-04-15 21:00:00+00:00,106.9,7.5,499.6,0.0,30.9,316.2,1.5,1938.5,66.6,55.1,0.1,0.0,3022.8999999999996,1.3,0.0,2745.0,3024.2,2745.0,279.1999999999998,None,SK,2026-04-23
2026-04-15 22:00:00+00:00,101.7,7.2,469.0,0.0,30.9,314.0,0.0,1937.8,69.3,54.3,0.1,0.0,2984.3,0.0,0.0,2604.0,2984.3,2604.0,380.3000000000002,None,SK,2026-04-23
2026-04-15 23:00:00+00:00,103.7,6.7,462.1,0.0,30.8,313.9,0.0,1942.3,68.1,54.1,0.2,0.0,2981.8999999999996,0.0,0.0,2524.0,2981.8999999999996,2524.0,457.89999999999964,None,SK,2026-04-23
2026-04-16 00:00:00+00:00,100.6,6.7,456.2,0.0,31.1,304.9,0.0,1943.2,67.2,54.1,0.1,0.0,2964.0999999999995,0.0,0.0,2509.0,2964.0999999999995,2509.0,455.09999999999945,None,SK,2026-04-23
2026-04-16 01:00:00+00:00,100.3,6.7,448.5,0.0,34.9,303.0,0.0,1944.7,66.6,54.1,0.1,0.0,2958.8999999999996,0.0,0.0,2516.0,2958.8999999999996,2516.0,442.89999999999964,None,SK,2026-04-23
2026-04-16 02:00:00+00:00,102.0,7.2,456.0,0.0,38.4,313.4,0.0,1943.6,66.8,53.8,0.2,0.1,2981.5,0.0,0.0,2594.0,2981.5,2594.0,387.5,None,SK,2026-04-23
2026-04-16 03:00:00+00:00,101.7,7.2,463.6,0.0,38.3,297.8,0.0,1944.7,63.3,53.4,0.2,0.1,2970.3,0.0,0.0,2763.0,2970.3,2763.0,207.30000000000018,None,SK,2026-04-23
2026-04-16 04:00:00+00:00,101.3,7.3,547.0,0.0,38.4,390.9,42.3,1944.9,65.6,54.7,3.0,0.1,3195.5,164.9,0.0,3120.0,3360.4,3120.0,240.4000000000001,None,SK,2026-04-23
