,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-06 01:00:00+00:00,74.8,455.1,0.0,11.799999999999999,0.0,124.0,905.4,34.8,0.0,4.0,402.1,2012.0,76.7,0.0,1817.0,2088.7,1817.0,271.6999999999998,None,HR,2026-04-23
2026-01-06 02:00:00+00:00,74.8,455.1,0.0,13.6,0.0,123.9,900.9,34.8,0.0,4.0,408.7,2015.8,76.8,0.0,1767.0,2092.6,1767.0,325.5999999999999,None,HR,2026-04-23
2026-01-06 03:00:00+00:00,74.8,454.6,0.0,14.0,0.0,124.6,894.6,34.8,0.0,4.0,459.0,2060.3999999999996,76.69999999999999,0.0,1774.0,2137.0999999999995,1774.0,363.09999999999945,None,HR,2026-04-23
2026-01-06 04:00:00+00:00,76.0,473.4,0.0,14.4,0.0,123.9,864.8,34.4,0.0,4.0,487.3,2078.2000000000003,76.39999999999999,0.0,1811.25,2154.6000000000004,1811.25,343.35000000000036,None,HR,2026-04-23
2026-01-06 05:00:00+00:00,76.4,473.6,0.0,13.8,0.0,126.4,838.5,34.4,0.0,4.0,503.9,2071.0,76.6,0.0,1913.75,2147.6,1913.75,233.8499999999999,None,HR,2026-04-23
2026-01-06 06:00:00+00:00,76.4,475.20000000000005,0.0,13.1,0.0,162.7,949.5,34.4,1.1,3.6,504.2,2220.2,94.6,0.0,2032.0,2314.7999999999997,2032.0,282.7999999999997,None,HR,2026-04-23
2026-01-06 07:00:00+00:00,75.2,475.0,0.0,12.5,0.0,218.2,947.4,34.4,11.9,4.4,505.4,2284.4000000000005,86.1,0.0,2224.5,2370.5000000000005,2224.5,146.00000000000045,None,HR,2026-04-23
2026-01-06 08:00:00+00:00,76.4,476.2,0.0,11.9,0.0,220.1,982.8,34.8,33.6,4.0,508.4,2348.2,104.4,0.0,2432.5,2452.6,2432.5,20.09999999999991,None,HR,2026-04-23
2026-01-06 09:00:00+00:00,76.4,543.7,0.0,11.6,0.0,218.5,1013.9,34.8,40.8,4.0,497.7,2441.3999999999996,126.3,0.0,2608.5,2567.7,2608.5,-40.80000000000018,None,HR,2026-04-23
2026-01-06 10:00:00+00:00,76.4,546.5,0.0,11.6,0.0,194.7,1014.3,34.4,44.9,4.4,471.0,2398.2000000000003,126.5,0.0,2707.25,2524.7000000000003,2707.25,-182.54999999999973,None,HR,2026-04-23
2026-01-06 11:00:00+00:00,76.4,565.4,0.0,11.399999999999999,0.0,193.0,1013.8,35.2,45.2,4.4,414.5,2359.3,126.5,0.0,2727.5,2485.8,2727.5,-241.69999999999982,None,HR,2026-04-23
2026-01-06 12:00:00+00:00,76.0,575.7,0.0,11.299999999999999,0.0,191.9,1013.1,35.6,40.5,4.4,375.4,2323.9,173.7,0.0,2653.5,2497.6,2653.5,-155.9000000000001,None,HR,2026-04-23
2026-01-06 13:00:00+00:00,76.0,577.1,0.0,11.399999999999999,0.0,192.7,1029.1999999999998,35.6,28.1,4.0,405.2,2359.2999999999997,163.8,0.0,2578.75,2523.1,2578.75,-55.65000000000009,None,HR,2026-04-23
2026-01-06 14:00:00+00:00,76.4,578.5,0.0,11.2,0.0,209.7,1025.4,35.2,13.2,4.0,378.4,2332.0,229.5,0.0,2534.5,2561.5,2534.5,27.0,None,HR,2026-04-23
2026-01-06 15:00:00+00:00,76.4,577.5,0.0,11.2,0.0,237.2,1008.3,34.4,4.0,3.6,340.6,2293.2,227.3,0.0,2584.25,2520.5,2584.25,-63.75,None,HR,2026-04-23
2026-01-06 16:00:00+00:00,76.4,575.2,0.0,11.2,0.0,258.7,1008.5,34.4,2.0,4.0,352.9,2323.3,226.3,0.0,2666.5,2549.6000000000004,2666.5,-116.89999999999964,None,HR,2026-04-23
2026-01-06 17:00:00+00:00,76.4,526.9,0.0,11.2,0.0,240.1,1029.4,34.0,0.4,4.0,375.8,2298.2000000000003,226.3,0.0,2677.75,2524.5000000000005,2677.75,-153.24999999999955,None,HR,2026-04-23
2026-01-06 18:00:00+00:00,76.4,527.5,0.0,11.0,0.0,247.7,972.5,34.0,0.0,3.6,363.6,2236.2999999999997,225.8,0.0,2686.5,2462.1,2686.5,-224.4000000000001,None,HR,2026-04-23
2026-01-06 19:00:00+00:00,76.0,526.0,0.0,11.5,0.0,229.1,888.7,34.0,0.0,3.6,298.0,2066.9,186.3,0.0,2646.5,2253.2000000000003,2646.5,-393.2999999999997,None,HR,2026-04-23
2026-01-06 20:00:00+00:00,76.4,496.5,0.0,12.3,0.0,174.5,946.5,35.2,0.0,3.6,217.0,1961.9999999999998,13.5,0.0,2628.0,1975.4999999999998,2628.0,-652.5000000000002,None,HR,2026-04-23
2026-01-06 21:00:00+00:00,76.0,486.2,0.0,11.7,0.0,156.2,915.3,35.2,0.0,3.6,233.7,1917.9,0.0,9.8,2491.75,1917.9,2501.55,-583.6500000000001,None,HR,2026-04-23
2026-01-06 22:00:00+00:00,76.0,467.4,0.0,11.9,0.0,155.2,917.1,34.4,0.0,3.2,224.2,1889.4,0.0,9.8,2290.5,1889.4,2300.3,-410.9000000000001,None,HR,2026-04-23
2026-01-06 23:00:00+00:00,74.8,444.5,0.0,11.5,0.0,156.2,902.8,34.4,0.0,3.2,200.0,1827.4,0.0,9.7,2063.5,1827.4,2073.2,-245.79999999999973,None,HR,2026-04-23
2026-01-07 00:00:00+00:00,74.8,444.8,0.0,12.4,0.0,156.9,928.4,34.4,0.0,3.2,205.60000000000002,1860.5,0.0,9.8,1930.0,1860.5,1939.8,-79.29999999999995,None,HR,2026-04-23
2026-01-07 01:00:00+00:00,74.4,449.29999999999995,0.0,12.0,0.0,157.1,909.1,34.8,0.0,2.8,204.6,1844.1,0.0,9.8,1855.0,1844.1,1864.8,-20.700000000000045,None,HR,2026-04-23
2026-01-07 02:00:00+00:00,74.4,444.6,0.0,14.0,0.0,157.8,912.0,34.8,0.0,2.8,193.0,1833.3999999999999,0.0,9.8,1813.75,1833.3999999999999,1823.55,9.849999999999909,None,HR,2026-04-23
2026-01-07 03:00:00+00:00,74.8,447.6,0.0,14.4,0.0,158.6,896.5,34.8,0.0,2.8,183.3,1812.8,2.6999999999999993,0.0,1849.25,1815.5,1849.25,-33.75,None,HR,2026-04-23
2026-01-07 04:00:00+00:00,76.0,474.1,0.0,14.8,0.0,158.4,836.4,35.6,0.0,2.8,167.2,1765.2999999999997,74.0,0.0,2005.25,1839.2999999999997,2005.25,-165.95000000000027,None,HR,2026-04-23
2026-01-07 05:00:00+00:00,76.0,474.1,0.0,14.2,0.0,158.8,860.0,35.2,0.0,3.2,148.2,1769.7000000000003,97.3,0.0,2343.75,1867.0000000000002,2343.75,-476.7499999999998,None,HR,2026-04-23
2026-01-07 06:00:00+00:00,75.2,509.0,0.0,13.299999999999999,0.0,166.10000000000002,909.3,35.2,1.2,3.2,130.4,1842.9000000000003,208.7,0.0,2622.75,2051.6000000000004,2622.75,-571.1499999999996,None,HR,2026-04-23
2026-01-07 07:00:00+00:00,74.4,546.3,0.0,12.8,0.0,153.6,953.4,35.2,14.4,3.2,123.6,1916.9,227.3,0.0,2862.5,2144.2000000000003,2862.5,-718.2999999999997,None,HR,2026-04-23
2026-01-07 08:00:00+00:00,75.2,545.5,0.0,12.8,0.0,147.6,906.9,35.2,39.3,3.2,121.2,1886.9,203.9,0.0,3009.25,2090.8,3009.25,-918.4499999999998,None,HR,2026-04-23
2026-01-07 09:00:00+00:00,76.0,545.4,0.0,12.8,0.0,138.79999999999998,904.5,34.8,58.5,3.2,105.8,1879.8,198.0,0.0,3070.5,2077.8,3070.5,-992.6999999999998,None,HR,2026-04-23
2026-01-07 10:00:00+00:00,76.0,545.0,0.0,12.8,0.0,142.9,914.7,35.6,73.0,3.2,86.9,1890.1000000000001,200.60000000000002,0.0,3124.75,2090.7000000000003,3124.75,-1034.0499999999997,None,HR,2026-04-23
2026-01-07 11:00:00+00:00,76.0,512.3,0.0,12.8,0.0,146.10000000000002,883.9,35.6,68.4,3.2,99.2,1837.5,199.7,0.0,3100.25,2037.2,3100.25,-1063.05,None,HR,2026-04-23
2026-01-07 12:00:00+00:00,76.0,473.4,0.0,12.5,0.0,148.0,914.8,35.6,66.2,3.2,96.8,1826.4999999999998,199.6,0.0,3040.5,2026.0999999999997,3040.5,-1014.4000000000003,None,HR,2026-04-23
2026-01-07 13:00:00+00:00,76.0,473.5,0.0,12.5,0.0,168.0,915.0,35.2,44.5,3.2,101.9,1829.8000000000002,199.7,0.0,2946.75,2029.5000000000002,2946.75,-917.2499999999998,None,HR,2026-04-23
2026-01-07 14:00:00+00:00,76.0,472.8,0.0,12.4,0.0,210.9,914.8,35.2,21.9,3.2,110.2,1857.4,199.6,0.0,2848.0,2057.0,2848.0,-791.0,None,HR,2026-04-23
2026-01-07 15:00:00+00:00,76.4,472.9,0.0,12.3,0.0,233.2,908.6,34.8,4.5,3.2,116.0,1861.9,199.7,0.0,2920.5,2061.6,2920.5,-858.9000000000001,None,HR,2026-04-23
2026-01-07 16:00:00+00:00,76.4,473.3,0.0,12.4,0.0,240.1,916.5,35.2,2.0,3.2,128.7,1887.8000000000002,199.5,0.0,3043.0,2087.3,3043.0,-955.6999999999998,None,HR,2026-04-23
2026-01-07 17:00:00+00:00,76.4,473.2,0.0,12.3,0.0,238.3,914.8,35.6,0.4,3.2,164.1,1918.3,199.7,0.0,3033.25,2118.0,3033.25,-915.25,None,HR,2026-04-23
2026-01-07 18:00:00+00:00,76.4,472.9,0.0,12.0,0.0,240.8,908.7,35.2,0.0,3.2,192.9,1942.1000000000001,199.6,0.0,3032.0,2141.7000000000003,3032.0,-890.2999999999997,None,HR,2026-04-23
2026-01-07 19:00:00+00:00,76.0,469.6,0.0,11.4,0.0,240.6,869.7,34.8,0.0,3.2,213.1,1918.4,199.4,0.0,2962.75,2117.8,2962.75,-844.9499999999998,None,HR,2026-04-23
2026-01-07 20:00:00+00:00,75.6,442.9,0.0,12.0,0.0,202.9,841.3,34.4,0.0,3.2,193.6,1805.8999999999999,157.9,0.0,2878.75,1963.8,2878.75,-914.95,None,HR,2026-04-23
2026-01-07 21:00:00+00:00,74.8,444.0,0.0,12.1,0.0,186.5,844.8,34.8,0.0,3.2,196.5,1796.6999999999998,157.9,0.0,2688.0,1954.6,2688.0,-733.4000000000001,None,HR,2026-04-23
2026-01-07 22:00:00+00:00,74.8,444.2,0.0,12.1,0.0,171.7,838.2,34.8,0.0,3.2,207.7,1786.7,157.8,0.0,2463.25,1944.5,2463.25,-518.75,None,HR,2026-04-23
2026-01-07 23:00:00+00:00,76.4,435.3,0.0,11.4,0.0,164.9,873.5,34.8,0.0,3.6,180.5,1780.3999999999999,157.9,0.0,2215.75,1938.3,2215.75,-277.45000000000005,None,HR,2026-04-23
2026-01-08 00:00:00+00:00,76.4,445.4,0.0,10.5,0.0,163.2,868.8,34.4,0.0,3.6,191.5,1793.8,157.8,0.0,2077.0,1951.6,2077.0,-125.40000000000009,None,HR,2026-04-23
2026-01-08 01:00:00+00:00,76.0,444.8,0.0,11.5,0.0,160.9,876.7,34.8,0.0,3.6,189.9,1798.2,157.9,0.0,2007.0,1956.1000000000001,2007.0,-50.899999999999864,None,HR,2026-04-23
2026-01-08 02:00:00+00:00,76.4,443.9,0.0,14.0,0.0,158.6,890.7,34.8,0.0,3.6,204.7,1826.6999999999998,157.8,0.0,2002.75,1984.4999999999998,2002.75,-18.250000000000227,None,HR,2026-04-23
2026-01-08 03:00:00+00:00,76.0,428.1,71.3,14.4,0.0,156.2,871.6,34.8,0.0,3.6,230.1,1886.0999999999997,157.9,0.0,2025.25,2043.9999999999998,2025.25,18.749999999999773,None,HR,2026-04-23
2026-01-08 04:00:00+00:00,76.0,402.29999999999995,106.5,14.5,0.0,153.5,893.2,34.8,0.0,3.6,253.5,1937.8999999999999,157.9,0.0,2175.75,2095.7999999999997,2175.75,-79.95000000000027,None,HR,2026-04-23
2026-01-08 05:00:00+00:00,76.0,443.2,124.2,14.1,0.0,150.2,905.9,34.8,0.0,4.0,233.2,1985.6,158.2,0.0,2544.25,2143.7999999999997,2544.25,-400.4500000000003,None,HR,2026-04-23
2026-01-08 06:00:00+00:00,75.2,462.7,128.7,12.7,0.0,132.6,905.5,35.2,4.8,4.4,220.1,1981.9,156.70000000000002,0.0,2827.75,2138.6,2827.75,-689.1500000000001,None,HR,2026-04-23
2026-01-08 07:00:00+00:00,75.2,475.8,129.2,12.4,0.0,134.10000000000002,981.0999999999999,35.6,49.8,4.8,230.8,2128.7999999999997,76.8,0.0,3043.75,2205.6,3043.75,-838.1500000000001,None,HR,2026-04-23
2026-01-08 08:00:00+00:00,76.4,463.5,137.7,12.5,0.0,133.8,1030.7,35.2,121.5,4.0,196.8,2212.1,87.80000000000001,0.0,3131.75,2299.9,3131.75,-831.8499999999999,None,HR,2026-04-23
2026-01-08 09:00:00+00:00,76.4,465.2,140.2,12.4,0.0,131.7,1020.2,34.8,182.2,4.0,178.1,2245.2,105.3,0.0,3119.5,2350.5,3119.5,-769.0,None,HR,2026-04-23
2026-01-08 10:00:00+00:00,76.4,501.7,138.4,12.3,0.0,134.10000000000002,1014.0999999999999,35.2,222.1,4.0,162.1,2300.4,117.20000000000002,0.0,3118.75,2417.6,3118.75,-701.1500000000001,None,HR,2026-04-23
2026-01-08 11:00:00+00:00,75.6,521.3,139.0,12.3,0.0,156.3,992.0,35.6,222.0,4.0,140.5,2298.6,105.1,0.0,3058.75,2403.7,3058.75,-655.0500000000002,None,HR,2026-04-23
2026-01-08 12:00:00+00:00,75.2,530.1,143.3,12.600000000000001,0.0,166.8,1002.3,36.0,203.3,4.0,137.5,2311.1000000000004,78.9,0.0,2963.0,2390.0000000000005,2963.0,-572.9999999999995,None,HR,2026-04-23
2026-01-08 13:00:00+00:00,76.4,537.9,162.5,12.600000000000001,0.0,192.8,989.9,35.2,146.1,5.2,117.3,2275.9,0.0,2.4,2872.0,2275.9,2874.4,-598.5,None,HR,2026-04-23
2026-01-08 14:00:00+00:00,76.4,550.6,174.39999999999998,12.5,0.0,242.3,890.2,34.8,68.9,5.6,117.3,2173.0,0.0,2.4,2837.5,2173.0,2839.9,-666.9000000000001,None,HR,2026-04-23
2026-01-08 15:00:00+00:00,76.4,526.5,198.4,12.600000000000001,0.0,253.9,904.4,34.4,9.2,5.6,80.7,2102.1,0.0,2.4,2926.5,2102.1,2928.9,-826.8000000000002,None,HR,2026-04-23
2026-01-08 16:00:00+00:00,76.4,485.1,197.89999999999998,12.5,0.0,246.3,978.2,35.6,1.6,5.6,66.69999999999999,2105.8999999999996,0.0,2.4,3111.0,2105.8999999999996,3113.4,-1007.5000000000005,None,HR,2026-04-23
2026-01-08 17:00:00+00:00,76.0,485.9,199.0,12.5,0.0,247.0,915.7,35.6,0.0,5.2,55.6,2032.4999999999998,53.2,0.0,3110.5,2085.7,3110.5,-1024.8000000000002,None,HR,2026-04-23
2026-01-08 18:00:00+00:00,76.4,485.3,198.5,12.5,0.0,245.7,862.5,35.6,0.0,5.6,89.7,2011.8,95.6,0.0,3130.25,2107.4,3130.25,-1022.8499999999999,None,HR,2026-04-23
2026-01-08 19:00:00+00:00,76.4,484.6,198.4,11.6,0.0,219.9,863.3,35.6,0.0,5.6,115.9,2011.2999999999997,96.0,0.0,3063.5,2107.2999999999997,3063.5,-956.2000000000003,None,HR,2026-04-23
2026-01-08 20:00:00+00:00,76.4,454.0,198.8,12.1,0.0,209.39999999999998,870.8,35.2,0.0,5.6,138.3,2000.6,80.4,0.0,2978.75,2081.0,2978.75,-897.75,None,HR,2026-04-23
2026-01-08 21:00:00+00:00,76.4,422.70000000000005,198.1,12.0,0.0,187.2,881.7,35.2,0.0,4.0,138.8,1956.1000000000001,78.0,0.0,2742.25,2034.1000000000001,2742.25,-708.1499999999999,None,HR,2026-04-23
2026-01-08 22:00:00+00:00,76.4,450.70000000000005,160.4,12.0,0.0,159.5,887.6,35.2,0.0,4.0,129.8,1915.6,74.5,0.0,2500.5,1990.1,2500.5,-510.4000000000001,None,HR,2026-04-23
2026-01-08 23:00:00+00:00,75.6,451.09999999999997,140.6,12.3,0.0,100.8,677.2,35.2,0.0,3.2,135.1,1631.1,0.0,10.1,2279.0,1631.1,2289.1,-658.0,None,HR,2026-04-23
2026-01-09 00:00:00+00:00,76.0,451.6,142.0,10.9,0.0,98.80000000000001,663.5,35.2,0.0,3.2,160.9,1642.1000000000001,0.0,10.0,2125.0,1642.1000000000001,2135.0,-492.89999999999986,None,HR,2026-04-23
2026-01-09 01:00:00+00:00,76.4,452.8,141.2,10.7,0.0,98.8,643.4000000000001,34.8,0.0,3.6,196.1,1657.8,0.0,9.8,2037.0,1657.8,2046.8,-389.0,None,HR,2026-04-23
2026-01-09 02:00:00+00:00,76.4,452.5,141.4,12.9,0.0,98.5,651.8,34.4,0.0,3.2,203.8,1674.9,0.0,9.0,2003.0,1674.9,2012.0,-337.0999999999999,None,HR,2026-04-23
2026-01-09 03:00:00+00:00,76.4,458.8,141.2,13.2,0.0,103.89999999999999,666.6,34.8,0.0,3.2,204.3,1702.4,0.0,8.7,2031.5,1702.4,2040.2,-337.79999999999995,None,HR,2026-04-23
2026-01-09 04:00:00+00:00,76.4,491.1,141.8,13.299999999999999,0.0,107.1,635.7,35.2,0.0,3.2,293.8,1797.6000000000001,76.60000000000001,0.0,2183.0,1874.2,2183.0,-308.79999999999995,None,HR,2026-04-23
2026-01-09 05:00:00+00:00,76.4,491.3,140.6,13.1,0.0,133.9,815.8,35.2,0.0,5.2,391.0,2102.5,77.9,0.0,2537.5,2180.4,2537.5,-357.0999999999999,None,HR,2026-04-23
2026-01-09 06:00:00+00:00,75.2,491.8,140.8,12.4,0.0,142.0,784.1,35.2,0.8,5.6,446.3,2134.2,164.9,0.0,2819.5,2299.1,2819.5,-520.4000000000001,None,HR,2026-04-23
2026-01-09 07:00:00+00:00,75.2,492.1,139.6,12.0,0.0,140.7,804.8,36.0,11.9,5.6,564.6,2282.5,165.8,0.0,3049.5,2448.3,3049.5,-601.1999999999998,None,HR,2026-04-23
2026-01-09 08:00:00+00:00,76.4,492.1,138.9,12.3,0.0,128.8,799.3000000000001,35.6,29.9,5.6,625.5,2344.4,165.2,0.0,3169.25,2509.6,3169.25,-659.6500000000001,None,HR,2026-04-23
2026-01-09 09:00:00+00:00,76.4,492.7,146.7,12.4,0.0,133.0,830.9,36.0,41.0,5.6,668.5,2443.2,20.900000000000002,0.0,3207.75,2464.1,3207.75,-743.6500000000001,None,HR,2026-04-23
2026-01-09 10:00:00+00:00,76.4,477.1,186.3,12.4,0.0,138.4,824.5999999999999,36.0,43.7,5.6,642.4,2442.8999999999996,0.0,0.0,3249.75,2442.8999999999996,3249.75,-806.8500000000004,None,HR,2026-04-23
2026-01-09 11:00:00+00:00,76.4,470.2,192.60000000000002,12.2,0.0,138.5,715.7,36.0,42.7,5.6,660.5,2350.4,0.2,0.0,3245.5,2350.6,3245.5,-894.9000000000001,None,HR,2026-04-23
2026-01-09 12:00:00+00:00,76.4,445.9,193.2,12.4,0.0,139.39999999999998,837.6,35.2,38.6,4.8,693.9,2477.4,82.30000000000001,0.0,3154.0,2559.7000000000003,3154.0,-594.2999999999997,None,HR,2026-04-23
2026-01-09 13:00:00+00:00,76.4,447.2,193.4,13.1,0.0,164.7,859.0,35.2,28.799999999999997,5.2,694.6,2517.6,82.80000000000001,0.0,3041.5,2600.4,3041.5,-441.0999999999999,None,HR,2026-04-23
2026-01-09 14:00:00+00:00,76.4,478.3,196.9,14.1,0.0,191.5,868.8,35.2,17.1,5.2,710.0,2593.5,131.2,0.0,2975.5,2724.7,2975.5,-250.80000000000018,None,HR,2026-04-23
2026-01-09 15:00:00+00:00,76.4,480.2,199.7,14.4,0.0,191.5,830.8,35.2,4.6000000000000005,4.8,651.0,2488.6,131.2,0.0,2999.75,2619.7999999999997,2999.75,-379.9500000000003,None,HR,2026-04-23
2026-01-09 16:00:00+00:00,76.4,529.4000000000001,201.1,14.5,0.0,190.2,823.0,35.6,1.6,4.8,586.7,2463.3,131.2,0.0,3066.5,2594.5,3066.5,-472.0,None,HR,2026-04-23
2026-01-09 17:00:00+00:00,76.0,543.2,200.8,14.3,0.0,191.5,826.0,36.0,0.4,4.8,465.3,2358.3,131.2,0.0,3030.25,2489.5,3030.25,-540.75,None,HR,2026-04-23
2026-01-09 18:00:00+00:00,76.4,542.7,201.7,14.0,0.0,189.3,835.3,36.0,0.0,4.8,302.6,2202.7999999999997,131.2,0.0,3004.75,2333.9999999999995,3004.75,-670.7500000000005,None,HR,2026-04-23
2026-01-09 19:00:00+00:00,76.4,542.2,200.9,11.5,0.0,178.4,850.5,36.0,0.0,4.8,253.1,2153.8,131.7,0.0,2907.25,2285.5,2907.25,-621.75,None,HR,2026-04-23
2026-01-09 20:00:00+00:00,76.4,492.4,200.4,11.5,0.0,162.4,810.4,36.0,0.0,3.6,367.6,2160.7,0.0,0.5000000000000002,2807.25,2160.7,2807.75,-647.0500000000002,None,HR,2026-04-23
2026-01-09 21:00:00+00:00,76.4,481.0,198.8,11.6,0.0,127.9,801.5,36.0,0.0,3.2,468.5,2204.9,0.0,3.3000000000000003,2607.5,2204.9,2610.8,-405.9000000000001,None,HR,2026-04-23
2026-01-09 22:00:00+00:00,76.4,481.0,198.1,11.1,0.0,127.69999999999999,799.5,36.0,0.0,3.2,287.5,2020.5,0.0,3.3000000000000003,2393.0,2020.5,2396.3,-375.8000000000002,None,HR,2026-04-23
2026-01-09 23:00:00+00:00,76.4,479.7,198.5,11.2,0.0,127.9,650.3000000000001,35.6,0.0,4.0,140.0,1723.6,0.0,171.5,2168.25,1723.6,2339.75,-616.1500000000001,None,HR,2026-04-23
2026-01-10 00:00:00+00:00,76.4,480.5,198.39999999999998,11.5,0.0,127.7,663.2,34.8,0.0,4.0,99.2,1695.7,0.0,251.1,2012.75,1695.7,2263.85,-568.1499999999999,None,HR,2026-04-23
2026-01-10 01:00:00+00:00,76.0,479.9,197.2,11.5,0.0,127.6,655.8,35.6,0.0,4.0,55.800000000000004,1643.3999999999999,0.0,250.29999999999998,1932.75,1643.3999999999999,2183.05,-539.6500000000003,None,HR,2026-04-23
2026-01-10 02:00:00+00:00,76.0,479.1,198.2,12.8,0.0,127.2,635.2,35.6,0.0,3.6,19.8,1587.4999999999998,0.0,250.2,1896.75,1587.4999999999998,2146.95,-559.45,None,HR,2026-04-23
2026-01-10 03:00:00+00:00,76.0,473.4,199.39999999999998,12.8,0.0,127.2,627.9,35.6,0.0,4.0,76.1,1632.3999999999996,0.0,249.9,1897.0,1632.3999999999996,2146.9,-514.5000000000005,None,HR,2026-04-23
2026-01-10 04:00:00+00:00,76.4,529.6,200.0,13.0,0.0,126.9,625.4,35.2,0.0,4.0,115.5,1726.0,0.0,249.89999999999998,1972.75,1726.0,2222.65,-496.6500000000001,None,HR,2026-04-23
2026-01-10 05:00:00+00:00,76.4,541.0999999999999,200.4,12.700000000000001,0.0,126.7,619.2,34.8,0.0,5.2,244.5,1861.0,0.0,213.9,2151.75,1861.0,2365.65,-504.6500000000001,None,HR,2026-04-23
2026-01-10 06:00:00+00:00,75.2,540.9,192.8,12.5,0.0,128.5,633.0,34.8,1.3,6.0,314.4,1939.4,0.0,7.0,2303.5,1939.4,2310.5,-371.0999999999999,None,HR,2026-04-23
2026-01-10 07:00:00+00:00,75.2,540.6,185.3,12.5,0.0,138.20000000000002,728.9,34.8,16.8,6.0,383.1,2121.4,123.5,0.0,2531.75,2244.9,2531.75,-286.8499999999999,None,HR,2026-04-23
2026-01-10 08:00:00+00:00,76.4,541.7,195.3,13.1,0.0,140.9,751.7,35.2,44.3,6.0,479.6,2284.2000000000003,125.0,0.0,2696.0,2409.2000000000003,2696.0,-286.7999999999997,None,HR,2026-04-23
2026-01-10 09:00:00+00:00,76.4,542.0,200.1,13.6,0.0,141.6,763.3,35.6,67.0,6.0,501.9,2347.5,125.39999999999999,0.0,2760.5,2472.9,2760.5,-287.5999999999999,None,HR,2026-04-23
2026-01-10 10:00:00+00:00,76.4,541.2,198.8,13.8,0.0,139.0,794.0,36.0,80.2,3.6,503.2,2386.2,207.2,0.0,2782.75,2593.3999999999996,2782.75,-189.35000000000036,None,HR,2026-04-23
2026-01-10 11:00:00+00:00,76.0,542.3,198.7,14.0,0.0,131.0,782.8000000000001,36.0,90.9,3.6,580.7,2456.0,197.5,0.0,2744.25,2653.5,2744.25,-90.75,None,HR,2026-04-23
2026-01-10 12:00:00+00:00,76.4,537.3,198.5,14.0,0.0,131.39999999999998,762.9,36.0,91.0,3.6,663.1,2514.2,197.7,0.0,2655.25,2711.8999999999996,2655.25,56.649999999999636,None,HR,2026-04-23
2026-01-10 13:00:00+00:00,76.4,536.5,198.4,13.399999999999999,0.0,132.1,816.8,36.0,83.2,3.6,724.8,2621.2,197.6,0.0,2575.25,2818.7999999999997,2575.25,243.54999999999973,None,HR,2026-04-23
2026-01-10 14:00:00+00:00,76.4,536.9,199.3,13.2,0.0,156.8,782.7,36.0,43.2,5.2,792.5,2642.2,197.5,0.0,2574.25,2839.7,2574.25,265.4499999999998,None,HR,2026-04-23
2026-01-10 15:00:00+00:00,76.0,540.0999999999999,199.9,13.2,0.0,177.39999999999998,783.6,36.0,6.7,5.6,832.9000000000001,2671.3999999999996,197.7,0.0,2649.75,2869.0999999999995,2649.75,219.34999999999945,None,HR,2026-04-23
2026-01-10 16:00:00+00:00,76.4,544.0,200.4,13.1,0.0,195.1,802.5,36.0,1.6,5.6,875.0,2749.7,197.5,0.0,2795.75,2947.2,2795.75,151.44999999999982,None,HR,2026-04-23
2026-01-10 17:00:00+00:00,76.4,543.9,199.8,12.6,0.0,198.4,811.0,36.0,0.4,6.0,858.8,2743.3,203.39999999999998,0.0,2803.0,2946.7000000000003,2803.0,143.70000000000027,None,HR,2026-04-23
2026-01-10 18:00:00+00:00,76.4,544.6,200.4,12.0,0.0,196.9,801.8,36.0,0.0,5.6,819.0,2692.7,217.8,0.0,2790.5,2910.5,2790.5,120.0,None,HR,2026-04-23
2026-01-10 19:00:00+00:00,76.4,544.6,199.89999999999998,11.2,0.0,217.8,754.5,36.0,0.0,5.6,741.3,2587.3,245.4,0.0,2734.25,2832.7000000000003,2734.25,98.45000000000027,None,HR,2026-04-23
2026-01-10 20:00:00+00:00,76.4,494.79999999999995,197.1,11.8,0.0,209.5,690.4,35.6,0.0,6.0,649.1,2370.7,223.6,0.0,2678.25,2594.2999999999997,2678.25,-83.95000000000027,None,HR,2026-04-23
2026-01-10 21:00:00+00:00,76.4,479.4,198.6,11.399999999999999,0.0,183.8,655.0,35.6,0.0,5.2,628.8,2274.2,217.7,0.0,2549.25,2491.8999999999996,2549.25,-57.350000000000364,None,HR,2026-04-23
2026-01-10 22:00:00+00:00,76.4,477.7,200.6,11.5,0.0,130.3,627.6,35.6,0.0,3.6,581.6,2144.8999999999996,158.9,0.0,2342.25,2303.7999999999997,2342.25,-38.45000000000027,None,HR,2026-04-23
2026-01-10 23:00:00+00:00,76.4,478.9,200.5,10.9,0.0,105.2,530.3,35.6,0.0,4.0,647.3,2089.0999999999995,0.0,3.2,2124.0,2089.0999999999995,2127.2,-38.100000000000364,None,HR,2026-04-23
2026-01-11 00:00:00+00:00,76.4,479.3,200.9,9.7,0.0,102.8,526.4,35.6,0.0,4.0,686.3,2121.3999999999996,0.0,5.0,1991.25,2121.3999999999996,1996.25,125.14999999999964,None,HR,2026-04-23
