,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 02:00:00+00:00,379.2915,2063.991,155.54,3001.80125,5940.5962500000005,226.42825,91.72274999999999,28.435,676.843,70.26350000000001,0.0,4067.46875,16702.381250000002,0.0,835.2595,14912.82875,16702.381250000002,15748.08825,954.2930000000015,None,PL,2026-04-23
2026-01-05 03:00:00+00:00,378.18825,2143.32875,160.78875,3067.1455,6207.2615,229.075,91.60825,28.411,687.4367500000001,70.90174999999999,0.0,3754.322,16818.4675,0.0,669.77425,15369.65825,16818.4675,16039.4325,779.034999999998,None,PL,2026-04-23
2026-01-05 04:00:00+00:00,380.227,2325.245,162.29475,3295.7645,6585.7175,227.85225,91.34675,28.362,699.01475,71.70400000000001,0.0,3617.36475,17484.893249999997,0.0,484.6725,16342.406500000001,17484.893249999997,16827.079,657.8142499999958,None,PL,2026-04-23
2026-01-05 05:00:00+00:00,382.104,2778.2309999999998,163.235,3488.8675000000003,6963.52775,228.55575,91.12825,28.103,693.51575,71.10900000000001,0.0,3414.10775,18302.48475,0.0,99.079,18313.88725,18302.48475,18412.96625,-110.48150000000169,None,PL,2026-04-23
2026-01-05 06:00:00+00:00,383.6755,3576.17425,164.49475,3218.325,7506.47025,218.5435,125.76125,40.66,697.20925,71.9855,57.622,3016.753,19077.67425,34.336,0.0,19744.222,19112.01025,19744.222,-632.2117500000022,None,PL,2026-04-23
2026-01-05 07:00:00+00:00,383.95525,3729.33125,171.73175,3944.3185000000003,7583.13575,219.4205,126.0425,41.098,691.98225,71.7535,858.9685000000001,2534.77725,20356.514999999996,0.0,9.836500000000001,20815.442750000002,20356.514999999996,20825.279250000003,-468.76425000000745,None,PL,2026-04-23
2026-01-05 08:00:00+00:00,386.24125000000004,3932.34,175.4865,4016.08525,7909.8415,220.79925,98.49675,31.969,697.68175,72.37774999999999,2467.645,2008.637,22017.601,0.0,8.9405,21605.781499999997,22017.601,21614.721999999998,402.8790000000008,None,PL,2026-04-23
2026-01-05 09:00:00+00:00,383.274,3958.8925,174.37574999999998,3741.72025,8260.677,220.25225,93.74175,30.362,701.1575,72.475,3763.6785,1543.5375,22944.144,111.91125,0.0,21954.9525,23056.05525,21954.9525,1101.1027500000018,None,PL,2026-04-23
2026-01-05 10:00:00+00:00,383.0045,4155.8765,171.3465,3805.20775,7983.925749999999,220.02375,92.92075,50.192,705.495,72.99199999999999,4259.9442500000005,1142.1045,23043.03325,112.68675,0.0,21991.26525,23155.72,21991.26525,1164.4547500000008,None,PL,2026-04-23
2026-01-05 11:00:00+00:00,384.20550000000003,4308.8817500000005,170.60275000000001,3927.099,8235.926749999999,222.11075,93.25025,30.27,711.74,73.57225,3796.242,944.7737500000001,22898.674750000006,111.73575,0.0,22232.46975,23010.410500000005,22232.46975,777.9407500000052,None,PL,2026-04-23
2026-01-05 12:00:00+00:00,381.80925,4316.2405,167.846,3887.32775,8515.187,232.507,93.06825,30.215,717.6995,74.053,2809.22975,966.71025,22191.893249999997,112.60025,0.0,22657.24325,22304.493499999997,22657.24325,-352.7497500000027,None,PL,2026-04-23
2026-01-05 13:00:00+00:00,382.95875,4310.61875,164.711,4092.6637499999997,8529.148249999998,235.0645,106.57,34.792,721.9935,74.47025,1536.7665,1145.5085,21335.26575,36.55575,0.0,22586.55975,21371.8215,22586.55975,-1214.7382500000022,None,PL,2026-04-23
2026-01-05 14:00:00+00:00,384.1655,4487.940250000001,164.3985,4142.3965,8509.519250000001,239.5085,137.49075,73.89474999999999,721.5835,74.10925,339.62075,1319.06825,20593.695750000003,297.48900000000003,0.0,22456.125249999997,20891.184750000004,22456.125249999997,-1564.9404999999933,None,PL,2026-04-23
2026-01-05 15:00:00+00:00,386.139,4507.64425,161.83325,3595.2165,8530.18575,240.263,141.237,242.889,723.57225,74.56725,0.0,1560.06625,20163.613500000003,601.8925,0.0,22860.18425,20765.506000000005,22860.18425,-2094.6782499999936,None,PL,2026-04-23
2026-01-05 16:00:00+00:00,385.2385,4641.96375,159.2625,4122.4405,8108.4267500000005,240.81799999999998,140.99200000000002,256.46475,724.56825,74.479,0.0,1780.2655,20634.9195,590.20275,0.0,22762.96225,21225.12225,22762.96225,-1537.8400000000001,None,PL,2026-04-23
2026-01-05 17:00:00+00:00,387.637,4604.30975,155.19,4248.261,7770.92175,241.61975,132.03924999999998,180.8085,723.22675,74.35675,0.0,1915.0645,20433.435000000005,392.35875,0.0,22523.567,20825.793750000004,22523.567,-1697.7732499999947,None,PL,2026-04-23
2026-01-05 18:00:00+00:00,385.76725,4571.3255,155.29975,4212.534,7568.19925,241.42425,120.08500000000001,133.27625,721.68775,74.2045,0.0,1927.8955,20111.698999999997,367.24350000000004,0.0,22390.0125,20478.942499999997,22390.0125,-1911.0700000000033,None,PL,2026-04-23
2026-01-05 19:00:00+00:00,386.21074999999996,4453.83825,156.7,4255.0244999999995,7533.269,242.10475,100.87100000000001,32.865,725.73975,74.5885,0.0,1919.6532499999998,19880.86475,160.166,0.0,21800.92025,20041.03075,21800.92025,-1759.8894999999975,None,PL,2026-04-23
2026-01-05 20:00:00+00:00,384.8705,4428.445,156.058,4349.7865,8120.292,242.28775000000002,93.37625,30.375,719.41975,73.64725,0.0,1791.16875,20389.726750000005,0.0,3.903,20669.54375,20389.726750000005,20673.44675,-283.7199999999939,None,PL,2026-04-23
2026-01-05 21:00:00+00:00,378.0815,4314.6357499999995,152.2235,4332.7785,8141.795,242.10275000000001,93.36125,30.377,699.84275,72.026,0.0,1590.93525,20048.15925,0.0,5.489,19698.54225,20048.15925,19704.03125,344.1280000000006,None,PL,2026-04-23
2026-01-05 22:00:00+00:00,379.863,3544.82875,159.39875,4331.70875,7931.54175,242.08425,93.80275,30.569,699.74675,71.96199999999999,0.0,1356.30225,18841.807999999997,0.0,62.557249999999996,18355.39225,18841.807999999997,18417.949500000002,423.8584999999948,None,PL,2026-04-23
2026-01-05 23:00:00+00:00,379.16,3137.88175,159.40575,4342.08725,7538.0815,240.674,92.80525,29.189,709.83775,72.66775,0.0,1236.0495,17937.839500000002,0.0,311.2085,17452.81725,17937.839500000002,17764.02575,173.81375000000116,None,PL,2026-04-23
2026-01-06 00:00:00+00:00,376.36225,3173.479,159.13175,4338.36675,7084.5067500000005,237.09,92.479,29.168,709.54125,72.65325,0.0,1147.3865,17420.1645,0.0,537.97325,16789.301,17420.1645,17327.27425,92.89025000000038,None,PL,2026-04-23
2026-01-06 01:00:00+00:00,379.0245,3195.80825,158.09300000000002,4369.4545,7195.9935000000005,232.79825,92.7035,29.199,703.92475,72.208,0.0,1167.2337499999999,17596.441,0.0,671.2875,16440.51725,17596.441,17111.80475,484.63624999999956,None,PL,2026-04-23
2026-01-06 02:00:00+00:00,379.69675,3061.1485000000002,161.3285,4326.41525,7279.6745,230.5565,92.642,29.154,702.15975,72.013,0.0,1115.3245,17450.113250000002,0.0,668.59225,16412.6575,17450.113250000002,17081.249750000003,368.8634999999995,None,PL,2026-04-23
2026-01-06 03:00:00+00:00,381.85075,3111.1295,155.905,4276.4575,7265.462750000001,233.44275,92.56925,29.129,704.53325,72.18424999999999,0.0,1141.26525,17463.929250000005,0.0,484.6255,16448.864,17463.929250000005,16933.4895,530.439750000005,None,PL,2026-04-23
2026-01-06 04:00:00+00:00,378.289,3165.97325,157.54525,4240.0515,7339.6285,233.742,92.30924999999999,29.062,704.7155,72.226,0.0,1224.68475,17638.227,0.0,14.56925,16691.51825,17638.227,16706.0875,932.1394999999975,None,PL,2026-04-23
2026-01-06 05:00:00+00:00,377.9585,3943.6545,158.919,4341.0965,7977.018749999999,233.37975,92.04925,28.853,701.68725,71.94075,0.0,1311.696,19238.253249999998,0.0,14.34,17119.23175,19238.253249999998,17133.57175,2104.681499999999,None,PL,2026-04-23
2026-01-06 06:00:00+00:00,380.03475,4385.822,163.16625,4481.97425,8891.20975,233.45175,106.6285,33.748,712.9282499999999,73.35675,32.5725,1325.24775,20820.140499999998,0.0,13.00525,17569.4635,20820.140499999998,17582.46875,3237.6717499999977,None,PL,2026-04-23
2026-01-06 07:00:00+00:00,380.33675,4780.657,167.1535,4513.083,9132.152,234.00425,106.673,33.744,713.9465,73.506,652.313,1337.8975,22125.4665,0.0,12.94775,18473.69425,22125.4665,18486.642,3638.824499999999,None,PL,2026-04-23
2026-01-06 08:00:00+00:00,379.83799999999997,4515.6845,168.92825,4148.1395,8782.616750000001,233.288,98.824,31.159,718.2535,73.95025,2340.994,1205.44425,22697.120000000003,0.0,9.9445,19374.35475,22697.120000000003,19384.29925,3312.8207500000026,None,PL,2026-04-23
2026-01-06 09:00:00+00:00,373.9585,4417.3765,165.38175,3741.99925,8658.865,233.415,92.5445,28.976,720.9525,74.23275,3695.045,1011.6225,23214.36925,0.0,9.10275,19732.8215,23214.36925,19741.924249999996,3472.4450000000033,None,PL,2026-04-23
2026-01-06 10:00:00+00:00,375.036,4216.864,164.7575,3687.4312499999996,8392.41225,229.576,91.66275,28.724,715.627,73.71175,4542.43375,836.23825,23354.474499999993,0.0,9.06425,20026.6115,23354.474499999993,20035.67575,3318.7987499999945,None,PL,2026-04-23
2026-01-06 11:00:00+00:00,374.15425,4107.17475,166.28275,3950.89,8274.14875,229.7365,92.24799999999999,28.87,712.8105,73.457,4244.393,744.48875,22998.654249999996,0.0,9.10225,20425.379249999998,22998.654249999996,20434.481499999998,2564.172749999998,None,PL,2026-04-23
2026-01-06 12:00:00+00:00,376.5695,4254.0625,167.595,4098.35775,8768.17125,231.00325,92.13125,28.814,711.1205,73.23125,3110.946,712.69125,22624.6935,0.0,9.10225,20904.70125,22624.6935,20913.803499999998,1710.890000000003,None,PL,2026-04-23
2026-01-06 13:00:00+00:00,379.32624999999996,4273.9005,162.406,4123.4785,9027.08025,229.11625,94.957,29.862,715.2925,73.7095,1520.7215,801.83925,21431.6895,0.0,8.79675,20579.86075,21431.6895,20588.6575,843.0319999999992,None,PL,2026-04-23
2026-01-06 14:00:00+00:00,381.21275,4195.614,160.24849999999998,4180.92425,8666.809,228.87375,106.72200000000001,53.924749999999996,717.2235000000001,73.8395,271.6325,967.93075,20004.955249999995,92.5705,0.0,20330.881,20097.525749999997,20330.881,-233.35525000000416,None,PL,2026-04-23
2026-01-06 15:00:00+00:00,378.67650000000003,4396.83,156.421,4269.6815,8593.94875,229.042,133.71425,179.834,719.54625,73.98825,0.0,1270.8027499999998,20402.485249999998,442.17375,0.0,20677.3715,20844.659,20677.3715,167.28749999999854,None,PL,2026-04-23
2026-01-06 16:00:00+00:00,382.2105,4433.287249999999,158.025,4325.0845,8215.13625,228.74975,133.95975,213.68525,720.158,74.0805,0.0,1547.2435,20431.620249999996,609.388,0.0,20737.395,21041.008249999995,20737.395,303.6132499999949,None,PL,2026-04-23
2026-01-06 17:00:00+00:00,379.06675,4400.46975,157.8615,3822.50675,8367.504500000001,228.8225,130.927,183.21675,717.88725,73.87950000000001,0.0,1730.43125,20192.5735,563.995,0.0,20800.684,20756.568499999998,20800.684,-44.11550000000352,None,PL,2026-04-23
2026-01-06 18:00:00+00:00,376.7225,4244.207,155.06125,4404.4484999999995,7785.4265,229.88225,100.36975,86.299,720.3035,74.03175,0.0,1943.6154999999999,20120.367499999997,322.91025,0.0,20858.909,20443.277749999997,20858.909,-415.6312500000022,None,PL,2026-04-23
2026-01-06 19:00:00+00:00,376.63375,3646.42025,153.19575,3858.11475,8013.94525,229.64475000000002,92.22149999999999,83.52725,715.38,73.5985,0.0,1943.7785,19186.46025,325.724,0.0,20629.624,19512.18425,20629.624,-1117.4397500000014,None,PL,2026-04-23
2026-01-06 20:00:00+00:00,376.2325,3526.79,153.8305,3577.9485,8036.39275,229.37125,92.1125,28.885,705.32825,72.279,0.0,1782.3995,18581.56975,0.0,9.51225,19620.853,18581.56975,19630.36525,-1048.7955000000002,None,PL,2026-04-23
2026-01-06 21:00:00+00:00,375.5705,3384.64075,152.89475,3660.485,7679.122,229.00825,92.182,28.85,699.3005,71.69725,0.0,1562.058,17935.809,0.0,9.37875,18692.54825,17935.809,18701.927,-766.1179999999986,None,PL,2026-04-23
2026-01-06 22:00:00+00:00,376.77975000000004,3207.724,154.4255,3729.46525,7337.75775,228.5775,92.3485,29.013,698.546,71.60525,0.0,1371.90175,17298.14425,0.0,159.90224999999998,17674.06325,17298.14425,17833.9655,-535.8212499999972,None,PL,2026-04-23
2026-01-06 23:00:00+00:00,375.01075,3012.97925,153.03975,3772.6515,7131.3255,227.73225000000002,87.56275,29.046,702.8625,71.20475,0.0,1276.4185,16839.8335,0.0,509.13775,16985.9465,16839.8335,17495.08425,-655.2507499999992,None,PL,2026-04-23
2026-01-07 00:00:00+00:00,374.76525,3061.8655,155.81650000000002,3630.2615,7270.05375,226.61625,87.53375,29.09,698.674,70.69975,0.0,1191.24825,16796.6245,0.0,698.9055,16685.08325,16796.6245,17383.98875,-587.3642499999987,None,PL,2026-04-23
2026-01-07 01:00:00+00:00,374.14,3096.87725,156.34825,3610.72425,7109.19075,226.56900000000002,87.55125,29.021,690.5717500000001,69.90975,0.0,1114.9505,16565.853750000002,0.0,759.76,16517.6895,16565.853750000002,17277.4495,-711.5957499999968,None,PL,2026-04-23
2026-01-07 02:00:00+00:00,371.44425,3086.4435,156.10925,3737.1955,7058.145,226.27100000000002,87.51625,28.981,687.20775,69.56400000000001,0.0,894.0097499999999,16402.88725,0.0,758.479,16519.35125,16402.88725,17277.83025,-874.9429999999993,None,PL,2026-04-23
2026-01-07 03:00:00+00:00,371.53525,3214.65025,161.5225,3668.33425,7249.671,227.43124999999998,87.43424999999999,28.973,684.665,69.32650000000001,0.0,805.72775,16569.271,0.0,626.7625,17064.45275,16569.271,17691.21525,-1121.9442500000005,None,PL,2026-04-23
2026-01-07 04:00:00+00:00,375.58025,3549.3445,163.82575,4017.697,7902.24,221.88825,87.18375,28.961,684.68,69.37950000000001,0.0,689.04675,17789.82675,0.0,418.22225000000003,18434.962,17789.82675,18853.18425,-1063.3574999999983,None,PL,2026-04-23
2026-01-07 05:00:00+00:00,374.3885,4570.9665,165.5445,4263.77975,9663.374749999999,223.5625,87.16975,28.734,692.0715,70.05025,0.0,686.656,20826.298,0.0,9.722000000000001,21856.476,20826.298,21866.198,-1039.9000000000015,None,PL,2026-04-23
2026-01-07 06:00:00+00:00,377.52625,4959.5015,164.39350000000002,4345.21125,10882.8845,224.56175000000002,96.2975,55.329,691.287,70.319,38.24725,701.6205,22607.179000000004,0.0,5.193,23909.404000000002,22607.179000000004,23914.597,-1307.4179999999978,None,PL,2026-04-23
2026-01-07 07:00:00+00:00,377.29725,5336.48975,164.3585,4353.0287499999995,11009.24625,225.012,119.821,57.72125,688.74375,70.03025,296.2455,772.69525,23470.6895,37.747749999999996,0.0,24993.684,23508.43725,24993.684,-1485.246750000002,None,PL,2026-04-23
2026-01-07 08:00:00+00:00,372.6135,5311.0895,169.14275,4362.37025,10888.48625,224.64600000000002,88.81275,30.497,672.0137500000001,68.25975,1049.05475,868.525,24105.511250000003,0.0,3.235,25604.4685,24105.511250000003,25607.7035,-1502.1922499999964,None,PL,2026-04-23
2026-01-07 09:00:00+00:00,375.5585,5240.379,165.132,4149.5775,10820.9505,232.91649999999998,83.4305,28.875,673.92875,68.4325,1964.53475,808.51325,24612.22875,0.0,3.683,25823.957,24612.22875,25827.64,-1215.411250000001,None,PL,2026-04-23
2026-01-07 10:00:00+00:00,374.37225,5122.71675,163.79625000000001,4256.3994999999995,10610.938999999998,236.1695,82.781,28.596,679.2737500000001,68.99,2589.201,717.74675,24930.98175,0.0,3.22525,25905.01175,24930.98175,25908.237,-977.255250000002,None,PL,2026-04-23
2026-01-07 11:00:00+00:00,372.1435,5122.0287499999995,161.4475,3921.897,10644.12925,235.054,80.0805,28.733,674.0762500000001,68.59775,2733.02025,741.44525,24782.653000000002,0.0,3.74975,25983.63275,24782.653000000002,25987.3825,-1204.7294999999976,None,PL,2026-04-23
2026-01-07 12:00:00+00:00,374.66,5268.2415,160.48149999999998,3749.71075,10642.84075,232.6685,80.06524999999999,28.689,674.5515,68.61275,2253.798,837.329,24371.6485,0.0,3.6925,25847.060250000002,24371.6485,25850.752750000003,-1479.104250000004,None,PL,2026-04-23
2026-01-07 13:00:00+00:00,376.61575,5389.12325,159.20525,3907.03025,10804.50425,228.22125,80.593,35.022,680.4045,69.20275,1286.82275,921.7302500000001,23938.475250000003,51.0295,0.0,25553.589,23989.504750000004,25553.589,-1564.0842499999962,None,PL,2026-04-23
2026-01-07 14:00:00+00:00,350.2475,5237.57425,159.36275,4296.906,10944.0365,229.2045,111.2025,126.76650000000001,686.86825,69.8035,315.54575,944.3665,23471.884500000004,484.9525,0.0,25282.52075,23956.837000000003,25282.52075,-1325.6837499999965,None,PL,2026-04-23
2026-01-07 15:00:00+00:00,357.20325,5070.32125,160.3965,4388.1565,11114.248749999999,229.4925,126.3075,200.16175,692.75075,70.377,0.0,1132.65625,23542.071999999996,733.7860000000001,0.0,25754.096250000002,24275.857999999997,25754.096250000002,-1478.2382500000058,None,PL,2026-04-23
2026-01-07 16:00:00+00:00,353.651,5032.115,161.79274999999998,4342.8135,10938.358250000001,230.22899999999998,127.17525,167.567,697.89625,70.9005,0.0,1426.42225,23548.92075,684.71275,0.0,25653.242,24233.6335,25653.242,-1419.6084999999985,None,PL,2026-04-23
2026-01-07 17:00:00+00:00,356.1525,5096.89825,163.3065,4293.31675,11257.695,231.279,104.88225,125.33449999999999,688.9952499999999,69.98825,0.0,1589.1422499999999,23976.990499999996,418.9535,0.0,25468.52025,24395.943999999996,25468.52025,-1072.5762500000055,None,PL,2026-04-23
2026-01-07 18:00:00+00:00,354.94975,5178.9307499999995,164.0255,4327.44675,11185.857750000001,232.2225,85.58775,106.17175,690.9137499999999,70.16575,0.0,1805.9165,24202.1885,386.937,0.0,25433.994749999998,24589.125500000002,25433.994749999998,-844.8692499999961,None,PL,2026-04-23
2026-01-07 19:00:00+00:00,352.73775,5153.223,163.0845,4431.7635,10855.01025,231.626,77.74425,37.1335,686.7669999999999,69.8395,0.0,1838.6837500000001,23897.612999999998,200.8515,0.0,24859.9015,24098.4645,24859.9015,-761.4370000000017,None,PL,2026-04-23
2026-01-07 20:00:00+00:00,351.04200000000003,4833.60125,159.028,4343.873,10068.1595,231.83974999999998,77.5865,28.715,688.0845,69.83275,0.0,1710.6467499999999,22562.409000000003,29.391,0.0,23147.65175,22591.800000000003,23147.65175,-555.851749999998,None,PL,2026-04-23
2026-01-07 21:00:00+00:00,350.07925,4228.0045,160.51375000000002,4151.40525,9358.097,233.1685,77.5805,28.679,685.97275,69.58825,0.0,1577.54425,20920.633,0.0,7.49425,21767.94825,20920.633,21775.4425,-854.8094999999994,None,PL,2026-04-23
2026-01-07 22:00:00+00:00,348.626,3469.50925,163.891,3802.28425,8698.061,237.776,77.8205,28.909,683.59925,69.168,0.0,1625.8425,19205.486750000004,0.0,112.59575000000001,20329.2295,19205.486750000004,20441.82525,-1236.338499999998,None,PL,2026-04-23
2026-01-07 23:00:00+00:00,347.57925,3444.61125,163.63925,3994.988,8513.2665,241.23,75.17775,27.601,684.3265,68.077,0.0,1615.31325,19175.809749999997,0.0,548.4485,19404.144,19175.809749999997,19952.5925,-776.7827500000021,None,PL,2026-04-23
2026-01-08 00:00:00+00:00,347.677,3530.9432500000003,163.729,3883.959,8247.69,240.8015,72.91725,27.595,682.16025,67.8565,0.0,1477.20625,18742.535000000003,0.0,690.57125,18961.22975,18742.535000000003,19651.801,-909.265999999996,None,PL,2026-04-23
2026-01-08 01:00:00+00:00,344.44825000000003,3487.3395,164.28549999999998,4080.6440000000002,8125.97625,239.89675,72.83775,27.57,671.3305,66.773,0.0,1531.6905,18812.792,0.0,689.717,18681.001,18812.792,19370.718,-557.9259999999995,None,PL,2026-04-23
2026-01-08 02:00:00+00:00,345.9355,3442.69575,164.54275,3928.00875,8178.281000000001,238.50975,72.65899999999999,27.517,677.0105,67.35249999999999,0.0,1440.0395,18582.552,0.0,688.026,18852.0485,18582.552,19540.074500000002,-957.5225000000028,None,PL,2026-04-23
2026-01-08 03:00:00+00:00,344.15825,3478.32075,165.598,3935.3019999999997,8272.324499999999,237.798,72.47125,27.436,679.21225,67.61025000000001,0.0,1412.53025,18692.7615,0.0,686.42525,19261.63725,18692.7615,19948.0625,-1255.3009999999995,None,PL,2026-04-23
2026-01-08 04:00:00+00:00,346.153,3845.0795,165.16475,4183.687,8666.488000000001,237.80425,72.43975,27.417,668.55925,66.5215,0.0,1453.3397499999999,19732.65375,0.0,588.26,20381.678249999997,19732.65375,20969.938249999996,-1237.2844999999943,None,PL,2026-04-23
2026-01-08 05:00:00+00:00,343.04,4925.43525,163.859,4244.50225,10089.0125,237.42025,70.29575,27.336,668.7265,66.6215,0.0,1350.73925,22186.988250000002,128.50324999999998,0.0,23242.3035,22315.491500000004,23242.3035,-926.8119999999981,None,PL,2026-04-23
2026-01-08 06:00:00+00:00,348.3725,5472.604,164.539,4347.098,10281.8565,237.86950000000002,82.0075,41.2705,673.87825,67.31275,40.844249999999995,1430.40275,23188.055500000002,168.6695,0.0,24990.30925,23356.725000000002,24990.30925,-1633.5842499999962,None,PL,2026-04-23
