,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-07 00:00:00+00:00,1153.02625,23.443,0.018,1588.13375,2764.621,0.0,0.0,960.5,2764.621,960.5,1804.121,None,SE_1,2026-04-23
2026-04-07 01:00:00+00:00,1254.64375,24.186500000000002,0.018,1672.65925,2951.5074999999997,0.0,0.0,905.75,2951.5074999999997,905.75,2045.7574999999997,None,SE_1,2026-04-23
2026-04-07 02:00:00+00:00,1432.75275,24.36975,0.018,1808.492,3265.6325,0.0,0.0,1086.5,3265.6325,1086.5,2179.1325,None,SE_1,2026-04-23
2026-04-07 03:00:00+00:00,1919.862,24.39875,0.01975,1903.853,3848.1335,0.0,0.0,1197.0,3848.1335,1197.0,2651.1335,None,SE_1,2026-04-23
2026-04-07 04:00:00+00:00,1783.43225,24.38875,0.08075,1831.4022499999999,3639.304,0.0,0.0,1309.0,3639.304,1309.0,2330.304,None,SE_1,2026-04-23
2026-04-07 05:00:00+00:00,2285.80975,24.458,0.28775,1683.9589999999998,3994.5144999999998,0.0,0.0,1170.75,3994.5144999999998,1170.75,2823.7644999999998,None,SE_1,2026-04-23
2026-04-07 06:00:00+00:00,2366.297,24.5065,0.649,1561.1215,3952.5739999999996,0.0,0.0,1063.5,3952.5739999999996,1063.5,2889.0739999999996,None,SE_1,2026-04-23
2026-04-07 07:00:00+00:00,2285.0605,24.498,1.1465,1272.0140000000001,3582.719,0.0,0.0,1092.0,3582.719,1092.0,2490.719,None,SE_1,2026-04-23
2026-04-07 08:00:00+00:00,1836.25375,24.43175,1.7645,1194.42975,3056.87975,0.0,0.0,1193.75,3056.87975,1193.75,1863.12975,None,SE_1,2026-04-23
2026-04-07 09:00:00+00:00,1746.318,24.3795,2.2555,1155.89825,2928.8512499999997,0.0,0.0,1137.75,2928.8512499999997,1137.75,1791.1012499999997,None,SE_1,2026-04-23
2026-04-07 10:00:00+00:00,2121.37575,24.51175,2.7555,1008.07875,3156.7217500000006,0.0,0.0,964.5,3156.7217500000006,964.5,2192.2217500000006,None,SE_1,2026-04-23
2026-04-07 11:00:00+00:00,2124.78975,24.56,2.9195,953.0595000000001,3105.3287499999997,0.0,0.0,1096.0,3105.3287499999997,1096.0,2009.3287499999997,None,SE_1,2026-04-23
2026-04-07 12:00:00+00:00,1517.24525,24.65975,3.14725,901.2465,2446.29875,0.0,0.0,960.0,2446.29875,960.0,1486.29875,None,SE_1,2026-04-23
2026-04-07 13:00:00+00:00,1586.4215,24.61625,2.48325,843.09325,2456.61425,0.0,0.0,850.25,2456.61425,850.25,1606.36425,None,SE_1,2026-04-23
2026-04-07 14:00:00+00:00,1680.914,24.5265,1.7650000000000001,735.6985,2442.904,0.0,0.0,914.75,2442.904,914.75,1528.154,None,SE_1,2026-04-23
2026-04-07 15:00:00+00:00,2745.97075,24.4355,1.045,616.45025,3387.9015,0.0,0.0,1030.0,3387.9015,1030.0,2357.9015,None,SE_1,2026-04-23
2026-04-07 16:00:00+00:00,2854.50675,24.342,0.40025,705.45375,3584.7027500000004,0.0,0.0,1162.25,3584.7027500000004,1162.25,2422.4527500000004,None,SE_1,2026-04-23
2026-04-07 17:00:00+00:00,2791.49375,24.512999999999998,0.055,734.28525,3550.3469999999998,0.0,0.0,1040.25,3550.3469999999998,1040.25,2510.0969999999998,None,SE_1,2026-04-23
2026-04-07 18:00:00+00:00,2676.8602499999997,24.515,0.0315,759.2365,3460.6432499999996,0.0,0.0,788.75,3460.6432499999996,788.75,2671.8932499999996,None,SE_1,2026-04-23
2026-04-07 19:00:00+00:00,2666.775,24.44875,0.03275,766.0605,3457.317,0.0,0.0,862.75,3457.317,862.75,2594.567,None,SE_1,2026-04-23
2026-04-07 20:00:00+00:00,2528.92925,23.9835,0.033,760.0364999999999,3312.98225,0.0,0.0,968.25,3312.98225,968.25,2344.73225,None,SE_1,2026-04-23
2026-04-07 21:00:00+00:00,2409.99575,23.257,0.0315,674.10175,3107.3860000000004,0.0,0.0,1020.5,3107.3860000000004,1020.5,2086.8860000000004,None,SE_1,2026-04-23
2026-04-07 22:00:00+00:00,2230.8540000000003,11.221,0.02975,597.6715,2839.7762500000003,0.0,0.0,969.75,2839.7762500000003,969.75,1870.0262500000003,None,SE_1,2026-04-23
2026-04-07 23:00:00+00:00,2211.3912499999997,11.22,0.029,498.6435,2721.2837499999996,0.0,0.0,916.75,2721.2837499999996,916.75,1804.5337499999996,None,SE_1,2026-04-23
2026-04-08 00:00:00+00:00,2224.26325,11.254999999999999,0.029,438.702,2674.24925,0.0,0.0,931.75,2674.24925,931.75,1742.4992499999998,None,SE_1,2026-04-23
2026-04-08 01:00:00+00:00,2243.777,11.238,0.029,390.80525,2645.8492499999998,0.0,0.0,1065.75,2645.8492499999998,1065.75,1580.0992499999998,None,SE_1,2026-04-23
2026-04-08 02:00:00+00:00,2223.18075,11.236,0.029,377.859,2612.30475,0.0,0.0,1125.25,2612.30475,1125.25,1487.0547499999998,None,SE_1,2026-04-23
2026-04-08 03:00:00+00:00,2370.4764999999998,13.1055,0.03175,326.11575,2709.7295,0.0,0.0,1140.0,2709.7295,1140.0,1569.7295,None,SE_1,2026-04-23
2026-04-08 04:00:00+00:00,2742.279,13.0785,0.26875,289.954,3045.5802500000004,0.0,0.0,1249.75,3045.5802500000004,1249.75,1795.8302500000004,None,SE_1,2026-04-23
2026-04-08 05:00:00+00:00,2918.803,13.0965,1.461,234.4105,3167.7709999999997,0.0,0.0,1198.75,3167.7709999999997,1198.75,1969.0209999999997,None,SE_1,2026-04-23
2026-04-08 06:00:00+00:00,2834.20475,13.1375,3.166,181.157,3031.66525,0.0,0.0,1075.75,3031.66525,1075.75,1955.91525,None,SE_1,2026-04-23
2026-04-08 07:00:00+00:00,2739.116,13.15125,5.8942499999999995,149.56625,2907.7277499999996,0.0,0.0,1068.5,2907.7277499999996,1068.5,1839.2277499999996,None,SE_1,2026-04-23
2026-04-08 08:00:00+00:00,2378.93375,13.1775,8.71875,160.6045,2561.4345,0.0,0.0,1160.5,2561.4345,1160.5,1400.9344999999998,None,SE_1,2026-04-23
2026-04-08 09:00:00+00:00,2384.031,13.16075,10.6935,156.5525,2564.43775,0.0,0.0,1348.75,2564.43775,1348.75,1215.68775,None,SE_1,2026-04-23
2026-04-08 10:00:00+00:00,1984.8242500000001,11.7335,10.69825,140.1535,2147.4095,0.0,0.0,1221.25,2147.4095,1221.25,926.1595000000002,None,SE_1,2026-04-23
2026-04-08 11:00:00+00:00,1787.2005000000001,11.277000000000001,11.005749999999999,147.3295,1956.8127500000003,0.0,0.0,1088.5,1956.8127500000003,1088.5,868.3127500000003,None,SE_1,2026-04-23
2026-04-08 12:00:00+00:00,1816.65075,11.282,11.05725,177.4745,2016.4645,0.0,0.0,1138.5,2016.4645,1138.5,877.9645,None,SE_1,2026-04-23
2026-04-08 13:00:00+00:00,1894.5555,11.257,9.59,207.0965,2122.499,0.0,0.0,1080.75,2122.499,1080.75,1041.7489999999998,None,SE_1,2026-04-23
2026-04-08 14:00:00+00:00,2169.1845000000003,12.04275,6.401,226.974,2414.6022500000004,0.0,0.0,1081.0,2414.6022500000004,1081.0,1333.6022500000004,None,SE_1,2026-04-23
2026-04-08 15:00:00+00:00,2403.39275,12.2465,3.54025,313.92025,2733.0997500000003,0.0,0.0,1105.25,2733.0997500000003,1105.25,1627.8497500000003,None,SE_1,2026-04-23
2026-04-08 16:00:00+00:00,2411.48925,12.1995,1.193,443.0115,2867.8932500000005,0.0,0.0,1134.25,2867.8932500000005,1134.25,1733.6432500000005,None,SE_1,2026-04-23
2026-04-08 17:00:00+00:00,2418.18,12.25825,0.157,592.28025,3022.8755,0.0,0.0,1041.75,3022.8755,1041.75,1981.1255,None,SE_1,2026-04-23
2026-04-08 18:00:00+00:00,2389.48075,11.482,0.0395,769.997,3170.99925,0.0,0.0,1172.5,3170.99925,1172.5,1998.4992499999998,None,SE_1,2026-04-23
2026-04-08 19:00:00+00:00,2397.17125,11.231,0.0315,961.8077499999999,3370.2415,0.0,0.0,1157.75,3370.2415,1157.75,2212.4915,None,SE_1,2026-04-23
2026-04-08 20:00:00+00:00,2322.33725,13.501999999999999,0.0335,1191.9535,3527.82625,0.0,0.0,1192.75,3527.82625,1192.75,2335.07625,None,SE_1,2026-04-23
2026-04-08 21:00:00+00:00,1970.2,13.504999999999999,0.0295,1450.13925,3433.87375,0.0,0.0,1273.25,3433.87375,1273.25,2160.62375,None,SE_1,2026-04-23
2026-04-08 22:00:00+00:00,1363.91075,13.526,0.0285,1615.87925,2993.3445,0.0,0.0,972.25,2993.3445,972.25,2021.0945000000002,None,SE_1,2026-04-23
2026-04-08 23:00:00+00:00,1364.5507499999999,11.25,0.0295,1715.155,3090.9852499999997,0.0,0.0,861.25,3090.9852499999997,861.25,2229.7352499999997,None,SE_1,2026-04-23
2026-04-09 00:00:00+00:00,1324.757,11.255,0.0345,1712.3145,3048.361,0.0,0.0,729.25,3048.361,729.25,2319.111,None,SE_1,2026-04-23
2026-04-09 01:00:00+00:00,1358.2355,11.277999999999999,0.035,1687.9745,3057.523,0.0,0.0,819.0,3057.523,819.0,2238.523,None,SE_1,2026-04-23
2026-04-09 02:00:00+00:00,1459.1255,13.498,0.0335,1672.95175,3145.6087500000003,0.0,0.0,1066.25,3145.6087500000003,1066.25,2079.3587500000003,None,SE_1,2026-04-23
2026-04-09 03:00:00+00:00,1506.33075,13.499,0.04425,1691.40325,3211.27725,0.0,0.0,1139.0,3211.27725,1139.0,2072.27725,None,SE_1,2026-04-23
2026-04-09 04:00:00+00:00,1451.346,13.478,0.32675,1689.58075,3154.7315,0.0,0.0,1203.75,3154.7315,1203.75,1950.9814999999999,None,SE_1,2026-04-23
2026-04-09 05:00:00+00:00,1420.22925,13.459,1.3094999999999999,1684.006,3119.0037500000003,0.0,0.0,1264.5,3119.0037500000003,1264.5,1854.5037500000003,None,SE_1,2026-04-23
2026-04-09 06:00:00+00:00,1584.60925,13.459,2.9745,1367.1745,2968.21725,0.0,0.0,1141.25,2968.21725,1141.25,1826.9672500000001,None,SE_1,2026-04-23
2026-04-09 07:00:00+00:00,1657.91625,13.502,5.352,1082.66025,2759.4305,0.0,0.0,1055.75,2759.4305,1055.75,1703.6805,None,SE_1,2026-04-23
2026-04-09 08:00:00+00:00,1464.7645,11.292,7.659,893.61175,2377.3272500000003,0.0,0.0,1155.75,2377.3272500000003,1155.75,1221.5772500000003,None,SE_1,2026-04-23
2026-04-09 09:00:00+00:00,1201.0037499999999,18.038,8.36575,1056.319,2283.7264999999998,0.0,0.0,1277.25,2283.7264999999998,1277.25,1006.4764999999998,None,SE_1,2026-04-23
2026-04-09 10:00:00+00:00,1058.61425,11.292,9.34675,1138.7640000000001,2218.017,0.0,0.0,1140.25,2218.017,1140.25,1077.7669999999998,None,SE_1,2026-04-23
2026-04-09 11:00:00+00:00,911.9245,11.25,9.66025,1176.665,2109.49975,0.0,0.0,943.75,2109.49975,943.75,1165.74975,None,SE_1,2026-04-23
2026-04-09 12:00:00+00:00,784.5975,11.225999999999999,9.8965,1268.3220000000001,2074.042,0.0,0.0,873.0,2074.042,873.0,1201.042,None,SE_1,2026-04-23
2026-04-09 13:00:00+00:00,776.9617499999999,15.0055,8.3275,1342.77425,2143.069,0.0,0.0,888.5,2143.069,888.5,1254.569,None,SE_1,2026-04-23
2026-04-09 14:00:00+00:00,1277.7085,14.98975,5.82075,1255.64625,2554.16525,0.0,0.0,986.5,2554.16525,986.5,1567.66525,None,SE_1,2026-04-23
2026-04-09 15:00:00+00:00,1348.20975,15.018,3.25575,1544.83475,2911.3182500000003,0.0,0.0,1013.0,2911.3182500000003,1013.0,1898.3182500000003,None,SE_1,2026-04-23
2026-04-09 16:00:00+00:00,1398.587,15.042,1.12225,1635.278,3050.0292499999996,0.0,0.0,1264.75,3050.0292499999996,1264.75,1785.2792499999996,None,SE_1,2026-04-23
2026-04-09 17:00:00+00:00,1410.22075,14.98,0.157,1755.08475,3180.4425,0.0,0.0,1281.0,3180.4425,1281.0,1899.4425,None,SE_1,2026-04-23
2026-04-09 18:00:00+00:00,1444.7775,14.867,0.04775,1828.08175,3287.774,0.0,0.0,1192.25,3287.774,1192.25,2095.524,None,SE_1,2026-04-23
2026-04-09 19:00:00+00:00,1392.2024999999999,14.79275,0.0365,1886.79225,3293.8239999999996,0.0,0.0,1161.75,3293.8239999999996,1161.75,2132.0739999999996,None,SE_1,2026-04-23
2026-04-09 20:00:00+00:00,959.83,14.4355,0.03475,1870.35775,2844.658,0.0,0.0,1175.25,2844.658,1175.25,1669.408,None,SE_1,2026-04-23
2026-04-09 21:00:00+00:00,835.8275,14.66825,0.03375,1748.2192499999999,2598.7487499999997,0.0,0.0,1094.5,2598.7487499999997,1094.5,1504.2487499999997,None,SE_1,2026-04-23
2026-04-09 22:00:00+00:00,859.229,14.1955,0.033,1941.282,2814.7395,0.0,0.0,1158.75,2814.7395,1158.75,1655.9895000000001,None,SE_1,2026-04-23
2026-04-09 23:00:00+00:00,860.682,14.165,0.034,1912.909,2787.79,0.0,0.0,1186.75,2787.79,1186.75,1601.04,None,SE_1,2026-04-23
2026-04-10 00:00:00+00:00,986.7025,14.21,0.037,1932.5282499999998,2933.47775,0.0,0.0,1186.5,2933.47775,1186.5,1746.97775,None,SE_1,2026-04-23
2026-04-10 01:00:00+00:00,990.07125,14.3525,0.03625,1921.10375,2925.56375,0.0,0.0,1166.5,2925.56375,1166.5,1759.0637499999998,None,SE_1,2026-04-23
2026-04-10 02:00:00+00:00,1231.024,14.475,0.0335,1912.87825,3158.41075,0.0,0.0,1170.5,3158.41075,1170.5,1987.91075,None,SE_1,2026-04-23
2026-04-10 03:00:00+00:00,1531.02575,14.494499999999999,0.05525,1866.88175,3412.45725,0.0,0.0,1123.5,3412.45725,1123.5,2288.95725,None,SE_1,2026-04-23
2026-04-10 04:00:00+00:00,1957.0572499999998,14.623000000000001,0.50375,1804.7765,3776.9605,0.0,0.0,1211.25,3776.9605,1211.25,2565.7105,None,SE_1,2026-04-23
2026-04-10 05:00:00+00:00,2002.15825,11.038,2.1189999999999998,1654.0,3669.3152499999997,0.0,0.0,1099.0,3669.3152499999997,1099.0,2570.3152499999997,None,SE_1,2026-04-23
2026-04-10 06:00:00+00:00,2312.324,10.791,4.31625,1277.12975,3604.561,0.0,0.0,1177.5,3604.561,1177.5,2427.061,None,SE_1,2026-04-23
2026-04-10 07:00:00+00:00,2314.5969999999998,10.7225,7.25925,857.857,3190.4357499999996,0.0,0.0,1107.75,3190.4357499999996,1107.75,2082.6857499999996,None,SE_1,2026-04-23
2026-04-10 08:00:00+00:00,2266.05275,10.77525,9.937999999999999,700.729,2987.495,0.0,0.0,1240.25,2987.495,1240.25,1747.245,None,SE_1,2026-04-23
2026-04-10 09:00:00+00:00,2139.0592500000002,11.57025,12.152000000000001,658.20225,2820.9837500000003,0.0,0.0,1228.75,2820.9837500000003,1228.75,1592.2337500000003,None,SE_1,2026-04-23
2026-04-10 10:00:00+00:00,1913.85125,11.8355,13.017,642.80125,2581.505,0.0,0.0,1194.25,2581.505,1194.25,1387.255,None,SE_1,2026-04-23
2026-04-10 11:00:00+00:00,1898.38775,11.85825,13.174,622.2205,2545.6405,0.0,0.0,1017.0,2545.6405,1017.0,1528.6405,None,SE_1,2026-04-23
2026-04-10 12:00:00+00:00,1875.40175,11.921,12.3505,707.5152499999999,2607.1885,0.0,0.0,1012.75,2607.1885,1012.75,1594.4385000000002,None,SE_1,2026-04-23
2026-04-10 13:00:00+00:00,2027.2024999999999,14.405,9.82575,754.6045,2806.03775,0.0,0.0,1054.25,2806.03775,1054.25,1751.78775,None,SE_1,2026-04-23
2026-04-10 14:00:00+00:00,2278.531,14.4295,6.468999999999999,769.9755,3069.405,0.0,0.0,1056.5,3069.405,1056.5,2012.9050000000002,None,SE_1,2026-04-23
2026-04-10 15:00:00+00:00,2172.79325,14.4505,3.7319999999999998,779.108,2970.08375,0.0,0.0,1016.75,2970.08375,1016.75,1953.3337499999998,None,SE_1,2026-04-23
2026-04-10 16:00:00+00:00,2273.5545,14.39625,1.3065,895.01425,3184.2715,0.0,0.0,1084.75,3184.2715,1084.75,2099.5215,None,SE_1,2026-04-23
2026-04-10 17:00:00+00:00,2313.96,14.1795,0.2235,1087.7755,3416.1385,0.0,0.0,1307.75,3416.1385,1307.75,2108.3885,None,SE_1,2026-04-23
2026-04-10 18:00:00+00:00,2150.09175,14.0445,0.057,1264.3207499999999,3428.5139999999997,0.0,0.0,1269.5,3428.5139999999997,1269.5,2159.0139999999997,None,SE_1,2026-04-23
2026-04-10 19:00:00+00:00,2073.6310000000003,13.7725,0.0335,1362.3075,3449.7445000000002,0.0,0.0,1096.75,3449.7445000000002,1096.75,2352.9945000000002,None,SE_1,2026-04-23
2026-04-10 20:00:00+00:00,2047.92675,13.92075,0.031,1354.52325,3416.40175,0.0,0.0,1098.5,3416.40175,1098.5,2317.90175,None,SE_1,2026-04-23
2026-04-10 21:00:00+00:00,2051.67475,14.405999999999999,0.0305,1300.2435,3366.35475,0.0,0.0,1063.5,3366.35475,1063.5,2302.85475,None,SE_1,2026-04-23
2026-04-10 22:00:00+00:00,2249.082,24.325499999999998,0.03,1268.815,3542.2525,0.0,0.0,1024.0,3542.2525,1024.0,2518.2525,None,SE_1,2026-04-23
2026-04-10 23:00:00+00:00,2270.0434999999998,24.384,0.03,1232.8915,3527.349,0.0,0.0,931.0,3527.349,931.0,2596.349,None,SE_1,2026-04-23
2026-04-11 00:00:00+00:00,2353.9252500000002,24.3505,0.029,1202.67375,3580.9785,0.0,0.0,999.25,3580.9785,999.25,2581.7285,None,SE_1,2026-04-23
2026-04-11 01:00:00+00:00,2514.80525,24.289,0.0285,1131.00125,3670.124,0.0,0.0,1274.25,3670.124,1274.25,2395.874,None,SE_1,2026-04-23
2026-04-11 02:00:00+00:00,2545.31675,24.2825,0.031,1045.959,3615.58925,0.0,0.0,1409.75,3615.58925,1409.75,2205.83925,None,SE_1,2026-04-23
2026-04-11 03:00:00+00:00,2741.0835,24.20125,0.08374999999999999,897.40375,3662.77225,0.0,0.0,1565.5,3662.77225,1565.5,2097.27225,None,SE_1,2026-04-23
2026-04-11 04:00:00+00:00,2779.99975,24.12675,0.55125,707.98,3512.65775,0.0,0.0,1449.75,3512.65775,1449.75,2062.90775,None,SE_1,2026-04-23
2026-04-11 05:00:00+00:00,2814.592,24.009,2.084,550.8475,3391.5325,0.0,0.0,1273.0,3391.5325,1273.0,2118.5325,None,SE_1,2026-04-23
2026-04-11 06:00:00+00:00,2787.907,23.775000000000002,4.47875,353.11,3169.2707500000006,0.0,0.0,1212.75,3169.2707500000006,1212.75,1956.5207500000006,None,SE_1,2026-04-23
2026-04-11 07:00:00+00:00,2469.36125,23.98375,7.7755,190.67975,2691.8002500000002,0.0,0.0,1247.5,2691.8002500000002,1247.5,1444.3002500000002,None,SE_1,2026-04-23
2026-04-11 08:00:00+00:00,2121.54025,24.0135,10.52675,114.27025,2270.35075,0.0,0.0,1231.75,2270.35075,1231.75,1038.60075,None,SE_1,2026-04-23
2026-04-11 09:00:00+00:00,1556.32525,24.134,12.199,117.13225,1709.7905,0.0,0.0,1097.25,1709.7905,1097.25,612.5405000000001,None,SE_1,2026-04-23
2026-04-11 10:00:00+00:00,1525.575,24.13575,13.08375,168.90925,1731.70375,0.0,0.0,1139.25,1731.70375,1139.25,592.4537499999999,None,SE_1,2026-04-23
2026-04-11 11:00:00+00:00,1353.2045,24.113,13.2335,208.4255,1598.9765000000002,0.0,0.0,1053.75,1598.9765000000002,1053.75,545.2265000000002,None,SE_1,2026-04-23
2026-04-11 12:00:00+00:00,1442.30425,22.273,12.52125,256.6995,1733.7979999999998,0.0,0.0,1180.25,1733.7979999999998,1180.25,553.5479999999998,None,SE_1,2026-04-23
2026-04-11 13:00:00+00:00,1441.08525,22.316000000000003,10.189250000000001,262.55600000000004,1736.1465,0.0,0.0,1291.25,1736.1465,1291.25,444.89650000000006,None,SE_1,2026-04-23
2026-04-11 14:00:00+00:00,1441.0225,22.3575,6.70275,258.70675,1728.7895,0.0,0.0,1267.0,1728.7895,1267.0,461.7895000000001,None,SE_1,2026-04-23
2026-04-11 15:00:00+00:00,1492.1915,22.3315,3.802,239.9195,1758.2444999999998,0.0,0.0,1166.0,1758.2444999999998,1166.0,592.2444999999998,None,SE_1,2026-04-23
2026-04-11 16:00:00+00:00,2422.90325,22.3395,1.4344999999999999,264.947,2711.62425,0.0,0.0,1243.5,2711.62425,1243.5,1468.1242499999998,None,SE_1,2026-04-23
2026-04-11 17:00:00+00:00,2671.8935,22.176000000000002,0.30375,414.5435,3108.9167500000003,0.0,0.0,1231.75,3108.9167500000003,1231.75,1877.1667500000003,None,SE_1,2026-04-23
2026-04-11 18:00:00+00:00,2303.358,22.2265,0.10125,543.7674999999999,2869.4532500000005,0.0,0.0,1193.5,2869.4532500000005,1193.5,1675.9532500000005,None,SE_1,2026-04-23
2026-04-11 19:00:00+00:00,1969.96775,21.9545,0.04025,600.901,2592.8635,0.0,0.0,1189.75,2592.8635,1189.75,1403.1135,None,SE_1,2026-04-23
2026-04-11 20:00:00+00:00,1615.46175,22.104750000000003,0.031,600.03325,2237.63075,0.0,0.0,1232.25,2237.63075,1232.25,1005.3807499999998,None,SE_1,2026-04-23
2026-04-11 21:00:00+00:00,1580.87175,22.1765,0.03,580.4895,2183.56775,0.0,0.0,1126.0,2183.56775,1126.0,1057.5677500000002,None,SE_1,2026-04-23
2026-04-11 22:00:00+00:00,1749.8274999999999,24.30525,0.03,518.493,2292.65575,0.0,0.0,1373.75,2292.65575,1373.75,918.9057499999999,None,SE_1,2026-04-23
2026-04-11 23:00:00+00:00,1750.453,24.308,0.03125,459.532,2234.32425,0.0,0.0,1537.25,2234.32425,1537.25,697.0742500000001,None,SE_1,2026-04-23
2026-04-12 00:00:00+00:00,1737.5855000000001,24.2865,0.032,411.903,2173.807,0.0,0.0,1198.5,2173.807,1198.5,975.3069999999998,None,SE_1,2026-04-23
2026-04-12 01:00:00+00:00,2074.02775,24.2325,0.032,308.84275,2407.135,0.0,0.0,1120.0,2407.135,1120.0,1287.1350000000002,None,SE_1,2026-04-23
2026-04-12 02:00:00+00:00,1790.0135,23.898,0.034,221.768,2035.7135,0.0,0.0,1199.0,2035.7135,1199.0,836.7135000000001,None,SE_1,2026-04-23
2026-04-12 03:00:00+00:00,2153.7355,23.8725,0.09475,186.7305,2364.43325,0.0,0.0,1329.5,2364.43325,1329.5,1034.93325,None,SE_1,2026-04-23
2026-04-12 04:00:00+00:00,2465.88575,23.5315,0.64375,169.3755,2659.4365000000003,0.0,0.0,1139.5,2659.4365000000003,1139.5,1519.9365000000003,None,SE_1,2026-04-23
2026-04-12 05:00:00+00:00,2504.9225,23.35,2.05375,189.26825,2719.5945,0.0,0.0,1210.75,2719.5945,1210.75,1508.8445000000002,None,SE_1,2026-04-23
2026-04-12 06:00:00+00:00,2674.09475,23.522750000000002,6.67375,199.9395,2904.23075,0.0,0.0,1120.75,2904.23075,1120.75,1783.4807500000002,None,SE_1,2026-04-23
2026-04-12 07:00:00+00:00,2253.68225,23.741500000000002,10.83375,168.958,2457.2155,0.0,0.0,1211.75,2457.2155,1211.75,1245.4654999999998,None,SE_1,2026-04-23
2026-04-12 08:00:00+00:00,1847.1837500000001,23.731,13.4605,131.5255,2015.90075,0.0,0.0,1179.5,2015.90075,1179.5,836.40075,None,SE_1,2026-04-23
2026-04-12 09:00:00+00:00,1815.0165,23.894,14.21075,121.36275,1974.484,0.0,0.0,1192.5,1974.484,1192.5,781.9839999999999,None,SE_1,2026-04-23
2026-04-12 10:00:00+00:00,1356.5635,24.2855,15.73325,176.977,1573.55925,0.0,0.0,1040.75,1573.55925,1040.75,532.80925,None,SE_1,2026-04-23
2026-04-12 11:00:00+00:00,1397.7325,24.2875,15.40825,238.78300000000002,1676.2112499999998,0.0,0.0,981.25,1676.2112499999998,981.25,694.9612499999998,None,SE_1,2026-04-23
2026-04-12 12:00:00+00:00,1388.0615,24.2895,14.096,255.4365,1681.8835000000001,0.0,0.0,1035.25,1681.8835000000001,1035.25,646.6335000000001,None,SE_1,2026-04-23
2026-04-12 13:00:00+00:00,1766.835,24.3445,12.040000000000001,330.0085,2133.228,0.0,0.0,1231.75,2133.228,1231.75,901.4780000000001,None,SE_1,2026-04-23
2026-04-12 14:00:00+00:00,2158.4137499999997,24.297,9.292,288.168,2480.1707499999998,0.0,0.0,985.5,2480.1707499999998,985.5,1494.6707499999998,None,SE_1,2026-04-23
2026-04-12 15:00:00+00:00,2729.23375,24.201999999999998,6.32,320.421,3080.1767499999996,0.0,0.0,1034.25,3080.1767499999996,1034.25,2045.9267499999996,None,SE_1,2026-04-23
2026-04-12 16:00:00+00:00,2846.7955,24.261499999999998,1.8765,374.565,3247.4985,0.0,0.0,1204.75,3247.4985,1204.75,2042.7485000000001,None,SE_1,2026-04-23
2026-04-12 17:00:00+00:00,2833.41425,24.096,0.28475,494.3935,3352.1884999999997,0.0,0.0,1166.75,3352.1884999999997,1166.75,2185.4384999999997,None,SE_1,2026-04-23
2026-04-12 18:00:00+00:00,2741.25725,24.095,0.056,571.6655,3337.07375,0.0,0.0,1047.0,3337.07375,1047.0,2290.07375,None,SE_1,2026-04-23
2026-04-12 19:00:00+00:00,2636.7667500000002,23.779,0.04,530.12075,3190.7065000000002,0.0,0.0,894.5,3190.7065000000002,894.5,2296.2065000000002,None,SE_1,2026-04-23
2026-04-12 20:00:00+00:00,2521.91025,23.904,0.04,480.48025,3026.3345,0.0,0.0,886.75,3026.3345,886.75,2139.5845,None,SE_1,2026-04-23
2026-04-12 21:00:00+00:00,2469.555,23.6785,0.03925,447.15024999999997,2940.423,0.0,0.0,932.5,2940.423,932.5,2007.9229999999998,None,SE_1,2026-04-23
2026-04-12 22:00:00+00:00,2206.16275,23.895,0.0375,418.6175,2648.7127499999997,0.0,0.0,1056.25,2648.7127499999997,1056.25,1592.4627499999997,None,SE_1,2026-04-23
2026-04-12 23:00:00+00:00,2163.57175,23.846,0.03625,386.95875,2574.4127500000004,0.0,0.0,1162.25,2574.4127500000004,1162.25,1412.1627500000004,None,SE_1,2026-04-23
2026-04-13 00:00:00+00:00,2311.86475,23.86425,0.035,313.905,2649.669,0.0,0.0,1206.25,2649.669,1206.25,1443.4189999999999,None,SE_1,2026-04-23
2026-04-13 01:00:00+00:00,2314.14825,23.9175,0.035,250.19150000000002,2588.29225,0.0,0.0,1153.25,2588.29225,1153.25,1435.04225,None,SE_1,2026-04-23
2026-04-13 02:00:00+00:00,2301.13825,24.0745,0.036,227.75825,2553.007,0.0,0.0,1115.0,2553.007,1115.0,1438.007,None,SE_1,2026-04-23
2026-04-13 03:00:00+00:00,2305.1625,24.0935,0.10975,221.6875,2551.05325,0.0,0.0,1090.5,2551.05325,1090.5,1460.55325,None,SE_1,2026-04-23
2026-04-13 04:00:00+00:00,2310.267,24.0055,0.70075,211.861,2546.83425,0.0,0.0,1242.0,2546.83425,1242.0,1304.8342499999999,None,SE_1,2026-04-23
2026-04-13 05:00:00+00:00,2345.97825,24.1225,2.5355,197.972,2570.60825,0.0,0.0,1279.25,2570.60825,1279.25,1291.3582500000002,None,SE_1,2026-04-23
2026-04-13 06:00:00+00:00,2420.4195,24.095,5.08325,160.74699999999999,2610.3447499999997,0.0,0.0,1286.25,2610.3447499999997,1286.25,1324.0947499999997,None,SE_1,2026-04-23
