,Biomass,Fossil Coal-derived gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-22 01:00:00+00:00,12.0,301.75,213.25,10.0,0.0,1.0,39.0,15.0,0.0,168.75,760.75,0.0,571.25,724.0,760.75,1295.25,-534.5,None,IT_SARD,2026-04-23
2026-01-22 02:00:00+00:00,11.25,301.75,214.25,10.0,0.0,1.0,39.0,15.0,0.0,179.25,771.5,0.0,572.25,719.0,771.5,1291.25,-519.75,None,IT_SARD,2026-04-23
2026-01-22 03:00:00+00:00,11.0,301.5,214.25,10.0,0.0,1.0,39.0,15.0,0.0,172.0,763.75,0.0,377.75,724.5,763.75,1102.25,-338.5,None,IT_SARD,2026-04-23
2026-01-22 04:00:00+00:00,11.0,302.0,214.5,10.0,0.0,1.0,39.0,15.0,0.0,121.25,713.75,0.0,163.5,763.5,713.75,927.0,-213.25,None,IT_SARD,2026-04-23
2026-01-22 05:00:00+00:00,11.0,302.0,213.75,10.0,0.0,1.0,39.0,15.0,0.0,83.5,675.25,0.0,22.0,895.75,675.25,917.75,-242.5,None,IT_SARD,2026-04-23
2026-01-22 06:00:00+00:00,11.0,300.5,212.75,10.0,0.0,1.0,39.25,15.0,3.0,74.25,666.75,12.0,0.0,1071.0,678.75,1071.0,-392.25,None,IT_SARD,2026-04-23
2026-01-22 07:00:00+00:00,11.0,300.75,174.25,10.0,0.0,1.0,39.0,15.0,70.75,75.25,697.0,365.25,0.0,1109.75,1062.25,1109.75,-47.5,None,IT_SARD,2026-04-23
2026-01-22 08:00:00+00:00,12.0,300.75,170.25,10.0,0.0,1.0,39.0,15.0,238.5,82.0,868.5,139.75,0.0,1080.75,1008.25,1080.75,-72.5,None,IT_SARD,2026-04-23
2026-01-22 09:00:00+00:00,12.0,301.0,170.75,10.0,0.0,0.75,35.5,14.25,275.25,91.25,910.75,0.0,2.0,1049.0,910.75,1051.0,-140.25,None,IT_SARD,2026-04-23
2026-01-22 10:00:00+00:00,12.0,300.5,171.0,10.0,0.0,1.0,39.0,15.0,265.75,116.0,930.25,0.0,2.5,1062.5,930.25,1065.0,-134.75,None,IT_SARD,2026-04-23
2026-01-22 11:00:00+00:00,12.0,300.75,183.5,10.0,0.0,1.0,38.25,15.0,311.5,126.5,998.5,0.0,307.75,1080.0,998.5,1387.75,-389.25,None,IT_SARD,2026-04-23
2026-01-22 12:00:00+00:00,12.0,301.25,201.75,10.0,0.0,1.0,38.5,15.0,325.5,122.5,1027.5,0.0,195.75,1069.25,1027.5,1265.0,-237.5,None,IT_SARD,2026-04-23
2026-01-22 13:00:00+00:00,11.5,300.25,171.75,10.0,0.0,1.0,39.0,15.0,180.25,111.75,840.5,0.0,86.75,1084.5,840.5,1171.25,-330.75,None,IT_SARD,2026-04-23
2026-01-22 14:00:00+00:00,12.0,300.0,170.5,10.0,0.0,1.0,41.0,15.0,83.5,87.0,720.0,0.0,45.75,1105.25,720.0,1151.0,-431.0,None,IT_SARD,2026-04-23
2026-01-22 15:00:00+00:00,12.0,300.75,170.75,10.0,0.0,1.0,41.0,15.0,21.5,95.5,667.5,220.5,0.0,1118.75,888.0,1118.75,-230.75,None,IT_SARD,2026-04-23
2026-01-22 16:00:00+00:00,11.0,299.25,171.75,10.0,0.0,2.25,47.0,15.0,1.5,103.25,661.0,407.75,0.0,1179.75,1068.75,1179.75,-111.0,None,IT_SARD,2026-04-23
2026-01-22 17:00:00+00:00,11.0,312.0,171.5,10.0,0.0,3.0,58.5,15.0,0.0,104.0,685.0,502.75,0.0,1228.75,1187.75,1228.75,-41.0,None,IT_SARD,2026-04-23
2026-01-22 18:00:00+00:00,11.25,329.0,172.0,10.0,0.0,3.0,57.0,15.0,0.0,93.75,691.0,521.5,0.0,1256.0,1212.5,1256.0,-43.5,None,IT_SARD,2026-04-23
2026-01-22 19:00:00+00:00,11.0,330.75,229.5,10.0,0.0,3.0,59.0,15.0,0.0,59.0,717.25,102.25,0.0,1214.0,819.5,1214.0,-394.5,None,IT_SARD,2026-04-23
2026-01-22 20:00:00+00:00,11.0,330.5,273.0,10.0,0.0,3.0,59.0,15.0,0.0,59.0,760.5,172.25,0.0,1118.5,932.75,1118.5,-185.75,None,IT_SARD,2026-04-23
2026-01-22 21:00:00+00:00,11.0,331.5,265.75,10.0,0.0,2.75,55.25,15.0,0.0,42.25,733.5,162.5,0.0,1005.5,896.0,1005.5,-109.5,None,IT_SARD,2026-04-23
2026-01-22 22:00:00+00:00,12.0,331.0,214.0,10.0,0.0,2.0,43.0,15.0,0.0,26.25,653.25,34.75,0.0,885.25,688.0,885.25,-197.25,None,IT_SARD,2026-04-23
2026-01-22 23:00:00+00:00,12.0,330.75,213.0,10.0,0.0,1.0,39.0,15.0,0.0,27.75,648.5,0.0,103.0,788.0,648.5,891.0,-242.5,None,IT_SARD,2026-04-23
2026-01-23 00:00:00+00:00,11.5,331.25,212.75,10.0,0.0,1.0,39.0,15.0,0.0,46.0,666.5,0.0,45.0,736.25,666.5,781.25,-114.75,None,IT_SARD,2026-04-23
2026-01-23 01:00:00+00:00,11.0,330.75,213.5,10.0,0.0,1.0,39.0,15.0,0.0,45.25,665.5,0.0,489.5,718.75,665.5,1208.25,-542.75,None,IT_SARD,2026-04-23
2026-01-23 02:00:00+00:00,11.0,331.0,213.25,10.0,0.0,1.0,39.0,15.0,0.0,48.5,668.75,0.0,552.0,713.5,668.75,1265.5,-596.75,None,IT_SARD,2026-04-23
2026-01-23 03:00:00+00:00,11.0,331.0,213.5,10.0,0.0,0.5,31.75,15.0,0.0,118.75,731.5,0.0,480.5,718.5,731.5,1199.0,-467.5,None,IT_SARD,2026-04-23
2026-01-23 04:00:00+00:00,11.0,331.0,213.0,10.0,0.0,0.0,20.0,15.0,0.0,142.75,742.75,0.0,122.75,757.25,742.75,880.0,-137.25,None,IT_SARD,2026-04-23
2026-01-23 05:00:00+00:00,11.0,331.0,262.25,10.0,0.0,0.5,29.0,15.0,0.25,135.25,794.25,0.0,111.0,889.5,794.25,1000.5,-206.25,None,IT_SARD,2026-04-23
2026-01-23 06:00:00+00:00,11.0,331.0,264.75,10.0,0.0,0.25,27.75,14.75,2.75,139.0,801.25,112.0,0.0,1069.5,913.25,1069.5,-156.25,None,IT_SARD,2026-04-23
2026-01-23 07:00:00+00:00,12.0,331.25,271.25,10.0,0.0,0.0,20.0,13.25,85.5,123.25,866.5,590.25,0.0,1130.5,1456.75,1130.5,326.25,None,IT_SARD,2026-04-23
2026-01-23 08:00:00+00:00,12.0,331.0,270.0,10.0,0.0,0.0,20.0,14.0,320.25,106.0,1083.25,512.75,0.0,1108.75,1596.0,1108.75,487.25,None,IT_SARD,2026-04-23
2026-01-23 09:00:00+00:00,12.0,331.0,271.0,10.0,0.0,0.0,10.0,13.5,498.75,153.25,1299.5,167.25,0.0,1051.0,1466.75,1051.0,415.75,None,IT_SARD,2026-04-23
2026-01-23 10:00:00+00:00,12.0,331.0,269.75,10.0,0.0,0.0,15.75,14.0,551.25,301.75,1505.5,0.0,3.5,997.75,1505.5,1001.25,504.25,None,IT_SARD,2026-04-23
2026-01-23 11:00:00+00:00,12.0,331.5,266.5,10.0,0.0,0.0,29.0,14.0,550.5,431.0,1644.5,0.0,482.0,986.0,1644.5,1468.0,176.5,None,IT_SARD,2026-04-23
2026-01-23 12:00:00+00:00,12.0,331.0,273.0,10.0,0.0,0.0,29.0,14.0,434.0,440.25,1543.25,0.0,448.75,1019.25,1543.25,1468.0,75.25,None,IT_SARD,2026-04-23
2026-01-23 13:00:00+00:00,12.0,330.5,273.25,10.0,0.0,0.25,29.5,14.0,357.25,291.75,1318.5,0.0,273.25,985.25,1318.5,1258.5,60.0,None,IT_SARD,2026-04-23
2026-01-23 14:00:00+00:00,12.0,330.25,267.75,10.0,0.0,2.0,41.75,14.0,249.5,187.25,1114.5,0.0,144.25,1015.25,1114.5,1159.5,-45.0,None,IT_SARD,2026-04-23
2026-01-23 15:00:00+00:00,11.5,334.5,182.75,10.0,0.0,2.0,42.0,14.0,55.5,168.5,820.75,102.75,0.0,1052.25,923.5,1052.25,-128.75,None,IT_SARD,2026-04-23
2026-01-23 16:00:00+00:00,11.0,331.0,171.75,10.0,0.0,4.0,60.0,14.0,4.0,213.75,819.5,381.5,0.0,1132.75,1201.0,1132.75,68.25,None,IT_SARD,2026-04-23
2026-01-23 17:00:00+00:00,11.0,330.5,172.0,10.0,0.0,3.75,59.5,14.0,0.0,279.0,879.75,298.0,0.0,1181.75,1177.75,1181.75,-4.0,None,IT_SARD,2026-04-23
2026-01-23 18:00:00+00:00,11.0,331.0,185.75,10.0,0.0,4.0,59.0,14.0,0.0,349.0,963.75,254.0,0.0,1196.0,1217.75,1196.0,21.75,None,IT_SARD,2026-04-23
2026-01-23 19:00:00+00:00,11.0,331.0,253.0,10.0,0.0,3.5,59.0,14.0,0.0,412.5,1094.0,125.5,0.0,1168.25,1219.5,1168.25,51.25,None,IT_SARD,2026-04-23
2026-01-23 20:00:00+00:00,11.5,330.75,243.25,10.0,0.0,3.25,59.0,14.0,0.0,440.5,1112.25,116.5,0.0,1090.25,1228.75,1090.25,138.5,None,IT_SARD,2026-04-23
2026-01-23 21:00:00+00:00,11.0,330.5,176.75,10.0,0.0,1.75,41.0,14.0,0.0,364.75,949.75,99.5,0.0,991.5,1049.25,991.5,57.75,None,IT_SARD,2026-04-23
2026-01-23 22:00:00+00:00,11.25,331.25,193.0,10.0,0.0,0.75,32.5,14.0,0.0,304.75,897.5,61.0,0.0,887.0,958.5,887.0,71.5,None,IT_SARD,2026-04-23
2026-01-23 23:00:00+00:00,11.0,330.0,209.0,10.0,0.0,3.0,53.25,14.0,0.0,269.5,899.75,0.0,21.5,805.25,899.75,826.75,73.0,None,IT_SARD,2026-04-23
2026-01-24 00:00:00+00:00,11.25,330.5,171.5,10.0,0.0,2.75,49.25,14.0,0.0,201.75,791.0,0.0,2.0,745.75,791.0,747.75,43.25,None,IT_SARD,2026-04-23
2026-01-24 01:00:00+00:00,12.0,331.0,171.5,10.0,0.0,2.0,39.0,14.0,0.0,266.5,846.0,0.0,42.75,710.5,846.0,753.25,92.75,None,IT_SARD,2026-04-23
2026-01-24 02:00:00+00:00,12.0,331.0,172.75,10.0,0.0,1.5,34.0,14.0,0.0,257.75,833.0,0.0,65.5,692.75,833.0,758.25,74.75,None,IT_SARD,2026-04-23
2026-01-24 03:00:00+00:00,11.25,331.5,173.0,10.0,0.0,1.5,36.0,14.0,0.0,265.0,842.25,0.0,126.0,696.25,842.25,822.25,20.0,None,IT_SARD,2026-04-23
2026-01-24 04:00:00+00:00,11.0,331.0,171.25,10.0,0.0,2.0,39.0,14.0,0.0,310.25,888.5,0.0,130.75,728.5,888.5,859.25,29.25,None,IT_SARD,2026-04-23
2026-01-24 05:00:00+00:00,11.0,331.0,172.0,10.0,0.0,2.75,49.0,14.0,0.25,353.25,943.25,0.0,206.25,807.0,943.25,1013.25,-70.0,None,IT_SARD,2026-04-23
2026-01-24 06:00:00+00:00,11.0,330.75,172.25,10.0,0.0,3.0,51.25,14.0,2.25,329.5,924.0,0.0,116.25,911.5,924.0,1027.75,-103.75,None,IT_SARD,2026-04-23
2026-01-24 07:00:00+00:00,11.5,331.0,171.75,10.0,0.0,4.0,59.0,14.0,60.75,319.5,981.5,15.75,0.0,990.5,997.25,990.5,6.75,None,IT_SARD,2026-04-23
2026-01-24 08:00:00+00:00,11.0,330.5,180.5,10.0,0.0,3.75,58.5,14.0,233.25,271.5,1113.0,195.75,0.0,1023.5,1308.75,1023.5,285.25,None,IT_SARD,2026-04-23
2026-01-24 09:00:00+00:00,12.0,331.0,267.0,10.0,0.0,4.0,60.0,14.0,356.5,216.25,1270.75,406.0,0.0,995.75,1676.75,995.75,681.0,None,IT_SARD,2026-04-23
2026-01-24 10:00:00+00:00,12.0,331.25,271.75,10.0,0.0,4.0,60.0,14.0,484.0,301.5,1488.5,4.25,0.0,942.0,1492.75,942.0,550.75,None,IT_SARD,2026-04-23
2026-01-24 11:00:00+00:00,11.75,330.25,270.5,10.0,0.0,2.0,40.0,14.0,382.25,377.5,1438.25,0.0,86.5,953.25,1438.25,1039.75,398.5,None,IT_SARD,2026-04-23
2026-01-24 12:00:00+00:00,11.75,330.75,245.0,10.0,0.0,2.0,39.0,14.0,250.75,418.5,1321.75,0.0,359.5,994.0,1321.75,1353.5,-31.75,None,IT_SARD,2026-04-23
2026-01-24 13:00:00+00:00,12.0,331.0,212.25,10.0,0.0,2.25,43.75,14.0,122.5,484.5,1232.25,0.0,245.5,1034.25,1232.25,1279.75,-47.5,None,IT_SARD,2026-04-23
2026-01-24 14:00:00+00:00,12.0,331.0,213.0,10.0,0.0,3.0,53.0,14.0,68.75,414.0,1118.75,0.0,84.25,1018.0,1118.75,1102.25,16.5,None,IT_SARD,2026-04-23
2026-01-24 15:00:00+00:00,12.0,331.0,234.0,10.0,0.0,3.5,58.0,14.0,27.0,352.25,1041.75,0.0,2.0,1027.0,1041.75,1029.0,12.75,None,IT_SARD,2026-04-23
2026-01-24 16:00:00+00:00,12.0,331.25,197.5,10.0,0.0,4.0,59.0,14.0,1.75,417.0,1046.5,78.75,0.0,1091.0,1125.25,1091.0,34.25,None,IT_SARD,2026-04-23
2026-01-24 17:00:00+00:00,12.0,331.25,171.75,10.0,0.0,4.0,59.25,14.0,0.0,370.5,972.75,249.25,0.0,1127.75,1222.0,1127.75,94.25,None,IT_SARD,2026-04-23
2026-01-24 18:00:00+00:00,12.0,331.75,171.75,10.0,0.0,3.75,59.0,14.0,0.0,258.5,860.75,311.25,0.0,1145.0,1172.0,1145.0,27.0,None,IT_SARD,2026-04-23
2026-01-24 19:00:00+00:00,12.0,331.75,208.75,10.0,0.0,3.5,59.25,14.0,0.0,243.5,882.75,93.25,0.0,1112.25,976.0,1112.25,-136.25,None,IT_SARD,2026-04-23
2026-01-24 20:00:00+00:00,12.0,331.75,212.0,10.0,0.0,2.5,44.25,14.0,0.0,212.25,838.75,0.0,2.0,1028.0,838.75,1030.0,-191.25,None,IT_SARD,2026-04-23
2026-01-24 21:00:00+00:00,12.0,331.75,213.25,10.0,0.0,2.0,39.0,14.0,0.0,245.75,867.75,0.0,2.0,938.0,867.75,940.0,-72.25,None,IT_SARD,2026-04-23
2026-01-24 22:00:00+00:00,10.75,331.75,213.0,10.0,0.0,2.0,39.0,14.0,0.0,269.75,890.25,0.0,8.0,858.5,890.25,866.5,23.75,None,IT_SARD,2026-04-23
2026-01-24 23:00:00+00:00,10.0,333.0,181.75,10.0,0.0,3.0,50.0,14.0,0.0,336.25,938.0,0.0,160.75,789.25,938.0,950.0,-12.0,None,IT_SARD,2026-04-23
2026-01-25 00:00:00+00:00,9.0,330.5,171.25,10.0,0.0,2.0,42.0,13.25,0.0,317.25,895.25,0.0,123.75,728.75,895.25,852.5,42.75,None,IT_SARD,2026-04-23
2026-01-25 01:00:00+00:00,7.25,330.5,172.0,10.0,0.0,2.0,40.0,14.0,0.0,330.75,906.5,0.0,221.5,697.5,906.5,919.0,-12.5,None,IT_SARD,2026-04-23
2026-01-25 02:00:00+00:00,5.25,331.0,172.0,10.0,0.0,2.0,40.0,14.0,0.0,417.5,991.75,0.0,354.75,687.0,991.75,1041.75,-50.0,None,IT_SARD,2026-04-23
2026-01-25 03:00:00+00:00,3.75,330.5,171.75,10.0,0.0,2.0,40.0,14.0,0.0,368.75,940.75,0.0,343.0,686.0,940.75,1029.0,-88.25,None,IT_SARD,2026-04-23
2026-01-25 04:00:00+00:00,2.0,331.75,170.5,10.0,0.0,2.0,40.0,13.25,0.0,344.5,914.0,0.0,406.5,705.5,914.0,1112.0,-198.0,None,IT_SARD,2026-04-23
2026-01-25 05:00:00+00:00,0.0,330.5,171.25,10.0,0.0,2.0,40.0,13.0,0.25,460.0,1027.0,0.0,236.5,748.25,1027.0,984.75,42.25,None,IT_SARD,2026-04-23
2026-01-25 06:00:00+00:00,0.0,330.25,170.75,10.0,0.0,2.0,40.0,12.25,2.0,482.75,1050.0,0.0,378.5,815.0,1050.0,1193.5,-143.5,None,IT_SARD,2026-04-23
2026-01-25 07:00:00+00:00,0.0,331.0,171.0,10.0,0.0,2.0,40.0,12.75,47.75,501.5,1116.0,0.0,156.0,882.75,1116.0,1038.75,77.25,None,IT_SARD,2026-04-23
2026-01-25 08:00:00+00:00,0.0,329.5,197.25,10.0,0.0,4.0,59.75,13.25,263.75,521.75,1399.25,0.0,3.25,938.0,1399.25,941.25,458.0,None,IT_SARD,2026-04-23
2026-01-25 09:00:00+00:00,0.0,330.75,213.25,10.0,0.0,4.0,60.0,13.0,265.25,533.25,1429.5,16.0,0.0,996.5,1445.5,996.5,449.0,None,IT_SARD,2026-04-23
2026-01-25 10:00:00+00:00,0.0,330.5,264.75,10.0,0.0,4.0,60.0,13.0,310.25,634.5,1627.0,0.0,4.25,1037.0,1627.0,1041.25,585.75,None,IT_SARD,2026-04-23
2026-01-25 11:00:00+00:00,0.0,331.0,256.0,10.0,0.0,3.0,51.25,13.0,380.75,780.5,1825.5,0.0,1.25,1030.0,1825.5,1031.25,794.25,None,IT_SARD,2026-04-23
2026-01-25 12:00:00+00:00,0.0,330.75,170.25,10.0,0.0,2.0,40.0,13.75,478.25,860.75,1905.75,0.0,187.5,963.75,1905.75,1151.25,754.5,None,IT_SARD,2026-04-23
2026-01-25 13:00:00+00:00,0.0,331.0,165.75,10.0,0.0,2.0,39.75,13.25,448.5,891.5,1901.75,0.0,219.0,907.0,1901.75,1126.0,775.75,None,IT_SARD,2026-04-23
2026-01-25 14:00:00+00:00,0.0,330.5,207.0,10.0,0.0,2.0,41.5,13.0,372.5,879.5,1856.0,0.0,88.5,905.75,1856.0,994.25,861.75,None,IT_SARD,2026-04-23
2026-01-25 15:00:00+00:00,0.0,330.75,215.75,10.0,0.0,2.5,47.0,13.0,121.5,821.25,1561.75,0.0,47.25,966.25,1561.75,1013.5,548.25,None,IT_SARD,2026-04-23
2026-01-25 16:00:00+00:00,0.0,330.75,213.0,10.0,0.0,4.0,61.5,13.0,7.25,661.5,1301.0,336.25,0.0,1044.75,1637.25,1044.75,592.5,None,IT_SARD,2026-04-23
2026-01-25 17:00:00+00:00,0.0,330.75,211.5,10.0,0.0,4.0,60.5,13.75,0.0,605.75,1236.25,549.0,0.0,1124.0,1785.25,1124.0,661.25,None,IT_SARD,2026-04-23
2026-01-25 18:00:00+00:00,0.0,330.25,212.75,10.0,0.0,4.0,60.0,14.0,0.0,560.75,1191.75,547.75,0.0,1153.0,1739.5,1153.0,586.5,None,IT_SARD,2026-04-23
2026-01-25 19:00:00+00:00,0.0,330.75,213.0,10.0,0.0,4.0,60.0,13.75,0.0,593.5,1225.0,489.5,0.0,1150.25,1714.5,1150.25,564.25,None,IT_SARD,2026-04-23
2026-01-25 20:00:00+00:00,0.0,331.0,259.0,10.0,0.0,3.0,50.0,13.0,0.0,508.5,1174.5,157.5,0.0,1058.5,1332.0,1058.5,273.5,None,IT_SARD,2026-04-23
2026-01-25 21:00:00+00:00,0.0,330.75,273.25,10.0,0.0,2.0,40.0,13.25,0.0,299.25,968.5,215.25,0.0,954.25,1183.75,954.25,229.5,None,IT_SARD,2026-04-23
2026-01-25 22:00:00+00:00,0.0,330.75,248.75,10.0,0.0,2.0,40.0,14.0,0.0,184.5,830.0,134.5,0.0,839.5,964.5,839.5,125.0,None,IT_SARD,2026-04-23
2026-01-25 23:00:00+00:00,0.0,330.75,212.5,10.0,0.0,2.0,40.0,14.0,0.0,219.75,829.0,0.0,71.25,763.0,829.0,834.25,-5.25,None,IT_SARD,2026-04-23
2026-01-26 00:00:00+00:00,0.0,331.0,212.0,10.0,0.0,2.0,40.0,13.0,0.0,192.75,800.75,0.0,362.0,714.5,800.75,1076.5,-275.75,None,IT_SARD,2026-04-23
2026-01-26 01:00:00+00:00,0.0,330.5,211.5,10.0,0.0,2.0,40.0,13.75,0.0,166.0,773.75,0.0,665.5,693.0,773.75,1358.5,-584.75,None,IT_SARD,2026-04-23
2026-01-26 02:00:00+00:00,0.0,330.75,212.25,10.0,0.0,2.0,40.0,13.75,0.0,97.75,706.5,0.0,603.5,686.0,706.5,1289.5,-583.0,None,IT_SARD,2026-04-23
2026-01-26 03:00:00+00:00,0.0,330.75,211.75,10.0,0.0,2.0,40.0,13.0,0.0,79.0,686.5,0.0,280.25,695.75,686.5,976.0,-289.5,None,IT_SARD,2026-04-23
2026-01-26 04:00:00+00:00,0.0,330.5,212.5,10.0,0.0,2.0,40.0,13.0,0.0,160.5,768.5,0.0,2.0,737.5,768.5,739.5,29.0,None,IT_SARD,2026-04-23
2026-01-26 05:00:00+00:00,0.0,331.5,232.0,10.0,0.0,2.0,40.0,13.0,0.25,259.0,887.75,18.5,0.0,875.0,906.25,875.0,31.25,None,IT_SARD,2026-04-23
2026-01-26 06:00:00+00:00,0.0,332.0,270.5,10.0,0.0,2.0,40.0,13.0,3.0,419.5,1090.0,279.0,0.0,1056.25,1369.0,1056.25,312.75,None,IT_SARD,2026-04-23
2026-01-26 07:00:00+00:00,0.0,332.25,270.5,10.0,0.0,2.0,40.0,13.0,83.5,524.75,1276.0,703.5,0.0,1129.75,1979.5,1129.75,849.75,None,IT_SARD,2026-04-23
2026-01-26 08:00:00+00:00,0.0,332.0,230.5,10.0,0.0,2.0,40.0,13.0,312.0,653.5,1593.0,525.5,0.0,1078.0,2118.5,1078.0,1040.5,None,IT_SARD,2026-04-23
2026-01-26 09:00:00+00:00,0.0,331.5,237.5,10.0,0.0,2.0,40.0,12.0,248.0,639.25,1520.25,221.5,0.0,1130.75,1741.75,1130.75,611.0,None,IT_SARD,2026-04-23
2026-01-26 10:00:00+00:00,0.0,334.5,273.75,10.0,0.0,2.0,40.0,12.0,161.0,634.5,1467.75,59.25,0.0,1200.25,1527.0,1200.25,326.75,None,IT_SARD,2026-04-23
2026-01-26 11:00:00+00:00,0.0,333.0,272.75,10.0,0.0,2.0,40.0,12.0,361.25,466.75,1497.75,0.0,138.5,1167.0,1497.75,1305.5,192.25,None,IT_SARD,2026-04-23
2026-01-26 12:00:00+00:00,0.0,331.5,220.0,10.0,0.0,2.0,40.0,12.0,418.75,541.0,1575.25,0.0,543.75,1138.5,1575.25,1682.25,-107.0,None,IT_SARD,2026-04-23
2026-01-26 13:00:00+00:00,0.0,331.25,170.75,10.0,0.0,2.0,40.0,12.0,539.75,512.75,1618.5,0.0,522.0,1071.75,1618.5,1593.75,24.75,None,IT_SARD,2026-04-23
2026-01-26 14:00:00+00:00,0.0,330.75,228.0,10.0,0.0,2.0,42.75,12.0,438.0,567.75,1631.25,0.0,201.5,1047.25,1631.25,1248.75,382.5,None,IT_SARD,2026-04-23
2026-01-26 15:00:00+00:00,0.0,331.25,274.25,10.0,0.0,2.0,43.0,13.0,166.25,455.75,1295.5,10.25,0.0,1078.0,1305.75,1078.0,227.75,None,IT_SARD,2026-04-23
2026-01-26 16:00:00+00:00,0.0,331.25,274.0,10.0,0.0,4.0,61.25,13.0,8.25,410.0,1111.75,344.0,0.0,1163.5,1455.75,1163.5,292.25,None,IT_SARD,2026-04-23
2026-01-26 17:00:00+00:00,0.0,331.0,272.25,10.0,0.0,4.0,60.25,13.0,0.0,523.5,1214.0,581.75,0.0,1221.0,1795.75,1221.0,574.75,None,IT_SARD,2026-04-23
2026-01-26 18:00:00+00:00,0.0,330.75,272.25,10.0,0.0,4.0,60.75,13.0,0.0,511.5,1202.25,480.75,0.0,1248.5,1683.0,1248.5,434.5,None,IT_SARD,2026-04-23
2026-01-26 19:00:00+00:00,0.0,330.5,272.0,10.0,0.0,4.0,61.0,13.0,0.0,436.0,1126.5,335.25,0.0,1225.75,1461.75,1225.75,236.0,None,IT_SARD,2026-04-23
2026-01-26 20:00:00+00:00,0.0,331.0,234.75,10.0,0.0,3.0,52.75,13.0,0.0,382.5,1027.0,142.0,0.0,1138.25,1169.0,1138.25,30.75,None,IT_SARD,2026-04-23
2026-01-26 21:00:00+00:00,0.0,331.0,212.75,10.0,0.0,2.0,45.0,13.0,0.0,347.75,961.5,63.0,0.0,1028.0,1024.5,1028.0,-3.5,None,IT_SARD,2026-04-23
2026-01-26 22:00:00+00:00,0.0,331.0,198.0,10.0,0.0,2.0,45.0,13.0,0.0,303.75,902.75,0.0,10.0,899.25,902.75,909.25,-6.5,None,IT_SARD,2026-04-23
2026-01-26 23:00:00+00:00,0.0,331.25,195.25,10.0,0.0,2.0,41.0,13.0,0.0,249.0,841.5,0.0,102.5,800.75,841.5,903.25,-61.75,None,IT_SARD,2026-04-23
2026-01-27 00:00:00+00:00,0.0,330.75,212.0,10.0,0.0,2.0,41.0,13.0,0.0,188.75,797.5,0.0,270.75,743.5,797.5,1014.25,-216.75,None,IT_SARD,2026-04-23
2026-01-27 01:00:00+00:00,0.0,330.5,212.75,10.0,0.0,2.0,41.0,13.0,0.0,161.5,770.75,0.0,633.0,707.5,770.75,1340.5,-569.75,None,IT_SARD,2026-04-23
2026-01-27 02:00:00+00:00,0.0,330.75,213.25,10.0,0.0,2.0,41.0,13.0,0.0,129.0,739.0,0.0,661.0,691.75,739.0,1352.75,-613.75,None,IT_SARD,2026-04-23
2026-01-27 03:00:00+00:00,0.0,331.25,213.5,10.0,0.0,2.0,41.0,13.0,0.0,113.5,724.25,0.0,74.75,689.75,724.25,764.5,-40.25,None,IT_SARD,2026-04-23
2026-01-27 04:00:00+00:00,0.0,331.0,213.0,10.0,0.0,2.0,41.0,12.75,0.0,81.25,691.0,58.5,0.0,745.0,749.5,745.0,4.5,None,IT_SARD,2026-04-23
2026-01-27 05:00:00+00:00,0.0,331.0,213.5,10.0,0.0,2.5,45.75,12.0,0.25,124.5,739.5,242.75,0.0,901.5,982.25,901.5,80.75,None,IT_SARD,2026-04-23
2026-01-27 06:00:00+00:00,0.0,332.5,238.0,10.0,0.0,4.0,60.0,12.75,6.75,163.25,827.25,598.25,0.0,1083.0,1425.5,1083.0,342.5,None,IT_SARD,2026-04-23
2026-01-27 07:00:00+00:00,0.0,331.5,272.5,10.0,0.0,2.0,41.0,12.75,112.75,212.25,994.75,710.75,0.0,1116.25,1705.5,1116.25,589.25,None,IT_SARD,2026-04-23
2026-01-27 08:00:00+00:00,0.0,332.0,271.0,10.0,0.0,2.0,41.0,11.5,280.75,258.75,1207.0,393.25,0.0,1093.25,1600.25,1093.25,507.0,None,IT_SARD,2026-04-23
2026-01-27 09:00:00+00:00,0.0,332.0,271.25,10.0,0.0,2.0,41.0,11.25,381.75,276.0,1325.25,143.75,0.0,1067.0,1469.0,1067.0,402.0,None,IT_SARD,2026-04-23
2026-01-27 10:00:00+00:00,0.0,331.75,222.5,10.0,0.0,2.0,41.0,12.0,434.5,316.5,1370.25,0.0,237.0,1089.5,1370.25,1326.5,43.75,None,IT_SARD,2026-04-23
2026-01-27 11:00:00+00:00,0.0,332.0,212.0,10.0,0.0,2.0,41.0,13.0,434.5,385.0,1429.5,0.0,433.75,1104.25,1429.5,1538.0,-108.5,None,IT_SARD,2026-04-23
2026-01-27 12:00:00+00:00,0.0,331.75,210.0,10.0,0.0,2.0,41.0,13.0,331.25,406.5,1345.5,0.0,450.75,1127.0,1345.5,1577.75,-232.25,None,IT_SARD,2026-04-23
2026-01-27 13:00:00+00:00,0.0,332.0,203.75,10.0,0.0,2.0,41.5,13.0,266.75,408.25,1277.25,0.0,390.0,1109.25,1277.25,1499.25,-222.0,None,IT_SARD,2026-04-23
