,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-23 09:00:00+00:00,248.0,569.7,0.0,0.0,0.072,1644.7,140.7,22.0,0.0,2761.0,100.0,44.0,5530.1720000000005,0.0,889.6,7784.8,5530.1720000000005,8674.4,-3144.227999999999,None,AT,2026-04-23
2026-03-23 10:00:00+00:00,250.0,491.6,0.0,0.0,0.072,1704.3,168.5,22.0,0.0,2977.0,100.0,40.0,5753.472,0.0,851.4,7546.3,5753.472,8397.7,-2644.228000000001,None,AT,2026-04-23
2026-03-23 11:00:00+00:00,248.0,480.0,0.0,0.0,0.072,1677.4,160.4,22.0,0.0,2773.0,100.0,40.0,5500.872,0.0,474.9,7173.6,5500.872,7648.5,-2147.6279999999997,None,AT,2026-04-23
2026-03-23 12:00:00+00:00,245.0,616.1,0.0,0.0,0.072,1656.9,322.6,22.0,0.0,2432.0,100.0,41.0,5435.6720000000005,248.5,0.0,7180.7,5684.1720000000005,7180.7,-1496.5279999999993,None,AT,2026-04-23
2026-03-23 13:00:00+00:00,247.0,893.9,0.0,0.0,0.072,1654.1,291.9,22.0,0.0,1963.0,100.0,45.0,5216.972,339.20000000000005,0.0,7318.1,5556.172,7318.1,-1761.9280000000008,None,AT,2026-04-23
2026-03-23 14:00:00+00:00,248.0,1365.0,0.0,0.0,0.072,1696.6,475.8,22.0,0.0,1344.0,100.0,52.0,5303.472,536.0,0.0,7452.1,5839.472,7452.1,-1612.6280000000006,None,AT,2026-04-23
2026-03-23 15:00:00+00:00,248.0,1707.5,0.0,0.0,0.072,1904.1,654.6,22.0,0.0,679.0,100.0,68.0,5383.272,1057.9,0.0,7677.5,6441.1720000000005,7677.5,-1236.3279999999995,None,AT,2026-04-23
2026-03-23 16:00:00+00:00,247.0,1843.2,0.0,0.0,0.072,2150.1,824.5,22.0,0.0,94.0,100.0,100.0,5380.871999999999,1146.0,0.0,8014.1,6526.871999999999,8014.1,-1487.228000000001,None,AT,2026-04-23
2026-03-23 17:00:00+00:00,248.0,2027.3,0.0,0.0,0.072,2246.6000000000004,956.0,22.0,0.0,0.0,100.0,149.0,5748.972000000001,1660.8,0.0,8223.5,7409.772000000001,8223.5,-813.7279999999992,None,AT,2026-04-23
2026-03-23 18:00:00+00:00,251.0,2031.1,0.0,0.0,0.072,2222.7,979.0,22.0,0.0,0.0,100.0,208.0,5813.871999999999,1659.9,0.0,8047.0,7473.771999999999,8047.0,-573.228000000001,None,AT,2026-04-23
2026-03-23 19:00:00+00:00,252.0,2040.5,0.0,0.0,0.072,2247.7,865.0,22.0,0.0,0.0,100.0,291.0,5818.272,1392.7,0.0,7676.6,7210.972,7676.6,-465.6280000000006,None,AT,2026-04-23
2026-03-23 20:00:00+00:00,252.0,2041.9,0.0,0.0,0.072,2160.7,689.2,22.0,0.0,0.0,100.0,378.0,5643.872,868.9,0.0,7150.4,6512.772,7150.4,-637.6279999999997,None,AT,2026-04-23
2026-03-23 21:00:00+00:00,252.0,2024.1,0.0,0.0,0.072,2023.6,777.4,22.0,0.0,0.0,100.0,444.0,5643.172,594.0,0.0,6864.3,6237.172,6864.3,-627.1280000000006,None,AT,2026-04-23
2026-03-23 22:00:00+00:00,248.0,1824.2,0.0,0.0,0.072,1940.5,506.5,22.0,0.0,0.0,100.0,488.0,5129.272,317.7,0.0,6358.5,5446.972,6358.5,-911.5280000000002,None,AT,2026-04-23
2026-03-23 23:00:00+00:00,248.0,1074.3,0.0,0.0,0.072,2030.0,279.9,22.0,0.0,0.0,100.0,275.0,4029.272,53.1,0.0,6073.2,4082.372,6073.2,-1990.828,None,AT,2026-04-23
2026-03-24 00:00:00+00:00,248.0,382.1,0.0,0.0,0.072,1923.7,128.7,22.0,0.0,0.0,100.0,334.0,3138.572,30.1,0.0,5859.200000000001,3168.672,5859.200000000001,-2690.5280000000007,None,AT,2026-04-23
2026-03-24 01:00:00+00:00,248.0,332.5,0.0,0.0,0.072,1786.5,107.6,22.0,0.0,0.0,100.0,435.0,3031.672,14.100000000000001,0.0,5774.400000000001,3045.772,5774.400000000001,-2728.6280000000006,None,AT,2026-04-23
2026-03-24 02:00:00+00:00,247.0,272.0,0.0,0.0,0.072,1698.3,50.2,22.0,0.0,0.0,100.0,550.0,2939.5719999999997,0.0,48.2,5757.3,2939.5719999999997,5805.5,-2865.9280000000003,None,AT,2026-04-23
2026-03-24 03:00:00+00:00,244.0,259.20000000000005,0.0,0.0,0.072,1651.6,52.5,22.0,0.0,0.0,100.0,638.0,2967.372,0.0,48.6,5966.6,2967.372,6015.200000000001,-3047.828000000001,None,AT,2026-04-23
2026-03-24 04:00:00+00:00,244.0,343.9,0.0,0.0,0.072,1858.3,206.2,22.0,0.0,0.0,100.0,700.0,3474.4719999999998,144.3,0.0,6646.0,3618.772,6646.0,-3027.228,None,AT,2026-04-23
2026-03-24 05:00:00+00:00,245.0,436.6,0.0,0.0,0.072,2040.8,459.9,22.0,0.0,68.0,100.0,701.0,4073.372,255.4,0.0,7678.4,4328.772,7678.4,-3349.6279999999997,None,AT,2026-04-23
2026-03-24 06:00:00+00:00,248.0,441.2,0.0,0.0,0.072,2022.6999999999998,391.8,22.0,0.0,683.0,100.0,660.0,4568.772,184.3,0.0,8169.2,4753.072,8169.2,-3416.1279999999997,None,AT,2026-04-23
2026-03-24 07:00:00+00:00,248.0,479.8,0.0,0.0,0.072,1908.9,265.7,22.0,0.0,1604.0,100.0,550.0,5178.472,0.0,783.5,8228.6,5178.472,9012.1,-3833.6280000000006,None,AT,2026-04-23
2026-03-24 08:00:00+00:00,248.0,748.5,0.0,0.0,0.072,1902.9,181.7,22.0,0.0,2665.0,100.0,431.0,6299.1720000000005,0.0,1000.7,8042.0,6299.1720000000005,9042.7,-2743.5280000000002,None,AT,2026-04-23
2026-03-24 09:00:00+00:00,248.0,1227.6,0.0,0.0,0.072,1771.4,152.10000000000002,22.0,0.0,3112.0,100.0,378.0,7011.1720000000005,0.0,1311.8,7723.4,7011.1720000000005,9035.199999999999,-2024.0279999999984,None,AT,2026-04-23
2026-03-24 10:00:00+00:00,248.0,1668.4,0.0,0.0,0.072,1771.8000000000002,200.1,22.0,0.0,3175.0,100.0,332.0,7517.371999999999,0.0,1073.6,7380.0,7517.371999999999,8453.6,-936.228000000001,None,AT,2026-04-23
2026-03-24 11:00:00+00:00,244.0,1720.8,0.0,0.0,0.072,1821.1,195.4,22.0,0.0,3011.0,100.0,330.0,7444.371999999999,0.0,895.5,7088.0,7444.371999999999,7983.5,-539.1280000000006,None,AT,2026-04-23
2026-03-24 12:00:00+00:00,241.0,1765.8,0.0,0.0,0.072,1857.0,179.4,22.0,0.0,2789.0,100.0,352.0,7306.272,0.0,886.0,7253.4,7306.272,8139.4,-833.1279999999997,None,AT,2026-04-23
2026-03-24 13:00:00+00:00,244.0,1815.5,0.0,0.0,0.072,1820.5,155.5,22.0,0.0,2354.0,100.0,371.0,6882.572,0.0,450.6,7213.5,6882.572,7664.1,-781.5280000000002,None,AT,2026-04-23
2026-03-24 14:00:00+00:00,246.0,1612.3000000000002,0.0,0.0,0.072,1849.7,247.3,22.0,0.0,1724.0,100.0,370.0,6171.372,53.6,0.0,7226.2,6224.972000000001,7226.2,-1001.2279999999992,None,AT,2026-04-23
2026-03-24 15:00:00+00:00,248.0,1502.7,0.0,0.0,0.072,1935.5,285.9,22.0,0.0,896.0,100.0,354.0,5344.1720000000005,313.0,0.0,7458.1,5657.1720000000005,7458.1,-1800.9279999999999,None,AT,2026-04-23
2026-03-24 16:00:00+00:00,248.0,1277.9,0.0,0.0,0.072,2133.4,528.5,22.0,0.0,148.0,100.0,334.0,4791.872,1163.1,0.0,7916.4,5954.972,7916.4,-1961.4279999999999,None,AT,2026-04-23
2026-03-24 17:00:00+00:00,248.0,1152.2,0.0,0.0,0.072,2100.7,541.3,22.0,0.0,1.0,100.0,373.0,4538.272,1435.5,0.0,8162.6,5973.772,8162.6,-2188.8280000000004,None,AT,2026-04-23
2026-03-24 18:00:00+00:00,248.0,762.8,0.0,0.0,0.072,2087.0,457.7,22.0,0.0,0.0,100.0,469.0,4146.572,1251.7,0.0,8070.8,5398.272,8070.8,-2672.5280000000002,None,AT,2026-04-23
2026-03-24 19:00:00+00:00,248.0,381.5,0.0,0.0,0.072,2160.2,626.3,22.0,0.0,0.0,100.0,547.0,4085.072,1315.1,0.0,7679.2,5400.1720000000005,7679.2,-2279.0279999999993,None,AT,2026-04-23
2026-03-24 20:00:00+00:00,245.0,379.6,0.0,0.0,0.072,2114.2,488.6,22.0,0.0,0.0,100.0,593.0,3942.4719999999998,773.6,0.0,7185.3,4716.072,7185.3,-2469.228,None,AT,2026-04-23
2026-03-24 21:00:00+00:00,244.0,364.5,0.0,0.0,0.072,1911.2,365.7,22.0,0.0,0.0,100.0,602.0,3609.4719999999998,532.5,0.0,6925.7,4141.972,6925.7,-2783.728,None,AT,2026-04-23
2026-03-24 22:00:00+00:00,244.0,352.6,0.0,0.0,0.072,1861.9,320.2,22.0,0.0,0.0,100.0,568.0,3468.772,284.0,0.0,6553.2,3752.772,6553.2,-2800.428,None,AT,2026-04-23
2026-03-24 23:00:00+00:00,248.0,338.9,0.0,0.0,0.072,1578.6,232.8,22.0,0.0,0.0,100.0,506.0,3026.3720000000003,58.6,0.0,6134.0,3084.972,6134.0,-3049.028,None,AT,2026-04-23
2026-03-25 00:00:00+00:00,248.0,350.6,0.0,0.0,0.072,1576.3,104.9,22.0,0.0,0.0,100.0,400.0,2801.872,47.8,0.0,5907.7,2849.672,5907.7,-3058.028,None,AT,2026-04-23
2026-03-25 01:00:00+00:00,248.0,342.3,0.0,0.0,0.072,1625.0,79.0,22.0,0.0,0.0,100.0,316.0,2732.372,0.0,39.6,5819.8,2732.372,5859.400000000001,-3127.0280000000007,None,AT,2026-04-23
2026-03-25 02:00:00+00:00,248.0,365.8,0.0,0.0,0.072,1592.6,61.0,22.0,0.0,0.0,100.0,260.0,2649.4719999999998,0.0,93.3,5811.9,2649.4719999999998,5905.2,-3255.728,None,AT,2026-04-23
2026-03-25 03:00:00+00:00,248.0,347.5,0.0,0.0,0.072,1560.7,94.9,22.0,0.0,0.0,100.0,234.0,2607.172,0.0,52.2,6022.3,2607.172,6074.5,-3467.328,None,AT,2026-04-23
2026-03-25 04:00:00+00:00,248.0,361.7,0.0,0.0,0.072,1642.1,368.29999999999995,22.0,0.0,0.0,100.0,240.0,2982.1719999999996,310.5,0.0,6712.8,3292.6719999999996,6712.8,-3420.1280000000006,None,AT,2026-04-23
2026-03-25 05:00:00+00:00,248.0,379.0,0.0,0.0,0.072,1853.7,570.8,22.0,0.0,66.0,100.0,286.0,3525.572,1094.6,0.0,7749.2,4620.1720000000005,7749.2,-3129.0279999999993,None,AT,2026-04-23
2026-03-25 06:00:00+00:00,248.0,366.2,0.0,0.0,0.072,1847.4,495.7,22.0,0.0,671.0,100.0,378.0,4128.371999999999,718.6,0.0,8345.6,4846.972,8345.6,-3498.6280000000006,None,AT,2026-04-23
2026-03-25 07:00:00+00:00,246.0,356.9,0.0,0.0,0.072,1776.6999999999998,264.5,22.0,0.0,1669.0,100.0,409.0,4844.172,0.0,222.10000000000002,8506.0,4844.172,8728.1,-3883.928000000001,None,AT,2026-04-23
2026-03-25 08:00:00+00:00,243.0,266.7,0.0,0.0,0.072,1784.3,302.8,22.0,0.0,2685.0,100.0,372.0,5775.872,0.0,922.5,8324.3,5775.872,9246.8,-3470.927999999999,None,AT,2026-04-23
2026-03-25 09:00:00+00:00,240.0,209.8,0.0,0.0,0.072,1874.7,168.3,22.0,0.0,3444.0,100.0,459.0,6517.872,0.0,993.8,8070.0,6517.872,9063.8,-2545.927999999999,None,AT,2026-04-23
2026-03-25 10:00:00+00:00,238.0,210.9,0.0,0.0,0.072,1869.0,117.5,22.0,0.0,3790.0,100.0,647.0,6994.472,0.0,1204.3,7793.4,6994.472,8997.699999999999,-2003.2279999999992,None,AT,2026-04-23
2026-03-25 11:00:00+00:00,240.0,213.6,0.0,0.0,0.072,1880.6,119.2,22.0,0.0,3763.0,100.0,791.0,7129.472,0.0,1272.4,7475.8,7129.472,8748.2,-1618.728000000001,None,AT,2026-04-23
2026-03-25 12:00:00+00:00,244.0,209.4,0.0,0.0,0.072,1842.1999999999998,102.5,22.0,0.0,3377.0,100.0,857.0,6754.172,0.0,1316.2,7377.2,6754.172,8693.4,-1939.228,None,AT,2026-04-23
2026-03-25 13:00:00+00:00,244.0,203.8,0.0,0.0,0.072,1817.2,211.9,22.0,0.0,2672.0,100.0,863.0,6133.972,0.0,1241.4,7387.8,6133.972,8629.2,-2495.228000000001,None,AT,2026-04-23
2026-03-25 14:00:00+00:00,245.0,252.10000000000002,0.0,0.0,0.072,2064.9,268.4,22.0,0.0,1874.0,100.0,880.0,5706.472,0.0,512.8,7554.0,5706.472,8066.8,-2360.3280000000004,None,AT,2026-04-23
2026-03-25 15:00:00+00:00,248.0,463.2,0.0,0.0,0.072,2388.8,556.4,22.0,0.0,799.0,100.0,898.0,5475.472,284.5,0.0,7829.8,5759.972,7829.8,-2069.8280000000004,None,AT,2026-04-23
2026-03-25 16:00:00+00:00,248.0,440.2,0.0,0.0,0.072,2382.3,776.0,22.0,0.0,85.0,100.0,868.0,4921.572,1338.3,0.0,8179.799999999999,6259.872,8179.799999999999,-1919.927999999999,None,AT,2026-04-23
2026-03-25 17:00:00+00:00,248.0,385.3,0.0,0.0,0.072,2219.8,1007.9,22.0,0.0,0.0,100.0,1015.0,4998.072,1639.9,0.0,8305.1,6637.972,8305.1,-1667.1280000000006,None,AT,2026-04-23
2026-03-25 18:00:00+00:00,245.0,342.6,0.0,0.0,0.072,1996.2,879.7,22.0,0.0,0.0,100.0,1498.0,5083.572,1532.9,0.0,8146.6,6616.472,8146.6,-1530.1280000000006,None,AT,2026-04-23
2026-03-25 19:00:00+00:00,244.0,302.6,0.0,0.0,0.072,1722.6,390.29999999999995,22.0,0.0,0.0,100.0,2174.0,4955.572,875.5999999999999,0.0,7745.0,5831.1720000000005,7745.0,-1913.8279999999995,None,AT,2026-04-23
2026-03-25 20:00:00+00:00,244.0,402.9,0.0,0.0,0.072,2168.3,397.9,22.0,0.0,0.0,100.0,2600.0,5935.1720000000005,324.9,0.0,7221.8,6260.072,7221.8,-961.7280000000001,None,AT,2026-04-23
2026-03-25 21:00:00+00:00,244.0,539.1,0.0,0.0,0.072,2982.8,145.1,22.0,0.0,0.0,100.0,2526.0,6559.072,0.0,235.2,6940.1,6559.072,7175.3,-616.2280000000001,None,AT,2026-04-23
2026-03-25 22:00:00+00:00,241.0,571.5,0.0,0.0,0.072,2893.4,176.2,22.0,0.0,0.0,100.0,2413.0,6417.1720000000005,0.0,469.79999999999995,6535.5,6417.1720000000005,7005.3,-588.1279999999997,None,AT,2026-04-23
2026-03-25 23:00:00+00:00,243.0,462.9,0.0,0.0,0.072,2262.7,85.0,22.0,0.0,0.0,100.0,2632.0,5807.672,0.0,793.2,6244.6,5807.672,7037.8,-1230.1280000000006,None,AT,2026-04-23
2026-03-26 00:00:00+00:00,244.0,415.5,0.0,0.0,0.072,1838.1,60.5,22.0,0.0,0.0,100.0,2346.0,5026.1720000000005,0.0,845.4,5982.1,5026.1720000000005,6827.5,-1801.3279999999995,None,AT,2026-04-23
2026-03-26 01:00:00+00:00,244.0,460.1,0.0,0.0,0.072,1605.5,102.10000000000001,22.0,0.0,0.0,100.0,2175.0,4708.772,0.0,523.3,5894.7,4708.772,6418.0,-1709.228,None,AT,2026-04-23
2026-03-26 02:00:00+00:00,244.0,386.4,0.0,0.0,0.072,1630.7,37.8,22.0,0.0,0.0,100.0,2232.0,4652.972,0.0,384.3,5871.7,4652.972,6256.0,-1603.0280000000002,None,AT,2026-04-23
2026-03-26 03:00:00+00:00,244.0,460.0,0.0,0.0,0.072,1715.4,47.0,22.0,0.0,0.0,100.0,2408.0,4996.472,0.0,402.5,6084.799999999999,4996.472,6487.299999999999,-1490.8279999999995,None,AT,2026-04-23
2026-03-26 04:00:00+00:00,241.0,434.8,0.0,0.0,0.072,1607.6,230.7,22.0,0.0,0.0,100.0,2652.0,5288.172,0.0,42.5,6807.1,5288.172,6849.6,-1561.4280000000008,None,AT,2026-04-23
2026-03-26 05:00:00+00:00,239.0,551.6,0.0,0.0,0.072,1655.6,414.7,22.0,0.0,1.0,100.0,2904.0,5887.972,301.9,0.0,7845.4,6189.871999999999,7845.4,-1655.5280000000002,None,AT,2026-04-23
2026-03-26 06:00:00+00:00,236.0,570.6,0.0,0.0,0.072,1677.9,204.79999999999998,22.0,0.0,21.0,100.0,3124.0,5956.372,159.8,0.0,8362.4,6116.1720000000005,8362.4,-2246.227999999999,None,AT,2026-04-23
2026-03-26 07:00:00+00:00,236.0,550.1,0.0,0.0,0.072,1584.2,170.9,22.0,0.0,111.0,100.0,3293.0,6067.272000000001,144.3,0.0,8478.6,6211.572000000001,8478.6,-2267.0279999999993,None,AT,2026-04-23
2026-03-26 08:00:00+00:00,236.0,524.6999999999999,0.0,0.0,0.072,1473.7,92.2,22.0,0.0,231.0,100.0,3431.0,6110.672,0.0,88.8,8478.3,6110.672,8567.099999999999,-2456.427999999999,None,AT,2026-04-23
2026-03-26 09:00:00+00:00,236.0,486.2,0.0,0.0,0.072,1308.9,71.0,22.0,0.0,320.0,100.0,3533.0,6077.1720000000005,0.0,70.7,8325.7,6077.1720000000005,8396.400000000001,-2319.228000000001,None,AT,2026-04-23
2026-03-26 10:00:00+00:00,236.0,477.7,0.0,0.0,0.072,1311.3,138.3,22.0,0.0,404.0,100.0,3587.0,6276.372,0.0,172.8,8243.7,6276.372,8416.5,-2140.1279999999997,None,AT,2026-04-23
2026-03-26 11:00:00+00:00,232.0,471.4,0.0,0.0,0.072,1300.2,199.1,22.0,0.0,460.0,100.0,3605.0,6389.772,0.0,183.5,8070.8,6389.772,8254.3,-1864.5279999999993,None,AT,2026-04-23
2026-03-26 12:00:00+00:00,237.0,501.9,0.0,0.0,0.072,1362.5,134.2,22.0,0.0,458.0,100.0,3612.0,6427.672,0.0,68.4,8002.7,6427.672,8071.099999999999,-1643.4279999999999,None,AT,2026-04-23
2026-03-26 13:00:00+00:00,240.0,548.6,0.0,0.0,0.072,1430.1,194.4,22.0,0.0,359.0,100.0,3621.0,6515.1720000000005,0.0,183.9,7921.7,6515.1720000000005,8105.599999999999,-1590.427999999999,None,AT,2026-04-23
2026-03-26 14:00:00+00:00,241.0,632.6,0.0,0.0,0.072,1482.6,259.4,22.0,0.0,217.0,100.0,3629.0,6583.6720000000005,0.0,75.19999999999999,7915.6,6583.6720000000005,7990.8,-1407.1279999999997,None,AT,2026-04-23
2026-03-26 15:00:00+00:00,242.0,819.0,0.0,0.0,0.072,1674.9,402.8,22.0,0.0,83.0,100.0,3617.0,6960.772,111.2,0.0,8131.2,7071.972,8131.2,-1059.228,None,AT,2026-04-23
2026-03-26 16:00:00+00:00,244.0,991.3,0.0,0.0,0.072,1867.5,405.70000000000005,22.0,0.0,8.0,100.0,3595.0,7233.572,363.0,0.0,8421.3,7596.572,8421.3,-824.7279999999992,None,AT,2026-04-23
2026-03-26 17:00:00+00:00,244.0,1040.5,0.0,0.0,0.072,1991.6,716.5,22.0,0.0,0.0,100.0,3563.0,7677.672,881.6,0.0,8575.9,8559.271999999999,8575.9,-16.62800000000061,None,AT,2026-04-23
2026-03-26 18:00:00+00:00,240.0,1052.0,0.0,0.0,0.072,2050.4,747.9,22.0,0.0,0.0,100.0,3544.0,7756.371999999999,1132.1,0.0,8414.2,8888.472,8414.2,474.271999999999,None,AT,2026-04-23
2026-03-26 19:00:00+00:00,240.0,1040.6,0.0,0.0,0.072,2012.4,630.6,22.0,0.0,0.0,100.0,3550.0,7595.6720000000005,653.3,0.0,7975.4,8248.972,7975.4,273.5720000000001,None,AT,2026-04-23
2026-03-26 20:00:00+00:00,240.0,1028.8,0.0,0.0,0.072,1910.2,394.9,22.0,0.0,0.0,100.0,3560.0,7255.972,201.4,0.0,7450.9,7457.371999999999,7450.9,6.471999999999753,None,AT,2026-04-23
2026-03-26 21:00:00+00:00,240.0,1017.2,0.0,0.0,0.072,1810.1,232.8,22.0,0.0,0.0,100.0,3570.0,6992.1720000000005,96.7,0.0,7141.3,7088.872,7141.3,-52.427999999999884,None,AT,2026-04-23
2026-03-26 22:00:00+00:00,241.0,834.7,0.0,0.0,0.072,1833.9,163.9,22.0,0.0,0.0,100.0,3589.0,6784.572,50.7,0.0,6734.2,6835.272,6734.2,101.07200000000012,None,AT,2026-04-23
2026-03-26 23:00:00+00:00,243.0,794.0999999999999,0.0,0.0,0.072,1739.3,219.8,22.0,0.0,0.0,100.0,3591.0,6709.272,103.0,0.0,6373.6,6812.272,6373.6,438.67199999999957,None,AT,2026-04-23
2026-03-27 00:00:00+00:00,242.0,785.8,0.0,0.0,0.072,1719.4,307.6,22.0,0.0,0.0,100.0,3612.0,6788.871999999999,84.9,0.0,6131.2,6873.771999999999,6131.2,742.5719999999992,None,AT,2026-04-23
2026-03-27 01:00:00+00:00,244.0,770.5,0.0,0.0,0.072,1686.3,239.8,22.0,0.0,0.0,100.0,3622.0,6684.6720000000005,96.3,0.0,6024.1,6780.972000000001,6024.1,756.8720000000003,None,AT,2026-04-23
2026-03-27 02:00:00+00:00,244.0,753.2,0.0,0.0,0.072,1639.0,230.0,22.0,0.0,0.0,100.0,3628.0,6616.272,106.0,0.0,6001.8,6722.272,6001.8,720.4719999999998,None,AT,2026-04-23
2026-03-27 03:00:00+00:00,244.0,771.9,0.0,0.0,0.072,1641.6,261.5,22.0,0.0,0.0,100.0,3629.0,6670.072,135.2,0.0,6187.7,6805.272,6187.7,617.5720000000001,None,AT,2026-04-23
2026-03-27 04:00:00+00:00,241.0,1049.6,0.0,0.0,0.072,1756.0,309.9,22.0,0.0,0.0,100.0,3638.0,7116.572,116.7,0.0,6841.9,7233.272,6841.9,391.3720000000003,None,AT,2026-04-23
2026-03-27 05:00:00+00:00,240.0,1121.9,0.0,0.0,0.072,1899.3,707.5,22.0,0.0,2.0,100.0,3647.0,7739.772,1024.6,0.0,7847.3,8764.372,7847.3,917.0719999999992,None,AT,2026-04-23
2026-03-27 06:00:00+00:00,238.0,1161.4,0.0,0.0,0.072,1984.2,729.6,22.0,0.0,59.0,100.0,3648.0,7942.272,1248.1,0.0,8518.0,9190.372,8518.0,672.3719999999994,None,AT,2026-04-23
2026-03-27 07:00:00+00:00,236.0,1140.8000000000002,0.0,0.0,0.072,1956.1,522.9,22.0,0.0,205.0,100.0,3648.0,7830.871999999999,558.9,0.0,8756.2,8389.771999999999,8756.2,-366.4280000000017,None,AT,2026-04-23
2026-03-27 08:00:00+00:00,236.0,1097.4,0.0,0.0,0.072,1863.0,129.5,22.0,0.0,414.0,100.0,3643.0,7504.972,0.0,5.0,8732.4,7504.972,8737.4,-1232.4279999999999,None,AT,2026-04-23
2026-03-27 09:00:00+00:00,234.0,1043.9,0.0,0.0,0.072,1815.5,125.4,22.0,0.0,639.0,100.0,3632.0,7611.871999999999,0.0,856.3,8701.8,7611.871999999999,9558.099999999999,-1946.2279999999992,None,AT,2026-04-23
2026-03-27 10:00:00+00:00,232.0,819.4,0.0,0.0,0.072,1801.6,108.5,22.0,0.0,817.0,100.0,3626.0,7526.572,0.0,969.2,8572.6,7526.572,9541.800000000001,-2015.228000000001,None,AT,2026-04-23
2026-03-27 11:00:00+00:00,232.0,596.5,0.0,0.0,0.072,1881.4,90.80000000000001,22.0,0.0,960.0,100.0,3624.0,7506.772000000001,0.0,968.5,8260.8,7506.772000000001,9229.3,-1722.5279999999984,None,AT,2026-04-23
2026-03-27 12:00:00+00:00,235.0,829.6,0.0,0.0,0.072,1996.0,168.7,22.0,0.0,1018.0,100.0,3630.0,7999.371999999999,0.0,1094.1,8102.7,7999.371999999999,9196.8,-1197.4279999999999,None,AT,2026-04-23
2026-03-27 13:00:00+00:00,237.0,1032.9,0.0,0.0,0.072,2008.4,154.2,22.0,0.0,856.0,100.0,3642.0,8052.572,0.0,1091.6,7894.9,8052.572,8986.5,-933.9279999999999,None,AT,2026-04-23
2026-03-27 14:00:00+00:00,240.0,1064.7,0.0,0.0,0.072,2006.5,86.0,22.0,0.0,586.0,100.0,3657.0,7762.272,0.0,515.4,7913.2,7762.272,8428.6,-666.3280000000004,None,AT,2026-04-23
2026-03-27 15:00:00+00:00,240.0,1179.6,0.0,0.0,0.072,2004.8,164.7,22.0,0.0,254.0,100.0,3661.0,7626.172,0.0,182.6,8033.0,7626.172,8215.6,-589.4280000000008,None,AT,2026-04-23
2026-03-27 16:00:00+00:00,240.0,1168.4,0.0,0.0,0.072,2059.2,463.1,22.0,0.0,38.0,100.0,3652.0,7742.771999999999,380.2,0.0,8280.3,8122.971999999999,8280.3,-157.32800000000043,None,AT,2026-04-23
2026-03-27 17:00:00+00:00,240.0,1141.1000000000001,0.0,0.0,0.072,2038.3,629.6,22.0,0.0,0.0,100.0,3637.0,7808.072,1188.8,0.0,8353.1,8996.872,8353.1,643.771999999999,None,AT,2026-04-23
2026-03-27 18:00:00+00:00,240.0,1133.1,0.0,0.0,0.072,2036.0,549.5,22.0,0.0,0.0,100.0,3628.0,7708.672,1412.2,0.0,8161.200000000001,9120.872,8161.200000000001,959.6719999999987,None,AT,2026-04-23
2026-03-27 19:00:00+00:00,240.0,1106.7,0.0,0.0,0.072,1990.0,510.6,22.0,0.0,0.0,100.0,3628.0,7597.371999999999,781.7,0.0,7733.3,8379.072,7733.3,645.7719999999999,None,AT,2026-04-23
2026-03-27 20:00:00+00:00,240.0,1047.3,0.0,0.0,0.072,1802.1,342.5,22.0,0.0,0.0,100.0,3623.0,7176.972,302.3,0.0,7172.8,7479.272,7172.8,306.47199999999975,None,AT,2026-04-23
2026-03-27 21:00:00+00:00,244.0,1010.7,0.0,0.0,0.072,1722.2,428.4,22.0,0.0,0.0,100.0,3615.0,7142.371999999999,365.2,0.0,6932.1,7507.571999999999,6932.1,575.4719999999988,None,AT,2026-04-23
2026-03-27 22:00:00+00:00,240.0,942.4000000000001,0.0,0.0,0.072,1730.5,240.3,22.0,0.0,0.0,100.0,3608.0,6883.272,132.5,0.0,6568.7,7015.772,6568.7,447.0720000000001,None,AT,2026-04-23
2026-03-27 23:00:00+00:00,240.0,550.9000000000001,0.0,0.0,0.072,1505.9,61.6,22.0,0.0,0.0,100.0,3610.0,6090.472,0.0,627.1,6084.3,6090.472,6711.400000000001,-620.9280000000008,None,AT,2026-04-23
2026-03-28 00:00:00+00:00,240.0,538.5,0.0,0.0,0.072,1534.8,26.8,22.0,0.0,0.0,100.0,3604.0,6066.1720000000005,0.0,904.6,5796.4,6066.1720000000005,6701.0,-634.8279999999995,None,AT,2026-04-23
2026-03-28 01:00:00+00:00,240.0,425.5,0.0,0.0,0.072,1515.9,57.7,22.0,0.0,0.0,100.0,3589.0,5950.1720000000005,0.0,985.9,5650.8,5950.1720000000005,6636.7,-686.5279999999993,None,AT,2026-04-23
2026-03-28 02:00:00+00:00,240.0,439.3,0.0,0.0,0.072,1528.7,123.7,22.0,0.0,0.0,100.0,3575.0,6028.772,0.0,959.7,5582.7,6028.772,6542.4,-513.6279999999997,None,AT,2026-04-23
2026-03-28 03:00:00+00:00,240.0,433.7,0.0,0.0,0.072,1487.0,57.9,22.0,0.0,0.0,100.0,3574.0,5914.6720000000005,0.0,873.8,5628.2,5914.6720000000005,6502.0,-587.3279999999995,None,AT,2026-04-23
