,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-01 11:00:00+00:00,318.4,742.6,0.0,321.29999999999995,11.8,31.0,2079.0,3.9,1293.1,4801.1,0.0,2410.3,5899.9,4801.1,8310.2,-3509.1000000000004,None,PT,2026-04-23
2026-04-01 12:00:00+00:00,316.1,751.9,0.0,276.29999999999995,11.8,30.3,2184.5,5.5,1041.5,4617.9,0.0,2333.5,5737.7,4617.9,8071.2,-3453.3,None,PT,2026-04-23
2026-04-01 13:00:00+00:00,312.6,742.9,0.0,264.79999999999995,11.8,30.4,2202.8,8.8,835.7,4409.8,0.0,1898.0,5706.7,4409.8,7604.7,-3194.8999999999996,None,PT,2026-04-23
2026-04-01 14:00:00+00:00,314.0,788.9,0.0,285.7,18.6,30.4,2126.1,7.9,757.5,4329.1,0.0,2014.6,5655.0,4329.1,7669.6,-3340.5,None,PT,2026-04-23
2026-04-01 15:00:00+00:00,315.2,773.6999999999999,0.0,396.2,44.2,31.1,1882.2,10.4,810.3,4263.3,0.0,1730.2,5751.4,4263.3,7481.599999999999,-3218.2999999999993,None,PT,2026-04-23
2026-04-01 16:00:00+00:00,310.6,780.3,0.0,315.3,24.0,30.8,1440.1,16.5,884.9,3802.5,0.0,1491.0,5896.1,3802.5,7387.1,-3584.6000000000004,None,PT,2026-04-23
2026-04-01 17:00:00+00:00,310.6,764.1999999999999,0.0,701.5,82.0,30.7,881.9,23.1,956.2,3750.2,161.90000000000003,0.0,6294.5,3912.1,6294.5,-2382.4,None,PT,2026-04-23
2026-04-01 18:00:00+00:00,307.3,775.6999999999999,0.0,1660.6,215.8,30.4,156.7,23.9,1008.8,4179.2,2182.6,0.0,6888.3,6361.799999999999,6888.3,-526.5000000000009,None,PT,2026-04-23
2026-04-01 19:00:00+00:00,315.4,802.5,0.0,1888.3,406.0,31.1,0.1,24.8,1146.5,4614.7,2828.9,0.0,7406.6,7443.6,7406.6,37.0,None,PT,2026-04-23
2026-04-01 20:00:00+00:00,319.7,780.3,0.0,1754.0,288.1,31.1,0.1,25.0,1157.0,4355.299999999999,2379.1,0.0,7104.0,6734.4,7104.0,-369.60000000000036,None,PT,2026-04-23
2026-04-01 21:00:00+00:00,315.1,770.9000000000001,0.0,1645.7,124.0,30.9,0.1,25.0,1083.5,3995.2,1766.9,0.0,6546.0,5762.1,6546.0,-783.8999999999996,None,PT,2026-04-23
2026-04-01 22:00:00+00:00,316.7,780.7,0.0,1684.9,145.2,31.1,0.1,25.0,1033.2,4016.8999999999996,2244.3,0.0,5963.6,6261.2,5963.6,297.59999999999945,None,PT,2026-04-23
2026-04-01 23:00:00+00:00,315.1,783.1999999999999,0.0,1712.2,96.3,31.3,0.1,24.7,947.7,3910.6000000000004,1640.8,0.0,5532.9,5551.400000000001,5532.9,18.50000000000091,None,PT,2026-04-23
2026-04-02 00:00:00+00:00,317.0,754.6,0.0,1686.8,91.3,31.6,0.1,25.0,814.7,3721.0999999999995,1219.5,0.0,5199.2,4940.599999999999,5199.2,-258.60000000000036,None,PT,2026-04-23
2026-04-02 01:00:00+00:00,318.9,756.4000000000001,0.0,1035.0,89.6,31.2,0.1,25.0,699.1,2955.2999999999997,1138.1,0.0,4935.4,4093.3999999999996,4935.4,-842.0,None,PT,2026-04-23
2026-04-02 02:00:00+00:00,321.5,767.1999999999999,0.0,1092.2,89.6,31.4,0.0,25.0,641.0,2967.8999999999996,1097.1,0.0,4805.0,4064.9999999999995,4805.0,-740.0000000000005,None,PT,2026-04-23
2026-04-02 03:00:00+00:00,321.3,725.4,0.0,1292.4,89.7,31.1,0.0,25.0,761.3,3246.2,1023.8,0.0,4746.8,4270.0,4746.8,-476.8000000000002,None,PT,2026-04-23
2026-04-02 04:00:00+00:00,326.2,710.9,0.0,1779.2,89.5,31.3,0.0,25.0,1043.8,4005.9000000000005,1057.6,0.0,4849.9,5063.5,4849.9,213.60000000000036,None,PT,2026-04-23
2026-04-02 05:00:00+00:00,325.0,787.5,0.0,1930.9,86.30000000000001,31.1,0.1,24.9,1315.5,4501.3,1499.4,0.0,5245.7,6000.700000000001,5245.7,755.0000000000009,None,PT,2026-04-23
2026-04-02 06:00:00+00:00,322.4,800.7,0.0,1678.7,28.2,31.0,65.0,24.9,1589.8,4540.7,516.3,0.0,5771.9,5057.0,5771.9,-714.8999999999996,None,PT,2026-04-23
2026-04-02 07:00:00+00:00,324.3,794.1,0.0,983.0,9.5,30.7,558.0,24.9,1640.9,4365.4,0.0,789.4,6486.5,4365.4,7275.9,-2910.5,None,PT,2026-04-23
2026-04-02 08:00:00+00:00,321.8,856.0,0.0,809.4000000000001,9.2,30.7,1239.6,23.9,1418.9,4709.5,0.0,1709.1,6565.6,4709.5,8274.7,-3565.2000000000007,None,PT,2026-04-23
2026-04-02 09:00:00+00:00,325.9,895.8000000000001,0.0,551.8000000000001,9.2,31.1,1758.4,25.0,990.0,4587.2,0.0,1698.0,6231.5,4587.2,7929.5,-3342.3,None,PT,2026-04-23
2026-04-02 10:00:00+00:00,323.0,943.5,0.0,489.9,9.3,30.8,2002.4,25.0,683.3,4507.2,0.0,1778.0,6067.8,4507.2,7845.8,-3338.6000000000004,None,PT,2026-04-23
2026-04-02 11:00:00+00:00,322.0,814.3000000000001,0.0,385.6,9.3,30.2,2209.5,25.0,585.8,4381.7,0.0,1935.0,5852.1,4381.7,7787.1,-3405.4000000000005,None,PT,2026-04-23
2026-04-02 12:00:00+00:00,322.0,804.8000000000001,0.0,314.79999999999995,9.4,29.3,2246.6,25.0,591.5,4343.4,0.0,2041.8,5634.8,4343.4,7676.6,-3333.2000000000007,None,PT,2026-04-23
2026-04-02 13:00:00+00:00,321.0,772.3000000000001,0.0,291.79999999999995,9.3,27.8,2290.1,25.0,738.0,4475.3,0.0,2055.5,5598.3,4475.3,7653.8,-3178.5,None,PT,2026-04-23
2026-04-02 14:00:00+00:00,319.2,778.6,0.0,304.29999999999995,9.3,26.3,2262.2,25.0,1008.1,4733.0,0.0,2236.2,5588.8,4733.0,7825.0,-3092.0,None,PT,2026-04-23
2026-04-02 15:00:00+00:00,323.1,844.5,0.0,363.9,9.3,29.1,1984.4,25.0,1142.7,4722.0,0.0,2179.1,5701.9,4722.0,7881.0,-3159.0,None,PT,2026-04-23
2026-04-02 16:00:00+00:00,320.3,801.5,0.0,320.1,9.3,31.1,1430.8,25.0,1141.3,4079.3999999999996,0.0,1290.6999999999998,5719.7,4079.3999999999996,7010.4,-2931.0,None,PT,2026-04-23
2026-04-02 17:00:00+00:00,322.8,780.0,0.0,714.9,34.0,31.4,814.4,25.0,1133.8,3856.3,0.0,99.40000000000003,6073.5,3856.3,6172.9,-2316.5999999999995,None,PT,2026-04-23
2026-04-02 18:00:00+00:00,326.8,801.8,0.0,1474.2,255.8,31.6,151.2,25.0,1123.7,4190.1,2171.2,0.0,6560.7,6361.3,6560.7,-199.39999999999964,None,PT,2026-04-23
2026-04-02 19:00:00+00:00,325.2,763.0,0.0,1772.1,610.3000000000001,31.6,0.2,25.0,1259.9,4787.3,2872.4,0.0,7050.1,7659.700000000001,7050.1,609.6000000000004,None,PT,2026-04-23
2026-04-02 20:00:00+00:00,328.6,797.8000000000001,0.0,1540.0,453.3,31.7,0.1,25.0,1299.9,4476.4,2801.5,0.0,6773.7,7277.9,6773.7,504.1999999999998,None,PT,2026-04-23
2026-04-02 21:00:00+00:00,328.7,758.7,0.0,1461.9,225.2,31.7,0.1,25.0,1184.8,4016.0999999999995,2500.0,0.0,6320.0,6516.099999999999,6320.0,196.09999999999945,None,PT,2026-04-23
2026-04-02 22:00:00+00:00,326.4,758.0,0.0,1479.3000000000002,155.20000000000002,31.6,0.1,25.0,1167.0,3942.6,1625.9,0.0,5778.0,5568.5,5778.0,-209.5,None,PT,2026-04-23
2026-04-02 23:00:00+00:00,330.4,777.5,0.0,1251.9,121.2,31.5,0.1,25.0,1118.6,3656.2,960.3,0.0,5328.2,4616.5,5328.2,-711.6999999999998,None,PT,2026-04-23
2026-04-03 00:00:00+00:00,334.3,795.6,0.0,1210.8,12.4,31.3,0.1,25.0,1046.5,3456.0,994.6,0.0,4999.4,4450.6,4999.4,-548.7999999999993,None,PT,2026-04-23
2026-04-03 01:00:00+00:00,331.1,751.9,0.0,993.2,9.4,31.8,0.1,24.6,1040.2,3182.3,900.9,0.0,4758.4,4083.2000000000003,4758.4,-675.1999999999994,None,PT,2026-04-23
2026-04-03 02:00:00+00:00,329.5,781.6,0.0,1076.5,9.4,31.6,0.1,25.0,1058.7,3312.3999999999996,751.6,0.0,4596.1,4063.9999999999995,4596.1,-532.1000000000008,None,PT,2026-04-23
2026-04-03 03:00:00+00:00,329.4,800.5,0.0,1236.7,18.4,30.8,0.0,23.0,937.7,3376.500000000001,826.8000000000001,0.0,4504.6,4203.300000000001,4504.6,-301.2999999999993,None,PT,2026-04-23
2026-04-03 04:00:00+00:00,327.6,799.8000000000001,0.0,1955.7,33.0,29.3,0.0,15.1,896.1,4056.6000000000004,1187.3,0.0,4528.2,5243.900000000001,4528.2,715.7000000000007,None,PT,2026-04-23
2026-04-03 05:00:00+00:00,325.7,797.6,0.0,2036.9,33.0,28.0,0.1,14.0,854.8,4090.0999999999995,1846.0,0.0,4668.3,5936.099999999999,4668.3,1267.7999999999993,None,PT,2026-04-23
2026-04-03 06:00:00+00:00,327.7,804.1,0.0,1353.9,21.8,29.9,68.5,18.6,845.3,3469.8,357.5,0.0,4747.1,3827.3,4747.1,-919.8000000000002,None,PT,2026-04-23
2026-04-03 07:00:00+00:00,327.1,900.2,0.0,529.3000000000001,9.4,30.2,605.3,13.1,748.3,3162.9000000000005,0.0,1161.6,5022.3,3162.9000000000005,6183.9,-3020.999999999999,None,PT,2026-04-23
2026-04-03 08:00:00+00:00,324.2,824.0,0.0,448.6,9.3,30.2,1264.4,3.8,540.7,3445.2000000000007,0.0,1398.6999999999998,5150.6,3445.2000000000007,6549.3,-3104.0999999999995,None,PT,2026-04-23
2026-04-03 09:00:00+00:00,328.8,877.3,0.0,400.8,9.1,30.9,1704.3,3.7,329.4,3684.2999999999997,0.0,1878.6,5100.6,3684.2999999999997,6979.200000000001,-3294.900000000001,None,PT,2026-04-23
2026-04-03 10:00:00+00:00,329.3,934.2,0.0,398.4,9.4,30.9,1979.3,7.3,197.6,3886.4,0.0,2359.3,5126.1,3886.4,7485.400000000001,-3599.0000000000005,None,PT,2026-04-23
2026-04-03 11:00:00+00:00,326.3,872.7,0.0,304.1,9.4,31.4,2109.9,11.5,164.7,3830.0,0.0,2217.1,5183.0,3830.0,7400.1,-3570.1000000000004,None,PT,2026-04-23
2026-04-03 12:00:00+00:00,332.5,794.6999999999999,0.0,291.6,9.4,31.0,2149.4,13.1,154.0,3775.7,0.0,2273.3,4920.7,3775.7,7194.0,-3418.3,None,PT,2026-04-23
2026-04-03 13:00:00+00:00,327.1,795.3000000000001,0.0,264.90000000000003,9.5,30.9,2120.9,16.1,190.5,3755.2000000000003,0.0,2390.3,4758.8,3755.2000000000003,7149.1,-3393.9,None,PT,2026-04-23
2026-04-03 14:00:00+00:00,324.8,806.5,0.0,229.6,9.3,30.6,2011.0,10.7,250.2,3672.6999999999994,0.0,2587.9,4651.3,3672.6999999999994,7239.200000000001,-3566.5000000000014,None,PT,2026-04-23
2026-04-03 15:00:00+00:00,327.1,784.8000000000001,0.0,243.7,15.6,31.4,1791.9,13.7,265.5,3473.7,0.0,2268.0,4704.7,3473.7,6972.7,-3499.0,None,PT,2026-04-23
2026-04-03 16:00:00+00:00,328.5,788.8000000000001,0.0,359.3,91.5,31.6,1479.3,13.1,258.3,3350.4,0.0,1549.0,4944.7,3350.4,6493.7,-3143.2999999999997,None,PT,2026-04-23
2026-04-03 17:00:00+00:00,328.1,807.5,0.0,646.5,139.7,31.6,954.6,14.5,271.1,3193.6,219.99999999999997,0.0,5417.2,3413.6,5417.2,-2003.6,None,PT,2026-04-23
2026-04-03 18:00:00+00:00,328.3,771.0,0.0,1791.4,324.1,31.6,161.9,13.3,320.1,3741.7,2753.2000000000003,0.0,5968.8,6494.9,5968.8,526.0999999999995,None,PT,2026-04-23
2026-04-03 19:00:00+00:00,328.6,744.1,0.0,1900.8,573.1,31.6,0.2,15.2,382.5,3976.0999999999995,3077.1000000000004,0.0,6456.6,7053.2,6456.6,596.5999999999995,None,PT,2026-04-23
2026-04-03 20:00:00+00:00,327.0,756.4,0.0,1894.0,473.8,31.2,0.1,12.3,402.8,3897.6000000000004,2949.8,0.0,6198.9,6847.400000000001,6198.9,648.5000000000009,None,PT,2026-04-23
2026-04-03 21:00:00+00:00,325.9,734.5,0.0,1843.0,260.1,30.7,0.1,7.9,418.9,3621.1,2437.0,0.0,5788.5,6058.1,5788.5,269.60000000000036,None,PT,2026-04-23
2026-04-03 22:00:00+00:00,328.2,762.8000000000001,0.0,1536.0,51.9,31.5,0.1,6.1,505.7,3222.2999999999997,829.6999999999999,0.0,5344.7,4051.9999999999995,5344.7,-1292.7000000000003,None,PT,2026-04-23
2026-04-03 23:00:00+00:00,328.9,769.5,0.0,1450.2,20.0,31.4,0.1,2.6,669.1,3271.8,509.0,0.0,4919.3,3780.8,4919.3,-1138.5,None,PT,2026-04-23
2026-04-04 00:00:00+00:00,329.4,741.1,0.0,1337.4,31.3,31.4,0.1,0.7,999.8,3471.2,709.6,0.0,4615.5,4180.8,4615.5,-434.6999999999998,None,PT,2026-04-23
2026-04-04 01:00:00+00:00,344.3,715.8000000000001,0.0,864.5,31.4,30.8,0.1,0.0,1388.9,3375.8,449.9,0.0,4352.0,3825.7000000000003,4352.0,-526.2999999999997,None,PT,2026-04-23
2026-04-04 02:00:00+00:00,357.1,714.4000000000001,0.0,964.6,31.2,29.7,0.1,0.0,1784.7,3881.7999999999993,665.5,0.0,4195.7,4547.299999999999,4195.7,351.59999999999945,None,PT,2026-04-23
2026-04-04 03:00:00+00:00,357.2,787.2,0.0,1259.6,31.0,29.0,0.0,0.0,1930.9,4394.9,836.8,0.0,4178.1,5231.7,4178.1,1053.5999999999995,None,PT,2026-04-23
2026-04-04 04:00:00+00:00,357.2,781.5,0.0,1327.6,30.8,28.8,0.0,0.0,1815.2,4341.1,1313.6,0.0,4204.8,5654.700000000001,4204.8,1449.9000000000005,None,PT,2026-04-23
2026-04-04 05:00:00+00:00,356.1,775.7,0.0,1328.9,30.5,29.7,0.1,0.0,1730.5,4251.5,1603.4,0.0,4281.6,5854.9,4281.6,1573.2999999999993,None,PT,2026-04-23
2026-04-04 06:00:00+00:00,354.3,788.9,0.0,954.7,21.4,30.1,86.5,0.0,1530.9,3766.8,1229.2,0.0,4431.9,4996.0,4431.9,564.1000000000004,None,PT,2026-04-23
2026-04-04 07:00:00+00:00,354.1,820.3,0.0,540.6,17.0,29.9,743.4,0.0,1254.4,3759.7000000000003,0.0,1063.6,4750.9,3759.7000000000003,5814.5,-2054.7999999999997,None,PT,2026-04-23
2026-04-04 08:00:00+00:00,350.3,873.9000000000001,0.0,376.7,9.3,29.2,1376.8,0.0,966.2,3982.3999999999996,0.0,1725.7,4896.4,3982.3999999999996,6622.099999999999,-2639.7,None,PT,2026-04-23
2026-04-04 09:00:00+00:00,353.1,877.0,0.0,254.9,9.4,30.0,1783.5,0.0,784.3,4092.2,0.0,2183.8,4887.4,4092.2,7071.2,-2979.0,None,PT,2026-04-23
2026-04-04 10:00:00+00:00,352.3,798.4,0.0,198.6,40.6,30.5,2222.4,0.0,714.2,4357.0,0.0,2721.5,4895.1,4357.0,7616.6,-3259.6000000000004,None,PT,2026-04-23
2026-04-04 11:00:00+00:00,348.5,831.1999999999999,0.0,217.5,52.2,30.4,2249.4,0.0,669.3,4398.5,0.0,2700.2,4920.0,4398.5,7620.2,-3221.7,None,PT,2026-04-23
2026-04-04 12:00:00+00:00,349.3,825.5,0.0,190.3,10.9,30.0,2301.4,0.0,490.1,4197.5,0.0,2672.6,4737.1,4197.5,7409.700000000001,-3212.2000000000007,None,PT,2026-04-23
2026-04-04 13:00:00+00:00,344.3,838.5,0.0,208.3,9.5,29.7,2277.9,0.0,389.2,4097.4,0.0,2748.5,4564.1,4097.4,7312.6,-3215.2000000000007,None,PT,2026-04-23
2026-04-04 14:00:00+00:00,346.2,759.0999999999999,0.0,172.0,9.4,30.7,2084.3,0.0,415.1,3816.8,0.0,2442.2,4521.9,3816.8,6964.099999999999,-3147.2999999999993,None,PT,2026-04-23
2026-04-04 15:00:00+00:00,323.8,741.8000000000001,0.0,208.5,9.2,28.8,1959.2,3.5,534.1,3808.9,0.0,2270.6,4556.2,3808.9,6826.799999999999,-3017.899999999999,None,PT,2026-04-23
2026-04-04 16:00:00+00:00,337.4,863.8,0.0,368.7,9.5,29.9,1600.1,4.3,558.4,3772.1,0.0,1705.7,4827.8,3772.1,6533.5,-2761.4,None,PT,2026-04-23
2026-04-04 17:00:00+00:00,347.7,849.1,0.0,881.6,53.4,31.2,1048.3,4.0,621.7,3837.0,838.3000000000001,0.0,5222.6,4675.3,5222.6,-547.3000000000002,None,PT,2026-04-23
2026-04-04 18:00:00+00:00,351.3,808.1999999999999,0.0,1773.2,173.5,30.7,171.1,6.7,589.8,3904.499999999999,2301.9,0.0,5739.1,6206.4,5739.1,467.2999999999993,None,PT,2026-04-23
2026-04-04 19:00:00+00:00,350.8,743.5999999999999,0.0,1843.7,429.5,31.4,0.2,7.7,611.7,4018.5999999999995,3051.4,0.0,6121.3,7070.0,6121.3,948.6999999999998,None,PT,2026-04-23
2026-04-04 20:00:00+00:00,351.5,786.3000000000001,0.0,1880.4,289.2,30.6,0.1,10.7,573.2,3922.0,2721.8,0.0,5846.2,6643.8,5846.2,797.6000000000004,None,PT,2026-04-23
2026-04-04 21:00:00+00:00,354.5,773.5,0.0,1886.3,207.4,30.7,0.1,8.7,455.9,3717.1,2520.4,0.0,5438.7,6237.5,5438.7,798.8000000000002,None,PT,2026-04-23
2026-04-04 22:00:00+00:00,350.6,782.7,0.0,1904.5,80.4,30.6,0.1,7.8,382.7,3539.4,2187.7,0.0,5003.5,5727.1,5003.5,723.6000000000004,None,PT,2026-04-23
2026-04-04 23:00:00+00:00,354.8,790.8000000000001,0.0,1804.3,19.5,30.0,0.0,7.2,345.3,3351.9,1564.8,0.0,4588.2,4916.7,4588.2,328.5,None,PT,2026-04-23
2026-04-05 00:00:00+00:00,358.2,758.9,0.0,1586.4,19.5,30.6,0.0,6.7,291.5,3051.7999999999997,1150.8,0.0,4240.5,4202.599999999999,4240.5,-37.900000000000546,None,PT,2026-04-23
2026-04-05 01:00:00+00:00,356.7,775.6999999999999,0.0,1118.6,19.4,30.6,0.0,4.6,233.4,2539.0,869.8,0.0,4003.8,3408.8,4003.8,-595.0,None,PT,2026-04-23
2026-04-05 02:00:00+00:00,353.9,775.8000000000001,0.0,957.6,19.3,30.3,0.0,4.3,196.4,2337.600000000001,747.8000000000001,0.0,3867.7,3085.400000000001,3867.7,-782.2999999999988,None,PT,2026-04-23
2026-04-05 03:00:00+00:00,352.8,764.6,0.0,1010.7,19.2,28.6,0.0,3.2,189.7,2368.7999999999997,767.9000000000001,0.0,3785.6,3136.7,3785.6,-648.9000000000001,None,PT,2026-04-23
2026-04-05 04:00:00+00:00,354.0,774.6999999999999,0.0,1511.8000000000002,19.1,29.6,0.0,4.6,196.6,2890.3999999999996,1022.2,0.0,3788.0,3912.5999999999995,3788.0,124.59999999999945,None,PT,2026-04-23
2026-04-05 05:00:00+00:00,353.6,776.2,0.0,1761.1,19.0,28.9,0.0,5.6,185.1,3129.5,1130.6,0.0,3869.7,4260.1,3869.7,390.40000000000055,None,PT,2026-04-23
2026-04-05 06:00:00+00:00,350.1,704.2,0.0,648.3000000000001,17.599999999999998,29.6,102.7,8.6,176.2,2037.3000000000002,797.3,0.0,3883.0,2834.6000000000004,3883.0,-1048.3999999999996,None,PT,2026-04-23
2026-04-05 07:00:00+00:00,351.4,845.9,0.0,526.0,22.4,29.8,644.6,7.8,215.6,2643.5,0.0,1691.9,4156.5,2643.5,5848.4,-3204.8999999999996,None,PT,2026-04-23
2026-04-05 08:00:00+00:00,351.5,834.4000000000001,0.0,244.0,9.5,29.9,1250.0,7.6,189.2,2916.1,0.0,2081.6,4443.0,2916.1,6524.6,-3608.5000000000005,None,PT,2026-04-23
2026-04-05 09:00:00+00:00,351.8,845.9,0.0,233.2,9.3,28.9,1693.9,6.1,171.6,3340.7,0.0,2122.7,4655.3,3340.7,6778.0,-3437.3,None,PT,2026-04-23
2026-04-05 10:00:00+00:00,352.8,754.8000000000001,0.0,161.20000000000002,9.9,29.0,1937.6,4.1,232.4,3481.8,0.0,2170.4,4739.6,3481.8,6910.0,-3428.2,None,PT,2026-04-23
2026-04-05 11:00:00+00:00,353.6,718.1999999999999,0.0,106.0,9.5,29.4,2063.4,2.1,342.1,3624.3,0.0,2512.6,4539.8,3624.3,7052.4,-3428.0999999999995,None,PT,2026-04-23
2026-04-05 12:00:00+00:00,355.5,806.5,0.0,102.4,9.9,30.5,1743.7,1.2,397.7,3447.3999999999996,0.0,2588.3,3934.1,3447.3999999999996,6522.4,-3075.0,None,PT,2026-04-23
2026-04-05 13:00:00+00:00,354.4,761.7,0.0,123.6,10.1,29.4,1407.6,0.7,292.0,2979.4999999999995,0.0,2408.9,3605.7,2979.4999999999995,6014.6,-3035.100000000001,None,PT,2026-04-23
2026-04-05 14:00:00+00:00,357.3,937.1,0.0,124.2,10.1,30.1,1226.5,0.7,258.9,2944.9,0.0,2445.8,3563.7,2944.9,6009.5,-3064.6,None,PT,2026-04-23
2026-04-05 15:00:00+00:00,354.9,873.0999999999999,0.0,221.8,9.9,30.1,1067.3,1.9,221.0,2780.0,0.0,2150.4,3646.1,2780.0,5796.5,-3016.5,None,PT,2026-04-23
2026-04-05 16:00:00+00:00,352.0,896.7,0.0,355.2,26.9,29.6,903.2,3.2,229.7,2796.5,0.0,1439.2,3910.9,2796.5,5350.1,-2553.6000000000004,None,PT,2026-04-23
2026-04-05 17:00:00+00:00,353.7,868.8000000000001,0.0,680.0999999999999,90.4,28.9,790.5,2.7,322.2,3137.2999999999997,0.0,279.79999999999995,4341.6,3137.2999999999997,4621.400000000001,-1484.1000000000008,None,PT,2026-04-23
2026-04-05 18:00:00+00:00,356.1,803.6,0.0,1749.7,276.9,30.3,157.3,3.6,330.4,3707.9000000000005,2034.3,0.0,4798.6,5742.200000000001,4798.6,943.6000000000004,None,PT,2026-04-23
2026-04-05 19:00:00+00:00,356.7,795.3,0.0,1700.4,476.2,29.4,0.1,3.6,314.4,3676.1,2605.6000000000004,0.0,5351.6,6281.700000000001,5351.6,930.1000000000004,None,PT,2026-04-23
2026-04-05 20:00:00+00:00,352.5,764.8000000000001,0.0,1669.9,400.8,29.7,0.0,2.4,362.7,3582.8,2671.5,0.0,5320.9,6254.3,5320.9,933.4000000000005,None,PT,2026-04-23
2026-04-05 21:00:00+00:00,354.1,794.3000000000001,0.0,1820.9,223.1,30.5,0.0,1.8,425.7,3650.4,2342.5,0.0,5077.7,5992.9,5077.7,915.1999999999998,None,PT,2026-04-23
2026-04-05 22:00:00+00:00,341.7,770.2,0.0,1862.5,172.0,30.5,0.0,0.9,554.8,3732.6000000000004,1948.8,0.0,4710.5,5681.400000000001,4710.5,970.9000000000005,None,PT,2026-04-23
2026-04-05 23:00:00+00:00,353.2,733.5,0.0,1828.1,168.3,30.5,0.1,0.3,756.7,3870.7000000000007,1411.1,0.0,4468.4,5281.800000000001,4468.4,813.4000000000015,None,PT,2026-04-23
2026-04-06 00:00:00+00:00,353.6,733.6,0.0,1100.9,161.3,29.0,0.1,0.0,1034.0,3412.5000000000005,951.2,0.0,4209.4,4363.700000000001,4209.4,154.3000000000011,None,PT,2026-04-23
2026-04-06 01:00:00+00:00,347.7,749.4000000000001,0.0,1096.1,101.6,27.9,0.1,0.0,1334.3,3657.0999999999995,591.2,0.0,4104.7,4248.299999999999,4104.7,143.59999999999945,None,PT,2026-04-23
2026-04-06 02:00:00+00:00,349.8,753.3000000000001,0.0,1056.9,91.4,28.5,0.1,0.0,1546.7,3826.7,469.6,0.0,4015.9,4296.3,4015.9,280.4000000000001,None,PT,2026-04-23
2026-04-06 03:00:00+00:00,353.8,750.9,0.0,1178.9,78.2,28.8,0.1,0.0,1869.6,4260.3,290.4,0.0,3987.2,4550.7,3987.2,563.5,None,PT,2026-04-23
2026-04-06 04:00:00+00:00,348.1,740.0,0.0,1643.0,75.5,29.2,0.0,0.0,2168.6,5004.4,724.0999999999999,0.0,4095.9,5728.5,4095.9,1632.6,None,PT,2026-04-23
2026-04-06 05:00:00+00:00,351.5,734.4,0.0,1557.1,52.4,30.0,0.1,3.3,2638.6,5367.4,774.0,0.0,4403.5,6141.4,4403.5,1737.8999999999996,None,PT,2026-04-23
2026-04-06 06:00:00+00:00,350.7,717.0,0.0,700.0,38.9,28.9,104.2,6.0,3027.7,4973.4,0.0,388.6,4734.8,4973.4,5123.400000000001,-150.0000000000009,None,PT,2026-04-23
2026-04-06 07:00:00+00:00,347.4,887.9,0.0,457.6,102.6,29.3,566.1,12.0,3077.3,5480.200000000001,0.0,2151.2000000000003,5324.3,5480.200000000001,7475.5,-1995.2999999999993,None,PT,2026-04-23
2026-04-06 08:00:00+00:00,343.1,899.9000000000001,0.0,494.8,98.1,28.3,863.1,20.1,2973.2,5720.599999999999,0.0,2635.4,5540.6,5720.599999999999,8176.0,-2455.4000000000005,None,PT,2026-04-23
2026-04-06 09:00:00+00:00,337.6,865.0,0.0,381.5,98.0,28.8,997.2,24.4,2879.8,5612.3,0.0,2655.4,5512.0,5612.3,8167.4,-2555.0999999999995,None,PT,2026-04-23
2026-04-06 10:00:00+00:00,346.0,879.7,0.0,355.8,98.3,28.9,1180.5,24.9,2825.1,5739.2,0.0,2593.3,5564.2,5739.2,8157.5,-2418.3,None,PT,2026-04-23
2026-04-06 11:00:00+00:00,345.0,862.7,0.0,285.3,98.1,28.0,1135.8,18.0,2772.5,5545.4,0.0,2375.4,5599.9,5545.4,7975.299999999999,-2429.8999999999996,None,PT,2026-04-23
2026-04-06 12:00:00+00:00,343.9,801.3,0.0,302.9,98.0,28.5,1120.5,19.9,2859.2,5574.2,0.0,2405.2,5530.6,5574.2,7935.8,-2361.6000000000004,None,PT,2026-04-23
2026-04-06 13:00:00+00:00,343.1,886.0,0.0,172.7,98.2,28.5,1009.4,24.6,2571.9,5134.4,0.0,2045.0,5611.1,5134.4,7656.1,-2521.7000000000007,None,PT,2026-04-23
2026-04-06 14:00:00+00:00,350.0,887.0,0.0,170.5,98.0,29.0,793.5,24.7,2389.7,4742.4,0.0,1771.4,5568.1,4742.4,7339.5,-2597.1000000000004,None,PT,2026-04-23
2026-04-06 15:00:00+00:00,346.7,798.5,0.0,221.3,192.2,28.9,545.2,25.0,2412.7,4570.5,0.0,1328.2,5725.2,4570.5,7053.4,-2482.8999999999996,None,PT,2026-04-23
2026-04-06 16:00:00+00:00,343.3,735.0,0.0,317.5,34.5,29.6,295.7,25.0,2653.0,4433.6,0.0,802.2,5843.7,4433.6,6645.9,-2212.2999999999993,None,PT,2026-04-23
2026-04-06 17:00:00+00:00,311.8,684.0,0.0,894.0,46.4,28.0,176.5,24.9,2985.3,5150.9,509.5,0.0,6034.5,5660.4,6034.5,-374.10000000000036,None,PT,2026-04-23
2026-04-06 18:00:00+00:00,291.4,663.4,0.0,1404.6,126.1,26.8,39.2,25.0,3166.4,5742.9,1704.5,0.0,6449.3,7447.4,6449.3,998.0999999999995,None,PT,2026-04-23
