,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-11 17:00:00+00:00,1190.5,663.25,2573.8,109.081634,12.25,4548.881634,705.08,0.0,6722.316406,5253.961634,6722.316406,-1468.3547719999997,None,CH,2026-04-23
2026-04-11 18:00:00+00:00,1163.5,500.45,2570.15,0.792879,10.779999,4245.672878,606.48,0.0,6739.820312,4852.152878000001,6739.820312,-1887.667433999999,None,CH,2026-04-23
2026-04-11 19:00:00+00:00,1136.0,491.12,2569.12,0.0,8.579999,4204.819998999999,363.42,0.0,7441.498046,4568.239998999999,7441.498046,-2873.2580470000003,None,CH,2026-04-23
2026-04-11 20:00:00+00:00,1108.199951,411.28,2569.5,0.0,11.729999,4100.70995,124.72,0.0,6433.308105,4225.429950000001,6433.308105,-2207.8781549999994,None,CH,2026-04-23
2026-04-11 21:00:00+00:00,1080.300048,321.48,2570.35,0.0,19.579999,3991.710047,130.65,0.0,6645.145996,4122.360047,6645.145996,-2522.785949,None,CH,2026-04-23
2026-04-11 22:00:00+00:00,1405.400024,303.22,2569.28,0.0,24.35,4302.250024000001,50.8,0.0,5678.488769,4353.050024000001,5678.488769,-1325.4387449999986,None,CH,2026-04-23
2026-04-11 23:00:00+00:00,1408.300048,297.2,2572.6,0.0,21.18,4299.2800480000005,30.45,0.0,5730.277832,4329.730048,5730.277832,-1400.5477839999994,None,CH,2026-04-23
2026-04-12 00:00:00+00:00,1410.5,306.8,2574.15,0.0,22.95,4314.4,24.3,0.0,6108.364257,4338.7,6108.364257,-1769.6642570000004,None,CH,2026-04-23
2026-04-12 01:00:00+00:00,1411.800048,375.3,2576.45,0.0,14.88,4378.430048,26.3,0.0,5868.876464,4404.730048,5868.876464,-1464.1464159999996,None,CH,2026-04-23
2026-04-12 02:00:00+00:00,1412.199951,398.42,2579.35,0.0,7.55,4397.519951,61.3,0.0,6937.934082,4458.819951,6937.934082,-2479.1141309999994,None,CH,2026-04-23
2026-04-12 03:00:00+00:00,1411.599975,384.08,2580.8,0.0,5.829999,4382.309974,48.18,0.0,6692.871582,4430.489974,6692.871582,-2262.3816079999997,None,CH,2026-04-23
2026-04-12 04:00:00+00:00,1409.699951,464.85,2584.1,0.95612,5.15,4464.756070999999,80.8,0.0,6440.829589,4545.556070999999,6440.829589,-1895.2735180000009,None,CH,2026-04-23
2026-04-12 05:00:00+00:00,1406.5,476.02,2585.7,68.318275,5.13,4541.668274999999,81.22,0.0,6197.125488,4622.888274999999,6197.125488,-1574.2372130000003,None,CH,2026-04-23
2026-04-12 06:00:00+00:00,1401.900024,318.88,2585.72,228.022964,5.579999,4540.102986999999,55.55,0.0,7128.484863,4595.6529869999995,7128.484863,-2532.831876,None,CH,2026-04-23
2026-04-12 07:00:00+00:00,1395.699951,304.38,2586.82,453.518035,8.149999,4748.567985000001,65.02,0.0,7346.318359,4813.587985000001,7346.318359,-2532.730373999999,None,CH,2026-04-23
2026-04-12 08:00:00+00:00,1387.900024,323.02,2587.9,731.012023,10.699999,5040.532046000001,157.65,0.0,7487.180664,5198.182046000001,7487.180664,-2288.9986179999996,None,CH,2026-04-23
2026-04-12 09:00:00+00:00,1378.300048,294.92,2588.72,910.855895,12.25,5185.045943,150.4,0.0,7281.2583,5335.445943,7281.2583,-1945.8123570000007,None,CH,2026-04-23
2026-04-12 10:00:00+00:00,1366.699951,391.28,2590.35,1233.595336,14.949999,5596.875286,94.72,0.0,6197.276367,5691.595286000001,6197.276367,-505.6810809999997,None,CH,2026-04-23
2026-04-12 11:00:00+00:00,1353.199951,305.88,2592.5,1180.122558,16.299999,5448.002508,89.42,0.0,5837.194824,5537.422508,5837.194824,-299.7723160000005,None,CH,2026-04-23
2026-04-12 12:00:00+00:00,1337.900024,310.32,2595.18,1062.916259,18.45,5324.766283,144.45,0.0,5774.761718,5469.216283,5774.761718,-305.545435,None,CH,2026-04-23
2026-04-12 13:00:00+00:00,1320.800048,319.98,2594.95,810.020202,19.729999,5065.480248999999,42.95,0.0,5836.036132,5108.430248999999,5836.036132,-727.6058830000011,None,CH,2026-04-23
2026-04-12 14:00:00+00:00,1302.300048,431.05,2594.52,589.706848,17.329999,4934.906894999999,134.4,0.0,6487.529296,5069.306894999999,6487.529296,-1418.222401000001,None,CH,2026-04-23
2026-04-12 15:00:00+00:00,1282.400024,762.62,2593.78,378.917358,14.729999,5032.447381,958.92,0.0,6817.21582,5991.367381,6817.21582,-825.8484390000003,None,CH,2026-04-23
2026-04-12 16:00:00+00:00,1261.300048,1677.68,2592.0,199.432632,14.5,5744.91268,3036.32,0.0,6632.958496,8781.232680000001,6632.958496,2148.274184000001,None,CH,2026-04-23
2026-04-12 17:00:00+00:00,1239.199951,2340.38,2592.08,50.627719,15.029999,6237.317669,3171.88,0.0,6706.524414,9409.197669000001,6706.524414,2702.6732550000006,None,CH,2026-04-23
2026-04-12 18:00:00+00:00,1216.300048,2377.58,2591.12,0.550351,17.1,6202.650399,3514.12,0.0,8133.994628,9716.770399,8133.994628,1582.7757710000005,None,CH,2026-04-23
2026-04-12 19:00:00+00:00,1192.699951,2107.32,2599.32,0.0,18.479999,5917.81995,3284.22,0.0,7687.287109,9202.03995,7687.287109,1514.7528410000004,None,CH,2026-04-23
2026-04-12 20:00:00+00:00,1168.599975,1773.65,2592.78,0.0,17.079999,5552.109974,2823.72,0.0,7267.668457,8375.829974,7267.668457,1108.1615170000005,None,CH,2026-04-23
2026-04-12 21:00:00+00:00,1144.199951,911.38,2594.88,0.0,16.95,4667.409951000001,1641.62,0.0,6137.043457,6309.029951,6137.043457,171.98649400000068,None,CH,2026-04-23
2026-04-12 22:00:00+00:00,1608.300048,636.35,2593.18,0.0,16.2,4854.030048,1143.0,0.0,6125.096191,5997.030048,6125.096191,-128.066143,None,CH,2026-04-23
2026-04-12 23:00:00+00:00,1623.199951,357.52,2595.08,0.0,14.1,4589.899951,337.7,0.0,6551.618164,4927.599951,6551.618164,-1624.0182130000003,None,CH,2026-04-23
2026-04-13 00:00:00+00:00,1636.699951,340.42,2594.65,0.0,8.13,4579.899951,277.78,0.0,6457.097656,4857.679951,6457.097656,-1599.4177049999998,None,CH,2026-04-23
2026-04-13 01:00:00+00:00,1648.699951,311.82,2594.92,0.0,7.829999,4563.26995,227.9,0.0,6511.662597,4791.1699499999995,6511.662597,-1720.492647,None,CH,2026-04-23
2026-04-13 02:00:00+00:00,1658.900024,479.98,2594.8,0.0,8.1,4741.780024000001,289.0,0.0,6805.687011,5030.780024000001,6805.687011,-1774.9069869999994,None,CH,2026-04-23
2026-04-13 03:00:00+00:00,1667.199951,970.65,2595.15,0.0,8.229999,5241.22995,1054.9,0.0,6756.58496,6296.1299500000005,6756.58496,-460.4550099999997,None,CH,2026-04-23
2026-04-13 04:00:00+00:00,1673.199951,2143.05,2593.52,0.900152,7.679999,6418.350102,2867.28,0.0,6673.314941,9285.630102000001,6673.314941,2612.3151610000014,None,CH,2026-04-23
2026-04-13 05:00:00+00:00,1676.900024,2506.98,2591.18,47.502838,6.28,6828.842862,3389.7,0.0,8044.773925,10218.542862,8044.773925,2173.768937,None,CH,2026-04-23
2026-04-13 06:00:00+00:00,1677.900024,2592.22,2591.9,177.162033,6.13,7045.312056999999,3764.28,0.0,8466.815429,10809.592057,8466.815429,2342.7766279999996,None,CH,2026-04-23
2026-04-13 07:00:00+00:00,1676.099975,2445.5,2592.9,353.755065,6.55,7074.805040000001,3619.85,0.0,8852.251953,10694.655040000001,8852.251953,1842.4030870000006,None,CH,2026-04-23
2026-04-13 08:00:00+00:00,1671.199951,2197.88,2597.98,478.913513,6.329999,6952.303463,3308.68,0.0,8851.041992,10260.983463,8851.041992,1409.941471,None,CH,2026-04-23
2026-04-13 09:00:00+00:00,1663.0,1776.75,2601.98,644.588134,6.25,6692.568133999999,2946.28,0.0,8826.644531,9638.848134,8826.644531,812.2036029999999,None,CH,2026-04-23
2026-04-13 10:00:00+00:00,1651.400024,1119.48,2600.12,1023.202331,7.099999,6401.3023539999995,2108.0,0.0,8121.180175,8509.302354,8121.180175,388.12217899999905,None,CH,2026-04-23
2026-04-13 11:00:00+00:00,1636.199951,1085.42,2600.75,1081.558227,8.5,6412.428178,1177.4,0.0,7850.254882,7589.828178,7850.254882,-260.4267040000004,None,CH,2026-04-23
2026-04-13 12:00:00+00:00,1617.5,1249.52,2598.92,990.810852,10.18,6466.930852,1769.02,0.0,8076.529296,8235.950852,8076.529296,159.42155600000024,None,CH,2026-04-23
2026-04-13 13:00:00+00:00,1595.699951,763.58,2595.82,792.870666,10.899999,5758.870616,1113.75,0.0,8342.751953,6872.620616,8342.751953,-1470.1313370000007,None,CH,2026-04-23
2026-04-13 14:00:00+00:00,1571.0,1345.78,2590.48,595.373596,12.199999,6114.833595000001,1293.65,0.0,7850.40039,7408.4835950000015,7850.40039,-441.9167949999983,None,CH,2026-04-23
2026-04-13 15:00:00+00:00,1543.800048,2260.98,2591.7,371.977325,14.25,6782.707372999999,3040.32,0.0,7873.729492,9823.027372999999,7873.729492,1949.2978809999986,None,CH,2026-04-23
2026-04-13 16:00:00+00:00,1514.300048,2522.45,2590.15,196.261123,15.6,6838.761171,3851.4,0.0,7710.049316,10690.161171,7710.049316,2980.111855,None,CH,2026-04-23
2026-04-13 17:00:00+00:00,1482.800048,2571.15,2590.3,54.778678,16.899999,6715.928725,3895.28,0.0,7451.878906,10611.208725,7451.878906,3159.3298190000005,None,CH,2026-04-23
2026-04-13 18:00:00+00:00,1449.599975,2542.65,2592.08,0.457071,17.149999,6601.937045000001,3903.7,0.0,7373.539062,10505.637045,7373.539062,3132.0979829999997,None,CH,2026-04-23
2026-04-13 19:00:00+00:00,1415.0,2274.8,2593.62,0.0,16.03,6299.45,3166.35,0.0,7593.467773,9465.8,7593.467773,1872.332226999999,None,CH,2026-04-23
2026-04-13 20:00:00+00:00,1379.199951,2006.7,2595.18,0.0,16.129999,5997.2099499999995,2747.25,0.0,6888.342285,8744.45995,6888.342285,1856.1176650000007,None,CH,2026-04-23
2026-04-13 21:00:00+00:00,1342.5,1080.35,2596.28,0.0,15.88,5035.01,1655.72,0.0,6290.384277,6690.7300000000005,6290.384277,400.34572300000036,None,CH,2026-04-23
2026-04-13 22:00:00+00:00,1681.0,482.1,2596.0,0.0,14.779999,4773.879999000001,583.62,0.0,6853.484375,5357.499999000001,6853.484375,-1495.9843759999994,None,CH,2026-04-23
2026-04-13 23:00:00+00:00,1673.199951,480.35,2597.08,0.0,13.1,4763.729951,327.68,0.0,7070.645507,5091.409951000001,7070.645507,-1979.2355559999996,None,CH,2026-04-23
2026-04-14 00:00:00+00:00,1664.199951,393.4,2598.9,0.0,7.429999,4663.92995,114.9,0.0,6628.270996,4778.829949999999,6628.270996,-1849.4410460000008,None,CH,2026-04-23
2026-04-14 01:00:00+00:00,1654.0,376.22,2598.3,0.0,7.73,4636.25,123.2,0.0,7243.939941,4759.45,7243.939941,-2484.489941,None,CH,2026-04-23
2026-04-14 02:00:00+00:00,1642.699951,394.88,2598.58,0.0,8.05,4644.209951,289.85,0.0,7486.911132,4934.059951,7486.911132,-2552.851181,None,CH,2026-04-23
2026-04-14 03:00:00+00:00,1630.099975,635.28,2595.95,0.0,8.199999,4869.529974,579.38,0.0,6923.510742,5448.909974,6923.510742,-1474.6007680000002,None,CH,2026-04-23
2026-04-14 04:00:00+00:00,1616.300048,1477.08,2594.22,1.166,8.149999,5696.916047000001,1925.3,0.0,7601.529296,7622.216047000001,7601.529296,20.686751000001095,None,CH,2026-04-23
2026-04-14 05:00:00+00:00,1601.300048,2052.15,2592.55,69.321029,8.229999,6323.551076,3202.22,0.0,9252.580078,9525.771075999999,9252.580078,273.1909979999982,None,CH,2026-04-23
2026-04-14 06:00:00+00:00,1585.099975,2276.95,2591.75,226.203994,8.279999,6688.283968000001,3599.62,0.0,8808.246093,10287.903968,8808.246093,1479.6578750000008,None,CH,2026-04-23
2026-04-14 07:00:00+00:00,1567.699951,1212.02,2594.92,527.61499,8.6,5910.8549410000005,1794.85,0.0,8873.295898,7705.704941,8873.295898,-1167.5909570000003,None,CH,2026-04-23
2026-04-14 08:00:00+00:00,1549.099975,854.3,2594.05,869.602783,10.38,5877.432758000001,515.72,0.0,8991.171875,6393.152758000001,8991.171875,-2598.019116999999,None,CH,2026-04-23
2026-04-14 09:00:00+00:00,1529.199951,546.78,2591.3,968.572875,15.25,5651.102826,621.58,0.0,9079.333984,6272.682826,9079.333984,-2806.6511580000006,None,CH,2026-04-23
2026-04-14 10:00:00+00:00,1508.099975,555.55,2590.78,1150.888671,18.93,5824.248646000001,479.82,0.0,8289.42871,6304.068646000001,8289.42871,-1985.3600639999995,None,CH,2026-04-23
2026-04-14 11:00:00+00:00,1485.800048,506.98,2588.45,1339.290893,20.049999,5940.57094,489.7,0.0,7839.097167,6430.270939999999,7839.097167,-1408.8262270000005,None,CH,2026-04-23
2026-04-14 12:00:00+00:00,1462.400024,434.55,2588.12,1307.529052,20.229999,5812.829075,200.3,0.0,7823.946777,6013.129075,7823.946777,-1810.8177020000003,None,CH,2026-04-23
2026-04-14 13:00:00+00:00,1437.900024,547.65,2591.58,1132.232666,19.879999,5729.242689,181.3,0.0,7601.250976,5910.542689,7601.250976,-1690.7082870000004,None,CH,2026-04-23
2026-04-14 14:00:00+00:00,1412.599975,862.95,2589.6,880.330017,19.0,5764.4799920000005,452.75,0.0,7604.905273,6217.2299920000005,7604.905273,-1387.6752809999998,None,CH,2026-04-23
2026-04-14 15:00:00+00:00,1386.5,1434.4,2589.85,578.219421,18.43,6007.399421,1479.52,0.0,7932.206542,7486.9194210000005,7932.206542,-445.2871209999994,None,CH,2026-04-23
2026-04-14 16:00:00+00:00,1359.900024,2080.12,2586.8,303.267272,17.6,6347.687296000001,2929.82,0.0,7902.214843,9277.507296000002,7902.214843,1375.2924530000018,None,CH,2026-04-23
2026-04-14 17:00:00+00:00,1332.699951,2601.3,2587.25,97.897361,15.88,6635.027312,3336.68,0.0,8127.395507,9971.707312,8127.395507,1844.3118050000003,None,CH,2026-04-23
2026-04-14 18:00:00+00:00,1305.199951,2585.0,2590.42,1.599751,16.399999,6498.6197010000005,3312.48,0.0,7505.404296,9811.099701000001,7505.404296,2305.6954050000013,None,CH,2026-04-23
2026-04-14 19:00:00+00:00,1277.400024,2377.45,2592.42,0.0,19.28,6266.550023999999,3295.32,0.0,7956.769042,9561.870024,7956.769042,1605.100982,None,CH,2026-04-23
2026-04-14 20:00:00+00:00,1249.5,2023.52,2591.45,0.0,19.1,5883.57,2924.92,0.0,7066.855468,8808.49,7066.855468,1741.634532,None,CH,2026-04-23
2026-04-14 21:00:00+00:00,1221.599975,1403.22,2593.15,0.0,17.829999,5235.799974,1419.4,0.0,6113.794433,6655.199973999999,6113.794433,541.4055409999992,None,CH,2026-04-23
2026-04-14 22:00:00+00:00,1551.699951,558.68,2593.52,0.0,17.75,4721.649950999999,448.15,0.0,6807.907226,5169.799950999999,6807.907226,-1638.1072750000012,None,CH,2026-04-23
2026-04-14 23:00:00+00:00,1552.099975,500.18,2594.82,0.0,18.0,4665.099975,208.22,0.0,6099.441894,4873.319975,6099.441894,-1226.1219189999993,None,CH,2026-04-23
2026-04-15 00:00:00+00:00,1551.800048,510.58,2594.78,0.0,10.329999,4667.490046999999,155.08,0.0,5901.981445,4822.570046999999,5901.981445,-1079.411398000001,None,CH,2026-04-23
2026-04-15 01:00:00+00:00,1550.599975,512.1,2593.42,0.0,10.029999,4666.149974,138.65,0.0,6073.466308,4804.799974,6073.466308,-1268.6663340000005,None,CH,2026-04-23
2026-04-15 02:00:00+00:00,1548.400024,616.52,2593.6,0.0,10.199999,4768.720023,170.1,0.0,6749.994628,4938.820023,6749.994628,-1811.1746050000002,None,CH,2026-04-23
2026-04-15 03:00:00+00:00,1545.0,957.02,2578.75,0.0,10.029999,5090.799999000001,523.5,0.0,6134.185546,5614.299999000001,6134.185546,-519.885546999999,None,CH,2026-04-23
2026-04-15 04:00:00+00:00,1540.300048,2051.72,2576.15,4.407479,9.68,6182.257527000001,2671.9,0.0,7382.138183,8854.157527000001,7382.138183,1472.0193440000012,None,CH,2026-04-23
2026-04-15 05:00:00+00:00,1534.199951,2399.55,2581.82,155.978149,9.229999,6680.778099,3412.35,0.0,7943.436035,10093.128099,7943.436035,2149.692064,None,CH,2026-04-23
2026-04-15 06:00:00+00:00,1526.400024,1947.15,2580.82,488.614624,9.38,6552.364648,2804.8,0.0,8515.021484,9357.164648,8515.021484,842.1431639999992,None,CH,2026-04-23
2026-04-15 07:00:00+00:00,1516.900024,812.52,2591.22,896.444091,9.55,5826.634115000001,870.7,0.0,8630.911132,6697.334115000001,8630.911132,-1933.5770169999987,None,CH,2026-04-23
2026-04-15 08:00:00+00:00,1505.5,605.1,2590.45,1283.197021,9.05,5993.297020999999,428.6,0.0,8077.30664,6421.897021,8077.30664,-1655.409619,None,CH,2026-04-23
2026-04-15 09:00:00+00:00,1492.099975,431.0,2589.08,1640.016357,8.229999,6160.426331,228.45,0.0,7952.224609,6388.8763309999995,7952.224609,-1563.3482780000004,None,CH,2026-04-23
2026-04-15 10:00:00+00:00,1476.5,380.82,2588.7,1970.88977,7.23,6424.139769999999,353.18,0.0,7525.447265,6777.319769999999,7525.447265,-748.1274950000006,None,CH,2026-04-23
2026-04-15 11:00:00+00:00,1458.5,445.3,2587.72,2103.66455,6.349999,6601.534549,473.52,0.0,7406.57666,7075.054549,7406.57666,-331.5221109999993,None,CH,2026-04-23
2026-04-15 12:00:00+00:00,1438.5,405.9,2586.2,2051.856933,5.349999,6487.806932,302.75,0.0,7367.553222,6790.556932,7367.553222,-576.9962899999991,None,CH,2026-04-23
2026-04-15 13:00:00+00:00,1416.400024,445.7,2585.02,1952.350341,4.5,6403.970365,263.65,0.0,7752.798828,6667.620365,7752.798828,-1085.1784630000002,None,CH,2026-04-23
2026-04-15 14:00:00+00:00,1392.599975,707.68,2585.78,1671.638183,4.3,6361.998158,423.48,0.0,7564.857421,6785.478158,7564.857421,-779.3792629999998,None,CH,2026-04-23
2026-04-15 15:00:00+00:00,1367.199951,861.1,2586.4,1148.267456,4.9,5967.867407,894.78,0.0,7389.699218,6862.6474069999995,7389.699218,-527.0518110000003,None,CH,2026-04-23
2026-04-15 16:00:00+00:00,1340.300048,1838.02,2584.5,621.468688,6.099999,6390.3887349999995,1225.58,0.0,7402.919433,7615.9687349999995,7402.919433,213.04930199999944,None,CH,2026-04-23
2026-04-15 17:00:00+00:00,1312.300048,2564.98,2584.3,175.669555,5.699999,6642.949602000001,2727.7,0.0,7415.355957,9370.649602000001,7415.355957,1955.2936450000016,None,CH,2026-04-23
2026-04-15 18:00:00+00:00,1283.199951,2685.02,2585.3,3.511991,4.429999,6561.4619410000005,2662.02,0.0,7478.598144,9223.481941,7478.598144,1744.8837970000004,None,CH,2026-04-23
2026-04-15 19:00:00+00:00,1253.300048,2201.68,2587.0,0.0,5.13,6047.110048,1575.42,0.0,7324.544921,7622.530048,7324.544921,297.9851269999999,None,CH,2026-04-23
2026-04-15 20:00:00+00:00,1222.699951,1289.95,2591.05,0.0,6.15,5109.849951,771.9,0.0,7017.214355,5881.749951,7017.214355,-1135.4644040000003,None,CH,2026-04-23
2026-04-15 21:00:00+00:00,1191.599975,750.42,2593.98,0.0,5.25,4541.249975000001,512.75,0.0,6830.538574,5053.999975000001,6830.538574,-1776.5385989999995,None,CH,2026-04-23
2026-04-15 22:00:00+00:00,1562.800048,601.45,2595.42,0.0,4.25,4763.920048,188.62,0.0,6550.025878,4952.540048,6550.025878,-1597.4858300000005,None,CH,2026-04-23
2026-04-15 23:00:00+00:00,1561.900024,441.62,2596.4,0.0,3.829999,4603.750023,177.48,0.0,6521.496093,4781.230022999999,6521.496093,-1740.2660700000006,None,CH,2026-04-23
2026-04-16 00:00:00+00:00,1559.900024,557.65,2595.68,0.0,5.9,4719.130024,288.95,0.0,5850.463867,5008.080024,5850.463867,-842.3838430000005,None,CH,2026-04-23
2026-04-16 01:00:00+00:00,1556.699951,557.25,2596.72,0.0,5.9,4716.5699509999995,291.32,0.0,5881.115722,5007.889950999999,5881.115722,-873.2257710000003,None,CH,2026-04-23
2026-04-16 02:00:00+00:00,1552.099975,450.55,2597.02,0.0,4.78,4604.4499749999995,482.85,0.0,6872.979492,5087.299975,6872.979492,-1785.6795170000005,None,CH,2026-04-23
2026-04-16 03:00:00+00:00,1546.0,851.4,2595.15,0.0,4.5,4997.05,730.58,0.0,6653.217773,5727.63,6653.217773,-925.5877730000002,None,CH,2026-04-23
2026-04-16 04:00:00+00:00,1538.300048,1810.32,2594.18,6.846752,4.75,5954.3967999999995,2135.05,0.0,7374.425292,8089.4468,7374.425292,715.0215079999998,None,CH,2026-04-23
2026-04-16 05:00:00+00:00,1528.900024,2396.18,2590.78,225.89151,5.15,6746.901534,2825.08,0.0,8297.170898,9571.981533999999,8297.170898,1274.8106359999983,None,CH,2026-04-23
2026-04-16 06:00:00+00:00,1517.599975,1949.75,2590.75,682.319885,5.65,6746.06986,1400.72,0.0,8405.129882,8146.78986,8405.129882,-258.3400219999994,None,CH,2026-04-23
2026-04-16 07:00:00+00:00,1504.5,792.25,2587.8,1253.55725,5.9,6144.00725,559.7,0.0,7839.869628,6703.7072499999995,7839.869628,-1136.162378000001,None,CH,2026-04-23
2026-04-16 08:00:00+00:00,1489.300048,563.08,2584.22,1806.297241,6.349999,6449.2472880000005,157.75,0.0,7771.825683,6606.9972880000005,7771.825683,-1164.8283949999995,None,CH,2026-04-23
2026-04-16 09:00:00+00:00,1471.900024,332.15,2577.85,2109.154052,5.829999,6496.884075,157.12,0.0,7836.117675,6654.004075,7836.117675,-1182.1136000000006,None,CH,2026-04-23
2026-04-16 10:00:00+00:00,1452.300048,340.68,2574.82,2344.513427,5.349999,6717.663474,85.7,0.0,7962.417968,6803.363474,7962.417968,-1159.054494,None,CH,2026-04-23
2026-04-16 11:00:00+00:00,1430.300048,310.58,2575.52,2351.565429,5.78,6673.7454769999995,22.3,0.0,7825.490234,6696.045477,7825.490234,-1129.4447570000002,None,CH,2026-04-23
2026-04-16 12:00:00+00:00,1406.199951,285.55,2572.72,2268.639648,6.38,6539.4895989999995,122.42,0.0,7349.390136,6661.909599,7349.390136,-687.4805370000004,None,CH,2026-04-23
2026-04-16 13:00:00+00:00,1380.099975,283.08,2569.5,2063.274414,6.699999,6302.654388000001,84.7,0.0,7134.113769,6387.354388000001,7134.113769,-746.7593809999989,None,CH,2026-04-23
2026-04-16 14:00:00+00:00,1352.300048,437.42,2570.05,1686.81958,7.15,6053.739628,91.22,0.0,7232.67871,6144.9596280000005,7232.67871,-1087.7190819999996,None,CH,2026-04-23
2026-04-16 15:00:00+00:00,1322.900024,822.78,2567.55,1179.642211,7.73,5900.602235,438.95,0.0,7271.375488,6339.552235,7271.375488,-931.8232529999996,None,CH,2026-04-23
2026-04-16 16:00:00+00:00,1292.199951,1597.38,2566.75,644.205688,8.35,6108.885639,1311.3,0.0,7879.016113,7420.185639,7879.016113,-458.8304739999994,None,CH,2026-04-23
2026-04-16 17:00:00+00:00,1260.400024,2353.6,2574.7,200.505355,8.579999,6397.785378,3177.25,0.0,7503.583007,9575.035378,7503.583007,2071.4523710000003,None,CH,2026-04-23
2026-04-16 18:00:00+00:00,1227.599975,2533.2,2574.28,4.29088,8.529999,6347.900854,3275.48,0.0,8366.8125,9623.380854,8366.8125,1256.568354000001,None,CH,2026-04-23
2026-04-16 19:00:00+00:00,1194.099975,2122.48,2572.65,0.0,8.479999,5897.709974,2993.12,0.0,7398.450195,8890.829974,7398.450195,1492.3797789999999,None,CH,2026-04-23
2026-04-16 20:00:00+00:00,1160.199951,1674.48,2578.7,0.0,7.8,5421.179951,1784.1,0.0,6806.57373,7205.279951,6806.57373,398.70622100000037,None,CH,2026-04-23
2026-04-16 21:00:00+00:00,1125.900024,849.4,2583.8,0.0,7.329999,4566.430023,781.5,0.0,6880.202148,5347.930023,6880.202148,-1532.2721250000004,None,CH,2026-04-23
2026-04-16 22:00:00+00:00,1538.900024,735.22,2585.8,0.0,7.929999,4867.850023,846.1,0.0,6385.948242,5713.950023,6385.948242,-671.9982190000001,None,CH,2026-04-23
2026-04-16 23:00:00+00:00,1539.900024,506.82,2587.72,0.0,9.329999,4643.770022999999,508.85,0.0,5866.958496,5152.6200229999995,5866.958496,-714.3384730000007,None,CH,2026-04-23
2026-04-17 00:00:00+00:00,1539.900024,484.25,2590.18,0.0,8.699999,4623.030023,72.55,0.0,5981.780273,4695.580023,5981.780273,-1286.2002499999999,None,CH,2026-04-23
2026-04-17 01:00:00+00:00,1538.699951,523.65,2590.92,0.0,10.199999,4663.469950000001,70.95,0.0,5889.161132,4734.41995,5889.161132,-1154.7411819999998,None,CH,2026-04-23
2026-04-17 02:00:00+00:00,1536.199951,587.28,2593.2,0.0,11.149999,4727.82995,96.02,0.0,7016.60791,4823.849950000001,7016.60791,-2192.757959999999,None,CH,2026-04-23
2026-04-17 03:00:00+00:00,1532.199951,685.9,2593.08,0.0,10.18,4821.359951,606.75,0.0,6262.790039,5428.109951,6262.790039,-834.6800880000001,None,CH,2026-04-23
2026-04-17 04:00:00+00:00,1526.699951,954.3,2590.85,9.085472,8.63,5089.565423,2604.82,0.0,7148.123535,7694.385423,7148.123535,546.261888,None,CH,2026-04-23
2026-04-17 05:00:00+00:00,1519.5,1193.22,2592.6,250.690002,8.13,5564.140002,2829.58,0.0,7964.620605,8393.720002,7964.620605,429.09939699999995,None,CH,2026-04-23
2026-04-17 06:00:00+00:00,1510.400024,976.72,2592.28,712.370056,7.849999,5799.620079,1041.28,0.0,8415.823242,6840.900079,8415.823242,-1574.9231630000004,None,CH,2026-04-23
2026-04-17 07:00:00+00:00,1499.400024,438.4,2588.92,1251.808227,7.949999,5786.47825,161.9,0.0,8074.651855,5948.37825,8074.651855,-2126.2736050000003,None,CH,2026-04-23
2026-04-17 08:00:00+00:00,1486.199951,285.18,2587.8,1745.72583,8.38,6113.2857810000005,91.15,0.0,8106.540039,6204.435781,8106.540039,-1902.1042580000003,None,CH,2026-04-23
2026-04-17 09:00:00+00:00,1470.800048,333.8,2581.78,2162.803955,8.38,6557.564003,21.95,0.0,8630.005859,6579.514003,8630.005859,-2050.4918560000006,None,CH,2026-04-23
2026-04-17 10:00:00+00:00,1453.0,312.08,2569.05,2370.711181,7.65,6712.491180999999,72.78,0.0,7684.329101,6785.271180999999,7684.329101,-899.0579200000011,None,CH,2026-04-23
2026-04-17 11:00:00+00:00,1432.699951,326.75,2567.82,2393.508789,6.4,6727.178739999999,59.18,0.0,7514.400878,6786.35874,7514.400878,-728.0421380000007,None,CH,2026-04-23
2026-04-17 12:00:00+00:00,1410.199951,274.45,2567.28,2266.797363,5.55,6524.277314,77.72,0.0,7382.18164,6601.997314,7382.18164,-780.1843259999996,None,CH,2026-04-23
2026-04-17 13:00:00+00:00,1385.599975,274.0,2564.28,2083.585937,5.5,6312.965912,71.8,0.0,7828.799804,6384.765912,7828.799804,-1444.0338920000004,None,CH,2026-04-23
2026-04-17 14:00:00+00:00,1359.199951,303.35,2561.98,1631.038085,6.53,5862.098036,57.42,0.0,7744.577636,5919.518036,7744.577636,-1825.0595999999996,None,CH,2026-04-23
2026-04-17 15:00:00+00:00,1331.199951,559.65,2561.45,1070.901,7.53,5530.730951,134.5,0.0,7372.714843,5665.230951,7372.714843,-1707.4838920000002,None,CH,2026-04-23
2026-04-17 16:00:00+00:00,1301.699951,1136.92,2558.82,611.464416,8.05,5616.954367,1459.25,0.0,7574.365722,7076.204367,7574.365722,-498.1613549999993,None,CH,2026-04-23
