,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-03 11:00:00+00:00,39.0,2041.0,23.0,1090.0,36.0,24.0,117.491,3370.491,0.0,0.0,4605.0,3370.491,4605.0,-1234.509,None,RS,2026-04-23
2026-04-03 12:00:00+00:00,40.0,2064.0,23.0,1056.0,37.0,17.0,131.485,3368.485,0.0,0.0,4485.0,3368.485,4485.0,-1116.5149999999999,None,RS,2026-04-23
2026-04-03 13:00:00+00:00,39.0,2050.0,23.0,1459.0,40.0,26.0,76.198,3713.198,0.0,0.0,4479.0,3713.198,4479.0,-765.8020000000001,None,RS,2026-04-23
2026-04-03 14:00:00+00:00,40.0,2026.0,23.0,1792.0,213.0,28.0,49.579,4171.579,0.0,0.0,4488.0,4171.579,4488.0,-316.4210000000003,None,RS,2026-04-23
2026-04-03 15:00:00+00:00,40.0,2044.0,23.0,1921.0,220.0,28.0,80.28,4356.28,0.0,0.0,4495.0,4356.28,4495.0,-138.72000000000025,None,RS,2026-04-23
2026-04-03 16:00:00+00:00,40.0,2086.0,24.0,1915.0,218.0,29.0,111.44,4423.44,0.0,0.0,4599.0,4423.44,4599.0,-175.5600000000004,None,RS,2026-04-23
2026-04-03 17:00:00+00:00,40.0,2039.0,23.0,1935.0,218.0,29.0,73.183,4357.183,241.0,0.0,4758.0,4598.183,4758.0,-159.817,None,RS,2026-04-23
2026-04-03 18:00:00+00:00,40.0,2006.0,24.0,1914.0,264.0,28.0,52.539,4328.539,294.0,0.0,4732.0,4622.539,4732.0,-109.46100000000024,None,RS,2026-04-23
2026-04-03 19:00:00+00:00,40.0,2004.0,32.0,1775.0,203.0,29.0,185.048,4268.048,156.0,0.0,4512.0,4424.048,4512.0,-87.95200000000023,None,RS,2026-04-23
2026-04-03 20:00:00+00:00,40.0,1962.0,33.0,1836.0,200.0,28.0,200.874,4299.874,0.0,0.0,4427.0,4299.874,4427.0,-127.1260000000002,None,RS,2026-04-23
2026-04-03 21:00:00+00:00,39.0,1992.0,32.0,1829.0,68.0,28.0,249.024,4237.024,0.0,0.0,4407.0,4237.024,4407.0,-169.97599999999966,None,RS,2026-04-23
2026-04-03 22:00:00+00:00,40.0,1991.0,32.0,1214.0,0.0,29.0,282.271,3588.271,0.0,0.0,4265.0,3588.271,4265.0,-676.7289999999998,None,RS,2026-04-23
2026-04-03 23:00:00+00:00,39.0,2075.0,29.0,1178.0,0.0,28.0,344.429,3693.429,0.0,0.0,4019.0,3693.429,4019.0,-325.5709999999999,None,RS,2026-04-23
2026-04-04 00:00:00+00:00,39.0,2085.0,23.0,1085.0,0.0,28.0,360.886,3620.886,0.0,0.0,3752.0,3620.886,3752.0,-131.11400000000003,None,RS,2026-04-23
2026-04-04 01:00:00+00:00,39.0,2049.0,23.0,1062.0,0.0,28.0,351.868,3552.868,0.0,0.0,3557.0,3552.868,3557.0,-4.132000000000062,None,RS,2026-04-23
2026-04-04 02:00:00+00:00,39.0,2023.0,23.0,1136.0,0.0,28.0,317.419,3566.419,0.0,0.0,3503.0,3566.419,3503.0,63.41899999999987,None,RS,2026-04-23
2026-04-04 03:00:00+00:00,40.0,1992.0,24.0,1202.0,0.0,28.0,297.18,3583.18,0.0,0.0,3561.0,3583.18,3561.0,22.179999999999836,None,RS,2026-04-23
2026-04-04 04:00:00+00:00,40.0,2016.0,24.0,1420.0,0.0,28.0,262.611,3790.611,0.0,0.0,3653.0,3790.611,3653.0,137.61099999999988,None,RS,2026-04-23
2026-04-04 05:00:00+00:00,40.0,2002.0,23.0,1650.0,9.0,28.0,242.559,3994.559,0.0,0.0,3890.0,3994.559,3890.0,104.5590000000002,None,RS,2026-04-23
2026-04-04 06:00:00+00:00,41.0,1940.0,23.0,1818.0,130.0,28.0,178.613,4158.613,0.0,0.0,4119.0,4158.613,4119.0,39.613000000000284,None,RS,2026-04-23
2026-04-04 07:00:00+00:00,39.0,1862.0,22.0,1286.0,121.0,28.0,152.011,3510.011,0.0,0.0,4109.0,3510.011,4109.0,-598.989,None,RS,2026-04-23
2026-04-04 08:00:00+00:00,38.0,1848.0,22.0,909.0,11.0,28.0,130.019,2986.0190000000002,0.0,0.0,4025.0,2986.0190000000002,4025.0,-1038.9809999999998,None,RS,2026-04-23
2026-04-04 09:00:00+00:00,39.0,1884.0,23.0,786.0,0.0,28.0,156.916,2916.916,0.0,0.0,3924.0,2916.916,3924.0,-1007.0839999999998,None,RS,2026-04-23
2026-04-04 10:00:00+00:00,38.0,1837.0,23.0,713.0,0.0,28.0,246.436,2885.436,0.0,0.0,3873.0,2885.436,3873.0,-987.5639999999999,None,RS,2026-04-23
2026-04-04 11:00:00+00:00,39.0,1840.0,23.0,668.0,0.0,28.0,252.64,2850.64,0.0,0.0,3759.0,2850.64,3759.0,-908.3600000000001,None,RS,2026-04-23
2026-04-04 12:00:00+00:00,38.0,1836.0,23.0,721.0,0.0,28.0,174.199,2820.199,0.0,0.0,3672.0,2820.199,3672.0,-851.8009999999999,None,RS,2026-04-23
2026-04-04 13:00:00+00:00,40.0,1791.0,23.0,716.0,0.0,28.0,203.188,2801.188,0.0,0.0,3654.0,2801.188,3654.0,-852.8119999999999,None,RS,2026-04-23
2026-04-04 14:00:00+00:00,38.0,1893.0,23.0,1420.0,0.0,28.0,209.018,3611.018,0.0,0.0,3664.0,3611.018,3664.0,-52.98199999999997,None,RS,2026-04-23
2026-04-04 15:00:00+00:00,37.0,1968.0,23.0,1842.0,78.0,28.0,207.621,4183.621,0.0,0.0,3785.0,4183.621,3785.0,398.6210000000001,None,RS,2026-04-23
2026-04-04 16:00:00+00:00,40.0,1930.0,24.0,1880.0,96.0,28.0,118.275,4116.275,0.0,0.0,3955.0,4116.275,3955.0,161.27499999999964,None,RS,2026-04-23
2026-04-04 17:00:00+00:00,41.0,1930.0,23.0,1924.0,99.0,28.0,69.518,4114.518,0.0,0.0,4270.0,4114.518,4270.0,-155.48199999999997,None,RS,2026-04-23
2026-04-04 18:00:00+00:00,40.0,2019.0,25.0,1716.0,118.0,28.0,57.459,4003.459,0.0,0.0,4386.0,4003.459,4386.0,-382.54100000000017,None,RS,2026-04-23
2026-04-04 19:00:00+00:00,39.0,1895.0,33.0,1796.0,126.0,28.0,108.931,4025.931,0.0,0.0,4245.0,4025.931,4245.0,-219.06899999999996,None,RS,2026-04-23
2026-04-04 20:00:00+00:00,39.0,1929.0,33.0,1817.0,126.0,28.0,99.431,4071.431,0.0,0.0,4164.0,4071.431,4164.0,-92.56899999999996,None,RS,2026-04-23
2026-04-04 21:00:00+00:00,40.0,1923.0,33.0,1809.0,75.0,28.0,87.984,3995.984,0.0,0.0,4098.0,3995.984,4098.0,-102.01600000000008,None,RS,2026-04-23
2026-04-04 22:00:00+00:00,39.0,1989.0,33.0,1759.0,0.0,28.0,87.903,3935.903,0.0,0.0,4021.0,3935.903,4021.0,-85.09700000000021,None,RS,2026-04-23
2026-04-04 23:00:00+00:00,39.0,2021.0,33.0,1794.0,0.0,28.0,105.535,4020.535,0.0,0.0,3739.0,4020.535,3739.0,281.53499999999985,None,RS,2026-04-23
2026-04-05 00:00:00+00:00,39.0,1941.0,29.0,1716.0,0.0,28.0,133.779,3886.779,0.0,0.0,3453.0,3886.779,3453.0,433.779,None,RS,2026-04-23
2026-04-05 01:00:00+00:00,39.0,1869.0,23.0,1600.0,0.0,28.0,146.706,3705.706,0.0,0.0,3273.0,3705.706,3273.0,432.70600000000013,None,RS,2026-04-23
2026-04-05 02:00:00+00:00,39.0,1870.0,24.0,1557.0,0.0,26.0,149.719,3665.719,0.0,0.0,3224.0,3665.719,3224.0,441.71900000000005,None,RS,2026-04-23
2026-04-05 03:00:00+00:00,39.0,1889.0,24.0,1601.0,0.0,26.0,89.311,3668.311,0.0,0.0,3219.0,3668.311,3219.0,449.31100000000015,None,RS,2026-04-23
2026-04-05 04:00:00+00:00,39.0,1895.0,24.0,1614.0,0.0,27.0,99.988,3698.988,0.0,0.0,3299.0,3698.988,3299.0,399.98799999999983,None,RS,2026-04-23
2026-04-05 05:00:00+00:00,38.0,1853.0,23.0,1667.0,9.0,26.0,95.048,3711.048,0.0,0.0,3401.0,3711.048,3401.0,310.0479999999998,None,RS,2026-04-23
2026-04-05 06:00:00+00:00,39.0,1763.0,22.0,908.0,29.0,26.0,34.745,2821.745,0.0,0.0,3372.0,2821.745,3372.0,-550.2550000000001,None,RS,2026-04-23
2026-04-05 07:00:00+00:00,40.0,1733.0,22.0,751.0,27.0,26.0,30.32,2629.32,0.0,0.0,3503.0,2629.32,3503.0,-873.6799999999998,None,RS,2026-04-23
2026-04-05 08:00:00+00:00,40.0,1745.0,27.0,674.0,0.0,26.0,25.115,2537.115,0.0,0.0,3440.0,2537.115,3440.0,-902.8850000000002,None,RS,2026-04-23
2026-04-05 09:00:00+00:00,39.0,1738.0,32.0,645.0,0.0,26.0,40.346,2520.346,0.0,0.0,3466.0,2520.346,3466.0,-945.654,None,RS,2026-04-23
2026-04-05 10:00:00+00:00,39.0,1748.0,33.0,602.0,0.0,26.0,62.221,2510.221,0.0,0.0,3442.0,2510.221,3442.0,-931.779,None,RS,2026-04-23
2026-04-05 11:00:00+00:00,38.0,1753.0,33.0,666.0,0.0,26.0,52.445,2568.445,0.0,0.0,3431.0,2568.445,3431.0,-862.5549999999998,None,RS,2026-04-23
2026-04-05 12:00:00+00:00,39.0,1712.0,33.0,738.0,0.0,26.0,36.849,2584.849,0.0,0.0,3337.0,2584.849,3337.0,-752.1509999999998,None,RS,2026-04-23
2026-04-05 13:00:00+00:00,40.0,1575.0,33.0,907.0,0.0,26.0,23.384,2604.384,0.0,0.0,3308.0,2604.384,3308.0,-703.616,None,RS,2026-04-23
2026-04-05 14:00:00+00:00,40.0,1607.0,33.0,1042.0,0.0,26.0,18.928,2766.928,0.0,0.0,3300.0,2766.928,3300.0,-533.0720000000001,None,RS,2026-04-23
2026-04-05 15:00:00+00:00,39.0,1609.0,32.0,1878.0,51.0,25.0,14.779,3648.779,0.0,0.0,3338.0,3648.779,3338.0,310.779,None,RS,2026-04-23
2026-04-05 16:00:00+00:00,40.0,1615.0,33.0,1846.0,90.0,26.0,6.078,3656.078,0.0,0.0,3547.0,3656.078,3547.0,109.07799999999997,None,RS,2026-04-23
2026-04-05 17:00:00+00:00,40.0,1630.0,33.0,1970.0,100.0,27.0,5.103,3805.103,0.0,0.0,3909.0,3805.103,3909.0,-103.89699999999993,None,RS,2026-04-23
2026-04-05 18:00:00+00:00,39.0,1656.0,33.0,2005.0,264.0,27.0,4.923,4028.923,0.0,0.0,4157.0,4028.923,4157.0,-128.07700000000023,None,RS,2026-04-23
2026-04-05 19:00:00+00:00,37.0,1697.0,33.0,1954.0,296.0,27.0,4.041,4048.041,0.0,0.0,4148.0,4048.041,4148.0,-99.95899999999983,None,RS,2026-04-23
2026-04-05 20:00:00+00:00,37.0,1721.0,33.0,1914.0,245.0,27.0,1.775,3978.775,0.0,0.0,4077.0,3978.775,4077.0,-98.22499999999991,None,RS,2026-04-23
2026-04-05 21:00:00+00:00,37.0,1840.0,32.0,1867.0,58.0,27.0,2.533,3863.533,0.0,0.0,4017.0,3863.533,4017.0,-153.4670000000001,None,RS,2026-04-23
2026-04-05 22:00:00+00:00,39.0,1836.0,33.0,1907.0,0.0,27.0,5.674,3847.674,0.0,0.0,3755.0,3847.674,3755.0,92.67399999999998,None,RS,2026-04-23
2026-04-05 23:00:00+00:00,38.0,1782.0,29.0,1734.0,0.0,27.0,11.535,3621.535,0.0,0.0,3515.0,3621.535,3515.0,106.53499999999985,None,RS,2026-04-23
2026-04-06 00:00:00+00:00,38.0,1792.0,23.0,1491.0,0.0,27.0,11.724,3382.724,0.0,0.0,3258.0,3382.724,3258.0,124.72400000000016,None,RS,2026-04-23
2026-04-06 01:00:00+00:00,38.0,1809.0,23.0,1325.0,0.0,28.0,6.605,3229.605,0.0,0.0,3121.0,3229.605,3121.0,108.60500000000002,None,RS,2026-04-23
2026-04-06 02:00:00+00:00,38.0,1791.0,23.0,1357.0,0.0,28.0,5.205,3242.205,0.0,0.0,3139.0,3242.205,3139.0,103.20499999999993,None,RS,2026-04-23
2026-04-06 03:00:00+00:00,37.0,1825.0,23.0,1536.0,0.0,28.0,0.975,3449.975,0.0,0.0,3346.0,3449.975,3346.0,103.97499999999991,None,RS,2026-04-23
2026-04-06 04:00:00+00:00,37.0,1798.0,24.0,1900.0,0.0,28.0,12.528,3799.528,0.0,0.0,3725.0,3799.528,3725.0,74.52799999999979,None,RS,2026-04-23
2026-04-06 05:00:00+00:00,40.0,1875.0,24.0,1910.0,0.0,28.0,44.81,3921.81,0.0,0.0,4090.0,3921.81,4090.0,-168.19000000000005,None,RS,2026-04-23
2026-04-06 06:00:00+00:00,38.0,1900.0,23.0,1888.0,21.0,28.0,61.258,3959.258,0.0,0.0,4126.0,3959.258,4126.0,-166.7420000000002,None,RS,2026-04-23
2026-04-06 07:00:00+00:00,39.0,1866.0,26.0,1795.0,34.0,28.0,19.706,3807.706,0.0,0.0,3877.0,3807.706,3877.0,-69.29399999999987,None,RS,2026-04-23
2026-04-06 08:00:00+00:00,39.0,1855.0,31.0,1524.0,25.0,28.0,10.008,3512.008,0.0,0.0,3763.0,3512.008,3763.0,-250.9920000000002,None,RS,2026-04-23
2026-04-06 09:00:00+00:00,39.0,1875.0,32.0,1414.0,0.0,28.0,6.945,3394.945,0.0,0.0,3681.0,3394.945,3681.0,-286.05499999999984,None,RS,2026-04-23
2026-04-06 10:00:00+00:00,39.0,1873.0,33.0,1315.0,0.0,28.0,10.469,3298.469,0.0,0.0,3622.0,3298.469,3622.0,-323.53099999999995,None,RS,2026-04-23
2026-04-06 11:00:00+00:00,40.0,1903.0,32.0,1257.0,0.0,28.0,13.669,3273.669,0.0,0.0,3607.0,3273.669,3607.0,-333.33100000000013,None,RS,2026-04-23
2026-04-06 12:00:00+00:00,39.0,1887.0,32.0,1103.0,0.0,28.0,31.079,3120.079,0.0,0.0,3512.0,3120.079,3512.0,-391.9209999999998,None,RS,2026-04-23
2026-04-06 13:00:00+00:00,39.0,1897.0,32.0,1010.0,0.0,28.0,26.021,3032.021,0.0,0.0,3518.0,3032.021,3518.0,-485.9789999999998,None,RS,2026-04-23
2026-04-06 14:00:00+00:00,39.0,1895.0,32.0,1263.0,0.0,28.0,22.963,3279.963,0.0,0.0,3585.0,3279.963,3585.0,-305.0369999999998,None,RS,2026-04-23
2026-04-06 15:00:00+00:00,38.0,1862.0,32.0,1575.0,0.0,28.0,108.314,3643.314,0.0,0.0,3642.0,3643.314,3642.0,1.3139999999998508,None,RS,2026-04-23
2026-04-06 16:00:00+00:00,39.0,1873.0,33.0,1676.0,0.0,28.0,308.334,3957.334,0.0,0.0,3849.0,3957.334,3849.0,108.33399999999983,None,RS,2026-04-23
2026-04-06 17:00:00+00:00,38.0,1841.0,33.0,1813.0,24.0,28.0,436.819,4213.819,0.0,0.0,4210.0,4213.819,4210.0,3.8190000000004147,None,RS,2026-04-23
2026-04-06 18:00:00+00:00,38.0,1807.0,32.0,1803.0,114.0,28.0,422.616,4244.616,0.0,0.0,4366.0,4244.616,4366.0,-121.38400000000001,None,RS,2026-04-23
2026-04-06 19:00:00+00:00,38.0,1799.0,33.0,1606.0,118.0,28.0,509.736,4131.736,0.0,0.0,4286.0,4131.736,4286.0,-154.26400000000012,None,RS,2026-04-23
2026-04-06 20:00:00+00:00,37.0,1803.0,33.0,1643.0,26.0,27.0,435.104,4004.104,0.0,0.0,4138.0,4004.104,4138.0,-133.89600000000019,None,RS,2026-04-23
2026-04-06 21:00:00+00:00,38.0,1793.0,33.0,1618.0,0.0,28.0,354.876,3864.876,0.0,0.0,3997.0,3864.876,3997.0,-132.1239999999998,None,RS,2026-04-23
2026-04-06 22:00:00+00:00,38.0,1685.0,33.0,1603.0,0.0,28.0,267.414,3654.4139999999998,0.0,0.0,3784.0,3654.4139999999998,3784.0,-129.58600000000024,None,RS,2026-04-23
2026-04-06 23:00:00+00:00,37.0,1543.0,29.0,1492.0,0.0,28.0,245.523,3374.523,0.0,0.0,3492.0,3374.523,3492.0,-117.47699999999986,None,RS,2026-04-23
2026-04-07 00:00:00+00:00,38.0,1451.0,24.0,1543.0,0.0,27.0,293.995,3376.995,0.0,0.0,3280.0,3376.995,3280.0,96.99499999999989,None,RS,2026-04-23
2026-04-07 01:00:00+00:00,38.0,1456.0,24.0,1385.0,0.0,26.0,298.395,3227.395,0.0,0.0,3114.0,3227.395,3114.0,113.39499999999998,None,RS,2026-04-23
2026-04-07 02:00:00+00:00,37.0,1445.0,23.0,1516.0,0.0,26.0,151.666,3198.666,0.0,0.0,3100.0,3198.666,3100.0,98.66600000000017,None,RS,2026-04-23
2026-04-07 03:00:00+00:00,36.0,1428.0,23.0,1731.0,0.0,26.0,117.614,3361.614,0.0,0.0,3283.0,3361.614,3283.0,78.61400000000003,None,RS,2026-04-23
2026-04-07 04:00:00+00:00,38.0,1421.0,23.0,1710.0,0.0,26.0,125.315,3343.315,0.0,0.0,3628.0,3343.315,3628.0,-284.68499999999995,None,RS,2026-04-23
2026-04-07 05:00:00+00:00,36.0,1414.0,24.0,1902.0,0.0,26.0,108.001,3510.001,0.0,0.0,4011.0,3510.001,4011.0,-500.9989999999998,None,RS,2026-04-23
2026-04-07 06:00:00+00:00,36.0,1418.0,23.0,1900.0,27.0,26.0,90.935,3520.935,0.0,0.0,4048.0,3520.935,4048.0,-527.065,None,RS,2026-04-23
2026-04-07 07:00:00+00:00,36.0,1428.0,22.0,1792.0,25.0,27.0,110.68,3440.68,0.0,0.0,3881.0,3440.68,3881.0,-440.32000000000016,None,RS,2026-04-23
2026-04-07 08:00:00+00:00,36.0,1414.0,27.0,1362.0,9.0,26.0,175.441,3049.441,0.0,0.0,3668.0,3049.441,3668.0,-618.5590000000002,None,RS,2026-04-23
2026-04-07 09:00:00+00:00,36.0,1400.0,33.0,890.0,0.0,25.0,273.88,2657.88,0.0,0.0,3535.0,2657.88,3535.0,-877.1199999999999,None,RS,2026-04-23
2026-04-07 10:00:00+00:00,37.0,1369.0,33.0,811.0,0.0,25.0,306.648,2581.648,0.0,0.0,3512.0,2581.648,3512.0,-930.3519999999999,None,RS,2026-04-23
2026-04-07 11:00:00+00:00,36.0,1333.0,33.0,796.0,0.0,18.0,311.011,2527.011,0.0,0.0,3520.0,2527.011,3520.0,-992.989,None,RS,2026-04-23
2026-04-07 12:00:00+00:00,37.0,1312.0,33.0,814.0,0.0,16.0,329.623,2541.623,0.0,0.0,3418.0,2541.623,3418.0,-876.377,None,RS,2026-04-23
2026-04-07 13:00:00+00:00,38.0,1296.0,33.0,918.0,0.0,23.0,349.429,2657.429,0.0,0.0,3429.0,2657.429,3429.0,-771.5709999999999,None,RS,2026-04-23
2026-04-07 14:00:00+00:00,39.0,1292.0,30.0,1546.0,0.0,26.0,412.764,3345.764,0.0,0.0,3547.0,3345.764,3547.0,-201.23599999999988,None,RS,2026-04-23
2026-04-07 15:00:00+00:00,39.0,1271.0,23.0,1892.0,0.0,27.0,372.281,3624.281,0.0,0.0,3606.0,3624.281,3606.0,18.28099999999995,None,RS,2026-04-23
2026-04-07 16:00:00+00:00,39.0,1318.0,23.0,1909.0,57.0,27.0,285.788,3658.788,0.0,0.0,3978.0,3658.788,3978.0,-319.212,None,RS,2026-04-23
2026-04-07 17:00:00+00:00,39.0,1375.0,23.0,1898.0,107.0,27.0,322.34,3791.34,0.0,0.0,4202.0,3791.34,4202.0,-410.65999999999985,None,RS,2026-04-23
2026-04-07 18:00:00+00:00,37.0,1402.0,25.0,1820.0,203.0,27.0,490.385,4004.385,0.0,0.0,4300.0,4004.385,4300.0,-295.6149999999998,None,RS,2026-04-23
2026-04-07 19:00:00+00:00,37.0,1456.0,32.0,1699.0,125.0,27.0,631.695,4007.695,0.0,0.0,4083.0,4007.695,4083.0,-75.30499999999984,None,RS,2026-04-23
2026-04-07 20:00:00+00:00,36.0,1434.0,33.0,1795.0,109.0,27.0,616.27,4050.27,0.0,0.0,4067.0,4050.27,4067.0,-16.730000000000018,None,RS,2026-04-23
2026-04-07 21:00:00+00:00,37.0,1411.0,33.0,1833.0,51.0,27.0,595.903,3987.9030000000002,0.0,0.0,3970.0,3987.9030000000002,3970.0,17.903000000000247,None,RS,2026-04-23
2026-04-07 22:00:00+00:00,37.0,1412.0,33.0,1843.0,30.0,27.0,638.648,4020.648,0.0,0.0,3823.0,4020.648,3823.0,197.64800000000014,None,RS,2026-04-23
2026-04-07 23:00:00+00:00,38.0,1347.0,30.0,1587.0,0.0,27.0,656.286,3685.286,0.0,0.0,3501.0,3685.286,3501.0,184.28600000000006,None,RS,2026-04-23
2026-04-08 00:00:00+00:00,37.0,1324.0,24.0,1414.0,0.0,27.0,605.556,3431.556,0.0,0.0,3319.0,3431.556,3319.0,112.55600000000004,None,RS,2026-04-23
2026-04-08 01:00:00+00:00,37.0,1334.0,24.0,1347.0,0.0,27.0,542.32,3311.32,0.0,0.0,3184.0,3311.32,3184.0,127.32000000000016,None,RS,2026-04-23
2026-04-08 02:00:00+00:00,38.0,1336.0,24.0,1360.0,0.0,27.0,542.389,3327.389,0.0,0.0,3183.0,3327.389,3183.0,144.38900000000012,None,RS,2026-04-23
2026-04-08 03:00:00+00:00,38.0,1352.0,24.0,1516.0,0.0,27.0,529.055,3486.055,0.0,0.0,3374.0,3486.055,3374.0,112.05499999999984,None,RS,2026-04-23
2026-04-08 04:00:00+00:00,38.0,1366.0,23.0,1725.0,0.0,27.0,481.459,3660.459,0.0,0.0,3980.0,3660.459,3980.0,-319.54100000000017,None,RS,2026-04-23
2026-04-08 05:00:00+00:00,39.0,1360.0,24.0,1868.0,5.0,27.0,384.499,3707.499,0.0,0.0,4136.0,3707.499,4136.0,-428.5010000000002,None,RS,2026-04-23
2026-04-08 06:00:00+00:00,38.0,1350.0,23.0,1844.0,29.0,27.0,339.61,3650.61,0.0,0.0,4054.0,3650.61,4054.0,-403.3899999999999,None,RS,2026-04-23
2026-04-08 07:00:00+00:00,34.0,1355.0,22.0,1672.0,25.0,27.0,298.203,3433.203,0.0,0.0,3874.0,3433.203,3874.0,-440.797,None,RS,2026-04-23
2026-04-08 08:00:00+00:00,33.0,1409.0,23.0,1103.0,0.0,26.0,242.163,2836.163,0.0,0.0,3731.0,2836.163,3731.0,-894.837,None,RS,2026-04-23
2026-04-08 09:00:00+00:00,33.0,1392.0,23.0,930.0,0.0,26.0,191.913,2595.913,0.0,0.0,3625.0,2595.913,3625.0,-1029.087,None,RS,2026-04-23
2026-04-08 10:00:00+00:00,31.0,1396.0,24.0,828.0,0.0,27.0,182.749,2488.749,0.0,0.0,3515.0,2488.749,3515.0,-1026.2510000000002,None,RS,2026-04-23
2026-04-08 11:00:00+00:00,33.0,1404.0,23.0,931.0,0.0,27.0,165.889,2583.889,0.0,0.0,3635.0,2583.889,3635.0,-1051.1109999999999,None,RS,2026-04-23
2026-04-08 12:00:00+00:00,34.0,1412.0,23.0,1040.0,0.0,27.0,146.274,2682.274,0.0,0.0,3629.0,2682.274,3629.0,-946.7260000000001,None,RS,2026-04-23
2026-04-08 13:00:00+00:00,34.0,1410.0,23.0,1138.0,0.0,26.0,133.94,2764.94,0.0,0.0,3695.0,2764.94,3695.0,-930.06,None,RS,2026-04-23
2026-04-08 14:00:00+00:00,34.0,1421.0,23.0,1553.0,0.0,27.0,137.045,3195.045,0.0,0.0,3891.0,3195.045,3891.0,-695.9549999999999,None,RS,2026-04-23
2026-04-08 15:00:00+00:00,35.0,1452.0,23.0,1643.0,66.0,27.0,110.083,3356.083,149.0,0.0,3819.0,3505.083,3819.0,-313.9169999999999,None,RS,2026-04-23
2026-04-08 16:00:00+00:00,36.0,1407.0,23.0,1775.0,96.0,27.0,68.324,3432.324,224.0,0.0,4163.0,3656.324,4163.0,-506.67599999999993,None,RS,2026-04-23
2026-04-08 17:00:00+00:00,35.0,1391.0,24.0,1879.0,194.0,27.0,45.348,3595.348,380.0,0.0,4462.0,3975.348,4462.0,-486.65200000000004,None,RS,2026-04-23
2026-04-08 18:00:00+00:00,35.0,1394.0,26.0,1895.0,257.0,27.0,47.524,3681.524,558.0,0.0,4625.0,4239.523999999999,4625.0,-385.47600000000057,None,RS,2026-04-23
2026-04-08 19:00:00+00:00,34.0,1408.0,32.0,1858.0,258.0,27.0,23.273,3640.273,477.0,0.0,4511.0,4117.273,4511.0,-393.72699999999986,None,RS,2026-04-23
2026-04-08 20:00:00+00:00,35.0,1386.0,33.0,1983.0,218.0,27.0,8.919,3690.919,273.0,0.0,4285.0,3963.919,4285.0,-321.08100000000013,None,RS,2026-04-23
2026-04-08 21:00:00+00:00,35.0,1391.0,33.0,1857.0,214.0,27.0,13.416,3570.416,199.0,0.0,4204.0,3769.416,4204.0,-434.58399999999983,None,RS,2026-04-23
2026-04-08 22:00:00+00:00,35.0,1422.0,33.0,1769.0,164.0,27.0,126.873,3576.873,0.0,0.0,4011.0,3576.873,4011.0,-434.12699999999995,None,RS,2026-04-23
2026-04-08 23:00:00+00:00,35.0,1426.0,29.0,1619.0,7.0,27.0,213.571,3356.571,0.0,0.0,3716.0,3356.571,3716.0,-359.4290000000001,None,RS,2026-04-23
2026-04-09 00:00:00+00:00,35.0,1443.0,24.0,1480.0,0.0,27.0,293.063,3302.063,0.0,0.0,3462.0,3302.063,3462.0,-159.9369999999999,None,RS,2026-04-23
2026-04-09 01:00:00+00:00,36.0,1455.0,23.0,1324.0,0.0,27.0,241.65,3106.65,0.0,0.0,3290.0,3106.65,3290.0,-183.3499999999999,None,RS,2026-04-23
2026-04-09 02:00:00+00:00,36.0,1457.0,23.0,1443.0,0.0,27.0,135.33,3121.33,0.0,0.0,3331.0,3121.33,3331.0,-209.67000000000007,None,RS,2026-04-23
2026-04-09 03:00:00+00:00,36.0,1440.0,24.0,1551.0,0.0,27.0,208.28,3286.28,0.0,0.0,3504.0,3286.28,3504.0,-217.7199999999998,None,RS,2026-04-23
2026-04-09 04:00:00+00:00,36.0,1417.0,23.0,1707.0,0.0,27.0,221.088,3431.088,0.0,0.0,3901.0,3431.088,3901.0,-469.9119999999998,None,RS,2026-04-23
2026-04-09 05:00:00+00:00,37.0,1424.0,23.0,1909.0,2.0,27.0,212.675,3634.675,86.0,0.0,4310.0,3720.675,4310.0,-589.3249999999998,None,RS,2026-04-23
2026-04-09 06:00:00+00:00,35.0,1441.0,23.0,1762.0,28.0,27.0,128.213,3444.213,207.0,0.0,4280.0,3651.213,4280.0,-628.7869999999998,None,RS,2026-04-23
2026-04-09 07:00:00+00:00,35.0,1417.0,22.0,1663.0,27.0,27.0,125.081,3316.081,0.0,0.0,4103.0,3316.081,4103.0,-786.9189999999999,None,RS,2026-04-23
2026-04-09 08:00:00+00:00,35.0,1405.0,22.0,1514.0,18.0,24.0,103.879,3121.879,0.0,0.0,3940.0,3121.879,3940.0,-818.1210000000001,None,RS,2026-04-23
2026-04-09 09:00:00+00:00,37.0,1400.0,23.0,1159.0,0.0,21.0,95.341,2735.341,0.0,0.0,3801.0,2735.341,3801.0,-1065.659,None,RS,2026-04-23
2026-04-09 10:00:00+00:00,38.0,1393.0,23.0,1250.0,0.0,23.0,154.233,2881.233,0.0,0.0,3971.0,2881.233,3971.0,-1089.7669999999998,None,RS,2026-04-23
2026-04-09 11:00:00+00:00,38.0,1391.0,23.0,1187.0,0.0,24.0,170.473,2833.473,0.0,0.0,3931.0,2833.473,3931.0,-1097.527,None,RS,2026-04-23
