,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-06 18:00:00+00:00,24.0,0.0,1076.0,23.0,0.0,52.0,1175.0,0.0,0.0,889.0,1175.0,889.0,286.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-06 19:00:00+00:00,21.0,0.0,1051.0,19.0,0.0,41.0,1132.0,0.0,0.0,829.0,1132.0,829.0,303.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-06 20:00:00+00:00,18.0,0.0,1049.0,14.0,0.0,35.0,1116.0,0.0,0.0,752.0,1116.0,752.0,364.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-06 21:00:00+00:00,19.0,0.0,932.0,13.0,0.0,24.0,988.0,0.0,0.0,694.0,988.0,694.0,294.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-06 22:00:00+00:00,19.0,0.0,513.0,13.0,1.0,38.0,584.0,0.0,0.0,685.0,584.0,685.0,-101.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-06 23:00:00+00:00,18.0,0.0,509.0,13.0,0.0,22.0,562.0,0.0,0.0,667.0,562.0,667.0,-105.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 00:00:00+00:00,18.0,0.0,530.0,13.0,0.0,12.0,573.0,0.0,0.0,647.0,573.0,647.0,-74.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 01:00:00+00:00,18.0,0.0,482.0,13.0,0.0,24.0,537.0,0.0,0.0,653.0,537.0,653.0,-116.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 02:00:00+00:00,20.0,0.0,538.0,13.0,0.0,38.0,609.0,0.0,0.0,686.0,609.0,686.0,-77.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 03:00:00+00:00,25.0,0.0,603.0,18.0,20.0,66.0,732.0,0.0,0.0,765.0,732.0,765.0,-33.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 04:00:00+00:00,32.0,0.0,773.0,24.0,63.0,83.0,975.0,0.0,0.0,874.0,975.0,874.0,101.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 05:00:00+00:00,31.0,0.0,812.0,21.0,117.0,92.0,1073.0,0.0,0.0,984.0,1073.0,984.0,89.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 06:00:00+00:00,28.0,0.0,796.0,19.0,151.0,84.0,1078.0,0.0,0.0,1016.0,1078.0,1016.0,62.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 07:00:00+00:00,30.0,0.0,732.0,24.0,204.0,84.0,1074.0,0.0,0.0,991.0,1074.0,991.0,83.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 08:00:00+00:00,25.0,0.0,660.0,19.0,174.0,68.0,946.0,0.0,0.0,964.0,946.0,964.0,-18.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 09:00:00+00:00,18.0,0.0,497.0,13.0,184.0,32.0,744.0,0.0,0.0,968.0,744.0,968.0,-224.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 10:00:00+00:00,15.0,0.0,505.0,12.0,182.0,44.0,758.0,0.0,0.0,1011.0,758.0,1011.0,-253.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 11:00:00+00:00,15.0,0.0,470.0,12.0,193.0,22.0,712.0,0.0,0.0,1003.0,712.0,1003.0,-291.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 12:00:00+00:00,16.0,0.0,469.0,13.0,173.0,36.0,707.0,0.0,0.0,882.0,707.0,882.0,-175.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 13:00:00+00:00,17.0,0.0,448.0,14.0,142.0,39.0,660.0,0.0,0.0,839.0,660.0,839.0,-179.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 14:00:00+00:00,21.0,0.0,742.0,17.0,113.0,44.0,937.0,0.0,0.0,909.0,937.0,909.0,28.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 15:00:00+00:00,21.0,0.0,867.0,18.0,50.0,67.0,1023.0,0.0,0.0,898.0,1023.0,898.0,125.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 16:00:00+00:00,29.0,0.0,940.0,24.0,6.0,76.0,1075.0,0.0,0.0,908.0,1075.0,908.0,167.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 17:00:00+00:00,33.0,0.0,930.0,27.0,0.0,66.0,1056.0,0.0,0.0,934.0,1056.0,934.0,122.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 18:00:00+00:00,33.0,0.0,922.0,25.0,0.0,58.0,1038.0,0.0,0.0,911.0,1038.0,911.0,127.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 19:00:00+00:00,30.0,0.0,925.0,23.0,0.0,48.0,1026.0,0.0,0.0,861.0,1026.0,861.0,165.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 20:00:00+00:00,25.0,0.0,794.0,16.0,0.0,29.0,864.0,0.0,0.0,785.0,864.0,785.0,79.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 21:00:00+00:00,24.0,0.0,778.0,15.0,0.0,23.0,840.0,0.0,0.0,733.0,840.0,733.0,107.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 22:00:00+00:00,24.0,0.0,635.0,16.0,0.0,25.0,700.0,0.0,0.0,697.0,700.0,697.0,3.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-07 23:00:00+00:00,23.0,0.0,628.0,15.0,0.0,29.0,695.0,0.0,0.0,684.0,695.0,684.0,11.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 00:00:00+00:00,22.0,0.0,609.0,15.0,0.0,19.0,665.0,0.0,0.0,669.0,665.0,669.0,-4.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 01:00:00+00:00,23.0,0.0,706.0,15.0,0.0,18.0,762.0,0.0,0.0,690.0,762.0,690.0,72.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 02:00:00+00:00,24.0,0.0,847.0,15.0,0.0,18.0,904.0,0.0,0.0,715.0,904.0,715.0,189.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 03:00:00+00:00,42.0,0.0,866.0,35.0,41.0,25.0,1009.0,0.0,0.0,799.0,1009.0,799.0,210.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 04:00:00+00:00,36.0,0.0,864.0,28.0,193.0,24.0,1145.0,0.0,0.0,851.0,1145.0,851.0,294.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 05:00:00+00:00,51.0,0.0,950.0,46.0,396.0,29.0,1472.0,0.0,0.0,878.0,1472.0,878.0,594.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 06:00:00+00:00,60.0,0.0,1027.0,58.0,565.0,31.0,1741.0,0.0,0.0,905.0,1741.0,905.0,836.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 07:00:00+00:00,66.0,0.0,871.0,67.0,708.0,24.0,1736.0,0.0,0.0,953.0,1736.0,953.0,783.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 08:00:00+00:00,55.0,0.0,626.0,64.0,535.0,12.0,1292.0,0.0,0.0,1014.0,1292.0,1014.0,278.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 09:00:00+00:00,67.0,0.0,426.0,82.0,648.0,33.0,1256.0,0.0,0.0,948.0,1256.0,948.0,308.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 10:00:00+00:00,56.0,0.0,393.0,68.0,509.0,11.0,1037.0,0.0,0.0,892.0,1037.0,892.0,145.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 11:00:00+00:00,56.0,0.0,399.0,69.0,556.0,14.0,1094.0,0.0,0.0,935.0,1094.0,935.0,159.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 12:00:00+00:00,57.0,0.0,417.0,68.0,570.0,17.0,1129.0,0.0,0.0,894.0,1129.0,894.0,235.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 13:00:00+00:00,67.0,0.0,434.0,78.0,406.0,32.0,1017.0,0.0,0.0,927.0,1017.0,927.0,90.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 14:00:00+00:00,57.0,0.0,779.0,55.0,336.0,37.0,1264.0,0.0,0.0,877.0,1264.0,877.0,387.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 15:00:00+00:00,47.0,3.0,888.0,39.0,109.0,40.0,1126.0,0.0,0.0,874.0,1126.0,874.0,252.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 16:00:00+00:00,41.0,2.0,922.0,28.0,4.0,43.0,1040.0,0.0,0.0,855.0,1040.0,855.0,185.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 17:00:00+00:00,53.0,3.0,941.0,43.0,0.0,48.0,1088.0,0.0,0.0,888.0,1088.0,888.0,200.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 18:00:00+00:00,46.0,5.0,916.0,35.0,9.0,40.0,1051.0,0.0,0.0,919.0,1051.0,919.0,132.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 19:00:00+00:00,37.0,0.0,877.0,24.0,0.0,31.0,969.0,0.0,0.0,887.0,969.0,887.0,82.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 20:00:00+00:00,30.0,0.0,794.0,17.0,0.0,31.0,872.0,0.0,0.0,810.0,872.0,810.0,62.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 21:00:00+00:00,27.0,0.0,797.0,15.0,1.0,38.0,878.0,0.0,0.0,758.0,878.0,758.0,120.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 22:00:00+00:00,24.0,0.0,636.0,14.0,0.0,39.0,713.0,0.0,0.0,709.0,713.0,709.0,4.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-08 23:00:00+00:00,22.0,0.0,608.0,14.0,0.0,24.0,668.0,0.0,0.0,696.0,668.0,696.0,-28.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 00:00:00+00:00,24.0,0.0,715.0,14.0,3.0,25.0,781.0,0.0,0.0,689.0,781.0,689.0,92.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 01:00:00+00:00,28.0,0.0,795.0,14.0,4.0,24.0,865.0,0.0,0.0,698.0,865.0,698.0,167.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 02:00:00+00:00,30.0,1.0,840.0,15.0,6.0,23.0,915.0,0.0,0.0,727.0,915.0,727.0,188.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 03:00:00+00:00,38.0,5.0,964.0,24.0,44.0,29.0,1104.0,0.0,0.0,794.0,1104.0,794.0,310.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 04:00:00+00:00,46.0,5.0,1022.0,32.0,248.0,34.0,1387.0,0.0,0.0,872.0,1387.0,872.0,515.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 05:00:00+00:00,68.0,5.0,980.0,60.0,542.0,39.0,1694.0,0.0,0.0,944.0,1694.0,944.0,750.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 06:00:00+00:00,75.0,5.0,950.0,69.0,709.0,45.0,1853.0,0.0,0.0,969.0,1853.0,969.0,884.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 07:00:00+00:00,74.0,0.0,744.0,70.0,832.0,57.0,1777.0,0.0,0.0,965.0,1777.0,965.0,812.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 08:00:00+00:00,55.0,0.0,602.0,59.0,709.0,23.0,1448.0,0.0,0.0,975.0,1448.0,975.0,473.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 09:00:00+00:00,47.0,0.0,652.0,53.0,730.0,28.0,1510.0,0.0,0.0,896.0,1510.0,896.0,614.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 10:00:00+00:00,49.0,0.0,643.0,57.0,654.0,43.0,1446.0,0.0,0.0,884.0,1446.0,884.0,562.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 11:00:00+00:00,46.0,0.0,588.0,54.0,545.0,34.0,1267.0,0.0,0.0,912.0,1267.0,912.0,355.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 12:00:00+00:00,46.0,0.0,658.0,54.0,525.0,31.0,1314.0,0.0,0.0,864.0,1314.0,864.0,450.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 13:00:00+00:00,48.0,0.0,688.0,53.0,357.0,35.0,1181.0,0.0,0.0,802.0,1181.0,802.0,379.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 14:00:00+00:00,45.0,0.0,814.0,41.0,311.0,29.0,1240.0,0.0,0.0,808.0,1240.0,808.0,432.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 15:00:00+00:00,43.0,4.0,922.0,34.0,106.0,29.0,1138.0,0.0,0.0,856.0,1138.0,856.0,282.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 16:00:00+00:00,50.0,5.0,949.0,40.0,8.0,29.0,1081.0,0.0,0.0,870.0,1081.0,870.0,211.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 17:00:00+00:00,51.0,5.0,935.0,39.0,2.0,18.0,1050.0,0.0,0.0,897.0,1050.0,897.0,153.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 18:00:00+00:00,42.0,5.0,916.0,29.0,2.0,7.0,1001.0,0.0,0.0,935.0,1001.0,935.0,66.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 19:00:00+00:00,37.0,0.0,887.0,23.0,0.0,8.0,955.0,0.0,0.0,875.0,955.0,875.0,80.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 20:00:00+00:00,32.0,0.0,801.0,17.0,0.0,16.0,866.0,0.0,0.0,798.0,866.0,798.0,68.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 21:00:00+00:00,28.0,0.0,794.0,15.0,0.0,16.0,853.0,0.0,0.0,749.0,853.0,749.0,104.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 22:00:00+00:00,28.0,0.0,562.0,16.0,0.0,11.0,617.0,0.0,0.0,699.0,617.0,699.0,-82.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-09 23:00:00+00:00,27.0,0.0,513.0,16.0,0.0,7.0,563.0,0.0,0.0,692.0,563.0,692.0,-129.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 00:00:00+00:00,28.0,0.0,511.0,15.0,0.0,7.0,561.0,0.0,0.0,718.0,561.0,718.0,-157.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 01:00:00+00:00,28.0,0.0,512.0,15.0,0.0,10.0,565.0,0.0,0.0,735.0,565.0,735.0,-170.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 02:00:00+00:00,33.0,0.0,597.0,18.0,6.0,4.0,658.0,0.0,0.0,735.0,658.0,735.0,-77.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 03:00:00+00:00,37.0,1.0,791.0,23.0,85.0,2.0,939.0,0.0,0.0,818.0,939.0,818.0,121.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 04:00:00+00:00,40.0,1.0,878.0,25.0,311.0,1.0,1256.0,0.0,0.0,876.0,1256.0,876.0,380.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 05:00:00+00:00,42.0,1.0,873.0,29.0,667.0,7.0,1619.0,0.0,0.0,889.0,1619.0,889.0,730.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 06:00:00+00:00,46.0,1.0,779.0,36.0,913.0,2.0,1777.0,0.0,0.0,905.0,1777.0,905.0,872.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 07:00:00+00:00,54.0,0.0,697.0,48.0,999.0,1.0,1799.0,0.0,0.0,891.0,1799.0,891.0,908.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 08:00:00+00:00,44.0,0.0,572.0,38.0,999.0,4.0,1657.0,0.0,0.0,836.0,1657.0,836.0,821.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 09:00:00+00:00,47.0,0.0,451.0,43.0,1014.0,3.0,1558.0,0.0,0.0,837.0,1558.0,837.0,721.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 10:00:00+00:00,48.0,0.0,565.0,47.0,1020.0,6.0,1686.0,0.0,0.0,837.0,1686.0,837.0,849.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 11:00:00+00:00,42.0,0.0,555.0,39.0,941.0,6.0,1583.0,0.0,0.0,790.0,1583.0,790.0,793.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 12:00:00+00:00,41.0,0.0,596.0,35.0,810.0,12.0,1494.0,0.0,0.0,826.0,1494.0,826.0,668.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 13:00:00+00:00,40.0,0.0,608.0,31.0,633.0,16.0,1328.0,0.0,0.0,772.0,1328.0,772.0,556.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 14:00:00+00:00,34.0,0.0,776.0,23.0,382.0,14.0,1229.0,0.0,0.0,742.0,1229.0,742.0,487.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 15:00:00+00:00,37.0,6.0,847.0,23.0,120.0,16.0,1049.0,0.0,0.0,812.0,1049.0,812.0,237.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 16:00:00+00:00,42.0,6.0,866.0,28.0,12.0,23.0,977.0,0.0,0.0,840.0,977.0,840.0,137.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 17:00:00+00:00,51.0,6.0,948.0,39.0,0.0,26.0,1070.0,0.0,0.0,864.0,1070.0,864.0,206.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 18:00:00+00:00,49.0,6.0,946.0,35.0,6.0,27.0,1069.0,0.0,0.0,895.0,1069.0,895.0,174.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 19:00:00+00:00,42.0,0.0,912.0,27.0,2.0,15.0,998.0,0.0,0.0,853.0,998.0,853.0,145.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 20:00:00+00:00,34.0,0.0,867.0,18.0,0.0,8.0,927.0,0.0,0.0,822.0,927.0,822.0,105.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 21:00:00+00:00,34.0,0.0,735.0,17.0,6.0,10.0,802.0,0.0,0.0,763.0,802.0,763.0,39.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 22:00:00+00:00,33.0,1.0,595.0,17.0,0.0,11.0,657.0,0.0,0.0,696.0,657.0,696.0,-39.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-10 23:00:00+00:00,31.0,2.0,618.0,17.0,0.0,21.0,689.0,0.0,0.0,664.0,689.0,664.0,25.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 00:00:00+00:00,33.0,1.0,600.0,17.0,1.0,29.0,681.0,0.0,0.0,648.0,681.0,648.0,33.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 01:00:00+00:00,34.0,1.0,602.0,17.0,1.0,28.0,683.0,0.0,0.0,659.0,683.0,659.0,24.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 02:00:00+00:00,34.0,1.0,667.0,17.0,4.0,23.0,746.0,0.0,0.0,678.0,746.0,678.0,68.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 03:00:00+00:00,41.0,0.0,676.0,26.0,86.0,6.0,835.0,0.0,0.0,676.0,835.0,676.0,159.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 04:00:00+00:00,42.0,0.0,683.0,28.0,266.0,7.0,1026.0,0.0,0.0,714.0,1026.0,714.0,312.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 05:00:00+00:00,40.0,0.0,557.0,27.0,568.0,4.0,1196.0,0.0,0.0,743.0,1196.0,743.0,453.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 06:00:00+00:00,44.0,0.0,534.0,34.0,827.0,1.0,1440.0,0.0,0.0,749.0,1440.0,749.0,691.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 07:00:00+00:00,48.0,0.0,466.0,44.0,966.0,0.0,1524.0,0.0,0.0,722.0,1524.0,722.0,802.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 08:00:00+00:00,42.0,0.0,482.0,39.0,914.0,1.0,1478.0,0.0,0.0,680.0,1478.0,680.0,798.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 09:00:00+00:00,35.0,0.0,481.0,32.0,910.0,2.0,1460.0,0.0,0.0,688.0,1460.0,688.0,772.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 10:00:00+00:00,32.0,0.0,472.0,30.0,819.0,3.0,1356.0,0.0,0.0,672.0,1356.0,672.0,684.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 11:00:00+00:00,20.0,0.0,475.0,17.0,734.0,7.0,1253.0,0.0,0.0,667.0,1253.0,667.0,586.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 12:00:00+00:00,18.0,0.0,470.0,14.0,652.0,7.0,1161.0,0.0,0.0,688.0,1161.0,688.0,473.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 13:00:00+00:00,25.0,0.0,480.0,19.0,507.0,7.0,1038.0,0.0,0.0,690.0,1038.0,690.0,348.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 14:00:00+00:00,30.0,1.0,611.0,24.0,318.0,5.0,989.0,0.0,0.0,704.0,989.0,704.0,285.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 15:00:00+00:00,40.0,5.0,795.0,31.0,111.0,12.0,994.0,0.0,0.0,749.0,994.0,749.0,245.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 16:00:00+00:00,50.0,5.0,832.0,41.0,16.0,19.0,963.0,0.0,0.0,756.0,963.0,756.0,207.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 17:00:00+00:00,51.0,5.0,837.0,39.0,3.0,27.0,962.0,0.0,0.0,796.0,962.0,796.0,166.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 18:00:00+00:00,47.0,4.0,806.0,32.0,3.0,19.0,911.0,0.0,0.0,846.0,911.0,846.0,65.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 19:00:00+00:00,36.0,1.0,755.0,22.0,0.0,9.0,823.0,0.0,0.0,794.0,823.0,794.0,29.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 20:00:00+00:00,29.0,0.0,584.0,16.0,0.0,14.0,643.0,0.0,0.0,730.0,643.0,730.0,-87.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 21:00:00+00:00,26.0,0.0,560.0,16.0,0.0,21.0,623.0,0.0,0.0,682.0,623.0,682.0,-59.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 22:00:00+00:00,24.0,0.0,601.0,16.0,0.0,11.0,652.0,0.0,0.0,650.0,652.0,650.0,2.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-11 23:00:00+00:00,24.0,0.0,603.0,15.0,0.0,11.0,653.0,0.0,0.0,640.0,653.0,640.0,13.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 00:00:00+00:00,24.0,0.0,604.0,15.0,5.0,5.0,653.0,0.0,0.0,620.0,653.0,620.0,33.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 01:00:00+00:00,25.0,0.0,661.0,16.0,0.0,3.0,705.0,0.0,0.0,621.0,705.0,621.0,84.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 02:00:00+00:00,28.0,0.0,794.0,17.0,0.0,4.0,843.0,0.0,0.0,614.0,843.0,614.0,229.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 03:00:00+00:00,36.0,0.0,799.0,25.0,88.0,5.0,953.0,0.0,0.0,619.0,953.0,619.0,334.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 04:00:00+00:00,31.0,0.0,764.0,19.0,301.0,3.0,1118.0,0.0,0.0,666.0,1118.0,666.0,452.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 05:00:00+00:00,35.0,0.0,753.0,25.0,598.0,4.0,1415.0,0.0,0.0,679.0,1415.0,679.0,736.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 06:00:00+00:00,38.0,0.0,630.0,31.0,811.0,2.0,1512.0,0.0,0.0,664.0,1512.0,664.0,848.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 07:00:00+00:00,36.0,0.0,548.0,30.0,713.0,1.0,1328.0,0.0,0.0,671.0,1328.0,671.0,657.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 08:00:00+00:00,26.0,0.0,591.0,23.0,926.0,2.0,1568.0,0.0,0.0,706.0,1568.0,706.0,862.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 09:00:00+00:00,37.0,0.0,639.0,37.0,856.0,7.0,1576.0,0.0,0.0,766.0,1576.0,766.0,810.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 10:00:00+00:00,27.0,0.0,666.0,25.0,652.0,8.0,1378.0,0.0,0.0,775.0,1378.0,775.0,603.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 11:00:00+00:00,21.0,0.0,710.0,18.0,617.0,8.0,1374.0,0.0,0.0,749.0,1374.0,749.0,625.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 12:00:00+00:00,19.0,0.0,627.0,13.0,518.0,5.0,1182.0,0.0,0.0,755.0,1182.0,755.0,427.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 13:00:00+00:00,23.0,0.0,579.0,16.0,531.0,4.0,1153.0,0.0,0.0,749.0,1153.0,749.0,404.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 14:00:00+00:00,30.0,0.0,645.0,20.0,313.0,6.0,1014.0,0.0,0.0,722.0,1014.0,722.0,292.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 15:00:00+00:00,33.0,5.0,702.0,23.0,114.0,15.0,892.0,0.0,0.0,755.0,892.0,755.0,137.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 16:00:00+00:00,42.0,5.0,801.0,30.0,8.0,17.0,903.0,0.0,0.0,760.0,903.0,760.0,143.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 17:00:00+00:00,42.0,5.0,805.0,29.0,0.0,21.0,902.0,0.0,0.0,787.0,902.0,787.0,115.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 18:00:00+00:00,45.0,5.0,807.0,31.0,0.0,26.0,914.0,0.0,0.0,827.0,914.0,827.0,87.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 19:00:00+00:00,37.0,0.0,713.0,22.0,0.0,26.0,798.0,0.0,0.0,778.0,798.0,778.0,20.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 20:00:00+00:00,29.0,0.0,709.0,16.0,0.0,13.0,767.0,0.0,0.0,709.0,767.0,709.0,58.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 21:00:00+00:00,27.0,0.0,628.0,15.0,0.0,16.0,686.0,0.0,0.0,678.0,686.0,678.0,8.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 22:00:00+00:00,25.0,0.0,608.0,15.0,0.0,27.0,675.0,0.0,0.0,676.0,675.0,676.0,-1.0,[Energy storage] ZERO,LV,2026-04-23
2026-04-12 23:00:00+00:00,26.0,0.0,595.0,15.0,1.0,16.0,653.0,0.0,0.0,651.0,653.0,651.0,2.0,[Energy storage] ZERO,LV,2026-04-23
