,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-30 19:00:00+00:00,13.265952,763.96613,307.940585,69.5331,291.315915,662.93123,1957.4712,104.294217,2.914,210.708352,4384.340681,36.63,0.0,4951.36573,4420.970681,4951.36573,-530.3950490000007,None,BG,2026-04-23
2026-03-30 20:00:00+00:00,13.074848,777.72667,306.007295,69.4246,247.082586,450.10005,1957.1976,37.513081,2.966,132.317301,3993.410031,0.0,0.0,4636.75569,3993.410031,4636.75569,-643.3456590000001,None,BG,2026-04-23
2026-03-30 21:00:00+00:00,13.043856,754.76907,309.216645,69.5927,192.424379,172.91589,1956.3768,26.162039,2.96,99.620561,3597.08194,0.0,0.0,4271.77158,3597.08194,4271.77158,-674.6896399999996,None,BG,2026-04-23
2026-03-30 22:00:00+00:00,13.290336,725.74202,310.33727,68.884,186.703822,12.70318,1955.556,0.060013,2.928,110.247588,3386.452229,0.0,0.0,4016.78482,3386.452229,4016.78482,-630.3325909999999,None,BG,2026-04-23
2026-03-30 23:00:00+00:00,13.304272,719.17239,308.743685,68.666,183.855028,8.5323,1955.4192,0.070913,2.768,145.000736,3405.5325239999997,0.0,0.0,4017.33409,3405.5325239999997,4017.33409,-611.8015660000001,None,BG,2026-04-23
2026-03-31 00:00:00+00:00,13.188128,723.3624,307.619565,68.8835,178.580823,8.57883,1955.556,0.06726,3.124,119.593237,3378.5537429999995,0.0,0.0,4189.32044,3378.5537429999995,4189.32044,-810.7666970000009,None,BG,2026-04-23
2026-03-31 01:00:00+00:00,12.57064,671.26222,309.225165,68.7411,178.585862,8.52931,1955.556,0.036729,3.414,101.893146,3309.814172,0.0,0.0,4233.05775,3309.814172,4233.05775,-923.2435780000001,None,BG,2026-04-23
2026-03-31 02:00:00+00:00,12.273936,725.9691,310.03492,69.0587,186.571618,13.37236,1956.1032,0.190891,3.456,92.585453,3369.6161780000007,0.0,0.0,4193.26164,3369.6161780000007,4193.26164,-823.645461999999,None,BG,2026-04-23
2026-03-31 03:00:00+00:00,12.304208,739.21566,310.684725,68.5638,249.319877,220.73973,1955.6928,30.199722,3.495,102.979196,3693.1947179999997,0.0,0.0,4481.13898,3693.1947179999997,4481.13898,-787.944262,None,BG,2026-04-23
2026-03-31 04:00:00+00:00,12.350672,757.64209,310.72097,68.807,295.975023,451.5751,1956.3768,379.617583,3.161,121.311768,4357.538006,0.0,0.0,4886.41679,4357.538006,4886.41679,-528.8787840000005,None,BG,2026-04-23
2026-03-31 05:00:00+00:00,12.79616,760.10296,309.394145,68.5665,291.35896,464.4729,1955.2824,969.439341,3.317,111.898155,4946.628521,0.0,0.0,5191.79332,4946.628521,5191.79332,-245.16479900000013,None,BG,2026-04-23
2026-03-31 06:00:00+00:00,13.096928,746.07405,306.71873,68.8613,223.875402,289.85975,1956.1032,1477.047384,2.473,101.713986,5185.82373,0.0,0.0,5244.27555,5185.82373,5244.27555,-58.451820000000225,None,BG,2026-04-23
2026-03-31 07:00:00+00:00,12.614432,687.64806,305.70837,68.9272,190.949913,146.0217,1955.556,2195.837971,2.298,75.408062,5640.969708,36.63,0.0,5076.55549,5677.599708,5076.55549,601.044218,None,BG,2026-04-23
2026-03-31 08:00:00+00:00,13.001088,695.55727,304.118805,69.1484,166.919732,60.81338,1955.8296,2578.434154,1.683,60.405345,5905.910774,36.63,0.0,4920.81898,5942.540774,4920.81898,1021.721794,None,BG,2026-04-23
2026-03-31 09:00:00+00:00,13.16008,668.27393,307.428155,69.2052,165.040227,70.99254,1955.556,2814.542006,1.688,66.261878,6132.148016,0.0,0.0,4755.10946,6132.148016,4755.10946,1377.0385560000004,None,BG,2026-04-23
2026-03-31 10:00:00+00:00,13.275936,668.61112,309.159635,69.0615,155.284846,25.83763,1954.872,2836.42002,1.732,48.525166,6082.779853000001,0.0,0.0,4690.85272,6082.779853000001,4690.85272,1391.927133000001,None,BG,2026-04-23
2026-03-31 11:00:00+00:00,13.188736,659.03235,308.96244,69.0645,165.749433,8.60172,1955.2824,2576.048917,1.733,41.349102,5799.012598,0.0,0.0,4688.9755,5799.012598,4688.9755,1110.0370980000007,None,BG,2026-04-23
2026-03-31 12:00:00+00:00,13.681568,655.16647,308.79837,69.0792,170.066734,10.99256,1955.4192,2099.870793,1.733,32.650942,5317.458837,0.0,0.0,4681.80313,5317.458837,4681.80313,635.6557069999999,None,BG,2026-04-23
2026-03-31 13:00:00+00:00,13.082592,695.20766,307.59687,68.5172,183.203707,76.36521,1957.1976,1748.303874,1.733,31.128629,5082.336342,0.99,0.0,4579.74923,5083.326341999999,4579.74923,503.57711199999903,None,BG,2026-04-23
2026-03-31 14:00:00+00:00,13.531008,712.98064,303.003895,68.7221,255.381726,287.95295,1955.6928,1138.070435,1.749,36.100953,4773.185506999999,0.0,0.0,4529.02701,4773.185506999999,4529.02701,244.15849699999944,None,BG,2026-04-23
2026-03-31 15:00:00+00:00,13.520608,700.6415,306.2579,69.0949,309.232123,721.67988,1955.6928,704.355027,1.814,44.234506,4826.523244,0.0,0.0,4807.38218,4826.523244,4807.38218,19.14106400000037,None,BG,2026-04-23
2026-03-31 16:00:00+00:00,13.695424,765.35228,309.750805,68.9693,350.449496,1020.05698,1955.8296,502.316431,1.831,66.288449,5054.539765,108.9,0.0,5157.03929,5163.439765,5157.03929,6.40047500000037,None,BG,2026-04-23
2026-03-31 17:00:00+00:00,13.893648,770.94533,311.769955,68.6462,348.999631,1020.26786,1956.24,633.911949,1.831,63.933279,5190.438852,149.49,0.0,5306.44898,5339.928852,5306.44898,33.47987199999989,None,BG,2026-04-23
2026-03-31 18:00:00+00:00,13.520784,767.42139,311.943615,68.5744,309.8175,910.06206,1955.9664,519.095452,1.831,55.10433,4913.336931,148.5,0.0,5102.18746,5061.836931,5102.18746,-40.35052900000028,None,BG,2026-04-23
2026-03-31 19:00:00+00:00,13.841344,763.83204,310.42643,68.3778,274.197815,663.1531,1955.6928,232.11056,1.831,29.552777,4313.015666,147.51,0.0,4892.16961,4460.5256660000005,4892.16961,-431.64394399999946,None,BG,2026-04-23
2026-03-31 20:00:00+00:00,13.739488,760.12326,310.66378,68.4512,237.809533,434.63438,1956.3768,72.939747,1.831,10.929461,3867.498649,37.62,0.0,4570.03213,3905.118649,4570.03213,-664.9134809999996,None,BG,2026-04-23
2026-03-31 21:00:00+00:00,13.362112,711.6094,308.44763,68.8449,184.836286,150.83606,1956.5136,2.875802,1.831,11.03549,3410.1922800000007,0.0,0.0,4183.32118,3410.1922800000007,4183.32118,-773.1288999999992,None,BG,2026-04-23
2026-03-31 22:00:00+00:00,13.914752,706.56482,306.629795,68.4204,173.94494,15.87331,1956.24,0.217859,1.831,14.348297,3257.985173,0.0,0.0,3935.00795,3257.985173,3935.00795,-677.0227770000001,None,BG,2026-04-23
2026-03-31 23:00:00+00:00,13.677808,710.36525,307.85872,68.6318,173.35489,14.31899,1956.24,0.144837,1.831,20.916967,3267.340262,0.0,0.0,3874.15604,3267.340262,3874.15604,-606.8157779999997,None,BG,2026-04-23
2026-04-01 00:00:00+00:00,13.68192,710.32006,308.264005,68.7622,172.828527,14.36452,1956.1032,0.189515,1.831,23.70653,3270.0514770000004,0.0,0.0,3836.95859,3270.0514770000004,3836.95859,-566.9071129999998,None,BG,2026-04-23
2026-04-01 01:00:00+00:00,13.905376,710.20631,310.54757,69.1487,173.958632,14.36253,1955.8296,0.144599,1.831,29.000951,3278.9352680000006,0.0,0.0,3805.21758,3278.9352680000006,3805.21758,-526.2823119999994,None,BG,2026-04-23
2026-04-01 02:00:00+00:00,14.059536,672.7731,310.839545,69.1938,179.320986,14.83079,1955.6928,1.247558,1.832,44.680501,3264.4706159999996,0.0,0.0,3893.93685,3264.4706159999996,3893.93685,-629.4662340000004,None,BG,2026-04-23
2026-04-01 03:00:00+00:00,13.539552,708.68456,312.4258,69.7993,271.099392,205.77603,1955.6928,2.650814,1.831,45.629723,3587.128971,0.0,0.0,4316.42055,3587.128971,4316.42055,-729.2915789999997,None,BG,2026-04-23
2026-04-01 04:00:00+00:00,13.677888,706.47899,312.71845,68.9574,326.790783,426.91825,1955.1456,230.627494,1.831,70.603503,4113.749358,0.0,0.0,4757.45488,4113.749358,4757.45488,-643.7055220000002,None,BG,2026-04-23
2026-04-01 05:00:00+00:00,12.558912,711.06592,309.803535,69.0671,281.719122,416.70045,1955.2824,799.468629,1.831,108.297545,4665.794613000001,0.0,0.0,5134.35285,4665.794613000001,5134.35285,-468.5582369999993,None,BG,2026-04-23
2026-04-01 06:00:00+00:00,12.167056,725.79521,307.917155,68.9373,224.915773,376.79706,1955.4192,1074.513124,1.831,37.914792,4786.20767,0.0,0.0,5256.32559,4786.20767,5256.32559,-470.1179200000006,None,BG,2026-04-23
2026-04-01 07:00:00+00:00,12.680448,699.34757,306.653025,68.3799,182.153772,296.62784,1954.7352,1516.907458,1.835,29.863221,5069.183434,0.0,0.0,5187.20559,5069.183434,5187.20559,-118.022156,None,BG,2026-04-23
2026-04-01 08:00:00+00:00,13.393632,669.97248,307.34605,68.9701,172.854495,243.72456,1955.6928,1665.745854,1.879,50.342311,5149.921282,0.0,0.0,5127.8358,5149.921282,5127.8358,22.08548200000041,None,BG,2026-04-23
2026-04-01 09:00:00+00:00,13.608,598.95153,307.65676,68.7759,164.217923,297.25571,1955.2824,1886.767256,1.879,75.111537,5369.506015999999,0.0,0.0,4996.07968,5369.506015999999,4996.07968,373.42633599999954,None,BG,2026-04-23
2026-04-01 10:00:00+00:00,12.6816,578.31007,308.73851,68.9274,153.846732,264.64443,1955.8296,1575.717048,1.88,70.421917,4990.997307000001,0.0,0.0,5003.21628,4990.997307000001,5003.21628,-12.218972999999096,None,BG,2026-04-23
2026-04-01 11:00:00+00:00,12.129264,591.74062,309.17169,68.7448,164.142247,238.98954,1954.5984,1339.480222,1.88,44.454059,4725.330842,0.0,0.0,4974.67531,4725.330842,4974.67531,-249.34446799999932,None,BG,2026-04-23
2026-04-01 12:00:00+00:00,12.513856,584.45022,310.88014,68.8287,166.27145,254.78598,1956.3768,1144.074593,1.88,47.832671,4547.89441,0.0,0.0,4944.5584,4547.89441,4944.5584,-396.66399,None,BG,2026-04-23
2026-04-01 13:00:00+00:00,13.481872,589.34355,311.74115,68.8072,176.984388,317.24608,1954.4616,816.681241,1.88,58.988546,4309.615627,0.0,0.0,4899.77781,4309.615627,4899.77781,-590.1621829999995,None,BG,2026-04-23
2026-04-01 14:00:00+00:00,13.906032,617.77761,310.92633,68.8564,250.223143,513.93236,1953.6408,484.940906,1.908,54.763731,4270.875312,34.65,0.0,4879.80452,4305.525312,4879.80452,-574.2792079999999,None,BG,2026-04-23
2026-04-01 15:00:00+00:00,12.909264,655.98505,311.72542,68.6013,294.519753,772.64015,1954.7352,305.900507,1.929,71.978742,4450.924386000001,312.84,0.0,5103.50964,4763.764386000001,5103.50964,-339.7452539999995,None,BG,2026-04-23
2026-04-01 16:00:00+00:00,11.940256,640.14799,311.782,68.6352,343.798092,1021.56477,1956.24,404.040986,1.969,137.543739,4897.662033,327.69,0.0,5307.92934,5225.352032999999,5307.92934,-82.57730700000047,None,BG,2026-04-23
2026-04-01 17:00:00+00:00,12.109088,697.78159,312.31309,68.5751,345.614108,951.06985,1955.1456,731.959302,1.979,231.995798,5308.542526,285.12,0.0,5365.61444,5593.662526,5365.61444,228.04808599999978,None,BG,2026-04-23
2026-04-01 18:00:00+00:00,12.622112,702.5264,312.766455,68.2476,306.040957,947.36527,1954.0512,540.87787,2.576,267.044362,5114.118226,0.0,0.0,5107.5575,5114.118226,5107.5575,6.560725999999704,None,BG,2026-04-23
2026-04-01 19:00:00+00:00,13.140464,652.44032,311.36471,68.5902,257.070409,760.21073,1956.1032,195.498718,3.993,266.869508,4485.281259,0.0,0.0,4834.50425,4485.281259,4834.50425,-349.22299099999964,None,BG,2026-04-23
2026-04-01 20:00:00+00:00,12.925344,636.15504,311.248415,68.3064,240.204056,518.8022,1954.5984,70.740838,4.037,340.12535,4157.143043,0.0,0.0,4543.00066,4157.143043,4543.00066,-385.85761699999966,None,BG,2026-04-23
2026-04-01 21:00:00+00:00,12.708688,635.72283,310.986715,68.9017,228.805493,141.93594,1954.872,21.858737,3.678,342.962264,3722.4323670000003,0.0,0.0,4169.29795,3722.4323670000003,4169.29795,-446.8655829999998,None,BG,2026-04-23
2026-04-01 22:00:00+00:00,12.665824,673.18056,310.547465,69.2311,221.097383,18.5671,1955.1456,0.168597,3.45,412.058295,3676.111924,0.0,0.0,3924.35239,3676.111924,3924.35239,-248.2404660000002,None,BG,2026-04-23
2026-04-01 23:00:00+00:00,12.524096,670.42317,310.579145,68.7532,219.523956,8.5364,1954.188,0.105484,3.296,416.883347,3664.812798,0.0,0.0,3843.87519,3664.812798,3843.87519,-179.06239200000027,None,BG,2026-04-23
2026-04-02 00:00:00+00:00,12.510448,666.21762,311.60772,69.2948,220.161912,8.57995,1954.4616,0.356706,3.327,315.794813,3562.3125690000006,0.0,0.0,3803.59476,3562.3125690000006,3803.59476,-241.28219099999933,None,BG,2026-04-23
2026-04-02 01:00:00+00:00,12.844928,624.18592,313.82826,68.9569,222.511439,8.53933,1953.7776,0.351549,3.368,324.083826,3532.447752,0.0,0.0,3912.21737,3532.447752,3912.21737,-379.7696179999998,None,BG,2026-04-23
2026-04-02 02:00:00+00:00,12.794352,646.12814,313.90481,69.2733,225.278519,9.06301,1954.188,1.991592,3.383,345.221226,3581.2259489999997,0.0,0.0,4017.7121,3581.2259489999997,4017.7121,-436.4861510000005,None,BG,2026-04-23
2026-04-02 03:00:00+00:00,12.303264,682.49085,315.701225,68.6792,245.601783,196.54521,1954.0512,2.587503,3.472,402.444969,3883.877204000001,0.0,0.0,4383.3127,3883.877204000001,4383.3127,-499.4354959999996,None,BG,2026-04-23
2026-04-02 04:00:00+00:00,12.394288,704.00908,314.33888,68.9312,309.741854,412.29094,1954.872,180.765252,3.56,528.065762,4488.969255999999,0.0,0.0,4855.3408,4488.969255999999,4855.3408,-366.37154400000054,None,BG,2026-04-23
2026-04-02 05:00:00+00:00,12.619072,705.33524,314.911245,68.0183,336.394287,441.22566,1955.556,411.734921,3.501,533.892407,4783.188132000001,0.0,0.0,5274.07184,4783.188132000001,5274.07184,-490.8837079999985,None,BG,2026-04-23
2026-04-02 06:00:00+00:00,12.631232,711.01514,313.46239,61.1543,326.30888,511.19391,1955.556,358.592234,2.461,520.114468,4772.489554,0.0,0.0,5497.76216,4772.489554,5497.76216,-725.2726060000005,None,BG,2026-04-23
2026-04-02 07:00:00+00:00,12.03752,702.96733,311.137335,68.4605,273.93992,525.25984,1953.0936,430.174692,1.978,496.553785,4775.602521999999,0.0,0.0,5544.52991,4775.602521999999,5544.52991,-768.927388000001,None,BG,2026-04-23
2026-04-02 08:00:00+00:00,11.895632,699.96731,311.06001,68.4594,242.622339,519.81487,1952.5464,582.919457,1.978,475.091179,4866.354597,0.99,0.0,5522.55261,4867.344596999999,5522.55261,-655.2080130000004,None,BG,2026-04-23
2026-04-02 09:00:00+00:00,11.615664,686.43582,308.392415,69.069,177.714256,557.15371,1953.9144,787.203459,1.978,382.178105,4935.654829,6.93,0.0,5418.58968,4942.584829,5418.58968,-476.0048509999997,None,BG,2026-04-23
2026-04-02 10:00:00+00:00,12.100208,690.98453,308.05664,68.4164,167.3763,479.73969,1955.0088,952.396615,1.979,238.033313,4874.091496,0.0,0.0,5349.90292,4874.091496,5349.90292,-475.81142400000044,None,BG,2026-04-23
2026-04-02 11:00:00+00:00,11.880624,673.7027,307.9147,61.108,173.297064,406.38735,1955.0088,967.288404,2.098,196.506367,4755.192009,0.0,0.0,5280.31955,4755.192009,5280.31955,-525.1275409999998,None,BG,2026-04-23
2026-04-02 12:00:00+00:00,12.209088,646.01139,311.31595,64.5018,176.904327,458.10625,1956.7872,971.53077,4.216,172.367306,4773.950081000001,0.0,0.0,5184.40991,4773.950081000001,5184.40991,-410.45982899999944,None,BG,2026-04-23
2026-04-02 13:00:00+00:00,12.763184,680.10122,313.798875,60.1559,188.37219,519.17045,1955.6928,802.192203,3.771,112.52735,4648.545172,0.0,0.0,5087.16223,4648.545172,5087.16223,-438.6170579999998,None,BG,2026-04-23
2026-04-02 14:00:00+00:00,12.299856,674.39116,311.76699,60.8852,252.797717,691.67004,1956.5136,609.2076,3.44,104.819388,4677.791550999999,0.0,0.0,5050.02371,4677.791550999999,5050.02371,-372.23215900000105,None,BG,2026-04-23
2026-04-02 15:00:00+00:00,12.904304,728.2189,313.084705,62.1902,311.977878,928.3345,1957.608,357.588985,3.483,127.96038,4803.3508520000005,0.0,0.0,5261.57505,4803.3508520000005,5261.57505,-458.2241979999999,None,BG,2026-04-23
2026-04-02 16:00:00+00:00,13.088784,792.94211,313.40559,64.0689,353.102359,1136.05333,1956.6504,432.267564,3.389,106.008586,5170.976623,0.0,0.0,5411.44085,5170.976623,5411.44085,-240.4642270000004,None,BG,2026-04-23
2026-04-02 17:00:00+00:00,12.82624,794.67658,314.243555,64.4804,350.653584,1155.59891,1955.4192,660.207459,3.623,105.471382,5417.200309999999,0.0,0.0,5443.76866,5417.200309999999,5443.76866,-26.568350000000464,None,BG,2026-04-23
2026-04-02 18:00:00+00:00,13.106384,795.28,312.723065,64.6093,331.631853,1012.33108,1956.24,561.276965,3.279,105.333188,5155.810835,0.0,0.0,5188.41644,5155.810835,5188.41644,-32.60560499999974,None,BG,2026-04-23
2026-04-02 19:00:00+00:00,13.188192,729.26562,311.97955,64.4009,293.67353,792.72036,1956.924,178.921661,3.633,113.077265,4457.784078000001,0.0,0.0,4903.4047,4457.784078000001,4903.4047,-445.62062199999946,None,BG,2026-04-23
2026-04-02 20:00:00+00:00,13.009968,670.42574,309.81102,64.4854,259.201859,528.40126,1957.0608,12.976515,3.925,87.25459,3906.552152,0.0,0.0,4621.21527,3906.552152,4621.21527,-714.6631179999995,None,BG,2026-04-23
2026-04-02 21:00:00+00:00,13.155744,667.78864,309.203655,64.0651,249.57695,187.73138,1956.3768,36.534179,3.841,79.093763,3567.367211,0.0,0.0,4264.35593,3567.367211,4264.35593,-696.9887189999995,None,BG,2026-04-23
2026-04-02 22:00:00+00:00,12.990288,664.61874,305.880207,64.2334,235.962916,27.24345,1956.5136,2.313788,3.813,71.292483,3344.861872,0.0,0.0,4007.14362,3344.861872,4007.14362,-662.2817479999999,None,BG,2026-04-23
2026-04-02 23:00:00+00:00,12.745024,650.19994,306.632505,64.3948,234.100152,8.80171,1956.3768,0.054529,3.94,46.503586,3283.749046,0.0,0.0,3864.85482,3283.749046,3864.85482,-581.1057740000001,None,BG,2026-04-23
2026-04-03 00:00:00+00:00,13.168,643.04747,307.645122,64.3578,233.645256,8.79972,1956.24,0.072339,3.938,50.582089,3281.495796,0.0,0.0,3839.22123,3281.495796,3839.22123,-557.725434,None,BG,2026-04-23
2026-04-03 01:00:00+00:00,13.283224,641.92797,308.852402,64.3984,237.72072,8.76999,1955.8296,0.133867,3.83,47.559887,3282.30606,0.0,0.0,3901.21535,3282.30606,3901.21535,-618.90929,None,BG,2026-04-23
2026-04-03 02:00:00+00:00,13.054392,658.39169,309.289422,68.4308,243.004964,22.18547,1955.8296,0.789604,3.803,41.73337,3316.512312,0.0,0.0,3977.52428,3316.512312,3977.52428,-661.0119680000003,None,BG,2026-04-23
2026-04-03 03:00:00+00:00,12.675176,679.93756,310.849947,64.2762,253.154563,210.15973,1956.3768,97.059966,3.912,47.276539,3635.678481,0.0,0.0,4350.66503,3635.678481,4350.66503,-714.9865490000002,None,BG,2026-04-23
2026-04-03 04:00:00+00:00,13.004744,667.72174,311.728157,64.3154,311.037497,423.34731,1955.4192,218.571859,4.253,55.17855,4024.577457000001,0.0,0.0,4776.23839,4024.577457000001,4776.23839,-751.6609329999997,None,BG,2026-04-23
2026-04-03 05:00:00+00:00,13.0644,669.95719,309.032907,64.4298,341.256009,421.15047,1955.1456,789.616045,3.723,32.641488,4600.016909,0.0,0.0,5107.20143,4600.016909,5107.20143,-507.18452100000013,None,BG,2026-04-23
2026-04-03 06:00:00+00:00,12.89276,657.18223,308.836687,64.6764,317.189664,432.7483,1956.3768,1270.943725,3.259,4.468355,5028.573921,0.0,0.0,5097.36378,5028.573921,5097.36378,-68.78985899999952,None,BG,2026-04-23
2026-04-03 07:00:00+00:00,12.128256,642.59991,307.9935,66.0751,293.985628,345.76096,1954.188,1597.788928,3.227,19.223493,5242.970775,0.0,0.0,4953.68028,5242.970775,4953.68028,289.2904950000002,None,BG,2026-04-23
2026-04-03 08:00:00+00:00,12.462888,561.76845,311.244865,66.3122,232.88953,284.90168,1955.8296,1708.567296,3.095,20.656854,5157.728363,0.0,0.0,4870.57624,5157.728363,4870.57624,287.15212299999985,None,BG,2026-04-23
2026-04-03 09:00:00+00:00,12.100784,555.17577,306.29505,68.2502,185.181351,287.71524,1955.0088,1864.475785,3.139,10.151895,5247.493875,0.99,0.0,4736.11418,5248.483875,4736.11418,512.3696950000003,None,BG,2026-04-23
2026-04-03 10:00:00+00:00,11.905936,581.26261,305.13902,68.349,180.908293,89.50139,1954.3248,1604.521466,3.379,7.523247,4806.814762,0.0,0.0,4724.86502,4806.814762,4724.86502,81.94974199999979,None,BG,2026-04-23
2026-04-03 11:00:00+00:00,11.633264,575.9122,303.07253,68.4878,195.741324,83.24061,1955.9664,1642.669674,3.346,6.662007,4846.731808999999,0.0,0.0,4692.11803,4846.731808999999,4692.11803,154.61377899999934,None,BG,2026-04-23
2026-04-03 12:00:00+00:00,11.8824,573.28137,304.707082,68.3094,200.010996,83.33365,1955.1456,1689.829668,3.316,8.112357,4897.9285230000005,0.0,0.0,4647.63085,4897.9285230000005,4647.63085,250.29767300000094,None,BG,2026-04-23
2026-04-03 13:00:00+00:00,11.35504,585.93929,304.871542,68.9132,208.909047,85.65141,1955.9664,1431.420904,3.267,19.477141,4675.770974,0.0,0.0,4567.29791,4675.770974,4567.29791,108.4730639999998,None,BG,2026-04-23
2026-04-03 14:00:00+00:00,12.124664,588.31443,302.928737,68.6461,296.734729,219.59836,1957.8816,1014.998712,3.332,12.732637,4477.291969,0.0,0.0,4516.54849,4477.291969,4516.54849,-39.25652100000025,None,BG,2026-04-23
2026-04-03 15:00:00+00:00,12.34872,601.24664,302.092567,68.6983,339.948209,643.19459,1956.5136,540.486292,3.392,10.98198,4478.902897999999,0.0,0.0,4744.16666,4478.902897999999,4744.16666,-265.2637620000005,None,BG,2026-04-23
2026-04-03 16:00:00+00:00,11.522424,706.73899,305.977722,68.1078,354.611644,1008.17101,1955.0088,417.265633,3.56,34.736535,4865.7005580000005,0.0,0.0,5034.80832,4865.7005580000005,5034.80832,-169.10776199999964,None,BG,2026-04-23
2026-04-03 17:00:00+00:00,12.477176,709.2984,307.19497,68.573,361.408617,1110.45995,1954.3248,791.205419,3.426,37.161273,5355.529605000001,0.0,0.0,5129.86431,5355.529605000001,5129.86431,225.6652950000007,None,BG,2026-04-23
2026-04-03 18:00:00+00:00,13.31336,702.45932,307.689895,68.4212,342.63897,970.89871,1956.6504,743.151364,3.412,39.665359,5148.300578,0.0,0.0,4917.76214,5148.300578,4917.76214,230.5384380000005,None,BG,2026-04-23
2026-04-03 19:00:00+00:00,13.061216,709.65802,305.892982,68.4392,303.387945,722.03225,1957.4712,255.178314,3.399,31.67009,4370.190216999999,0.0,0.0,4691.0524,4370.190216999999,4691.0524,-320.8621830000002,None,BG,2026-04-23
2026-04-03 20:00:00+00:00,12.911,706.46361,305.713505,68.419,269.928063,477.007854,1957.1976,68.879855,3.367,17.40221,3887.2896970000006,0.0,0.0,4470.41305,3887.2896970000006,4470.41305,-583.1233529999995,None,BG,2026-04-23
2026-04-03 21:00:00+00:00,13.211616,657.04417,307.35446,68.5951,257.901088,209.53407,1956.6504,7.690475,3.715,23.61636,3505.3127390000004,0.0,0.0,4162.49036,3505.3127390000004,4162.49036,-657.1776209999994,None,BG,2026-04-23
2026-04-03 22:00:00+00:00,12.963168,673.89972,308.88785,66.5896,209.00086,83.55557,1956.7872,37.822613,3.816,45.880728,3399.203309,0.0,0.0,3884.81357,3399.203309,3884.81357,-485.6102609999998,None,BG,2026-04-23
2026-04-03 23:00:00+00:00,12.826656,619.02701,310.790095,66.6793,205.415842,83.33481,1957.3344,1.672763,3.944,76.430168,3337.455044,0.0,0.0,3738.83038,3337.455044,3738.83038,-401.37533600000006,None,BG,2026-04-23
2026-04-04 00:00:00+00:00,13.173088,583.42408,311.377675,66.7579,211.425063,83.08434,1956.7872,8.658747,3.822,105.350315,3343.8604080000005,0.0,0.0,3668.6276,3343.8604080000005,3668.6276,-324.76719199999934,None,BG,2026-04-23
2026-04-04 01:00:00+00:00,13.167696,578.6322,312.06621,66.895,214.987914,83.17145,1956.5136,0.308048,3.335,121.147359,3350.224477,0.0,0.0,3655.79364,3350.224477,3655.79364,-305.56916299999966,None,BG,2026-04-23
2026-04-04 02:00:00+00:00,12.8672,578.38386,312.9677,66.717,215.094696,83.52488,1956.3768,0.172497,4.127,170.30869,3400.5403229999997,0.0,0.0,3695.81219,3400.5403229999997,3695.81219,-295.2718670000004,None,BG,2026-04-23
2026-04-04 03:00:00+00:00,12.860016,576.77383,313.756605,66.6706,245.926573,123.20507,1956.7872,1.01966,4.073,129.145668,3430.218222,0.0,0.0,3814.18297,3430.218222,3814.18297,-383.9647479999999,None,BG,2026-04-23
2026-04-04 04:00:00+00:00,12.084688,576.72853,311.73301,66.6687,311.614191,405.46892,1956.1032,127.070138,4.247,115.946978,3887.6653549999996,0.0,0.0,4052.06464,3887.6653549999996,4052.06464,-164.39928500000042,None,BG,2026-04-23
2026-04-04 05:00:00+00:00,11.463392,576.11405,312.62138,66.6786,311.066573,467.10532,1955.1456,414.337018,4.179,148.296178,4267.007111,0.0,0.0,4446.88503,4267.007111,4446.88503,-179.87791900000047,None,BG,2026-04-23
2026-04-04 06:00:00+00:00,12.437744,578.33738,311.51497,66.5241,261.915162,286.8986,1955.8296,852.105586,3.833,137.34567,4466.741811999999,0.0,0.0,4661.72523,4466.741811999999,4661.72523,-194.9834180000007,None,BG,2026-04-23
2026-04-04 07:00:00+00:00,12.893936,581.09268,309.73774,66.8302,202.741951,177.62932,1956.6504,1126.060332,3.752,117.567123,4554.955682000001,0.0,0.0,4655.18997,4554.955682000001,4655.18997,-100.23428799999965,None,BG,2026-04-23
2026-04-04 08:00:00+00:00,12.449776,584.2141,305.46484,66.6019,152.670701,128.74009,1956.6504,1035.987854,3.979,90.576783,4337.335444000001,0.0,0.0,4561.38246,4337.335444000001,4561.38246,-224.04701599999862,None,BG,2026-04-23
2026-04-04 09:00:00+00:00,12.934784,591.92664,303.146755,66.5992,130.96014,137.83018,1955.9664,1008.550161,4.088,71.339904,4283.342164,0.0,0.0,4504.89912,4283.342164,4504.89912,-221.55695600000035,None,BG,2026-04-23
2026-04-04 10:00:00+00:00,12.788528,601.37069,303.58999,67.1342,129.917848,148.75181,1955.8296,1052.083199,3.552,78.927759,4353.945624,0.0,0.0,4466.56219,4353.945624,4466.56219,-112.6165659999997,None,BG,2026-04-23
2026-04-04 11:00:00+00:00,13.093152,591.16969,303.316115,66.7635,130.415937,151.42009,1956.1032,1024.926912,3.663,80.227986,4321.099582,0.0,0.0,4371.91568,4321.099582,4371.91568,-50.81609800000024,None,BG,2026-04-23
2026-04-04 12:00:00+00:00,13.21296,578.499,304.043645,66.8453,128.744114,146.51553,1953.3672,920.890421,3.611,116.8794,4232.608569999999,0.0,0.0,4399.75651,4232.608569999999,4399.75651,-167.14794000000074,None,BG,2026-04-23
