,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 10:00:00+00:00,1528.75,1000.5775,213.45,0.0,578.6975,1991.575,4163.075,397.685,86.6,75.22425,62.365,1698.5,11796.499249999999,25.816025000000003,0.0,13915.25,11822.315274999999,13915.25,-2092.934725000001,None,FI,2026-04-23
2026-01-05 11:00:00+00:00,1509.875,996.315,200.7375,0.0,575.7,1967.275,4180.3,364.1075,86.6,50.331500000000005,60.02825,1545.4,11536.66975,32.947575,0.0,13754.25,11569.617325,13754.25,-2184.6326750000007,None,FI,2026-04-23
2026-01-05 12:00:00+00:00,1549.375,1004.575,230.6275,0.0,582.9449999999999,2024.4750000000001,4182.525,392.9,86.6,16.672475,62.536500000000004,1567.7250000000001,11700.956474999999,0.0,25.500775,13722.75,11700.956474999999,13748.250775,-2047.2943000000014,None,FI,2026-04-23
2026-01-05 13:00:00+00:00,1573.1,1005.275,258.9775,0.0,597.285,2082.45,4184.8,401.565,86.6,1.30195,64.7,1673.9499999999998,11930.00445,0.0,33.516799999999996,13780.0,11930.00445,13813.5168,-1883.512349999999,None,FI,2026-04-23
2026-01-05 14:00:00+00:00,1560.35,1028.65,271.15,0.0,598.06,2158.7749999999996,4180.475,402.315,86.6,1.2,63.295,1577.75,11928.62,4.77975,0.0,13742.25,11933.39975,13742.25,-1808.8502499999995,None,FI,2026-04-23
2026-01-05 15:00:00+00:00,1563.925,1031.125,276.5,0.0,596.365,2177.55,4180.8,403.1325,87.0215,1.2,63.1875,1482.0,11862.8065,83.67087500000001,0.0,13587.5,11946.477375,13587.5,-1641.0226249999996,None,FI,2026-04-23
2026-01-05 16:00:00+00:00,1566.5,1039.075,275.62,0.0,601.3625,2208.3250000000003,4180.5,402.355,88.8,1.2,63.486000000000004,1324.2,11751.4235,49.18025,0.0,13493.5,11800.60375,13493.5,-1692.8962499999998,None,FI,2026-04-23
2026-01-05 17:00:00+00:00,1570.125,1036.25,272.895,0.0,599.22,2193.525,4180.3,406.4575,88.8,1.2,58.972500000000004,1242.575,11650.32,16.505200000000002,0.0,13443.75,11666.8252,13443.75,-1776.9248000000007,None,FI,2026-04-23
2026-01-05 18:00:00+00:00,1541.575,982.7475,266.2725,0.0,588.0625,2100.475,4180.025,398.015,88.8,1.2,59.30875,1284.875,11491.356249999999,0.0,8.76305,13417.5,11491.356249999999,13426.26305,-1934.9068000000007,None,FI,2026-04-23
2026-01-05 19:00:00+00:00,1510.25,969.6875,237.9775,0.0,580.4025,2036.85,4179.825,399.25,85.331,1.2,54.3,1464.225,11519.2985,0.0,24.81925,13196.25,11519.2985,13221.06925,-1701.7707499999997,None,FI,2026-04-23
2026-01-05 20:00:00+00:00,1465.1,920.3299999999999,189.5125,0.0,561.385,1922.925,4179.95,398.6675,85.20825,1.2,53.24125,1588.25,11365.769499999999,0.0,49.812799999999996,13524.5,11365.769499999999,13574.3128,-2208.543300000001,None,FI,2026-04-23
2026-01-05 21:00:00+00:00,1432.075,802.515,168.04,0.0,551.6524999999999,1792.45,4179.975,401.2125,86.4,1.2,44.05,1649.125,11108.695,0.0,15.603750000000002,13434.0,11108.695,13449.60375,-2340.9087500000005,None,FI,2026-04-23
2026-01-05 22:00:00+00:00,1368.675,749.51,161.525,0.0,547.8875,1711.25,4179.85,404.745,83.90875,1.2,37.457,1472.25,10718.258250000003,5.438749999999999,0.0,13166.75,10723.697000000002,13166.75,-2443.052999999998,None,FI,2026-04-23
2026-01-05 23:00:00+00:00,1327.85,773.7075,163.8725,0.0,533.41,1800.15,4209.725,397.89,71.86775,1.2,34.125,1294.925,10608.722749999999,59.948975000000004,0.0,12804.75,10668.671724999998,12804.75,-2136.0782750000017,None,FI,2026-04-23
2026-01-06 00:00:00+00:00,1268.275,795.5999999999999,187.4475,0.0,540.45,1831.5,4218.925,410.225,69.2515,1.2,44.22375,1055.8174999999999,10422.91525,0.0,20.899,12693.5,10422.91525,12714.399,-2291.4837499999994,None,FI,2026-04-23
2026-01-06 01:00:00+00:00,1280.525,803.5275,189.065,0.0,537.2775,1843.5,4218.95,420.775,72.47475,1.2,47.45825,939.83,10354.583,0.0,34.42155,12557.75,10354.583,12592.17155,-2237.5885499999986,None,FI,2026-04-23
2026-01-06 02:00:00+00:00,1337.025,816.28,189.07999999999998,0.0,539.2625,1873.45,4219.125,424.9425,74.9285,1.2,51.379,737.62,10264.292500000001,0.0,1.5940249999999985,12506.75,10264.292500000001,12508.344025,-2244.051524999999,None,FI,2026-04-23
2026-01-06 03:00:00+00:00,1409.35,865.7674999999999,191.9725,0.0,543.665,1883.7250000000001,4218.575,431.4375,77.67,1.2,55.0125,536.66,10215.035000000002,16.944875000000003,0.0,12514.0,10231.979875,12514.0,-2282.020124999999,None,FI,2026-04-23
2026-01-06 04:00:00+00:00,1431.95,925.1025,199.255,0.0,540.0225,2034.15,4218.2,436.995,78.3,1.2,56.543,579.0325,10500.7505,0.0,30.09075,12863.25,10500.7505,12893.34075,-2392.5902499999993,None,FI,2026-04-23
2026-01-06 05:00:00+00:00,1459.625,930.84,196.92000000000002,0.0,560.8475,1972.675,4217.85,438.0425,78.11675,1.2,42.044,759.8,10657.960749999998,0.0,29.19155,12862.75,10657.960749999998,12891.94155,-2233.980800000001,None,FI,2026-04-23
2026-01-06 06:00:00+00:00,1444.5,928.135,206.10250000000002,0.0,568.825,2093.7,4231.675,433.73749999999995,77.43,1.2,53.4165,1041.4524999999999,11080.173999999999,17.5835,0.0,13037.75,11097.7575,13037.75,-1939.9925000000003,None,FI,2026-04-23
2026-01-06 07:00:00+00:00,1427.875,903.1925,238.7475,0.0,569.1424999999999,2149.1,4212.4,437.39,78.2,7.51835,50.71275,1302.4,11376.678600000001,20.135849999999998,0.0,12975.0,11396.814450000002,12975.0,-1578.1855499999983,None,FI,2026-04-23
2026-01-06 08:00:00+00:00,1459.225,869.83,240.0625,0.0,569.455,2183.0,4216.725,421.4775,77.6635,34.132,49.724999999999994,1577.475,11698.770500000002,40.531075,0.0,13145.25,11739.301575000003,13145.25,-1405.9484249999969,None,FI,2026-04-23
2026-01-06 09:00:00+00:00,1505.125,838.845,227.91,0.0,563.995,2176.325,4225.275,417.6975,75.9,57.20725,54.49725,1771.4,11914.176999999998,15.045749999999996,0.0,13295.75,11929.222749999997,13295.75,-1366.5272500000028,None,FI,2026-04-23
2026-01-06 10:00:00+00:00,1457.675,833.5575,227.4625,0.0,560.28,2050.075,4233.85,401.44,75.9,56.551,53.82,1856.0,11806.611,11.42275,0.0,13278.75,11818.03375,13278.75,-1460.7162499999995,None,FI,2026-04-23
2026-01-06 11:00:00+00:00,1463.225,823.355,239.0025,0.0,569.595,1977.2,4233.8,391.1175,75.9,34.3835,54.695,1846.775,11709.048499999999,7.897550000000001,0.0,13135.5,11716.946049999999,13135.5,-1418.5539500000014,None,FI,2026-04-23
2026-01-06 12:00:00+00:00,1482.875,808.835,229.20749999999998,0.0,477.855,1951.65,4233.8,384.5625,58.1515,8.237825,50.566,2005.45,11691.190325000001,4.6195,0.0,13168.5,11695.809825000002,13168.5,-1472.690174999998,None,FI,2026-04-23
2026-01-06 13:00:00+00:00,1507.6,820.4449999999999,232.475,0.0,465.62,2009.525,4233.525,379.4275,49.1,1.9,51.7585,2181.475,11932.850999999999,0.0,37.112475,13322.5,11932.850999999999,13359.612475,-1426.7614750000012,None,FI,2026-04-23
2026-01-06 14:00:00+00:00,1546.65,865.37,244.725,0.0,463.765,2057.95,4233.625,380.3375,48.697500000000005,1.9,49.83975,2292.1,12184.959749999998,11.67145,0.0,13398.5,12196.631199999998,13398.5,-1201.868800000002,None,FI,2026-04-23
2026-01-06 15:00:00+00:00,1568.65,887.48,264.32,0.0,474.8175,2103.675,4233.625,382.7625,46.8,1.9,61.7275,2339.725,12365.482500000002,40.4425,0.0,13272.5,12405.925000000001,13272.5,-866.5749999999989,None,FI,2026-04-23
2026-01-06 16:00:00+00:00,1580.175,901.4025,255.52,0.0,485.7275,2165.625,4233.299999999999,386.6975,46.8,1.9,63.5275,2501.9,12622.574999999999,0.0,21.588250000000002,13324.25,12622.574999999999,13345.83825,-723.2632500000018,None,FI,2026-04-23
2026-01-06 17:00:00+00:00,1559.75,793.885,222.85750000000002,0.0,468.19,2022.725,4233.35,375.025,46.54275,1.9,56.409,2769.85,12550.48425,7.717000000000002,0.0,13233.25,12558.20125,13233.25,-675.0487499999999,None,FI,2026-04-23
2026-01-06 18:00:00+00:00,1497.65,717.1750000000001,194.1925,0.0,457.35249999999996,1910.925,4233.05,370.625,29.9225,1.9,54.000249999999994,2865.875,12332.66775,14.92925,0.0,13104.5,12347.597,13104.5,-756.9030000000002,None,FI,2026-04-23
2026-01-06 19:00:00+00:00,1389.075,688.445,183.06,0.0,429.9575,1832.025,4233.375,373.2075,18.58305,1.9,46.027249999999995,2827.65,12023.305299999998,0.0,20.153750000000002,12788.75,12023.305299999998,12808.90375,-785.5984500000013,None,FI,2026-04-23
2026-01-06 20:00:00+00:00,1381.225,651.39,179.745,0.0,384.655,1826.425,4231.875,375.885,6.8,1.9,32.04525,2864.075,11936.020249999998,0.0,37.079975,13004.75,11936.020249999998,13041.829975,-1105.8097250000028,None,FI,2026-04-23
2026-01-06 21:00:00+00:00,1376.5,615.95,167.315,0.0,368.8175,1759.375,4233.05,370.53499999999997,6.8,1.9,27.740000000000002,2933.175,11861.157499999998,0.0,4.279824999999999,12881.0,11861.157499999998,12885.279825,-1024.122325000002,None,FI,2026-04-23
2026-01-06 22:00:00+00:00,1358.875,565.455,166.8175,0.0,369.02,1519.725,4233.25,383.4525,10.47745,1.9,26.2,2948.95,11584.122449999999,0.0,47.040299999999995,12761.25,11584.122449999999,12808.2903,-1224.1678500000016,None,FI,2026-04-23
2026-01-06 23:00:00+00:00,1334.9250000000002,285.4,164.28,0.0,358.475,1507.575,4233.675,378.705,11.5,1.9,26.2,3032.225,11334.860000000002,0.0,67.675025,12758.5,11334.860000000002,12826.175025,-1491.315024999998,None,FI,2026-04-23
2026-01-07 00:00:00+00:00,1306.5,278.235,157.0725,0.0,347.58500000000004,1407.625,4233.925,374.5475,11.5,1.9,26.2,3080.05,11225.14,19.58775,0.0,12658.0,11244.72775,12658.0,-1413.27225,None,FI,2026-04-23
2026-01-07 01:00:00+00:00,1299.75,278.015,157.2375,0.0,344.7375,1388.275,4233.775,373.88,11.5,1.9,26.2,3032.3,11147.57,33.82315,0.0,12673.75,11181.39315,12673.75,-1492.3568500000001,None,FI,2026-04-23
2026-01-07 02:00:00+00:00,1303.475,279.725,153.6725,0.0,349.0575,1480.2,4233.05,371.2175,14.541,1.5381,26.695999999999998,3153.85,11367.0226,0.0,33.44075,12682.25,11367.0226,12715.69075,-1348.6681499999995,None,FI,2026-04-23
2026-01-07 03:00:00+00:00,1305.35,322.55,153.445,0.0,353.7675,1579.5,4233.325000000001,366.295,15.3,1.1,27.3,3286.925,11644.857499999998,0.0,32.2611,12913.5,11644.857499999998,12945.7611,-1300.9036000000015,None,FI,2026-04-23
2026-01-07 04:00:00+00:00,1304.825,427.21000000000004,159.9575,0.0,362.6725,1782.675,4233.0,363.4225,15.3,1.1,27.3,3323.625,12001.0875,0.0,8.2045,13439.75,12001.0875,13447.9545,-1446.8670000000002,None,FI,2026-04-23
2026-01-07 05:00:00+00:00,1295.025,478.33500000000004,159.24,0.0,352.06,1869.75,4232.775,368.065,16.63325,1.1,27.3,3290.025,12090.30825,0.0,6.827500000000001,13774.0,12090.30825,13780.8275,-1690.5192499999994,None,FI,2026-04-23
2026-01-07 06:00:00+00:00,1321.35,576.6375,159.4775,0.0,353.405,2029.525,4232.95,367.8375,21.9005,1.1,27.3,3373.95,12465.433,57.435300000000005,0.0,13863.0,12522.8683,13863.0,-1340.1317,None,FI,2026-04-23
2026-01-07 07:00:00+00:00,1292.85,686.895,166.185,23.0915,350.1925,2187.675,4231.15,366.5825,22.2,4.9620999999999995,27.3,3376.275,12735.358600000001,54.197475000000004,0.0,13830.5,12789.556075000002,13830.5,-1040.9439249999978,None,FI,2026-04-23
2026-01-07 08:00:00+00:00,1311.3249999999998,710.9275,169.9525,0.0,347.02,2236.025,4232.9,370.9275,26.6905,20.5095,27.3,3493.4,12946.977499999999,5.07025,0.0,13864.75,12952.04775,13864.75,-912.7022500000003,None,FI,2026-04-23
2026-01-07 09:00:00+00:00,1349.025,661.67,172.0375,0.0,346.0,2201.975,4234.85,365.3225,28.7675,51.07575,27.3,3343.925,12781.948250000001,0.0,1.115749999999999,13857.75,12781.948250000001,13858.86575,-1076.9174999999996,None,FI,2026-04-23
2026-01-07 10:00:00+00:00,1352.85,652.8325,169.5,0.0,343.825,2158.525,4236.95,373.415,24.92925,57.74675,25.8915,3030.05,12426.515,30.722099999999998,0.0,13732.0,12457.2371,13732.0,-1274.7628999999997,None,FI,2026-04-23
2026-01-07 11:00:00+00:00,1364.65,652.765,170.82999999999998,0.0,357.7075,2070.75,4235.275,374.935,8.15375,38.839,27.84975,2825.0,12126.754999999997,0.0,23.34975,13655.0,12126.754999999997,13678.34975,-1551.594750000002,None,FI,2026-04-23
2026-01-07 12:00:00+00:00,1368.15,653.345,159.45999999999998,0.0,359.4375,2024.2,4234.475,370.37,6.4,13.99755,26.3445,2771.15,11987.32955,0.0,0.11200000000000143,13540.5,11987.32955,13540.612,-1553.2824499999988,None,FI,2026-04-23
2026-01-07 13:00:00+00:00,1378.425,742.21,172.5,0.0,362.315,2047.25,4233.65,373.45500000000004,6.4,1.288725,34.11,2594.825,11946.428725000002,0.0,3.6652500000000003,13650.0,11946.428725000002,13653.66525,-1707.2365249999984,None,FI,2026-04-23
2026-01-07 14:00:00+00:00,1392.75,817.12,200.2,0.0,378.52750000000003,2181.3,4233.55,375.065,6.5346,1.2,43.9005,2504.525,12134.672600000002,26.4885,0.0,13761.0,12161.161100000001,13761.0,-1599.8388999999988,None,FI,2026-04-23
2026-01-07 15:00:00+00:00,1420.7,830.3275,220.61,0.0,404.355,2206.55,4233.325000000001,384.9875,9.1,1.2,64.82425,2489.9249999999997,12265.90425,34.69175,0.0,13635.25,12300.596,13635.25,-1334.6540000000005,None,FI,2026-04-23
2026-01-07 16:00:00+00:00,1382.35,832.3775,208.8325,0.0,414.14750000000004,2199.7,4232.625,386.7125,15.5165,1.2,64.5,2497.3500000000004,12235.3115,0.0,69.764625,13721.0,12235.3115,13790.764625,-1555.453125,None,FI,2026-04-23
2026-01-07 17:00:00+00:00,1334.5,832.7075,190.8625,0.0,421.67,2187.05,4232.45,389.08,15.341750000000001,1.2,57.348,2614.275,12276.484750000001,0.0,45.187625,13775.5,12276.484750000001,13820.687625,-1544.202874999999,None,FI,2026-04-23
2026-01-07 18:00:00+00:00,1254.175,825.96,185.2625,0.0,419.9525,2071.825,4232.45,391.445,12.13725,1.2,53.80375,2630.0,12078.211,0.0,42.26905,13686.5,12078.211,13728.76905,-1650.5580500000015,None,FI,2026-04-23
2026-01-07 19:00:00+00:00,1229.4,788.7275,175.2875,0.0,427.065,1981.0,4232.675,391.155,9.141,1.2,48.78125,2471.55,11755.982250000001,25.86325,0.0,13417.75,11781.845500000001,13417.75,-1635.9044999999987,None,FI,2026-04-23
2026-01-07 20:00:00+00:00,1233.55,666.825,178.245,0.0,441.47499999999997,2007.575,4232.875,394.4625,8.39265,1.2,45.18,2496.15,11705.93015,27.194875,0.0,13408.5,11733.125025,13408.5,-1675.3749750000006,None,FI,2026-04-23
2026-01-07 21:00:00+00:00,1230.875,580.52,174.02,0.0,440.65999999999997,1971.15,4231.725,401.85,6.395975,1.2,36.85275,2493.525,11568.773725000001,0.0,30.51265,13312.25,11568.773725000001,13342.76265,-1773.9889249999997,None,FI,2026-04-23
2026-01-07 22:00:00+00:00,1202.05,548.9449999999999,138.7775,0.0,433.96000000000004,1823.575,4232.325,395.1825,6.3,1.2,30.56025,2601.125,11414.000250000001,0.0,37.138425,13412.25,11414.000250000001,13449.388425,-2035.3881749999982,None,FI,2026-04-23
2026-01-07 23:00:00+00:00,1194.4,538.86,86.15625,0.0,421.6925,1674.0,4232.4,402.355,6.3,1.2,24.1495,2985.875,11567.38825,0.0,30.229200000000002,13264.75,11567.38825,13294.9792,-1727.5909499999998,None,FI,2026-04-23
2026-01-08 00:00:00+00:00,1158.25,472.78249999999997,33.414500000000004,0.0,408.90749999999997,1541.8,4231.9,406.5725,6.3,1.2,25.535,3154.725,11441.386999999999,29.8629,0.0,13283.25,11471.249899999999,13283.25,-1812.000100000001,None,FI,2026-04-23
2026-01-08 01:00:00+00:00,1139.45,472.0,34.545,0.0,414.40250000000003,1423.7,4232.875,413.46000000000004,6.3,1.2,25.7,3466.075,11629.7075,0.0,47.054,13455.0,11629.7075,13502.054,-1872.3464999999997,None,FI,2026-04-23
2026-01-08 02:00:00+00:00,1131.3249999999998,472.27,31.47175,0.0,420.775,1325.975,4232.975,425.655,6.6134,1.2,25.521,3540.625,11614.406149999999,0.0,22.768075,13475.25,11614.406149999999,13498.018075,-1883.611925000001,None,FI,2026-04-23
2026-01-08 03:00:00+00:00,1117.95,471.9475,29.4595,0.0,433.555,1373.2,4232.5,425.3125,7.0,1.2,25.3,3753.2,11870.6245,0.0,7.2319999999999975,13707.0,11870.6245,13714.232,-1843.6075,None,FI,2026-04-23
2026-01-08 04:00:00+00:00,1115.55,496.7525,46.5325,0.0,451.4975,1467.05,4232.225,417.065,7.0,1.2,25.3,4392.45,12652.622500000001,0.0,16.18125,14383.75,12652.622500000001,14399.93125,-1747.3087499999983,None,FI,2026-04-23
2026-01-08 05:00:00+00:00,1136.85,506.9125,42.00925,0.0,460.9475,1508.6499999999999,4233.025,413.1575,7.0,1.2,25.3,4954.424999999999,13289.476749999998,46.72435,0.0,14602.75,13336.201099999998,14602.75,-1266.5489000000016,None,FI,2026-04-23
2026-01-08 06:00:00+00:00,1121.725,507.5625,42.5285,0.0,460.7775,1536.75,4232.475,409.25,7.0,1.2,25.3,5226.575,13571.143500000002,82.63012499999999,0.0,14962.25,13653.773625000002,14962.25,-1308.4763749999984,None,FI,2026-04-23
2026-01-08 07:00:00+00:00,1050.675,529.69,40.54325,0.0,457.525,1565.75,4232.2,416.6625,7.0,11.490475,25.3,5274.475,13611.311225,36.86295,0.0,15109.5,13648.174175,15109.5,-1461.325825,None,FI,2026-04-23
2026-01-08 08:00:00+00:00,1052.175,507.8975,41.0135,0.0,450.83,1534.725,4232.45,441.47749999999996,7.0,42.9315,25.3,5253.8,13589.600000000002,8.751399999999999,0.0,15207.75,13598.351400000001,15207.75,-1609.3985999999986,None,FI,2026-04-23
2026-01-08 09:00:00+00:00,1044.55,506.18,41.79425,0.0,454.17,1512.75,4232.05,417.1175,7.0,74.669,25.3,5252.1,13567.68075,0.0,29.003425,15230.5,13567.68075,15259.503425,-1691.8226750000013,None,FI,2026-04-23
2026-01-08 10:00:00+00:00,1027.1,506.2475,42.80175,0.0,448.0675,1614.55,4232.35,400.12,7.0,75.0,25.3,5105.325000000001,13483.86175,15.003025,0.0,15071.25,13498.864775,15071.25,-1572.385225,None,FI,2026-04-23
2026-01-08 11:00:00+00:00,1005.2025,507.4575,37.975,0.0,450.0325,1600.25,4233.275,389.7,6.857975,50.80975,25.8415,5129.25,13436.651725000002,18.39345,0.0,15052.0,13455.045175000001,15052.0,-1596.954824999999,None,FI,2026-04-23
2026-01-08 12:00:00+00:00,1020.275,507.4325,24.917,0.0,453.42,1658.725,4231.675,411.1525,6.5,17.37415,25.88275,5233.3,13590.653900000001,5.217975,0.0,15052.25,13595.871875,15052.25,-1456.3781249999993,None,FI,2026-04-23
2026-01-08 13:00:00+00:00,1030.05,513.2725,24.14,0.0,460.6775,1678.525,4231.7,403.62,6.5,1.20675,27.44325,5395.475,13772.61,0.0,0.03422500000000017,15222.0,13772.61,15222.034225,-1449.4242249999988,None,FI,2026-04-23
2026-01-08 14:00:00+00:00,1041.1,531.72,23.21825,0.0,471.19,1767.9,4231.575,407.2375,6.5,1.1,35.73375,5539.6,14056.8745,0.0,12.0453,15392.0,14056.8745,15404.0453,-1347.1707999999999,None,FI,2026-04-23
2026-01-08 15:00:00+00:00,1042.85,530.1825,23.61825,0.0,471.6725,1785.0749999999998,4231.925,411.0925,6.848325,1.1,39.191500000000005,5703.05,14246.605575000001,0.0,11.51005,15458.75,14246.605575000001,15470.26005,-1223.6544749999994,None,FI,2026-04-23
2026-01-08 16:00:00+00:00,1054.725,526.4025,24.58825,0.0,473.3325,1765.25,4232.225,419.17,6.9,1.1,40.949999999999996,5529.625,14074.268250000001,71.4352,0.0,15360.75,14145.70345,15360.75,-1215.0465499999991,None,FI,2026-04-23
2026-01-08 17:00:00+00:00,1073.05,526.4200000000001,26.27675,0.0,482.89250000000004,1819.025,4232.275,416.225,6.9,1.1,41.3,5464.825,14090.289249999998,0.9907499999999994,0.0,15360.5,14091.279999999999,15360.5,-1269.2200000000012,None,FI,2026-04-23
2026-01-08 18:00:00+00:00,1062.8,528.3025,28.51075,0.0,482.96000000000004,1875.8,4231.95,426.9575,6.9,1.1,38.58175,5242.6,13926.4625,0.0,3.07415,15200.75,13926.4625,15203.82415,-1277.3616500000007,None,FI,2026-04-23
2026-01-08 19:00:00+00:00,1085.45,541.5525,30.89575,0.0,488.98,1654.2250000000001,4231.425,425.075,6.9,1.1,40.08,4843.3,13348.983250000001,0.0,59.404575,14958.25,13348.983250000001,15017.654575,-1668.6713249999993,None,FI,2026-04-23
2026-01-08 20:00:00+00:00,1110.825,540.4525,20.52175,0.0,487.2125,1757.5,4231.325,421.74,6.9,1.1,41.2,4448.475,13067.251750000001,0.0,19.199725,14982.0,13067.251750000001,15001.199725,-1933.9479749999991,None,FI,2026-04-23
2026-01-08 21:00:00+00:00,1140.05,548.81,61.47,0.0,479.5825,1728.4,4230.8,421.625,6.9,1.1,40.78325,4114.4,12773.92075,1.9850000000000012,0.0,14720.75,12775.90575,14720.75,-1944.84425,None,FI,2026-04-23
2026-01-08 22:00:00+00:00,1154.975,499.245,70.65425,0.0,459.6,1630.2749999999999,4231.825,422.975,6.740025,1.1,40.118249999999996,4014.625,12532.132524999999,0.0,53.05585000000001,14608.5,12532.132524999999,14661.55585,-2129.4233250000016,None,FI,2026-04-23
2026-01-08 23:00:00+00:00,1154.8,444.905,88.05675,0.0,475.03499999999997,1490.85,4232.05,422.75,6.5,1.1,39.8,3611.375,11967.221749999999,7.441675000000001,0.0,14026.5,11974.663424999999,14026.5,-2051.836575000001,None,FI,2026-04-23
2026-01-09 00:00:00+00:00,1162.225,447.7375,90.3005,0.0,484.3225,1436.75,4231.25,431.2975,6.5,1.1,39.8,3439.05,11770.332999999999,0.0,2.1284249999999996,13879.5,11770.332999999999,13881.628425,-2111.295425000002,None,FI,2026-04-23
2026-01-09 01:00:00+00:00,1139.2,448.1475,119.975,0.0,480.44,1356.95,4232.375,416.5225,6.5,1.1,39.8,3364.025,11605.034999999998,0.0,62.24735,13965.25,11605.034999999998,14027.49735,-2422.4623500000016,None,FI,2026-04-23
2026-01-09 02:00:00+00:00,1161.35,449.4125,130.1,0.0,483.9175,1394.9,4232.275,416.36,6.536625,1.1367500000000001,40.202749999999995,3200.125,11516.316125000001,0.0,7.921500000000001,13849.25,11516.316125000001,13857.1715,-2340.855374999999,None,FI,2026-04-23
2026-01-09 03:00:00+00:00,1160.225,544.5375,172.9925,0.0,483.705,1469.2,4231.65,412.9775,6.744149999999999,1.2,38.9925,3107.725,11629.949150000002,0.0,7.581975,13938.25,11629.949150000002,13945.831975,-2315.882824999997,None,FI,2026-04-23
2026-01-09 04:00:00+00:00,1147.2,651.385,188.3475,0.0,493.0475,1666.275,4231.025,412.3675,16.925649999999997,1.2,48.86475,3002.7,11859.337899999999,15.261775,0.0,14386.25,11874.599675,14386.25,-2511.6503250000005,None,FI,2026-04-23
2026-01-09 05:00:00+00:00,1238.6,681.8425,220.77499999999998,0.0,527.3375,1808.725,4232.125,430.645,25.6,1.2,53.734,3062.525,12283.109,92.42805,0.0,14622.75,12375.53705,14622.75,-2247.212949999999,None,FI,2026-04-23
