,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-23 09:00:00+00:00,83.5,2224.0,0.0,52.5,28.0,225.0,0.0,18.75,2631.75,0.0,0.0,1203.75,2631.75,1203.75,1428.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 10:00:00+00:00,83.25,2193.75,0.0,49.5,27.75,266.5,0.0,9.5,2630.25,0.0,0.0,1171.25,2630.25,1171.25,1459.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 11:00:00+00:00,91.25,2122.0,0.0,49.75,27.0,274.5,0.0,8.5,2573.0,0.0,0.0,1154.5,2573.0,1154.5,1418.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 12:00:00+00:00,93.0,2203.75,0.0,55.75,28.0,267.5,0.0,10.75,2658.75,0.0,0.0,1186.5,2658.75,1186.5,1472.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 13:00:00+00:00,94.25,2206.25,0.0,56.5,28.0,214.5,2.0,12.5,2614.0,0.0,0.0,1189.75,2614.0,1189.75,1424.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 14:00:00+00:00,94.25,2211.5,0.0,52.0,27.75,114.75,3.0,17.25,2520.5,0.0,0.0,1089.5,2520.5,1089.5,1431.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 15:00:00+00:00,96.25,2214.5,0.0,50.5,27.0,23.5,3.75,19.0,2434.5,0.0,0.0,1049.5,2434.5,1049.5,1385.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 16:00:00+00:00,88.5,2231.0,0.0,55.0,27.0,0.0,4.0,24.5,2430.0,0.0,0.0,1021.25,2430.0,1021.25,1408.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 17:00:00+00:00,86.5,2244.25,0.0,56.5,27.0,0.0,3.75,23.75,2441.75,0.0,0.0,948.5,2441.75,948.5,1493.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 18:00:00+00:00,87.0,2246.75,0.0,56.75,27.25,0.0,3.75,33.0,2454.5,0.0,0.0,935.0,2454.5,935.0,1519.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 19:00:00+00:00,88.75,2253.5,0.0,54.75,28.0,0.0,3.75,45.75,2474.5,0.0,0.0,883.5,2474.5,883.5,1591.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 20:00:00+00:00,88.5,2151.5,0.0,51.0,28.0,0.0,4.0,65.0,2388.0,0.0,0.0,894.75,2388.0,894.75,1493.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 21:00:00+00:00,87.0,2260.25,0.0,51.0,28.0,0.0,3.75,90.25,2520.25,0.0,0.0,931.75,2520.25,931.75,1588.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 22:00:00+00:00,89.0,2047.5,0.0,51.5,28.0,0.0,3.0,111.25,2330.25,0.0,0.0,885.75,2330.25,885.75,1444.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-23 23:00:00+00:00,87.5,1120.75,0.0,55.5,27.75,0.0,3.25,110.0,1404.75,0.0,0.0,839.75,1404.75,839.75,565.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 00:00:00+00:00,88.0,989.5,0.0,52.5,27.0,0.0,2.75,131.5,1291.25,0.0,0.0,788.75,1291.25,788.75,502.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 01:00:00+00:00,88.75,986.75,0.0,48.25,27.0,0.0,3.0,118.0,1271.75,0.0,0.0,726.5,1271.75,726.5,545.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 02:00:00+00:00,91.5,1027.0,0.0,48.0,27.0,0.0,0.25,87.75,1281.5,0.0,0.0,743.75,1281.5,743.75,537.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 03:00:00+00:00,87.25,1047.25,0.0,48.75,27.0,0.0,2.75,68.5,1281.5,0.0,0.0,731.0,1281.5,731.0,550.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 04:00:00+00:00,88.25,1012.75,0.0,45.25,27.0,0.0,3.25,99.0,1275.5,0.0,0.0,716.25,1275.5,716.25,559.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 05:00:00+00:00,88.25,1849.5,0.0,45.25,28.0,0.0,3.0,103.75,2117.75,0.0,0.0,793.75,2117.75,793.75,1324.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 06:00:00+00:00,85.5,1925.75,0.0,50.75,28.0,7.25,3.0,116.25,2216.5,0.0,0.0,839.0,2216.5,839.0,1377.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 07:00:00+00:00,86.5,1920.75,0.0,51.25,28.0,70.5,2.25,119.75,2279.0,0.0,0.0,939.0,2279.0,939.0,1340.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 08:00:00+00:00,87.0,1845.75,0.0,53.5,28.0,166.75,2.5,73.5,2257.0,0.0,0.0,1035.25,2257.0,1035.25,1221.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 09:00:00+00:00,86.5,1509.75,0.0,45.75,28.0,236.0,2.75,68.0,1976.75,0.0,0.0,878.75,1976.75,878.75,1098.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 10:00:00+00:00,86.75,1133.5,0.0,45.0,28.0,251.5,3.0,179.5,1727.25,0.0,0.0,900.25,1727.25,900.25,827.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 11:00:00+00:00,90.5,974.75,0.0,45.25,27.25,247.25,3.25,258.75,1647.0,0.0,0.0,964.25,1647.0,964.25,682.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 12:00:00+00:00,87.25,1144.0,0.0,46.5,28.0,257.5,3.0,273.75,1840.0,0.0,0.0,957.5,1840.0,957.5,882.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 13:00:00+00:00,90.75,1146.75,0.0,45.75,27.0,194.75,3.25,314.5,1822.75,0.0,0.0,965.25,1822.75,965.25,857.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 14:00:00+00:00,91.75,1429.0,0.0,45.5,27.0,91.25,3.5,269.25,1957.25,0.0,0.0,907.75,1957.25,907.75,1049.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 15:00:00+00:00,90.0,2085.0,0.0,48.25,27.0,19.0,3.0,246.5,2518.75,0.0,0.0,1093.5,2518.75,1093.5,1425.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 16:00:00+00:00,86.0,2218.5,0.0,50.0,27.0,0.0,3.0,228.5,2613.0,0.0,0.0,1200.75,2613.0,1200.75,1412.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 17:00:00+00:00,86.0,2235.5,0.0,50.0,27.0,0.0,3.25,241.0,2642.75,0.0,0.0,1235.75,2642.75,1235.75,1407.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 18:00:00+00:00,87.25,2241.5,0.0,51.0,27.0,0.0,2.5,338.5,2747.75,0.0,0.0,1307.75,2747.75,1307.75,1440.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 19:00:00+00:00,87.5,2248.0,0.0,46.0,27.0,0.0,2.0,402.5,2813.0,0.0,0.0,1215.0,2813.0,1215.0,1598.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 20:00:00+00:00,88.0,2228.5,0.0,45.5,27.0,0.0,2.0,368.25,2759.25,0.0,0.0,1069.25,2759.25,1069.25,1690.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 21:00:00+00:00,88.75,1926.5,0.0,45.5,27.0,0.0,2.0,358.75,2448.5,0.0,0.0,983.75,2448.5,983.75,1464.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 22:00:00+00:00,93.25,1351.75,0.0,45.75,27.0,0.0,2.25,355.5,1875.5,0.0,0.0,795.75,1875.5,795.75,1079.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-24 23:00:00+00:00,96.75,1050.75,0.0,49.25,27.5,0.0,2.25,397.0,1623.5,0.0,0.0,826.25,1623.5,826.25,797.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 00:00:00+00:00,98.0,762.5,0.0,43.25,28.0,0.0,3.0,465.75,1400.5,0.0,0.0,690.5,1400.5,690.5,710.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 01:00:00+00:00,97.75,755.5,0.0,43.0,28.0,0.0,3.0,432.75,1360.0,0.0,0.0,620.75,1360.0,620.75,739.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 02:00:00+00:00,97.75,752.25,0.0,43.0,28.0,0.0,3.0,411.0,1335.0,0.0,0.0,622.0,1335.0,622.0,713.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 03:00:00+00:00,97.5,752.75,0.0,43.0,27.25,0.0,3.0,441.25,1364.75,0.0,0.0,634.75,1364.75,634.75,730.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 04:00:00+00:00,97.25,749.75,0.0,43.0,27.0,0.0,3.0,455.25,1375.25,0.0,0.0,636.5,1375.25,636.5,738.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 05:00:00+00:00,96.0,760.5,0.0,43.25,27.0,0.0,3.0,552.75,1482.5,0.0,0.0,654.0,1482.5,654.0,828.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 06:00:00+00:00,90.5,1155.0,0.0,48.5,27.0,1.0,2.5,491.0,1815.5,0.0,0.0,720.75,1815.5,720.75,1094.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 07:00:00+00:00,94.0,1156.5,0.0,48.0,27.0,12.5,2.5,386.0,1726.5,0.0,0.0,683.0,1726.5,683.0,1043.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 08:00:00+00:00,84.25,1148.25,0.0,50.25,27.0,33.5,2.5,362.0,1707.75,0.0,0.0,745.25,1707.75,745.25,962.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 09:00:00+00:00,84.0,1143.0,0.0,49.25,28.0,53.75,0.0,321.75,1679.75,0.0,0.0,826.5,1679.75,826.5,853.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 10:00:00+00:00,82.25,974.25,0.0,48.75,28.0,81.5,0.0,361.75,1576.5,0.0,0.0,879.5,1576.5,879.5,697.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 11:00:00+00:00,93.0,516.25,0.0,12.75,28.0,87.25,0.0,465.25,1202.5,0.0,0.0,863.25,1202.5,863.25,339.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 12:00:00+00:00,93.75,440.75,0.0,29.25,28.0,66.5,0.0,396.25,1054.5,0.0,0.0,786.5,1054.5,786.5,268.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 13:00:00+00:00,93.75,681.25,0.0,45.0,28.0,34.0,0.0,476.25,1358.25,0.0,0.0,855.5,1358.25,855.5,502.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 14:00:00+00:00,91.75,998.5,0.0,45.5,27.25,14.0,0.0,585.0,1762.0,0.0,0.0,895.0,1762.0,895.0,867.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 15:00:00+00:00,94.0,1690.5,0.0,45.25,27.0,2.75,0.0,600.0,2459.5,0.0,0.0,976.5,2459.5,976.5,1483.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 16:00:00+00:00,85.0,1906.25,0.0,51.0,27.0,0.0,0.0,587.5,2656.75,0.0,0.0,1011.25,2656.75,1011.25,1645.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 17:00:00+00:00,83.5,1906.0,0.0,54.75,27.0,0.0,0.0,518.0,2589.25,0.0,0.0,994.75,2589.25,994.75,1594.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 18:00:00+00:00,83.25,1909.25,0.0,24.25,28.0,0.0,0.0,401.5,2446.25,0.0,0.0,985.0,2446.25,985.0,1461.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 19:00:00+00:00,95.25,1910.5,0.0,36.0,28.0,0.0,0.0,364.0,2433.75,0.0,0.0,978.5,2433.75,978.5,1455.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 20:00:00+00:00,94.25,1915.25,0.0,45.5,27.5,0.0,0.0,440.25,2522.75,0.0,0.0,946.0,2522.75,946.0,1576.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 21:00:00+00:00,94.75,1745.0,0.0,43.0,27.0,0.0,0.0,506.0,2415.75,0.0,0.0,886.0,2415.75,886.0,1529.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 22:00:00+00:00,93.75,1016.0,0.0,43.75,27.25,0.0,0.0,457.0,1637.75,0.0,0.0,735.25,1637.75,735.25,902.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-25 23:00:00+00:00,93.5,757.75,0.0,49.0,27.0,0.0,0.0,484.0,1411.25,0.0,0.0,675.5,1411.25,675.5,735.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 00:00:00+00:00,93.25,759.0,0.0,43.75,27.0,0.0,0.0,569.75,1492.75,0.0,0.0,587.0,1492.75,587.0,905.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 01:00:00+00:00,93.25,759.5,0.0,44.0,27.0,0.0,0.0,527.25,1451.0,0.0,0.0,628.5,1451.0,628.5,822.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 02:00:00+00:00,93.75,759.5,0.0,44.0,27.0,0.0,0.0,472.0,1396.25,0.0,0.0,582.25,1396.25,582.25,814.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 03:00:00+00:00,93.75,755.0,0.0,44.0,27.0,0.0,0.0,360.75,1280.5,0.0,0.0,541.25,1280.5,541.25,739.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 04:00:00+00:00,93.75,773.75,0.0,44.0,27.0,0.0,0.0,309.25,1247.75,0.0,0.0,606.75,1247.75,606.75,641.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 05:00:00+00:00,95.0,1710.75,0.0,44.0,27.0,0.0,0.0,197.75,2074.5,0.0,0.0,862.25,2074.5,862.25,1212.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 06:00:00+00:00,93.5,1915.25,0.0,49.75,27.0,11.5,0.0,227.5,2324.5,0.0,0.0,1008.75,2324.5,1008.75,1315.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 07:00:00+00:00,90.25,1916.25,0.0,19.0,27.0,77.75,0.0,276.25,2406.5,0.0,0.0,1056.0,2406.5,1056.0,1350.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 08:00:00+00:00,84.75,1902.75,0.0,43.25,27.0,198.75,0.0,230.0,2486.5,0.0,0.0,1102.25,2486.5,1102.25,1384.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 09:00:00+00:00,85.25,1886.5,0.0,43.0,27.0,251.5,0.0,200.5,2493.75,0.0,0.0,1082.75,2493.75,1082.75,1411.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 10:00:00+00:00,84.75,1877.75,0.0,43.5,27.0,257.25,0.0,209.25,2499.5,0.0,0.0,1063.5,2499.5,1063.5,1436.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 11:00:00+00:00,93.25,1875.0,0.0,44.0,26.0,256.75,0.0,223.75,2518.75,0.0,0.0,1092.0,2518.75,1092.0,1426.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 12:00:00+00:00,93.5,1875.75,0.0,44.0,27.5,243.75,0.0,160.75,2445.25,0.0,0.0,1081.25,2445.25,1081.25,1364.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 13:00:00+00:00,94.0,1878.5,0.0,48.0,27.5,197.75,0.0,136.5,2382.25,0.0,0.0,1165.25,2382.25,1165.25,1217.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 14:00:00+00:00,88.5,1878.75,0.0,28.5,27.0,106.5,0.0,57.75,2187.0,0.0,0.0,1039.75,2187.0,1039.75,1147.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 15:00:00+00:00,94.0,1889.0,0.0,49.0,27.0,20.75,0.0,45.5,2125.25,0.0,0.0,1037.25,2125.25,1037.25,1088.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 16:00:00+00:00,87.75,1898.5,0.0,49.0,27.25,0.0,0.0,36.75,2099.25,0.0,0.0,1062.25,2099.25,1062.25,1037.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 17:00:00+00:00,87.0,1898.75,0.0,43.0,28.0,0.0,0.0,33.75,2090.5,0.0,0.0,1046.25,2090.5,1046.25,1044.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 18:00:00+00:00,88.0,1901.5,0.0,43.0,28.0,0.0,0.0,64.5,2125.0,0.0,0.0,1068.25,2125.0,1068.25,1056.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 19:00:00+00:00,97.75,1907.75,0.0,35.5,28.0,0.0,0.0,42.25,2111.25,0.0,0.0,1013.5,2111.25,1013.5,1097.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 20:00:00+00:00,97.0,1909.5,0.0,32.0,28.0,0.0,0.0,61.25,2127.75,0.0,0.0,1002.0,2127.75,1002.0,1125.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 21:00:00+00:00,92.25,1712.5,0.0,13.75,28.0,0.0,0.0,133.75,1980.25,0.0,0.0,919.5,1980.25,919.5,1060.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 22:00:00+00:00,93.75,963.75,0.0,43.0,27.75,0.0,0.0,251.5,1379.75,0.0,0.0,751.0,1379.75,751.0,628.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-26 23:00:00+00:00,96.25,699.25,0.0,47.25,28.0,0.0,0.0,258.25,1129.0,0.0,0.0,755.75,1129.0,755.75,373.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 00:00:00+00:00,92.0,764.25,0.0,47.0,28.0,0.0,0.0,250.0,1181.25,0.0,0.0,759.0,1181.25,759.0,422.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 01:00:00+00:00,89.75,725.75,0.0,43.0,28.0,0.0,0.0,282.0,1168.5,0.0,0.0,726.5,1168.5,726.5,442.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 02:00:00+00:00,90.0,729.5,0.0,43.0,28.0,0.0,0.0,292.0,1182.5,0.0,0.0,760.25,1182.5,760.25,422.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 03:00:00+00:00,88.5,742.25,0.0,32.5,28.0,0.0,0.0,256.75,1148.0,0.0,0.0,731.75,1148.0,731.75,416.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 04:00:00+00:00,89.25,1036.25,0.0,13.75,28.0,0.0,0.0,227.0,1394.25,0.0,0.0,767.25,1394.25,767.25,627.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 05:00:00+00:00,92.5,1912.5,0.0,42.75,28.0,0.0,0.0,137.5,2213.25,0.0,0.0,970.25,2213.25,970.25,1243.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 06:00:00+00:00,85.5,1920.75,0.0,47.75,27.25,21.0,0.0,136.0,2238.25,0.0,0.0,1048.75,2238.25,1048.75,1189.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 07:00:00+00:00,95.0,1923.75,0.0,47.25,28.0,107.25,0.0,158.75,2360.0,0.0,0.0,1103.25,2360.0,1103.25,1256.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 08:00:00+00:00,88.25,1892.75,0.0,47.0,28.0,202.75,0.0,285.75,2544.5,0.0,0.0,1141.75,2544.5,1141.75,1402.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 09:00:00+00:00,89.25,1519.25,0.0,38.5,28.0,251.75,0.0,298.0,2224.75,0.0,0.0,1107.5,2224.75,1107.5,1117.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 10:00:00+00:00,88.75,1472.0,0.0,12.25,28.0,276.25,0.0,391.25,2268.5,0.0,0.0,1131.75,2268.5,1131.75,1136.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 11:00:00+00:00,96.5,1480.0,0.0,12.0,28.0,277.0,0.0,499.0,2392.5,0.0,0.0,1195.25,2392.5,1195.25,1197.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 12:00:00+00:00,98.25,1154.0,0.0,23.0,27.25,245.5,0.0,535.0,2083.0,0.0,0.0,1117.75,2083.0,1117.75,965.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 13:00:00+00:00,96.25,1162.0,0.0,24.0,28.0,196.5,0.0,597.75,2104.5,0.0,0.0,1108.0,2104.5,1108.0,996.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 14:00:00+00:00,96.0,1628.0,0.0,29.0,27.5,91.75,0.0,596.75,2469.0,0.0,0.0,1113.25,2469.0,1113.25,1355.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 15:00:00+00:00,96.25,2199.75,0.0,27.0,27.25,19.75,0.0,544.0,2914.0,0.0,0.0,1107.0,2914.0,1107.0,1807.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 16:00:00+00:00,88.5,2230.5,0.0,27.0,28.0,0.0,0.0,536.25,2910.25,0.0,0.0,997.75,2910.25,997.75,1912.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 17:00:00+00:00,87.25,2242.75,0.0,23.75,27.5,0.0,0.0,502.5,2883.75,0.0,0.0,994.5,2883.75,994.5,1889.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 18:00:00+00:00,88.5,2245.0,0.0,12.5,28.0,0.0,0.0,376.25,2750.25,0.0,0.0,988.0,2750.25,988.0,1762.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 19:00:00+00:00,96.5,2249.5,0.0,17.0,27.25,0.0,0.0,288.75,2679.0,0.0,0.0,1039.25,2679.0,1039.25,1639.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 20:00:00+00:00,96.5,2248.5,0.0,27.0,27.0,0.0,0.0,213.75,2612.75,0.0,0.0,1020.25,2612.75,1020.25,1592.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 21:00:00+00:00,96.25,1974.5,0.0,23.0,27.0,0.0,0.0,219.75,2340.5,0.0,0.0,903.25,2340.5,903.25,1437.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 22:00:00+00:00,91.5,1079.75,0.0,23.0,27.5,0.0,0.0,231.0,1452.75,0.0,0.0,704.0,1452.75,704.0,748.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-27 23:00:00+00:00,89.0,769.0,0.0,22.0,28.0,0.0,0.0,228.75,1136.75,0.0,0.0,655.5,1136.75,655.5,481.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 00:00:00+00:00,87.25,768.25,0.0,21.5,27.25,0.0,0.0,241.0,1145.25,0.0,0.0,662.25,1145.25,662.25,483.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 01:00:00+00:00,87.0,766.25,0.0,12.0,27.0,0.0,0.0,256.25,1148.5,0.0,0.0,675.25,1148.5,675.25,473.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 02:00:00+00:00,93.75,767.0,0.0,17.0,27.0,0.0,0.0,220.25,1125.0,0.0,0.0,689.0,1125.0,689.0,436.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 03:00:00+00:00,87.0,766.75,0.0,17.5,27.0,0.0,0.0,213.5,1111.75,0.0,0.0,691.5,1111.75,691.5,420.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 04:00:00+00:00,95.5,765.0,0.0,12.25,27.0,0.0,0.0,212.75,1112.5,0.0,0.0,714.5,1112.5,714.5,398.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 05:00:00+00:00,95.5,976.5,0.0,23.0,28.0,0.0,0.0,228.0,1351.0,0.0,0.0,768.75,1351.0,768.75,582.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 06:00:00+00:00,86.0,1182.0,0.0,27.25,27.0,4.5,0.0,253.75,1580.5,0.0,0.0,916.5,1580.5,916.5,664.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 07:00:00+00:00,92.5,1169.75,0.0,27.0,27.5,7.75,0.0,302.5,1627.0,0.0,0.0,1030.0,1627.0,1030.0,597.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 08:00:00+00:00,88.25,1172.0,0.0,26.75,27.5,6.0,0.0,465.25,1785.75,0.0,0.0,1176.75,1785.75,1176.75,609.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 09:00:00+00:00,82.75,1155.25,0.0,12.0,27.0,21.75,0.0,402.75,1701.5,0.0,0.0,1288.5,1701.5,1288.5,413.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 10:00:00+00:00,86.0,763.75,0.0,12.0,27.0,72.5,0.0,404.0,1365.25,0.0,0.0,1222.25,1365.25,1222.25,143.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 11:00:00+00:00,91.0,744.25,0.0,17.5,27.5,144.0,0.0,504.75,1529.0,0.0,0.0,1206.0,1529.0,1206.0,323.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 12:00:00+00:00,92.25,727.25,0.0,22.25,27.0,168.25,0.0,661.5,1698.5,0.0,0.0,1154.0,1698.5,1154.0,544.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 13:00:00+00:00,94.75,744.0,0.0,22.0,27.0,121.75,0.0,758.5,1768.0,0.0,0.0,1037.75,1768.0,1037.75,730.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 14:00:00+00:00,96.25,743.75,0.0,22.0,27.0,67.5,0.0,783.0,1739.5,0.0,0.0,980.25,1739.5,980.25,759.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 15:00:00+00:00,93.75,857.25,0.0,27.0,27.0,14.5,0.0,795.0,1814.5,0.0,0.0,927.5,1814.5,927.5,887.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 16:00:00+00:00,85.75,1083.75,0.0,53.5,27.0,0.0,0.0,839.5,2089.5,0.0,0.0,923.5,2089.5,923.5,1166.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-01-28 17:00:00+00:00,91.0,1144.5,0.0,42.75,27.5,0.0,0.0,654.75,1960.5,0.0,0.0,1007.25,1960.5,1007.25,953.25,[Geothermal] ZERO,IT_CALA,2026-04-23
