,MK_BG,BG_MK,MK_GR,GR_MK,MK_RS,RS_MK,MK_BG_net_export,MK_GR_net_export,MK_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-24 05:00:00+00:00,207.0,31.0,0.0,446.0,416.0,221.0,176.0,-446.0,195.0,-75.0,None,MK,2026-04-23
2026-03-24 06:00:00+00:00,226.0,25.0,0.0,456.0,434.0,203.0,201.0,-456.0,231.0,-24.0,None,MK,2026-04-23
2026-03-24 07:00:00+00:00,218.0,25.0,0.0,450.0,445.0,168.0,193.0,-450.0,277.0,20.0,None,MK,2026-04-23
2026-03-24 08:00:00+00:00,111.0,25.0,0.0,334.0,417.0,164.0,86.0,-334.0,253.0,5.0,None,MK,2026-04-23
2026-03-24 09:00:00+00:00,81.0,47.0,0.0,334.0,426.0,173.0,34.0,-334.0,253.0,-47.0,None,MK,2026-04-23
2026-03-24 10:00:00+00:00,80.0,48.0,0.0,368.0,391.0,199.0,32.0,-368.0,192.0,-144.0,None,MK,2026-04-23
2026-03-24 11:00:00+00:00,76.0,47.0,0.0,326.0,383.0,242.0,29.0,-326.0,141.0,-156.0,None,MK,2026-04-23
2026-03-24 12:00:00+00:00,174.0,56.0,0.0,378.0,322.0,290.0,118.0,-378.0,32.0,-228.0,None,MK,2026-04-23
2026-03-24 13:00:00+00:00,229.0,56.0,0.0,433.0,325.0,257.0,173.0,-433.0,68.0,-192.0,None,MK,2026-04-23
2026-03-24 14:00:00+00:00,222.0,53.0,0.0,445.0,338.0,188.0,169.0,-445.0,150.0,-126.0,None,MK,2026-04-23
2026-03-24 15:00:00+00:00,237.0,15.0,0.0,485.0,272.0,219.0,222.0,-485.0,53.0,-210.0,None,MK,2026-04-23
2026-03-24 16:00:00+00:00,173.0,65.0,0.0,500.0,397.0,234.0,108.0,-500.0,163.0,-229.0,None,MK,2026-04-23
2026-03-24 17:00:00+00:00,172.0,125.0,0.0,500.0,396.0,241.0,47.0,-500.0,155.0,-298.0,None,MK,2026-04-23
2026-03-24 18:00:00+00:00,172.0,95.0,0.0,500.0,346.0,214.0,77.0,-500.0,132.0,-291.0,None,MK,2026-04-23
2026-03-24 19:00:00+00:00,173.0,89.0,0.0,500.0,380.0,217.0,84.0,-500.0,163.0,-253.0,None,MK,2026-04-23
2026-03-24 20:00:00+00:00,172.0,130.0,0.0,500.0,388.0,204.0,42.0,-500.0,184.0,-274.0,None,MK,2026-04-23
2026-03-24 21:00:00+00:00,119.0,64.0,0.0,500.0,331.0,167.0,55.0,-500.0,164.0,-281.0,None,MK,2026-04-23
2026-03-24 22:00:00+00:00,121.0,48.0,0.0,479.0,335.0,187.0,73.0,-479.0,148.0,-258.0,None,MK,2026-04-23
2026-03-24 23:00:00+00:00,188.0,124.0,0.0,490.0,422.0,249.0,64.0,-490.0,173.0,-253.0,None,MK,2026-04-23
2026-03-25 00:00:00+00:00,191.0,110.0,0.0,490.0,431.0,232.0,81.0,-490.0,199.0,-210.0,None,MK,2026-04-23
2026-03-25 01:00:00+00:00,228.0,110.0,0.0,466.0,456.0,242.0,118.0,-466.0,214.0,-134.0,None,MK,2026-04-23
2026-03-25 02:00:00+00:00,228.0,100.0,0.0,455.0,456.0,248.0,128.0,-455.0,208.0,-119.0,None,MK,2026-04-23
2026-03-25 03:00:00+00:00,241.0,101.0,0.0,465.0,456.0,238.0,140.0,-465.0,218.0,-107.0,None,MK,2026-04-23
2026-03-25 04:00:00+00:00,253.0,110.0,0.0,461.0,421.0,224.0,143.0,-461.0,197.0,-121.0,None,MK,2026-04-23
2026-03-25 05:00:00+00:00,225.0,110.0,0.0,490.0,446.0,180.0,115.0,-490.0,266.0,-109.0,None,MK,2026-04-23
2026-03-25 06:00:00+00:00,232.0,72.0,20.0,490.0,449.0,184.0,160.0,-470.0,265.0,-45.0,None,MK,2026-04-23
2026-03-25 07:00:00+00:00,197.0,90.0,20.0,436.0,425.0,147.0,107.0,-416.0,278.0,-31.0,None,MK,2026-04-23
2026-03-25 08:00:00+00:00,237.0,45.0,20.0,461.0,422.0,129.0,192.0,-441.0,293.0,44.0,None,MK,2026-04-23
2026-03-25 09:00:00+00:00,222.0,73.0,20.0,429.0,427.0,138.0,149.0,-409.0,289.0,29.0,None,MK,2026-04-23
2026-03-25 10:00:00+00:00,208.0,45.0,0.0,456.0,437.0,149.0,163.0,-456.0,288.0,-5.0,None,MK,2026-04-23
2026-03-25 11:00:00+00:00,220.0,23.0,0.0,487.0,437.0,149.0,197.0,-487.0,288.0,-2.0,None,MK,2026-04-23
2026-03-25 12:00:00+00:00,242.0,20.0,0.0,500.0,437.0,129.0,222.0,-500.0,308.0,30.0,None,MK,2026-04-23
2026-03-25 13:00:00+00:00,220.0,20.0,0.0,490.0,437.0,102.0,200.0,-490.0,335.0,45.0,None,MK,2026-04-23
2026-03-25 14:00:00+00:00,209.0,33.0,0.0,480.0,410.0,122.0,176.0,-480.0,288.0,-16.0,None,MK,2026-04-23
2026-03-25 15:00:00+00:00,204.0,45.0,0.0,480.0,402.0,131.0,159.0,-480.0,271.0,-50.0,None,MK,2026-04-23
2026-03-25 16:00:00+00:00,189.0,10.0,0.0,477.0,404.0,157.0,179.0,-477.0,247.0,-51.0,None,MK,2026-04-23
2026-03-25 17:00:00+00:00,182.0,60.0,0.0,457.0,410.0,135.0,122.0,-457.0,275.0,-60.0,None,MK,2026-04-23
2026-03-25 18:00:00+00:00,218.0,60.0,0.0,490.0,410.0,169.0,158.0,-490.0,241.0,-91.0,None,MK,2026-04-23
2026-03-25 19:00:00+00:00,224.0,10.0,0.0,473.0,410.0,167.0,214.0,-473.0,243.0,-16.0,None,MK,2026-04-23
2026-03-25 20:00:00+00:00,214.0,13.0,0.0,480.0,415.0,161.0,201.0,-480.0,254.0,-25.0,None,MK,2026-04-23
2026-03-25 21:00:00+00:00,143.0,24.0,0.0,460.0,384.0,284.0,119.0,-460.0,100.0,-241.0,None,MK,2026-04-23
2026-03-25 22:00:00+00:00,147.0,67.0,0.0,462.0,377.0,237.0,80.0,-462.0,140.0,-242.0,None,MK,2026-04-23
2026-03-25 23:00:00+00:00,42.0,36.0,0.0,253.0,188.0,372.0,6.0,-253.0,-184.0,-431.0,None,MK,2026-04-23
2026-03-26 00:00:00+00:00,42.0,34.0,0.0,211.0,187.0,384.0,8.0,-211.0,-197.0,-400.0,None,MK,2026-04-23
2026-03-26 01:00:00+00:00,42.0,20.0,0.0,186.0,187.0,412.0,22.0,-186.0,-225.0,-389.0,None,MK,2026-04-23
2026-03-26 02:00:00+00:00,42.0,20.0,0.0,186.0,187.0,375.0,22.0,-186.0,-188.0,-352.0,None,MK,2026-04-23
2026-03-26 03:00:00+00:00,42.0,6.0,0.0,186.0,187.0,371.0,36.0,-186.0,-184.0,-334.0,None,MK,2026-04-23
2026-03-26 04:00:00+00:00,42.0,55.0,0.0,236.0,324.0,287.0,-13.0,-236.0,37.0,-212.0,None,MK,2026-04-23
2026-03-26 05:00:00+00:00,71.0,60.0,0.0,378.0,417.0,206.0,11.0,-378.0,211.0,-156.0,None,MK,2026-04-23
2026-03-26 06:00:00+00:00,123.0,125.0,0.0,412.0,420.0,165.0,-2.0,-412.0,255.0,-159.0,None,MK,2026-04-23
2026-03-26 07:00:00+00:00,163.0,116.0,0.0,416.0,448.0,176.0,47.0,-416.0,272.0,-97.0,None,MK,2026-04-23
2026-03-26 08:00:00+00:00,115.0,56.0,0.0,389.0,432.0,149.0,59.0,-389.0,283.0,-47.0,None,MK,2026-04-23
2026-03-26 09:00:00+00:00,133.0,54.0,0.0,409.0,407.0,118.0,79.0,-409.0,289.0,-41.0,None,MK,2026-04-23
2026-03-26 10:00:00+00:00,138.0,80.0,0.0,417.0,432.0,103.0,58.0,-417.0,329.0,-30.0,None,MK,2026-04-23
2026-03-26 11:00:00+00:00,135.0,105.0,0.0,408.0,382.0,118.0,30.0,-408.0,264.0,-114.0,None,MK,2026-04-23
2026-03-26 12:00:00+00:00,123.0,120.0,0.0,443.0,380.0,118.0,3.0,-443.0,262.0,-178.0,None,MK,2026-04-23
2026-03-26 13:00:00+00:00,114.0,85.0,0.0,436.0,426.0,118.0,29.0,-436.0,308.0,-99.0,None,MK,2026-04-23
2026-03-26 14:00:00+00:00,183.0,122.0,0.0,485.0,417.0,139.0,61.0,-485.0,278.0,-146.0,None,MK,2026-04-23
2026-03-26 15:00:00+00:00,206.0,107.0,0.0,500.0,445.0,217.0,99.0,-500.0,228.0,-173.0,None,MK,2026-04-23
2026-03-26 16:00:00+00:00,118.0,55.0,0.0,468.0,441.0,284.0,63.0,-468.0,157.0,-248.0,None,MK,2026-04-23
2026-03-26 17:00:00+00:00,85.0,18.0,0.0,455.0,381.0,274.0,67.0,-455.0,107.0,-281.0,None,MK,2026-04-23
2026-03-26 18:00:00+00:00,87.0,15.0,0.0,450.0,391.0,245.0,72.0,-450.0,146.0,-232.0,None,MK,2026-04-23
2026-03-26 19:00:00+00:00,96.0,55.0,0.0,465.0,441.0,281.0,41.0,-465.0,160.0,-264.0,None,MK,2026-04-23
2026-03-26 20:00:00+00:00,158.0,85.0,0.0,485.0,441.0,280.0,73.0,-485.0,161.0,-251.0,None,MK,2026-04-23
2026-03-26 21:00:00+00:00,189.0,127.0,0.0,485.0,421.0,344.0,62.0,-485.0,77.0,-346.0,None,MK,2026-04-23
2026-03-26 22:00:00+00:00,193.0,135.0,0.0,482.0,391.0,281.0,58.0,-482.0,110.0,-314.0,None,MK,2026-04-23
2026-03-26 23:00:00+00:00,172.0,110.0,0.0,500.0,446.0,314.0,62.0,-500.0,132.0,-306.0,None,MK,2026-04-23
2026-03-27 00:00:00+00:00,178.0,110.0,0.0,500.0,450.0,321.0,68.0,-500.0,129.0,-303.0,None,MK,2026-04-23
2026-03-27 01:00:00+00:00,177.0,87.0,0.0,500.0,440.0,295.0,90.0,-500.0,145.0,-265.0,None,MK,2026-04-23
2026-03-27 02:00:00+00:00,201.0,103.0,0.0,500.0,456.0,287.0,98.0,-500.0,169.0,-233.0,None,MK,2026-04-23
2026-03-27 03:00:00+00:00,201.0,105.0,0.0,500.0,458.0,293.0,96.0,-500.0,165.0,-239.0,None,MK,2026-04-23
2026-03-27 04:00:00+00:00,212.0,110.0,0.0,492.0,453.0,277.0,102.0,-492.0,176.0,-214.0,None,MK,2026-04-23
2026-03-27 05:00:00+00:00,148.0,102.0,0.0,488.0,466.0,279.0,46.0,-488.0,187.0,-255.0,None,MK,2026-04-23
2026-03-27 06:00:00+00:00,151.0,129.0,0.0,500.0,421.0,207.0,22.0,-500.0,214.0,-264.0,None,MK,2026-04-23
2026-03-27 07:00:00+00:00,185.0,110.0,0.0,500.0,400.0,173.0,75.0,-500.0,227.0,-198.0,None,MK,2026-04-23
2026-03-27 08:00:00+00:00,175.0,200.0,0.0,500.0,377.0,134.0,-25.0,-500.0,243.0,-282.0,None,MK,2026-04-23
2026-03-27 09:00:00+00:00,174.0,178.0,0.0,500.0,359.0,119.0,-4.0,-500.0,240.0,-264.0,None,MK,2026-04-23
2026-03-27 10:00:00+00:00,193.0,186.0,0.0,500.0,358.0,129.0,7.0,-500.0,229.0,-264.0,None,MK,2026-04-23
2026-03-27 11:00:00+00:00,186.0,191.0,0.0,500.0,357.0,128.0,-5.0,-500.0,229.0,-276.0,None,MK,2026-04-23
2026-03-27 12:00:00+00:00,181.0,187.0,0.0,500.0,337.0,174.0,-6.0,-500.0,163.0,-343.0,None,MK,2026-04-23
2026-03-27 13:00:00+00:00,168.0,181.0,0.0,500.0,318.0,176.0,-13.0,-500.0,142.0,-371.0,None,MK,2026-04-23
2026-03-27 14:00:00+00:00,140.0,182.0,0.0,500.0,336.0,163.0,-42.0,-500.0,173.0,-369.0,None,MK,2026-04-23
2026-03-27 15:00:00+00:00,218.0,144.0,0.0,500.0,400.0,219.0,74.0,-500.0,181.0,-245.0,None,MK,2026-04-23
2026-03-27 16:00:00+00:00,113.0,49.0,0.0,428.0,416.0,232.0,64.0,-428.0,184.0,-180.0,None,MK,2026-04-23
2026-03-27 17:00:00+00:00,92.0,38.0,0.0,451.0,425.0,183.0,54.0,-451.0,242.0,-155.0,None,MK,2026-04-23
2026-03-27 18:00:00+00:00,97.0,38.0,0.0,437.0,425.0,208.0,59.0,-437.0,217.0,-161.0,None,MK,2026-04-23
2026-03-27 19:00:00+00:00,152.0,50.0,0.0,443.0,425.0,218.0,102.0,-443.0,207.0,-134.0,None,MK,2026-04-23
2026-03-27 20:00:00+00:00,189.0,75.0,0.0,458.0,425.0,242.0,114.0,-458.0,183.0,-161.0,None,MK,2026-04-23
2026-03-27 21:00:00+00:00,140.0,195.0,0.0,476.0,445.0,248.0,-55.0,-476.0,197.0,-334.0,None,MK,2026-04-23
2026-03-27 22:00:00+00:00,134.0,150.0,0.0,470.0,445.0,296.0,-16.0,-470.0,149.0,-337.0,None,MK,2026-04-23
2026-03-27 23:00:00+00:00,60.0,359.0,212.0,380.0,297.0,265.0,-299.0,-168.0,32.0,-435.0,None,MK,2026-04-23
2026-03-28 00:00:00+00:00,55.0,318.0,212.0,365.0,297.0,238.0,-263.0,-153.0,59.0,-357.0,None,MK,2026-04-23
2026-03-28 01:00:00+00:00,55.0,290.0,212.0,350.0,311.0,226.0,-235.0,-138.0,85.0,-288.0,None,MK,2026-04-23
2026-03-28 02:00:00+00:00,55.0,289.0,212.0,340.0,299.0,203.0,-234.0,-128.0,96.0,-266.0,None,MK,2026-04-23
2026-03-28 03:00:00+00:00,79.0,263.0,212.0,340.0,289.0,202.0,-184.0,-128.0,87.0,-225.0,None,MK,2026-04-23
2026-03-28 04:00:00+00:00,56.0,268.0,212.0,340.0,297.0,216.0,-212.0,-128.0,81.0,-259.0,None,MK,2026-04-23
2026-03-28 05:00:00+00:00,67.0,318.0,212.0,370.0,377.0,231.0,-251.0,-158.0,146.0,-263.0,None,MK,2026-04-23
2026-03-28 06:00:00+00:00,147.0,318.0,212.0,480.0,422.0,123.0,-171.0,-268.0,299.0,-140.0,None,MK,2026-04-23
2026-03-28 07:00:00+00:00,217.0,57.0,0.0,485.0,417.0,99.0,160.0,-485.0,318.0,-7.0,None,MK,2026-04-23
2026-03-28 08:00:00+00:00,277.0,204.0,0.0,486.0,419.0,101.0,73.0,-486.0,318.0,-95.0,None,MK,2026-04-23
2026-03-28 09:00:00+00:00,256.0,162.0,0.0,497.0,415.0,93.0,94.0,-497.0,322.0,-81.0,None,MK,2026-04-23
2026-03-28 10:00:00+00:00,349.0,244.0,0.0,500.0,398.0,73.0,105.0,-500.0,325.0,-70.0,None,MK,2026-04-23
2026-03-28 11:00:00+00:00,346.0,254.0,0.0,500.0,393.0,72.0,92.0,-500.0,321.0,-87.0,None,MK,2026-04-23
2026-03-28 12:00:00+00:00,353.0,250.0,0.0,500.0,310.0,142.0,103.0,-500.0,168.0,-229.0,None,MK,2026-04-23
2026-03-28 13:00:00+00:00,295.0,198.0,0.0,500.0,287.0,179.0,97.0,-500.0,108.0,-295.0,None,MK,2026-04-23
2026-03-28 14:00:00+00:00,140.0,310.0,216.0,500.0,386.0,200.0,-170.0,-284.0,186.0,-268.0,None,MK,2026-04-23
2026-03-28 15:00:00+00:00,48.0,134.0,0.0,377.0,353.0,162.0,-86.0,-377.0,191.0,-272.0,None,MK,2026-04-23
2026-03-28 16:00:00+00:00,38.0,129.0,0.0,430.0,392.0,188.0,-91.0,-430.0,204.0,-317.0,None,MK,2026-04-23
2026-03-28 17:00:00+00:00,57.0,121.0,0.0,444.0,372.0,165.0,-64.0,-444.0,207.0,-301.0,None,MK,2026-04-23
2026-03-28 18:00:00+00:00,57.0,122.0,0.0,416.0,372.0,161.0,-65.0,-416.0,211.0,-270.0,None,MK,2026-04-23
2026-03-28 19:00:00+00:00,54.0,82.0,0.0,389.0,357.0,166.0,-28.0,-389.0,191.0,-226.0,None,MK,2026-04-23
2026-03-28 20:00:00+00:00,55.0,92.0,0.0,376.0,333.0,165.0,-37.0,-376.0,168.0,-245.0,None,MK,2026-04-23
2026-03-28 21:00:00+00:00,55.0,152.0,0.0,405.0,319.0,180.0,-97.0,-405.0,139.0,-363.0,None,MK,2026-04-23
2026-03-28 22:00:00+00:00,55.0,129.0,0.0,392.0,302.0,200.0,-74.0,-392.0,102.0,-364.0,None,MK,2026-04-23
2026-03-28 23:00:00+00:00,30.0,74.0,0.0,254.0,182.0,248.0,-44.0,-254.0,-66.0,-364.0,None,MK,2026-04-23
2026-03-29 00:00:00+00:00,35.0,53.0,0.0,264.0,206.0,245.0,-18.0,-264.0,-39.0,-321.0,None,MK,2026-04-23
2026-03-29 01:00:00+00:00,41.0,42.0,0.0,230.0,227.0,224.0,-1.0,-230.0,3.0,-228.0,None,MK,2026-04-23
2026-03-29 02:00:00+00:00,52.0,26.0,0.0,180.0,197.0,256.0,26.0,-180.0,-59.0,-213.0,None,MK,2026-04-23
2026-03-29 03:00:00+00:00,52.0,25.0,0.0,180.0,197.0,251.0,27.0,-180.0,-54.0,-207.0,None,MK,2026-04-23
2026-03-29 04:00:00+00:00,52.0,15.0,0.0,280.0,292.0,226.0,37.0,-280.0,66.0,-177.0,None,MK,2026-04-23
2026-03-29 05:00:00+00:00,194.0,15.0,0.0,395.0,297.0,172.0,179.0,-395.0,125.0,-91.0,None,MK,2026-04-23
2026-03-29 06:00:00+00:00,203.0,15.0,0.0,404.0,353.0,110.0,188.0,-404.0,243.0,27.0,None,MK,2026-04-23
2026-03-29 07:00:00+00:00,229.0,50.0,0.0,357.0,396.0,120.0,179.0,-357.0,276.0,98.0,None,MK,2026-04-23
2026-03-29 08:00:00+00:00,209.0,51.0,0.0,375.0,406.0,89.0,158.0,-375.0,317.0,100.0,None,MK,2026-04-23
2026-03-29 09:00:00+00:00,209.0,70.0,0.0,380.0,406.0,71.0,139.0,-380.0,335.0,94.0,None,MK,2026-04-23
2026-03-29 10:00:00+00:00,145.0,69.0,0.0,304.0,403.0,71.0,76.0,-304.0,332.0,104.0,None,MK,2026-04-23
2026-03-29 11:00:00+00:00,152.0,69.0,0.0,323.0,400.0,71.0,83.0,-323.0,329.0,89.0,None,MK,2026-04-23
2026-03-29 12:00:00+00:00,131.0,50.0,0.0,331.0,396.0,92.0,81.0,-331.0,304.0,54.0,None,MK,2026-04-23
2026-03-29 13:00:00+00:00,63.0,93.0,0.0,345.0,387.0,86.0,-30.0,-345.0,301.0,-74.0,None,MK,2026-04-23
2026-03-29 14:00:00+00:00,103.0,71.0,0.0,313.0,327.0,140.0,32.0,-313.0,187.0,-94.0,None,MK,2026-04-23
2026-03-29 15:00:00+00:00,64.0,119.0,0.0,325.0,390.0,157.0,-55.0,-325.0,233.0,-147.0,None,MK,2026-04-23
2026-03-29 16:00:00+00:00,58.0,92.0,0.0,349.0,302.0,225.0,-34.0,-349.0,77.0,-306.0,None,MK,2026-04-23
2026-03-29 17:00:00+00:00,55.0,32.0,0.0,369.0,280.0,220.0,23.0,-369.0,60.0,-286.0,None,MK,2026-04-23
2026-03-29 18:00:00+00:00,55.0,18.0,0.0,362.0,279.0,236.0,37.0,-362.0,43.0,-282.0,None,MK,2026-04-23
2026-03-29 19:00:00+00:00,55.0,41.0,0.0,362.0,257.0,235.0,14.0,-362.0,22.0,-326.0,None,MK,2026-04-23
2026-03-29 20:00:00+00:00,30.0,32.0,0.0,377.0,280.0,328.0,-2.0,-377.0,-48.0,-427.0,None,MK,2026-04-23
2026-03-29 21:00:00+00:00,55.0,69.0,0.0,388.0,255.0,308.0,-14.0,-388.0,-53.0,-455.0,None,MK,2026-04-23
2026-03-29 22:00:00+00:00,58.0,160.0,120.0,215.0,125.0,390.0,-102.0,-95.0,-265.0,-462.0,None,MK,2026-04-23
2026-03-29 23:00:00+00:00,106.0,162.0,120.0,146.0,104.0,364.0,-56.0,-26.0,-260.0,-342.0,None,MK,2026-04-23
2026-03-30 00:00:00+00:00,114.0,179.0,120.0,126.0,104.0,321.0,-65.0,-6.0,-217.0,-288.0,None,MK,2026-04-23
2026-03-30 01:00:00+00:00,119.0,172.0,120.0,125.0,104.0,314.0,-53.0,-5.0,-210.0,-268.0,None,MK,2026-04-23
2026-03-30 02:00:00+00:00,119.0,176.0,120.0,125.0,104.0,316.0,-57.0,-5.0,-212.0,-274.0,None,MK,2026-04-23
2026-03-30 03:00:00+00:00,47.0,223.0,120.0,133.0,205.0,288.0,-176.0,-13.0,-83.0,-272.0,None,MK,2026-04-23
2026-03-30 04:00:00+00:00,43.0,227.0,50.0,85.0,266.0,311.0,-184.0,-35.0,-45.0,-264.0,None,MK,2026-04-23
2026-03-30 05:00:00+00:00,121.0,195.0,0.0,251.0,369.0,277.0,-74.0,-251.0,92.0,-233.0,None,MK,2026-04-23
2026-03-30 06:00:00+00:00,157.0,106.0,0.0,350.0,300.0,184.0,51.0,-350.0,116.0,-183.0,None,MK,2026-04-23
2026-03-30 07:00:00+00:00,102.0,92.0,0.0,350.0,334.0,169.0,10.0,-350.0,165.0,-175.0,None,MK,2026-04-23
2026-03-30 08:00:00+00:00,114.0,101.0,0.0,350.0,370.0,145.0,13.0,-350.0,225.0,-112.0,None,MK,2026-04-23
2026-03-30 09:00:00+00:00,109.0,57.0,0.0,350.0,406.0,146.0,52.0,-350.0,260.0,-38.0,None,MK,2026-04-23
2026-03-30 10:00:00+00:00,111.0,76.0,0.0,350.0,406.0,147.0,35.0,-350.0,259.0,-56.0,None,MK,2026-04-23
2026-03-30 11:00:00+00:00,124.0,93.0,0.0,350.0,406.0,152.0,31.0,-350.0,254.0,-65.0,None,MK,2026-04-23
2026-03-30 12:00:00+00:00,123.0,116.0,0.0,350.0,387.0,143.0,7.0,-350.0,244.0,-99.0,None,MK,2026-04-23
2026-03-30 13:00:00+00:00,108.0,74.0,0.0,350.0,321.0,163.0,34.0,-350.0,158.0,-158.0,None,MK,2026-04-23
2026-03-30 14:00:00+00:00,94.0,116.0,0.0,350.0,309.0,179.0,-22.0,-350.0,130.0,-242.0,None,MK,2026-04-23
2026-03-30 15:00:00+00:00,45.0,127.0,0.0,309.0,254.0,183.0,-82.0,-309.0,71.0,-320.0,None,MK,2026-04-23
2026-03-30 16:00:00+00:00,114.0,135.0,0.0,345.0,235.0,263.0,-21.0,-345.0,-28.0,-394.0,None,MK,2026-04-23
2026-03-30 17:00:00+00:00,154.0,122.0,0.0,341.0,235.0,313.0,32.0,-341.0,-78.0,-387.0,None,MK,2026-04-23
2026-03-30 18:00:00+00:00,154.0,148.0,0.0,291.0,205.0,276.0,6.0,-291.0,-71.0,-356.0,None,MK,2026-04-23
2026-03-30 19:00:00+00:00,83.0,209.0,51.0,275.0,202.0,287.0,-126.0,-224.0,-85.0,-435.0,None,MK,2026-04-23
2026-03-30 20:00:00+00:00,112.0,199.0,21.0,275.0,230.0,340.0,-87.0,-254.0,-110.0,-451.0,None,MK,2026-04-23
2026-03-30 21:00:00+00:00,91.0,222.0,70.0,287.0,230.0,341.0,-131.0,-217.0,-111.0,-459.0,None,MK,2026-04-23
2026-03-30 22:00:00+00:00,20.0,241.0,105.0,223.0,106.0,291.0,-221.0,-118.0,-185.0,-524.0,None,MK,2026-04-23
2026-03-30 23:00:00+00:00,20.0,189.0,105.0,170.0,108.0,295.0,-169.0,-65.0,-187.0,-421.0,None,MK,2026-04-23
2026-03-31 00:00:00+00:00,20.0,183.0,105.0,163.0,108.0,295.0,-163.0,-58.0,-187.0,-408.0,None,MK,2026-04-23
2026-03-31 01:00:00+00:00,20.0,184.0,105.0,157.0,108.0,283.0,-164.0,-52.0,-175.0,-391.0,None,MK,2026-04-23
2026-03-31 02:00:00+00:00,20.0,173.0,105.0,154.0,108.0,280.0,-153.0,-49.0,-172.0,-374.0,None,MK,2026-04-23
2026-03-31 03:00:00+00:00,20.0,187.0,105.0,141.0,108.0,250.0,-167.0,-36.0,-142.0,-345.0,None,MK,2026-04-23
2026-03-31 04:00:00+00:00,20.0,167.0,75.0,127.0,148.0,214.0,-147.0,-52.0,-66.0,-265.0,None,MK,2026-04-23
2026-03-31 05:00:00+00:00,38.0,180.0,0.0,180.0,222.0,212.0,-142.0,-180.0,10.0,-312.0,None,MK,2026-04-23
2026-03-31 06:00:00+00:00,75.0,141.0,0.0,231.0,293.0,220.0,-66.0,-231.0,73.0,-224.0,None,MK,2026-04-23
2026-03-31 07:00:00+00:00,64.0,0.0,3.0,350.0,285.0,203.0,64.0,-347.0,82.0,-201.0,None,MK,2026-04-23
2026-03-31 08:00:00+00:00,116.0,88.0,0.0,350.0,347.0,204.0,28.0,-350.0,143.0,-179.0,None,MK,2026-04-23
2026-03-31 09:00:00+00:00,101.0,123.0,0.0,350.0,362.0,142.0,-22.0,-350.0,220.0,-152.0,None,MK,2026-04-23
2026-03-31 10:00:00+00:00,118.0,123.0,0.0,350.0,358.0,146.0,-5.0,-350.0,212.0,-143.0,None,MK,2026-04-23
2026-03-31 11:00:00+00:00,113.0,93.0,0.0,350.0,343.0,176.0,20.0,-350.0,167.0,-163.0,None,MK,2026-04-23
2026-03-31 12:00:00+00:00,132.0,41.0,0.0,350.0,301.0,186.0,91.0,-350.0,115.0,-144.0,None,MK,2026-04-23
2026-03-31 13:00:00+00:00,185.0,34.0,0.0,350.0,250.0,172.0,151.0,-350.0,78.0,-121.0,None,MK,2026-04-23
2026-03-31 14:00:00+00:00,132.0,31.0,0.0,345.0,239.0,140.0,101.0,-345.0,99.0,-145.0,None,MK,2026-04-23
2026-03-31 15:00:00+00:00,156.0,52.0,0.0,350.0,230.0,174.0,104.0,-350.0,56.0,-190.0,None,MK,2026-04-23
2026-03-31 16:00:00+00:00,79.0,60.0,0.0,333.0,254.0,285.0,19.0,-333.0,-31.0,-345.0,None,MK,2026-04-23
2026-03-31 17:00:00+00:00,63.0,19.0,0.0,350.0,250.0,308.0,44.0,-350.0,-58.0,-364.0,None,MK,2026-04-23
2026-03-31 18:00:00+00:00,123.0,16.0,0.0,325.0,262.0,339.0,107.0,-325.0,-77.0,-295.0,None,MK,2026-04-23
2026-03-31 19:00:00+00:00,42.0,79.0,0.0,287.0,262.0,225.0,-37.0,-287.0,37.0,-287.0,None,MK,2026-04-23
2026-03-31 20:00:00+00:00,21.0,101.0,0.0,234.0,200.0,274.0,-80.0,-234.0,-74.0,-388.0,None,MK,2026-04-23
2026-03-31 21:00:00+00:00,27.0,105.0,0.0,214.0,218.0,251.0,-78.0,-214.0,-33.0,-325.0,None,MK,2026-04-23
2026-03-31 22:00:00+00:00,168.0,188.0,0.0,400.0,165.0,162.0,-20.0,-400.0,3.0,-417.0,None,MK,2026-04-23
2026-03-31 23:00:00+00:00,168.0,145.0,0.0,395.0,181.0,165.0,23.0,-395.0,16.0,-356.0,None,MK,2026-04-23
2026-04-01 00:00:00+00:00,168.0,136.0,0.0,353.0,195.0,160.0,32.0,-353.0,35.0,-286.0,None,MK,2026-04-23
2026-04-01 01:00:00+00:00,168.0,134.0,0.0,327.0,195.0,160.0,34.0,-327.0,35.0,-258.0,None,MK,2026-04-23
2026-04-01 02:00:00+00:00,168.0,134.0,0.0,347.0,196.0,140.0,34.0,-347.0,56.0,-257.0,None,MK,2026-04-23
2026-04-01 03:00:00+00:00,168.0,181.0,0.0,353.0,258.0,160.0,-13.0,-353.0,98.0,-268.0,None,MK,2026-04-23
2026-04-01 04:00:00+00:00,168.0,123.0,0.0,400.0,305.0,133.0,45.0,-400.0,172.0,-183.0,None,MK,2026-04-23
2026-04-01 05:00:00+00:00,167.0,123.0,0.0,400.0,305.0,137.0,44.0,-400.0,168.0,-188.0,None,MK,2026-04-23
2026-04-01 06:00:00+00:00,153.0,110.0,0.0,399.0,330.0,117.0,43.0,-399.0,213.0,-143.0,None,MK,2026-04-23
