,BE_NL,NL_BE,BE_FR,FR_BE,BE_GB,GB_BE,BE_DE_LU,DE_LU_BE,BE_NL_net_export,BE_FR_net_export,BE_GB_net_export,BE_DE_LU_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-17 06:00:00+00:00,0.0,2120.075,0.0,1621.85,0.0,498.0,1000.0,0.0,-2120.075,-1621.85,-498.0,1000.0,-3239.9249999999993,None,BE,2026-04-23
2026-02-17 07:00:00+00:00,0.0,1777.425,0.0,1598.6,8.0,662.0,1000.0,0.0,-1777.425,-1598.6,-654.0,1000.0,-3030.0249999999996,None,BE,2026-04-23
2026-02-17 08:00:00+00:00,0.0,2370.45,0.0,2643.125,500.0,0.0,1000.0,0.0,-2370.45,-2643.125,500.0,1000.0,-3513.575,None,BE,2026-04-23
2026-02-17 09:00:00+00:00,0.0,2418.775,0.0,2648.1,1032.0,0.0,1000.0,0.0,-2418.775,-2648.1,1032.0,1000.0,-3034.875,None,BE,2026-04-23
2026-02-17 10:00:00+00:00,0.0,2268.4,0.0,2199.05,1032.0,0.0,1000.0,0.0,-2268.4,-2199.05,1032.0,1000.0,-2435.4500000000007,None,BE,2026-04-23
2026-02-17 11:00:00+00:00,0.0,2378.375,0.0,1864.425,1032.0,0.0,1000.0,0.0,-2378.375,-1864.425,1032.0,1000.0,-2210.8,None,BE,2026-04-23
2026-02-17 12:00:00+00:00,0.0,2288.725,0.0,1847.975,1032.0,0.0,1000.0,0.0,-2288.725,-1847.975,1032.0,1000.0,-2104.7,None,BE,2026-04-23
2026-02-17 13:00:00+00:00,0.0,2026.975,0.0,1619.35,1032.0,0.0,1000.0,0.0,-2026.975,-1619.35,1032.0,1000.0,-1614.3249999999998,None,BE,2026-04-23
2026-02-17 14:00:00+00:00,0.0,2019.525,0.0,1891.175,1012.0,0.0,1000.0,0.0,-2019.525,-1891.175,1012.0,1000.0,-1898.6999999999998,None,BE,2026-04-23
2026-02-17 15:00:00+00:00,0.0,1737.725,0.0,1463.3,624.0,0.0,750.0,244.2,-1737.725,-1463.3,624.0,505.8,-2071.2249999999995,None,BE,2026-04-23
2026-02-17 16:00:00+00:00,0.0,1021.8,46.15,854.7,253.0,87.0,660.3,250.0,-1021.8,-808.5500000000001,166.0,410.29999999999995,-1254.05,None,BE,2026-04-23
2026-02-17 17:00:00+00:00,0.0,1307.35,398.575,64.85,513.0,68.0,0.0,910.9,-1307.35,333.725,445.0,-910.9,-1439.5249999999999,None,BE,2026-04-23
2026-02-17 18:00:00+00:00,0.0,1656.425,955.2,0.0,489.0,115.0,0.0,1000.0,-1656.425,955.2,374.0,-1000.0,-1327.225,None,BE,2026-04-23
2026-02-17 19:00:00+00:00,0.0,1667.525,955.975,0.0,309.0,7.0,0.0,1000.0,-1667.525,955.975,302.0,-1000.0,-1409.5500000000002,None,BE,2026-04-23
2026-02-17 20:00:00+00:00,0.0,1447.8500000000001,0.0,733.35,319.0,47.0,164.95,750.0,-1447.8500000000001,-733.35,272.0,-585.05,-2494.25,None,BE,2026-04-23
2026-02-17 21:00:00+00:00,0.0,1766.075,0.0,2204.8250000000003,178.0,161.0,1000.0,0.0,-1766.075,-2204.8250000000003,17.0,1000.0,-2953.9000000000005,None,BE,2026-04-23
2026-02-17 22:00:00+00:00,0.0,1631.1,0.0,2966.0,284.0,51.0,1000.0,0.0,-1631.1,-2966.0,233.0,1000.0,-3364.1000000000004,None,BE,2026-04-23
2026-02-17 23:00:00+00:00,0.0,1934.8,0.0,3335.3,800.0,0.0,1000.0,0.0,-1934.8,-3335.3,800.0,1000.0,-3470.1000000000004,None,BE,2026-04-23
2026-02-18 00:00:00+00:00,0.0,1813.8,0.0,3643.825,947.0,0.0,1000.0,0.0,-1813.8,-3643.825,947.0,1000.0,-3510.625,None,BE,2026-04-23
2026-02-18 01:00:00+00:00,0.0,1701.95,0.0,3808.4,609.0,0.0,1000.0,0.0,-1701.95,-3808.4,609.0,1000.0,-3901.3500000000004,None,BE,2026-04-23
2026-02-18 02:00:00+00:00,0.0,1637.375,0.0,3836.85,703.0,0.0,1000.0,0.0,-1637.375,-3836.85,703.0,1000.0,-3771.2250000000004,None,BE,2026-04-23
2026-02-18 03:00:00+00:00,0.0,1725.225,0.0,3349.975,474.0,45.0,1000.0,0.0,-1725.225,-3349.975,429.0,1000.0,-3646.2,None,BE,2026-04-23
2026-02-18 04:00:00+00:00,0.0,1561.525,0.0,2149.975,119.0,603.0,1000.0,0.0,-1561.525,-2149.975,-484.0,1000.0,-3195.5,None,BE,2026-04-23
2026-02-18 05:00:00+00:00,0.0,1330.8,0.0,1865.7,0.0,1012.0,1000.0,0.0,-1330.8,-1865.7,-1012.0,1000.0,-3208.5,None,BE,2026-04-23
2026-02-18 06:00:00+00:00,0.0,1130.0,0.0,1717.95,0.0,1012.0,820.125,0.0,-1130.0,-1717.95,-1012.0,820.125,-3039.825,None,BE,2026-04-23
2026-02-18 07:00:00+00:00,0.0,932.975,0.0,1668.5,0.0,1012.0,793.1,0.0,-932.975,-1668.5,-1012.0,793.1,-2820.375,None,BE,2026-04-23
2026-02-18 08:00:00+00:00,0.0,1345.525,0.0,1683.8,57.0,871.0,1000.0,0.0,-1345.525,-1683.8,-814.0,1000.0,-2843.325,None,BE,2026-04-23
2026-02-18 09:00:00+00:00,0.0,1708.175,0.0,889.2,169.0,217.0,1000.0,0.0,-1708.175,-889.2,-48.0,1000.0,-1645.375,None,BE,2026-04-23
2026-02-18 10:00:00+00:00,0.0,1819.425,0.0,162.2,275.0,181.0,1000.0,0.0,-1819.425,-162.2,94.0,1000.0,-887.625,None,BE,2026-04-23
2026-02-18 11:00:00+00:00,0.0,2090.75,51.075,40.349999999999994,511.0,0.0,1000.0,0.0,-2090.75,10.725000000000009,511.0,1000.0,-569.0250000000001,None,BE,2026-04-23
2026-02-18 12:00:00+00:00,0.0,2298.625,0.0,52.025,785.0,0.0,1000.0,0.0,-2298.625,-52.025,785.0,1000.0,-565.6500000000001,None,BE,2026-04-23
2026-02-18 13:00:00+00:00,0.0,2313.625,90.35,0.0,701.0,0.0,1000.0,0.0,-2313.625,90.35,701.0,1000.0,-522.2750000000001,None,BE,2026-04-23
2026-02-18 14:00:00+00:00,0.0,2072.225,267.75,0.0,232.0,79.0,1000.0,0.0,-2072.225,267.75,153.0,1000.0,-651.4749999999999,None,BE,2026-04-23
2026-02-18 15:00:00+00:00,0.0,1575.1,0.0,184.75,0.0,198.0,1000.0,0.0,-1575.1,-184.75,-198.0,1000.0,-957.8499999999999,None,BE,2026-04-23
2026-02-18 16:00:00+00:00,0.0,1321.55,0.0,764.2,0.0,378.0,1000.0,0.0,-1321.55,-764.2,-378.0,1000.0,-1463.75,None,BE,2026-04-23
2026-02-18 17:00:00+00:00,0.0,1443.95,0.0,984.15,0.0,470.0,1000.0,0.0,-1443.95,-984.15,-470.0,1000.0,-1898.1,None,BE,2026-04-23
2026-02-18 18:00:00+00:00,0.0,1897.75,0.0,286.175,0.0,252.0,1000.0,0.0,-1897.75,-286.175,-252.0,1000.0,-1435.9250000000002,None,BE,2026-04-23
2026-02-18 19:00:00+00:00,0.0,1808.2,0.0,990.575,410.0,63.0,1000.0,0.0,-1808.2,-990.575,347.0,1000.0,-1451.775,None,BE,2026-04-23
2026-02-18 20:00:00+00:00,0.0,2283.625,0.0,1308.45,955.0,0.0,1000.0,0.0,-2283.625,-1308.45,955.0,1000.0,-1637.0749999999998,None,BE,2026-04-23
2026-02-18 21:00:00+00:00,0.0,2160.6000000000004,0.0,1194.0,830.0,0.0,1000.0,0.0,-2160.6000000000004,-1194.0,830.0,1000.0,-1524.6000000000004,None,BE,2026-04-23
2026-02-18 22:00:00+00:00,0.0,1895.775,0.0,1559.75,797.0,25.0,1000.0,0.0,-1895.775,-1559.75,772.0,1000.0,-1683.525,None,BE,2026-04-23
2026-02-18 23:00:00+00:00,0.0,1729.475,0.0,2059.05,1012.0,0.0,1000.0,0.0,-1729.475,-2059.05,1012.0,1000.0,-1776.525,None,BE,2026-04-23
2026-02-19 00:00:00+00:00,0.0,1592.975,0.0,2624.45,987.0,0.0,1000.0,0.0,-1592.975,-2624.45,987.0,1000.0,-2230.4249999999993,None,BE,2026-04-23
2026-02-19 01:00:00+00:00,0.0,1418.025,0.0,2703.875,987.0,0.0,1000.0,0.0,-1418.025,-2703.875,987.0,1000.0,-2134.8999999999996,None,BE,2026-04-23
2026-02-19 02:00:00+00:00,0.0,1435.6,0.0,2681.625,987.0,0.0,1000.0,0.0,-1435.6,-2681.625,987.0,1000.0,-2130.2250000000004,None,BE,2026-04-23
2026-02-19 03:00:00+00:00,0.0,1524.35,0.0,2792.4,987.0,0.0,1000.0,0.0,-1524.35,-2792.4,987.0,1000.0,-2329.75,None,BE,2026-04-23
2026-02-19 04:00:00+00:00,0.0,1801.2,0.0,2745.15,987.0,0.0,1000.0,0.0,-1801.2,-2745.15,987.0,1000.0,-2559.3500000000004,None,BE,2026-04-23
2026-02-19 05:00:00+00:00,0.0,1861.7749999999999,0.0,2562.7,545.0,0.0,1000.0,0.0,-1861.7749999999999,-2562.7,545.0,1000.0,-2879.4749999999995,None,BE,2026-04-23
2026-02-19 06:00:00+00:00,0.0,1791.225,0.0,2852.4,408.0,108.0,850.275,0.0,-1791.225,-2852.4,300.0,850.275,-3493.35,None,BE,2026-04-23
2026-02-19 07:00:00+00:00,0.0,1897.0,0.0,2356.55,3.0,345.0,1000.0,0.0,-1897.0,-2356.55,-342.0,1000.0,-3595.55,None,BE,2026-04-23
2026-02-19 08:00:00+00:00,0.0,1967.05,0.0,2872.75,101.0,276.0,989.4,0.0,-1967.05,-2872.75,-175.0,989.4,-4025.4,None,BE,2026-04-23
2026-02-19 09:00:00+00:00,0.0,2090.35,0.0,3283.95,718.0,0.0,1000.0,0.0,-2090.35,-3283.95,718.0,1000.0,-3656.2999999999993,None,BE,2026-04-23
2026-02-19 10:00:00+00:00,0.0,2374.425,0.0,3020.775,800.0,0.0,992.875,0.0,-2374.425,-3020.775,800.0,992.875,-3602.3250000000007,None,BE,2026-04-23
2026-02-19 11:00:00+00:00,0.0,2250.8,0.0,3103.975,800.0,0.0,1000.0,0.0,-2250.8,-3103.975,800.0,1000.0,-3554.7749999999996,None,BE,2026-04-23
2026-02-19 12:00:00+00:00,0.0,2520.925,0.0,3503.075,1032.0,0.0,1000.0,0.0,-2520.925,-3503.075,1032.0,1000.0,-3992.0,None,BE,2026-04-23
2026-02-19 13:00:00+00:00,0.0,2305.55,0.0,3689.2250000000004,858.0,0.0,942.225,0.0,-2305.55,-3689.2250000000004,858.0,942.225,-4194.55,None,BE,2026-04-23
2026-02-19 14:00:00+00:00,0.0,2658.8,0.0,3882.575,991.0,0.0,991.175,0.0,-2658.8,-3882.575,991.0,991.175,-4559.2,None,BE,2026-04-23
2026-02-19 15:00:00+00:00,0.0,2809.025,0.0,4255.6,987.0,0.0,918.9,0.0,-2809.025,-4255.6,987.0,918.9,-5158.725,None,BE,2026-04-23
2026-02-19 16:00:00+00:00,0.0,2796.15,0.0,4454.25,928.0,0.0,607.2750000000001,0.0,-2796.15,-4454.25,928.0,607.2750000000001,-5715.125,None,BE,2026-04-23
2026-02-19 17:00:00+00:00,0.0,2606.175,0.0,3728.325,763.0,0.0,496.55,480.075,-2606.175,-3728.325,763.0,16.475000000000023,-5555.025,None,BE,2026-04-23
2026-02-19 18:00:00+00:00,0.0,2100.225,0.0,3063.6,610.0,4.0,218.125,750.0,-2100.225,-3063.6,606.0,-531.875,-5089.7,None,BE,2026-04-23
2026-02-19 19:00:00+00:00,0.0,2905.8,0.0,4000.1,1012.0,0.0,1000.0,0.0,-2905.8,-4000.1,1012.0,1000.0,-4893.9,None,BE,2026-04-23
2026-02-19 20:00:00+00:00,0.0,2855.5,0.0,4125.65,987.0,0.0,1000.0,0.0,-2855.5,-4125.65,987.0,1000.0,-4994.15,None,BE,2026-04-23
2026-02-19 21:00:00+00:00,0.0,2840.55,0.0,4005.725,801.0,0.0,1000.0,0.0,-2840.55,-4005.725,801.0,1000.0,-5045.275,None,BE,2026-04-23
2026-02-19 22:00:00+00:00,0.0,2713.675,0.0,4458.4,987.0,0.0,726.0,0.0,-2713.675,-4458.4,987.0,726.0,-5459.075,None,BE,2026-04-23
2026-02-19 23:00:00+00:00,0.0,2540.9,0.0,4355.0,962.0,0.0,1000.0,0.0,-2540.9,-4355.0,962.0,1000.0,-4933.9,None,BE,2026-04-23
2026-02-20 00:00:00+00:00,0.0,2547.425,0.0,4468.475,910.0,0.0,1000.0,0.0,-2547.425,-4468.475,910.0,1000.0,-5105.900000000001,None,BE,2026-04-23
2026-02-20 01:00:00+00:00,0.0,2408.725,0.0,4414.95,1012.0,0.0,1000.0,0.0,-2408.725,-4414.95,1012.0,1000.0,-4811.674999999999,None,BE,2026-04-23
2026-02-20 02:00:00+00:00,0.0,2439.625,0.0,4538.2,1012.0,0.0,1000.0,0.0,-2439.625,-4538.2,1012.0,1000.0,-4965.825,None,BE,2026-04-23
2026-02-20 03:00:00+00:00,0.0,2386.8,0.0,4444.825,880.0,0.0,1000.0,0.0,-2386.8,-4444.825,880.0,1000.0,-4951.625,None,BE,2026-04-23
2026-02-20 04:00:00+00:00,0.0,2128.275,0.0,3619.675,564.0,85.0,1000.0,0.0,-2128.275,-3619.675,479.0,1000.0,-4268.950000000001,None,BE,2026-04-23
2026-02-20 05:00:00+00:00,0.0,2195.125,0.0,2689.175,0.0,957.0,981.525,0.0,-2195.125,-2689.175,-957.0,981.525,-4859.775000000001,None,BE,2026-04-23
2026-02-20 06:00:00+00:00,0.0,1531.55,0.0,2421.475,0.0,1012.0,475.25,434.775,-1531.55,-2421.475,-1012.0,40.47500000000002,-4924.549999999999,None,BE,2026-04-23
2026-02-20 07:00:00+00:00,0.0,1061.1,0.0,2052.575,0.0,890.0,0.0,994.625,-1061.1,-2052.575,-890.0,-994.625,-4998.299999999999,None,BE,2026-04-23
2026-02-20 08:00:00+00:00,0.0,1794.375,0.0,3260.675,194.0,171.0,483.075,499.975,-1794.375,-3260.675,23.0,-16.900000000000034,-5048.95,None,BE,2026-04-23
2026-02-20 09:00:00+00:00,0.0,2784.775,0.0,4311.525,831.0,0.0,862.6,0.0,-2784.775,-4311.525,831.0,862.6,-5402.699999999999,None,BE,2026-04-23
2026-02-20 10:00:00+00:00,0.0,2697.975,0.0,4422.9,982.0,0.0,922.825,0.0,-2697.975,-4422.9,982.0,922.825,-5216.05,None,BE,2026-04-23
2026-02-20 11:00:00+00:00,0.0,2027.1750000000002,0.0,4567.7,1032.0,0.0,1000.0,0.0,-2027.1750000000002,-4567.7,1032.0,1000.0,-4562.875,None,BE,2026-04-23
2026-02-20 12:00:00+00:00,0.0,1922.15,0.0,4356.1,1032.0,0.0,1000.0,0.0,-1922.15,-4356.1,1032.0,1000.0,-4246.25,None,BE,2026-04-23
2026-02-20 13:00:00+00:00,0.0,1582.225,0.0,4056.35,1032.0,0.0,1000.0,0.0,-1582.225,-4056.35,1032.0,1000.0,-3606.575,None,BE,2026-04-23
2026-02-20 14:00:00+00:00,0.0,1639.225,0.0,3562.125,1012.0,0.0,1000.0,0.0,-1639.225,-3562.125,1012.0,1000.0,-3189.3500000000004,None,BE,2026-04-23
2026-02-20 15:00:00+00:00,0.0,1443.3,0.0,3603.075,1012.0,0.0,1000.0,0.0,-1443.3,-3603.075,1012.0,1000.0,-3034.375,None,BE,2026-04-23
2026-02-20 16:00:00+00:00,0.0,1488.95,0.0,3668.25,1012.0,0.0,1000.0,0.0,-1488.95,-3668.25,1012.0,1000.0,-3145.2,None,BE,2026-04-23
2026-02-20 17:00:00+00:00,0.0,1129.375,0.0,3005.4,647.0,0.0,750.0,250.0,-1129.375,-3005.4,647.0,500.0,-2987.7749999999996,None,BE,2026-04-23
2026-02-20 18:00:00+00:00,0.0,656.4250000000001,0.0,1413.25,442.0,0.0,250.0,750.0,-656.4250000000001,-1413.25,442.0,-500.0,-2127.675,None,BE,2026-04-23
2026-02-20 19:00:00+00:00,0.0,686.6750000000001,0.0,2695.05,977.0,0.0,860.475,0.0,-686.6750000000001,-2695.05,977.0,860.475,-1544.2500000000005,None,BE,2026-04-23
2026-02-20 20:00:00+00:00,0.0,577.375,0.0,2430.65,979.0,0.0,961.9,0.0,-577.375,-2430.65,979.0,961.9,-1067.125,None,BE,2026-04-23
2026-02-20 21:00:00+00:00,0.0,405.925,0.0,2325.425,985.0,0.0,698.925,0.0,-405.925,-2325.425,985.0,698.925,-1047.4250000000004,None,BE,2026-04-23
2026-02-20 22:00:00+00:00,12.15,399.625,0.0,2255.7000000000003,1012.0,0.0,655.85,72.425,-387.475,-2255.7000000000003,1012.0,583.4250000000001,-1047.75,None,BE,2026-04-23
2026-02-20 23:00:00+00:00,0.0,575.05,0.0,2254.975,976.0,0.0,1000.0,0.0,-575.05,-2254.975,976.0,1000.0,-854.0249999999996,None,BE,2026-04-23
2026-02-21 00:00:00+00:00,0.0,441.725,0.0,2182.975,1012.0,36.0,1000.0,0.0,-441.725,-2182.975,976.0,1000.0,-648.6999999999998,None,BE,2026-04-23
2026-02-21 01:00:00+00:00,0.0,710.65,0.0,2377.275,1012.0,0.0,1000.0,0.0,-710.65,-2377.275,1012.0,1000.0,-1075.9250000000002,None,BE,2026-04-23
2026-02-21 02:00:00+00:00,0.0,809.5,0.0,2451.325,1012.0,0.0,1000.0,0.0,-809.5,-2451.325,1012.0,1000.0,-1248.8249999999998,None,BE,2026-04-23
2026-02-21 03:00:00+00:00,0.0,832.6,0.0,2470.35,1012.0,0.0,1000.0,0.0,-832.6,-2470.35,1012.0,1000.0,-1290.9499999999998,None,BE,2026-04-23
2026-02-21 04:00:00+00:00,0.0,907.1,0.0,2584.4,1012.0,0.0,1000.0,0.0,-907.1,-2584.4,1012.0,1000.0,-1479.5,None,BE,2026-04-23
2026-02-21 05:00:00+00:00,0.0,816.15,0.0,2525.325,1012.0,0.0,436.05,460.875,-816.15,-2525.325,1012.0,-24.82499999999999,-2354.2999999999997,None,BE,2026-04-23
2026-02-21 06:00:00+00:00,0.0,912.275,0.0,2906.95,1012.0,0.0,579.775,0.0,-912.275,-2906.95,1012.0,579.775,-2227.45,None,BE,2026-04-23
2026-02-21 07:00:00+00:00,0.0,924.15,0.0,2938.525,1012.0,0.0,318.95,0.0,-924.15,-2938.525,1012.0,318.95,-2531.7250000000004,None,BE,2026-04-23
2026-02-21 08:00:00+00:00,0.0,1256.275,0.0,3310.45,1012.0,0.0,891.875,0.0,-1256.275,-3310.45,1012.0,891.875,-2662.8500000000004,None,BE,2026-04-23
2026-02-21 09:00:00+00:00,0.0,1236.125,0.0,3070.65,1032.0,0.0,989.725,0.0,-1236.125,-3070.65,1032.0,989.725,-2285.0499999999997,None,BE,2026-04-23
2026-02-21 10:00:00+00:00,0.0,1226.525,0.0,2931.875,1032.0,0.0,1000.0,0.0,-1226.525,-2931.875,1032.0,1000.0,-2126.3999999999996,None,BE,2026-04-23
2026-02-21 11:00:00+00:00,0.0,1145.4,0.0,2847.025,1032.0,0.0,1000.0,0.0,-1145.4,-2847.025,1032.0,1000.0,-1960.4250000000002,None,BE,2026-04-23
2026-02-21 12:00:00+00:00,0.0,966.675,0.0,2803.65,1032.0,0.0,992.65,0.0,-966.675,-2803.65,1032.0,992.65,-1745.6749999999997,None,BE,2026-04-23
2026-02-21 13:00:00+00:00,0.0,934.4,0.0,2773.175,1032.0,0.0,984.925,0.0,-934.4,-2773.175,1032.0,984.925,-1690.6500000000003,None,BE,2026-04-23
2026-02-21 14:00:00+00:00,0.0,931.575,0.0,2800.6,1012.0,0.0,1000.0,0.0,-931.575,-2800.6,1012.0,1000.0,-1720.1750000000002,None,BE,2026-04-23
2026-02-21 15:00:00+00:00,0.0,1131.225,0.0,3078.05,1012.0,0.0,988.025,0.0,-1131.225,-3078.05,1012.0,988.025,-2209.2499999999995,None,BE,2026-04-23
2026-02-21 16:00:00+00:00,0.0,921.15,0.0,3194.45,1012.0,0.0,1000.0,0.0,-921.15,-3194.45,1012.0,1000.0,-2103.5999999999995,None,BE,2026-04-23
2026-02-21 17:00:00+00:00,0.0,729.35,0.0,3287.325,1012.0,0.0,1000.0,0.0,-729.35,-3287.325,1012.0,1000.0,-2004.6749999999997,None,BE,2026-04-23
2026-02-21 18:00:00+00:00,0.0,810.5,0.0,2778.6,1011.0,0.0,1000.0,0.0,-810.5,-2778.6,1011.0,1000.0,-1578.1,None,BE,2026-04-23
2026-02-21 19:00:00+00:00,0.0,669.8,0.0,2550.2,1012.0,0.0,1000.0,0.0,-669.8,-2550.2,1012.0,1000.0,-1208.0,None,BE,2026-04-23
2026-02-21 20:00:00+00:00,0.0,810.275,0.0,2670.35,1012.0,0.0,1000.0,0.0,-810.275,-2670.35,1012.0,1000.0,-1468.625,None,BE,2026-04-23
2026-02-21 21:00:00+00:00,0.0,756.65,0.0,2588.8,1012.0,0.0,1000.0,0.0,-756.65,-2588.8,1012.0,1000.0,-1333.4500000000003,None,BE,2026-04-23
2026-02-21 22:00:00+00:00,0.0,525.125,0.0,2316.125,871.0,0.0,1000.0,0.0,-525.125,-2316.125,871.0,1000.0,-970.25,None,BE,2026-04-23
2026-02-21 23:00:00+00:00,0.0,162.4,0.0,1969.375,982.0,0.0,1000.0,0.0,-162.4,-1969.375,982.0,1000.0,-149.7750000000001,None,BE,2026-04-23
2026-02-22 00:00:00+00:00,0.0,112.275,0.0,1692.575,982.0,0.0,1000.0,0.0,-112.275,-1692.575,982.0,1000.0,177.14999999999986,None,BE,2026-04-23
2026-02-22 01:00:00+00:00,9.35,7.125,0.0,1353.85,982.0,0.0,818.05,0.0,2.2249999999999996,-1353.85,982.0,818.05,448.42499999999995,None,BE,2026-04-23
2026-02-22 02:00:00+00:00,0.0,117.22500000000001,0.0,1282.85,1012.0,0.0,883.2249999999999,0.0,-117.22500000000001,-1282.85,1012.0,883.2249999999999,495.1500000000001,None,BE,2026-04-23
2026-02-22 03:00:00+00:00,0.0,128.25,0.0,891.875,866.0,0.0,909.475,0.0,-128.25,-891.875,866.0,909.475,755.35,None,BE,2026-04-23
2026-02-22 04:00:00+00:00,5.75,5.375,0.0,636.625,514.0,125.0,858.35,0.0,0.375,-636.625,389.0,858.35,611.1,None,BE,2026-04-23
2026-02-22 05:00:00+00:00,0.0,101.875,0.0,1010.1,91.0,184.0,830.6500000000001,0.0,-101.875,-1010.1,-93.0,830.6500000000001,-374.3249999999998,None,BE,2026-04-23
2026-02-22 06:00:00+00:00,0.0,250.675,0.0,1266.275,196.0,258.0,834.45,0.0,-250.675,-1266.275,-62.0,834.45,-744.5,None,BE,2026-04-23
2026-02-22 07:00:00+00:00,14.75,0.0,0.0,1469.875,179.0,105.0,1000.0,0.0,14.75,-1469.875,74.0,1000.0,-381.125,None,BE,2026-04-23
2026-02-22 08:00:00+00:00,0.0,184.525,0.0,2008.075,956.0,0.0,1000.0,0.0,-184.525,-2008.075,956.0,1000.0,-236.5999999999999,None,BE,2026-04-23
2026-02-22 09:00:00+00:00,0.0,224.025,0.0,2194.925,1032.0,0.0,1000.0,0.0,-224.025,-2194.925,1032.0,1000.0,-386.9500000000003,None,BE,2026-04-23
2026-02-22 10:00:00+00:00,0.0,92.85,0.0,2226.35,836.0,0.0,1000.0,0.0,-92.85,-2226.35,836.0,1000.0,-483.1999999999998,None,BE,2026-04-23
2026-02-22 11:00:00+00:00,0.0,111.3,0.0,2246.725,815.0,0.0,1000.0,0.0,-111.3,-2246.725,815.0,1000.0,-543.0250000000001,None,BE,2026-04-23
2026-02-22 12:00:00+00:00,0.0,402.9,0.0,2514.625,857.0,82.0,1000.0,0.0,-402.9,-2514.625,775.0,1000.0,-1142.525,None,BE,2026-04-23
2026-02-22 13:00:00+00:00,0.0,395.92499999999995,0.0,2554.675,846.0,144.0,1000.0,0.0,-395.92499999999995,-2554.675,702.0,1000.0,-1248.6000000000004,None,BE,2026-04-23
2026-02-22 14:00:00+00:00,0.0,482.85,0.0,2499.075,908.0,60.0,1000.0,0.0,-482.85,-2499.075,848.0,1000.0,-1133.9249999999997,None,BE,2026-04-23
2026-02-22 15:00:00+00:00,0.0,495.55,0.0,2459.3,1012.0,0.0,1000.0,0.0,-495.55,-2459.3,1012.0,1000.0,-942.8500000000004,None,BE,2026-04-23
2026-02-22 16:00:00+00:00,0.0,717.9,0.0,2885.125,1012.0,0.0,1000.0,0.0,-717.9,-2885.125,1012.0,1000.0,-1591.025,None,BE,2026-04-23
2026-02-22 17:00:00+00:00,0.0,529.675,0.0,2863.95,1012.0,0.0,1000.0,0.0,-529.675,-2863.95,1012.0,1000.0,-1381.625,None,BE,2026-04-23
2026-02-22 18:00:00+00:00,0.0,374.525,0.0,2900.05,1012.0,0.0,1000.0,0.0,-374.525,-2900.05,1012.0,1000.0,-1262.5750000000003,None,BE,2026-04-23
2026-02-22 19:00:00+00:00,0.0,191.175,0.0,2877.7749999999996,1012.0,0.0,1000.0,0.0,-191.175,-2877.7749999999996,1012.0,1000.0,-1056.9499999999998,None,BE,2026-04-23
2026-02-22 20:00:00+00:00,0.0,334.1,0.0,3022.85,1012.0,0.0,1000.0,0.0,-334.1,-3022.85,1012.0,1000.0,-1344.9499999999998,None,BE,2026-04-23
2026-02-22 21:00:00+00:00,0.0,425.675,0.0,3000.05,1012.0,0.0,1000.0,0.0,-425.675,-3000.05,1012.0,1000.0,-1413.7250000000004,None,BE,2026-04-23
2026-02-22 22:00:00+00:00,0.0,582.625,0.0,2565.425,1012.0,0.0,1000.0,0.0,-582.625,-2565.425,1012.0,1000.0,-1136.0500000000002,None,BE,2026-04-23
2026-02-22 23:00:00+00:00,0.0,73.025,0.0,1475.55,683.0,247.0,1000.0,0.0,-73.025,-1475.55,436.0,1000.0,-112.57500000000005,None,BE,2026-04-23
2026-02-23 00:00:00+00:00,0.0,193.8,0.0,1688.075,625.0,122.0,1000.0,0.0,-193.8,-1688.075,503.0,1000.0,-378.875,None,BE,2026-04-23
2026-02-23 01:00:00+00:00,0.0,223.275,0.0,1452.675,568.0,76.0,1000.0,0.0,-223.275,-1452.675,492.0,1000.0,-183.95000000000005,None,BE,2026-04-23
2026-02-23 02:00:00+00:00,0.0,213.575,0.0,1188.5,403.0,236.0,1000.0,0.0,-213.575,-1188.5,167.0,1000.0,-235.07500000000005,None,BE,2026-04-23
2026-02-23 03:00:00+00:00,0.0,90.525,0.0,911.575,210.0,486.0,1000.0,0.0,-90.525,-911.575,-276.0,1000.0,-278.0999999999999,None,BE,2026-04-23
2026-02-23 04:00:00+00:00,356.775,0.0,0.0,249.725,91.0,1081.0,1000.0,0.0,356.775,-249.725,-990.0,1000.0,117.04999999999995,None,BE,2026-04-23
2026-02-23 05:00:00+00:00,1.75,33.35,0.0,1144.2749999999999,92.0,1103.0,1000.0,0.0,-31.6,-1144.2749999999999,-1011.0,1000.0,-1186.875,None,BE,2026-04-23
2026-02-23 06:00:00+00:00,91.3,0.0,0.0,1938.7,160.0,514.0,1000.0,0.0,91.3,-1938.7,-354.0,1000.0,-1201.4,None,BE,2026-04-23
2026-02-23 07:00:00+00:00,0.0,54.85,0.0,2900.025,679.0,179.0,1000.0,0.0,-54.85,-2900.025,500.0,1000.0,-1454.875,None,BE,2026-04-23
2026-02-23 08:00:00+00:00,0.0,558.975,0.0,3190.05,1012.0,0.0,1000.0,0.0,-558.975,-3190.05,1012.0,1000.0,-1737.025,None,BE,2026-04-23
2026-02-23 09:00:00+00:00,0.0,493.70000000000005,0.0,2813.225,1032.0,0.0,1000.0,0.0,-493.70000000000005,-2813.225,1032.0,1000.0,-1274.9250000000002,None,BE,2026-04-23
