,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-04-12 08:00:00+00:00,987.3867258161771,42.386984236368335,16.75764493065725,17.41480747695753,288.33006718924975,0.0,176.77672495477648,0.0,254.97906796451028,0.0,0.0,123.2179774313033,IT_CNOR,2026-04-23
2026-04-12 09:00:00+00:00,1242.6259264861594,36.000605052185755,9.832098018454092,14.672515504462261,267.58432914838903,0.0,83.64846468007865,0.0,234.15519588564513,0.0,0.0,111.48086522462562,IT_CNOR,2026-04-23
2026-04-12 10:00:00+00:00,1373.2814526588845,30.35019455252918,10.376134889753567,14.526588845654993,219.58495460440986,0.0,22.568093385214006,0.0,235.01945525291828,0.0,0.0,94.29312581063553,IT_CNOR,2026-04-23
2026-04-12 11:00:00+00:00,1383.7882547559968,32.12020953956438,14.612627515853323,15.439757375241246,212.1588089330025,0.0,0.0,0.0,241.93548387096774,0.0,0.0,99.94485800937414,IT_CNOR,2026-04-23
2026-04-12 12:00:00+00:00,1315.5899302396117,56.414922656960876,34.42523506217774,16.985138004246284,254.01880497421897,0.0,0.0,0.0,212.46587807097362,0.0,0.0,110.10009099181075,IT_CNOR,2026-04-23
2026-04-12 13:00:00+00:00,1092.6913155631985,132.93207222699917,45.91573516766982,19.260533104041272,292.00343938091146,0.0,0.0,0.0,291.6595012897679,0.0,0.0,125.53740326741186,IT_CNOR,2026-04-23
2026-04-12 14:00:00+00:00,814.9101881525896,179.26038974465007,15.08725317895172,22.233846790034114,350.1830869430373,0.0,38.71071539336297,0.0,353.5578672593818,0.0,0.0,146.30665253799236,IT_CNOR,2026-04-23
2026-04-12 15:00:00+00:00,251.8366653851083,125.31109829552736,9.605344098423682,12.365500448545431,198.28963219274638,0.0,26.0558759451493,0.0,155.89363065487635,0.0,0.0,82.14225297962322,IT_CNOR,2026-04-23
2026-04-12 16:00:00+00:00,71.60426547488751,23.09265930925453,27.85871184482549,74.55467894928857,510.8754408366776,0.0,52.880487656573024,0.0,785.9447586039158,4.9930074182171955,2.553242429770157,311.89274747659005,IT_CNOR,2026-04-23
2026-04-12 17:00:00+00:00,5.977586986297686,58.80410009787494,15.898210644920816,50.631422871673216,346.59374864975007,0.0,175.97194648250743,0.0,506.0230753608992,2.4197613945222662,1.1959740225799709,177.23417348897442,IT_CNOR,2026-04-23
2026-04-12 18:00:00+00:00,0.012912276683463123,14.99834984301488,17.422963383483623,57.56203402418886,361.43699721050336,0.0,290.3896016671403,0.0,502.96840795704026,2.8681898066783833,1.3689087713692283,181.72163505989764,IT_CNOR,2026-04-23
2026-04-12 19:00:00+00:00,0.0,94.34223731629784,13.345840181966368,36.284702306204395,334.683674827887,0.0,158.8681675062776,0.0,549.7464240408249,1.3887962226385075,0.6628345608047422,156.1773230370987,IT_CNOR,2026-04-23
2026-04-12 20:00:00+00:00,0.0,193.37122140606888,13.533180657951085,16.632527306201048,278.25737255089064,0.0,75.50720313769192,0.0,511.9926145883413,0.053718261498147644,0.02222824613716454,111.37993384521985,IT_CNOR,2026-04-23
2026-04-12 21:00:00+00:00,0.0,294.43917873716777,22.24180846575728,19.77049641400647,320.74099985937283,0.0,69.72630431725496,0.0,395.7629728589509,0.0,0.0,132.56823934748982,IT_CNOR,2026-04-23
2026-04-12 22:00:00+00:00,0.0,238.94089065013776,8.340450981053046,16.847690576813733,253.420214957619,0.0,0.0,0.0,188.69391086863743,0.20662015734006234,0.09499777348968383,85.20522403490932,IT_CNOR,2026-04-23
2026-04-12 23:00:00+00:00,0.0,167.9375334355945,10.557616977041949,18.605154342507255,252.89587477656784,0.0,0.0,0.0,185.63497521645982,0.7138014527845036,0.3082324455205811,97.84681135352356,IT_CNOR,2026-04-23
2026-04-13 00:00:00+00:00,0.0,55.46071794897226,13.273727601856827,21.076247530979266,220.00529713187973,0.0,0.0,0.0,303.4827739959231,1.7965159522411431,0.7961832061068702,97.85853663204081,IT_CNOR,2026-04-23
2026-04-13 01:00:00+00:00,0.0,30.695237163465556,15.981890445091498,21.45537416480269,228.71143359274225,0.0,0.0,0.0,334.04703185995305,2.465972778222578,1.0088070456365092,106.38425295008588,IT_CNOR,2026-04-23
2026-04-13 02:00:00+00:00,0.0,76.74121440959601,15.20126806165565,20.891925272330642,234.4490833618004,0.0,0.0,0.0,297.8833591805053,2.115313185885531,1.1057318926219821,106.86210463560442,IT_CNOR,2026-04-23
2026-04-13 03:00:00+00:00,0.0,409.4320754716981,10.324528301886792,18.067924528301887,286.5056603773585,0.0,0.0,0.0,199.3924528301887,0.0,0.0,102.27735849056604,IT_CNOR,2026-04-23
2026-04-13 04:00:00+00:00,1.5642403792421056,139.42187767824964,15.232055475177372,38.61781298119027,289.0373587679062,0.0,0.0,0.0,702.5560667680634,1.9033725342320473,0.9516862671160237,153.21552914882312,IT_CNOR,2026-04-23
2026-04-13 05:00:00+00:00,103.34255013090859,296.42341132751864,9.463820555568722,18.667675384713874,256.3696428954263,0.0,106.00596485414235,0.0,577.3764988076186,0.41230116648992576,0.18740962113178444,126.50072525648119,IT_CNOR,2026-04-23
2026-04-13 06:00:00+00:00,441.44446128201247,312.04530989543866,10.113956660100015,16.658281557811787,287.50409152901955,0.0,110.21238066373694,0.0,650.1191847249584,0.0,0.0,134.90233368692228,IT_CNOR,2026-04-23
2026-04-13 07:00:00+00:00,867.2273130156133,270.20014317856413,10.09504329447058,17.666325765323514,304.2709142974023,0.0,87.06974841480874,0.0,651.1302924933524,0.0,0.0,105.84021954046499,IT_CNOR,2026-04-23
2026-04-13 08:00:00+00:00,972.4088858656738,187.13751253043105,9.180330803379636,15.818416153515683,273.57385794071314,0.0,31.91930402405843,0.0,415.23342402978665,0.0,0.0,67.22826865244164,IT_CNOR,2026-04-23
2026-04-13 09:00:00+00:00,1341.330754352031,230.62282398452612,13.369439071566731,23.39651837524178,371.21083172147,0.0,0.0,0.0,627.9458413926499,0.0,0.0,92.1237911025145,IT_CNOR,2026-04-23
2026-04-13 10:00:00+00:00,1188.860046728972,218.12418224299066,11.840498442367602,20.720872274143304,317.2883566978193,0.0,0.0,0.0,539.6677180685358,0.0,0.0,78.99832554517134,IT_CNOR,2026-04-23
2026-04-13 11:00:00+00:00,1308.6693671660043,239.19787526750227,13.64020941608071,22.140629776826657,347.13344542953223,0.0,0.0,0.0,571.5050061143381,0.0,0.0,84.21346682971568,IT_CNOR,2026-04-23
