,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-03-21 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-21 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 04:00:00+00:00,0.006989791743382023,16.502898306124955,0.0,19.816059592488035,28.077993433165584,146.01674951925045,71.33082474121355,0.0,0.0,58.15506730493843,0.0,0.0,1.7684173110756516,ES,2026-04-23
2026-03-22 05:00:00+00:00,0.0,31.368407631280693,0.0,37.00927465054779,62.64604268983755,267.0269739327541,175.24293539856444,0.0,0.0,110.08119569323762,0.0,0.0,3.125170003777862,ES,2026-04-23
2026-03-22 06:00:00+00:00,0.8481601903251388,24.721941911181602,0.019276367961934972,27.526653449643142,35.85404440919905,200.7440959555908,116.94972442505947,0.0,0.0,77.15366276764472,0.0,0.0,2.332440523394131,ES,2026-04-23
2026-03-22 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 10:00:00+00:00,100.2583418117751,13.124587347401064,1.3093679576046677,4.766812983085425,5.911808978601199,34.74070015743447,0.0,372.27828956441294,0.0,14.326730116788111,0.3660419098628296,4.042319173034135,0.0,ES,2026-04-23
2026-03-22 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 12:00:00+00:00,338.3432148267217,44.47402847805867,3.6135923439535844,15.81485054030511,16.329564334887035,122.11173436143388,0.0,1207.5803277445505,0.0,46.57052883265957,1.231608890566997,13.180549646863216,0.0,ES,2026-04-23
2026-03-22 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-22 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 05:00:00+00:00,0.013437017711472037,119.1729100830455,0.0,37.69083468067906,53.00903487175719,274.7198271110458,122.66653468802822,0.0,0.0,119.95225711031085,0.0,0.0,4.125164437421915,ES,2026-04-23
2026-03-23 06:00:00+00:00,3.9381492168178065,215.30632728771636,0.29171475680131903,58.530482275350366,106.95513190436934,438.11389117889536,340.9312036273701,0.0,0.0,169.02786479802145,0.0,0.0,6.480234954657872,ES,2026-04-23
2026-03-23 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-23 18:00:00+00:00,11.049660363502845,73.75619607123186,0.5507618872774004,31.0377271892785,111.42601431980904,213.04158252248942,299.8439507986047,0.0,0.0,130.56498990269873,0.0,0.0,3.729116945107398,ES,2026-04-23
2026-03-23 19:00:00+00:00,0.010218500741571195,101.43905686157726,0.6233285452358428,27.845414520781503,128.54873932896564,219.68754744303914,265.8036412897499,0.0,0.0,127.69038526667363,0.0,0.0,3.3516682432353515,ES,2026-04-23
2026-03-23 20:00:00+00:00,0.00731186920144799,92.91192194279961,0.16817299163330374,20.809579747320978,77.86409512621965,146.31050272097426,184.04705966964735,0.0,0.0,85.49768657253135,0.0,0.0,2.3836693596720444,ES,2026-04-23
2026-03-23 21:00:00+00:00,0.009824965716897758,151.38307176596066,0.029474897150693274,27.873427738838938,80.56471887856162,191.47875685662044,207.65065042663412,0.0,0.0,111.58213564680784,0.0,0.0,3.2029388237086693,ES,2026-04-23
2026-03-23 22:00:00+00:00,0.004723868886757911,80.70729993025891,0.028343213320547463,13.618914000523057,27.1386267544242,94.7608098683637,62.926657440502126,0.0,0.0,44.418539142184635,0.0,0.0,1.5210857815360475,ES,2026-04-23
2026-03-23 23:00:00+00:00,0.01741037483454899,309.1386155622518,0.4526697456982738,50.03741727449379,130.59522163395198,314.23985538877474,280.759704581937,0.0,0.0,145.48109211749136,0.0,0.0,5.728013320566618,ES,2026-04-23
2026-03-24 00:00:00+00:00,0.016886482989000407,304.81790443444635,0.5065944896700122,48.32911431451916,94.56430473840229,299.38045691198823,231.36170343229458,0.0,0.0,137.55729042839732,0.0,0.0,5.690744767293138,ES,2026-04-23
2026-03-24 01:00:00+00:00,0.024845241165849883,446.3447575444932,2.5093693577508382,70.11327057002838,138.7606719112716,468.2831054939386,398.8158111942223,0.0,0.0,201.0725367552231,0.0,0.0,7.925631931906113,ES,2026-04-23
2026-03-24 02:00:00+00:00,0.03082576498532905,548.1745787341064,3.9456979181221183,86.31214195892133,173.3332765125052,552.3360570071258,569.3210535140421,0.0,0.0,263.22120720972475,0.0,0.0,9.525161380466674,ES,2026-04-23
2026-03-24 03:00:00+00:00,0.029861988740808827,542.024957634421,3.344542738970588,84.50942813648896,164.9277638154871,526.3474135454962,525.3619679170497,0.0,0.0,223.18850384880514,0.0,0.0,9.615560374540443,ES,2026-04-23
2026-03-24 04:00:00+00:00,0.035510228151332084,735.4168250140874,4.154696693705854,102.02088547877709,183.97849205205154,713.8976267543803,681.4412782240628,0.0,0.0,276.97977958039024,0.0,0.0,11.824905974393584,ES,2026-04-23
2026-03-24 05:00:00+00:00,0.03697234723408596,747.0632482119407,4.510626362558487,105.5560513533154,294.44777337226054,695.4128791259228,744.6230732944912,0.0,0.0,296.18547369226263,0.0,0.0,12.163902240014279,ES,2026-04-23
2026-03-24 06:00:00+00:00,9.294305455697591,631.4473379559108,4.0640499140883,99.76359049975018,308.83245390624046,667.1049585064768,879.0716661995344,0.0,0.0,289.0069582383836,0.0,0.0,11.414679323917571,ES,2026-04-23
2026-03-24 07:00:00+00:00,102.8435160688426,269.31573569956555,1.1020159156733875,48.454792107608334,74.81840362871783,340.84504567227356,243.29120599866326,0.0,0.0,131.30943487523672,0.0,0.0,5.594850033418736,ES,2026-04-23
2026-03-24 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-24 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-24 10:00:00+00:00,227.7975426706853,43.76587431671017,3.2503023427643756,5.899459644602073,16.99038346319026,50.487376330583096,0.0,557.0044361902595,0.0,18.350241946490478,0.4865498398744147,5.242833254840582,0.0,ES,2026-04-23
2026-03-24 11:00:00+00:00,633.155329403655,140.78903247363576,2.905160909196727,15.823667950647495,39.14790482741487,132.7902159862339,0.0,1445.2819894015715,0.0,47.964301934138874,1.3150032674231904,14.152393846082466,0.0,ES,2026-04-23
2026-03-24 12:00:00+00:00,170.04605024635666,36.50689746564581,1.0797221240712838,5.398517186458523,13.074516778733265,44.012380194262704,0.0,493.53887130689134,0.0,16.26805626414187,0.4456796929577728,4.804308740480791,0.0,ES,2026-04-23
2026-03-24 13:00:00+00:00,157.73327625801107,39.69081509511502,1.0770895992252036,5.311977052361611,15.004207081008136,43.45443141675125,0.0,490.7503279658162,0.0,16.128463975220505,0.4449674827229325,4.779444073768015,0.0,ES,2026-04-23
2026-03-24 14:00:00+00:00,455.8545185535764,172.49598872184208,15.381171154978812,14.470443915539276,32.3838552406054,115.57183212802565,0.0,1288.1672227508625,0.0,44.302195086314505,1.1643990082867315,12.583373439968666,0.0,ES,2026-04-23
2026-03-24 15:00:00+00:00,60.238287732335976,36.91128578920664,3.521548459180104,2.6630056636122177,7.667150140640164,22.30340033589839,0.0,229.44722382989565,0.0,7.783874738435326,0.20726635686727068,2.2319569539282,0.0,ES,2026-04-23
2026-03-24 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-24 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-24 18:00:00+00:00,13.482230948843279,181.48350848630716,24.26794595885977,33.75394351018985,126.5208025773247,278.1403660792463,271.22371358428506,770.4083676550329,0.0,174.6110028981996,0.6208047110823283,6.799446652552962,2.9878669380758516,ES,2026-04-23
2026-03-24 19:00:00+00:00,0.0030407845224067805,588.8117701032305,76.63362783125281,32.21496121370646,198.83020651163267,358.4089700893462,224.87755543245072,2329.4346413039207,0.0,123.02321895050406,1.8642225083425723,20.61020402512956,1.012581245961458,ES,2026-04-23
2026-03-24 20:00:00+00:00,0.006145072880564364,712.3075951004474,85.61193395097196,42.473556957883964,210.02971504773575,406.366952219804,192.66833894284753,2409.8314735236427,0.0,161.24542583459987,1.9160557377866114,21.50264341505202,2.040164196347369,ES,2026-04-23
2026-03-24 21:00:00+00:00,0.004973241091241353,699.4375912245473,89.01422428303303,37.88066330639762,156.5730925005279,343.2769690980168,117.12480093982508,2245.2187071518406,0.0,134.12108139783822,1.7755958525276578,19.906131444244306,1.6411695601096463,ES,2026-04-23
2026-03-24 22:00:00+00:00,0.0,738.2329149108792,95.72124227321,24.23801835820676,104.31220988018069,228.48024330972214,0.0,2358.317817462761,0.0,71.11192805450119,1.8733563870785326,21.16226936346088,0.0,ES,2026-04-23
2026-03-24 23:00:00+00:00,0.0,649.1218660953866,81.3295180605063,20.496054203883492,68.92379011733753,171.82840915586632,0.0,1888.3040286436578,0.0,60.48900367188674,1.5947272331119666,17.912602818362984,0.0,ES,2026-04-23
2026-03-25 00:00:00+00:00,0.0,655.5253473297109,73.34109440435955,20.57154814747391,63.63257371154719,165.6537039582933,0.0,1849.8847621355733,0.0,61.168765358039366,1.6031760401293353,17.819028914872632,0.0,ES,2026-04-23
2026-03-25 01:00:00+00:00,0.006125830756654939,543.9396497600817,78.35643578579315,40.127382711873366,109.59871487951035,306.6505667105148,101.29061156128942,1984.6539048035413,0.0,117.36049073633419,1.7053219744843084,18.989767773098514,2.0460274727227494,ES,2026-04-23
2026-03-25 02:00:00+00:00,0.003374262786425602,519.8900423746554,78.73480000514036,31.896996868899258,85.9064555331963,252.8380067756059,45.326472010055106,2005.7987703375277,0.0,92.31546299655005,1.7095523848805332,18.98343104511456,1.0966354055883205,ES,2026-04-23
2026-03-25 03:00:00+00:00,0.0,509.9678587719211,78.16848741611345,21.859769149888077,71.2420780006713,182.01443207883767,0.0,2012.561991773367,0.0,63.42706979991991,1.7131371874408603,19.045175821840616,0.0,ES,2026-04-23
2026-03-25 04:00:00+00:00,9.629186129706891,460.89173547037683,69.65672106786961,19.465267190852693,62.540302098273564,164.06459264700305,0.0,1814.2123525251754,0.0,56.831045516204625,1.530468785162857,16.928328569374568,0.0,ES,2026-04-23
2026-03-25 05:00:00+00:00,12.436355100998291,656.1623356089907,71.25054288715359,29.854875921068412,80.93159851823107,236.41980824043398,47.343510909606124,1869.0646520195287,0.0,86.24925840875602,1.5376676168741368,17.04613463801057,1.0532601303485407,ES,2026-04-23
2026-03-25 06:00:00+00:00,53.096421881292585,605.974938420773,72.01186551697513,26.38826313502799,80.87003868514039,213.28880919675942,44.004895921835185,1745.2936181936468,0.0,76.45624918485358,1.400175141903594,15.56679831992338,0.872926401869159,ES,2026-04-23
2026-03-25 07:00:00+00:00,83.63416888269711,268.3606659078314,31.965086441293444,8.041833627463708,30.57385818801251,65.60653558536583,0.0,769.3229494790302,0.0,23.51765270253358,0.6225089568799024,6.9047402288925595,0.0,ES,2026-04-23
2026-03-25 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 15:00:00+00:00,45.62938167148655,84.06681447860956,9.797832655289856,2.724896941438787,8.530133379313144,21.588074680489495,0.0,240.8846719022174,0.0,8.068807712026668,0.21073119904380969,2.273655380084663,0.0,ES,2026-04-23
2026-03-25 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 19:00:00+00:00,0.002915104095286744,35.2523538243026,0.728776023821686,8.49752843776086,23.05555828962286,57.14187047581076,84.88491615065472,0.0,0.0,23.484078591630013,0.0,0.0,0.9270031023011847,ES,2026-04-23
2026-03-25 20:00:00+00:00,0.0028621115995603958,44.5888366095514,0.7155278998900988,8.400297544709762,20.13495510290738,55.00692283195124,75.39946797881906,0.0,0.0,24.004529985513038,0.0,0.0,0.9215999350584474,ES,2026-04-23
2026-03-25 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-25 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 00:00:00+00:00,6.277491081633355e-05,1.9119982336438874,0.015693727704083386,0.18876415682471498,0.04683008346898483,0.8589491046998918,0.060828888581027224,0.0,0.0,0.5208434350431194,0.0,0.0,0.021029595123471738,ES,2026-04-23
2026-03-26 01:00:00+00:00,0.006374939684290344,194.88190614875583,1.5937349210725857,19.373441700558352,7.063433170193701,73.8728010615565,18.869821465499413,0.0,0.0,52.159756496863594,0.0,0.0,2.103730095815813,ES,2026-04-23
2026-03-26 02:00:00+00:00,0.00651062697305631,193.9060031385361,1.6276567432640774,19.40817900668086,7.207264059173335,56.57734839585933,19.193328316570007,0.0,0.0,54.67624531972689,0.0,0.0,2.122464393216357,ES,2026-04-23
2026-03-26 03:00:00+00:00,0.008831646303814994,274.3550924280128,2.2079115759537484,26.671571837521284,9.758969165715568,71.12124768462213,15.481875970587682,0.0,0.0,69.51388805732782,0.0,0.0,2.9056116339551328,ES,2026-04-23
2026-03-26 04:00:00+00:00,0.01579043446513326,504.6780759401241,3.9476086162833144,47.529207740051106,17.43263964950712,161.36244979919678,35.4179445052939,0.0,0.0,132.90808689302662,0.0,0.0,4.958196422051843,ES,2026-04-23
2026-03-26 05:00:00+00:00,0.024291842373127818,829.5907088846881,6.072960593281954,71.34514104987639,53.393469536134944,276.7569601570452,230.57816780572924,0.0,0.0,195.42787189181328,0.0,0.0,7.360428239057729,ES,2026-04-23
2026-03-26 06:00:00+00:00,8.143359483380502,834.7779299150991,5.970204899839077,68.41854815215582,66.91405651739638,304.55209235059095,234.93950321846734,0.0,0.0,190.61670204206206,0.0,0.0,7.092603421008823,ES,2026-04-23
2026-03-26 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-26 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 00:00:00+00:00,0.01095889315419066,386.5092026551503,2.0054774472168906,33.01914507357645,8.580813339731288,93.34785188739603,75.99992402431222,0.0,0.0,82.19169865642993,0.0,0.0,3.4849280230326296,ES,2026-04-23
2026-03-27 01:00:00+00:00,0.012441220942791155,458.32213831148334,1.791535815761926,37.43563381685858,11.632541581509729,74.72197298240367,72.47011199175846,0.0,0.0,88.40731601947394,0.0,0.0,3.956308259807587,ES,2026-04-23
2026-03-27 02:00:00+00:00,0.01629342092166816,583.8910321489002,1.3686473574201257,48.391460137354436,17.678361700009955,97.40207026973226,101.37766497461931,0.0,0.0,126.89316213795162,0.0,0.0,5.181307853090476,ES,2026-04-23
2026-03-27 03:00:00+00:00,0.015417713675949192,563.3786754328594,0.5858731196860694,45.975622181680485,11.702044680045438,122.94084885201885,33.87271694606037,0.0,0.0,112.4876389797253,0.0,0.0,4.841162094248046,ES,2026-04-23
2026-03-27 04:00:00+00:00,0.015842993169116127,569.3971744980336,0.633719726764645,47.51313651417926,11.026723245704824,138.35685934589114,24.128878596563858,0.0,0.0,122.22869229973092,0.0,0.0,5.14897277996274,ES,2026-04-23
2026-03-27 05:00:00+00:00,0.02393043849354529,836.8474341192787,0.5743305238450869,70.16404566307479,39.00661474447882,320.71573669049394,107.73483409794088,0.0,0.0,187.18388989651123,0.0,0.0,7.849183825882854,ES,2026-04-23
2026-03-27 06:00:00+00:00,8.831198104595053,763.4130330826414,0.22586184410729032,65.7257966352215,47.453573446941704,375.06617832456635,128.80900969438767,0.0,0.0,161.94294222492718,0.0,0.0,7.182406642611833,ES,2026-04-23
2026-03-27 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-03-27 18:00:00+00:00,4.854604965821139,61.72612917349302,0.9609273487373593,13.506794813852322,14.6945010168917,62.35649751426472,81.3636404722897,0.0,0.0,31.4261680131066,0.0,0.0,1.2607366815434153,ES,2026-04-23
2026-03-27 19:00:00+00:00,0.008948600708533042,180.60065949961384,2.2371501771332603,31.463280091202176,49.3425843068512,163.61621535481814,233.14684286011988,0.0,0.0,66.58653787219436,0.0,0.0,2.997781237358569,ES,2026-04-23
2026-03-27 20:00:00+00:00,0.008795537897310515,197.06402658924205,2.198884474327629,29.65855378973105,38.11106570904646,166.45555470660148,214.1889388753056,0.0,0.0,68.89544834963324,0.0,0.0,2.893731968215159,ES,2026-04-23
2026-03-27 21:00:00+00:00,0.00031979958293096,7.276399910428133,0.07994989573273999,1.071008803235785,0.8138899385592931,5.5741067304866325,5.397577360708743,0.0,0.0,2.5302543001497555,0.0,0.0,0.10649326111600967,ES,2026-04-23
