,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-20 19:00:00+00:00,1.0620873545749419,197.2830556563025,106.22963282060509,45.557949919972216,266.914787398337,0.16119309220890546,0.0,0.15904385097945337,0.0,0.0,39.22134200317866,18.759517743695575,2.913656484428218,7.69687343711991,0.0,918.7408602385977,DK_2,2026-04-23
2026-01-20 20:00:00+00:00,0.7181420260236769,259.7155246468701,116.58926754863256,43.2278567180663,312.21943586014794,0.14441369481887695,0.0,0.14369162634478255,0.0,0.0,33.05239557428083,14.979160688344773,2.3865061068344375,4.64413743241251,0.0,797.8794680772234,DK_2,2026-04-23
2026-01-20 21:00:00+00:00,0.5789878546760607,325.5205227932287,81.22367704692604,30.900734594355608,320.71959118278943,0.09459679170580758,0.0,0.10895523330401054,0.0,0.0,22.896460848737167,8.834208562278805,1.6528475107649931,3.5205327816359917,0.0,662.6738847995975,DK_2,2026-04-23
2026-01-20 22:00:00+00:00,0.626628601058057,397.4998062654661,102.26826632740784,37.03943227532811,325.8483795756706,0.11820364889290533,0.0,0.12947126290607797,0.0,0.0,26.923666049388867,9.177592793728873,1.8499487581563048,5.121642926529824,0.0,654.6969615154665,DK_2,2026-04-23
2026-01-20 23:00:00+00:00,1.2514879788526085,540.5583218929985,159.53995913244907,44.699089125130016,310.5802837693903,0.17179087300792426,0.0,0.17364473134973638,0.0,0.0,26.88335597212027,10.58124256390283,1.295327900590973,9.232977713908465,0.0,562.0075183462992,DK_2,2026-04-23
2026-01-21 00:00:00+00:00,1.0339624510689018,591.0146831747139,148.97823200313567,35.46923561537015,294.5941950218203,0.15168565729631667,0.0,0.15714197590409784,0.0,0.0,17.98659060099241,10.219472267146802,0.47405068977856674,8.078985447708922,0.0,533.4667650950637,DK_2,2026-04-23
2026-01-21 01:00:00+00:00,1.0827841623494918,635.2980148944908,153.80794072126773,36.04615612901221,286.57146753849844,0.1434467509410642,0.0,0.1594426116575138,0.0,0.0,16.97692297387495,7.1812642693240045,0.4514565949531805,7.680360923452581,0.0,518.4757424301782,DK_2,2026-04-23
2026-01-21 02:00:00+00:00,1.0338467930515445,683.4294945181525,155.74349094418275,30.063647062638427,272.83393608926485,0.14318327862679983,0.0,0.11794593814941426,0.0,0.0,16.955861714060955,6.445524049326606,0.44542000265855625,6.288269665764251,0.0,513.7993799441233,DK_2,2026-04-23
2026-01-21 03:00:00+00:00,1.9766914589573579,733.0374506796356,160.13746908542245,28.559483504260136,248.2706505245887,0.1424728817214801,0.0,0.11505453937579958,0.0,0.0,16.837527160625367,6.341578151284843,0.435952924527271,6.170851564637804,0.0,482.8998175249632,DK_2,2026-04-23
2026-01-21 04:00:00+00:00,1.693522184846779,734.9640720425672,151.18039284015802,25.621095151444226,242.734591080484,0.1322072288093085,0.0,0.11223347481653526,0.0,0.0,19.934638724537376,4.5265638877515135,0.8767950125043352,5.821084284473853,0.0,449.7028040876069,DK_2,2026-04-23
2026-01-21 05:00:00+00:00,1.4247740730960643,613.3295099291378,127.8582001769086,23.185524785180135,241.76810399521284,0.10870417297817049,0.0,0.09971066226414918,0.0,0.0,18.533396755029642,7.279345008619298,0.9701984296073453,5.657766757304156,0.0,406.05976525466195,DK_2,2026-04-23
2026-01-21 06:00:00+00:00,1.4142601989373405,575.6743516423892,141.15686872421253,27.357476709300695,252.2397160525954,0.11918629081395392,0.0,0.12904702710431704,0.0,0.0,25.73118405842094,13.932481984296794,1.6372938027584802,6.06444713865956,0.0,348.6436863705108,DK_2,2026-04-23
2026-01-21 07:00:00+00:00,3.8514890750849005,611.5324166884399,156.1394854257566,36.54979932557808,244.95550438053198,0.128957897507432,0.0,0.18207185169664408,0.0,0.0,32.17260645985909,17.07761075511547,2.2911713072707567,6.535259212159594,0.0,352.3836276209995,DK_2,2026-04-23
2026-01-21 08:00:00+00:00,19.588159853851668,583.8808673935679,145.01760713129997,32.40738631344151,212.06491592897544,0.11946320505589617,0.0,0.17372566623927452,0.0,0.0,31.7215988840587,15.440513710741564,2.3082157159140233,6.061069729434505,0.0,313.29147646741967,DK_2,2026-04-23
2026-01-21 09:00:00+00:00,156.57119979660405,302.1620797596331,137.75232223545532,53.40560416295662,44.254014383760754,8.719904494527444,0.2301351396989637,0.6933940094327167,0.0,80.94485568766294,75.77297703467141,119.08726018497957,2.377521744146848,10.198326694352922,3.050954077574851,66.35445059454244,DK_2,2026-04-23
2026-01-21 10:00:00+00:00,340.981846913079,244.1309296739891,167.35891356085511,74.59146443684237,0.6385623331137286,15.705816016460801,0.385517846311358,1.108348660092279,0.0,130.65914997326618,107.13633428855428,186.40089233635905,2.8650164883650846,14.78786925546958,4.959384147064042,4.189954070177926,DK_2,2026-04-23
2026-01-21 11:00:00+00:00,356.6860301541866,315.59923298909894,233.94847495363678,83.43202406853996,0.31614137390022934,15.05335100227475,0.35679941285809097,1.1269157891895518,0.0,121.00703717600526,114.74998953596253,171.71507855741973,3.7792864089785967,17.18685029326439,4.730448885029884,3.9373393996548463,DK_2,2026-04-23
2026-01-21 12:00:00+00:00,210.21657438612743,286.92716856285426,203.0274723889471,64.76178813781264,0.17310467064743199,9.349932290877096,0.2216052247451455,0.7807240096147816,0.0,72.83850467438961,83.6701197800322,112.56880952918279,3.2814437861652626,13.754552887461276,2.942094655754717,2.4611050153883745,DK_2,2026-04-23
2026-01-21 13:00:00+00:00,35.673534762227064,331.0591602816943,175.89382021707874,38.463067242373796,20.144675727532167,1.42275732265398,0.03369624493379234,0.26872132308574204,0.0,11.225525993886231,43.19302537743909,31.282256532955508,2.618767911414272,8.44604758303411,0.42606977274544316,34.77387370694567,DK_2,2026-04-23
2026-01-21 14:00:00+00:00,8.98195726533677,707.8836219876637,171.0171225805239,32.223992036919434,129.82392270078984,0.1471667005714578,0.0,0.16304025694022567,0.0,0.0,38.83398304786982,15.841909119823415,2.7758948960714838,7.248524994133693,0.0,234.40886441335638,DK_2,2026-04-23
2026-01-21 15:00:00+00:00,1.6290502750763283,643.0225966945894,148.50409951347442,34.244149143287366,134.5845002340159,0.12684502656611893,0.0,0.1484792770576473,0.0,0.0,33.06125664509636,14.098972726643273,2.4409446598791114,6.1580846470953805,0.0,375.98102115721866,DK_2,2026-04-23
2026-01-21 16:00:00+00:00,1.3264871583965485,708.8984346811653,176.9263773717681,36.51256189281453,137.02377172677018,0.13660504090150163,0.0,0.15576905743084898,0.0,0.0,35.465960897792556,12.626285998116385,2.619809508868842,6.191417097144092,0.0,425.066519568831,DK_2,2026-04-23
2026-01-21 17:00:00+00:00,1.374948765660855,767.0078918465983,176.51803360738518,34.649326926213966,141.32722996975573,0.1331989184454152,0.0,0.14565637124966269,0.0,0.0,30.5518790457769,12.681848808884808,2.117637610866025,6.3840852125767045,0.0,445.6582629165865,DK_2,2026-04-23
2026-01-21 18:00:00+00:00,0.8960671555002264,685.0521258353865,105.32996432019104,19.630883676854133,108.36695195184379,0.079220101673353,0.0,0.07893513727884456,0.0,0.0,14.24173678544814,3.8874985181041923,0.8308649857804387,3.5636735291166093,0.0,436.7420780028228,DK_2,2026-04-23
