,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-02-03 08:00:00+00:00,229.64081811087277,580.9995859861976,39.02837985964281,24.334784649305433,767.7037408574428,716.63169390866,307.46284829721367,0.0,725.9089687443569,3336.5036620017204,10.484217310011394,0.0,691.8713095473263,8.651145619576994,18.123194952872655,43.23065015479877,IT_NORD,2026-04-23
2026-02-03 09:00:00+00:00,579.6431185311266,717.0930079171462,34.4379328914598,48.18778500448263,502.7842826620876,868.780715035877,316.706539500715,0.0,362.9039131462839,3565.0257578828114,114.27422976400456,0.0,888.8702869308822,8.615342174011356,23.034142911084253,43.342945648027076,IT_NORD,2026-04-23
2026-02-03 10:00:00+00:00,826.4454469464526,678.6585708736445,35.917002593850604,46.34917327646878,515.8343103176619,859.2957579401244,301.81961331596256,0.0,318.1729154671276,3576.4712760541406,114.94695825975585,0.0,810.6134963454069,8.0140398960084,22.284608766161703,41.72682994723366,IT_NORD,2026-04-23
2026-02-03 11:00:00+00:00,877.6972732991823,615.1984850805121,38.081417764434406,42.28472322458428,455.54812094487073,827.2658865667856,362.1000262249356,0.0,312.34328899036086,3256.224330284815,107.25812123583093,0.0,858.317456886659,5.274112282941025,20.27293955914275,50.0588176549458,IT_NORD,2026-04-23
2026-02-03 12:00:00+00:00,868.4525000885856,639.3244545896063,41.7353790464846,42.099037856200056,376.22028898483126,812.5179242461928,434.9705343127496,0.0,399.4098138524863,3143.632338571694,99.59449330574105,0.0,969.826760001028,5.304374843391336,20.64589540325761,57.241204897751786,IT_NORD,2026-04-23
2026-02-03 13:00:00+00:00,737.5216720942892,593.2303472392183,40.90857426050565,37.87033035479987,441.31597768822036,818.0134887013127,405.3841211374172,0.0,453.4736257421679,3052.9509386307554,82.61097890531269,0.0,895.0877750210907,5.024521293399013,19.955814254273232,53.4518346772379,IT_NORD,2026-04-23
2026-02-03 14:00:00+00:00,495.24856160877346,626.2207766559603,56.25570271703106,33.67122996472368,498.2794929588402,696.1572071624971,179.2466824848168,0.0,427.6023779452927,3272.4257265714336,0.0,0.0,504.1514606001821,4.395740083680799,23.329894664046098,25.015146582722647,IT_NORD,2026-04-23
2026-02-03 15:00:00+00:00,266.2342578837404,541.4340730225164,53.411434663223325,30.334051610348705,577.6316292922829,585.6881993232955,0.0016179063440378495,0.0,622.5259142943124,3414.642412830926,0.0,0.0,195.8340275364681,2.0251535602121846,21.99286780454096,0.49436027178934294,IT_NORD,2026-04-23
2026-02-03 16:00:00+00:00,68.10624956838498,546.359825121498,48.93434747071265,34.85074080269975,777.3653883517442,675.2507368495093,0.0029897895613862037,0.0,801.7631104195322,3521.3484915040017,0.0,0.0,346.74747879230733,2.0083705101899754,25.348724009434818,0.9135468104235623,IT_NORD,2026-04-23
2026-02-03 17:00:00+00:00,13.916334129299836,518.0570300603142,46.87774466808532,36.10412900701671,855.9987675077793,679.9745503020051,0.0033341865258449967,0.0,950.8295242392321,3346.087380324037,16.79152204177374,0.0,387.10594913575414,1.942975654186847,24.616979527759838,1.0187792162304157,IT_NORD,2026-04-23
2026-02-03 18:00:00+00:00,13.508464734300924,492.44024624185295,56.69930958847495,41.87559074433129,737.9642120941568,821.0419462722715,0.0028377277880059686,0.0,802.3519265808898,3423.062938659396,140.63258347865698,0.0,419.43225025588004,1.9018692073066596,23.493740923913098,0.8670834907796016,IT_NORD,2026-04-23
2026-02-03 19:00:00+00:00,0.26832727294357267,531.2744339702446,58.3578088804048,43.31938257499731,301.8471664687838,688.2100627347544,0.003116524797937757,0.0,298.85709013692326,3280.437288930149,107.69419682467505,0.0,418.9541481425858,1.953968626095241,24.49573744660786,0.9522714660365369,IT_NORD,2026-04-23
2026-02-03 20:00:00+00:00,0.1376441075460757,521.557390170432,54.81638383968116,48.08131903966847,161.8970552697634,615.2152566534852,0.003234762199892301,0.0,97.10412036075213,3333.4017699948686,115.5086839710879,0.0,415.49102686433474,2.0031108971221387,25.319604507980113,0.988399561078203,IT_NORD,2026-04-23
2026-02-03 21:00:00+00:00,0.11202374236835905,517.4736376984447,45.15320525555076,55.833012662413196,176.92260472988357,616.9921054528052,0.00478253944559397,0.0,63.17436368822065,3412.979807304718,130.2800215034739,0.0,453.3692033858168,2.0370102628346336,27.70689027675958,1.4613314972648246,IT_NORD,2026-04-23
2026-02-03 22:00:00+00:00,0.012737221221775867,472.01073519755096,37.79977360972952,55.01138960042831,139.29576280399485,610.3869573615077,206.57479282751547,0.0,33.052157164539366,3129.1189405605087,112.37201135891398,0.0,645.471223076161,1.9817624097453457,27.95840637051457,29.953350437668522,IT_NORD,2026-04-23
2026-02-03 23:00:00+00:00,0.03272843660015419,419.3383516358091,44.1581365419043,57.94359847126153,207.5828638451826,653.2596784617318,18.721225649447803,0.0,29.55038450219839,3574.3542504462475,117.2790761616717,0.0,442.4405913070901,2.0891462611471394,29.52975585235462,4.220212427353359,IT_NORD,2026-04-23
2026-02-04 00:00:00+00:00,0.015757890231244697,428.68952079274686,64.78916370871653,58.90338607674566,118.51743883807738,596.4000973280372,60.66253391225451,0.0,4.437220369451621,3460.174904364949,117.70443065007547,0.0,452.59948711432475,2.1316734442109024,30.199457921965543,10.124927588213591,IT_NORD,2026-04-23
2026-02-04 01:00:00+00:00,0.013474134793653881,406.6420654791209,71.39727204416866,58.87512625541407,94.14228889843798,576.068333694493,77.3468764090081,0.0,0.9115262759713788,3387.264390700467,116.1634077423001,0.0,473.39917530689377,2.090492174173795,30.32137807108119,12.514192813676098,IT_NORD,2026-04-23
2026-02-04 02:00:00+00:00,0.011471326881960734,387.5770729807718,70.88435059587886,56.10997046155025,103.29722656570009,593.8088402834477,176.59818736948503,0.0,0.1407081895335566,3255.387442430403,99.86891892839117,0.0,554.043513936764,1.8809945250011473,29.437201684899197,26.154100721293155,IT_NORD,2026-04-23
2026-02-04 03:00:00+00:00,0.012326643796057255,406.6243645791826,75.13063276280197,56.49543059837348,106.16733353001216,608.8271740236453,158.0698979367405,0.0,2.8441119950856817,3310.5322223105054,107.31576088847449,0.0,538.9799335105006,1.8756166223482436,29.447076641184182,23.653117957349465,IT_NORD,2026-04-23
2026-02-04 04:00:00+00:00,0.008582086967364722,430.1169004342409,75.66024935961372,40.1052518230231,135.1756442745522,617.0975094525892,407.4897042557802,0.0,1.2806975735496628,3158.2898220914053,74.8100520945183,0.0,627.1701849286796,1.862448228826187,23.89322869884986,56.23972469740483,IT_NORD,2026-04-23
2026-02-04 05:00:00+00:00,0.0,427.25068954196934,63.280766778483546,24.35762115231207,143.94702715291078,493.81327572896373,359.42528735632186,0.0,80.58138565848701,2812.0905743472663,0.0,0.0,643.7552117166063,1.9139857955301007,20.009462127470677,51.32471264367816,IT_NORD,2026-04-23
2026-02-04 06:00:00+00:00,13.05446339192684,420.50785536363173,59.61365813321106,22.579408246746116,521.2557174930569,514.0899873719527,110.05638019209181,0.0,446.21005074445736,2921.3520970601276,0.0,0.0,383.16349181482207,3.8979305028349915,18.541739403240506,15.602220281900962,IT_NORD,2026-04-23
2026-02-04 07:00:00+00:00,38.78905460620879,425.9608926929135,59.10409282684823,25.293510951311674,855.1887479504621,651.5541339641271,129.0156117924158,0.0,880.611678420185,2887.602331699228,0.0,0.0,457.2740892930926,7.784413740964,18.843005676142138,18.953436386100964,IT_NORD,2026-04-23
2026-02-04 08:00:00+00:00,138.06542833763064,412.2531465034587,64.87716944474079,28.3144280371062,1089.5596285521901,729.7972995429556,111.49425055334338,0.0,1185.0259964681104,2870.1633825817335,0.0,0.0,461.80958957784577,7.157237255446768,19.33611000715881,16.396333138278948,IT_NORD,2026-04-23
2026-02-04 09:00:00+00:00,290.51457984884445,392.8120144752303,64.27607299327475,28.709866659054892,1188.9995644975834,760.5714320786033,82.99356874874218,0.0,1244.096907966252,3004.216926112866,0.0,0.0,377.2159645952073,2.171642362478813,19.75433613926399,12.167123522597889,IT_NORD,2026-04-23
2026-02-04 10:00:00+00:00,443.4397834608906,344.0823675115658,62.611382548854706,29.308876318490064,1193.2469756358078,902.3711315764737,110.63400800711744,0.0,996.8112986918964,3294.2509641449537,95.960568782333,0.0,351.66898088930566,1.5846670973920933,16.33947131356681,15.214524021352315,IT_NORD,2026-04-23
2026-02-04 11:00:00+00:00,599.9964883452476,374.4221298286966,63.49481724887891,30.72881830073691,927.5157105686203,923.8808753964637,259.00506683915484,0.0,487.6563750721466,3283.7883894422616,96.01107595872386,0.0,576.0601874873894,1.6438091972013775,16.928878134228075,37.8173781802501,IT_NORD,2026-04-23
2026-02-04 12:00:00+00:00,605.4138796105065,393.31865495110986,64.42721088584776,25.659564548145052,965.157126552165,871.9645959476645,293.66590413943356,0.0,512.7938056923493,3182.81016369076,47.64786613248683,0.0,578.3283848544156,1.6691999493965715,17.212597294085015,41.88104575163399,IT_NORD,2026-04-23
2026-02-04 13:00:00+00:00,477.09537834874976,404.01038431087056,64.97252787319951,28.989318853289568,1064.082498493124,897.6278188107798,142.12389078498293,0.0,591.3720809506661,3351.594909501255,97.56118140674593,0.0,368.2148036708246,1.690917764195353,17.61326534053112,19.726023890784983,IT_NORD,2026-04-23
2026-02-04 14:00:00+00:00,348.35098129585873,509.70829443417404,76.74651862470932,31.879187791165233,1038.5363450731795,752.5500592899206,49.15614025220993,0.0,638.1716618694799,3476.1410382299323,0.0,0.0,266.47125964918604,1.8801008333506761,23.289318912251915,7.369093744582069,IT_NORD,2026-04-23
2026-02-04 15:00:00+00:00,184.84487397319353,513.9056804141551,82.91107934323844,31.526359427748883,822.1678784838037,725.4401963753561,0.0007638192589174501,0.0,527.707803602938,3446.680987232493,67.16909184477926,0.0,170.335880238558,1.9888237940421347,21.61219223243233,0.23338921800255422,IT_NORD,2026-04-23
2026-02-04 16:00:00+00:00,44.66709475594071,514.9384727425092,80.99902268091206,25.14119392425112,743.3750282102528,577.2492912392484,0.0003664450546574214,0.0,466.60858159860913,3211.1630032611406,0.0,0.0,171.94211300153785,1.9304992136915584,20.623363604595603,0.11196932225643433,IT_NORD,2026-04-23
2026-02-04 17:00:00+00:00,11.541157715263394,515.0926163391916,70.0210878396331,21.51148544057127,702.5496680188597,564.6819790512296,43.6239415879249,0.0,498.0306728767129,2924.7221332152694,0.0,0.0,218.77347061944357,1.7393051808373716,18.133306756122543,6.029175358939747,IT_NORD,2026-04-23
2026-02-04 18:00:00+00:00,11.669291764979684,555.9849386661805,82.03425628617339,32.76548817459436,703.4018189966762,769.9585874582278,0.0,0.0,468.80224044222723,3235.1009060140623,140.68696465972056,0.0,214.02491783053847,1.7307480821521573,18.28984162446809,0.0,IT_NORD,2026-04-23
2026-02-04 19:00:00+00:00,0.11939342040158274,619.5244675746981,93.89993561628272,27.24858662352771,477.4813233394353,582.4509028313205,6.409158785465405,0.0,210.21763182428435,3197.7217073747383,35.18230417180073,0.0,186.20755289714228,1.8917492951231953,19.918357425471694,0.8769288203086112,IT_NORD,2026-04-23
2026-02-04 20:00:00+00:00,0.11838336539270584,681.8334541557384,88.72719457744141,46.669429915498206,253.42679204227227,839.401247353819,311.80277436030735,0.0,27.82474804785239,3151.634477397596,100.90285673488236,0.0,733.4064298617945,1.8773392941386264,24.453884449934243,44.49598844333254,IT_NORD,2026-04-23
2026-02-04 21:00:00+00:00,0.09031503587321724,669.3880673585551,87.91401096924446,49.25274819372713,199.56900800654657,836.3747457560917,424.92592084400735,0.0,7.923015639581099,3069.988580702874,108.15822382714055,0.0,625.6921111404573,1.8840073839857037,25.221146948366442,58.893098193549704,IT_NORD,2026-04-23
2026-02-04 22:00:00+00:00,0.02005960225098772,649.3792189308153,84.17271020366566,48.49424816261322,189.44146130418304,802.1507718667549,386.76795388338377,0.0,16.90508309957167,3002.8283335906945,97.70802967162275,0.0,610.395591229295,1.7956379491673524,25.169383762517185,54.021516743464375,IT_NORD,2026-04-23
2026-02-04 23:00:00+00:00,0.012299850625016377,706.5296196248947,87.99292760789899,53.669203718059784,192.89238978825506,917.4113358364457,525.3726354880747,0.0,17.457117277492063,3332.04556042477,105.94271338347438,0.0,717.5298352740934,1.93749014544353,27.738004964788534,73.51886661568346,IT_NORD,2026-04-23
2026-02-05 00:00:00+00:00,0.012261340599312946,713.0429724582658,81.3404687464182,55.397209413023255,133.35108889159486,846.612994330587,447.1433613536691,0.0,9.292606434388006,3318.2289144747965,105.8930245291997,0.0,610.1852145899725,1.8161612073007896,28.578570310747864,62.85515191943752,IT_NORD,2026-04-23
2026-02-05 01:00:00+00:00,0.012268778209710661,736.309222562412,76.31897898962343,55.538664326708336,110.50254259389736,810.8488439100427,482.09245898476905,0.0,4.179903255986443,3227.4387307131915,105.96134780453443,0.0,628.7710120062428,1.8377176669046644,29.089426723368124,70.09888168410917,IT_NORD,2026-04-23
2026-02-05 02:00:00+00:00,0.01205636743215031,717.7216354455243,79.83153848002831,55.145430984537825,105.56490033018184,801.8738879796422,451.01155590432495,0.0,4.746002309864551,3185.70871662915,103.84551148225466,0.0,611.5443356172545,1.8656153368251054,29.178418484845437,67.70039464813343,IT_NORD,2026-04-23
2026-02-05 03:00:00+00:00,0.012053536486733282,685.7587111778362,87.88159610970598,55.25763162584541,100.688399617449,759.8789074046601,371.78642276082263,0.0,3.117736843657563,3182.0916148803753,104.11041248141095,0.0,567.4923364140329,2.074210036521087,29.34863136710734,54.75133574408888,IT_NORD,2026-04-23
2026-02-05 04:00:00+00:00,0.012150061144788227,625.1304882764913,85.40113731556491,47.659735104480816,108.32484008783953,687.3343882688766,405.9988128748754,0.0,0.0,3120.161597360013,105.02107851516784,0.0,618.0162873092163,2.024119583493885,26.089784626364462,58.82558061647146,IT_NORD,2026-04-23
2026-02-05 05:00:00+00:00,0.007897651280871946,559.0326830112167,79.78490137022344,30.520480714817136,146.29982243022607,540.4310296630068,362.21157037815266,0.0,0.9856823478614539,2872.97564645156,20.394104902595625,0.0,685.5230351955539,1.9804347813903815,22.266627256661817,52.08608384545302,IT_NORD,2026-04-23
2026-02-05 06:00:00+00:00,16.12791495125403,530.4633287885194,86.72036672353686,28.551578881831304,492.2453827036468,575.9292533374705,0.0,0.0,445.69852725926387,3193.0253458669818,35.44993728252255,0.0,146.92809840148954,1.9728741785931645,20.4373916248904,0.0,IT_NORD,2026-04-23
2026-02-05 07:00:00+00:00,48.251222860298995,524.1880693422769,82.74595823849111,26.243043991292197,858.6477252673851,668.023085845097,0.0,0.0,797.2203815973994,3226.911017713149,29.16963597657303,0.0,135.88149550664693,5.62766778575399,19.240695875636327,0.0,IT_NORD,2026-04-23
2026-02-05 08:00:00+00:00,274.7630831626611,438.30650156565594,62.13707284309933,18.872303339914108,804.3226335088953,653.1049334120489,206.77804593874836,0.0,722.6994104166141,2716.809322444149,0.0,0.0,375.43184669068853,6.944227771089147,15.863907854504802,28.71671105193076,IT_NORD,2026-04-23
2026-02-05 09:00:00+00:00,512.0038239181682,419.15327121332973,60.262837352429365,18.839422255709238,649.028365609485,638.7702948384956,244.55978479485117,0.0,488.0250744998598,2681.7826277008144,0.0,0.0,425.9562995646006,7.015304376623671,16.006152121811645,33.0967417538214,IT_NORD,2026-04-23
2026-02-05 10:00:00+00:00,600.8519270298409,403.5641372991316,46.54945008695188,18.751326493025697,390.1260946820799,563.2673887779397,236.22292865684943,0.0,258.06551399074874,2560.9335669498028,0.0,0.0,412.2041875576122,6.696926939053203,16.268724606333535,31.497826930629728,IT_NORD,2026-04-23
2026-02-05 11:00:00+00:00,689.9450604476438,383.5594808165911,40.72898538923024,19.08874957229995,249.52239567876154,553.0707711216115,309.5946252838758,0.0,136.26337049922284,2511.0059757696486,0.0,0.0,508.9450147703527,4.58029391463924,16.49766129327635,41.02261544284633,IT_NORD,2026-04-23
2026-02-05 12:00:00+00:00,668.3481971640415,326.7481283918714,49.323628812750535,19.076200321780078,276.06969159848785,562.9665016299375,311.5735349716446,0.0,98.49762176295366,2480.2977965926075,0.0,0.0,520.4041108130677,4.450154935057734,16.07680540655602,42.29262759924386,IT_NORD,2026-04-23
2026-02-05 13:00:00+00:00,592.6318508392035,310.56756838336,38.20531752470004,19.78777875521064,311.98550863423293,611.242574248715,327.5902035879863,0.0,135.451637841361,2676.385207169348,0.0,0.0,553.0116384210523,4.674065265825076,16.990258480385535,44.10139084861923,IT_NORD,2026-04-23
2026-02-05 14:00:00+00:00,388.6907633624296,294.26941037633867,32.21769683085435,19.68428772292808,428.63914716106103,694.340454924097,394.63884520332505,0.0,227.20220436278996,2674.9470986997185,0.0,0.0,641.000798660974,3.469331672472924,16.48407695201526,54.315884070995274,IT_NORD,2026-04-23
2026-02-05 15:00:00+00:00,149.86216897420064,296.5243757234913,44.07471875664248,20.497902103476033,692.551911928216,678.2700435371116,260.8198700290703,0.0,458.26811775904764,2810.968473059632,0.0,0.0,519.358823589554,1.64082716016596,16.931202262469288,38.15656511692244,IT_NORD,2026-04-23
2026-02-05 16:00:00+00:00,35.38348888128898,289.03811639741025,54.11861337367548,32.681353525703365,837.3004155142991,670.2102423251075,0.0037694295771083935,0.0,961.0073008160839,2881.9005417139847,0.0,0.0,283.1711703507723,4.943666626047821,21.83955089748964,1.1517701485608982,IT_NORD,2026-04-23
2026-02-05 17:00:00+00:00,10.21356830354328,289.4262165533962,52.184257284501555,33.39495611080806,789.8174840933985,645.6275197373129,0.004282003884222102,0.0,965.7001850026787,2688.581954007312,0.0,0.0,306.9535698905389,20.000635486967745,21.736981449923654,1.3083900757345315,IT_NORD,2026-04-23
2026-02-05 18:00:00+00:00,9.988145803688695,297.59549849544385,50.30904538091904,28.140407109242272,764.9154932930871,666.5968685571648,0.0019860678644372243,0.0,923.5345944537416,2701.209408027751,48.35631352450152,0.0,240.80400184187735,19.473593695057932,18.06778967997072,0.6068540696891519,IT_NORD,2026-04-23
2026-02-05 19:00:00+00:00,0.087544140423384,353.0953785313545,50.52406509871063,34.99427296572366,353.07241447419744,523.7785481623478,11.05338606106221,0.0,299.8315167362516,2562.167466496589,0.0,0.0,348.68404424972425,21.47960413426657,23.005721726228415,2.97603722312095,IT_NORD,2026-04-23
2026-02-05 20:00:00+00:00,0.09173777707980492,427.4363973751949,65.67817316855604,28.35891874634956,221.0861353000997,633.2285390861177,190.4246185673649,0.0,109.62864166234084,3154.608782839093,38.248042814808265,0.0,464.6530737334689,26.045645412478063,20.454763907532328,27.75652960951642,IT_NORD,2026-04-23
2026-02-05 21:00:00+00:00,0.10528718165512596,458.10802291974795,68.97963383418751,36.44017436849958,233.0485053171729,817.5047681020125,331.7313471983193,0.0,98.89007112905043,3322.572933140767,70.73453426237612,0.0,666.4093015869081,26.14144260586929,22.353300686600456,48.73067766683394,IT_NORD,2026-04-23
2026-02-05 22:00:00+00:00,0.04247202016209037,498.9504583924362,64.02348353331689,46.230014141815104,200.10468342054014,885.7762703977852,352.5174584045213,0.0,33.99614913641433,3262.6781020332915,93.7632668980131,0.0,686.9372142222458,8.689521231105632,25.19889442045727,52.19201174789589,IT_NORD,2026-04-23
2026-02-05 23:00:00+00:00,0.037166644209200836,628.8113053296038,70.40434080473304,52.16402606047183,189.486400027423,876.4818127750902,302.3353317975861,0.0,22.058053800063192,3687.990399564858,70.62434799715217,0.0,591.406311524335,2.167809749356553,30.161880248189277,44.7958136769285,IT_NORD,2026-04-23
2026-02-06 00:00:00+00:00,0.017072426119770827,673.5033580570863,71.35351564972821,47.30172579456876,146.55206662404882,819.6547273927176,408.0244837919505,0.0,12.277226505472868,3518.358160330641,36.89656461211276,0.0,593.4744774744136,1.9952877289046014,29.99936659195048,60.46696702028372,IT_NORD,2026-04-23
2026-02-06 01:00:00+00:00,0.017277729138746114,706.6067796313588,66.69833984891528,48.023830930337105,135.20402485310697,839.1071857748037,379.58536796605347,0.0,13.811910729049378,3621.0439964209804,41.78832674352287,0.0,579.1879522093575,2.028760057949317,30.262984056959343,57.23326304846782,IT_NORD,2026-04-23
2026-02-06 02:00:00+00:00,0.016672618310446915,652.2860527321566,59.58412938687473,44.70774439582806,132.007661674581,908.6853367246074,407.69593739599316,0.0,25.649895427680388,3385.853268026558,51.26666837552066,0.0,643.1861530365148,1.8887338991607008,27.044526151203254,61.427220155011206,IT_NORD,2026-04-23
2026-02-06 03:00:00+00:00,0.0071224778150622454,635.3567812163888,64.32635712574843,43.13126507765568,121.65767397796688,888.3553179227542,559.0348462085151,0.0,18.816006893347993,3182.8077132542317,36.88987996874319,0.0,717.4413189819991,2.008893735635854,27.119061615142193,84.94776154405592,IT_NORD,2026-04-23
2026-02-06 04:00:00+00:00,0.0036858149451844523,624.2245348147924,66.73813011486942,39.818121173920225,128.3565738895253,828.8337307717559,714.2596677949222,0.0,7.56099217471455,2875.405611800521,16.000755632318214,0.0,970.5461030972366,1.8218378061278189,26.391537661829144,107.53871745252235,IT_NORD,2026-04-23
2026-02-06 05:00:00+00:00,0.0,509.3908904999823,64.18999669135253,24.175036435131027,142.014934074701,611.8570946689597,564.4695810575519,0.0,2.2373744527899597,2739.166948447991,0.0,0.0,928.5454873426323,1.8803078942012657,19.943558228826493,84.62879020587978,IT_NORD,2026-04-23
2026-02-06 06:00:00+00:00,18.66696101369345,498.1177871208993,74.92528368079934,24.162736639078396,556.2742251566888,634.4045943862419,275.51609253205936,0.0,537.2412804268333,3123.435739930562,0.0,0.0,519.2846214700354,1.9635074259461691,20.030743262171242,41.2264269549912,IT_NORD,2026-04-23
2026-02-06 07:00:00+00:00,58.54811980680977,464.71408400862134,75.90780638160513,23.494216347222448,611.0631371047863,571.2679609310919,147.72808565713615,0.0,731.1571402307795,3045.185883099517,0.0,0.0,340.6645344873005,1.9147770990903967,19.41961547670297,22.18463936933757,IT_NORD,2026-04-23
2026-02-06 08:00:00+00:00,194.84088248381994,476.1671992493485,78.04931494799342,27.419851217973793,687.7481049145733,603.969832098979,87.72642270244522,0.0,914.2591922711192,3162.5117869155724,0.0,0.0,297.3674299117214,1.920492604361289,21.445379757456088,13.24911092463628,IT_NORD,2026-04-23
2026-02-06 09:00:00+00:00,472.09824094559275,484.9037953730035,83.53942564689625,21.762215409897742,576.9873553843413,590.7590455886527,191.38939882993745,0.0,489.6641874782548,3117.952581390495,0.0,0.0,386.87242674239184,1.9310501178966821,19.47755266253987,26.412724430098848,IT_NORD,2026-04-23
2026-02-06 10:00:00+00:00,757.2088566429479,513.110718498853,82.68253680672393,19.913072007981274,315.1092339045535,569.8991921896977,302.7459603833005,0.0,167.74460109249654,2915.4661253429617,0.0,0.0,548.2963397511056,1.9163149580598122,19.28969141090993,43.11735701040845,IT_NORD,2026-04-23
2026-02-06 11:00:00+00:00,827.5802722717935,545.9170217649167,86.20471814424504,15.553617849565018,105.63947769105269,483.0285566106288,321.93461682417893,0.0,0.0,2689.6425454073456,0.0,0.0,582.4805239542482,1.9252070073958198,19.345688193727064,46.99775428090203,IT_NORD,2026-04-23
2026-02-06 12:00:00+00:00,842.958353202435,594.2996038430765,82.36869265852643,15.774039672015642,105.51050426761178,516.3137564839354,369.4686073059361,0.0,0.15904804447091522,2627.4967063320073,0.0,0.0,623.6197824799324,1.9259580624203323,19.50528515011351,51.849662497518366,IT_NORD,2026-04-23
2026-02-06 13:00:00+00:00,759.6328478035357,610.7997924599284,85.45824688528305,16.278580063741806,102.02648593349562,500.05768009344536,359.6095112979506,0.0,3.4115606936416185,2601.0389210925105,0.0,0.0,612.2557101959495,2.0142110909476383,20.277829163085578,51.6386232264845,IT_NORD,2026-04-23
2026-02-06 14:00:00+00:00,577.9199271292104,564.0722103904135,92.48915834058518,16.71720691410806,191.7102372037526,553.6674557208564,345.6565881959165,0.0,68.85192467891518,2707.55352627357,0.0,0.0,587.7662825419202,2.065133006669291,20.578101472876895,47.20224813120607,IT_NORD,2026-04-23
2026-02-06 15:00:00+00:00,331.85407175863816,512.6051739044433,97.28489776715483,17.02607994024335,256.8253641204744,605.2687653042382,375.5317774715811,0.0,113.82705348122106,2902.6518876836276,0.0,0.0,695.8165773903451,2.11888618267278,20.886100659616652,52.30336433574464,IT_NORD,2026-04-23
2026-02-06 16:00:00+00:00,83.97829474932799,490.9131517251725,101.25509747010017,18.439845188956486,252.66355021415038,530.8939809830844,196.349376114082,0.0,131.04400662177034,3250.314220302441,0.0,0.0,436.6423963714892,2.2678344048450025,22.47270812433639,27.465537730243614,IT_NORD,2026-04-23
2026-02-06 17:00:00+00:00,11.85900480023028,414.84418214421135,75.03744155700625,16.08525976532572,497.4225488252187,485.46342295905254,5.5296236751220675,0.0,466.8929011522216,3057.9153035515837,0.0,0.0,116.51305276303678,1.9403578470447347,19.22778699067101,0.769113969274741,IT_NORD,2026-04-23
2026-02-06 18:00:00+00:00,11.003665469799447,409.83972977519295,84.46096867686464,20.37063309225981,466.11949737224984,514.8657542395275,0.0011340357038337723,0.0,512.977264627645,3012.206320867994,0.0,0.0,158.0472606217807,1.891265529071462,20.619994782407392,0.34651090950476376,IT_NORD,2026-04-23
2026-02-06 19:00:00+00:00,0.034384992798335734,441.7800651043232,89.31862676781644,24.953318287538643,320.6906175412592,494.41483669985905,0.002321763888832316,0.0,311.9674857738588,3020.0809821532075,0.0,0.0,198.14347439937745,1.8597127380993967,22.54474592305189,0.7094278549209855,IT_NORD,2026-04-23
2026-02-06 20:00:00+00:00,0.11099977111446724,499.65291559394177,98.83122545151964,32.92278297087549,298.6505310140548,798.1661397769066,0.0017876845544482426,0.0,124.7989566059729,3739.3880543224213,67.78208064900979,0.0,224.78956347633874,1.9501391812747058,24.308586554822604,0.5462369471925186,IT_NORD,2026-04-23
2026-02-06 21:00:00+00:00,0.09418198871259895,563.6497829996613,101.6676845936016,42.70710219929215,251.51426094979334,1020.7048283216114,239.5619935517929,0.0,51.85619715521973,3757.8650709326294,92.76220637835303,0.0,573.5537116547608,1.9438021207317573,27.833472772156682,36.63570438168263,IT_NORD,2026-04-23
2026-02-06 22:00:00+00:00,0.03191518223833765,592.576420035976,101.61673204692703,44.96565313461141,234.881148512303,1074.2723839797784,296.9769077805941,0.0,27.28949479160032,3841.115974300876,88.321163923626,0.0,562.4835290164258,1.8915941266817708,28.764656681115053,44.36242648724624,IT_NORD,2026-04-23
2026-02-06 23:00:00+00:00,0.014193360551059703,566.1554687140975,101.95425825866144,54.689287903541825,220.96062549005086,1043.4376378157147,120.13371502598714,0.0,31.81648520773569,4172.168548303038,121.59925096111218,0.0,473.2724641483677,1.9360394646663617,30.130135812592542,19.481889533883866,IT_NORD,2026-04-23
2026-02-07 00:00:00+00:00,0.01385328679154787,578.2884913624188,101.38579833485214,55.2715039890394,178.8520882115176,1087.8147652358646,452.0107136784315,0.0,13.6132131678828,3876.572065649743,118.12697647152869,0.0,701.6139802928994,2.1826653469959374,31.012042683884506,67.69184228815033,IT_NORD,2026-04-23
2026-02-07 01:00:00+00:00,0.014284192160675521,575.5478746464095,102.40925011549291,55.9708013159715,153.37783808764323,1101.2990534516166,572.3311111614338,0.0,9.226553191872334,3778.3778911874833,122.22983231890042,0.0,761.0776864392524,2.245938824141499,31.410124109365384,86.48176095825622,IT_NORD,2026-04-23
2026-02-07 02:00:00+00:00,0.013297064524508923,563.3684539829685,104.93569190040158,50.446649629415234,139.13089261538082,1109.0812445591987,683.5700568970807,0.0,7.6415588027040595,3746.5228520326737,113.57466045867223,0.0,800.5783851880232,2.2685199529721167,30.08460790282913,101.70812901315628,IT_NORD,2026-04-23
2026-02-07 03:00:00+00:00,0.01368020169143345,556.1375567119438,109.41135787263555,53.638488642143024,131.508081909787,1060.046389818238,590.231356378085,0.0,6.842896771418391,3715.9395141940736,116.58723888162633,0.0,777.8509945463916,2.2603892079316674,31.168455818725555,86.8135990453089,IT_NORD,2026-04-23
