,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Other,bidding_zone,source_download_date
2026-01-25 21:00:00+00:00,0.0,357.00904338520496,0.0,1310.3554994309302,1.8754489694945518,0.20351693730358333,0.0,0.0,1.729939777092966,0.0,14.151551499973662,SE_2,2026-04-23
2026-01-25 22:00:00+00:00,0.0,357.40187052099895,0.0,1167.9322685352333,0.0,0.0,0.0,0.0,0.0,0.0,13.490860943767688,SE_2,2026-04-23
2026-01-25 23:00:00+00:00,0.0,428.0154960454774,0.0,1318.9508147603817,1.2656295127098636,0.1535821151821814,0.1219733740894037,0.0,0.6783395415236165,0.01743919357461564,15.02172545706139,SE_2,2026-04-23
2026-01-26 00:00:00+00:00,0.0,455.51247109207065,0.0,1474.7122383467943,8.783256020617396,1.2575108516377917,0.0,0.0,9.381666865584169,0.0,15.377856823295664,SE_2,2026-04-23
2026-01-26 01:00:00+00:00,0.0,471.9873642483703,0.0,1341.645952434096,4.120385397603142,0.6389880175778546,0.0,0.0,4.26483559086717,0.0,15.192474311485373,SE_2,2026-04-23
2026-01-26 02:00:00+00:00,0.0,445.8861414195485,0.0,1242.4739008907734,0.0,0.0,0.0,0.0,0.0,0.0,15.289957689678221,SE_2,2026-04-23
2026-01-26 03:00:00+00:00,0.0,471.37298631156057,0.0,1303.6987444079107,0.0,0.0,0.0,0.0,0.0,0.0,16.153269280528523,SE_2,2026-04-23
2026-01-26 04:00:00+00:00,0.0,426.0431340534952,0.0,1189.53576446739,0.16119504423238604,0.02468617911672854,0.0,0.0,0.14418906783231578,0.0,14.541031187933514,SE_2,2026-04-23
2026-01-26 05:00:00+00:00,0.0,494.83030886487745,0.0,1509.0152178333367,0.002280125355003792,0.00033980975242068907,0.0,0.0,0.0018332105641108007,0.0,17.800020156114456,SE_2,2026-04-23
2026-01-26 06:00:00+00:00,0.0,446.93608222987604,0.0,1270.5734949472146,0.0,0.0,0.0,0.0,0.0,0.0,15.39042282290934,SE_2,2026-04-23
2026-01-26 07:00:00+00:00,0.0,493.0357854530556,0.0,1450.7911231729604,2.0013846796808403,0.2669431703017616,0.0,0.0,1.4017480945033753,0.0,16.678015429497975,SE_2,2026-04-23
2026-01-26 08:00:00+00:00,0.010751976351468275,392.550147698798,0.0,1087.5080237609543,0.0,0.0,0.0,0.0,0.0,0.0,13.131076563896062,SE_2,2026-04-23
2026-01-26 09:00:00+00:00,0.03038707677155038,388.01020705532613,0.0,1164.6131601495847,0.0,0.0,0.0,0.0,0.0,0.0,13.646245718317667,SE_2,2026-04-23
2026-01-26 10:00:00+00:00,0.05794069052761424,360.23227028487236,0.0,1185.8549941882975,0.0,0.0,0.0,0.0,0.0,0.0,13.879794836302539,SE_2,2026-04-23
2026-01-26 11:00:00+00:00,0.058215591144501005,362.2642363536748,0.0,1380.5213807324499,8.998061387126693,0.9230053515903109,0.0,0.0,6.235486425620533,0.0,13.874614158393284,SE_2,2026-04-23
2026-01-26 12:00:00+00:00,0.02383888511488669,284.994242205241,0.0,1269.437137650786,9.770108141705913,1.0293518143338316,0.0,0.0,6.547685034957617,0.0,13.097636267860544,SE_2,2026-04-23
2026-01-26 13:00:00+00:00,0.0069670450812885365,272.4480765042934,0.0,1356.905644882774,13.965095415542788,1.4215891144262516,0.0,0.0,9.218646694471191,0.0,13.458980343411243,SE_2,2026-04-23
2026-01-26 14:00:00+00:00,0.0,265.2599411378024,0.0,1613.136128643398,18.359490438882073,1.9099690646331033,0.0,0.0,12.03393880136296,0.0,14.400531913921547,SE_2,2026-04-23
2026-01-26 15:00:00+00:00,0.0,235.03701203456052,0.0,1648.1300851549172,18.27846201726215,1.679801370646432,0.0,0.0,11.884387354847277,0.0,14.665252067766739,SE_2,2026-04-23
2026-01-26 16:00:00+00:00,0.0,197.78644995009302,0.0,1661.2363345009144,18.810875852321274,1.9858421338801515,0.0,0.0,12.268132097677372,0.0,14.687365465113956,SE_2,2026-04-23
2026-01-26 17:00:00+00:00,0.0,190.3950200178616,0.0,1662.6775234364613,16.53908487131905,1.8988939341102773,0.0,0.0,10.991375397010966,0.0,15.123102343236656,SE_2,2026-04-23
2026-01-26 18:00:00+00:00,0.0,183.79629843636621,0.0,1570.9604240003484,7.776968138133246,0.8078047574788196,0.0,0.0,5.12173192937459,0.0,15.761772738298639,SE_2,2026-04-23
2026-01-26 19:00:00+00:00,0.0,185.9352959442649,0.0,1548.430928152388,6.319262838791606,0.7392617131829119,0.0,0.0,4.187782720545377,0.0,15.96246863082687,SE_2,2026-04-23
2026-01-26 20:00:00+00:00,0.0,195.69111955957942,0.0,1336.915897636197,3.292903215895038,0.35222688955621234,0.0,0.0,2.213179612480786,0.0,14.584673086291296,SE_2,2026-04-23
2026-01-26 21:00:00+00:00,0.0,201.03305867988306,0.0,1326.5594452819755,2.5590910594109815,0.2584631436587719,0.0,0.0,1.7435680545468837,0.0,14.621373780524593,SE_2,2026-04-23
2026-01-26 22:00:00+00:00,0.0,213.6462142129554,0.0,1414.5185395729804,6.725101204501411,0.71501705050921,0.0,0.0,4.659030013414915,0.0,15.311097945638615,SE_2,2026-04-23
2026-01-26 23:00:00+00:00,0.0,177.11062022173346,0.0,1160.1403932328237,3.73036468136426,0.43725025012487867,0.0,0.0,2.5812424458712773,0.0,12.950129168082235,SE_2,2026-04-23
2026-01-27 00:00:00+00:00,0.0,162.91891679135182,0.0,1145.9949571651082,4.348084883227778,0.49878221035664544,0.0,0.0,3.0240797678140594,0.0,12.690179182141204,SE_2,2026-04-23
2026-01-27 01:00:00+00:00,0.0,153.75747820609487,0.0,1099.4996290865533,4.405222500820996,0.48267511775982286,0.0,0.0,3.165840181197166,0.0,12.364154907573464,SE_2,2026-04-23
2026-01-27 02:00:00+00:00,0.0,142.58792363866638,0.0,1071.5305206247233,5.051464475816617,0.5492554492217642,0.0,0.0,3.5662131690739387,0.0,12.414622642497802,SE_2,2026-04-23
2026-01-27 03:00:00+00:00,0.0,115.6814695633425,0.0,967.7778944699824,3.900507548097623,0.49278919076999633,0.0,0.0,2.749912460350731,0.0,11.34742676745686,SE_2,2026-04-23
2026-01-27 04:00:00+00:00,0.0,102.92279670908812,0.0,921.2406729221879,1.6115276461942738,0.19278496331981854,0.0,0.0,1.1536271791937585,0.0,11.128590580016299,SE_2,2026-04-23
2026-01-27 05:00:00+00:00,0.0,92.06422487594378,0.0,934.4491206624497,0.0,0.0,0.0,0.0,0.0,0.0,11.236654461606474,SE_2,2026-04-23
2026-01-27 06:00:00+00:00,0.0,87.31933344301281,0.0,1062.00767006673,0.0,0.0,0.0,0.0,0.0,0.0,11.772996490257123,SE_2,2026-04-23
2026-01-27 07:00:00+00:00,0.0,84.35302397510556,0.0,1128.543970327072,0.0,0.0,0.0,0.0,0.0,0.0,12.578005697822388,SE_2,2026-04-23
2026-01-27 08:00:00+00:00,0.0077430466496119,83.68226688640442,0.0,1117.9169427755749,0.0,0.0,0.0,0.0,0.0,0.0,12.468047291371324,SE_2,2026-04-23
2026-01-27 09:00:00+00:00,0.023630115012656952,66.34801647700435,0.0,1144.0072663322599,0.0,0.0,0.0,0.0,0.0,0.0,12.771087075723237,SE_2,2026-04-23
2026-01-27 10:00:00+00:00,0.03344759831120578,33.22533964213038,0.0,1065.3698550659294,0.0,0.0,0.0,0.0,0.0,0.0,12.046357693629137,SE_2,2026-04-23
2026-01-27 11:00:00+00:00,0.029849519604463033,17.058447717696023,0.0,1067.7679289101177,0.44916857349990086,0.04277421170856712,0.0,0.0,0.29180676512121656,0.0,11.510024302252074,SE_2,2026-04-23
2026-01-27 12:00:00+00:00,0.014316225449495833,12.546981225324345,0.0,1060.6239578670022,0.5627938726264965,0.05120829972848451,0.0,0.0,0.37017280837962,0.0,11.905569701489313,SE_2,2026-04-23
2026-01-27 13:00:00+00:00,0.004675277180102407,11.10417894538349,0.0,1222.200660966988,7.570888051996667,0.8019311950517417,0.0,0.0,4.969022616447104,0.0,12.398642946952952,SE_2,2026-04-23
2026-01-27 14:00:00+00:00,0.0,15.996588157032207,0.0,1326.1808794437643,13.463138859017347,1.5654419976798541,0.0,0.0,8.815511457749034,0.0,12.253440084757301,SE_2,2026-04-23
2026-01-27 15:00:00+00:00,0.0,22.129057089356746,0.0,1547.3988045658161,22.57044395044183,2.87104812918919,0.0,0.0,14.800763885817373,0.0,13.129882379378783,SE_2,2026-04-23
2026-01-27 16:00:00+00:00,0.0,46.659765001621764,0.0,1737.5952756197944,31.95314961414485,3.5854046629159413,0.0,0.0,21.00061229806596,0.0,13.605792803457177,SE_2,2026-04-23
2026-01-27 17:00:00+00:00,0.0,59.44612196966166,0.0,1692.707252534177,33.16752541290604,3.371897061448598,0.0,0.0,21.778670375512338,0.0,12.878532646294046,SE_2,2026-04-23
2026-01-27 18:00:00+00:00,0.0,67.80246814996086,0.0,1685.58530939108,33.210668538353424,3.4437180250324864,0.0,0.0,22.430448282593833,0.0,12.752387612979456,SE_2,2026-04-23
2026-01-27 19:00:00+00:00,0.0,55.09480562416291,0.0,1527.9352865878784,28.86953044293941,2.936439603673156,0.0,0.0,19.523526417413976,0.0,12.240411323932282,SE_2,2026-04-23
2026-01-27 20:00:00+00:00,0.0,69.30472586541106,0.0,1530.5598394184708,39.04404240784039,5.1365505042714465,0.0,0.0,26.12597611328258,0.0,10.45386569072354,SE_2,2026-04-23
2026-01-27 21:00:00+00:00,0.0,73.04634178034257,0.0,1654.4177165553906,44.400804385181495,5.3080878397742115,0.0,0.0,29.861494586711558,0.0,11.41555485259967,SE_2,2026-04-23
2026-01-27 22:00:00+00:00,0.0,71.0954408005608,0.0,1681.6471932191596,50.38929938166159,5.297522125063534,0.0,0.0,34.072621588200356,0.0,10.447922885354004,SE_2,2026-04-23
2026-01-27 23:00:00+00:00,0.0,35.41833889256462,0.0,1101.2234654023437,24.285196627299825,2.5563480116166044,0.0,0.0,22.12744589170666,0.0,7.464205174468671,SE_2,2026-04-23
2026-01-28 00:00:00+00:00,0.0,32.363158728985944,0.0,1165.186417784806,28.356566581888483,3.1759502315279065,0.0,0.0,28.180791565490907,0.0,7.437115107300586,SE_2,2026-04-23
2026-01-28 01:00:00+00:00,0.0,27.742033177476035,0.0,1261.8005347502117,29.823978113905447,4.053714450647939,0.0,0.0,29.989417422578672,0.0,8.14032208518026,SE_2,2026-04-23
2026-01-28 02:00:00+00:00,0.0,28.195166664152843,0.0,1231.6259139599856,28.42680080427945,3.848399626393681,0.0,0.0,28.835279173307775,0.0,8.418439771880667,SE_2,2026-04-23
2026-01-28 03:00:00+00:00,0.0,26.17950296226646,0.0,1175.7719714004365,26.83503951559759,3.586547996030098,0.0,0.0,27.155044556718998,0.0,8.146893568950448,SE_2,2026-04-23
2026-01-28 04:00:00+00:00,0.0,18.7257639703314,0.0,966.6003626326255,21.53710520677692,3.0187008481525557,0.0,0.0,17.277628162033476,0.0,6.990439180080105,SE_2,2026-04-23
2026-01-28 05:00:00+00:00,0.0,10.887257184235501,0.0,785.2442564385318,11.328642882544466,1.5362526764193616,0.0,0.0,8.61717124607398,0.0,6.911419572194959,SE_2,2026-04-23
2026-01-28 06:00:00+00:00,0.0,11.709867926527789,0.0,880.9055587869302,5.336506721605666,0.6673064066510055,0.0,0.0,3.611289204318139,0.0,8.644470953967243,SE_2,2026-04-23
2026-01-28 07:00:00+00:00,0.0,12.083314524415648,0.0,876.0238220515466,0.0,0.0,0.0,0.0,0.0,0.0,9.41786342403769,SE_2,2026-04-23
2026-01-28 08:00:00+00:00,0.004672805701134821,13.900231871570144,0.0,864.7871730216631,0.0,0.0,0.0,0.0,0.0,0.0,9.282922301065653,SE_2,2026-04-23
2026-01-28 09:00:00+00:00,0.006373611529477125,23.027966483314916,0.0,889.1111924364179,0.0,0.0,0.0,0.0,0.0,0.0,9.529467468737803,SE_2,2026-04-23
2026-01-28 10:00:00+00:00,0.011836226850114,21.66260732886073,0.0,903.5722727247837,0.0,0.0,0.0,0.0,0.0,0.0,9.70328371950555,SE_2,2026-04-23
2026-01-28 11:00:00+00:00,0.010286807021507341,17.33122222036355,0.0,787.5688174053025,0.0,0.0,0.0,0.0,0.0,0.0,8.21467356731243,SE_2,2026-04-23
2026-01-28 12:00:00+00:00,0.006667987329611671,16.189967817677697,0.0,758.1223524509618,0.0,0.0,0.0,0.0,0.0,0.0,8.331011744030988,SE_2,2026-04-23
2026-01-28 13:00:00+00:00,0.0031904788894400278,16.357013837104198,0.0,763.3325028787773,0.0,0.0,0.0,0.0,0.0,0.0,8.382292805229094,SE_2,2026-04-23
2026-01-28 14:00:00+00:00,0.0,15.939919290659532,0.0,739.6707840148778,0.0,0.0,0.0,0.0,0.0,0.0,8.214296694462815,SE_2,2026-04-23
2026-01-28 15:00:00+00:00,0.0,15.509492738753188,0.0,803.4225853612209,0.0,0.0,0.0,0.0,0.0,0.0,8.892921900025895,SE_2,2026-04-23
2026-01-28 16:00:00+00:00,0.0,14.678153404566576,0.0,921.4881325736756,0.0,0.0,0.0,0.0,0.0,0.0,9.758714021757728,SE_2,2026-04-23
2026-01-28 17:00:00+00:00,0.0,17.124755565476587,0.0,950.5996006235515,0.0,0.0,0.0,0.0,0.0,0.0,10.00064381097197,SE_2,2026-04-23
2026-01-28 18:00:00+00:00,0.0,18.618788707328783,0.0,765.4579539266742,0.0,0.0,0.0,0.0,0.0,0.0,8.348257365997013,SE_2,2026-04-23
2026-01-28 19:00:00+00:00,0.0,17.39891391101845,0.0,611.2577342418332,0.0,0.0,0.0,0.0,0.0,0.0,7.143351847148372,SE_2,2026-04-23
2026-01-28 20:00:00+00:00,0.0,21.08974918034811,0.0,645.1637912218524,0.0,0.0,0.0,0.0,0.0,0.0,7.546459597799442,SE_2,2026-04-23
2026-01-28 21:00:00+00:00,0.0,23.75136316144272,0.0,659.6483572982884,0.0,0.0,0.0,0.0,0.0,0.0,7.725279540268867,SE_2,2026-04-23
2026-01-28 22:00:00+00:00,0.0,25.814205169900514,0.0,635.5498636198105,0.0,0.0,0.0,0.0,0.0,0.0,7.460931210289039,SE_2,2026-04-23
2026-01-28 23:00:00+00:00,0.0,27.32565695098339,0.0,558.0525171317943,0.0,0.0,0.0,0.0,0.0,0.0,6.471825917222283,SE_2,2026-04-23
2026-01-29 00:00:00+00:00,0.0,44.33517578579616,0.0,617.7765123115422,0.0,0.0,0.0,0.0,0.0,0.0,7.163311902661566,SE_2,2026-04-23
2026-01-29 01:00:00+00:00,0.0,40.21285074108922,0.0,575.6162029161486,0.0,0.0,0.0,0.0,0.0,0.0,6.645946342762167,SE_2,2026-04-23
2026-01-29 02:00:00+00:00,0.0,32.61733341450832,0.0,589.9917038500514,0.0,0.0,0.0,0.0,0.0,0.0,7.140962735440217,SE_2,2026-04-23
2026-01-29 03:00:00+00:00,0.0,27.399866560227288,0.0,540.1975405601576,0.0,0.0,0.0,0.0,0.0,0.0,6.527592879615133,SE_2,2026-04-23
2026-01-29 04:00:00+00:00,0.0,24.649808232740142,0.0,474.4548454821565,0.0,0.0,0.0,0.0,0.0,0.0,5.770346285103389,SE_2,2026-04-23
2026-01-29 05:00:00+00:00,0.0,30.120325650827166,0.0,604.0388547718691,0.23425284686491638,0.024927144712018484,0.0,0.0,0.1689320777486322,0.0,6.812707507978237,SE_2,2026-04-23
2026-01-29 06:00:00+00:00,0.0,54.890224946492054,0.0,950.5480518423738,9.327830574303233,1.001666648700973,0.0,0.0,6.203299318710561,0.0,8.428926669419436,SE_2,2026-04-23
2026-01-29 07:00:00+00:00,0.0,57.12601833323282,0.0,972.0554194067689,5.8231188026427265,0.6285622345326228,0.0,0.0,3.777922495500035,0.0,9.213958727322945,SE_2,2026-04-23
2026-01-29 08:00:00+00:00,0.005704634557814242,56.56839041673061,0.0,1067.900636979679,10.294356579109603,1.0288923679151987,0.0,0.0,6.843975242205022,0.0,9.433043779803043,SE_2,2026-04-23
2026-01-29 09:00:00+00:00,0.015821694574759494,46.4054590135724,0.0,1008.9852567381731,7.045470992647459,0.5127808735306115,0.0,0.0,4.733508186627086,0.0,9.326702500874555,SE_2,2026-04-23
2026-01-29 10:00:00+00:00,0.029362234008164362,45.70074808897175,0.0,1093.173942160645,11.270133236611866,1.068934464368944,0.0,0.0,7.446415536443009,0.0,9.48546427895115,SE_2,2026-04-23
2026-01-29 11:00:00+00:00,0.02542939980802499,39.14909678308539,0.0,1028.6917068160742,13.825760436672814,1.408710211842997,0.0,0.0,9.282869261531808,0.0,8.016427090985081,SE_2,2026-04-23
2026-01-29 12:00:00+00:00,0.012979909458005675,35.01046336295132,0.0,998.6744192110302,13.008412227981298,1.278884674383065,0.0,0.0,8.720349269928148,0.0,8.29449134426782,SE_2,2026-04-23
2026-01-29 13:00:00+00:00,0.00363892724924576,35.86503084251493,0.0,1007.9173786621055,13.932624671615892,1.285088947306095,0.0,0.0,9.32244301595627,0.0,8.248794933251812,SE_2,2026-04-23
2026-01-29 14:00:00+00:00,0.0,36.33489014374937,0.0,1024.013221025141,14.904210200250276,1.3176925799071089,0.0,0.0,9.789712228731746,0.0,8.26527382222033,SE_2,2026-04-23
2026-01-29 15:00:00+00:00,0.0,33.01601589079349,0.0,996.1385145531244,14.476475313859059,1.4108460989728457,0.0,0.0,9.50617113000296,0.0,8.02697701324719,SE_2,2026-04-23
2026-01-29 16:00:00+00:00,0.0,34.36435761709652,0.0,1009.499867769345,15.904816983064617,1.568163995557807,0.0,0.0,10.284410606706372,0.0,7.9033830282295545,SE_2,2026-04-23
2026-01-29 17:00:00+00:00,0.0,45.15735316004454,0.0,1204.144152782698,21.859192067810486,1.9114933690736682,0.0,0.0,14.152675058135605,0.0,8.875133562237727,SE_2,2026-04-23
2026-01-29 18:00:00+00:00,0.0,38.24833497235461,0.0,1145.8259215854293,17.448317725842376,1.64526772625972,0.0,0.0,11.689490662574883,0.0,8.967667327539102,SE_2,2026-04-23
2026-01-29 19:00:00+00:00,0.0,30.76810934838451,0.0,753.1680090833611,13.67760220659478,1.4882919730325956,0.0,0.0,9.338304140218382,0.0,6.059683248408779,SE_2,2026-04-23
2026-01-29 20:00:00+00:00,0.0,34.174514418802076,0.0,602.1067129024011,14.495003854311792,1.8228203244367478,0.0,0.0,10.054353162775165,0.0,4.371595337273199,SE_2,2026-04-23
2026-01-29 21:00:00+00:00,0.0,35.966384859211786,0.0,633.7294294766418,15.732431367644148,1.8874714485935735,0.0,0.0,11.04871481422468,0.0,4.510568033683995,SE_2,2026-04-23
2026-01-29 22:00:00+00:00,0.0,47.75239638779545,0.0,790.9554334777894,21.048266633103086,2.790068402435098,0.0,0.0,14.876281862416802,0.0,5.302553236460215,SE_2,2026-04-23
2026-01-29 23:00:00+00:00,0.0,25.71725937410413,0.0,540.4915035554349,11.546089989356759,1.5447451704476065,0.0,0.0,7.601753460926672,0.0,4.348648449729993,SE_2,2026-04-23
2026-01-30 00:00:00+00:00,0.0,33.51433622595666,0.0,569.4967805458043,14.704878313113516,1.9030268975407594,0.0,0.0,9.855210824166246,0.0,4.200767193418507,SE_2,2026-04-23
2026-01-30 01:00:00+00:00,0.0,27.07930600209891,0.0,510.2352734466752,11.881823326305017,1.5643149541766157,0.0,0.0,7.959554150108776,0.0,4.079728120635442,SE_2,2026-04-23
2026-01-30 02:00:00+00:00,0.0,34.314010897078326,0.0,554.9550000797084,14.26084921229566,1.7112829584834968,0.0,0.0,9.561827508965157,0.0,4.397029343468986,SE_2,2026-04-23
2026-01-30 03:00:00+00:00,0.0,11.357043844198136,0.0,272.24644729306806,4.329800237827664,0.5705016046853705,0.0,0.0,2.8987892318508264,0.0,2.672417788369949,SE_2,2026-04-23
2026-01-30 04:00:00+00:00,0.0,0.7548873319304852,0.0,201.14233912206407,0.0,0.0,0.0,0.0,0.0,0.0,2.47777354600545,SE_2,2026-04-23
2026-01-30 05:00:00+00:00,0.0,4.075507377220834,0.0,556.713193121543,0.7695051061000232,0.09934403651320778,0.0,0.0,0.5228193750794307,0.0,5.994630983543466,SE_2,2026-04-23
2026-01-30 06:00:00+00:00,0.0,4.414249722346597,0.0,724.4140848512528,0.49910180726423264,0.053191272401298076,0.0,0.0,0.340259878150289,0.0,7.479112468584755,SE_2,2026-04-23
2026-01-30 07:00:00+00:00,0.00012790306294177043,4.457421743520699,0.0,721.4613575675978,0.0,0.0,0.0,0.0,0.0,0.0,7.4810927858184675,SE_2,2026-04-23
2026-01-30 08:00:00+00:00,0.0044685898960988065,4.227469180639639,0.0,619.1388434246982,0.0,0.0,0.0,0.0,0.0,0.0,6.454218804766123,SE_2,2026-04-23
2026-01-30 09:00:00+00:00,0.012779366474871573,6.303422513730403,0.0,781.7532040124725,0.0,0.0,0.0,0.0,0.0,0.0,8.130594107322366,SE_2,2026-04-23
2026-01-30 10:00:00+00:00,0.02073802976547342,8.143420419175126,0.0,765.78070065026,0.0,0.0,0.0,0.0,0.0,0.0,7.930140900799359,SE_2,2026-04-23
2026-01-30 11:00:00+00:00,0.02130272772032482,11.832593269836524,0.0,790.5586403949579,0.0,0.0,0.0,0.0,0.0,0.0,7.6124636074850685,SE_2,2026-04-23
2026-01-30 12:00:00+00:00,0.01092879823358243,14.189456737506815,0.0,684.0450700901268,0.0,0.0,0.0,0.0,0.0,0.0,7.229544374132958,SE_2,2026-04-23
2026-01-30 13:00:00+00:00,0.0034371945488653882,14.813480265959495,0.0,694.1462843453196,0.0,0.0,0.0,0.0,0.0,0.0,7.261798194172171,SE_2,2026-04-23
2026-01-30 14:00:00+00:00,0.0,13.836722469961897,0.0,660.6437453674964,0.0,0.0,0.0,0.0,0.0,0.0,6.969532162541797,SE_2,2026-04-23
2026-01-30 15:00:00+00:00,0.0,15.208976342187269,0.0,645.9385432392326,0.0,0.0,0.0,0.0,0.0,0.0,6.777480418580043,SE_2,2026-04-23
2026-01-30 16:00:00+00:00,0.0,23.097755802220686,0.0,633.6089141101329,1.2629875569964604,0.15202019122079352,0.0,0.0,0.9440730225761939,0.0,6.4092493168528994,SE_2,2026-04-23
2026-01-30 17:00:00+00:00,0.0,30.461555895810044,0.0,539.9406030020338,2.0661450687520446,0.2730722212233547,0.04760320403814433,0.0,1.3708233087893653,0.006546143688128366,5.758651155665173,SE_2,2026-04-23
2026-01-30 18:00:00+00:00,0.0,30.30934940365006,0.0,377.66015392500947,2.0100606237390246,0.2180503478674179,0.0,0.0,1.501882665688943,0.0,4.1505030340451015,SE_2,2026-04-23
2026-01-30 19:00:00+00:00,0.0,20.813807634427683,0.0,235.10237224118856,0.18064686057825144,0.02009389022258582,0.0,0.0,0.1344599611270154,0.0,2.923619412455888,SE_2,2026-04-23
2026-01-30 20:00:00+00:00,0.0,27.22227124506098,0.0,161.7921083258564,2.9557120934630188,0.3352646374410872,0.0,0.0,2.2069844671997285,0.0,1.6126592309787633,SE_2,2026-04-23
2026-01-30 21:00:00+00:00,0.0,16.679051737355987,0.0,88.14795018189433,1.6042604464487908,0.19444001971277403,0.0,0.0,0.9559836145349584,0.0,0.6933140000531612,SE_2,2026-04-23
2026-01-30 22:00:00+00:00,0.0,2.697833570359779,0.0,8.25106673582757,0.5737886339787195,0.07865459349335777,0.0,0.0,0.29865646634057486,0.0,0.0,SE_2,2026-04-23
2026-01-30 23:00:00+00:00,0.0,8.212042180919557,0.0,34.15618722711295,0.7272022887719144,0.12032907520570489,0.0,0.0,0.5560403510254854,0.0,0.2531988769643849,SE_2,2026-04-23
2026-01-31 00:00:00+00:00,0.0,25.296000420305635,0.0,92.18459773221399,3.733707021153348,0.5723059472828161,0.0,0.0,3.1823449166382654,0.0,0.35604396240595315,SE_2,2026-04-23
2026-01-31 01:00:00+00:00,0.0,11.399674725793032,0.0,42.477955624990784,2.4591845880960657,0.35878945726019096,0.0,0.0,2.0793956038599304,0.0,0.0,SE_2,2026-04-23
2026-01-31 02:00:00+00:00,0.0,1.2808916218217528,0.0,4.7070190466132455,0.22459991832993365,0.0357841684574609,0.0,0.0,0.19096517437815855,0.0,0.010740070399448742,SE_2,2026-04-23
2026-01-31 03:00:00+00:00,0.0,0.3728821914454037,0.0,1.434401210060112,0.08306538761086175,0.013855907580091097,0.0,0.0,0.07079530330353143,0.0,0.0,SE_2,2026-04-23
2026-01-31 04:00:00+00:00,0.0,5.907870769884156,0.0,16.29547503228557,0.2853517804756467,0.04234423530012433,0.0,0.0,0.23828379097018768,0.0,0.15567439108431377,SE_2,2026-04-23
2026-01-31 05:00:00+00:00,0.0,1.195735850998912,0.0,4.362933002150526,0.2505632352773119,0.032444834603809945,0.0,0.0,0.20832307696944055,0.0,0.0,SE_2,2026-04-23
2026-01-31 06:00:00+00:00,0.0,1.0687468782752356,0.0,3.7645593130813095,0.2131937949883011,0.025504614860233057,0.0,0.0,0.17799539879492138,0.0,0.0,SE_2,2026-04-23
2026-01-31 07:00:00+00:00,0.0,0.1310116639278446,0.0,0.466377560572313,0.027874866375374743,0.003143883028861145,0.0,0.0,0.021592026095606433,0.0,0.0,SE_2,2026-04-23
2026-01-31 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_2,2026-04-23
2026-01-31 09:00:00+00:00,0.0,0.358364933111291,0.0,1.366736906151772,0.0779754843704155,0.009374790801941922,0.0,0.0,0.06254788556457976,0.0,0.0,SE_2,2026-04-23
2026-01-31 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_2,2026-04-23
2026-01-31 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_2,2026-04-23
2026-01-31 12:00:00+00:00,0.0,0.6619145838477543,0.0,2.6438393151951254,0.15408334841265872,0.018888361604428694,0.0,0.0,0.12127439094003302,0.0,0.0,SE_2,2026-04-23
2026-01-31 13:00:00+00:00,0.0,0.07631293420937012,0.0,0.29056931374264705,0.017628723830787917,0.002060609162462149,0.0,0.0,0.013428419054732785,0.0,0.0,SE_2,2026-04-23
2026-01-31 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE_2,2026-04-23
2026-01-31 15:00:00+00:00,0.0,0.057215377126373576,0.0,0.2395242608244648,0.01506689687086528,0.0017629714098704597,0.0,0.0,0.011430493768425894,0.0,0.0,SE_2,2026-04-23
2026-01-31 16:00:00+00:00,0.0,1.0039029456766906,0.0,4.012532599223373,0.27528434521178646,0.030147527500386326,0.0,0.0,0.20313258238776366,0.0,0.0,SE_2,2026-04-23
2026-01-31 17:00:00+00:00,0.0,91.00480119117888,0.0,95.72238319657066,0.0827997684678298,0.009638124402465987,0.0,0.0,0.06036675099756818,0.0,1.5700109683826253,SE_2,2026-04-23
2026-01-31 18:00:00+00:00,0.0,93.7555361384147,0.0,97.87703591673848,0.07405428432034356,0.008338379059979105,0.0,0.0,0.054418916787369896,0.0,1.6556163646790985,SE_2,2026-04-23
2026-01-31 19:00:00+00:00,0.0,122.40366526245914,0.0,119.31410015105901,0.1003211111072413,0.01016685183139963,0.0,0.0,0.07216620649570844,0.0,2.0245804170474986,SE_2,2026-04-23
2026-01-31 20:00:00+00:00,0.0,99.73751948509765,0.0,99.27319697688631,0.20181576760832917,0.021040004642861952,0.0,0.0,0.14421985527874465,0.0,1.6222079104861076,SE_2,2026-04-23
2026-01-31 21:00:00+00:00,0.0,104.97026865224149,0.0,106.13860481924117,0.3544565501354487,0.036434688686472864,0.0,0.0,0.254763855735605,0.0,1.69547143395981,SE_2,2026-04-23
2026-01-31 22:00:00+00:00,0.0,178.29024532600562,0.0,171.9178276510701,0.3740033357975369,0.03795167678499041,0.0,0.0,0.27018958923339775,0.0,2.809782421108337,SE_2,2026-04-23
