,FI_EE,EE_FI,FI_SE_1,SE_1_FI,FI_SE_3,SE_3_FI,FI_EE_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-06 13:00:00+00:00,0.0,160.7,0.0,1834.025,0.0,1200.0,-160.7,-1834.025,-1200.0,-3194.7250000000004,None,FI,2026-04-23
2026-04-06 14:00:00+00:00,4.75,35.55,0.0,1830.75,0.0,1200.0,-30.799999999999997,-1830.75,-1200.0,-3061.55,None,FI,2026-04-23
2026-04-06 15:00:00+00:00,134.1,0.0,0.0,1825.775,0.0,1200.0,134.1,-1825.775,-1200.0,-2891.675,None,FI,2026-04-23
2026-04-06 16:00:00+00:00,169.45,0.0,0.0,1815.85,0.0,1200.0,169.45,-1815.85,-1200.0,-2846.3999999999996,None,FI,2026-04-23
2026-04-06 17:00:00+00:00,643.25,0.0,0.0,1818.275,0.0,1200.0,643.25,-1818.275,-1200.0,-2375.025,None,FI,2026-04-23
2026-04-06 18:00:00+00:00,1002.9,0.0,0.0,1824.85,0.0,1200.0,1002.9,-1824.85,-1200.0,-2021.9499999999998,None,FI,2026-04-23
2026-04-06 19:00:00+00:00,983.775,0.0,0.0,1826.65,0.0,1200.0,983.775,-1826.65,-1200.0,-2042.875,None,FI,2026-04-23
2026-04-06 20:00:00+00:00,876.675,0.0,0.0,1791.25,0.0,1194.825,876.675,-1791.25,-1194.825,-2109.4,None,FI,2026-04-23
2026-04-06 21:00:00+00:00,885.7,0.0,0.0,1633.375,0.0,1149.2,885.7,-1633.375,-1149.2,-1896.875,None,FI,2026-04-23
2026-04-06 22:00:00+00:00,946.425,0.0,0.0,1822.1,0.0,1145.775,946.425,-1822.1,-1145.775,-2021.45,None,FI,2026-04-23
2026-04-06 23:00:00+00:00,944.15,0.0,0.0,1821.325,0.0,1021.075,944.15,-1821.325,-1021.075,-1898.25,None,FI,2026-04-23
2026-04-07 00:00:00+00:00,974.9,0.0,0.0,1803.075,0.0,1057.075,974.9,-1803.075,-1057.075,-1885.25,None,FI,2026-04-23
2026-04-07 01:00:00+00:00,1007.825,0.0,0.0,1818.375,0.0,837.875,1007.825,-1818.375,-837.875,-1648.425,None,FI,2026-04-23
2026-04-07 02:00:00+00:00,1016.0,0.0,0.0,1803.025,0.0,903.25,1016.0,-1803.025,-903.25,-1690.275,None,FI,2026-04-23
2026-04-07 03:00:00+00:00,1013.275,0.0,0.0,1830.675,0.0,920.4,1013.275,-1830.675,-920.4,-1737.8,None,FI,2026-04-23
2026-04-07 04:00:00+00:00,792.725,0.0,0.0,661.7,0.0,1103.775,792.725,-661.7,-1103.775,-972.7500000000001,None,FI,2026-04-23
2026-04-07 05:00:00+00:00,743.625,0.0,0.0,680.0,0.0,1134.225,743.625,-680.0,-1134.225,-1070.6,None,FI,2026-04-23
2026-04-07 06:00:00+00:00,600.0,0.0,0.0,680.475,0.0,1120.925,600.0,-680.475,-1120.925,-1201.4,None,FI,2026-04-23
2026-04-07 07:00:00+00:00,536.45,0.0,0.0,680.825,0.0,1085.925,536.45,-680.825,-1085.925,-1230.3,None,FI,2026-04-23
2026-04-07 08:00:00+00:00,123.575,0.0,0.0,681.475,0.0,1127.475,123.575,-681.475,-1127.475,-1685.375,None,FI,2026-04-23
2026-04-07 09:00:00+00:00,22.25,2.575,0.0,682.5,0.0,1054.375,19.675,-682.5,-1054.375,-1717.2,None,FI,2026-04-23
2026-04-07 10:00:00+00:00,20.125,1.1,0.0,675.7,0.0,1041.9,19.025,-675.7,-1041.9,-1698.5750000000003,None,FI,2026-04-23
2026-04-07 11:00:00+00:00,81.225,0.0,0.0,611.1,0.0,1079.8,81.225,-611.1,-1079.8,-1609.675,None,FI,2026-04-23
2026-04-07 12:00:00+00:00,268.25,0.0,0.0,679.975,0.0,809.75,268.25,-679.975,-809.75,-1221.475,None,FI,2026-04-23
2026-04-07 13:00:00+00:00,482.625,0.0,0.0,679.775,0.0,1106.75,482.625,-679.775,-1106.75,-1303.9,None,FI,2026-04-23
2026-04-07 14:00:00+00:00,412.05,0.0,0.0,555.175,0.0,1059.725,412.05,-555.175,-1059.725,-1202.85,None,FI,2026-04-23
2026-04-07 15:00:00+00:00,784.325,0.0,0.0,669.975,0.0,707.1,784.325,-669.975,-707.1,-592.75,None,FI,2026-04-23
2026-04-07 16:00:00+00:00,1010.675,0.0,0.0,673.625,0.0,573.775,1010.675,-673.625,-573.775,-236.72500000000002,None,FI,2026-04-23
2026-04-07 17:00:00+00:00,1011.875,0.0,0.0,676.25,0.0,461.0,1011.875,-676.25,-461.0,-125.375,None,FI,2026-04-23
2026-04-07 18:00:00+00:00,996.275,0.0,0.0,678.8,0.0,161.625,996.275,-678.8,-161.625,155.85000000000002,None,FI,2026-04-23
2026-04-07 19:00:00+00:00,988.5,0.0,0.0,678.575,0.0,95.275,988.5,-678.575,-95.275,214.64999999999995,None,FI,2026-04-23
2026-04-07 20:00:00+00:00,1005.175,0.0,0.0,677.425,15.65,5.05,1005.175,-677.425,10.600000000000001,338.35,None,FI,2026-04-23
2026-04-07 21:00:00+00:00,884.525,0.0,0.0,676.05,344.125,0.0,884.525,-676.05,344.125,552.6,None,FI,2026-04-23
2026-04-07 22:00:00+00:00,906.95,0.0,0.0,477.325,65.925,0.0,906.95,-477.325,65.925,495.55000000000007,None,FI,2026-04-23
2026-04-07 23:00:00+00:00,923.75,0.0,0.0,445.425,89.725,0.0,923.75,-445.425,89.725,568.05,None,FI,2026-04-23
2026-04-08 00:00:00+00:00,906.975,0.0,0.0,363.5,30.55,0.0,906.975,-363.5,30.55,574.025,None,FI,2026-04-23
2026-04-08 01:00:00+00:00,936.175,0.0,0.0,373.925,43.0,0.0,936.175,-373.925,43.0,605.25,None,FI,2026-04-23
2026-04-08 02:00:00+00:00,914.375,0.0,0.0,469.9,0.0,225.7,914.375,-469.9,-225.7,218.77500000000003,None,FI,2026-04-23
2026-04-08 03:00:00+00:00,992.975,0.0,0.0,499.05,0.0,706.35,992.975,-499.05,-706.35,-212.425,None,FI,2026-04-23
2026-04-08 04:00:00+00:00,936.125,0.0,0.0,529.225,0.0,821.35,936.125,-529.225,-821.35,-414.45000000000005,None,FI,2026-04-23
2026-04-08 05:00:00+00:00,400.525,0.0,0.0,511.3,0.0,1016.525,400.525,-511.3,-1016.525,-1127.3,None,FI,2026-04-23
2026-04-08 06:00:00+00:00,27.675,129.875,0.0,510.7,0.0,916.95,-102.2,-510.7,-916.95,-1529.85,None,FI,2026-04-23
2026-04-08 07:00:00+00:00,0.0,564.125,0.0,488.05,0.0,967.45,-564.125,-488.05,-967.45,-2019.625,None,FI,2026-04-23
2026-04-08 08:00:00+00:00,0.0,658.0,0.0,487.825,0.0,900.05,-658.0,-487.825,-900.05,-2045.875,None,FI,2026-04-23
2026-04-08 09:00:00+00:00,0.0,658.0,0.0,515.1,0.0,1027.575,-658.0,-515.1,-1027.575,-2200.675,None,FI,2026-04-23
2026-04-08 10:00:00+00:00,0.0,595.825,0.0,514.2,0.0,1015.025,-595.825,-514.2,-1015.025,-2125.05,None,FI,2026-04-23
2026-04-08 11:00:00+00:00,0.0,639.35,0.0,513.2,0.0,1130.55,-639.35,-513.2,-1130.55,-2283.1000000000004,None,FI,2026-04-23
2026-04-08 12:00:00+00:00,0.0,647.875,0.0,513.1,0.0,1139.9,-647.875,-513.1,-1139.9,-2300.875,None,FI,2026-04-23
2026-04-08 13:00:00+00:00,0.0,840.05,0.0,513.55,0.0,1126.225,-840.05,-513.55,-1126.225,-2479.825,None,FI,2026-04-23
2026-04-08 14:00:00+00:00,0.0,599.825,0.0,514.15,0.0,1186.275,-599.825,-514.15,-1186.275,-2300.25,None,FI,2026-04-23
2026-04-08 15:00:00+00:00,0.0,289.05,0.0,513.75,0.0,1198.5,-289.05,-513.75,-1198.5,-2001.3,None,FI,2026-04-23
2026-04-08 16:00:00+00:00,125.975,34.5,0.0,514.2,0.0,1197.925,91.475,-514.2,-1197.925,-1620.65,None,FI,2026-04-23
2026-04-08 17:00:00+00:00,330.85,0.0,0.0,514.575,0.0,1200.0,330.85,-514.575,-1200.0,-1383.725,None,FI,2026-04-23
2026-04-08 18:00:00+00:00,618.1,0.0,0.0,513.125,0.0,1200.0,618.1,-513.125,-1200.0,-1095.025,None,FI,2026-04-23
2026-04-08 19:00:00+00:00,773.4,0.0,0.0,513.325,0.0,1200.0,773.4,-513.325,-1200.0,-939.9250000000001,None,FI,2026-04-23
2026-04-08 20:00:00+00:00,939.675,0.0,0.0,511.05,0.0,1200.0,939.675,-511.05,-1200.0,-771.375,None,FI,2026-04-23
2026-04-08 21:00:00+00:00,888.7,0.0,0.0,511.15,0.0,1200.0,888.7,-511.15,-1200.0,-822.4499999999999,None,FI,2026-04-23
2026-04-08 22:00:00+00:00,980.675,0.0,0.0,453.5,0.0,1200.0,980.675,-453.5,-1200.0,-672.825,None,FI,2026-04-23
2026-04-08 23:00:00+00:00,904.575,0.0,0.0,477.475,0.0,1200.0,904.575,-477.475,-1200.0,-772.9,None,FI,2026-04-23
2026-04-09 00:00:00+00:00,838.825,0.0,0.0,426.4,0.0,1200.0,838.825,-426.4,-1200.0,-787.5749999999999,None,FI,2026-04-23
2026-04-09 01:00:00+00:00,833.7,0.0,0.0,482.1,0.0,1200.0,833.7,-482.1,-1200.0,-848.4,None,FI,2026-04-23
2026-04-09 02:00:00+00:00,787.0,0.0,0.0,511.175,0.0,1200.0,787.0,-511.175,-1200.0,-924.175,None,FI,2026-04-23
2026-04-09 03:00:00+00:00,500.525,0.0,0.0,503.975,0.0,1191.7,500.525,-503.975,-1191.7,-1195.15,None,FI,2026-04-23
2026-04-09 04:00:00+00:00,519.875,0.0,0.0,521.975,0.0,1190.475,519.875,-521.975,-1190.475,-1192.5749999999998,None,FI,2026-04-23
2026-04-09 05:00:00+00:00,268.675,14.275,0.0,518.975,0.0,1155.125,254.4,-518.975,-1155.125,-1419.7,None,FI,2026-04-23
2026-04-09 06:00:00+00:00,0.0,304.67499999999995,0.0,514.125,0.0,1179.975,-304.67499999999995,-514.125,-1179.975,-1998.7749999999999,None,FI,2026-04-23
2026-04-09 07:00:00+00:00,0.0,888.775,0.0,504.425,0.0,1200.0,-888.775,-504.425,-1200.0,-2593.2,None,FI,2026-04-23
2026-04-09 08:00:00+00:00,0.0,981.425,0.0,512.55,0.0,1200.0,-981.425,-512.55,-1200.0,-2693.975,None,FI,2026-04-23
2026-04-09 09:00:00+00:00,0.0,1016.0,0.0,517.575,0.0,1200.0,-1016.0,-517.575,-1200.0,-2733.575,None,FI,2026-04-23
2026-04-09 10:00:00+00:00,0.0,1001.7,0.0,523.85,0.0,1200.0,-1001.7,-523.85,-1200.0,-2725.55,None,FI,2026-04-23
2026-04-09 11:00:00+00:00,0.0,998.675,0.0,536.45,0.0,1200.0,-998.675,-536.45,-1200.0,-2735.125,None,FI,2026-04-23
2026-04-09 12:00:00+00:00,0.0,868.075,0.0,529.65,0.0,1200.0,-868.075,-529.65,-1200.0,-2597.725,None,FI,2026-04-23
2026-04-09 13:00:00+00:00,0.0,620.25,0.0,524.05,0.0,1200.0,-620.25,-524.05,-1200.0,-2344.3,None,FI,2026-04-23
2026-04-09 14:00:00+00:00,0.0,496.07500000000005,0.0,514.1,0.0,1200.0,-496.07500000000005,-514.1,-1200.0,-2210.175,None,FI,2026-04-23
2026-04-09 15:00:00+00:00,0.0,214.10000000000002,0.0,510.1,0.0,1200.0,-214.10000000000002,-510.1,-1200.0,-1924.2,None,FI,2026-04-23
2026-04-09 16:00:00+00:00,199.525,36.35,0.0,497.725,0.0,1200.0,163.175,-497.725,-1200.0,-1534.55,None,FI,2026-04-23
2026-04-09 17:00:00+00:00,640.575,0.0,0.0,496.775,0.0,1200.0,640.575,-496.775,-1200.0,-1056.1999999999998,None,FI,2026-04-23
2026-04-09 18:00:00+00:00,869.7,0.0,0.0,496.075,0.0,1143.55,869.7,-496.075,-1143.55,-769.925,None,FI,2026-04-23
2026-04-09 19:00:00+00:00,1016.0,0.0,0.0,496.1,0.0,1165.975,1016.0,-496.1,-1165.975,-646.0749999999999,None,FI,2026-04-23
2026-04-09 20:00:00+00:00,1016.0,0.0,0.0,514.475,0.0,1013.95,1016.0,-514.475,-1013.95,-512.4250000000001,None,FI,2026-04-23
2026-04-09 21:00:00+00:00,1016.0,0.0,0.0,501.075,0.0,768.25,1016.0,-501.075,-768.25,-253.32500000000005,None,FI,2026-04-23
2026-04-09 22:00:00+00:00,1016.0,0.0,0.0,496.65,0.0,626.725,1016.0,-496.65,-626.725,-107.375,None,FI,2026-04-23
2026-04-09 23:00:00+00:00,1016.0,0.0,0.0,508.2,0.0,597.75,1016.0,-508.2,-597.75,-89.94999999999999,None,FI,2026-04-23
2026-04-10 00:00:00+00:00,1016.0,0.0,0.0,511.925,0.0,727.125,1016.0,-511.925,-727.125,-223.05,None,FI,2026-04-23
2026-04-10 01:00:00+00:00,1016.0,0.0,0.0,510.5,0.0,943.85,1016.0,-510.5,-943.85,-438.35,None,FI,2026-04-23
2026-04-10 02:00:00+00:00,1016.0,0.0,0.0,503.875,0.0,1138.95,1016.0,-503.875,-1138.95,-626.825,None,FI,2026-04-23
2026-04-10 03:00:00+00:00,991.075,0.0,0.0,494.9,0.0,1182.95,991.075,-494.9,-1182.95,-686.775,None,FI,2026-04-23
2026-04-10 04:00:00+00:00,715.55,0.0,0.0,488.975,0.0,1200.0,715.55,-488.975,-1200.0,-973.4250000000001,None,FI,2026-04-23
2026-04-10 05:00:00+00:00,194.075,0.0,0.0,477.8,0.0,1195.375,194.075,-477.8,-1195.375,-1479.1,None,FI,2026-04-23
2026-04-10 06:00:00+00:00,0.0,471.29999999999995,0.0,482.775,0.0,1196.65,-471.29999999999995,-482.775,-1196.65,-2150.725,None,FI,2026-04-23
2026-04-10 07:00:00+00:00,0.0,713.275,0.0,507.05,0.0,1183.2,-713.275,-507.05,-1183.2,-2403.525,None,FI,2026-04-23
2026-04-10 08:00:00+00:00,0.0,780.075,0.0,496.8,0.0,1191.175,-780.075,-496.8,-1191.175,-2468.05,None,FI,2026-04-23
2026-04-10 09:00:00+00:00,0.0,774.825,0.0,488.25,0.0,1190.775,-774.825,-488.25,-1190.775,-2453.8500000000004,None,FI,2026-04-23
2026-04-10 10:00:00+00:00,0.0,734.4,0.0,500.9,0.0,1200.0,-734.4,-500.9,-1200.0,-2435.3,None,FI,2026-04-23
2026-04-10 11:00:00+00:00,0.0,648.975,0.0,503.95,0.0,1200.0,-648.975,-503.95,-1200.0,-2352.925,None,FI,2026-04-23
2026-04-10 12:00:00+00:00,0.0,747.2,0.0,502.675,0.0,1200.0,-747.2,-502.675,-1200.0,-2449.875,None,FI,2026-04-23
2026-04-10 13:00:00+00:00,0.0,799.575,0.0,502.7,0.0,1200.0,-799.575,-502.7,-1200.0,-2502.275,None,FI,2026-04-23
2026-04-10 14:00:00+00:00,0.0,742.75,0.0,500.45,0.0,1200.0,-742.75,-500.45,-1200.0,-2443.2,None,FI,2026-04-23
2026-04-10 15:00:00+00:00,0.0,437.0,0.0,514.925,0.0,1200.0,-437.0,-514.925,-1200.0,-2151.925,None,FI,2026-04-23
2026-04-10 16:00:00+00:00,25.175,123.15,0.0,524.5,0.0,1200.0,-97.97500000000001,-524.5,-1200.0,-1822.475,None,FI,2026-04-23
2026-04-10 17:00:00+00:00,279.9,0.0,0.0,517.825,0.0,1200.0,279.9,-517.825,-1200.0,-1437.9250000000002,None,FI,2026-04-23
2026-04-10 18:00:00+00:00,478.075,0.0,0.0,509.85,0.0,1200.0,478.075,-509.85,-1200.0,-1231.775,None,FI,2026-04-23
2026-04-10 19:00:00+00:00,501.1,0.0,0.0,509.225,0.0,1200.0,501.1,-509.225,-1200.0,-1208.125,None,FI,2026-04-23
2026-04-10 20:00:00+00:00,565.825,0.0,0.0,506.675,0.0,1200.0,565.825,-506.675,-1200.0,-1140.85,None,FI,2026-04-23
2026-04-10 21:00:00+00:00,671.725,0.0,0.0,494.65,0.0,1200.0,671.725,-494.65,-1200.0,-1022.925,None,FI,2026-04-23
2026-04-10 22:00:00+00:00,677.225,0.0,0.0,475.55,0.0,1196.825,677.225,-475.55,-1196.825,-995.1500000000001,None,FI,2026-04-23
2026-04-10 23:00:00+00:00,686.125,0.0,0.0,474.4,0.0,1158.775,686.125,-474.4,-1158.775,-947.0500000000001,None,FI,2026-04-23
2026-04-11 00:00:00+00:00,738.275,0.0,0.0,474.8,0.0,1067.575,738.275,-474.8,-1067.575,-804.1000000000001,None,FI,2026-04-23
2026-04-11 01:00:00+00:00,749.975,0.0,0.0,468.3,0.0,1192.175,749.975,-468.3,-1192.175,-910.5,None,FI,2026-04-23
2026-04-11 02:00:00+00:00,670.175,0.0,0.0,482.175,0.0,1200.0,670.175,-482.175,-1200.0,-1012.0,None,FI,2026-04-23
2026-04-11 03:00:00+00:00,530.825,0.0,0.0,479.975,0.0,1200.0,530.825,-479.975,-1200.0,-1149.15,None,FI,2026-04-23
2026-04-11 04:00:00+00:00,40.4,73.15,0.0,480.675,0.0,1200.0,-32.75000000000001,-480.675,-1200.0,-1713.4250000000002,None,FI,2026-04-23
2026-04-11 05:00:00+00:00,0.0,423.775,0.0,483.425,0.0,1199.875,-423.775,-483.425,-1199.875,-2107.075,None,FI,2026-04-23
2026-04-11 06:00:00+00:00,0.0,657.675,0.0,504.425,0.0,1200.0,-657.675,-504.425,-1200.0,-2362.1,None,FI,2026-04-23
2026-04-11 07:00:00+00:00,0.0,757.85,0.0,482.45,0.0,1200.0,-757.85,-482.45,-1200.0,-2440.3,None,FI,2026-04-23
2026-04-11 08:00:00+00:00,0.0,758.0,0.0,485.45,0.0,1199.0,-758.0,-485.45,-1199.0,-2442.45,None,FI,2026-04-23
2026-04-11 09:00:00+00:00,0.0,757.25,0.0,480.425,0.0,1200.0,-757.25,-480.425,-1200.0,-2437.675,None,FI,2026-04-23
2026-04-11 10:00:00+00:00,0.0,742.575,0.0,481.25,0.0,1200.0,-742.575,-481.25,-1200.0,-2423.825,None,FI,2026-04-23
2026-04-11 11:00:00+00:00,0.0,693.075,0.0,492.55,0.0,1200.0,-693.075,-492.55,-1200.0,-2385.625,None,FI,2026-04-23
2026-04-11 12:00:00+00:00,0.0,692.95,0.0,477.375,0.0,1200.0,-692.95,-477.375,-1200.0,-2370.325,None,FI,2026-04-23
2026-04-11 13:00:00+00:00,0.0,714.8,0.0,482.8,0.0,1200.0,-714.8,-482.8,-1200.0,-2397.6,None,FI,2026-04-23
2026-04-11 14:00:00+00:00,0.0,669.5999999999999,0.0,485.775,0.0,1200.0,-669.5999999999999,-485.775,-1200.0,-2355.375,None,FI,2026-04-23
2026-04-11 15:00:00+00:00,0.0,390.0,0.0,485.025,0.0,1200.0,-390.0,-485.025,-1200.0,-2075.025,None,FI,2026-04-23
2026-04-11 16:00:00+00:00,0.0,179.075,0.0,487.5,0.0,1200.0,-179.075,-487.5,-1200.0,-1866.575,None,FI,2026-04-23
2026-04-11 17:00:00+00:00,19.3,0.175,0.0,491.15,0.0,1200.0,19.125,-491.15,-1200.0,-1672.025,None,FI,2026-04-23
2026-04-11 18:00:00+00:00,45.75,0.0,0.0,494.575,0.0,1200.0,45.75,-494.575,-1200.0,-1648.825,None,FI,2026-04-23
2026-04-11 19:00:00+00:00,0.0,143.65,0.0,496.0,0.0,1200.0,-143.65,-496.0,-1200.0,-1839.65,None,FI,2026-04-23
2026-04-11 20:00:00+00:00,51.225,21.450000000000003,0.0,495.725,0.0,1200.0,29.775,-495.725,-1200.0,-1665.95,None,FI,2026-04-23
2026-04-11 21:00:00+00:00,41.35,0.575,0.0,493.8,0.0,1200.0,40.775,-493.8,-1200.0,-1653.025,None,FI,2026-04-23
2026-04-11 22:00:00+00:00,154.025,0.0,0.0,486.55,0.0,1200.0,154.025,-486.55,-1200.0,-1532.525,None,FI,2026-04-23
2026-04-11 23:00:00+00:00,277.95,0.0,0.0,485.95,0.0,1200.0,277.95,-485.95,-1200.0,-1408.0,None,FI,2026-04-23
2026-04-12 00:00:00+00:00,318.07500000000005,0.0,0.0,484.575,0.0,1200.0,318.07500000000005,-484.575,-1200.0,-1366.5,None,FI,2026-04-23
2026-04-12 01:00:00+00:00,305.3,0.0,0.0,480.625,0.0,1200.0,305.3,-480.625,-1200.0,-1375.325,None,FI,2026-04-23
2026-04-12 02:00:00+00:00,194.2,0.0,0.0,482.55,0.0,1200.0,194.2,-482.55,-1200.0,-1488.35,None,FI,2026-04-23
2026-04-12 03:00:00+00:00,182.125,0.0,0.0,484.7,0.0,1200.0,182.125,-484.7,-1200.0,-1502.575,None,FI,2026-04-23
2026-04-12 04:00:00+00:00,69.05,4.05,0.0,492.725,0.0,1200.0,65.0,-492.725,-1200.0,-1627.725,None,FI,2026-04-23
2026-04-12 05:00:00+00:00,0.0,276.325,0.0,494.175,0.0,1200.0,-276.325,-494.175,-1200.0,-1970.5,None,FI,2026-04-23
2026-04-12 06:00:00+00:00,0.0,358.0,0.0,493.75,0.0,1200.0,-358.0,-493.75,-1200.0,-2051.75,None,FI,2026-04-23
2026-04-12 07:00:00+00:00,0.0,358.0,0.0,498.4,0.0,1200.0,-358.0,-498.4,-1200.0,-2056.4,None,FI,2026-04-23
2026-04-12 08:00:00+00:00,0.0,357.85,0.0,488.1,0.0,1087.175,-357.85,-488.1,-1087.175,-1933.125,None,FI,2026-04-23
2026-04-12 09:00:00+00:00,0.0,338.825,0.0,473.075,0.0,1073.625,-338.825,-473.075,-1073.625,-1885.525,None,FI,2026-04-23
2026-04-12 10:00:00+00:00,0.0,273.475,0.0,496.95,0.0,1151.5,-273.475,-496.95,-1151.5,-1921.925,None,FI,2026-04-23
2026-04-12 11:00:00+00:00,14.325,55.475,0.0,501.625,0.0,1200.0,-41.150000000000006,-501.625,-1200.0,-1742.775,None,FI,2026-04-23
2026-04-12 12:00:00+00:00,0.0,191.475,0.0,506.55,0.0,1200.0,-191.475,-506.55,-1200.0,-1898.025,None,FI,2026-04-23
2026-04-12 13:00:00+00:00,0.0,206.6,0.0,501.325,0.0,1180.15,-206.6,-501.325,-1180.15,-1888.075,None,FI,2026-04-23
2026-04-12 14:00:00+00:00,0.0,185.55,0.0,505.525,0.0,1200.0,-185.55,-505.525,-1200.0,-1891.075,None,FI,2026-04-23
2026-04-12 15:00:00+00:00,85.65,6.7,0.0,499.625,0.0,1200.0,78.95,-499.625,-1200.0,-1620.675,None,FI,2026-04-23
2026-04-12 16:00:00+00:00,181.5,0.0,0.0,517.0,0.0,1189.6,181.5,-517.0,-1189.6,-1525.1,None,FI,2026-04-23
2026-04-12 17:00:00+00:00,590.35,0.0,0.0,519.225,0.0,1177.9,590.35,-519.225,-1177.9,-1106.775,None,FI,2026-04-23
2026-04-12 18:00:00+00:00,735.45,0.0,0.0,506.725,0.0,1190.625,735.45,-506.725,-1190.625,-961.9,None,FI,2026-04-23
2026-04-12 19:00:00+00:00,623.975,0.0,0.0,503.5,0.0,1183.575,623.975,-503.5,-1183.575,-1063.1,None,FI,2026-04-23
2026-04-12 20:00:00+00:00,500.775,0.0,0.0,499.8,0.0,1196.975,500.775,-499.8,-1196.975,-1196.0,None,FI,2026-04-23
2026-04-12 21:00:00+00:00,482.475,0.0,0.0,494.1,0.0,1197.7,482.475,-494.1,-1197.7,-1209.325,None,FI,2026-04-23
2026-04-12 22:00:00+00:00,531.55,0.0,0.0,473.925,0.0,1170.3,531.55,-473.925,-1170.3,-1112.675,None,FI,2026-04-23
2026-04-12 23:00:00+00:00,612.875,0.0,0.0,478.875,0.0,1194.85,612.875,-478.875,-1194.85,-1060.85,None,FI,2026-04-23
2026-04-13 00:00:00+00:00,473.57500000000005,0.0,0.0,489.2,0.0,1200.0,473.57500000000005,-489.2,-1200.0,-1215.625,None,FI,2026-04-23
2026-04-13 01:00:00+00:00,355.625,0.0,0.0,499.75,0.0,1200.0,355.625,-499.75,-1200.0,-1344.125,None,FI,2026-04-23
2026-04-13 02:00:00+00:00,233.64999999999998,0.0,0.0,503.65,0.0,1200.0,233.64999999999998,-503.65,-1200.0,-1470.0,None,FI,2026-04-23
2026-04-13 03:00:00+00:00,72.55,1.25,0.0,517.85,0.0,1200.0,71.3,-517.85,-1200.0,-1646.55,None,FI,2026-04-23
2026-04-13 04:00:00+00:00,0.0,143.1,0.0,525.15,0.0,1043.45,-143.1,-525.15,-1043.45,-1711.7,None,FI,2026-04-23
2026-04-13 05:00:00+00:00,0.0,345.3,0.0,529.5,0.0,852.75,-345.3,-529.5,-852.75,-1727.55,None,FI,2026-04-23
2026-04-13 06:00:00+00:00,0.0,334.675,0.0,527.475,0.0,965.575,-334.675,-527.475,-965.575,-1827.7250000000001,None,FI,2026-04-23
2026-04-13 07:00:00+00:00,0.0,522.975,0.0,518.375,0.0,966.925,-522.975,-518.375,-966.925,-2008.2749999999999,None,FI,2026-04-23
2026-04-13 08:00:00+00:00,0.0,572.7,0.0,514.55,0.0,1064.375,-572.7,-514.55,-1064.375,-2151.625,None,FI,2026-04-23
2026-04-13 09:00:00+00:00,0.0,643.0,0.0,456.5,0.0,1161.95,-643.0,-456.5,-1161.95,-2261.45,None,FI,2026-04-23
2026-04-13 10:00:00+00:00,0.0,433.67499999999995,0.0,458.25,0.0,1116.35,-433.67499999999995,-458.25,-1116.35,-2008.2749999999999,None,FI,2026-04-23
2026-04-13 11:00:00+00:00,0.0,270.65,0.0,474.4,0.0,1089.4,-270.65,-474.4,-1089.4,-1834.45,None,FI,2026-04-23
2026-04-13 12:00:00+00:00,0.0,140.925,0.0,476.525,0.0,1078.025,-140.925,-476.525,-1078.025,-1695.4750000000001,None,FI,2026-04-23
2026-04-13 13:00:00+00:00,0.0,196.25,0.0,469.225,0.0,1142.55,-196.25,-469.225,-1142.55,-1808.025,None,FI,2026-04-23
2026-04-13 14:00:00+00:00,0.0,90.725,0.0,473.4,0.0,1187.9,-90.725,-473.4,-1187.9,-1752.025,None,FI,2026-04-23
2026-04-13 15:00:00+00:00,120.575,0.0,0.0,484.575,0.0,1200.0,120.575,-484.575,-1200.0,-1564.0,None,FI,2026-04-23
2026-04-13 16:00:00+00:00,218.475,0.0,0.0,486.125,0.0,1200.0,218.475,-486.125,-1200.0,-1467.65,None,FI,2026-04-23
2026-04-13 17:00:00+00:00,174.125,0.0,0.0,489.75,0.0,1200.0,174.125,-489.75,-1200.0,-1515.625,None,FI,2026-04-23
2026-04-13 18:00:00+00:00,101.375,0.0,0.0,487.125,0.0,1187.75,101.375,-487.125,-1187.75,-1573.5,None,FI,2026-04-23
2026-04-13 19:00:00+00:00,132.52499999999998,0.0,0.0,481.825,0.0,1200.0,132.52499999999998,-481.825,-1200.0,-1549.3,None,FI,2026-04-23
2026-04-13 20:00:00+00:00,225.225,0.0,0.0,487.275,0.0,1200.0,225.225,-487.275,-1200.0,-1462.05,None,FI,2026-04-23
2026-04-13 21:00:00+00:00,149.775,0.0,0.0,493.425,0.0,1200.0,149.775,-493.425,-1200.0,-1543.65,None,FI,2026-04-23
2026-04-13 22:00:00+00:00,0.0,98.925,0.0,486.5,0.0,1145.15,-98.925,-486.5,-1145.15,-1730.575,None,FI,2026-04-23
2026-04-13 23:00:00+00:00,0.0,87.85,0.0,501.625,0.0,1143.575,-87.85,-501.625,-1143.575,-1733.0500000000002,None,FI,2026-04-23
2026-04-14 00:00:00+00:00,0.0,22.6,0.0,506.65,0.0,1166.325,-22.6,-506.65,-1166.325,-1695.575,None,FI,2026-04-23
2026-04-14 01:00:00+00:00,0.0,105.625,0.0,505.2,0.0,1192.075,-105.625,-505.2,-1192.075,-1802.9,None,FI,2026-04-23
