,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-08 16:00:00+00:00,0.0,0.0,1052.6,0.0,0.0,0.0,0.0,1052.6,0.0,1052.6,None,NO_4,2026-04-23
2026-01-08 17:00:00+00:00,0.0,0.0,1128.725,0.0,0.0,0.0,0.0,1128.725,0.0,1128.725,None,NO_4,2026-04-23
2026-01-08 18:00:00+00:00,0.0,0.0,1047.625,0.0,0.0,0.0,0.0,1047.625,0.0,1047.625,None,NO_4,2026-04-23
2026-01-08 19:00:00+00:00,0.0,0.0,1050.35,0.0,0.0,0.0,0.0,1050.35,0.0,1050.35,None,NO_4,2026-04-23
2026-01-08 20:00:00+00:00,0.0,0.0,1024.05,0.0,0.0,0.025,0.0,1024.05,-0.025,1024.0249999999999,None,NO_4,2026-04-23
2026-01-08 21:00:00+00:00,0.0,0.0,1081.35,0.0,0.0,0.0,0.0,1081.35,0.0,1081.35,None,NO_4,2026-04-23
2026-01-08 22:00:00+00:00,0.0,0.15,1127.075,0.0,0.0,0.0,-0.15,1127.075,0.0,1126.925,None,NO_4,2026-04-23
2026-01-08 23:00:00+00:00,13.875,0.0,1160.775,0.0,0.0,41.575,13.875,1160.775,-41.575,1133.075,None,NO_4,2026-04-23
2026-01-09 00:00:00+00:00,21.475,0.0,1149.0,0.0,0.0,32.775,21.475,1149.0,-32.775,1137.6999999999998,None,NO_4,2026-04-23
2026-01-09 01:00:00+00:00,1.9,0.0,1163.825,0.0,0.0,56.35,1.9,1163.825,-56.35,1109.3750000000002,None,NO_4,2026-04-23
2026-01-09 02:00:00+00:00,0.2,0.0,1173.45,0.0,0.0,132.825,0.2,1173.45,-132.825,1040.825,None,NO_4,2026-04-23
2026-01-09 03:00:00+00:00,1.475,0.0,1223.325,0.0,0.0,112.675,1.475,1223.325,-112.675,1112.125,None,NO_4,2026-04-23
2026-01-09 04:00:00+00:00,2.025,0.0,1261.425,0.0,0.0,134.0,2.025,1261.425,-134.0,1129.45,None,NO_4,2026-04-23
2026-01-09 05:00:00+00:00,459.6,0.0,764.925,0.0,0.0,3.525,459.6,764.925,-3.525,1221.0,None,NO_4,2026-04-23
2026-01-09 06:00:00+00:00,634.275,0.0,638.325,0.0,0.0,0.0,634.275,638.325,0.0,1272.6,None,NO_4,2026-04-23
2026-01-09 07:00:00+00:00,628.025,0.0,621.075,0.0,0.0,0.0,628.025,621.075,0.0,1249.1,None,NO_4,2026-04-23
2026-01-09 08:00:00+00:00,2.9,0.0,1025.85,0.0,0.0,24.15,2.9,1025.85,-24.15,1004.6,None,NO_4,2026-04-23
2026-01-09 09:00:00+00:00,0.0,0.0,1040.4,0.0,0.0,77.225,0.0,1040.4,-77.225,963.1750000000001,None,NO_4,2026-04-23
2026-01-09 10:00:00+00:00,0.0,0.05,1165.125,0.0,0.0,97.925,-0.05,1165.125,-97.925,1067.15,None,NO_4,2026-04-23
2026-01-09 11:00:00+00:00,0.0,0.075,1172.75,0.0,0.0,74.95,-0.075,1172.75,-74.95,1097.725,None,NO_4,2026-04-23
2026-01-09 12:00:00+00:00,0.0,0.05,1207.075,0.0,0.0,89.975,-0.05,1207.075,-89.975,1117.0500000000002,None,NO_4,2026-04-23
2026-01-09 13:00:00+00:00,1.7,0.0,1275.25,0.0,0.0,237.025,1.7,1275.25,-237.025,1039.925,None,NO_4,2026-04-23
2026-01-09 14:00:00+00:00,0.0,0.0,1168.4,0.0,0.0,178.475,0.0,1168.4,-178.475,989.9250000000001,None,NO_4,2026-04-23
2026-01-09 15:00:00+00:00,0.0,0.0,1072.825,0.0,0.0,85.85,0.0,1072.825,-85.85,986.975,None,NO_4,2026-04-23
2026-01-09 16:00:00+00:00,298.475,0.0,674.725,0.0,0.0,0.0,298.475,674.725,0.0,973.2,None,NO_4,2026-04-23
2026-01-09 17:00:00+00:00,402.725,0.0,578.625,0.0,0.0,0.0,402.725,578.625,0.0,981.35,None,NO_4,2026-04-23
2026-01-09 18:00:00+00:00,145.15,0.0,839.875,0.0,0.0,0.0,145.15,839.875,0.0,985.025,None,NO_4,2026-04-23
2026-01-09 19:00:00+00:00,3.75,0.0,1179.125,0.0,0.0,159.925,3.75,1179.125,-159.925,1022.95,None,NO_4,2026-04-23
2026-01-09 20:00:00+00:00,1.225,0.075,1217.7,0.0,0.0,168.325,1.1500000000000001,1217.7,-168.325,1050.525,None,NO_4,2026-04-23
2026-01-09 21:00:00+00:00,3.725,0.0,1174.925,0.0,0.0,199.875,3.725,1174.925,-199.875,978.7749999999999,None,NO_4,2026-04-23
2026-01-09 22:00:00+00:00,2.45,0.0,1094.55,0.0,0.0,148.575,2.45,1094.55,-148.575,948.425,None,NO_4,2026-04-23
2026-01-09 23:00:00+00:00,0.0,0.0,1040.875,0.0,0.0,29.15,0.0,1040.875,-29.15,1011.725,None,NO_4,2026-04-23
2026-01-10 00:00:00+00:00,0.0,0.0,1017.05,0.0,0.0,2.3,0.0,1017.05,-2.3,1014.75,None,NO_4,2026-04-23
2026-01-10 01:00:00+00:00,0.125,0.0,1032.5,0.0,0.0,55.175,0.125,1032.5,-55.175,977.45,None,NO_4,2026-04-23
2026-01-10 02:00:00+00:00,5.0,0.0,1098.75,0.0,0.0,158.55,5.0,1098.75,-158.55,945.2,None,NO_4,2026-04-23
2026-01-10 03:00:00+00:00,4.7,0.0,1106.825,0.0,0.0,137.45,4.7,1106.825,-137.45,974.075,None,NO_4,2026-04-23
2026-01-10 04:00:00+00:00,0.1,0.0,1129.45,0.0,0.0,124.2,0.1,1129.45,-124.2,1005.3499999999999,None,NO_4,2026-04-23
2026-01-10 05:00:00+00:00,3.7,0.0,1176.325,0.0,0.0,125.125,3.7,1176.325,-125.125,1054.9,None,NO_4,2026-04-23
2026-01-10 06:00:00+00:00,5.1,0.0,1240.95,0.0,0.0,148.05,5.1,1240.95,-148.05,1098.0,None,NO_4,2026-04-23
2026-01-10 07:00:00+00:00,124.275,0.0,973.825,0.0,2.65,48.75,124.275,973.825,-46.1,1052.0000000000002,None,NO_4,2026-04-23
2026-01-10 08:00:00+00:00,324.925,0.0,691.025,0.0,5.275,0.0,324.925,691.025,5.275,1021.225,None,NO_4,2026-04-23
2026-01-10 09:00:00+00:00,446.975,0.0,586.175,0.0,1.675,0.0,446.975,586.175,1.675,1034.825,None,NO_4,2026-04-23
2026-01-10 10:00:00+00:00,355.0,0.0,630.925,0.0,4.525,0.0,355.0,630.925,4.525,990.4499999999999,None,NO_4,2026-04-23
2026-01-10 11:00:00+00:00,389.05,0.0,557.0,0.0,5.55,0.0,389.05,557.0,5.55,951.5999999999999,None,NO_4,2026-04-23
2026-01-10 12:00:00+00:00,376.8,0.0,545.425,0.0,4.15,0.0,376.8,545.425,4.15,926.3749999999999,None,NO_4,2026-04-23
2026-01-10 13:00:00+00:00,340.425,0.0,616.225,0.0,0.225,0.0,340.425,616.225,0.225,956.8750000000001,None,NO_4,2026-04-23
2026-01-10 14:00:00+00:00,566.5,0.0,379.425,0.0,2.175,2.775,566.5,379.425,-0.6000000000000001,945.3249999999999,None,NO_4,2026-04-23
2026-01-10 15:00:00+00:00,585.175,0.0,364.45,0.0,1.075,3.9,585.175,364.45,-2.825,946.8,None,NO_4,2026-04-23
2026-01-10 16:00:00+00:00,645.925,0.0,353.925,0.0,0.35,0.975,645.925,353.925,-0.625,999.2249999999999,None,NO_4,2026-04-23
2026-01-10 17:00:00+00:00,510.3,0.0,490.45,0.0,0.0,3.0,510.3,490.45,-3.0,997.75,None,NO_4,2026-04-23
2026-01-10 18:00:00+00:00,79.95,0.0,973.3,0.0,0.0,34.3,79.95,973.3,-34.3,1018.95,None,NO_4,2026-04-23
2026-01-10 19:00:00+00:00,0.0,0.0,1326.95,0.0,0.0,328.7,0.0,1326.95,-328.7,998.25,None,NO_4,2026-04-23
2026-01-10 20:00:00+00:00,11.65,2.45,1079.775,0.0,0.0,50.85,9.2,1079.775,-50.85,1038.1250000000002,None,NO_4,2026-04-23
2026-01-10 21:00:00+00:00,0.0,0.0,1242.325,0.0,0.0,207.1,0.0,1242.325,-207.1,1035.2250000000001,None,NO_4,2026-04-23
2026-01-10 22:00:00+00:00,0.0,1.125,1302.525,0.0,0.0,222.65,-1.125,1302.525,-222.65,1078.75,None,NO_4,2026-04-23
2026-01-10 23:00:00+00:00,3.3,0.025,1537.125,0.0,0.0,515.225,3.275,1537.125,-515.225,1025.1750000000002,None,NO_4,2026-04-23
2026-01-11 00:00:00+00:00,0.0,0.05,1530.15,0.0,0.0,481.025,-0.05,1530.15,-481.025,1049.0750000000003,None,NO_4,2026-04-23
2026-01-11 01:00:00+00:00,0.0,0.1,1502.2,0.0,0.0,468.425,-0.1,1502.2,-468.425,1033.6750000000002,None,NO_4,2026-04-23
2026-01-11 02:00:00+00:00,0.0,0.0,1515.375,0.0,0.0,496.575,0.0,1515.375,-496.575,1018.8,None,NO_4,2026-04-23
2026-01-11 03:00:00+00:00,0.0,3.9,1545.95,0.0,0.0,473.675,-3.9,1545.95,-473.675,1068.375,None,NO_4,2026-04-23
2026-01-11 04:00:00+00:00,0.0,0.875,1591.75,0.0,0.0,513.425,-0.875,1591.75,-513.425,1077.45,None,NO_4,2026-04-23
2026-01-11 05:00:00+00:00,0.0,0.0,1485.5,0.0,0.0,439.6,0.0,1485.5,-439.6,1045.9,None,NO_4,2026-04-23
2026-01-11 06:00:00+00:00,0.0,1.3,1319.625,0.0,0.0,288.225,-1.3,1319.625,-288.225,1030.1,None,NO_4,2026-04-23
2026-01-11 07:00:00+00:00,0.0,0.0,1190.25,0.0,0.0,157.225,0.0,1190.25,-157.225,1033.025,None,NO_4,2026-04-23
2026-01-11 08:00:00+00:00,164.875,0.0,946.525,0.0,0.0,89.3,164.875,946.525,-89.3,1022.1000000000001,None,NO_4,2026-04-23
2026-01-11 09:00:00+00:00,649.275,0.0,501.975,0.0,0.0,116.975,649.275,501.975,-116.975,1034.275,None,NO_4,2026-04-23
2026-01-11 10:00:00+00:00,740.65,0.0,368.75,0.0,0.0,83.925,740.65,368.75,-83.925,1025.4750000000001,None,NO_4,2026-04-23
2026-01-11 11:00:00+00:00,822.2,0.0,386.225,0.0,0.0,81.7,822.2,386.225,-81.7,1126.7250000000001,None,NO_4,2026-04-23
2026-01-11 12:00:00+00:00,863.9,0.0,365.05,0.0,0.0,85.375,863.9,365.05,-85.375,1143.575,None,NO_4,2026-04-23
2026-01-11 13:00:00+00:00,924.75,0.0,230.0,0.0,0.0,0.075,924.75,230.0,-0.075,1154.675,None,NO_4,2026-04-23
2026-01-11 14:00:00+00:00,953.425,0.0,205.65,0.0,0.0,15.625,953.425,205.65,-15.625,1143.45,None,NO_4,2026-04-23
2026-01-11 15:00:00+00:00,1037.975,0.0,117.225,0.0,0.0,18.6,1037.975,117.225,-18.6,1136.6,None,NO_4,2026-04-23
2026-01-11 16:00:00+00:00,1082.775,0.0,62.7,0.0,0.0,6.125,1082.775,62.7,-6.125,1139.3500000000001,None,NO_4,2026-04-23
2026-01-11 17:00:00+00:00,1150.725,0.0,8.75,0.0,0.0,6.725,1150.725,8.75,-6.725,1152.75,None,NO_4,2026-04-23
2026-01-11 18:00:00+00:00,1082.7,0.0,8.725,0.0,0.0,0.0,1082.7,8.725,0.0,1091.425,None,NO_4,2026-04-23
2026-01-11 19:00:00+00:00,1156.225,0.0,8.8,0.0,0.0,0.0,1156.225,8.8,0.0,1165.0249999999999,None,NO_4,2026-04-23
2026-01-11 20:00:00+00:00,1150.85,0.0,8.775,0.0,0.0,0.0,1150.85,8.775,0.0,1159.625,None,NO_4,2026-04-23
2026-01-11 21:00:00+00:00,1119.0,0.0,11.375,0.0,0.0,0.0,1119.0,11.375,0.0,1130.375,None,NO_4,2026-04-23
2026-01-11 22:00:00+00:00,1154.05,0.0,5.15,0.0,0.0,0.0,1154.05,5.15,0.0,1159.2,None,NO_4,2026-04-23
2026-01-11 23:00:00+00:00,1386.2,0.0,0.875,0.0,0.0,5.55,1386.2,0.875,-5.55,1381.525,None,NO_4,2026-04-23
2026-01-12 00:00:00+00:00,1400.65,0.0,0.0,0.0,0.0,0.0,1400.65,0.0,0.0,1400.65,None,NO_4,2026-04-23
2026-01-12 01:00:00+00:00,1302.425,0.0,0.0,0.0,0.0,0.275,1302.425,0.0,-0.275,1302.1499999999999,None,NO_4,2026-04-23
2026-01-12 02:00:00+00:00,1377.7,0.0,0.0,0.0,0.0,0.05,1377.7,0.0,-0.05,1377.65,None,NO_4,2026-04-23
2026-01-12 03:00:00+00:00,1231.9,0.0,4.5,0.0,0.0,0.0,1231.9,4.5,0.0,1236.4,None,NO_4,2026-04-23
2026-01-12 04:00:00+00:00,1200.475,0.0,2.325,0.0,0.0,0.0,1200.475,2.325,0.0,1202.8,None,NO_4,2026-04-23
2026-01-12 05:00:00+00:00,1205.525,0.0,11.9,0.0,0.0,0.775,1205.525,11.9,-0.775,1216.65,None,NO_4,2026-04-23
2026-01-12 06:00:00+00:00,1047.625,0.0,24.325,0.0,0.0,0.25,1047.625,24.325,-0.25,1071.7,None,NO_4,2026-04-23
2026-01-12 07:00:00+00:00,912.775,0.0,183.4,0.0,0.0,19.925,912.775,183.4,-19.925,1076.25,None,NO_4,2026-04-23
2026-01-12 08:00:00+00:00,1005.6,0.0,75.0,0.0,0.0,1.4,1005.6,75.0,-1.4,1079.1999999999998,None,NO_4,2026-04-23
2026-01-12 09:00:00+00:00,1031.175,0.0,16.7,0.0,0.0,1.7,1031.175,16.7,-1.7,1046.175,None,NO_4,2026-04-23
2026-01-12 10:00:00+00:00,1086.875,0.0,9.05,0.0,0.0,4.0,1086.875,9.05,-4.0,1091.925,None,NO_4,2026-04-23
2026-01-12 11:00:00+00:00,1060.475,0.0,24.925,0.0,0.0,12.35,1060.475,24.925,-12.35,1073.05,None,NO_4,2026-04-23
2026-01-12 12:00:00+00:00,1149.625,0.0,19.325,0.0,0.1,0.0,1149.625,19.325,0.1,1169.05,None,NO_4,2026-04-23
2026-01-12 13:00:00+00:00,1136.7,0.0,38.675,0.0,0.0,0.0,1136.7,38.675,0.0,1175.375,None,NO_4,2026-04-23
2026-01-12 14:00:00+00:00,1169.125,0.0,47.325,0.0,0.0,0.0,1169.125,47.325,0.0,1216.45,None,NO_4,2026-04-23
2026-01-12 15:00:00+00:00,1122.225,0.0,88.35,0.0,0.0,0.0,1122.225,88.35,0.0,1210.5749999999998,None,NO_4,2026-04-23
2026-01-12 16:00:00+00:00,1201.5,0.0,118.025,0.0,0.05,0.0,1201.5,118.025,0.05,1319.575,None,NO_4,2026-04-23
2026-01-12 17:00:00+00:00,1151.275,0.0,118.525,0.0,1.0,0.0,1151.275,118.525,1.0,1270.8000000000002,None,NO_4,2026-04-23
2026-01-12 18:00:00+00:00,1163.25,0.0,115.875,0.0,0.05,0.025,1163.25,115.875,0.025,1279.15,None,NO_4,2026-04-23
2026-01-12 19:00:00+00:00,1201.9,0.0,109.65,0.0,0.0,0.0,1201.9,109.65,0.0,1311.5500000000002,None,NO_4,2026-04-23
2026-01-12 20:00:00+00:00,1243.525,0.0,133.625,0.0,0.0,4.825,1243.525,133.625,-4.825,1372.325,None,NO_4,2026-04-23
2026-01-12 21:00:00+00:00,1344.925,0.0,22.725,0.0,0.0,5.75,1344.925,22.725,-5.75,1361.8999999999999,None,NO_4,2026-04-23
2026-01-12 22:00:00+00:00,1277.125,0.0,0.0,0.0,0.0,0.0,1277.125,0.0,0.0,1277.125,None,NO_4,2026-04-23
2026-01-12 23:00:00+00:00,333.175,0.0,865.625,0.0,2.9,0.0,333.175,865.625,2.9,1201.7,None,NO_4,2026-04-23
2026-01-13 00:00:00+00:00,576.95,0.0,678.925,0.0,7.6,0.0,576.95,678.925,7.6,1263.475,None,NO_4,2026-04-23
2026-01-13 01:00:00+00:00,7.575,0.0,1137.15,0.0,2.675,0.0,7.575,1137.15,2.675,1147.4,None,NO_4,2026-04-23
2026-01-13 02:00:00+00:00,218.725,0.0,1002.625,0.0,9.5,0.0,218.725,1002.625,9.5,1230.85,None,NO_4,2026-04-23
2026-01-13 03:00:00+00:00,232.85,0.0,996.025,0.0,5.225,0.0,232.85,996.025,5.225,1234.1,None,NO_4,2026-04-23
2026-01-13 04:00:00+00:00,875.5,0.0,391.575,0.0,6.975,0.0,875.5,391.575,6.975,1274.05,None,NO_4,2026-04-23
2026-01-13 05:00:00+00:00,1275.75,0.0,0.0,0.0,1.875,0.0,1275.75,0.0,1.875,1277.625,None,NO_4,2026-04-23
2026-01-13 06:00:00+00:00,1140.975,0.0,75.025,0.0,1.625,0.0,1140.975,75.025,1.625,1217.625,None,NO_4,2026-04-23
2026-01-13 07:00:00+00:00,1123.2,0.0,132.375,0.0,3.65,0.0,1123.2,132.375,3.65,1259.2250000000001,None,NO_4,2026-04-23
2026-01-13 08:00:00+00:00,1071.275,0.0,176.45,0.0,0.05,0.0,1071.275,176.45,0.05,1247.775,None,NO_4,2026-04-23
2026-01-13 09:00:00+00:00,1073.625,0.0,178.325,0.0,0.0,0.0,1073.625,178.325,0.0,1251.95,None,NO_4,2026-04-23
2026-01-13 10:00:00+00:00,974.65,0.0,270.1,0.0,0.15,0.025,974.65,270.1,0.125,1244.875,None,NO_4,2026-04-23
2026-01-13 11:00:00+00:00,888.325,0.0,286.8,0.0,0.2,0.0,888.325,286.8,0.2,1175.325,None,NO_4,2026-04-23
2026-01-13 12:00:00+00:00,874.525,0.0,188.4,0.0,0.075,0.0,874.525,188.4,0.075,1063.0,None,NO_4,2026-04-23
2026-01-13 13:00:00+00:00,951.275,0.0,181.15,0.0,0.05,0.0,951.275,181.15,0.05,1132.475,None,NO_4,2026-04-23
2026-01-13 14:00:00+00:00,965.525,0.0,207.15,0.0,0.05,0.0,965.525,207.15,0.05,1172.725,None,NO_4,2026-04-23
2026-01-13 15:00:00+00:00,1068.2,0.0,225.625,0.0,0.0,0.0,1068.2,225.625,0.0,1293.825,None,NO_4,2026-04-23
2026-01-13 16:00:00+00:00,1090.15,0.0,206.3,0.0,0.0,0.0,1090.15,206.3,0.0,1296.45,None,NO_4,2026-04-23
2026-01-13 17:00:00+00:00,1067.7,0.0,156.6,0.0,0.0,0.025,1067.7,156.6,-0.025,1224.2749999999999,None,NO_4,2026-04-23
2026-01-13 18:00:00+00:00,872.725,0.0,222.775,0.0,0.0,0.0,872.725,222.775,0.0,1095.5,None,NO_4,2026-04-23
2026-01-13 19:00:00+00:00,558.45,0.0,463.4,0.0,0.0,0.0,558.45,463.4,0.0,1021.85,None,NO_4,2026-04-23
2026-01-13 20:00:00+00:00,9.325,0.0,1083.625,0.0,0.0,12.6,9.325,1083.625,-12.6,1080.3500000000001,None,NO_4,2026-04-23
2026-01-13 21:00:00+00:00,2.75,0.0,1104.7,0.0,0.0,25.45,2.75,1104.7,-25.45,1082.0,None,NO_4,2026-04-23
2026-01-13 22:00:00+00:00,0.125,0.025,1066.55,0.0,0.0,4.825,0.1,1066.55,-4.825,1061.8249999999998,None,NO_4,2026-04-23
2026-01-13 23:00:00+00:00,25.975,0.0,940.85,0.0,0.0,378.325,25.975,940.85,-378.325,588.5,None,NO_4,2026-04-23
2026-01-14 00:00:00+00:00,28.9,0.0,879.25,0.0,0.0,584.55,28.9,879.25,-584.55,323.6,None,NO_4,2026-04-23
2026-01-14 01:00:00+00:00,9.15,0.0,669.15,0.0,0.0,488.475,9.15,669.15,-488.475,189.82499999999993,None,NO_4,2026-04-23
2026-01-14 02:00:00+00:00,8.075,0.0,315.275,0.0,0.0,352.1,8.075,315.275,-352.1,-28.750000000000057,None,NO_4,2026-04-23
2026-01-14 03:00:00+00:00,35.3,0.0,57.575,0.0,0.0,210.6,35.3,57.575,-210.6,-117.725,None,NO_4,2026-04-23
2026-01-14 04:00:00+00:00,27.25,0.0,176.75,0.0,0.0,327.4,27.25,176.75,-327.4,-123.39999999999998,None,NO_4,2026-04-23
2026-01-14 05:00:00+00:00,29.8,0.0,448.4,0.0,0.0,433.975,29.8,448.4,-433.975,44.224999999999966,None,NO_4,2026-04-23
2026-01-14 06:00:00+00:00,25.6,0.0,846.025,0.0,0.0,260.55,25.6,846.025,-260.55,611.075,None,NO_4,2026-04-23
2026-01-14 07:00:00+00:00,20.525,0.0,850.25,0.0,0.0,78.85,20.525,850.25,-78.85,791.925,None,NO_4,2026-04-23
2026-01-14 08:00:00+00:00,1.275,0.025,1041.8,0.0,0.0,214.925,1.25,1041.8,-214.925,828.125,None,NO_4,2026-04-23
2026-01-14 09:00:00+00:00,0.0,0.0,894.0,0.0,0.0,65.275,0.0,894.0,-65.275,828.725,None,NO_4,2026-04-23
2026-01-14 10:00:00+00:00,0.0,0.0,871.2,0.0,0.0,197.625,0.0,871.2,-197.625,673.575,None,NO_4,2026-04-23
2026-01-14 11:00:00+00:00,0.0,0.0,818.275,0.0,0.0,259.525,0.0,818.275,-259.525,558.75,None,NO_4,2026-04-23
2026-01-14 12:00:00+00:00,0.0,0.0,948.025,0.0,0.0,303.05,0.0,948.025,-303.05,644.9749999999999,None,NO_4,2026-04-23
2026-01-14 13:00:00+00:00,0.0,0.0,881.775,0.0,0.0,254.025,0.0,881.775,-254.025,627.75,None,NO_4,2026-04-23
2026-01-14 14:00:00+00:00,0.0,0.0,784.575,0.0,0.0,4.075,0.0,784.575,-4.075,780.5,None,NO_4,2026-04-23
2026-01-14 15:00:00+00:00,123.8,0.0,707.15,0.0,0.0,0.0,123.8,707.15,0.0,830.9499999999999,None,NO_4,2026-04-23
2026-01-14 16:00:00+00:00,665.75,0.0,454.825,0.0,0.0,0.0,665.75,454.825,0.0,1120.575,None,NO_4,2026-04-23
2026-01-14 17:00:00+00:00,138.1,0.0,979.5,0.0,0.3,0.0,138.1,979.5,0.3,1117.8999999999999,None,NO_4,2026-04-23
2026-01-14 18:00:00+00:00,1.025,0.0,1085.25,0.0,0.0,0.975,1.025,1085.25,-0.975,1085.3000000000002,None,NO_4,2026-04-23
2026-01-14 19:00:00+00:00,7.475,0.0,1076.6,0.0,0.0,154.45,7.475,1076.6,-154.45,929.6249999999998,None,NO_4,2026-04-23
2026-01-14 20:00:00+00:00,9.65,0.0,1028.425,0.0,0.0,15.775,9.65,1028.425,-15.775,1022.3000000000001,None,NO_4,2026-04-23
2026-01-14 21:00:00+00:00,0.15,0.0,1052.2,0.0,0.0,16.375,0.15,1052.2,-16.375,1035.9750000000001,None,NO_4,2026-04-23
2026-01-14 22:00:00+00:00,0.0,0.0,1187.4,0.0,0.0,174.225,0.0,1187.4,-174.225,1013.1750000000001,None,NO_4,2026-04-23
2026-01-14 23:00:00+00:00,2.25,0.025,1025.15,0.0,51.1,0.0,2.225,1025.15,51.1,1078.475,None,NO_4,2026-04-23
2026-01-15 00:00:00+00:00,0.0,0.05,1166.875,0.0,59.15,0.0,-0.05,1166.875,59.15,1225.9750000000001,None,NO_4,2026-04-23
2026-01-15 01:00:00+00:00,6.8,0.0,1215.65,0.0,0.0,0.0,6.8,1215.65,0.0,1222.45,None,NO_4,2026-04-23
2026-01-15 02:00:00+00:00,7.0,0.0,1208.8,0.0,0.0,0.025,7.0,1208.8,-0.025,1215.7749999999999,None,NO_4,2026-04-23
2026-01-15 03:00:00+00:00,3.1,0.0,1213.8,0.0,99.75,0.0,3.1,1213.8,99.75,1316.6499999999999,None,NO_4,2026-04-23
2026-01-15 04:00:00+00:00,79.125,0.0,1234.1,0.0,59.05,0.0,79.125,1234.1,59.05,1372.2749999999999,None,NO_4,2026-04-23
2026-01-15 05:00:00+00:00,516.3,0.0,833.725,0.0,3.675,0.0,516.3,833.725,3.675,1353.7,None,NO_4,2026-04-23
2026-01-15 06:00:00+00:00,1039.975,0.0,187.825,0.0,0.0,12.675,1039.975,187.825,-12.675,1215.125,None,NO_4,2026-04-23
2026-01-15 07:00:00+00:00,1042.55,0.0,168.6,0.0,0.0,0.0,1042.55,168.6,0.0,1211.1499999999999,None,NO_4,2026-04-23
2026-01-15 08:00:00+00:00,1021.6,0.0,197.475,0.0,0.0,0.075,1021.6,197.475,-0.075,1219.0,None,NO_4,2026-04-23
2026-01-15 09:00:00+00:00,1026.675,0.0,179.75,0.0,0.0,0.1,1026.675,179.75,-0.1,1206.325,None,NO_4,2026-04-23
2026-01-15 10:00:00+00:00,1095.725,0.0,181.775,0.0,0.0,0.025,1095.725,181.775,-0.025,1277.475,None,NO_4,2026-04-23
2026-01-15 11:00:00+00:00,1043.75,0.0,145.6,0.0,0.0,14.65,1043.75,145.6,-14.65,1174.6999999999998,None,NO_4,2026-04-23
2026-01-15 12:00:00+00:00,1215.55,0.0,68.4,0.0,0.0,93.3,1215.55,68.4,-93.3,1190.65,None,NO_4,2026-04-23
2026-01-15 13:00:00+00:00,1189.1,0.0,24.225,0.0,0.0,42.125,1189.1,24.225,-42.125,1171.1999999999998,None,NO_4,2026-04-23
2026-01-15 14:00:00+00:00,1080.7,0.0,3.425,0.0,0.0,0.0,1080.7,3.425,0.0,1084.125,None,NO_4,2026-04-23
2026-01-15 15:00:00+00:00,1042.375,0.0,0.0,0.0,3.125,0.0,1042.375,0.0,3.125,1045.5,None,NO_4,2026-04-23
2026-01-15 16:00:00+00:00,970.175,0.0,37.325,0.0,7.6,0.0,970.175,37.325,7.6,1015.1,None,NO_4,2026-04-23
2026-01-15 17:00:00+00:00,1024.75,0.0,55.575,0.0,0.0,0.0,1024.75,55.575,0.0,1080.325,None,NO_4,2026-04-23
2026-01-15 18:00:00+00:00,742.075,0.0,346.8,0.0,6.65,0.65,742.075,346.8,6.0,1094.875,None,NO_4,2026-04-23
2026-01-15 19:00:00+00:00,367.875,0.0,674.25,0.0,19.2,0.0,367.875,674.25,19.2,1061.325,None,NO_4,2026-04-23
2026-01-15 20:00:00+00:00,264.05,0.0,751.075,0.0,23.75,0.0,264.05,751.075,23.75,1038.875,None,NO_4,2026-04-23
2026-01-15 21:00:00+00:00,22.2,0.0,961.925,0.0,17.775,0.0,22.2,961.925,17.775,1001.9,None,NO_4,2026-04-23
2026-01-15 22:00:00+00:00,18.075,0.0,961.425,0.0,14.6,7.875,18.075,961.425,6.725,986.225,None,NO_4,2026-04-23
2026-01-15 23:00:00+00:00,0.0,0.0,923.775,0.0,258.7,0.0,0.0,923.775,258.7,1182.475,None,NO_4,2026-04-23
2026-01-16 00:00:00+00:00,9.975,1.6,929.9,0.0,241.275,0.0,8.375,929.9,241.275,1179.55,None,NO_4,2026-04-23
2026-01-16 01:00:00+00:00,9.9,4.0,864.9,0.0,156.2,0.0,5.9,864.9,156.2,1027.0,None,NO_4,2026-04-23
2026-01-16 02:00:00+00:00,28.3,0.0,885.35,0.0,87.275,0.0,28.3,885.35,87.275,1000.925,None,NO_4,2026-04-23
2026-01-16 03:00:00+00:00,39.5,0.0,916.05,0.0,46.575,0.0,39.5,916.05,46.575,1002.125,None,NO_4,2026-04-23
2026-01-16 04:00:00+00:00,33.7,0.0,790.1,0.0,51.075,0.0,33.7,790.1,51.075,874.8750000000001,None,NO_4,2026-04-23
2026-01-16 05:00:00+00:00,54.825,0.0,929.1,0.0,82.675,0.0,54.825,929.1,82.675,1066.6000000000001,None,NO_4,2026-04-23
2026-01-16 06:00:00+00:00,18.325,0.0,1157.8,0.0,0.0,94.6,18.325,1157.8,-94.6,1081.525,None,NO_4,2026-04-23
2026-01-16 07:00:00+00:00,17.7,0.0,1181.575,0.0,0.0,156.85,17.7,1181.575,-156.85,1042.4250000000002,None,NO_4,2026-04-23
2026-01-16 08:00:00+00:00,21.0,0.0,1083.325,0.0,0.0,52.675,21.0,1083.325,-52.675,1051.65,None,NO_4,2026-04-23
