,HU_AT,AT_HU,HU_HR,HR_HU,HU_RO,RO_HU,HU_RS,RS_HU,HU_SI,SI_HU,HU_SK,SK_HU,HU_AT_net_export,HU_HR_net_export,HU_RO_net_export,HU_RS_net_export,HU_SI_net_export,HU_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-01 20:00:00+00:00,79.3,888.0,113.925,61.45,498.52500000000003,697.8,0.0,793.0,17.125,186.25,187.45,1629.9,-808.7,52.474999999999994,-199.27499999999992,-793.0,-169.125,-1442.45,-3360.075,None,HU,2026-04-23
2026-03-01 21:00:00+00:00,9.649999999999999,701.6,265.6,8.325000000000001,422.75,846.0,0.0,787.0,105.65,178.0,68.9,1490.55,-691.95,257.27500000000003,-423.25,-787.0,-72.35,-1421.6499999999999,-3138.9249999999997,None,HU,2026-04-23
2026-03-01 22:00:00+00:00,15.45,577.5,55.324999999999996,3.65,577.75,726.825,0.0,790.0,132.575,113.775,0.25,1487.1,-562.05,51.675,-149.07500000000005,-790.0,18.799999999999983,-1486.85,-2917.5,None,HU,2026-04-23
2026-03-01 23:00:00+00:00,0.0,697.775,0.0,162.35,626.325,3.5,49.0,759.0,68.125,18.975,0.0,1690.2,-697.775,-162.35,622.825,-710.0,49.15,-1690.2,-2588.35,None,HU,2026-04-23
2026-03-02 00:00:00+00:00,3.3,699.1750000000001,2.825,177.77499999999998,748.225,4.3999999999999995,9.0,792.0,64.8,7.0,1.5,1538.275,-695.8750000000001,-174.95,743.825,-783.0,57.8,-1536.775,-2388.9750000000004,None,HU,2026-04-23
2026-03-02 01:00:00+00:00,17.8,676.475,0.0,247.25,889.925,6.175,9.0,781.0,39.3,11.125,1.925,1581.075,-658.6750000000001,-247.25,883.75,-772.0,28.174999999999997,-1579.15,-2345.15,None,HU,2026-04-23
2026-03-02 02:00:00+00:00,24.0,471.125,4.975,217.95,708.7,8.425,9.0,782.0,70.1,21.975,2.7,1585.125,-447.125,-212.975,700.2750000000001,-773.0,48.12499999999999,-1582.425,-2267.125,None,HU,2026-04-23
2026-03-02 03:00:00+00:00,43.7,664.8499999999999,8.15,220.175,719.0,7.725,31.0,795.0,19.55,7.025,16.25,1622.4,-621.1499999999999,-212.025,711.275,-764.0,12.525,-1606.15,-2479.525,None,HU,2026-04-23
2026-03-02 04:00:00+00:00,0.0,753.9,0.0,224.125,385.42499999999995,30.224999999999998,29.0,795.0,37.05,42.775,24.025,1436.025,-753.9,-224.125,355.19999999999993,-766.0,-5.725000000000001,-1412.0,-2806.55,None,HU,2026-04-23
2026-03-02 05:00:00+00:00,0.175,1067.025,29.15,399.875,185.175,153.0,7.0,800.0,6.1000000000000005,685.725,112.25,581.85,-1066.8500000000001,-370.725,32.17500000000001,-793.0,-679.625,-469.6,-3347.6250000000005,None,HU,2026-04-23
2026-03-02 06:00:00+00:00,8.75,901.1750000000001,12.925,268.1,0.025,490.975,0.0,800.0,1.3,317.025,4.75,546.175,-892.4250000000001,-255.175,-490.95000000000005,-800.0,-315.72499999999997,-541.425,-3295.7,None,HU,2026-04-23
2026-03-02 07:00:00+00:00,43.55,497.95,41.4,256.2,182.15,559.85,0.0,800.0,11.725,170.35,2.9,714.125,-454.4,-214.79999999999998,-377.70000000000005,-800.0,-158.625,-711.225,-2716.75,None,HU,2026-04-23
2026-03-02 08:00:00+00:00,593.375,359.72499999999997,109.65,36.15,585.7249999999999,1103.625,5.0,800.0,321.225,297.475,0.125,1283.6,233.65000000000003,73.5,-517.9000000000001,-795.0,23.75,-1283.475,-2265.475,None,HU,2026-04-23
2026-03-02 09:00:00+00:00,946.875,695.9,366.1,48.5,658.325,1564.075,9.0,800.0,490.7,191.625,2.325,1098.875,250.97500000000002,317.6,-905.75,-791.0,299.075,-1096.55,-1925.6499999999999,None,HU,2026-04-23
2026-03-02 10:00:00+00:00,1071.725,990.2,529.875,0.0,635.575,1615.075,7.0,800.0,602.575,307.45,0.0,884.725,81.52499999999986,529.875,-979.5,-793.0,295.12500000000006,-884.725,-1750.7000000000003,None,HU,2026-04-23
2026-03-02 11:00:00+00:00,734.225,513.225,611.575,0.0,679.875,1630.75,220.0,900.0,557.175,395.0,25.3,1000.55,221.0,611.575,-950.875,-680.0,162.17499999999995,-975.25,-1611.375,None,HU,2026-04-23
2026-03-02 12:00:00+00:00,694.75,483.5,419.55,36.825,559.375,1387.275,190.0,900.0,519.225,293.825,16.8,922.3,211.25,382.725,-827.9000000000001,-710.0,225.40000000000003,-905.5,-1624.025,None,HU,2026-04-23
2026-03-02 13:00:00+00:00,585.55,353.225,202.725,79.2,596.475,1055.9750000000001,156.0,800.0,351.0,280.85,10.475,1204.775,232.32499999999993,123.52499999999999,-459.5000000000001,-644.0,70.14999999999998,-1194.3000000000002,-1871.8000000000004,None,HU,2026-04-23
2026-03-02 14:00:00+00:00,49.7,320.475,0.0,170.3,403.65,386.79999999999995,354.0,817.0,51.125,151.7,10.1,1264.15,-270.77500000000003,-170.3,16.850000000000023,-463.0,-100.57499999999999,-1254.0500000000002,-2241.8500000000004,None,HU,2026-04-23
2026-03-02 15:00:00+00:00,50.4,1136.4,27.05,431.95000000000005,631.825,21.1,55.0,855.0,0.07500000000000001,607.15,6.3,708.225,-1086.0,-404.90000000000003,610.725,-800.0,-607.0749999999999,-701.9250000000001,-2989.175,None,HU,2026-04-23
2026-03-02 16:00:00+00:00,3.3499999999999996,941.0,58.35,203.05,164.15,263.25,33.0,833.0,21.425,620.5,33.275,740.975,-937.65,-144.70000000000002,-99.1,-800.0,-599.075,-707.7,-3288.2249999999995,None,HU,2026-04-23
2026-03-02 17:00:00+00:00,8.1,952.85,107.85,3.275,335.7,795.575,63.0,863.0,1.6,578.85,87.85,807.4,-944.75,104.57499999999999,-459.87500000000006,-800.0,-577.25,-719.55,-3396.8500000000004,None,HU,2026-04-23
2026-03-02 18:00:00+00:00,6.3,1012.75,88.325,0.0,116.625,709.225,68.0,868.0,0.25,565.25,46.25,704.225,-1006.45,88.325,-592.6,-800.0,-565.0,-657.975,-3533.7,None,HU,2026-04-23
2026-03-02 19:00:00+00:00,0.0,1021.0,138.05,0.15,118.65,534.65,50.0,850.0,0.0,533.5,74.95,765.725,-1021.0,137.9,-416.0,-800.0,-533.5,-690.775,-3323.375,None,HU,2026-04-23
2026-03-02 20:00:00+00:00,41.5,1282.1,135.7,18.925,139.35,155.3,10.0,810.0,0.05,226.3,267.325,1277.7,-1240.6,116.77499999999999,-15.950000000000017,-800.0,-226.25,-1010.375,-3176.3999999999996,None,HU,2026-04-23
2026-03-02 21:00:00+00:00,142.825,919.75,68.725,137.4,392.25,95.975,9.0,800.0,82.7,146.54999999999998,59.8,1597.825,-776.925,-68.67500000000001,296.275,-791.0,-63.84999999999998,-1538.025,-2942.2,None,HU,2026-04-23
2026-03-02 22:00:00+00:00,140.975,651.475,48.65,70.375,363.125,369.725,16.0,816.0,91.35,100.0,0.8,1581.75,-510.5,-21.725,-6.600000000000023,-800.0,-8.650000000000006,-1580.95,-2928.425,None,HU,2026-04-23
2026-03-02 23:00:00+00:00,91.925,486.075,0.0,186.2,175.925,93.525,6.0,700.0,141.525,0.65,3.975,1275.175,-394.15,-186.2,82.4,-694.0,140.875,-1271.2,-2322.2749999999996,None,HU,2026-04-23
2026-03-03 00:00:00+00:00,37.25,289.175,0.0,224.175,114.65,147.45,0.0,703.0,209.45,2.825,20.375,1138.875,-251.925,-224.175,-32.79999999999998,-703.0,206.625,-1118.5,-2123.775,None,HU,2026-04-23
2026-03-03 01:00:00+00:00,39.7,200.5,0.0,266.4,85.075,128.75,0.0,755.0,218.675,2.375,1.825,970.1,-160.8,-266.4,-43.675,-755.0,216.3,-968.275,-1977.85,None,HU,2026-04-23
2026-03-03 02:00:00+00:00,121.875,93.0,0.0,294.375,6.075,78.825,0.0,755.0,216.925,4.625,5.1499999999999995,952.6500000000001,28.875,-294.375,-72.75,-755.0,212.3,-947.5000000000001,-1828.4500000000003,None,HU,2026-04-23
2026-03-03 03:00:00+00:00,137.775,160.25,0.0,296.75,152.425,38.5,0.0,755.0,141.85,20.1,8.8,1081.1,-22.474999999999994,-296.75,113.92500000000001,-755.0,121.75,-1072.3,-1910.85,None,HU,2026-04-23
2026-03-03 04:00:00+00:00,16.2,478.75,0.0,532.35,551.1,15.175,7.0,715.0,19.95,210.52499999999998,103.45,1059.775,-462.55,-532.35,535.9250000000001,-708.0,-190.575,-956.325,-2313.875,None,HU,2026-04-23
2026-03-03 05:00:00+00:00,132.75,1010.6,0.0,490.92499999999995,477.95,75.575,0.0,800.0,35.15,544.5,103.425,886.725,-877.85,-490.92499999999995,402.375,-800.0,-509.35,-783.3000000000001,-3059.05,None,HU,2026-04-23
2026-03-03 06:00:00+00:00,178.125,289.675,0.0,270.1,19.825,467.525,0.0,800.0,2.4,163.85,58.7,561.275,-111.55000000000001,-270.1,-447.7,-800.0,-161.45,-502.575,-2293.375,None,HU,2026-04-23
2026-03-03 07:00:00+00:00,526.9,20.9,0.0,95.64999999999999,179.52499999999998,575.525,11.0,800.0,205.875,93.575,169.9,186.15,506.0,-95.64999999999999,-396.0,-789.0,112.3,-16.25,-678.6,None,HU,2026-04-23
2026-03-03 08:00:00+00:00,1160.25,111.35,188.675,11.525,149.825,446.85,0.0,800.0,560.35,67.125,77.45,352.825,1048.9,177.15,-297.02500000000003,-800.0,493.225,-275.375,346.8750000000001,None,HU,2026-04-23
2026-03-03 09:00:00+00:00,1420.25,108.35,204.975,91.2,78.95,356.7,0.0,800.0,672.45,113.375,184.175,118.0,1311.9,113.77499999999999,-277.75,-800.0,559.075,66.17500000000001,973.1750000000002,None,HU,2026-04-23
2026-03-03 10:00:00+00:00,1503.75,170.25,269.125,55.325,168.4,523.65,0.0,800.0,707.7,175.625,618.8,144.675,1333.5,213.8,-355.25,-800.0,532.075,474.12499999999994,1398.25,None,HU,2026-04-23
2026-03-03 11:00:00+00:00,1223.5,11.375,236.14999999999998,39.225,149.125,321.625,11.0,800.0,632.575,149.85,572.95,292.325,1212.125,196.92499999999998,-172.5,-789.0,482.725,280.62500000000006,1210.9,None,HU,2026-04-23
2026-03-03 12:00:00+00:00,1140.15,88.7,211.525,28.4,304.35,245.6,34.0,800.0,552.4,192.625,506.85,304.725,1051.45,183.125,58.75000000000003,-766.0,359.775,202.125,1089.225,None,HU,2026-04-23
2026-03-03 13:00:00+00:00,917.875,92.425,182.825,144.075,389.4,241.4,0.0,800.0,476.85,119.75,47.425,266.225,825.45,38.75,147.99999999999997,-800.0,357.1,-218.8,350.50000000000006,None,HU,2026-04-23
2026-03-03 14:00:00+00:00,549.9,167.025,0.0,358.8,923.925,18.9,0.0,800.0,89.1,25.925,38.425,1077.3,382.875,-358.8,905.025,-800.0,63.175,-1038.875,-846.6000000000001,None,HU,2026-04-23
2026-03-03 15:00:00+00:00,122.14999999999999,1166.025,0.225,449.5,1313.825,134.45,0.0,800.0,0.0,537.75,74.225,923.375,-1043.875,-449.275,1179.375,-800.0,-537.75,-849.15,-2500.675,None,HU,2026-04-23
2026-03-03 16:00:00+00:00,34.35,1139.0,0.75,363.175,658.0,0.15,0.0,800.0,4.925,562.75,51.925000000000004,985.5,-1104.65,-362.425,657.85,-800.0,-557.825,-933.575,-3100.625,None,HU,2026-04-23
2026-03-03 17:00:00+00:00,108.175,1113.25,29.925,438.625,694.375,12.725000000000001,0.0,800.0,8.625,786.75,75.95,946.75,-1005.075,-408.7,681.65,-800.0,-778.125,-870.8,-3181.05,None,HU,2026-04-23
2026-03-03 18:00:00+00:00,11.475000000000001,1129.0,7.324999999999999,314.2,614.2,0.25,25.0,825.0,85.225,738.0,10.899999999999999,1037.25,-1117.525,-306.875,613.95,-800.0,-652.775,-1026.35,-3289.575,None,HU,2026-04-23
2026-03-03 19:00:00+00:00,7.925,1208.25,0.5,240.8,703.025,0.45,0.0,800.0,1.45,559.5,0.5,1179.75,-1200.325,-240.3,702.5749999999999,-800.0,-558.05,-1179.25,-3275.3500000000004,None,HU,2026-04-23
2026-03-03 20:00:00+00:00,30.3,1115.2,32.4,134.525,621.9250000000001,0.35,25.0,825.0,0.075,258.5,4.175,1365.0,-1084.9,-102.125,621.575,-800.0,-258.425,-1360.825,-2984.7,None,HU,2026-04-23
2026-03-03 21:00:00+00:00,151.775,751.625,6.8500000000000005,80.25,529.45,93.3,0.0,800.0,72.725,118.475,120.725,1695.525,-599.85,-73.4,436.15000000000003,-800.0,-45.75,-1574.8000000000002,-2657.65,None,HU,2026-04-23
2026-03-03 22:00:00+00:00,237.525,439.0,0.0,83.375,182.175,130.675,0.0,720.0,104.925,330.875,5.225,1522.075,-201.475,-83.375,51.5,-720.0,-225.95,-1516.8500000000001,-2696.15,None,HU,2026-04-23
2026-03-03 23:00:00+00:00,187.7,214.5,31.950000000000003,147.325,86.825,10.975,69.0,800.0,164.425,161.525,8.45,1189.325,-26.80000000000001,-115.37499999999999,75.85000000000001,-731.0,2.9000000000000057,-1180.875,-1975.3000000000002,None,HU,2026-04-23
2026-03-04 00:00:00+00:00,346.4,10.425,32.65,183.225,54.875,81.575,47.0,800.0,246.7,119.15,9.625,1179.525,335.97499999999997,-150.575,-26.700000000000003,-753.0,127.54999999999998,-1169.9,-1636.65,None,HU,2026-04-23
2026-03-04 01:00:00+00:00,382.55,0.5,24.825,204.9,155.375,17.7,73.0,800.0,264.65,138.875,22.175,1204.125,382.05,-180.07500000000002,137.675,-727.0,125.77499999999998,-1181.95,-1443.525,None,HU,2026-04-23
2026-03-04 02:00:00+00:00,395.175,0.575,45.55,207.275,145.0,27.299999999999997,73.0,800.0,247.925,232.54999999999998,107.875,1187.125,394.6,-161.72500000000002,117.7,-727.0,15.375000000000028,-1079.25,-1440.3,None,HU,2026-04-23
2026-03-04 03:00:00+00:00,210.725,36.45,26.1,295.425,547.9,19.275,75.0,800.0,75.42500000000001,181.175,49.9,1207.6,174.27499999999998,-269.325,528.625,-725.0,-105.75,-1157.6999999999998,-1554.8749999999998,None,HU,2026-04-23
2026-03-04 04:00:00+00:00,136.0,440.55,16.7,365.425,951.275,30.575,88.0,800.0,62.525000000000006,419.075,71.1,1284.35,-304.55,-348.725,920.6999999999999,-712.0,-356.54999999999995,-1213.25,-2014.375,None,HU,2026-04-23
2026-03-04 05:00:00+00:00,21.425,550.875,0.0,298.85,340.25,61.349999999999994,85.0,800.0,181.425,417.925,88.1,1162.125,-529.45,-298.85,278.9,-715.0,-236.5,-1074.025,-2574.925,None,HU,2026-04-23
2026-03-04 06:00:00+00:00,348.775,119.925,5.4,90.475,106.525,884.3,57.0,800.0,47.2,42.25,100.3,529.175,228.84999999999997,-85.07499999999999,-777.775,-743.0,4.950000000000003,-428.87499999999994,-1800.925,None,HU,2026-04-23
2026-03-04 07:00:00+00:00,1105.0,18.95,49.9,0.0,0.0,1005.75,0.0,800.0,379.3,9.299999999999999,70.15,134.8,1086.05,49.9,-1005.75,-800.0,370.0,-64.65,-364.44999999999993,None,HU,2026-04-23
2026-03-04 08:00:00+00:00,1593.2,120.225,358.975,0.0,0.0,1183.75,0.0,800.0,684.75,56.8,23.775,131.1,1472.9750000000001,358.975,-1183.75,-800.0,627.95,-107.32499999999999,368.82500000000033,None,HU,2026-04-23
2026-03-04 09:00:00+00:00,1833.875,116.85,525.55,0.0,0.0,1170.75,0.0,800.0,884.825,127.69999999999999,81.4,195.075,1717.025,525.55,-1170.75,-800.0,757.125,-113.67499999999998,915.2749999999999,None,HU,2026-04-23
2026-03-04 10:00:00+00:00,1767.475,241.325,550.475,0.0,0.0,1178.75,0.0,800.0,856.675,219.725,271.575,88.3,1526.1499999999999,550.475,-1178.75,-800.0,636.9499999999999,183.27499999999998,918.0999999999999,None,HU,2026-04-23
2026-03-04 11:00:00+00:00,1611.625,344.6,487.15,0.0,0.5,1088.75,300.0,1100.0,755.6,168.5,224.625,57.0,1267.025,487.15,-1088.25,-800.0,587.1,167.625,620.6500000000002,None,HU,2026-04-23
2026-03-04 12:00:00+00:00,1435.25,60.7,461.375,0.0,0.525,964.25,200.0,1000.0,707.525,143.425,90.75,244.375,1374.55,461.375,-963.725,-800.0,564.0999999999999,-153.625,482.67499999999984,None,HU,2026-04-23
2026-03-04 13:00:00+00:00,1173.95,506.5,379.125,0.0,16.5,940.5,0.0,800.0,619.925,155.975,181.25,189.775,667.45,379.125,-924.0,-800.0,463.94999999999993,-8.525000000000006,-222.00000000000003,None,HU,2026-04-23
2026-03-04 14:00:00+00:00,716.175,78.1,270.575,151.525,263.25,730.85,16.0,800.0,348.0,228.2,0.3,888.25,638.0749999999999,119.04999999999998,-467.6,-784.0,119.80000000000001,-887.95,-1262.6250000000002,None,HU,2026-04-23
2026-03-04 15:00:00+00:00,147.325,509.54999999999995,75.15,29.275000000000002,379.1,131.6,0.0,800.0,6.824999999999999,214.25,72.6,1085.025,-362.22499999999997,45.875,247.50000000000003,-800.0,-207.425,-1012.4250000000001,-2088.7,None,HU,2026-04-23
2026-03-04 16:00:00+00:00,58.5,781.5,73.77499999999999,29.575000000000003,291.575,299.125,53.0,800.0,6.4750000000000005,318.875,357.775,1267.4,-723.0,44.19999999999999,-7.550000000000011,-747.0,-312.4,-909.6250000000001,-2655.375,None,HU,2026-04-23
2026-03-04 17:00:00+00:00,13.2,655.775,59.675,42.5,178.075,732.575,250.0,800.0,0.0,485.15,356.8,879.15,-642.5749999999999,17.174999999999997,-554.5,-550.0,-485.15,-522.3499999999999,-2737.4,None,HU,2026-04-23
2026-03-04 18:00:00+00:00,29.549999999999997,842.45,269.9,0.0,476.725,493.725,38.0,800.0,23.925,403.6,112.675,1298.9,-812.9000000000001,269.9,-17.0,-762.0,-379.675,-1186.2250000000001,-2887.9,None,HU,2026-04-23
2026-03-04 19:00:00+00:00,98.85,877.875,300.575,0.0,407.5,398.425,53.0,800.0,1.425,358.375,138.15,1278.45,-779.025,300.575,9.074999999999989,-747.0,-356.95,-1140.3,-2713.625,None,HU,2026-04-23
2026-03-04 20:00:00+00:00,227.625,706.05,376.55,0.0,413.7,690.1,93.0,797.0,113.725,206.975,139.2,1492.475,-478.42499999999995,376.55,-276.40000000000003,-704.0,-93.25,-1353.2749999999999,-2528.8,None,HU,2026-04-23
2026-03-04 21:00:00+00:00,397.725,462.45,418.65,0.0,295.1,787.6500000000001,2.0,800.0,318.95,182.775,40.800000000000004,1601.65,-64.72499999999997,418.65,-492.55000000000007,-798.0,136.17499999999998,-1560.8500000000001,-2361.3,None,HU,2026-04-23
2026-03-04 22:00:00+00:00,357.4,404.125,425.4,0.0,86.6,740.175,2.0,725.0,277.425,13.675,0.2,1527.65,-46.72500000000002,425.4,-653.5749999999999,-723.0,263.75,-1527.45,-2261.6,None,HU,2026-04-23
2026-03-04 23:00:00+00:00,162.45,243.0,138.025,1.7,73.5,673.1,168.0,750.0,249.39999999999998,42.225,0.0,1573.45,-80.55000000000001,136.32500000000002,-599.6,-582.0,207.17499999999998,-1573.45,-2492.1000000000004,None,HU,2026-04-23
2026-03-05 00:00:00+00:00,190.85,81.75,81.775,59.775,47.95,705.1,168.0,738.0,287.725,20.45,0.0,1367.825,109.1,22.000000000000007,-657.15,-570.0,267.27500000000003,-1367.825,-2196.6,None,HU,2026-04-23
2026-03-05 01:00:00+00:00,284.375,44.724999999999994,65.25,71.975,46.675,790.175,180.0,791.0,318.35,4.9,0.0,1344.575,239.65,-6.724999999999994,-743.5,-611.0,313.45000000000005,-1344.575,-2152.7,None,HU,2026-04-23
2026-03-05 02:00:00+00:00,269.725,51.625,51.9,59.325,73.0,740.5,180.0,796.0,302.175,6.025,2.75,1381.1,218.10000000000002,-7.425000000000004,-667.5,-616.0,296.15000000000003,-1378.35,-2155.0249999999996,None,HU,2026-04-23
2026-03-05 03:00:00+00:00,326.85,222.65,31.45,58.35,65.825,509.82500000000005,200.0,789.0,226.675,0.725,0.0,1522.325,104.20000000000002,-26.900000000000002,-444.00000000000006,-589.0,225.95000000000002,-1522.325,-2252.075,None,HU,2026-04-23
2026-03-05 04:00:00+00:00,247.9,512.55,0.0,381.725,238.875,9.325,200.0,742.0,4.550000000000001,127.975,7.8,1510.35,-264.65,-381.725,229.55,-542.0,-123.425,-1502.55,-2584.8,None,HU,2026-04-23
2026-03-05 05:00:00+00:00,182.175,946.45,0.0,246.725,197.225,266.475,130.0,693.0,48.775,448.625,40.625,1274.225,-764.2750000000001,-246.725,-69.25000000000003,-563.0,-399.85,-1233.6,-3276.7000000000003,None,HU,2026-04-23
2026-03-05 06:00:00+00:00,112.0,311.95,14.975,101.025,104.725,729.775,110.0,791.0,11.15,136.025,53.099999999999994,629.8,-199.95,-86.05000000000001,-625.05,-681.0,-124.875,-576.6999999999999,-2293.625,None,HU,2026-04-23
2026-03-05 07:00:00+00:00,501.925,0.175,138.275,59.824999999999996,108.075,315.525,168.0,800.0,325.475,5.175,12.6,707.775,501.75,78.45000000000002,-207.45,-632.0,320.3,-695.175,-634.1249999999999,None,HU,2026-04-23
2026-03-05 08:00:00+00:00,1005.925,35.475,526.575,0.0,18.35,400.05,253.0,800.0,598.025,13.225,114.125,557.15,970.4499999999999,526.575,-381.7,-547.0,584.8,-443.025,710.1,None,HU,2026-04-23
2026-03-05 09:00:00+00:00,1393.6999999999998,92.925,516.75,0.0,52.0,583.5,50.0,800.0,689.05,152.35,330.45,128.0,1300.7749999999999,516.75,-531.5,-750.0,536.6999999999999,202.45,1275.175,None,HU,2026-04-23
2026-03-05 10:00:00+00:00,1157.325,61.949999999999996,431.375,27.35,165.125,241.425,80.0,800.0,584.25,89.95,110.67500000000001,41.025,1095.375,404.025,-76.30000000000001,-720.0,494.3,69.65,1267.0500000000002,None,HU,2026-04-23
2026-03-05 11:00:00+00:00,611.6,0.35,358.075,0.0,1261.025,370.725,661.0,800.0,319.475,102.725,8.4,512.775,611.25,358.075,890.3000000000001,-139.0,216.75000000000003,-504.375,1433.0,None,HU,2026-04-23
2026-03-05 12:00:00+00:00,200.575,0.5750000000000001,249.475,0.0,1805.4,537.5,915.0,800.0,190.075,61.25,0.725,903.925,200.0,249.475,1267.9,115.0,128.825,-903.1999999999999,1058.0,None,HU,2026-04-23
2026-03-05 13:00:00+00:00,653.8,92.9,275.575,298.825,1118.2,69.95,110.0,820.0,270.425,20.975,125.525,841.45,560.9,-23.25,1048.25,-710.0,249.45000000000002,-715.9250000000001,409.42500000000007,None,HU,2026-04-23
2026-03-05 14:00:00+00:00,745.775,123.82499999999999,284.725,312.225,332.775,93.52499999999999,15.0,800.0,192.375,292.05,423.275,1187.075,621.95,-27.5,239.25,-785.0,-99.67500000000001,-763.8000000000001,-814.7750000000001,None,HU,2026-04-23
2026-03-05 15:00:00+00:00,108.875,886.5,0.0,174.3,584.75,4.6,0.0,800.0,0.2,378.875,132.975,1065.7,-777.625,-174.3,580.15,-800.0,-378.675,-932.725,-2483.175,None,HU,2026-04-23
2026-03-05 16:00:00+00:00,29.6,966.0,1.0499999999999998,131.65,155.225,46.5,12.0,800.0,0.6,382.75,72.625,1295.0,-936.4,-130.6,108.725,-788.0,-382.15,-1222.375,-3350.8,None,HU,2026-04-23
2026-03-05 17:00:00+00:00,70.3,877.0,18.825000000000003,86.35000000000001,114.475,380.0,0.0,800.0,12.850000000000001,498.0,80.25,1072.75,-806.7,-67.525,-265.525,-800.0,-485.15,-992.5,-3417.4,None,HU,2026-04-23
2026-03-05 18:00:00+00:00,14.85,955.75,0.5,65.15,88.625,228.25,0.0,800.0,1.05,582.25,13.725,1021.75,-940.9,-64.65,-139.625,-800.0,-581.2,-1008.025,-3534.4,None,HU,2026-04-23
2026-03-05 19:00:00+00:00,15.724999999999998,1161.5,165.4,0.0,61.10000000000001,138.75,33.0,830.0,0.30000000000000004,336.5,0.2,1406.5,-1145.775,165.4,-77.64999999999999,-797.0,-336.2,-1406.3,-3597.5249999999996,None,HU,2026-04-23
2026-03-05 20:00:00+00:00,226.275,968.45,278.75,27.775,301.675,460.475,25.0,825.0,11.975,71.375,2.325,1807.65,-742.1750000000001,250.975,-158.8,-800.0,-59.4,-1805.325,-3314.7250000000004,None,HU,2026-04-23
2026-03-05 21:00:00+00:00,258.425,707.95,278.6,111.75,397.425,718.85,51.0,800.0,127.775,117.45,63.225,1853.875,-449.52500000000003,166.85000000000002,-321.425,-749.0,10.325000000000003,-1790.65,-3133.425,None,HU,2026-04-23
2026-03-05 22:00:00+00:00,436.2,484.125,367.625,129.125,104.95,840.775,50.0,805.0,250.65,8.875,2.55,1851.15,-47.92500000000001,238.5,-735.8249999999999,-755.0,241.775,-1848.6000000000001,-2907.075,None,HU,2026-04-23
2026-03-05 23:00:00+00:00,86.325,37.324999999999996,63.575,1.45,50.05,915.2249999999999,128.0,672.0,319.02500000000003,6.9,24.15,1418.1,49.00000000000001,62.125,-865.175,-544.0,312.12500000000006,-1393.9499999999998,-2379.875,None,HU,2026-04-23
2026-03-06 00:00:00+00:00,145.575,28.400000000000002,31.625,0.0,48.9,720.6,148.0,722.0,357.95000000000005,9.3,0.0,1415.825,117.17499999999998,31.625,-671.7,-574.0,348.65000000000003,-1415.825,-2164.075,None,HU,2026-04-23
2026-03-06 01:00:00+00:00,351.4,60.35,28.275,0.0,41.775,929.65,152.0,743.0,419.1,65.975,0.0,1267.575,291.04999999999995,28.275,-887.875,-591.0,353.125,-1267.575,-2074.0,None,HU,2026-04-23
2026-03-06 02:00:00+00:00,381.875,132.825,20.1,8.1,94.15,1061.025,168.0,746.0,353.375,2.575,0.0,1079.225,249.05,12.000000000000002,-966.8750000000001,-578.0,350.8,-1079.225,-2012.25,None,HU,2026-04-23
2026-03-06 03:00:00+00:00,245.2,129.975,12.275,36.175,103.675,798.05,172.0,792.0,252.925,24.95,0.0,1153.55,115.225,-23.9,-694.375,-620.0,227.97500000000002,-1153.55,-2148.625,None,HU,2026-04-23
2026-03-06 04:00:00+00:00,52.225,372.175,0.0,239.425,279.15,432.325,91.0,771.0,95.02499999999999,253.95,14.549999999999999,1008.2249999999999,-319.95,-239.425,-153.175,-680.0,-158.925,-993.675,-2545.1499999999996,None,HU,2026-04-23
2026-03-06 05:00:00+00:00,10.575,860.125,19.875,189.425,20.549999999999997,718.325,0.0,776.0,156.275,292.35,261.875,863.475,-849.55,-169.55,-697.7750000000001,-776.0,-136.07500000000002,-601.6,-3230.5499999999997,None,HU,2026-04-23
2026-03-06 06:00:00+00:00,155.575,342.97499999999997,196.475,60.475,0.0,977.75,0.0,800.0,84.9,100.325,346.4,448.85,-187.39999999999998,136.0,-977.75,-800.0,-15.424999999999997,-102.45000000000005,-1947.025,None,HU,2026-04-23
2026-03-06 07:00:00+00:00,1131.75,1.25,627.5,106.275,10.425,1512.0,0.0,800.0,670.45,9.525,38.45,159.8,1130.5,521.225,-1501.575,-800.0,660.9250000000001,-121.35000000000001,-110.27500000000008,None,HU,2026-04-23
2026-03-06 08:00:00+00:00,1834.7,0.45,655.575,0.32499999999999996,1.25,1527.25,104.0,865.0,964.275,1.275,87.25,109.45,1834.25,655.25,-1526.0,-761.0,963.0,-22.200000000000003,1143.3,None,HU,2026-04-23
2026-03-06 09:00:00+00:00,1293.75,0.0,768.8,0.0,5.55,1041.8,466.0,845.0,759.525,28.799999999999997,201.55,0.0,1293.75,768.8,-1036.25,-379.0,730.725,201.55,1579.575,None,HU,2026-04-23
2026-03-06 10:00:00+00:00,1753.6,0.35,624.3,0.0,13.425,1467.525,624.0,895.0,843.125,138.525,400.0,137.85,1753.25,624.3,-1454.1000000000001,-271.0,704.6,262.15,1619.2000000000003,None,HU,2026-04-23
