,NO_5_NO_1,NO_1_NO_5,NO_5_NO_2,NO_2_NO_5,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-23 05:00:00+00:00,416.8,0.0,1085.575,0.0,0.0,0.125,416.8,1085.575,-0.125,1502.25,None,NO_5,2026-04-23
2026-03-23 06:00:00+00:00,1095.4,0.0,804.7,0.0,0.0,0.075,1095.4,804.7,-0.075,1900.025,None,NO_5,2026-04-23
2026-03-23 07:00:00+00:00,1255.775,0.0,408.8,0.0,0.0,0.075,1255.775,408.8,-0.075,1664.5,None,NO_5,2026-04-23
2026-03-23 08:00:00+00:00,1221.55,0.0,124.9,0.0,0.0,66.4,1221.55,124.9,-66.4,1280.05,None,NO_5,2026-04-23
2026-03-23 09:00:00+00:00,482.675,0.0,126.9,0.0,0.0,16.5,482.675,126.9,-16.5,593.075,None,NO_5,2026-04-23
2026-03-23 10:00:00+00:00,423.45,0.0,1.2,17.975,0.0,0.0,423.45,-16.775000000000002,0.0,406.675,None,NO_5,2026-04-23
2026-03-23 11:00:00+00:00,231.4,0.0,250.1,0.0,0.0,0.0,231.4,250.1,0.0,481.5,None,NO_5,2026-04-23
2026-03-23 12:00:00+00:00,64.5,0.0,405.775,0.0,0.0,0.0,64.5,405.775,0.0,470.275,None,NO_5,2026-04-23
2026-03-23 13:00:00+00:00,47.7,0.0,431.35,0.0,0.0,115.825,47.7,431.35,-115.825,363.225,None,NO_5,2026-04-23
2026-03-23 14:00:00+00:00,134.475,0.0,698.375,0.0,0.0,125.8,134.475,698.375,-125.8,707.0500000000001,None,NO_5,2026-04-23
2026-03-23 15:00:00+00:00,602.15,0.0,1118.8,0.0,0.0,66.875,602.15,1118.8,-66.875,1654.0749999999998,None,NO_5,2026-04-23
2026-03-23 16:00:00+00:00,1004.1,0.0,1290.2,0.0,0.0,66.9,1004.1,1290.2,-66.9,2227.4,None,NO_5,2026-04-23
2026-03-23 17:00:00+00:00,1076.05,0.0,1230.475,0.0,0.0,67.175,1076.05,1230.475,-67.175,2239.3499999999995,None,NO_5,2026-04-23
2026-03-23 18:00:00+00:00,1092.675,0.0,1176.0,0.0,0.0,66.425,1092.675,1176.0,-66.425,2202.25,None,NO_5,2026-04-23
2026-03-23 19:00:00+00:00,1186.825,0.0,1104.175,0.0,0.0,66.3,1186.825,1104.175,-66.3,2224.7,None,NO_5,2026-04-23
2026-03-23 20:00:00+00:00,1062.75,0.0,934.9,0.0,0.0,66.4,1062.75,934.9,-66.4,1931.25,None,NO_5,2026-04-23
2026-03-23 21:00:00+00:00,745.65,0.0,1301.85,0.0,0.0,45.775,745.65,1301.85,-45.775,2001.725,None,NO_5,2026-04-23
2026-03-23 22:00:00+00:00,173.375,0.0,1640.775,0.0,0.0,44.6,173.375,1640.775,-44.6,1769.5500000000002,None,NO_5,2026-04-23
2026-03-23 23:00:00+00:00,372.0,0.0,1194.675,0.0,0.0,0.0,372.0,1194.675,0.0,1566.675,None,NO_5,2026-04-23
2026-03-24 00:00:00+00:00,99.575,0.0,1022.175,0.0,0.0,45.975,99.575,1022.175,-45.975,1075.775,None,NO_5,2026-04-23
2026-03-24 01:00:00+00:00,99.325,0.0,624.35,0.0,0.0,176.45,99.325,624.35,-176.45,547.2250000000001,None,NO_5,2026-04-23
2026-03-24 02:00:00+00:00,112.4,0.0,323.3,0.0,0.0,358.775,112.4,323.3,-358.775,76.92500000000007,None,NO_5,2026-04-23
2026-03-24 03:00:00+00:00,76.375,0.0,342.8,0.0,0.0,338.55,76.375,342.8,-338.55,80.625,None,NO_5,2026-04-23
2026-03-24 04:00:00+00:00,18.725,0.0,43.25,8.725,0.0,83.075,18.725,34.525,-83.075,-29.825000000000003,None,NO_5,2026-04-23
2026-03-24 05:00:00+00:00,286.425,0.0,274.225,0.0,0.0,0.0,286.425,274.225,0.0,560.6500000000001,None,NO_5,2026-04-23
2026-03-24 06:00:00+00:00,759.925,0.0,31.0,149.95,0.0,0.0,759.925,-118.94999999999999,0.0,640.9749999999999,None,NO_5,2026-04-23
2026-03-24 07:00:00+00:00,567.85,0.0,1.275,191.85,0.0,0.0,567.85,-190.575,0.0,377.27500000000003,None,NO_5,2026-04-23
2026-03-24 08:00:00+00:00,296.825,0.0,0.0,28.35,0.0,0.0,296.825,-28.35,0.0,268.47499999999997,None,NO_5,2026-04-23
2026-03-24 09:00:00+00:00,884.325,0.0,0.0,37.275,0.0,0.0,884.325,-37.275,0.0,847.0500000000001,None,NO_5,2026-04-23
2026-03-24 10:00:00+00:00,1145.3,0.0,0.0,49.325,0.0,0.0,1145.3,-49.325,0.0,1095.975,None,NO_5,2026-04-23
2026-03-24 11:00:00+00:00,1187.75,0.0,0.0,49.1,0.0,0.0,1187.75,-49.1,0.0,1138.65,None,NO_5,2026-04-23
2026-03-24 12:00:00+00:00,822.625,0.0,0.0,49.9,0.0,0.0,822.625,-49.9,0.0,772.725,None,NO_5,2026-04-23
2026-03-24 13:00:00+00:00,555.925,0.0,0.0,45.55,0.0,0.0,555.925,-45.55,0.0,510.37499999999994,None,NO_5,2026-04-23
2026-03-24 14:00:00+00:00,162.1,0.0,0.0,0.0,0.0,0.0,162.1,0.0,0.0,162.1,None,NO_5,2026-04-23
2026-03-24 15:00:00+00:00,280.525,0.0,0.0,0.0,0.0,0.0,280.525,0.0,0.0,280.525,None,NO_5,2026-04-23
2026-03-24 16:00:00+00:00,837.15,0.0,316.075,14.775,0.0,50.85,837.15,301.3,-50.85,1087.6000000000001,None,NO_5,2026-04-23
2026-03-24 17:00:00+00:00,872.55,0.0,747.35,0.0,0.0,68.825,872.55,747.35,-68.825,1551.075,None,NO_5,2026-04-23
2026-03-24 18:00:00+00:00,914.925,0.0,645.525,0.0,0.0,67.55,914.925,645.525,-67.55,1492.8999999999999,None,NO_5,2026-04-23
2026-03-24 19:00:00+00:00,717.75,0.0,336.375,0.0,0.0,50.025,717.75,336.375,-50.025,1004.1,None,NO_5,2026-04-23
2026-03-24 20:00:00+00:00,544.85,0.0,0.0,19.8,0.0,0.0,544.85,-19.8,0.0,525.0500000000001,None,NO_5,2026-04-23
2026-03-24 21:00:00+00:00,313.375,0.0,0.0,17.625,0.0,0.0,313.375,-17.625,0.0,295.75,None,NO_5,2026-04-23
2026-03-24 22:00:00+00:00,519.4,0.0,0.0,34.975,0.0,0.0,519.4,-34.975,0.0,484.42499999999995,None,NO_5,2026-04-23
2026-03-24 23:00:00+00:00,582.0,12.0,0.0,15.8,435.35,446.35,570.0,-15.8,-11.0,543.2,None,NO_5,2026-04-23
2026-03-25 00:00:00+00:00,311.325,8.325,0.0,229.025,249.65,0.0,303.0,-229.025,249.65,323.625,None,NO_5,2026-04-23
2026-03-25 01:00:00+00:00,302.975,8.35,0.0,370.175,319.65,0.0,294.625,-370.175,319.65,244.09999999999997,None,NO_5,2026-04-23
2026-03-25 02:00:00+00:00,507.35,4.275,0.0,337.35,65.325,0.0,503.07500000000005,-337.35,65.325,231.05,None,NO_5,2026-04-23
2026-03-25 03:00:00+00:00,231.575,13.325,0.0,174.05,231.825,0.0,218.25,-174.05,231.825,276.025,None,NO_5,2026-04-23
2026-03-25 04:00:00+00:00,0.0,4.05,83.975,191.125,478.45,0.0,-4.05,-107.15,478.45,367.25,None,NO_5,2026-04-23
2026-03-25 05:00:00+00:00,733.05,0.0,135.7,232.225,0.0,0.0,733.05,-96.525,0.0,636.525,None,NO_5,2026-04-23
2026-03-25 06:00:00+00:00,1118.625,9.675,0.0,230.55,505.85,398.05,1108.95,-230.55,107.80000000000001,986.2,None,NO_5,2026-04-23
2026-03-25 07:00:00+00:00,478.3,14.7,256.075,455.875,773.825,0.0,463.6,-199.8,773.825,1037.625,None,NO_5,2026-04-23
2026-03-25 08:00:00+00:00,1322.025,4.875,0.0,716.525,521.975,0.0,1317.15,-716.525,521.975,1122.6000000000001,None,NO_5,2026-04-23
2026-03-25 09:00:00+00:00,1662.025,0.0,0.0,622.775,0.0,0.0,1662.025,-622.775,0.0,1039.25,None,NO_5,2026-04-23
2026-03-25 10:00:00+00:00,306.825,0.0,0.0,861.9,1802.875,0.0,306.825,-861.9,1802.875,1247.8,None,NO_5,2026-04-23
2026-03-25 11:00:00+00:00,1742.45,0.0,0.0,515.175,540.7,594.525,1742.45,-515.175,-53.82499999999993,1173.4500000000003,None,NO_5,2026-04-23
2026-03-25 12:00:00+00:00,1393.15,0.0,0.0,258.7,516.7,612.85,1393.15,-258.7,-96.14999999999998,1038.3000000000002,None,NO_5,2026-04-23
2026-03-25 13:00:00+00:00,926.65,0.0,0.0,994.85,924.875,0.0,926.65,-994.85,924.875,856.675,None,NO_5,2026-04-23
2026-03-25 14:00:00+00:00,451.35,14.925,0.0,864.15,1335.6,0.0,436.425,-864.15,1335.6,907.875,None,NO_5,2026-04-23
2026-03-25 15:00:00+00:00,574.75,5.075,0.0,619.5,620.275,0.0,569.675,-619.5,620.275,570.4499999999999,None,NO_5,2026-04-23
2026-03-25 16:00:00+00:00,836.9,1.5,91.625,114.575,182.8,584.35,835.4,-22.950000000000003,-401.55,410.8999999999999,None,NO_5,2026-04-23
2026-03-25 17:00:00+00:00,954.825,0.0,376.55,0.0,0.0,566.975,954.825,376.55,-566.975,764.4,None,NO_5,2026-04-23
2026-03-25 18:00:00+00:00,1070.125,0.0,0.0,0.0,467.0,606.175,1070.125,0.0,-139.17499999999995,930.95,None,NO_5,2026-04-23
2026-03-25 19:00:00+00:00,1322.925,0.0,308.825,0.0,114.9,586.225,1322.925,308.825,-471.32500000000005,1160.425,None,NO_5,2026-04-23
2026-03-25 20:00:00+00:00,1860.9,0.0,0.0,0.0,294.55,1120.725,1860.9,0.0,-826.175,1034.7250000000001,None,NO_5,2026-04-23
2026-03-25 21:00:00+00:00,875.725,0.0,361.175,2.25,221.075,539.675,875.725,358.925,-318.59999999999997,916.0500000000002,None,NO_5,2026-04-23
2026-03-25 22:00:00+00:00,116.625,0.0,185.3,1.575,123.8,0.0,116.625,183.72500000000002,123.8,424.15000000000003,None,NO_5,2026-04-23
2026-03-25 23:00:00+00:00,17.55,9.6,648.525,0.0,0.0,68.1,7.950000000000001,648.525,-68.1,588.375,None,NO_5,2026-04-23
2026-03-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,286.675,0.0,0.0,-286.675,-286.675,None,NO_5,2026-04-23
2026-03-26 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,339.275,0.0,0.0,-339.275,-339.275,None,NO_5,2026-04-23
2026-03-26 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,350.7,0.0,0.0,-350.7,-350.7,None,NO_5,2026-04-23
2026-03-26 03:00:00+00:00,0.0,0.0,0.0,7.425,0.0,261.8,0.0,-7.425,-261.8,-269.225,None,NO_5,2026-04-23
2026-03-26 04:00:00+00:00,37.775,2.5,0.0,20.4,0.0,87.775,35.275,-20.4,-87.775,-72.9,None,NO_5,2026-04-23
2026-03-26 05:00:00+00:00,378.95,0.0,352.3,0.0,0.0,0.0,378.95,352.3,0.0,731.25,None,NO_5,2026-04-23
2026-03-26 06:00:00+00:00,925.025,0.0,151.325,0.0,0.0,0.0,925.025,151.325,0.0,1076.35,None,NO_5,2026-04-23
2026-03-26 07:00:00+00:00,1001.8,0.0,40.45,0.0,0.0,0.0,1001.8,40.45,0.0,1042.25,None,NO_5,2026-04-23
2026-03-26 08:00:00+00:00,287.775,0.0,91.85,0.0,0.0,9.65,287.775,91.85,-9.65,369.975,None,NO_5,2026-04-23
2026-03-26 09:00:00+00:00,0.025,0.175,41.4,19.575,0.0,119.225,-0.15,21.825,-119.225,-97.55,None,NO_5,2026-04-23
2026-03-26 10:00:00+00:00,0.0,11.35,0.0,9.325,0.0,121.975,-11.35,-9.325,-121.975,-142.64999999999998,None,NO_5,2026-04-23
2026-03-26 11:00:00+00:00,218.05,0.0,0.0,12.5,0.0,0.0,218.05,-12.5,0.0,205.55,None,NO_5,2026-04-23
2026-03-26 12:00:00+00:00,275.2,0.0,0.0,13.15,0.0,0.0,275.2,-13.15,0.0,262.05,None,NO_5,2026-04-23
2026-03-26 13:00:00+00:00,255.55,0.0,0.0,14.15,0.0,0.0,255.55,-14.15,0.0,241.4,None,NO_5,2026-04-23
2026-03-26 14:00:00+00:00,56.0,11.35,0.0,7.2,62.95,0.0,44.65,-7.2,62.95,100.4,None,NO_5,2026-04-23
2026-03-26 15:00:00+00:00,408.6,0.0,24.65,7.35,0.0,0.0,408.6,17.299999999999997,0.0,425.90000000000003,None,NO_5,2026-04-23
2026-03-26 16:00:00+00:00,1041.025,0.0,54.725,0.0,0.0,0.0,1041.025,54.725,0.0,1095.75,None,NO_5,2026-04-23
2026-03-26 17:00:00+00:00,1240.125,0.0,109.375,0.0,0.0,0.0,1240.125,109.375,0.0,1349.5,None,NO_5,2026-04-23
2026-03-26 18:00:00+00:00,1456.25,0.0,126.85,0.0,0.0,0.0,1456.25,126.85,0.0,1583.1,None,NO_5,2026-04-23
2026-03-26 19:00:00+00:00,1229.575,0.0,327.425,0.0,0.0,0.0,1229.575,327.425,0.0,1557.0,None,NO_5,2026-04-23
2026-03-26 20:00:00+00:00,1047.175,0.0,653.55,0.0,0.0,0.0,1047.175,653.55,0.0,1700.725,None,NO_5,2026-04-23
2026-03-26 21:00:00+00:00,847.9,0.0,878.45,0.0,0.0,0.0,847.9,878.45,0.0,1726.35,None,NO_5,2026-04-23
2026-03-26 22:00:00+00:00,663.6,0.0,742.925,0.0,0.0,20.5,663.6,742.925,-20.5,1386.025,None,NO_5,2026-04-23
2026-03-26 23:00:00+00:00,1198.2,0.0,411.975,0.0,0.0,0.05,1198.2,411.975,-0.05,1610.1250000000002,None,NO_5,2026-04-23
2026-03-27 00:00:00+00:00,955.375,0.0,680.725,0.0,0.0,0.025,955.375,680.725,-0.025,1636.0749999999998,None,NO_5,2026-04-23
2026-03-27 01:00:00+00:00,860.625,0.0,713.75,0.0,0.0,0.05,860.625,713.75,-0.05,1574.325,None,NO_5,2026-04-23
2026-03-27 02:00:00+00:00,957.7,0.0,710.95,0.0,0.0,0.0,957.7,710.95,0.0,1668.65,None,NO_5,2026-04-23
2026-03-27 03:00:00+00:00,872.15,0.0,846.075,0.0,0.0,0.025,872.15,846.075,-0.025,1718.1999999999998,None,NO_5,2026-04-23
2026-03-27 04:00:00+00:00,1190.65,0.0,555.175,0.0,0.0,0.0,1190.65,555.175,0.0,1745.825,None,NO_5,2026-04-23
2026-03-27 05:00:00+00:00,1926.975,0.0,127.1,0.0,0.0,0.0,1926.975,127.1,0.0,2054.075,None,NO_5,2026-04-23
2026-03-27 06:00:00+00:00,2247.0,0.0,4.375,0.9,0.0,0.0,2247.0,3.475,0.0,2250.475,None,NO_5,2026-04-23
2026-03-27 07:00:00+00:00,1680.95,0.0,102.025,0.0,0.0,0.025,1680.95,102.025,-0.025,1782.95,None,NO_5,2026-04-23
2026-03-27 08:00:00+00:00,1162.125,0.0,47.1,30.325,0.0,0.0,1162.125,16.775000000000002,0.0,1178.9,None,NO_5,2026-04-23
2026-03-27 09:00:00+00:00,747.0,0.0,52.525,0.0,0.0,0.0,747.0,52.525,0.0,799.525,None,NO_5,2026-04-23
2026-03-27 10:00:00+00:00,384.125,0.0,348.9,0.0,0.3,0.0,384.125,348.9,0.3,733.3249999999999,None,NO_5,2026-04-23
2026-03-27 11:00:00+00:00,329.175,0.0,175.85,0.0,0.275,0.0,329.175,175.85,0.275,505.29999999999995,None,NO_5,2026-04-23
2026-03-27 12:00:00+00:00,109.1,0.0,0.0,10.925,0.0,0.0,109.1,-10.925,0.0,98.175,None,NO_5,2026-04-23
2026-03-27 13:00:00+00:00,31.15,0.0,318.6,0.0,0.0,0.0,31.15,318.6,0.0,349.75,None,NO_5,2026-04-23
2026-03-27 14:00:00+00:00,49.25,2.9,403.425,0.0,0.0,0.0,46.35,403.425,0.0,449.77500000000003,None,NO_5,2026-04-23
2026-03-27 15:00:00+00:00,378.8,0.0,405.975,0.0,0.0,10.65,378.8,405.975,-10.65,774.1250000000001,None,NO_5,2026-04-23
2026-03-27 16:00:00+00:00,389.4,0.0,887.7,0.0,0.0,7.2,389.4,887.7,-7.2,1269.8999999999999,None,NO_5,2026-04-23
2026-03-27 17:00:00+00:00,1030.5,0.0,876.5,0.0,0.0,0.025,1030.5,876.5,-0.025,1906.975,None,NO_5,2026-04-23
2026-03-27 18:00:00+00:00,851.95,0.0,1292.7,0.0,0.0,0.0,851.95,1292.7,0.0,2144.65,None,NO_5,2026-04-23
2026-03-27 19:00:00+00:00,679.05,0.0,1295.425,0.0,0.0,0.0,679.05,1295.425,0.0,1974.475,None,NO_5,2026-04-23
2026-03-27 20:00:00+00:00,668.075,0.0,859.8,0.0,0.0,0.025,668.075,859.8,-0.025,1527.85,None,NO_5,2026-04-23
2026-03-27 21:00:00+00:00,287.975,0.0,984.35,0.0,0.0,0.025,287.975,984.35,-0.025,1272.3,None,NO_5,2026-04-23
2026-03-27 22:00:00+00:00,388.425,0.0,501.575,0.0,0.0,0.025,388.425,501.575,-0.025,889.975,None,NO_5,2026-04-23
2026-03-27 23:00:00+00:00,39.925,17.275,27.175,22.25,0.0,0.0,22.65,4.925000000000001,0.0,27.575,None,NO_5,2026-04-23
2026-03-28 00:00:00+00:00,0.0,119.5,0.0,33.975,0.0,138.725,-119.5,-33.975,-138.725,-292.2,None,NO_5,2026-04-23
2026-03-28 01:00:00+00:00,0.0,21.15,0.0,47.15,0.0,195.725,-21.15,-47.15,-195.725,-264.025,None,NO_5,2026-04-23
2026-03-28 02:00:00+00:00,0.0,5.775,0.0,44.475,0.0,295.725,-5.775,-44.475,-295.725,-345.975,None,NO_5,2026-04-23
2026-03-28 03:00:00+00:00,0.0,3.75,0.0,45.225,0.0,230.125,-3.75,-45.225,-230.125,-279.1,None,NO_5,2026-04-23
2026-03-28 04:00:00+00:00,0.0,11.35,0.0,33.55,0.0,195.25,-11.35,-33.55,-195.25,-240.15,None,NO_5,2026-04-23
2026-03-28 05:00:00+00:00,0.0,27.775,0.0,55.55,0.0,226.4,-27.775,-55.55,-226.4,-309.725,None,NO_5,2026-04-23
2026-03-28 06:00:00+00:00,0.0,17.125,0.0,79.55,0.0,494.775,-17.125,-79.55,-494.775,-591.4499999999999,None,NO_5,2026-04-23
2026-03-28 07:00:00+00:00,0.0,0.0,0.0,46.225,0.0,355.475,0.0,-46.225,-355.475,-401.70000000000005,None,NO_5,2026-04-23
2026-03-28 08:00:00+00:00,0.0,8.75,0.0,125.45,0.0,314.9,-8.75,-125.45,-314.9,-449.09999999999997,None,NO_5,2026-04-23
2026-03-28 09:00:00+00:00,0.0,30.0,0.0,113.3,0.0,324.925,-30.0,-113.3,-324.925,-468.225,None,NO_5,2026-04-23
2026-03-28 10:00:00+00:00,0.0,9.7,0.0,186.7,0.0,267.025,-9.7,-186.7,-267.025,-463.42499999999995,None,NO_5,2026-04-23
2026-03-28 11:00:00+00:00,0.85,21.825,0.0,0.05,0.0,8.575,-20.974999999999998,-0.05,-8.575,-29.599999999999998,None,NO_5,2026-04-23
2026-03-28 12:00:00+00:00,0.0,42.675,0.0,0.0,0.0,37.5,-42.675,0.0,-37.5,-80.175,None,NO_5,2026-04-23
2026-03-28 13:00:00+00:00,0.0,0.025,0.0,7.2,0.0,414.4,-0.025,-7.2,-414.4,-421.625,None,NO_5,2026-04-23
2026-03-28 14:00:00+00:00,0.0,4.05,0.0,202.45,0.0,407.175,-4.05,-202.45,-407.175,-613.675,None,NO_5,2026-04-23
2026-03-28 15:00:00+00:00,36.375,14.575,2.55,0.025,0.0,151.775,21.8,2.525,-151.775,-127.45,None,NO_5,2026-04-23
2026-03-28 16:00:00+00:00,602.675,0.0,312.0,0.0,0.0,0.0,602.675,312.0,0.0,914.675,None,NO_5,2026-04-23
2026-03-28 17:00:00+00:00,840.35,0.0,938.225,0.0,0.0,0.0,840.35,938.225,0.0,1778.575,None,NO_5,2026-04-23
2026-03-28 18:00:00+00:00,958.575,0.0,898.65,0.0,0.0,0.0,958.575,898.65,0.0,1857.225,None,NO_5,2026-04-23
2026-03-28 19:00:00+00:00,788.025,0.0,1091.625,0.0,0.0,0.0,788.025,1091.625,0.0,1879.65,None,NO_5,2026-04-23
2026-03-28 20:00:00+00:00,648.15,0.0,1291.475,0.0,0.0,0.0,648.15,1291.475,0.0,1939.625,None,NO_5,2026-04-23
2026-03-28 21:00:00+00:00,584.725,0.0,1244.275,0.0,0.0,0.0,584.725,1244.275,0.0,1829.0,None,NO_5,2026-04-23
2026-03-28 22:00:00+00:00,394.225,0.0,1290.15,0.0,0.0,0.0,394.225,1290.15,0.0,1684.375,None,NO_5,2026-04-23
2026-03-28 23:00:00+00:00,541.075,0.0,605.15,0.0,222.55,0.025,541.075,605.15,222.525,1368.75,None,NO_5,2026-04-23
2026-03-29 00:00:00+00:00,174.95,0.125,229.05,0.0,531.75,0.0,174.825,229.05,531.75,935.625,None,NO_5,2026-04-23
2026-03-29 01:00:00+00:00,857.075,0.0,248.55,0.0,0.0,449.15,857.075,248.55,-449.15,656.475,None,NO_5,2026-04-23
2026-03-29 02:00:00+00:00,219.175,0.0,475.65,0.0,170.75,0.025,219.175,475.65,170.725,865.5500000000001,None,NO_5,2026-04-23
2026-03-29 03:00:00+00:00,877.15,0.0,394.875,0.0,103.95,427.675,877.15,394.875,-323.725,948.3000000000001,None,NO_5,2026-04-23
2026-03-29 04:00:00+00:00,265.825,0.0,850.525,0.0,2.175,0.0,265.825,850.525,2.175,1118.5249999999999,None,NO_5,2026-04-23
2026-03-29 05:00:00+00:00,703.725,0.0,466.025,0.0,4.525,0.0,703.725,466.025,4.525,1174.275,None,NO_5,2026-04-23
2026-03-29 06:00:00+00:00,233.825,12.45,199.5,34.375,762.075,0.0,221.375,165.125,762.075,1148.575,None,NO_5,2026-04-23
2026-03-29 07:00:00+00:00,329.15,1.35,131.4,426.0,446.25,0.0,327.79999999999995,-294.6,446.25,479.44999999999993,None,NO_5,2026-04-23
2026-03-29 08:00:00+00:00,21.325,5.25,0.0,640.75,626.5,0.0,16.075,-640.75,626.5,1.8250000000000455,None,NO_5,2026-04-23
2026-03-29 09:00:00+00:00,554.35,39.125,0.0,971.45,302.9,0.0,515.225,-971.45,302.9,-153.32500000000005,None,NO_5,2026-04-23
2026-03-29 10:00:00+00:00,310.625,58.2,0.0,780.3,377.125,60.65,252.425,-780.3,316.475,-211.39999999999998,None,NO_5,2026-04-23
2026-03-29 11:00:00+00:00,946.6,11.9,0.0,701.375,0.0,279.225,934.7,-701.375,-279.225,-45.89999999999998,None,NO_5,2026-04-23
2026-03-29 12:00:00+00:00,876.725,11.7,0.0,606.8,0.0,301.4,865.025,-606.8,-301.4,-43.174999999999955,None,NO_5,2026-04-23
2026-03-29 13:00:00+00:00,954.75,0.0,0.0,431.925,0.0,307.275,954.75,-431.925,-307.275,215.55000000000007,None,NO_5,2026-04-23
2026-03-29 14:00:00+00:00,398.175,1.625,62.65,211.225,0.0,0.0,396.55,-148.575,0.0,247.97500000000002,None,NO_5,2026-04-23
2026-03-29 15:00:00+00:00,299.225,66.225,0.0,330.225,0.0,0.0,233.00000000000003,-330.225,0.0,-97.225,None,NO_5,2026-04-23
2026-03-29 16:00:00+00:00,421.8,168.725,1.675,138.475,154.625,714.425,253.07500000000002,-136.79999999999998,-559.8,-443.5249999999999,None,NO_5,2026-04-23
2026-03-29 17:00:00+00:00,864.4,0.0,106.625,167.6,0.0,400.475,864.4,-60.974999999999994,-400.475,402.94999999999993,None,NO_5,2026-04-23
2026-03-29 18:00:00+00:00,774.6,0.0,1.675,170.175,0.0,396.05,774.6,-168.5,-396.05,210.05,None,NO_5,2026-04-23
2026-03-29 19:00:00+00:00,587.725,0.0,0.7,0.0,0.0,418.375,587.725,0.7,-418.375,170.05000000000007,None,NO_5,2026-04-23
2026-03-29 20:00:00+00:00,645.65,0.075,0.0,713.4,0.0,0.0,645.5749999999999,-713.4,0.0,-67.82500000000005,None,NO_5,2026-04-23
2026-03-29 21:00:00+00:00,221.075,13.0,0.0,210.525,0.0,0.0,208.075,-210.525,0.0,-2.450000000000017,None,NO_5,2026-04-23
2026-03-29 22:00:00+00:00,115.975,0.0,0.0,4.475,0.0,0.0,115.975,-4.475,0.0,111.5,None,NO_5,2026-04-23
2026-03-29 23:00:00+00:00,180.45,0.0,0.0,18.4,0.0,0.0,180.45,-18.4,0.0,162.04999999999998,None,NO_5,2026-04-23
2026-03-30 00:00:00+00:00,0.0,52.675,0.0,0.0,0.0,46.85,-52.675,0.0,-46.85,-99.525,None,NO_5,2026-04-23
2026-03-30 01:00:00+00:00,0.0,38.525,0.0,23.625,0.0,117.125,-38.525,-23.625,-117.125,-179.275,None,NO_5,2026-04-23
2026-03-30 02:00:00+00:00,0.0,0.0,0.0,86.425,0.0,241.9,0.0,-86.425,-241.9,-328.325,None,NO_5,2026-04-23
2026-03-30 03:00:00+00:00,0.0,3.625,0.0,21.85,0.0,47.625,-3.625,-21.85,-47.625,-73.1,None,NO_5,2026-04-23
2026-03-30 04:00:00+00:00,32.475,0.45,0.0,20.15,0.0,133.2,32.025,-20.15,-133.2,-121.32499999999999,None,NO_5,2026-04-23
2026-03-30 05:00:00+00:00,267.45,0.0,0.0,0.0,1.05,0.0,267.45,0.0,1.05,268.5,None,NO_5,2026-04-23
2026-03-30 06:00:00+00:00,702.85,0.0,0.0,0.0,7.8,0.0,702.85,0.0,7.8,710.65,None,NO_5,2026-04-23
2026-03-30 07:00:00+00:00,494.225,0.0,0.0,0.0,4.375,0.0,494.225,0.0,4.375,498.6,None,NO_5,2026-04-23
2026-03-30 08:00:00+00:00,66.425,0.0,85.1,0.0,0.0,0.025,66.425,85.1,-0.025,151.49999999999997,None,NO_5,2026-04-23
2026-03-30 09:00:00+00:00,0.0,5.675,0.0,90.525,0.0,296.975,-5.675,-90.525,-296.975,-393.175,None,NO_5,2026-04-23
2026-03-30 10:00:00+00:00,0.0,0.0,0.0,68.6,0.0,442.325,0.0,-68.6,-442.325,-510.92499999999995,None,NO_5,2026-04-23
2026-03-30 11:00:00+00:00,0.0,0.0,0.0,409.8,0.0,121.225,0.0,-409.8,-121.225,-531.025,None,NO_5,2026-04-23
2026-03-30 12:00:00+00:00,0.0,0.0,0.0,401.8,0.0,108.825,0.0,-401.8,-108.825,-510.625,None,NO_5,2026-04-23
2026-03-30 13:00:00+00:00,0.0,0.0,0.0,464.95,0.0,46.85,0.0,-464.95,-46.85,-511.8,None,NO_5,2026-04-23
2026-03-30 14:00:00+00:00,0.0,0.0,0.0,309.95,0.0,168.675,0.0,-309.95,-168.675,-478.625,None,NO_5,2026-04-23
2026-03-30 15:00:00+00:00,75.175,0.0,0.0,111.0,0.0,2.95,75.175,-111.0,-2.95,-38.775000000000006,None,NO_5,2026-04-23
2026-03-30 16:00:00+00:00,562.65,0.0,5.925,3.2,0.0,0.0,562.65,2.7249999999999996,0.0,565.375,None,NO_5,2026-04-23
2026-03-30 17:00:00+00:00,1437.05,0.0,46.075,28.7,0.0,0.0,1437.05,17.375000000000004,0.0,1454.425,None,NO_5,2026-04-23
2026-03-30 18:00:00+00:00,1674.9,0.0,16.6,3.4,0.0,0.0,1674.9,13.200000000000001,0.0,1688.1000000000001,None,NO_5,2026-04-23
2026-03-30 19:00:00+00:00,1460.125,0.0,268.95,0.0,0.0,0.025,1460.125,268.95,-0.025,1729.05,None,NO_5,2026-04-23
2026-03-30 20:00:00+00:00,1194.975,0.0,507.95,0.0,0.0,0.0,1194.975,507.95,0.0,1702.925,None,NO_5,2026-04-23
