,BG_GR,GR_BG,BG_MK,MK_BG,BG_RO,RO_BG,BG_RS,RS_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-08 00:00:00+00:00,30.075,1378.925,43.0,96.0,1036.825,76.6,400.0,78.0,-1348.85,-53.0,960.225,322.0,-119.62499999999989,None,BG,2026-04-23
2026-03-08 01:00:00+00:00,26.275,1388.1,43.0,116.0,1111.6,33.2,400.0,68.0,-1361.8249999999998,-73.0,1078.3999999999999,332.0,-24.424999999999955,None,BG,2026-04-23
2026-03-08 02:00:00+00:00,65.0,1279.9,43.0,116.0,977.47499975,43.85,400.0,84.0,-1214.9,-73.0,933.62499975,316.0,-38.27500025000006,None,BG,2026-04-23
2026-03-08 03:00:00+00:00,7.375,1380.5,43.0,116.0,1105.85,9.25,400.0,83.0,-1373.125,-73.0,1096.6,317.0,-32.52500000000009,None,BG,2026-04-23
2026-03-08 04:00:00+00:00,21.925,1366.15,35.0,109.0,1058.05,74.35,400.0,41.0,-1344.2250000000001,-74.0,983.6999999999999,359.0,-75.5250000000002,None,BG,2026-04-23
2026-03-08 05:00:00+00:00,45.45,1184.775,40.0,92.0,1204.0749995,47.349999499999996,400.0,75.0,-1139.325,-52.0,1156.7250000000001,325.0,290.4000000000001,None,BG,2026-04-23
2026-03-08 06:00:00+00:00,60.175,1116.45,68.0,115.0,1910.1,49.1,400.0,78.0,-1056.275,-47.0,1861.0,322.0,1079.725,None,BG,2026-04-23
2026-03-08 07:00:00+00:00,36.15,1254.0,2.0,164.0,2096.325,66.375,400.0,5.0,-1217.85,-162.0,2029.9499999999998,395.0,1045.1,None,BG,2026-04-23
2026-03-08 08:00:00+00:00,0.0,1270.0,24.0,211.0,2159.45,73.62499975,400.0,130.0,-1270.0,-187.0,2085.82500025,270.0,898.8250002499999,None,BG,2026-04-23
2026-03-08 09:00:00+00:00,12.85,1326.8,61.0,193.0,1802.19999975,32.325,480.0,80.0,-1313.95,-132.0,1769.87499975,400.0,723.9249997499999,None,BG,2026-04-23
2026-03-08 10:00:00+00:00,59.575,1162.725,70.0,149.0,1189.12499975,101.44999999999999,480.0,80.0,-1103.1499999999999,-79.0,1087.6749997499999,400.0,305.52499975,None,BG,2026-04-23
2026-03-08 11:00:00+00:00,5.2,569.45,70.0,135.0,1030.3249995,861.77499975,242.0,80.0,-564.25,-65.0,168.5499997500001,162.0,-298.7000002499999,None,BG,2026-04-23
2026-03-08 12:00:00+00:00,148.375,842.825,70.0,105.0,929.85,675.0,85.0,80.0,-694.45,-35.0,254.85000000000002,5.0,-469.6,None,BG,2026-04-23
2026-03-08 13:00:00+00:00,387.5,1196.35,69.0,195.0,1152.0749999999998,377.59999975,80.0,41.0,-808.8499999999999,-126.0,774.4750002499998,39.0,-121.37499975000014,None,BG,2026-04-23
2026-03-08 14:00:00+00:00,352.175,1254.5,55.0,268.0,1401.0,250.525,400.0,0.0,-902.325,-213.0,1150.475,400.0,435.14999999999986,None,BG,2026-04-23
2026-03-08 15:00:00+00:00,114.425,1341.125,0.0,241.0,1232.2,123.60000000000001,400.0,0.0,-1226.7,-241.0,1108.6000000000001,400.0,40.90000000000009,None,BG,2026-04-23
2026-03-08 16:00:00+00:00,169.75,1390.2,26.0,115.0,1457.7,184.125,400.0,0.0,-1220.45,-89.0,1273.575,400.0,364.125,None,BG,2026-04-23
2026-03-08 17:00:00+00:00,94.3,1403.45,21.0,127.0,2016.07499975,74.4,400.0,15.0,-1309.15,-106.0,1941.6749997499999,385.0,911.5249997499998,None,BG,2026-04-23
2026-03-08 18:00:00+00:00,4.05,1435.05,40.0,179.0,1817.275,47.15,400.0,0.0,-1431.0,-139.0,1770.125,400.0,600.125,None,BG,2026-04-23
2026-03-08 19:00:00+00:00,48.825,1510.025,25.0,179.0,1543.65,190.625,400.0,0.0,-1461.2,-154.0,1353.025,400.0,137.82500000000005,None,BG,2026-04-23
2026-03-08 20:00:00+00:00,85.325,1496.05,34.0,196.0,1147.1750000000002,168.4,400.0,30.0,-1410.725,-162.0,978.7750000000002,370.0,-223.9499999999997,None,BG,2026-04-23
2026-03-08 21:00:00+00:00,20.675,1457.825,69.0,173.0,1039.3,102.55,400.0,23.0,-1437.15,-104.0,936.75,377.0,-227.4000000000001,None,BG,2026-04-23
2026-03-08 22:00:00+00:00,53.4,1428.75,85.0,196.0,1011.05,96.8,400.0,5.0,-1375.35,-111.0,914.25,395.0,-177.0999999999999,None,BG,2026-04-23
2026-03-08 23:00:00+00:00,10.025,1480.75,125.0,112.0,1016.775,0.025,400.0,45.0,-1470.725,13.0,1016.75,355.0,-85.97499999999991,None,BG,2026-04-23
2026-03-09 00:00:00+00:00,3.1,1464.675,59.0,122.0,894.525,7.375,400.0,50.0,-1461.575,-63.0,887.15,350.0,-287.42500000000007,None,BG,2026-04-23
2026-03-09 01:00:00+00:00,5.0,1470.8,27.0,122.0,933.125,39.949999999999996,400.0,50.0,-1465.8,-95.0,893.175,350.0,-317.625,None,BG,2026-04-23
2026-03-09 02:00:00+00:00,0.0,1500.45,50.0,122.0,953.175,4.15,400.0,50.0,-1500.45,-72.0,949.025,350.0,-273.42500000000007,None,BG,2026-04-23
2026-03-09 03:00:00+00:00,3.6,1518.75,94.0,145.0,1004.475,0.0,400.0,50.0,-1515.15,-51.0,1004.475,350.0,-211.67500000000007,None,BG,2026-04-23
2026-03-09 04:00:00+00:00,0.775,1558.75,94.0,177.0,1001.1999999999999,40.45,400.0,37.0,-1557.975,-83.0,960.7499999999999,363.0,-317.225,None,BG,2026-04-23
2026-03-09 05:00:00+00:00,21.75,1564.3,70.0,173.0,1691.55,9.950000000000001,400.0,112.0,-1542.55,-103.0,1681.6,288.0,324.04999999999995,None,BG,2026-04-23
2026-03-09 06:00:00+00:00,0.0,827.6,85.0,134.0,1518.625,0.0,413.0,98.0,-827.6,-49.0,1518.625,315.0,957.025,None,BG,2026-04-23
2026-03-09 07:00:00+00:00,0.0,844.875,130.0,132.0,1496.175,0.0,400.0,1.0,-844.875,-2.0,1496.175,399.0,1048.3,None,BG,2026-04-23
2026-03-09 08:00:00+00:00,0.0,834.55,162.0,137.0,1674.275,177.925,400.0,0.0,-834.55,25.0,1496.3500000000001,400.0,1086.8000000000002,None,BG,2026-04-23
2026-03-09 09:00:00+00:00,0.0,771.175,153.0,147.0,1740.025,179.575,400.0,0.0,-771.175,6.0,1560.45,400.0,1195.275,None,BG,2026-04-23
2026-03-09 10:00:00+00:00,4.9,771.75,141.0,155.0,1511.82499975,363.6,400.0,0.0,-766.85,-14.0,1148.2249997499998,400.0,767.3749997499998,None,BG,2026-04-23
2026-03-09 11:00:00+00:00,7.425,783.025,131.0,152.0,997.875,172.5,430.0,32.0,-775.6,-21.0,825.375,398.0,426.775,None,BG,2026-04-23
2026-03-09 12:00:00+00:00,50.5,781.65,140.0,182.0,1324.275,251.0,433.0,36.0,-731.15,-42.0,1073.275,397.0,697.1250000000001,None,BG,2026-04-23
2026-03-09 13:00:00+00:00,0.0,808.7,173.0,182.0,1477.525,16.674999999999997,405.0,5.0,-808.7,-9.0,1460.8500000000001,400.0,1043.15,None,BG,2026-04-23
2026-03-09 14:00:00+00:00,17.150000000000002,821.725,153.0,140.0,972.5749999999999,29.425,400.0,0.0,-804.575,13.0,943.15,400.0,551.5749999999999,None,BG,2026-04-23
2026-03-09 15:00:00+00:00,0.0,802.95,135.0,217.0,733.8000000000001,60.775,400.0,92.0,-802.95,-82.0,673.0250000000001,308.0,96.07500000000005,None,BG,2026-04-23
2026-03-09 16:00:00+00:00,56.9,770.075,44.0,170.0,1256.375,197.875,445.0,186.0,-713.1750000000001,-126.0,1058.5,259.0,478.32499999999993,None,BG,2026-04-23
2026-03-09 17:00:00+00:00,39.925,918.475,4.0,182.0,1859.5499997499999,173.025,532.0,197.0,-878.5500000000001,-178.0,1686.5249997499998,335.0,964.9749997499996,None,BG,2026-04-23
2026-03-09 18:00:00+00:00,32.9,968.925,69.0,189.0,1741.075,46.275,455.0,187.0,-936.025,-120.0,1694.8,268.0,906.7749999999999,None,BG,2026-04-23
2026-03-09 19:00:00+00:00,0.0,973.25,59.0,195.0,1244.22499975,6.025,287.0,300.0,-973.25,-136.0,1238.19999975,-13.0,115.94999974999996,None,BG,2026-04-23
2026-03-09 20:00:00+00:00,0.0,990.325,163.0,221.0,523.64999975,102.35,425.0,45.0,-990.325,-58.0,421.29999975,380.0,-247.02500025000006,None,BG,2026-04-23
2026-03-09 21:00:00+00:00,17.65,947.375,175.0,167.0,457.4,259.475,400.0,0.0,-929.725,8.0,197.92499999999995,400.0,-323.80000000000007,None,BG,2026-04-23
2026-03-09 22:00:00+00:00,11.75,959.6,189.0,168.0,409.125,148.675,400.0,0.0,-947.85,21.0,260.45,400.0,-266.4000000000001,None,BG,2026-04-23
2026-03-09 23:00:00+00:00,0.0,1097.975,121.0,142.0,654.4,7.575,400.0,12.0,-1097.975,-21.0,646.8249999999999,388.0,-84.14999999999998,None,BG,2026-04-23
2026-03-10 00:00:00+00:00,0.0,1105.95,129.0,142.0,690.35,0.0,400.0,18.0,-1105.95,-13.0,690.35,382.0,-46.60000000000002,None,BG,2026-04-23
2026-03-10 01:00:00+00:00,0.0,1199.85,145.0,111.0,681.325,0.0,400.0,13.0,-1199.85,34.0,681.325,387.0,-97.52499999999986,None,BG,2026-04-23
2026-03-10 02:00:00+00:00,0.0,1207.15,137.0,92.0,751.975,0.0,400.0,5.0,-1207.15,45.0,751.975,395.0,-15.175000000000068,None,BG,2026-04-23
2026-03-10 03:00:00+00:00,0.0,1229.35,141.0,114.0,689.075,16.3,400.0,2.0,-1229.35,27.0,672.7750000000001,398.0,-131.57499999999982,None,BG,2026-04-23
2026-03-10 04:00:00+00:00,0.0,1123.025,136.0,129.0,393.35,131.02499975,400.0,88.0,-1123.025,7.0,262.32500025,312.0,-541.6999997500001,None,BG,2026-04-23
2026-03-10 05:00:00+00:00,0.0,1250.625,159.0,105.0,989.25,55.949999999999996,400.0,36.0,-1250.625,54.0,933.3,364.0,100.67499999999995,None,BG,2026-04-23
2026-03-10 06:00:00+00:00,0.0,891.75,180.0,181.0,1583.05,70.775,450.0,109.0,-891.75,-1.0,1512.2749999999999,341.0,960.5249999999999,None,BG,2026-04-23
2026-03-10 07:00:00+00:00,0.0,892.575,225.0,203.0,1564.1749997499999,93.45,405.0,5.0,-892.575,22.0,1470.7249997499998,400.0,1000.1499997499998,None,BG,2026-04-23
2026-03-10 08:00:00+00:00,0.0,900.0,182.0,187.0,1261.4,59.35,400.0,0.0,-900.0,-5.0,1202.0500000000002,400.0,697.0500000000002,None,BG,2026-04-23
2026-03-10 09:00:00+00:00,0.0,900.0,155.0,139.0,1141.375,49.599999999999994,400.0,0.0,-900.0,16.0,1091.775,400.0,607.7750000000001,None,BG,2026-04-23
2026-03-10 10:00:00+00:00,0.0,898.275,170.0,149.0,936.875,0.0,415.0,15.0,-898.275,21.0,936.875,400.0,459.6,None,BG,2026-04-23
2026-03-10 11:00:00+00:00,3.925,876.775,139.0,145.0,723.8499999999999,53.15,400.0,7.0,-872.85,-6.0,670.6999999999999,393.0,184.8499999999999,None,BG,2026-04-23
2026-03-10 12:00:00+00:00,0.0,894.95,147.0,120.0,1166.575,0.0,400.0,256.0,-894.95,27.0,1166.575,144.0,442.625,None,BG,2026-04-23
2026-03-10 13:00:00+00:00,0.0,900.0,230.0,141.0,1328.12499975,0.0,400.0,106.0,-900.0,89.0,1328.12499975,294.0,811.1249997499999,None,BG,2026-04-23
2026-03-10 14:00:00+00:00,0.0,900.0,155.0,140.0,986.3499999999999,0.0,400.0,70.0,-900.0,15.0,986.3499999999999,330.0,431.3499999999999,None,BG,2026-04-23
2026-03-10 15:00:00+00:00,10.475,834.075,89.0,183.0,1125.34999975,0.225,400.0,160.0,-823.6,-94.0,1125.1249997500001,240.0,447.5249997500001,None,BG,2026-04-23
2026-03-10 16:00:00+00:00,0.925,846.475,14.0,191.0,1595.625,5.6,326.0,180.0,-845.5500000000001,-177.0,1590.025,146.0,713.475,None,BG,2026-04-23
2026-03-10 17:00:00+00:00,0.0,957.2,44.0,117.0,2020.5249999999999,0.0,193.0,166.0,-957.2,-73.0,2020.5249999999999,27.0,1017.3249999999998,None,BG,2026-04-23
2026-03-10 18:00:00+00:00,1.05,1090.95,36.0,85.0,2008.02499975,0.0,238.0,187.0,-1089.9,-49.0,2008.02499975,51.0,920.1249997499999,None,BG,2026-04-23
2026-03-10 19:00:00+00:00,7.300000000000001,1371.425,25.0,100.0,1619.6,1.25,270.0,306.0,-1364.125,-75.0,1618.35,-36.0,143.2249999999999,None,BG,2026-04-23
2026-03-10 20:00:00+00:00,3.6999999999999997,1094.125,55.0,70.0,774.89999975,0.42500000000000004,460.0,302.0,-1090.425,-15.0,774.47499975,158.0,-172.9500002499999,None,BG,2026-04-23
2026-03-10 21:00:00+00:00,1.525,928.75,35.0,55.0,619.175,187.14999999999998,500.0,186.0,-927.225,-20.0,432.025,314.0,-201.20000000000005,None,BG,2026-04-23
2026-03-10 22:00:00+00:00,9.375,526.85,26.0,70.0,443.075,396.3,400.0,36.0,-517.475,-44.0,46.77499999999998,364.0,-150.70000000000005,None,BG,2026-04-23
2026-03-10 23:00:00+00:00,247.425,11.7,86.0,61.0,392.875,794.675,372.0,218.0,235.72500000000002,25.0,-401.79999999999995,154.0,12.925000000000068,None,BG,2026-04-23
2026-03-11 00:00:00+00:00,498.25,41.650000000000006,39.0,65.0,424.1,1033.9,390.0,215.0,456.6,-26.0,-609.8000000000001,175.0,-4.2000000000000455,None,BG,2026-04-23
2026-03-11 01:00:00+00:00,684.5500000000001,105.7,37.0,160.0,604.975,1405.45,390.0,205.0,578.85,-123.0,-800.475,185.0,-159.625,None,BG,2026-04-23
2026-03-11 02:00:00+00:00,757.725,97.95,30.0,160.0,536.4,1658.225,450.0,210.0,659.775,-130.0,-1121.8249999999998,240.0,-352.04999999999984,None,BG,2026-04-23
2026-03-11 03:00:00+00:00,394.625,48.4,58.0,160.0,420.475,1130.02499975,467.0,217.0,346.225,-102.0,-709.54999975,250.0,-215.32499974999996,None,BG,2026-04-23
2026-03-11 04:00:00+00:00,235.525,41.85,48.0,160.0,485.275,759.925,400.0,218.0,193.675,-112.0,-274.65,182.0,-10.974999999999966,None,BG,2026-04-23
2026-03-11 05:00:00+00:00,129.15,394.675,45.0,158.0,820.09999975,74.725,499.0,272.0,-265.525,-113.0,745.37499975,227.0,593.84999975,None,BG,2026-04-23
2026-03-11 06:00:00+00:00,101.025,221.775,212.0,84.0,894.7,139.275,452.0,77.0,-120.75,128.0,755.4250000000001,375.0,1137.6750000000002,None,BG,2026-04-23
2026-03-11 07:00:00+00:00,105.35,159.825,175.0,130.0,569.925,122.55000000000001,402.0,2.0,-54.474999999999994,45.0,447.37499999999994,400.0,837.9,None,BG,2026-04-23
2026-03-11 08:00:00+00:00,61.699999999999996,612.45,147.0,61.0,844.67499975,0.0,405.0,6.0,-550.75,86.0,844.67499975,399.0,778.92499975,None,BG,2026-04-23
2026-03-11 09:00:00+00:00,195.275,806.625,178.0,70.0,687.82499975,107.625,406.0,6.0,-611.35,108.0,580.19999975,400.0,476.84999974999994,None,BG,2026-04-23
2026-03-11 10:00:00+00:00,225.725,852.225,136.0,108.0,609.95,168.22500000000002,406.0,6.0,-626.5,28.0,441.725,400.0,243.22500000000002,None,BG,2026-04-23
2026-03-11 11:00:00+00:00,169.7,844.675,136.0,132.0,523.7,148.3,406.0,13.0,-674.9749999999999,4.0,375.40000000000003,393.0,97.42500000000013,None,BG,2026-04-23
2026-03-11 12:00:00+00:00,341.875,665.575,113.0,85.0,596.9,234.75,403.0,7.0,-323.70000000000005,28.0,362.15,396.0,462.44999999999993,None,BG,2026-04-23
2026-03-11 13:00:00+00:00,104.35,609.15,175.0,104.0,1046.925,82.375,400.0,5.0,-504.79999999999995,71.0,964.55,395.0,925.75,None,BG,2026-04-23
2026-03-11 14:00:00+00:00,214.875,269.85,91.0,138.0,961.8749997499999,71.02499975,400.0,132.0,-54.97500000000002,-47.0,890.8499999999999,268.0,1056.875,None,BG,2026-04-23
2026-03-11 15:00:00+00:00,217.775,421.25,65.0,186.0,744.05,237.67499974999998,340.0,92.0,-203.475,-121.0,506.37500024999997,248.0,429.90000024999995,None,BG,2026-04-23
2026-03-11 16:00:00+00:00,101.42500000000001,729.675,15.0,213.0,1601.35,303.425,175.0,166.0,-628.25,-198.0,1297.925,9.0,480.67499999999995,None,BG,2026-04-23
2026-03-11 17:00:00+00:00,89.0,456.325,24.0,215.0,1603.375,87.44999999999999,184.0,230.0,-367.325,-191.0,1515.925,-46.0,911.5999999999999,None,BG,2026-04-23
2026-03-11 18:00:00+00:00,278.375,479.32500000000005,19.0,193.0,1611.775,271.575,190.0,223.0,-200.95000000000005,-174.0,1340.2,-33.0,932.25,None,BG,2026-04-23
2026-03-11 19:00:00+00:00,326.125,826.35,15.0,196.0,1382.0,266.975,165.0,311.0,-500.225,-181.0,1115.025,-146.0,287.80000000000007,None,BG,2026-04-23
2026-03-11 20:00:00+00:00,191.8,1177.0,49.0,180.0,1280.17499975,222.6,293.0,307.0,-985.2,-131.0,1057.5749997500002,-14.0,-72.62500024999986,None,BG,2026-04-23
2026-03-11 21:00:00+00:00,131.325,720.375,68.0,77.0,431.9,229.5499995,383.0,205.0,-589.05,-9.0,202.35000049999996,178.0,-217.6999995,None,BG,2026-04-23
2026-03-11 22:00:00+00:00,230.35,719.3,50.0,70.0,510.15,395.32500000000005,405.0,132.0,-488.94999999999993,-20.0,114.82499999999993,273.0,-121.125,None,BG,2026-04-23
2026-03-11 23:00:00+00:00,92.35,167.6,151.0,60.0,510.825,441.35,153.0,164.0,-75.25,91.0,69.47499999999997,-11.0,74.22499999999997,None,BG,2026-04-23
2026-03-12 00:00:00+00:00,101.35,244.4,121.0,60.0,450.75,486.89999950000004,203.0,188.0,-143.05,61.0,-36.149999500000035,15.0,-103.19999950000005,None,BG,2026-04-23
2026-03-12 01:00:00+00:00,66.6,329.875,103.0,60.0,498.975,657.15,218.0,230.0,-263.275,43.0,-158.17499999999995,-12.0,-390.44999999999993,None,BG,2026-04-23
2026-03-12 02:00:00+00:00,73.875,401.70000000000005,59.0,65.0,491.425,610.67499975,208.0,188.0,-327.82500000000005,-6.0,-119.24999974999997,20.0,-433.07499975,None,BG,2026-04-23
2026-03-12 03:00:00+00:00,87.425,733.35,68.0,65.0,617.0,80.64999999999999,153.0,188.0,-645.9250000000001,3.0,536.35,-35.0,-141.57500000000005,None,BG,2026-04-23
2026-03-12 04:00:00+00:00,203.225,1364.175,56.0,65.0,1189.125,178.175,400.0,237.0,-1160.95,-9.0,1010.95,163.0,4.0,None,BG,2026-04-23
2026-03-12 05:00:00+00:00,163.35,1197.775,25.0,190.0,1682.925,78.69999974999999,416.0,292.0,-1034.4250000000002,-165.0,1604.22500025,124.0,528.8000002499998,None,BG,2026-04-23
2026-03-12 06:00:00+00:00,37.9,518.75,160.0,150.0,1300.3,11.125,400.0,138.0,-480.85,10.0,1289.175,262.0,1080.3249999999998,None,BG,2026-04-23
2026-03-12 07:00:00+00:00,87.75,749.625,110.0,165.0,1570.625,229.02499975,400.0,8.0,-661.875,-55.0,1341.60000025,392.0,1016.72500025,None,BG,2026-04-23
2026-03-12 08:00:00+00:00,0.0,900.0,111.0,175.0,2188.97499975,159.6,400.0,0.0,-900.0,-64.0,2029.37499975,400.0,1465.37499975,None,BG,2026-04-23
2026-03-12 09:00:00+00:00,0.0,900.0,171.0,170.0,2124.15,8.725,400.0,86.0,-900.0,1.0,2115.425,314.0,1530.4250000000002,None,BG,2026-04-23
2026-03-12 10:00:00+00:00,0.0,900.0,122.0,151.0,1525.325,0.0,400.0,190.0,-900.0,-29.0,1525.325,210.0,806.325,None,BG,2026-04-23
2026-03-12 11:00:00+00:00,0.0,950.0,136.0,179.0,1292.175,22.675,400.0,165.0,-950.0,-43.0,1269.5,235.0,511.5,None,BG,2026-04-23
2026-03-12 12:00:00+00:00,0.0,938.225,152.0,167.0,1224.85,0.725,400.0,4.0,-938.225,-15.0,1224.125,396.0,666.9,None,BG,2026-04-23
2026-03-12 13:00:00+00:00,0.0,680.075,140.0,105.0,1278.475,0.0,400.0,0.0,-680.075,35.0,1278.475,400.0,1033.3999999999999,None,BG,2026-04-23
2026-03-12 14:00:00+00:00,28.5,423.9,67.0,102.0,1090.4,17.375,407.0,86.0,-395.4,-35.0,1073.025,321.0,963.6250000000001,None,BG,2026-04-23
2026-03-12 15:00:00+00:00,249.1,716.8,83.0,232.0,1302.0,222.975,261.0,288.0,-467.69999999999993,-149.0,1079.025,-27.0,435.32500000000016,None,BG,2026-04-23
2026-03-12 16:00:00+00:00,7.725,888.625,46.0,201.0,1776.225,37.0,206.0,323.0,-880.9,-155.0,1739.225,-117.0,586.3249999999998,None,BG,2026-04-23
2026-03-12 17:00:00+00:00,81.525,1070.825,18.0,209.0,2320.0,126.1,151.0,232.0,-989.3000000000001,-191.0,2193.9,-81.0,932.5999999999999,None,BG,2026-04-23
2026-03-12 18:00:00+00:00,85.225,1044.975,20.0,197.0,2267.45,81.375,196.0,298.0,-959.7499999999999,-177.0,2186.075,-102.0,947.3249999999998,None,BG,2026-04-23
2026-03-12 19:00:00+00:00,100.025,1370.15,27.0,241.0,2024.6,195.29999974999998,199.0,190.0,-1270.125,-214.0,1829.3000002499998,9.0,354.1750002499998,None,BG,2026-04-23
2026-03-12 20:00:00+00:00,2.4,1508.25,67.0,160.0,1915.92499975,132.325,237.0,339.0,-1505.85,-93.0,1783.59999975,-102.0,82.74999975000014,None,BG,2026-04-23
2026-03-12 21:00:00+00:00,38.85,1451.5,87.0,72.0,1387.175,168.07499975000002,103.0,206.0,-1412.65,15.0,1219.10000025,-103.0,-281.5499997500001,None,BG,2026-04-23
2026-03-12 22:00:00+00:00,60.725,1094.275,27.0,47.0,792.0499995,53.475,198.0,187.0,-1033.5500000000002,-20.0,738.5749995,11.0,-303.9750005000002,None,BG,2026-04-23
2026-03-12 23:00:00+00:00,60.55,225.725,65.0,77.0,652.125,498.25,276.0,218.0,-165.175,-12.0,153.875,58.0,34.69999999999999,None,BG,2026-04-23
2026-03-13 00:00:00+00:00,168.55,199.9,36.0,77.0,617.0,650.3,276.0,156.0,-31.349999999999994,-41.0,-33.299999999999955,120.0,14.350000000000051,None,BG,2026-04-23
2026-03-13 01:00:00+00:00,37.0,382.85,58.0,146.0,750.075,907.625,288.0,43.0,-345.85,-88.0,-157.54999999999995,245.0,-346.4,None,BG,2026-04-23
2026-03-13 02:00:00+00:00,0.0,620.8,96.0,100.0,749.425,755.025,275.0,159.0,-620.8,-4.0,-5.600000000000023,116.0,-514.4,None,BG,2026-04-23
2026-03-13 03:00:00+00:00,6.675,902.975,94.0,100.0,664.15,302.875,278.0,133.0,-896.3000000000001,-6.0,361.275,145.0,-396.0250000000001,None,BG,2026-04-23
2026-03-13 04:00:00+00:00,43.525,838.3,54.0,93.0,630.425,100.075,279.0,10.0,-794.775,-39.0,530.3499999999999,269.0,-34.42500000000007,None,BG,2026-04-23
2026-03-13 05:00:00+00:00,24.1,1244.75,19.0,70.0,1542.85,76.72499975,400.0,15.0,-1220.65,-51.0,1466.1250002499999,385.0,579.4750002499998,None,BG,2026-04-23
2026-03-13 06:00:00+00:00,0.0,690.2,139.0,121.0,1559.87499975,0.0,400.0,103.0,-690.2,18.0,1559.87499975,297.0,1184.6749997499999,None,BG,2026-04-23
2026-03-13 07:00:00+00:00,0.0,800.0,123.0,104.0,1563.05,37.45,400.0,14.0,-800.0,19.0,1525.6,386.0,1130.6,None,BG,2026-04-23
2026-03-13 08:00:00+00:00,0.0,900.0,72.0,106.0,1881.24999975,258.8,400.0,0.0,-900.0,-34.0,1622.44999975,400.0,1088.44999975,None,BG,2026-04-23
2026-03-13 09:00:00+00:00,8.05,908.05,38.0,93.0,1201.725,295.575,400.0,6.0,-900.0,-55.0,906.1499999999999,394.0,345.14999999999986,None,BG,2026-04-23
2026-03-13 10:00:00+00:00,8.375,908.375,35.0,152.0,958.15,191.9,400.0,8.0,-900.0,-117.0,766.25,392.0,141.25,None,BG,2026-04-23
2026-03-13 11:00:00+00:00,18.3,1004.3,35.0,155.0,1066.0,338.0,400.0,6.0,-986.0,-120.0,728.0,394.0,16.0,None,BG,2026-04-23
2026-03-13 12:00:00+00:00,0.0,985.0,35.0,104.0,1506.6,116.125,400.0,382.0,-985.0,-69.0,1390.475,18.0,354.4749999999999,None,BG,2026-04-23
2026-03-13 13:00:00+00:00,0.0,944.35,37.0,53.0,1353.8,32.525000000000006,400.0,5.0,-944.35,-16.0,1321.2749999999999,395.0,755.9249999999998,None,BG,2026-04-23
2026-03-13 14:00:00+00:00,81.675,654.5,80.0,45.0,1057.15,121.1,400.0,1.0,-572.825,35.0,936.0500000000001,399.0,797.225,None,BG,2026-04-23
2026-03-13 15:00:00+00:00,194.45,693.1,63.0,114.0,776.575,158.525,400.0,109.0,-498.65000000000003,-51.0,618.0500000000001,291.0,359.4,None,BG,2026-04-23
2026-03-13 16:00:00+00:00,32.075,1047.95,87.0,142.0,1523.875,265.525,509.0,212.0,-1015.875,-55.0,1258.35,297.0,484.4749999999999,None,BG,2026-04-23
2026-03-13 17:00:00+00:00,2.2,1148.025,40.0,141.0,1900.0,80.025,490.0,210.0,-1145.825,-101.0,1819.975,280.0,853.1499999999999,None,BG,2026-04-23
2026-03-13 18:00:00+00:00,0.0,1067.825,0.0,135.0,1829.2499994999998,0.0,552.0,288.0,-1067.825,-135.0,1829.2499994999998,264.0,890.4249994999998,None,BG,2026-04-23
2026-03-13 19:00:00+00:00,0.0,1214.95,35.0,139.0,1177.52499975,5.475,500.0,210.0,-1214.95,-104.0,1172.04999975,290.0,143.09999975000005,None,BG,2026-04-23
2026-03-13 20:00:00+00:00,0.0,1485.55,27.0,175.0,1295.6,0.0,500.0,336.0,-1485.55,-148.0,1295.6,164.0,-173.95000000000005,None,BG,2026-04-23
2026-03-13 21:00:00+00:00,0.0,1448.175,97.0,27.0,808.77499975,45.9,400.0,80.0,-1448.175,70.0,762.87499975,320.0,-295.3000002499999,None,BG,2026-04-23
2026-03-13 22:00:00+00:00,0.0,1437.0,54.0,27.0,1045.85,3.45,302.0,126.0,-1437.0,27.0,1042.3999999999999,176.0,-191.60000000000014,None,BG,2026-04-23
2026-03-13 23:00:00+00:00,109.2,1104.55,93.0,112.0,850.9,60.97499975,288.0,40.0,-995.3499999999999,-19.0,789.9250002499999,248.0,23.575000250000016,None,BG,2026-04-23
2026-03-14 00:00:00+00:00,193.275,1181.65,45.0,110.0,1023.6,226.275,288.0,40.0,-988.3750000000001,-65.0,797.325,248.0,-8.049999999999955,None,BG,2026-04-23
2026-03-14 01:00:00+00:00,105.15,1300.8,43.0,120.0,1148.55,104.35,288.0,39.0,-1195.6499999999999,-77.0,1044.2,249.0,20.550000000000182,None,BG,2026-04-23
2026-03-14 02:00:00+00:00,152.45,1112.525,43.0,125.0,1058.7,211.675,289.0,102.0,-960.075,-82.0,847.0250000000001,187.0,-8.049999999999955,None,BG,2026-04-23
2026-03-14 03:00:00+00:00,105.8,1166.875,48.0,120.0,1005.45,177.325,288.0,120.0,-1061.075,-72.0,828.125,168.0,-136.95000000000005,None,BG,2026-04-23
2026-03-14 04:00:00+00:00,99.85,1097.225,42.0,110.0,868.125,154.85,358.0,110.0,-997.3749999999999,-68.0,713.275,248.0,-104.10000000000002,None,BG,2026-04-23
